id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2465550677,352,1,1,36,54,a8d2gb2nag8fy0itbuxmcibh2,1,61.3,92.7,2022-10-01T14:07:10.819Z,2022-10-02T08:11:12Z,3809651117,213,4.2,3809651215,156,,3809651113,212,7.0,3809651109,141,83.9,3809651105,56,Left,3813568615,178,,3809651107,140,57.9,,,,5xhjvappzv6swoof5qpi0yj9,J. Siebatcheu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465550787,353,1,1,36,56,a8d2gb2nag8fy0itbuxmcibh2,0,60.5,80.3,2022-10-01T14:07:12.781Z,2022-10-02T08:11:16Z,3809651671,213,4.5,3809651665,141,76.7,3809651911,233,405,3809651919,286,,3813568639,178,,3809651661,140,60.1,3809651669,212,2.5,3809651905,236,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,3809651659,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465550813,405,74,1,36,57,c5hderjlkcoaze51e5wgvptk,1,32.4,21.6,2022-10-01T14:07:12.960Z,2022-10-02T08:11:20Z,3809651783,285,,3809652059,233,353,3809651781,56,Back,3813568679,178,,,,,,,,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465550917,354,1,1,36,58,a8d2gb2nag8fy0itbuxmcibh2,1,63.4,78.1,2022-10-01T14:07:14.394Z,2022-10-02T08:11:27Z,3809652341,140,84.3,3809652345,141,70.5,3809652349,212,22.5,3813568813,178,,3809654231,155,,3809652351,213,6.1,3809652337,56,Center,,,,5xhjvappzv6swoof5qpi0yj9,J. Siebatcheu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465550929,355,1,1,37,1,a8d2gb2nag8fy0itbuxmcibh2,0,90.6,74,2022-10-01T14:07:17.120Z,2022-10-02T08:11:35Z,3813568953,178,,3809652409,140,88.9,3809652413,212,4.1,3809652415,213,4.3,3809652411,141,68.6,3809652407,56,Center,,,,,,,cywgibmici8hwp1ad1nhk3ufp,S. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465569283,467,8,1,37,1,c5hderjlkcoaze51e5wgvptk,1,9.8,30.7,2022-10-01T14:07:17.304Z,2022-10-02T08:11:41Z,3809748417,56,Back,3812048863,383,,3813569011,178,,,,,,,,,,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465550989,406,49,1,37,2,c5hderjlkcoaze51e5wgvptk,1,11.5,27.3,2022-10-01T14:07:18.237Z,2022-10-02T08:11:49Z,,,,,,,,,,,,,,,,,,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465551073,407,1,1,37,2,c5hderjlkcoaze51e5wgvptk,1,11.5,27.3,2022-10-01T14:07:18.384Z,2022-10-02T08:11:55Z,3809653163,56,Back,3809653185,213,6.0,3809653181,212,15.9,3809653177,141,21.9,3813569273,178,,3809653169,140,26.2,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465551481,408,1,1,37,5,c5hderjlkcoaze51e5wgvptk,1,27.2,34.5,2022-10-01T14:07:21.411Z,2022-10-02T08:12:01Z,3809655263,56,Back,3809655273,212,27.7,3813569397,178,,3809655271,141,72.3,3809655267,140,17.3,3809655277,213,2.0,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465551525,409,1,1,37,14,c5hderjlkcoaze51e5wgvptk,1,34.5,87.4,2022-10-01T14:07:30.798Z,2022-10-02T08:12:05Z,3809655497,56,Back,3809655505,213,4.8,3809655501,141,68.1,3809655503,212,13.2,3813569455,178,,3809655499,140,35.4,,,,,,,d7xdtkzw3h749ngi4sobn6kmh,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465551571,410,1,1,37,16,c5hderjlkcoaze51e5wgvptk,1,35.4,68.4,2022-10-01T14:07:32.340Z,2022-10-02T08:12:08Z,3809655755,212,14.2,3813569513,178,,3809655751,140,33.7,3809655749,56,Back,3809655757,213,1.7,3809655753,141,89.1,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465551659,411,1,1,37,17,c5hderjlkcoaze51e5wgvptk,1,33.7,88.9,2022-10-01T14:07:33.586Z,2022-10-02T08:12:12Z,3813569559,178,,3809656171,212,13.4,3809656175,213,4.2,3809656161,56,Back,3809656163,140,27.1,3809656167,141,72.0,,,,,,,d7xdtkzw3h749ngi4sobn6kmh,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465551763,412,1,1,37,19,c5hderjlkcoaze51e5wgvptk,1,28.1,69.6,2022-10-01T14:07:35.598Z,2022-10-02T08:12:16Z,3813569607,178,,3809656747,141,26.7,3809656755,212,29.3,3809656741,140,31.1,3809656735,56,Back,3809656761,213,4.8,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465551849,413,1,1,37,23,c5hderjlkcoaze51e5wgvptk,1,32,21.9,2022-10-01T14:07:39.138Z,2022-10-02T08:12:35Z,3809657227,56,Back,3809657233,212,14.7,3809657231,141,5.9,3809657235,213,5.4,3809657229,140,41.4,3813569987,178,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465551935,414,1,1,37,25,c5hderjlkcoaze51e5wgvptk,1,42.1,8.6,2022-10-01T14:07:41.729Z,2022-10-02T08:12:41Z,3809657627,140,32.1,3809657633,213,2.5,3813570089,178,,3809657631,212,13.5,3809657625,56,Back,3809657629,141,21.0,,,,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465552035,415,1,1,37,28,c5hderjlkcoaze51e5wgvptk,1,32.2,21.2,2022-10-01T14:07:44.344Z,2022-10-02T08:12:46Z,3809658143,56,Back,3809658147,140,29.6,3813570191,178,,3809658153,212,29.0,3809658155,213,1.7,3809658151,141,63.6,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465552151,416,1,1,37,30,c5hderjlkcoaze51e5wgvptk,1,29.6,63.6,2022-10-01T14:07:46.692Z,2022-10-02T08:12:52Z,3809658727,56,Back,3809658733,212,9.4,3809658729,140,28.3,3809658731,141,49.9,3809658735,213,4.6,3813570289,178,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465552229,417,1,1,37,33,c5hderjlkcoaze51e5wgvptk,1,27.6,50.6,2022-10-01T14:07:48.974Z,2022-10-02T08:12:56Z,3809659111,141,57.6,3813570335,178,,3809659117,213,0.7,3809659103,56,Back,3809659113,212,7.2,3809659107,140,32.8,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465552395,418,1,1,37,33,c5hderjlkcoaze51e5wgvptk,1,32.8,57.6,2022-10-01T14:07:49.828Z,2022-10-02T08:13:00Z,3813570441,178,,3809659971,140,27.3,3809659975,212,35.5,3809659979,1,,3809659969,56,Back,3809659977,213,4.5,3809659967,155,,3809659973,141,6.1,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465552429,419,1,1,37,38,c5hderjlkcoaze51e5wgvptk,0,28.1,6.2,2022-10-01T14:07:54.328Z,2022-10-02T08:13:04Z,3813570513,178,,3809660179,213,0.1,3809660169,155,,3809660171,56,Back,3809660175,141,8.9,3809660177,212,21.6,3809660173,140,48.6,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465552385,356,49,1,37,39,a8d2gb2nag8fy0itbuxmcibh2,1,51.6,94.7,2022-10-01T14:07:55.699Z,2022-10-02T08:13:09Z,,,,,,,,,,,,,,,,,,,,,,,,,emtrl7rrhp3ybsibf1f89kyj9,N. Gießelmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465552581,357,1,1,37,41,a8d2gb2nag8fy0itbuxmcibh2,0,53.6,94.8,2022-10-01T14:07:56.994Z,2022-10-02T08:13:13Z,3813570655,178,,3809660939,141,72.1,3809660935,56,Center,3809660941,212,20.7,3809660931,155,,3809660943,213,5.4,3809660937,140,66.7,,,,emtrl7rrhp3ybsibf1f89kyj9,N. Gießelmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465568303,466,61,1,37,42,c5hderjlkcoaze51e5wgvptk,1,34.6,28.1,2022-10-01T14:07:58.558Z,2022-10-02T08:13:23Z,3813570809,21,,3809743001,56,Back,3813570811,178,,,,,,,,,,,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465552651,420,49,1,37,44,c5hderjlkcoaze51e5wgvptk,1,29.8,36.6,2022-10-01T14:08:00.603Z,2022-10-02T08:13:29Z,,,,,,,,,,,,,,,,,,,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465552795,421,1,1,37,44,c5hderjlkcoaze51e5wgvptk,0,29.8,36.6,2022-10-01T14:08:00.664Z,2022-10-02T08:13:34Z,3809662127,1,,3813571143,178,,3809662117,56,Center,3809662123,212,50.6,3809662125,213,6.1,3809662121,141,21.6,3809662115,157,,3809662119,140,77.0,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465552771,358,49,1,37,48,a8d2gb2nag8fy0itbuxmcibh2,1,22.1,78.1,2022-10-01T14:08:04.696Z,2022-10-02T08:13:39Z,,,,,,,,,,,,,,,,,,,,,,,,,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465552929,359,1,1,37,48,a8d2gb2nag8fy0itbuxmcibh2,1,21.1,76.9,2022-10-01T14:08:04.825Z,2022-10-02T08:13:52Z,3809662813,140,31.5,3813571543,178,,3809662815,141,90.9,3809662811,56,Back,3809662819,213,0.7,3809662817,212,14.5,,,,,,,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465553079,360,1,1,37,52,a8d2gb2nag8fy0itbuxmcibh2,0,33.8,95.6,2022-10-01T14:08:08.878Z,2022-10-02T08:14:00Z,3813571719,178,,3809663619,213,5.6,3809663591,155,,3809663595,56,Center,3809663625,1,,3809663599,140,66.1,3809663605,141,56.5,3809663613,212,43.1,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465553165,422,44,1,37,55,c5hderjlkcoaze51e5wgvptk,1,36.3,46,2022-10-01T14:08:11.669Z,2022-10-02T10:59:28Z,3809664085,56,Back,3809664143,233,361,3809664087,285,,,,,,,,,,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465553105,361,44,1,37,55,a8d2gb2nag8fy0itbuxmcibh2,0,63.7,54,2022-10-01T14:08:11.670Z,2022-10-02T08:14:06Z,3809663765,56,Center,3809663767,286,,3809664227,233,422,,,,,,,,,,,,,,,,5xhjvappzv6swoof5qpi0yj9,J. Siebatcheu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465553197,423,61,1,37,55,c5hderjlkcoaze51e5wgvptk,1,34.1,49.7,2022-10-01T14:08:11.821Z,2022-10-02T10:59:28Z,3813571987,178,,3809664259,56,Back,3813571985,21,,,,,,,,,,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465553145,362,61,1,37,55,a8d2gb2nag8fy0itbuxmcibh2,1,61.5,57.6,2022-10-01T14:08:11.823Z,2022-10-02T08:14:16Z,3813572057,178,,3809664005,56,Center,,,,,,,,,,,,,,,,,,,5xhjvappzv6swoof5qpi0yj9,J. Siebatcheu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465553299,363,1,1,38,0,a8d2gb2nag8fy0itbuxmcibh2,0,63.1,26.5,2022-10-01T14:08:16.365Z,2022-10-02T08:14:21Z,3809664771,140,77.2,3813572117,178,,3809664791,212,17.5,3809664781,141,40.3,3809664767,56,Center,3809664763,155,,3809664793,213,0.6,,,,cywgibmici8hwp1ad1nhk3ufp,S. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465553331,424,8,1,38,1,c5hderjlkcoaze51e5wgvptk,1,24.5,60.9,2022-10-01T14:08:17.093Z,2022-10-02T08:14:27Z,3812079875,385,,3809665041,15,,3809664931,56,Back,3813572209,388,,,,,,,,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465553545,364,1,1,38,4,a8d2gb2nag8fy0itbuxmcibh2,1,63.5,46.3,2022-10-01T14:08:20.390Z,2022-10-02T08:14:31Z,3809665991,140,53.2,3809665999,213,4.0,3813572247,178,,3809665989,56,Center,3809665997,212,15.9,3809665993,141,29.2,,,,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465553749,365,1,1,38,7,a8d2gb2nag8fy0itbuxmcibh2,1,51.9,28.5,2022-10-01T14:08:23.086Z,2022-10-02T08:14:35Z,3809667117,212,16.4,3809667119,213,5.2,3809667111,56,Right,3809667115,141,7.7,3813572293,178,,3809667113,140,59.8,,,,,,,87jamhsc8ps9kh5432u36kjc9,P. Jaeckel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465553895,366,1,1,38,11,a8d2gb2nag8fy0itbuxmcibh2,0,69.5,12.6,2022-10-01T14:08:27.203Z,2022-10-02T08:14:38Z,3812081909,224,,3809667833,2,,3809667837,56,Left,3813572331,178,,3809668335,345,,3812081911,20,,3809667839,140,93.0,3809667845,213,1.2,cywgibmici8hwp1ad1nhk3ufp,S. Becker,3809667843,212,65.6,3809667847,1,,3809667841,141,100.0,3809667835,155,,,,,,,,,,,,,,,,,,,,,,,,,,
2465553903,367,5,1,38,16,a8d2gb2nag8fy0itbuxmcibh2,0,93.6,101.6,2022-10-01T14:08:32.216Z,2022-10-02T08:14:46Z,3809667887,56,Left,3809667889,347,,3809668449,233,425,,,,,,,,,,,,,,,,cywgibmici8hwp1ad1nhk3ufp,S. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465553993,425,5,1,38,16,c5hderjlkcoaze51e5wgvptk,1,6.4,-1.6,2022-10-01T14:08:32.216Z,2022-10-02T08:14:46Z,3809668407,347,,3809668431,233,367,3809668403,56,Back,,,,,,,,,,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465554941,426,1,1,38,39,c5hderjlkcoaze51e5wgvptk,0,17.1,0,2022-10-01T14:08:55.811Z,2022-10-02T08:15:04Z,3809673137,1,,3809673133,212,25.1,3809673115,107,,3809673135,213,0.2,3809673129,141,4.6,3809673121,56,Back,3809673125,140,40.7,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465555123,368,1,1,38,41,a8d2gb2nag8fy0itbuxmcibh2,0,59.8,94,2022-10-01T14:08:57.699Z,2022-10-02T08:15:14Z,3809674043,212,31.9,3809674037,56,Center,3813572793,178,,3809674039,140,86.9,3809674041,141,72.8,3809674045,213,5.8,3809674035,3,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465555177,427,1,1,38,45,c5hderjlkcoaze51e5wgvptk,1,12.2,25.6,2022-10-01T14:09:01.015Z,2022-10-02T08:15:22Z,3809674353,56,Back,3809674357,141,7.5,3809674361,213,4.5,3809674355,140,10.1,3809674359,212,12.5,3813572895,178,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465555267,428,1,1,38,47,c5hderjlkcoaze51e5wgvptk,0,11,6.5,2022-10-01T14:09:03.150Z,2022-10-02T08:15:29Z,3809674803,56,Back,3809674815,213,6.3,3809674811,141,5.2,3813572997,178,,3809674807,140,36.5,3809674801,155,,3809674813,212,26.8,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465555289,369,49,1,38,48,a8d2gb2nag8fy0itbuxmcibh2,1,55.8,94.7,2022-10-01T14:09:04.665Z,2022-10-02T08:15:44Z,,,,,,,,,,,,,,,,,,,,,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465555435,370,1,1,38,51,a8d2gb2nag8fy0itbuxmcibh2,0,61.4,96,2022-10-01T14:09:07.182Z,2022-10-02T08:15:49Z,3809675639,212,11.9,3809675641,213,6.1,3809675635,140,72.4,3809675637,141,92.1,3809675633,56,Left,3813573279,178,,,,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466285447,1405,67,1,38,51,c5hderjlkcoaze51e5wgvptk,1,28.1,9.7,2022-10-01T14:09:07.706Z,2022-10-02T10:59:29Z,3813590563,233,1411,,,,,,,,,,,,,,,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466285445,1411,67,1,38,51,a8d2gb2nag8fy0itbuxmcibh2,0,71.9,90.3,2022-10-01T14:09:07.707Z,2022-10-02T08:34:44Z,3813590569,233,1405,,,,,,,,,,,,,,,,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465555423,429,8,1,38,51,c5hderjlkcoaze51e5wgvptk,1,28.2,7.3,2022-10-01T14:09:07.781Z,2022-10-02T10:59:29Z,3813573381,178,,3809675579,56,Back,3812086521,384,,,,,,,,,,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465555453,430,49,1,38,52,c5hderjlkcoaze51e5wgvptk,1,34.2,15.2,2022-10-01T14:09:08.273Z,2022-10-02T08:16:02Z,,,,,,,,,,,,,,,,,,,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466285467,1406,43,1,38,52,c5hderjlkcoaze51e5wgvptk,1,0,0,2022-10-01T14:09:08.428Z,2022-10-02T08:34:56Z,3813590845,144,82,3813590633,178,0,,,,,,,,,,,,,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466285507,1408,67,1,38,52,c5hderjlkcoaze51e5wgvptk,1,31.5,18.2,2022-10-01T14:09:08.492Z,2022-10-02T10:59:29Z,3813590817,233,1414,,,,,,,,,,,,,,,,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466285529,1409,43,1,38,52,c5hderjlkcoaze51e5wgvptk,1,0,0,2022-10-01T14:09:08.493Z,2022-10-02T08:35:02Z,3813590875,178,0,3813590959,144,82,,,,,,,,,,,,,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466285499,1414,67,1,38,52,a8d2gb2nag8fy0itbuxmcibh2,0,68.5,81.8,2022-10-01T14:09:08.493Z,2022-10-02T08:34:55Z,3813590827,233,1408,,,,,,,,,,,,,,,,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465555479,431,1,1,38,53,c5hderjlkcoaze51e5wgvptk,0,31.8,19.4,2022-10-01T14:09:09.400Z,2022-10-02T08:16:10Z,3809675865,140,36.8,3809675871,213,6.0,3809676121,286,,3809675869,212,5.4,3809676113,233,371,3809675863,56,Back,3809676109,236,,3813573679,178,,az15xx7m923srf9gdbwmiyga1,D. Kamada,3809675867,141,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465555517,371,74,1,38,53,a8d2gb2nag8fy0itbuxmcibh2,1,60.3,78.8,2022-10-01T14:09:09.525Z,2022-10-02T08:16:15Z,3809676051,285,,3809676151,233,431,3809676045,56,Center,3813573763,178,,,,,,,,,,,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465555507,432,61,1,38,53,c5hderjlkcoaze51e5wgvptk,1,34.5,21.6,2022-10-01T14:09:09.723Z,2022-10-02T08:16:23Z,3813573813,178,,3809676009,56,Back,,,,,,,,,,,,,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465555639,433,1,1,38,55,c5hderjlkcoaze51e5wgvptk,1,37.5,31.3,2022-10-01T14:09:11.406Z,2022-10-02T08:16:26Z,3809676705,212,14.6,3809676701,140,39.1,3809676699,56,Back,3813573861,178,,3809676707,213,4.8,3809676703,141,10.0,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465555675,434,1,1,38,58,c5hderjlkcoaze51e5wgvptk,0,41.6,9.1,2022-10-01T14:09:13.892Z,2022-10-02T08:16:30Z,3809676915,56,Right,3813573953,178,,3809676911,155,,3809676919,140,67.5,3809676925,213,0.2,3809676921,141,15.8,3809676923,212,27.6,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466285687,1419,67,1,39,0,a8d2gb2nag8fy0itbuxmcibh2,1,29.6,87.5,2022-10-01T14:09:16.439Z,2022-10-02T10:59:30Z,3813591617,233,1414,,,,,,,,,,,,,,,,,,,,,,87jamhsc8ps9kh5432u36kjc9,P. Jaeckel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466285685,1414,67,1,39,0,c5hderjlkcoaze51e5wgvptk,0,70.4,12.5,2022-10-01T14:09:16.440Z,2022-10-02T08:35:34Z,3813591633,233,1419,,,,,,,,,,,,,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465555735,372,8,1,39,0,a8d2gb2nag8fy0itbuxmcibh2,1,27.4,89,2022-10-01T14:09:16.621Z,2022-10-02T10:59:30Z,3812090501,385,,3813574141,389,,3809677201,56,Back,,,,,,,,,,,,,,,,87jamhsc8ps9kh5432u36kjc9,P. Jaeckel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465555777,373,5,1,39,2,a8d2gb2nag8fy0itbuxmcibh2,0,33.3,101,2022-10-01T14:09:18.084Z,2022-10-02T08:16:43Z,3809677689,233,435,3809677399,56,Back,3809677403,347,,,,,,,,,,,,,,,,,87jamhsc8ps9kh5432u36kjc9,P. Jaeckel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465555811,435,5,1,39,2,c5hderjlkcoaze51e5wgvptk,1,66.7,-1,2022-10-01T14:09:18.084Z,2022-10-02T08:16:43Z,3809677559,56,Right,3809677663,233,373,3809677561,347,,,,,,,,,,,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465556309,436,1,1,39,8,c5hderjlkcoaze51e5wgvptk,1,68.2,0,2022-10-01T14:09:24.443Z,2022-10-02T08:16:51Z,3809680189,213,2.1,3809680181,56,Right,3809680185,141,7.4,3809680177,107,,3809680187,212,6.5,3809680183,140,65.3,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465556349,437,1,1,39,12,c5hderjlkcoaze51e5wgvptk,1,64.7,7.1,2022-10-01T14:09:27.981Z,2022-10-02T08:17:08Z,3809680371,141,11.4,3809680375,213,2.6,3809680369,140,59.5,3809680367,56,Right,3813574371,178,,3809680373,212,6.2,,,,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465556419,438,1,1,39,13,c5hderjlkcoaze51e5wgvptk,1,58.8,12,2022-10-01T14:09:29.412Z,2022-10-02T08:17:13Z,3809680719,140,50.0,3813574661,178,,3809680725,213,2.1,3809680721,141,33.4,3809680717,56,Center,3809680723,212,17.2,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465558939,447,1,1,39,15,c5hderjlkcoaze51e5wgvptk,1,50.7,31.8,2022-10-01T14:09:31.227Z,2022-10-02T08:17:20Z,3809693969,141,65.8,3809693959,56,Center,3813574817,178,,3809693977,213,1.6,3809693973,212,23.1,3809693963,140,50.8,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
