id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/12/value,keyPass,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2522587647,268,3,1,25,18,7ad69ngbpjuyzv96drf8d9sn2,0,32.6,47.2,2023-03-19T16:55:53.339Z,2023-03-20T08:51:27Z,4110824281,233,241,4112201061,464,,4110824193,56,Back,4112485875,178,,4110824279,285,,,,,,,,,,,2k5g68ywtr79lc45wozvifqlm,F. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522587639,241,7,1,25,18,apoawtpvac4zqlancmvw4nk4o,0,67.4,52.8,2023-03-19T16:55:53.523Z,2023-03-20T08:51:30Z,4112201095,384,,4110824229,233,268,4110824133,56,Center,4112485921,178,,4110824135,286,,,,,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522587673,269,1,1,25,20,7ad69ngbpjuyzv96drf8d9sn2,1,36.7,26.9,2023-03-19T16:55:55.151Z,2023-03-20T08:51:41Z,4110824401,140,49.1,4110824405,212,14.2,4110824407,213,5.9,4110824399,56,Back,4112486089,178,,4110824403,141,18.5,,,,,,,8mcf8c8ht32as6xxrf1gb51m2,A. Adli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522587669,242,43,1,25,24,apoawtpvac4zqlancmvw4nk4o,1,0,0,2023-03-19T16:55:58.969Z,2023-03-19T17:00:41Z,4110824381,56,Back,4110842589,144,45,4110824383,285,0,4110824543,233,270,,,,,,,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522587699,270,43,1,25,24,7ad69ngbpjuyzv96drf8d9sn2,1,0,0,2023-03-19T16:55:58.969Z,2023-03-19T17:00:45Z,4110824533,286,0,4110842871,144,3,4110824531,56,Center,,,,,,,,,,,,,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522587723,271,2,1,25,27,7ad69ngbpjuyzv96drf8d9sn2,1,77.6,38.5,2023-03-19T16:56:02.235Z,2023-03-20T08:53:14Z,4110824629,141,25.3,4110828925,7,9qo448ueot8pfc5oqo378wag9,4112487643,178,,4110824625,56,Center,4110824627,140,98.6,,,,,,,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522587827,245,55,1,25,27,apoawtpvac4zqlancmvw4nk4o,1,19.4,58.8,2023-03-19T16:56:02.236Z,2023-03-20T08:53:15Z,,,,,,,,,,,,,,,,,,,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522587755,272,43,1,25,30,7ad69ngbpjuyzv96drf8d9sn2,1,0,0,2023-03-19T16:56:04.929Z,2023-03-19T16:57:45Z,4110824845,212,25.5,4110824841,140,86.9,4110824847,213,2.0,4110824839,56,Center,4110824837,155,0,4110824843,141,58.2,4110824835,2,0,4110830947,144,1,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522587759,273,43,1,25,33,7ad69ngbpjuyzv96drf8d9sn2,1,0,0,2023-03-19T16:56:08.609Z,2023-03-19T16:57:42Z,4110826555,147,57.9,4110824859,22,0,4110826549,102,52.1,4110826557,230,98.2,4110830763,144,15,4110826545,55,272,4110825895,82,0,4110826559,231,52.3,2k5g68ywtr79lc45wozvifqlm,F. Wirtz,4110826539,76,0,4110826551,103,19,4110826543,154,4110824861,17,0,4110824863,56,4110825891,20,0,0,Center,,,4110826541,29,0,4110826553,146,,,,,,,,,90.1,,,,,,,
2522587761,243,43,1,25,33,apoawtpvac4zqlancmvw4nk4o,1,0,0,2023-03-19T16:56:08.709Z,2023-03-19T16:57:23Z,4110829641,144,10,4110824873,94,0,4110825447,233,274,4110824875,56,Back,,,,,,,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522587807,244,43,1,25,33,apoawtpvac4zqlancmvw4nk4o,1,0,0,2023-03-19T16:56:08.709Z,2023-03-19T16:57:27Z,4110825921,233,274,4110829867,144,10,4110825145,56,Back,4110825143,94,0,,,,,,,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522587783,274,43,1,25,34,7ad69ngbpjuyzv96drf8d9sn2,1,0,0,2023-03-19T16:56:09.012Z,2023-03-19T16:57:40Z,4110825023,56,Center,4110825397,72,0,4110825623,146,91.5,4110830627,144,15,4110825021,64,0,4110825613,78,0,4110825627,230,99.0,4110825615,102,51.7,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,4110825019,22,0,4110825401,82,0,4110825625,147,4110825617,103,19,4110825619,458,4110825629,231,52.9,68.4,0,,,,,,,,,,,,,,,,,,,,,,,
2522587821,275,43,1,25,38,7ad69ngbpjuyzv96drf8d9sn2,1,0,0,2023-03-19T16:56:12.801Z,2023-03-19T16:57:38Z,4110825211,73,0,4110830503,144,6,4110825281,233,245,4110825209,56,Center,,,,,,,,,,,,,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522588147,246,1,1,26,5,apoawtpvac4zqlancmvw4nk4o,1,12.1,56.1,2023-03-19T16:56:40.094Z,2023-03-20T08:53:27Z,4110827189,140,14.4,4110830215,152,,4110827195,213,4.9,4110827191,141,39.6,4110827193,212,11.5,4112487793,178,,4110827187,56,Back,4110830213,5,,bagn0ce4xunsiz3mezrtqx1p1,Y. Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522588151,247,1,1,26,8,apoawtpvac4zqlancmvw4nk4o,1,14.3,40.7,2023-03-19T16:56:42.773Z,2023-03-20T08:53:32Z,4110827227,213,2.1,4110827225,212,14.6,4110827221,140,7.4,4110827223,141,59.3,4110827219,56,Back,4112487915,178,,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522588207,248,1,1,26,10,apoawtpvac4zqlancmvw4nk4o,1,7.3,59.7,2023-03-19T16:56:45.204Z,2023-03-20T08:53:37Z,4110827563,141,55.5,4110827561,140,18.0,4112488003,178,,4110827565,212,11.6,4110827559,56,Back,4110827567,213,6.0,,,,,,,bagn0ce4xunsiz3mezrtqx1p1,Y. Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522588215,249,61,1,26,11,apoawtpvac4zqlancmvw4nk4o,0,18,55.5,2023-03-19T16:56:46.334Z,2023-03-20T08:54:40Z,4112488975,178,,4110827597,56,Back,,,,,,,,,,,,,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522588269,276,50,1,26,12,7ad69ngbpjuyzv96drf8d9sn2,1,87.9,45.2,2023-03-19T16:56:47.188Z,2023-03-20T08:54:44Z,4110827817,56,Center,4110827819,286,,4110827871,233,250,,,,,,,,,,,,,,,,2k5g68ywtr79lc45wozvifqlm,F. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522588241,250,7,1,26,12,apoawtpvac4zqlancmvw4nk4o,1,12.1,54.8,2023-03-19T16:56:47.392Z,2023-03-20T08:54:52Z,4112201367,383,,4110827849,233,276,4110827707,56,Back,4110827709,285,,4112489129,389,,,,,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522588243,251,52,1,26,14,apoawtpvac4zqlancmvw4nk4o,1,10.1,54.4,2023-03-19T16:56:49.317Z,2023-03-20T08:55:03Z,4112201361,376,,4112489267,389,,,,,,,,,,,,,,,,,,,,bagn0ce4xunsiz3mezrtqx1p1,Y. Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522588293,252,1,1,26,18,apoawtpvac4zqlancmvw4nk4o,1,10.2,51.8,2023-03-19T16:56:53.238Z,2023-03-20T08:58:13Z,4110827957,141,23.4,4112489417,178,,4110827999,189,,4110827955,140,32.0,4110827951,123,,4110827953,56,Back,4110827961,213,5.6,4110827959,212,29.9,bagn0ce4xunsiz3mezrtqx1p1,Y. Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522588931,253,27,1,26,21,apoawtpvac4zqlancmvw4nk4o,1,0,0,2023-03-19T16:56:56.636Z,2023-03-20T09:01:05Z,4110834819,233,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522589011,277,27,1,26,21,7ad69ngbpjuyzv96drf8d9sn2,1,0,0,2023-03-19T16:56:56.636Z,2023-03-20T09:01:04Z,4110831767,233,253,4110834649,53,2k5g68ywtr79lc45wozvifqlm,4110834647,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522589491,254,28,1,27,58,apoawtpvac4zqlancmvw4nk4o,1,0,0,2023-03-19T16:58:33.629Z,2023-03-20T08:58:23Z,4110834471,233,278,4110834343,55,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522589501,278,28,1,27,58,7ad69ngbpjuyzv96drf8d9sn2,1,0,0,2023-03-19T16:58:33.629Z,2023-03-20T08:58:23Z,4110834393,55,277,4110834431,233,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522589585,279,68,1,28,10,7ad69ngbpjuyzv96drf8d9sn2,0,0,0,2023-03-19T16:58:45.008Z,2023-03-20T08:58:25Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522589573,255,68,1,28,10,apoawtpvac4zqlancmvw4nk4o,1,0,0,2023-03-19T16:58:45.235Z,2023-03-20T08:58:29Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522589601,256,1,1,28,11,apoawtpvac4zqlancmvw4nk4o,1,41.8,5.2,2023-03-19T16:58:46.062Z,2023-03-20T08:58:47Z,4110834921,141,12.5,4110834917,56,Back,4112492939,178,,4110834927,213,2.4,4110834919,140,36.1,4110834923,212,7.8,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522589653,257,1,1,28,13,apoawtpvac4zqlancmvw4nk4o,1,36.1,12.5,2023-03-19T16:58:47.835Z,2023-03-20T08:58:57Z,4110835169,56,Back,4110835171,140,33.2,4110835175,212,15.5,4110835177,213,1.8,4112493145,178,,4110835173,141,34.9,,,,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522589687,258,1,1,28,16,apoawtpvac4zqlancmvw4nk4o,1,34,39.4,2023-03-19T16:58:50.821Z,2023-03-20T08:59:11Z,4110835397,212,25.5,4110835395,141,76.9,4110835391,56,Back,4110835393,140,34.6,4112493435,178,,4110835399,213,1.5,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522589743,259,1,1,28,18,apoawtpvac4zqlancmvw4nk4o,1,34.6,76.9,2023-03-19T16:58:53.194Z,2023-03-20T08:59:15Z,4110835665,56,Back,4110835673,213,3.8,4110835667,140,16.0,4112493471,178,,4110835669,141,55.2,4110835671,212,24.5,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522589761,260,1,1,28,22,apoawtpvac4zqlancmvw4nk4o,1,15.9,54.3,2023-03-19T16:58:57.079Z,2023-03-20T08:59:19Z,4110835755,140,27.3,4110835757,141,85.3,4110835759,212,24.2,4112493583,178,,4110835753,56,Back,4110835761,213,1.1,,,,,,,bagn0ce4xunsiz3mezrtqx1p1,Y. Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522589767,261,1,1,28,24,apoawtpvac4zqlancmvw4nk4o,1,28.7,85.1,2023-03-19T16:58:59.691Z,2023-03-20T09:01:12Z,4110835781,141,93.3,4110835777,56,Back,4110835785,213,0.5,4110835779,140,38.0,4110835783,212,11.2,4112495177,178,,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522589801,262,1,1,28,26,apoawtpvac4zqlancmvw4nk4o,1,37.5,93.3,2023-03-19T16:59:01.384Z,2023-03-20T09:01:18Z,4112495279,178,,4110835997,141,80.2,4110835995,140,23.2,4110835993,56,Back,4110836001,213,3.7,4110835999,212,17.5,,,,,,,4w4ldzomkj7fhrc51iimz8no5,L. Goretzka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522589837,263,1,1,28,29,apoawtpvac4zqlancmvw4nk4o,1,23.2,80.2,2023-03-19T16:59:04.029Z,2023-03-20T09:01:26Z,4110836235,212,20.4,4110836231,140,6.6,4112495435,178,,4110836237,213,3.7,4110836229,56,Back,4110836233,141,64.6,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522589855,264,1,1,28,31,apoawtpvac4zqlancmvw4nk4o,1,4.8,60.5,2023-03-19T16:59:06.542Z,2023-03-20T09:01:32Z,4112495549,178,,4110836347,56,Back,4110836353,212,24.4,4110836355,213,5.0,4110836351,141,25.9,4110836349,140,11.1,,,,,,,bagn0ce4xunsiz3mezrtqx1p1,Y. Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522589895,265,1,1,28,34,apoawtpvac4zqlancmvw4nk4o,1,12.9,25.9,2023-03-19T16:59:09.256Z,2023-03-20T09:01:35Z,4110836541,56,Back,4110836545,141,32.4,4110836547,212,19.4,4110836551,213,0.2,4112495587,178,,4110836543,140,30.9,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522589921,266,1,1,28,37,apoawtpvac4zqlancmvw4nk4o,1,28.3,31.6,2023-03-19T16:59:11.902Z,2023-03-20T09:01:41Z,4110836681,213,2.0,4110836677,141,43.0,4110836675,140,25.0,4110836673,56,Back,4110836679,212,8.5,4112495689,178,,,,,,,,4603xrdk721lqhd1ejn62x5n9,L. Sané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522589969,267,1,1,28,39,apoawtpvac4zqlancmvw4nk4o,1,20.2,53.3,2023-03-19T16:59:14.291Z,2023-03-20T09:01:44Z,4110836935,56,Back,4112495769,178,,4110836937,140,8.3,4110836939,141,49.0,4110836941,212,12.8,4110836945,213,3.4,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522590017,268,1,1,28,42,apoawtpvac4zqlancmvw4nk4o,1,9.7,41.8,2023-03-19T16:59:17.734Z,2023-03-20T09:01:47Z,4110837255,213,5.8,4110837251,141,5.0,4110837249,140,52.6,4110837257,1,,4110837245,155,,4110837247,56,Right,4110837253,212,51.5,4112495855,178,,bagn0ce4xunsiz3mezrtqx1p1,Y. Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522590019,269,44,1,28,46,apoawtpvac4zqlancmvw4nk4o,1,52.2,5,2023-03-19T16:59:20.802Z,2023-03-20T09:47:22Z,4110837273,286,,4110837295,233,280,4110837271,56,Right,,,,,,,,,,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522590011,280,44,1,28,46,7ad69ngbpjuyzv96drf8d9sn2,0,47.8,95,2023-03-19T16:59:20.803Z,2023-03-20T09:01:55Z,4110837213,56,Back,4110837337,233,269,4110837215,285,,,,,,,,,,,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522590031,270,1,1,28,46,apoawtpvac4zqlancmvw4nk4o,0,52.7,5,2023-03-19T16:59:20.843Z,2023-03-20T09:47:22Z,4110837355,140,52.9,4110837351,3,,4110837357,141,5.2,4112496043,388,,4110837359,212,0.3,4110837353,56,Right,4110837361,213,0.6,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522590029,281,61,1,28,46,7ad69ngbpjuyzv96drf8d9sn2,1,48.4,95,2023-03-19T16:59:20.859Z,2023-03-20T09:03:39Z,4110837345,56,Back,4112496133,15,,4112496135,388,,,,,,,,,,,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522590047,271,5,1,28,47,apoawtpvac4zqlancmvw4nk4o,1,55.2,-1.8,2023-03-19T16:59:22.168Z,2023-03-20T09:03:56Z,4110837457,233,282,4110837415,56,Right,4110837417,347,,,,,,,,,,,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522590039,282,5,1,28,47,7ad69ngbpjuyzv96drf8d9sn2,0,44.8,101.8,2023-03-19T16:59:22.168Z,2023-03-20T09:03:56Z,4110837389,347,,4110837461,233,271,4110837387,56,Back,,,,,,,,,,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522590123,272,1,1,28,54,apoawtpvac4zqlancmvw4nk4o,1,53.1,0,2023-03-19T16:59:29.287Z,2023-03-20T09:03:58Z,4110837789,107,,4110837797,212,19.5,4110837791,56,Back,4110837795,141,16.2,4110838005,189,,4110837793,140,38.4,4110837799,213,2.5,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522590147,273,1,1,28,56,apoawtpvac4zqlancmvw4nk4o,1,39,19.2,2023-03-19T16:59:31.294Z,2023-03-20T09:04:06Z,4110837929,212,10.0,4110837923,56,Back,4110837931,213,1.8,4110837925,140,37.0,4112497971,178,,4110837927,141,33.6,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522590187,274,1,1,29,1,apoawtpvac4zqlancmvw4nk4o,1,36.1,31.2,2023-03-19T16:59:35.985Z,2023-03-20T09:04:11Z,4110838127,56,Back,4112498043,178,,4110838133,212,6.7,4110838131,141,21.9,4110838135,213,5.0,4110838129,140,38.2,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522590209,275,1,1,29,2,apoawtpvac4zqlancmvw4nk4o,1,39.1,23.7,2023-03-19T16:59:37.448Z,2023-03-20T09:04:14Z,4110838263,141,37.4,4110838261,140,44.7,4110838265,212,11.0,4110838259,56,Back,4110838267,213,1.0,4112498115,178,,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522590239,276,1,1,29,5,apoawtpvac4zqlancmvw4nk4o,1,44.3,34.5,2023-03-19T16:59:40.285Z,2023-03-20T09:04:18Z,4110838437,141,23.7,4110838433,56,Back,4110838441,212,12.9,4110838435,140,34.2,4112498191,178,,4110838443,213,3.7,,,,,,,4603xrdk721lqhd1ejn62x5n9,L. Sané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522590263,277,1,1,29,6,apoawtpvac4zqlancmvw4nk4o,1,34.2,23.7,2023-03-19T16:59:41.692Z,2023-03-20T09:04:21Z,4110838565,56,Back,4110838567,140,42.2,4110838573,213,5.3,4110838571,212,15.4,4110838569,141,4.7,4112498229,178,,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522590287,278,1,1,29,9,apoawtpvac4zqlancmvw4nk4o,1,46.6,5.5,2023-03-19T16:59:44.397Z,2023-03-20T09:04:25Z,4110838723,56,Right,4110838735,213,6.1,4110838731,212,10.8,4110838725,140,56.7,4112498291,178,,4110838727,141,2.2,,,,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522590291,279,61,1,29,10,apoawtpvac4zqlancmvw4nk4o,0,56.7,2.2,2023-03-19T16:59:45.393Z,2023-03-20T09:04:31Z,4112498357,178,,4110838747,56,Right,,,,,,,,,,,,,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522590333,283,49,1,29,14,7ad69ngbpjuyzv96drf8d9sn2,1,31.6,97.4,2023-03-19T16:59:48.868Z,2023-03-20T09:04:37Z,,,,,,,,,,,,,,,,,,,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522590367,284,1,1,29,14,7ad69ngbpjuyzv96drf8d9sn2,1,30.3,96.8,2023-03-19T16:59:48.936Z,2023-03-20T09:04:46Z,4110839141,213,3.5,4110839133,56,Back,4110839139,212,10.1,4110839137,141,91.4,4110839135,140,21.3,4112498571,178,,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522590395,285,1,1,29,16,7ad69ngbpjuyzv96drf8d9sn2,1,18,86.6,2023-03-19T16:59:51.581Z,2023-03-20T09:04:49Z,4112498597,178,,4110839263,213,4.1,4110839255,56,Back,4110839257,140,5.4,4110839259,141,60.2,4110839261,212,22.3,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522590441,286,1,1,29,18,7ad69ngbpjuyzv96drf8d9sn2,0,5.4,60,2023-03-19T16:59:53.121Z,2023-03-20T09:04:53Z,4110839499,141,89.4,4112498671,178,,4110839501,212,47.0,4110839505,1,,4110839493,155,,4110839503,213,0.4,4110839495,56,Back,4110839497,140,45.9,cg6h7oq0b5zpx1g4brhzyk1xx,L. Hrádecký,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522590431,280,44,1,29,21,apoawtpvac4zqlancmvw4nk4o,1,54.4,10.7,2023-03-19T16:59:56.508Z,2023-03-20T09:47:22Z,4110839441,286,,4110839439,56,Right,4110839561,233,287,,,,,,,,,,,,,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522590447,287,44,1,29,21,7ad69ngbpjuyzv96drf8d9sn2,0,45.6,89.3,2023-03-19T16:59:56.509Z,2023-03-20T09:04:55Z,4110839593,233,280,4110839533,56,Back,4110839535,285,,,,,,,,,,,,,,,,,8mcf8c8ht32as6xxrf1gb51m2,A. Adli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522590459,281,1,1,29,21,apoawtpvac4zqlancmvw4nk4o,0,53.2,7.4,2023-03-19T16:59:56.545Z,2023-03-20T09:47:23Z,4110839603,56,Right,4110839623,212,20.2,4110839599,3,,4110839611,140,72.4,4110839627,213,0.0,4112498785,388,,4110839617,141,8.0,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522590505,288,1,1,29,25,7ad69ngbpjuyzv96drf8d9sn2,0,31.8,91.7,2023-03-19T17:00:00.378Z,2023-03-20T09:05:03Z,4110839853,140,28.9,4112498873,178,,4110839859,213,4.6,4110839857,212,20.6,4110839855,141,61.8,4110839851,56,Back,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522590509,282,49,1,29,27,apoawtpvac4zqlancmvw4nk4o,1,71.8,38.2,2023-03-19T17:00:02.282Z,2023-03-20T09:05:09Z,,,,,,,,,,,,,,,,,,,,,,,,,cotiiu6mjkfx5xa63nhfbdf4l,S. Mané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522590569,283,1,1,29,28,apoawtpvac4zqlancmvw4nk4o,1,72.7,47.8,2023-03-19T17:00:03.589Z,2023-03-20T09:05:14Z,4112499051,178,,4110840137,56,Center,4110840143,212,17.2,4110840141,141,69.1,4110840145,213,1.0,4110840139,140,81.5,,,,,,,cotiiu6mjkfx5xa63nhfbdf4l,S. Mané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522590577,284,61,1,29,31,apoawtpvac4zqlancmvw4nk4o,0,85.7,68.4,2023-03-19T17:00:06.052Z,2023-03-20T09:05:56Z,4112499603,178,,4110840167,56,Center,,,,,,,,,,,,,,,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
