id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/10/value,keyPass,qualifier/13/value,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2481783767,403,1,1,44,43,1c7qokc1j5z50cjj4tcu32haa,0,51.2,96.9,2022-11-05T15:15:33.423Z,2022-11-05T20:18:48Z,3895762571,286,,3897355727,178,,3895762387,140,51.8,3895762385,56,Left,3895762565,236,,3895762567,233,382,3895762389,141,96.6,3895762391,212,0.7,6u47fsriz3ejlf72hxtsew5bd,A. Caci,3895762393,213,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481783791,382,74,1,44,43,a8l3w3n0j99qjlsxj3jnmgkz1,1,46.2,3.8,2022-11-05T15:15:33.478Z,2022-11-05T20:18:52Z,3895762645,233,403,3895762469,56,Back,3897355927,178,,3895762471,285,,,,,,,,,,,,,,aplc9mad75h1k90o3qla9c7l6,P. Wimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481783799,404,61,1,44,43,1c7qokc1j5z50cjj4tcu32haa,1,51.8,96.6,2022-11-05T15:15:33.541Z,2022-11-05T20:19:04Z,3897356537,178,,3895762497,56,Left,,,,,,,,,,,,,,,,,,,6u47fsriz3ejlf72hxtsew5bd,A. Caci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481784023,383,5,1,44,44,a8l3w3n0j99qjlsxj3jnmgkz1,1,47,-1,2022-11-05T15:15:34.143Z,2022-11-05T20:19:12Z,3895763795,56,Back,3895763831,233,405,3895763799,347,,,,,,,,,,,,,,,,,aplc9mad75h1k90o3qla9c7l6,P. Wimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481783839,405,5,1,44,44,1c7qokc1j5z50cjj4tcu32haa,0,53,101,2022-11-05T15:15:34.143Z,2022-11-05T20:19:13Z,3895762755,347,,3895763887,233,383,3895762749,56,Left,,,,,,,,,,,,,,,,6u47fsriz3ejlf72hxtsew5bd,A. Caci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481784129,384,1,1,44,53,a8l3w3n0j99qjlsxj3jnmgkz1,1,46.2,0,2022-11-05T15:15:43.575Z,2022-11-05T20:19:18Z,3895764467,213,0.5,3895764457,56,Right,3895764465,212,26.9,3895764453,107,,3895764461,140,68.6,3895764469,1,,3895764463,141,18.4,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481784151,385,1,1,44,56,a8l3w3n0j99qjlsxj3jnmgkz1,1,64.2,24.1,2022-11-05T15:15:45.919Z,2022-11-05T20:19:28Z,3897358005,178,,3895764547,212,5.0,3895764545,141,31.4,3895764549,213,1.5,3895764541,56,Center,3895764543,140,64.7,,,,,,,aplc9mad75h1k90o3qla9c7l6,P. Wimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481784317,386,1,1,44,57,a8l3w3n0j99qjlsxj3jnmgkz1,1,64.7,31.4,2022-11-05T15:15:47.557Z,2022-11-05T20:19:38Z,3895765441,212,13.5,3895765443,213,5.5,3897358201,178,,3895765439,141,17.3,3895766423,210,13,3895765437,140,73.8,3895765435,56,Right,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2481784333,387,13,1,45,1,a8l3w3n0j99qjlsxj3jnmgkz1,1,78.1,24.8,2022-11-05T15:15:51.190Z,2022-11-05T20:19:38Z,3895766457,29,,3897358567,178,,3895766477,230,98.1,3895766455,74,,3895765531,56,Center,3895766479,231,46.4,3895766471,215,,3895765753,20,,embn1jhcly07i6pjcvcdiavo5,L. Nmecha,3895766467,103,100,3895765529,18,,3895766465,102,3895766461,55,386,3895765527,22,,,,,,,,,,,,,,,52.4,,,,,,,,,,,,
2481784345,388,5,1,45,2,a8l3w3n0j99qjlsxj3jnmgkz1,0,101,47.6,2022-11-05T15:15:52.084Z,2022-11-05T20:19:43Z,3895765895,233,406,3895765579,346,,3895765575,56,Center,,,,,,,,,,,,,,,,embn1jhcly07i6pjcvcdiavo5,L. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481784297,406,5,1,45,2,1c7qokc1j5z50cjj4tcu32haa,1,-1,52.4,2022-11-05T15:15:52.084Z,2022-11-05T20:19:43Z,3895765335,56,Back,3895765805,233,388,3895765337,346,,,,,,,,,,,,,,,,,6u47fsriz3ejlf72hxtsew5bd,A. Caci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481784615,389,70,1,45,2,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2022-11-05T15:15:52.539Z,2022-11-05T15:17:54Z,3895766943,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481785019,407,1,1,45,20,1c7qokc1j5z50cjj4tcu32haa,0,4.7,46,2022-11-05T15:16:10.034Z,2022-11-05T20:19:57Z,3895768931,212,52.9,3895768939,74,,3895768933,213,0.1,3895768929,141,52.2,3895768923,124,,3895768935,1,,3895768927,140,54.9,3895768925,56,Center,ci1nu5z8aiiikco8af0zk1lud,R. Zentner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481785001,390,44,1,45,23,a8l3w3n0j99qjlsxj3jnmgkz1,1,44.4,47.4,2022-11-05T15:16:12.790Z,2022-11-05T21:24:21Z,3895768841,56,Back,3895768843,285,,3895769093,233,408,,,,,,,,,,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481785029,408,44,1,45,23,1c7qokc1j5z50cjj4tcu32haa,0,55.6,52.6,2022-11-05T15:16:12.791Z,2022-11-05T20:20:01Z,3895769599,233,390,3895768989,286,,3895768987,56,Center,,,,,,,,,,,,,,,,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481785071,391,1,1,45,23,a8l3w3n0j99qjlsxj3jnmgkz1,1,42.6,46.3,2022-11-05T15:16:12.837Z,2022-11-05T21:24:21Z,3895769253,213,5.7,3895769251,212,22.6,3895769249,141,28.0,3895769243,3,,3895769247,140,60.6,3897360159,388,,3895769245,56,Center,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481785089,392,49,1,45,24,a8l3w3n0j99qjlsxj3jnmgkz1,1,60.5,27.8,2022-11-05T15:16:14.664Z,2022-11-05T20:20:07Z,,,,,,,,,,,,,,,,,,,,,,,,,aplc9mad75h1k90o3qla9c7l6,P. Wimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481785201,393,3,1,45,27,a8l3w3n0j99qjlsxj3jnmgkz1,1,64.2,25.3,2022-11-05T15:16:17.763Z,2022-11-05T20:20:13Z,3895769959,233,409,3895769953,56,Center,3897033943,465,,3897360633,178,,3895769955,286,,,,,,,,,,,aplc9mad75h1k90o3qla9c7l6,P. Wimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481785167,409,45,1,45,27,1c7qokc1j5z50cjj4tcu32haa,0,35.8,74.7,2022-11-05T15:16:17.763Z,2022-11-05T20:20:13Z,3895769779,285,,3895770003,233,393,3895769777,56,Back,,,,,,,,,,,,,,,,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481785281,394,1,1,45,30,a8l3w3n0j99qjlsxj3jnmgkz1,1,70,19,2022-11-05T15:16:19.835Z,2022-11-05T20:20:17Z,3895770363,213,4.2,3895770361,212,12.2,3895770359,141,3.1,3897360927,178,,3895770355,56,Right,3895770357,140,64.6,,,,,,,aplc9mad75h1k90o3qla9c7l6,P. Wimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481785351,395,1,1,45,33,a8l3w3n0j99qjlsxj3jnmgkz1,1,64.6,3.1,2022-11-05T15:16:23.292Z,2022-11-05T20:20:21Z,3895770711,141,18.5,3895770713,212,10.5,3895770707,56,Right,3897361149,178,,3895770709,140,64.8,3895770715,213,1.6,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481785407,396,1,1,45,36,a8l3w3n0j99qjlsxj3jnmgkz1,1,67.9,21.4,2022-11-05T15:16:26.310Z,2022-11-05T20:20:25Z,3895771027,56,Center,3895771035,213,1.2,3895771033,212,17.3,3895771031,141,45.4,3897361287,178,,3895771029,140,73.3,,,,,,,6384gzzxuxs6pvmrn8qx4d7u1,F. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481785487,397,1,1,45,38,a8l3w3n0j99qjlsxj3jnmgkz1,1,76,50.4,2022-11-05T15:16:28.729Z,2022-11-05T20:20:31Z,3895771467,212,23.9,3895771465,141,79.1,3897361587,178,,3895771469,213,1.0,3895771463,140,89.2,3895771461,56,Left,3895771459,155,,,,,embn1jhcly07i6pjcvcdiavo5,L. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481785533,398,1,1,45,42,a8l3w3n0j99qjlsxj3jnmgkz1,1,91.1,81.5,2022-11-05T15:16:32.487Z,2022-11-05T20:20:37Z,3897361917,178,,3895771717,56,Center,3895771725,213,3.8,3895771719,140,85.3,3895771723,212,7.4,3895771721,141,75.2,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481785589,399,1,1,45,44,a8l3w3n0j99qjlsxj3jnmgkz1,1,87.1,77,2022-11-05T15:16:34.197Z,2022-11-05T21:24:22Z,3895772029,140,91.7,3895780527,210,13,3895772033,212,17.4,3895772031,141,52.4,3897362247,178,,3895772025,155,,3895780529,154,,3895772027,56,Center,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,3895772035,213,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2481794883,422,44,1,45,45,a8l3w3n0j99qjlsxj3jnmgkz1,1,91.4,50.3,2022-11-05T15:16:35.135Z,2022-11-05T21:24:21Z,3895821153,286,,3895821149,56,Center,3895821539,233,430,,,,,,,,,,,,,,,,embn1jhcly07i6pjcvcdiavo5,L. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481794919,430,44,1,45,45,1c7qokc1j5z50cjj4tcu32haa,0,8.6,49.7,2022-11-05T15:16:35.136Z,2022-11-05T20:20:44Z,3895821391,285,,3895821639,233,422,3895821387,56,Back,,,,,,,,,,,,,,,,6u47fsriz3ejlf72hxtsew5bd,A. Caci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481785635,401,13,1,45,45,a8l3w3n0j99qjlsxj3jnmgkz1,1,91.2,51.1,2022-11-05T15:16:35.197Z,2022-11-05T21:24:22Z,3895780587,75,,3895780593,154,,3895780591,29,,3895780599,102,35.8,3895772315,56,Center,3895772533,328,,3895772529,15,,3895780605,147,38.1,embn1jhcly07i6pjcvcdiavo5,L. Nmecha,3895772311,22,,3895772313,17,,3895772535,153,3895780595,55,399,3895780609,231,50,3895780603,146,3895780601,103,8.3,3895780607,230,99.0,3897362937,388,,,,,,99.0,,,,,,,,,,
2481785627,400,43,1,45,45,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2022-11-05T15:16:35.463Z,2022-11-05T15:16:58Z,3895775661,144,44,3895772261,56,Center,3895772267,286,0,,,,,,,,,,,,,,,,embn1jhcly07i6pjcvcdiavo5,L. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481785619,410,43,1,45,45,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2022-11-05T15:16:35.464Z,2022-11-05T15:16:54Z,3895772207,56,Back,3895772367,233,400,3895775051,144,44,3895772209,285,0,,,,,,,,,,,,,6u47fsriz3ejlf72hxtsew5bd,A. Caci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481785751,411,52,1,45,47,1c7qokc1j5z50cjj4tcu32haa,1,1.8,61.6,2022-11-05T15:16:37.064Z,2022-11-05T20:21:00Z,3897363257,178,,3897034961,377,,,,,,,,,,,,,,,,,,,,ci1nu5z8aiiikco8af0zk1lud,R. Zentner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481785835,412,1,1,45,50,1c7qokc1j5z50cjj4tcu32haa,0,4.6,59.2,2022-11-05T15:16:40.598Z,2022-11-05T20:21:11Z,3895773387,212,54.7,3897363703,178,,3895813983,287,,3895773385,141,51.3,3895813443,123,,3895773391,1,,3895773389,213,6.2,3895773381,56,Center,ci1nu5z8aiiikco8af0zk1lud,R. Zentner,3895773383,140,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481785905,402,61,1,45,53,a8l3w3n0j99qjlsxj3jnmgkz1,0,33.5,50.6,2022-11-05T15:16:43.287Z,2022-11-05T20:21:37Z,3895773797,56,Back,3897364515,15,,3897364517,178,,,,,,,,,,,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481786037,413,1,1,45,55,1c7qokc1j5z50cjj4tcu32haa,0,65.1,64,2022-11-05T15:16:45.711Z,2022-11-05T20:21:40Z,3895774535,141,53.0,3895774545,213,6.0,3897364661,178,,3895774533,140,87.9,3895774539,212,25.1,3895774531,56,Center,3895774529,155,,,,,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481785981,403,1,1,45,58,a8l3w3n0j99qjlsxj3jnmgkz1,1,24.9,49.1,2022-11-05T15:16:47.891Z,2022-11-05T20:21:48Z,3897365083,388,,3895774187,56,Back,3895774185,3,,3895774195,213,3.1,3895774193,212,13.1,3895774191,141,49.9,3895774189,140,12.4,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481785983,404,52,1,45,59,a8l3w3n0j99qjlsxj3jnmgkz1,1,8.3,49.7,2022-11-05T15:16:49.678Z,2022-11-05T20:21:51Z,3897365239,178,,3897035479,376,,,,,,,,,,,,,,,,,,,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481786145,405,1,1,46,1,a8l3w3n0j99qjlsxj3jnmgkz1,1,12.4,48.4,2022-11-05T15:16:51.634Z,2022-11-05T20:22:09Z,3897365413,178,,3895775087,212,33.6,3895775195,287,,3895775077,123,,3895775085,141,5.3,3895775091,1,,3895775081,56,Back,3895775083,140,28.0,bfpax581lm91ebz4xgz40a191,K. Casteels,3895775089,213,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481786303,406,1,1,46,6,a8l3w3n0j99qjlsxj3jnmgkz1,1,32.1,6.1,2022-11-05T15:16:55.908Z,2022-11-05T20:22:15Z,3895775951,141,27.4,3895775953,212,14.8,3895775949,140,29.3,3895775955,213,1.8,3895775947,56,Back,3897366637,178,,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481786389,407,1,1,46,10,a8l3w3n0j99qjlsxj3jnmgkz1,1,31.2,36.1,2022-11-05T15:16:59.852Z,2022-11-05T20:22:21Z,3895776311,140,27.8,3895776319,212,23.7,3897366895,178,,3895776323,213,1.7,3895776309,56,Back,3895776315,141,70.5,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481786441,408,1,1,46,12,a8l3w3n0j99qjlsxj3jnmgkz1,1,27.7,69,2022-11-05T15:17:02.295Z,2022-11-05T20:22:24Z,3895776605,56,Back,3895776613,213,4.4,3895776611,212,7.0,3895776607,140,25.4,3895776609,141,59.4,3897367043,178,,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481786467,409,1,1,46,13,a8l3w3n0j99qjlsxj3jnmgkz1,1,25.4,59.4,2022-11-05T15:17:03.636Z,2022-11-05T20:22:26Z,3895776757,213,1.2,3897367221,178,,3895776737,56,Back,3895776755,212,10.7,3895776749,141,73.8,3895776741,140,29.4,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481786505,410,1,1,46,15,a8l3w3n0j99qjlsxj3jnmgkz1,1,29.4,73.8,2022-11-05T15:17:05.234Z,2022-11-05T20:22:32Z,3895776945,212,9.6,3895776947,213,4.3,3897367485,178,,3895776943,141,61.1,3895776941,140,25.4,3895776939,56,Back,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481786695,411,1,1,46,17,a8l3w3n0j99qjlsxj3jnmgkz1,1,25.4,61.1,2022-11-05T15:17:07.032Z,2022-11-05T20:22:39Z,3895777861,213,5.0,3895777859,212,24.2,3895777853,56,Back,3897367873,178,,3895777855,140,30.9,3895777857,141,26.6,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481786757,412,1,1,46,20,a8l3w3n0j99qjlsxj3jnmgkz1,1,28.3,19.9,2022-11-05T15:17:09.820Z,2022-11-05T20:22:43Z,3897368059,178,,3895778131,141,3.8,3895778141,213,5.5,3895778121,56,Back,3895778125,140,38.9,3895778137,212,15.6,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481786781,413,1,1,46,23,a8l3w3n0j99qjlsxj3jnmgkz1,1,38.9,3.8,2022-11-05T15:17:13.372Z,2022-11-05T20:22:47Z,3895778249,213,2.7,3895778243,141,11.2,3895778239,140,27.9,3895778237,56,Back,3897368277,178,,3895778247,212,12.6,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481786853,414,1,1,46,25,a8l3w3n0j99qjlsxj3jnmgkz1,0,27.9,11.3,2022-11-05T15:17:15.069Z,2022-11-05T20:22:49Z,3895778631,212,34.9,3895778633,213,0.1,3897368407,178,,3895778629,141,17.9,3895778623,155,,3895778627,140,60.9,3895778635,1,,3895778625,56,Right,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481786985,414,1,1,46,27,1c7qokc1j5z50cjj4tcu32haa,1,38.9,82.6,2022-11-05T15:17:17.052Z,2022-11-05T20:22:58Z,3895779379,56,Left,3895779383,141,82.7,3895779381,140,56.2,3895779387,213,0.0,3897368843,388,,3895779385,212,18.2,,,,,,,ernbjicg113inzsubzrfm8fyt,A. Hack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481787021,415,1,1,46,28,1c7qokc1j5z50cjj4tcu32haa,1,56.2,82.7,2022-11-05T15:17:18.194Z,2022-11-05T20:23:03Z,3895779515,140,40.8,3895779527,213,2.7,3897369127,178,,3895779507,3,,3895779523,212,18.0,3895779511,56,Back,3895779519,141,94.2,,,,6u47fsriz3ejlf72hxtsew5bd,A. Caci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481787029,416,49,1,46,29,1c7qokc1j5z50cjj4tcu32haa,1,39,95.4,2022-11-05T15:17:19.442Z,2022-11-05T21:28:12Z,,,,,,,,,,,,,,,,,,,,,,,,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481787339,417,1,1,46,31,1c7qokc1j5z50cjj4tcu32haa,1,38.6,95.6,2022-11-05T15:17:21.387Z,2022-11-05T20:23:10Z,3895781085,141,51.2,3895781087,212,40.1,3897369423,178,,3895781091,1,,3895781083,140,13.4,3895781089,213,4.0,3895781081,56,Back,,,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481787459,418,1,1,46,40,1c7qokc1j5z50cjj4tcu32haa,1,19.3,49.1,2022-11-05T15:17:30.413Z,2022-11-05T20:23:14Z,3895781741,1,,3895781729,155,,3895781731,56,Center,3895781739,213,0.3,3895781733,140,64.0,3897369605,178,,3895781737,212,49.4,3895781735,141,71.7,ci1nu5z8aiiikco8af0zk1lud,R. Zentner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481787467,419,44,1,46,44,1c7qokc1j5z50cjj4tcu32haa,1,65.5,73.3,2022-11-05T15:17:33.932Z,2022-11-05T21:24:23Z,3895781815,56,Center,3895781885,233,415,3895781817,286,,,,,,,,,,,,,,,,,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481787419,415,44,1,46,44,a8l3w3n0j99qjlsxj3jnmgkz1,0,34.5,26.7,2022-11-05T15:17:33.933Z,2022-11-05T20:23:18Z,3895781525,56,Back,3895781937,233,419,3895781527,285,,,,,,,,,,,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481787507,420,1,1,46,44,1c7qokc1j5z50cjj4tcu32haa,0,64,71.7,2022-11-05T15:17:34.040Z,2022-11-05T21:24:23Z,3895781995,56,Center,3895782005,212,13.8,3897370419,388,,3895781987,3,,3895782009,213,0.4,3895782001,141,78.8,3895781991,168,,3895781999,140,76.3,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481787487,416,49,1,46,45,a8l3w3n0j99qjlsxj3jnmgkz1,1,27,19.1,2022-11-05T15:17:35.449Z,2022-11-05T20:23:39Z,,,,,,,,,,,,,,,,,,,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481787619,417,1,1,46,46,a8l3w3n0j99qjlsxj3jnmgkz1,0,27.3,20.5,2022-11-05T15:17:36.406Z,2022-11-05T20:23:43Z,3897371001,178,,3895782497,56,Center,3895782495,157,,3895782501,141,72.2,3895782503,212,54.5,3895782507,1,,3895782505,213,0.7,3895782499,140,66.9,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481787643,421,49,1,46,50,1c7qokc1j5z50cjj4tcu32haa,1,34.8,33.4,2022-11-05T15:17:40.507Z,2022-11-05T20:23:48Z,,,,,,,,,,,,,,,,,,,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481787761,422,1,1,46,52,1c7qokc1j5z50cjj4tcu32haa,1,27.4,37,2022-11-05T15:17:41.900Z,2022-11-05T20:23:53Z,3895783297,56,Back,3895783305,213,2.8,3897371563,178,,3895783301,141,45.1,3895783303,212,16.7,3895783299,140,12.4,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481787831,423,1,1,46,53,1c7qokc1j5z50cjj4tcu32haa,1,11.4,44,2022-11-05T15:17:43.399Z,2022-11-05T20:23:58Z,3895783605,141,4.9,3895783611,213,5.5,3895783607,212,38.0,3895783601,56,Back,3895783603,140,37.2,3897371907,178,,3895783615,1,,,,,ci1nu5z8aiiikco8af0zk1lud,R. Zentner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481787935,424,1,1,46,56,1c7qokc1j5z50cjj4tcu32haa,1,37.6,4.1,2022-11-05T15:17:46.182Z,2022-11-05T20:24:04Z,3895784229,141,19.4,3895784221,155,,3895784233,213,0.5,3895784231,212,21.6,3895784225,56,Right,3897372189,178,,3895784227,140,55.6,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481787957,425,61,1,46,57,1c7qokc1j5z50cjj4tcu32haa,0,56,19.7,2022-11-05T15:17:47.776Z,2022-11-05T20:24:11Z,3897372585,178,,3895784325,56,Right,3897372583,21,,,,,,,,,,,,,,,,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481787969,418,12,1,46,58,a8l3w3n0j99qjlsxj3jnmgkz1,1,39.8,86.9,2022-11-05T15:17:48.716Z,2022-11-05T20:24:16Z,3895784363,56,Back,3895784487,167,,3895784371,212,10.9,3895784365,140,43.9,3895784375,213,1.2,3897372757,178,,3895784367,141,100.0,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481787981,419,5,1,47,0,a8l3w3n0j99qjlsxj3jnmgkz1,0,43.4,101.8,2022-11-05T15:17:49.789Z,2022-11-05T20:24:23Z,3895784445,56,Back,3895785035,233,426,3895784447,347,,,,,,,,,,,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
