id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value
2500588867,139,1,1,16,37,cu0eztmjcsbydyp53aleznorw,1,53.9,40.4,2023-01-25T19:47:56.451Z,2023-01-26T05:28:26Z,3995254125,178,,3994811315,140,62.3,3994811317,141,8.5,3994811313,56,Right,3994811311,155,,3994811319,212,23.4,3994811321,213,5.1,,,,d95i3fwjrk3ti4co645mde76x,N. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500588883,140,1,1,16,41,cu0eztmjcsbydyp53aleznorw,1,62.9,5.8,2023-01-25T19:47:59.936Z,2023-01-26T05:28:32Z,3994811383,213,2.6,3994811379,141,12.0,3995254191,178,,3994811381,212,7.7,3994811375,56,Right,3994811377,140,56.8,,,,,,,dr0kn3srxtg7nuw99gjoim7e1,I. Gruev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500588895,141,1,1,16,44,cu0eztmjcsbydyp53aleznorw,1,56.3,14.7,2023-01-25T19:48:02.964Z,2023-01-26T05:28:36Z,3994811451,213,2.7,3994811449,212,15.3,3995254203,178,,3994811443,56,Back,3994811445,140,43.4,3994811447,141,25.3,,,,,,,26nfmfc8p2doisd9p8vtd33dh,L. Bittencourt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500588909,142,1,1,16,46,cu0eztmjcsbydyp53aleznorw,1,43.4,25.3,2023-01-25T19:48:04.810Z,2023-01-26T05:28:41Z,3994811511,212,12.1,3994811501,56,Back,3994811509,141,43.1,3995254215,178,,3994811505,140,43.0,3994811513,213,1.6,,,,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500588935,143,1,1,16,48,cu0eztmjcsbydyp53aleznorw,1,46,53.3,2023-01-25T19:48:07.219Z,2023-01-26T05:28:45Z,3995254241,178,,3994811623,141,79.3,3994811625,212,18.8,3994811627,213,1.2,3994811619,56,Left,3994811621,140,52.0,,,,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500588941,144,1,1,16,50,cu0eztmjcsbydyp53aleznorw,1,47.5,74.7,2023-01-25T19:48:09.460Z,2023-01-26T05:28:48Z,3994811651,141,66.7,3995254253,178,,3994811649,140,51.5,3994811655,213,5.4,3994811653,212,6.9,3994811647,56,Center,,,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500588949,145,1,1,16,51,cu0eztmjcsbydyp53aleznorw,1,51.6,66.6,2023-01-25T19:48:10.078Z,2023-01-26T05:28:56Z,3994811677,56,Back,3994811681,141,73.6,3994811685,213,2.5,3994811679,140,45.6,3995254281,178,,3994811683,212,7.9,,,,,,,d95i3fwjrk3ti4co645mde76x,N. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500588963,146,1,1,16,53,cu0eztmjcsbydyp53aleznorw,1,41.1,71.2,2023-01-25T19:48:12.175Z,2023-01-26T05:28:58Z,3995254289,178,,3994811733,56,Back,3994811737,141,61.1,3994811735,140,23.2,3994811739,212,20.0,3994811741,213,3.5,,,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500588973,147,1,1,16,55,cu0eztmjcsbydyp53aleznorw,1,21.4,60,2023-01-25T19:48:14.394Z,2023-01-26T05:29:00Z,3994811769,140,25.7,3994811773,212,22.2,3994811775,213,4.9,3994811767,56,Back,3995254327,178,,3994811771,141,28.0,,,,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500588999,148,1,1,16,57,cu0eztmjcsbydyp53aleznorw,0,25.7,28,2023-01-25T19:48:16.024Z,2023-01-26T05:29:05Z,3994811883,213,2.7,3994811879,141,37.6,3994811875,56,Back,3994811877,140,11.0,3995254389,178,,3994811881,212,16.8,,,,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500589013,154,3,1,16,59,a8d2gb2nag8fy0itbuxmcibh2,0,89,59.8,2023-01-25T19:48:18.186Z,2023-01-26T05:29:35Z,3994811937,286,,3994811935,56,Center,3995094195,464,,3994812067,233,149,3995254583,178,,,,,,,,,,,7424gvk9hiq5up61dj181y66t,K. Behrens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500589049,149,54,1,16,59,cu0eztmjcsbydyp53aleznorw,1,11,40.2,2023-01-25T19:48:18.615Z,2023-01-26T05:30:01Z,3994812059,233,154,3995254705,389,,,,,,,,,,,,,,,,,,,,expxslws50h0iw0logr02gs7p,J. Pavlenka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500589075,150,51,1,17,0,cu0eztmjcsbydyp53aleznorw,1,25.5,31.2,2023-01-25T19:48:18.698Z,2023-01-26T05:30:41Z,3994812177,170,,,,,,,,,,,,,,,,,,,,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500589043,155,16,1,17,1,a8d2gb2nag8fy0itbuxmcibh2,1,84.2,62.3,2023-01-25T19:48:20.508Z,2023-01-26T05:29:52Z,3994813157,328,,3995095169,395,86.2,3994813151,102,49.7,3994813159,458,,3994812527,374,2023-01-25 19:48:19.293,3994813161,230,86.6,3994813155,214,,3994813153,103,7.0,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,3994812523,20,,3994813149,78,,3994812015,17,,3994812019,56,Center,3995254651,178,,,3994812011,22,3994812531,375,17:00.615,3995095171,396,3994813163,231,63.4,,,62.6,,,,,
2500589357,151,1,1,17,47,cu0eztmjcsbydyp53aleznorw,1,50.1,49.9,2023-01-25T19:49:05.981Z,2023-01-26T05:31:22Z,3995254947,178,,3994813375,212,26.3,3994813377,213,4.1,3994813373,141,18.0,3994813369,56,Back,3994813653,189,,3994813371,140,35.9,3994813379,279,G,dr0kn3srxtg7nuw99gjoim7e1,I. Gruev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500589361,152,1,1,17,49,cu0eztmjcsbydyp53aleznorw,1,35.9,18,2023-01-25T19:49:08.531Z,2023-01-26T05:31:24Z,3994813407,213,5.4,3994813405,212,10.7,3994813403,141,5.9,3994813745,189,,3994813401,140,42.4,3995254963,178,,3994813399,56,Back,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500589379,153,1,1,17,52,cu0eztmjcsbydyp53aleznorw,1,41.7,5,2023-01-25T19:49:11.211Z,2023-01-26T05:31:33Z,3994813501,212,28.7,3994813499,141,20.9,3994831081,189,,3994813495,56,Right,3995254981,178,,3994813497,140,67.0,3994813503,213,0.4,3994813493,155,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500593419,263,1,1,17,54,cu0eztmjcsbydyp53aleznorw,1,72.2,23.1,2023-01-25T19:49:12.870Z,2023-01-26T05:31:01Z,3994831213,56,Center,3995255047,178,,3994831215,140,88.0,3994831217,141,34.0,3994831259,189,,3994831211,168,,3994831219,212,18.2,3994831221,213,0.4,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500589383,154,3,1,17,56,cu0eztmjcsbydyp53aleznorw,0,84.8,32.2,2023-01-25T19:49:15.164Z,2023-01-26T05:31:12Z,3994813537,211,,3994813515,286,,3995255121,178,,3994813513,56,Center,3995095427,465,,,,,,,,,,,26nfmfc8p2doisd9p8vtd33dh,L. Bittencourt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500589421,156,12,1,17,58,a8d2gb2nag8fy0itbuxmcibh2,1,7.3,49.4,2023-01-25T19:49:17.408Z,2023-01-26T05:31:50Z,3994813731,141,57.2,3994813729,140,2.4,3995255315,178,,3994813735,213,2.3,3994813727,56,Back,3994813733,212,7.4,,,,,,,9kxuwgequrilkom3ru6sdxall,J. Juranović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500589425,157,52,1,18,0,a8d2gb2nag8fy0itbuxmcibh2,1,2,57.3,2023-01-25T19:49:19.628Z,2023-01-26T05:31:54Z,3995255345,388,,3995095483,378,,,,,,,,,,,,,,,,,,,,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500589557,158,1,1,18,19,a8d2gb2nag8fy0itbuxmcibh2,0,15.4,37.9,2023-01-25T19:49:38.667Z,2023-01-26T05:31:58Z,3994814329,140,62.9,3994814331,141,37.3,3994814335,213,6.3,3994814327,56,Center,3994814337,1,,3994814325,199,,3994814333,212,49.9,,,,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500589585,155,1,1,18,23,cu0eztmjcsbydyp53aleznorw,1,34.5,77,2023-01-25T19:49:41.816Z,2023-01-26T05:32:04Z,3994814451,212,9.0,3995255443,388,,3994814449,141,89.9,3994814443,3,,3994814453,213,1.8,3994814447,140,32.4,3994814445,56,Back,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500589589,156,49,1,18,25,cu0eztmjcsbydyp53aleznorw,1,32.9,91.8,2023-01-25T19:49:44.071Z,2023-01-26T05:32:17Z,,,,,,,,,,,,,,,,,,,,,,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500589609,157,1,1,18,26,cu0eztmjcsbydyp53aleznorw,0,35.1,92.4,2023-01-25T19:49:45.134Z,2023-01-26T05:32:20Z,3994814551,212,21.5,3995255573,178,,3994814549,141,89.6,3994814555,1,,3994814543,157,,3994814545,56,Left,3994814547,140,55.5,3994814553,213,6.2,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500589621,159,1,1,18,28,a8d2gb2nag8fy0itbuxmcibh2,1,46,10.7,2023-01-25T19:49:47.128Z,2023-01-26T05:32:24Z,3994814611,213,5.9,3994814601,3,,3994814609,212,10.8,3995255601,178,,3994814603,56,Right,3994814605,140,55.4,3994814607,141,4.4,,,,1ywfkwrcysdlvkt859q00kt7t,D. Doekhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500589627,160,49,1,18,29,a8d2gb2nag8fy0itbuxmcibh2,1,55.3,4.6,2023-01-25T19:49:48.136Z,2023-01-26T05:32:30Z,,,,,,,,,,,,,,,,,,,,,,,,,9kxuwgequrilkom3ru6sdxall,J. Juranović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500589647,161,1,1,18,29,a8d2gb2nag8fy0itbuxmcibh2,1,55.3,4.6,2023-01-25T19:49:48.162Z,2023-01-26T05:32:32Z,3994814711,141,5.6,3995255663,178,,3994814709,140,39.9,3994814703,155,,3994814715,213,3.1,3994814713,212,16.2,3994814707,56,Back,,,,9kxuwgequrilkom3ru6sdxall,J. Juranović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500589675,162,1,1,18,31,a8d2gb2nag8fy0itbuxmcibh2,0,39.7,5.5,2023-01-25T19:49:50.512Z,2023-01-26T05:32:37Z,3994814851,212,38.4,3995255695,178,,3994814849,141,26.7,3994814855,1,,3994814843,157,,3994814845,56,Center,3994814847,140,73.6,3994814853,213,0.4,1ywfkwrcysdlvkt859q00kt7t,D. Doekhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500589699,158,1,1,18,35,cu0eztmjcsbydyp53aleznorw,0,27.9,73,2023-01-25T19:49:54.041Z,2023-01-26T05:32:42Z,3994814955,141,36.3,3994814957,212,37.1,3994814961,1,,3995255777,178,,3994814953,140,54.1,3994814951,56,Center,3994814959,213,5.5,3994814949,157,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500589713,163,1,1,18,38,a8d2gb2nag8fy0itbuxmcibh2,0,43.3,63.1,2023-01-25T19:49:57.294Z,2023-01-26T05:32:47Z,3994815023,140,54.1,3995255797,178,,3994815019,3,,3994815021,56,Center,3994815029,213,6.0,3994815025,141,58.5,3994815027,212,11.8,,,,emtrl7rrhp3ybsibf1f89kyj9,N. Gießelmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500589721,159,44,1,18,40,cu0eztmjcsbydyp53aleznorw,1,45.7,41.7,2023-01-25T19:49:59.543Z,2023-01-26T06:27:58Z,3994815063,56,Back,3994815075,233,164,3994815065,285,,,,,,,,,,,,,,,,,dr0kn3srxtg7nuw99gjoim7e1,I. Gruev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500589717,164,44,1,18,40,a8d2gb2nag8fy0itbuxmcibh2,0,54.3,58.3,2023-01-25T19:49:59.544Z,2023-01-26T05:32:53Z,3994815047,286,,3994815081,233,159,3994815045,56,Center,,,,,,,,,,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500589747,160,1,1,18,40,cu0eztmjcsbydyp53aleznorw,1,45.5,41.9,2023-01-25T19:49:59.548Z,2023-01-26T06:27:58Z,3994815163,212,10.0,3994815155,3,,3994815161,141,28.2,3994815165,213,5.1,3995255865,388,,3994815159,140,48.9,3994815157,56,Back,,,,dr0kn3srxtg7nuw99gjoim7e1,I. Gruev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500589753,161,4,1,18,43,cu0eztmjcsbydyp53aleznorw,1,48.1,28.8,2023-01-25T19:50:01.986Z,2023-01-26T05:33:03Z,3994815203,294,,3994815205,56,Back,3994815207,152,,3994815211,233,165,3994815201,13,,3994815209,286,,,,,,,,26nfmfc8p2doisd9p8vtd33dh,L. Bittencourt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500589739,165,4,1,18,43,a8d2gb2nag8fy0itbuxmcibh2,0,51.9,71.2,2023-01-25T19:50:01.987Z,2023-01-26T05:33:03Z,3994815137,285,,3994815135,152,,3995255893,178,,3994815227,233,161,3994815133,56,Center,3994815129,13,,3994815131,294,,,,,emtrl7rrhp3ybsibf1f89kyj9,N. Gießelmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500589849,162,1,1,18,55,cu0eztmjcsbydyp53aleznorw,1,44,19.8,2023-01-25T19:50:13.737Z,2023-01-26T05:33:12Z,3994815605,152,,3995255973,178,,3994815615,213,2.4,3994830057,189,,3994815613,212,12.3,3994815607,56,Back,3994815603,5,,3994815609,140,35.2,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,3994815611,141,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500589865,163,1,1,19,0,cu0eztmjcsbydyp53aleznorw,1,39.4,34.9,2023-01-25T19:50:18.788Z,2023-01-26T05:33:44Z,3994815677,56,Back,3994815681,141,24.0,3994815685,213,5.1,3994815679,140,41.9,3995256075,178,,3994815683,212,7.9,,,,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500589885,164,1,1,19,2,cu0eztmjcsbydyp53aleznorw,1,41.9,24,2023-01-25T19:50:20.730Z,2023-01-26T05:33:55Z,3994815771,140,31.9,3994815769,56,Back,3994815773,141,33.6,3995256165,178,,3994815775,212,12.4,3994815777,213,2.6,,,,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500589901,165,1,1,19,4,cu0eztmjcsbydyp53aleznorw,1,30.1,27.4,2023-01-25T19:50:23.227Z,2023-01-26T05:33:58Z,3994815837,56,Back,3994815845,213,5.2,3994815843,212,18.1,3994815839,140,37.5,3994815841,141,3.4,3995256187,178,,,,,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500589921,166,1,1,19,7,cu0eztmjcsbydyp53aleznorw,1,37.5,11,2023-01-25T19:50:26.635Z,2023-01-26T05:34:04Z,3994815919,212,10.8,3994815921,213,1.8,3994815915,140,35.4,3994815917,141,26.5,3995256217,178,,3994815913,56,Back,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500589961,167,1,1,19,9,cu0eztmjcsbydyp53aleznorw,1,36.6,34.5,2023-01-25T19:50:28.522Z,2023-01-26T05:34:07Z,3994816049,141,70.2,3995256233,178,,3994816051,212,25.7,3994816045,56,Back,3994816047,140,28.6,3994816053,213,1.9,,,,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500589985,168,1,1,19,13,cu0eztmjcsbydyp53aleznorw,1,28.3,71.2,2023-01-25T19:50:32.489Z,2023-01-26T05:34:10Z,3994816169,212,15.8,3995256253,178,,3994816167,141,92.6,3994816165,140,34.2,3994816163,56,Back,3994816171,213,1.2,,,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500590011,169,1,1,19,16,cu0eztmjcsbydyp53aleznorw,1,27.3,91.2,2023-01-25T19:50:34.818Z,2023-01-26T05:34:13Z,3994816289,213,4.3,3994816281,56,Back,3994816287,212,14.7,3995256271,178,,3994816285,141,71.7,3994816283,140,21.2,,,,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500590019,170,1,1,19,18,cu0eztmjcsbydyp53aleznorw,1,21.7,71.2,2023-01-25T19:50:36.785Z,2023-01-26T05:34:20Z,3994816309,141,24.9,3994816311,212,31.7,3994816307,140,25.0,3994816313,213,4.8,3994816305,56,Back,3995256335,178,,3994816303,155,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500590063,171,1,1,19,20,cu0eztmjcsbydyp53aleznorw,0,25,24.9,2023-01-25T19:50:38.702Z,2023-01-26T05:34:23Z,3995256359,178,,3994816459,140,31.5,3994816467,213,5.4,3994816463,212,11.0,3994816461,141,12.3,3994816457,56,Back,,,,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500590053,166,8,1,19,21,a8d2gb2nag8fy0itbuxmcibh2,1,55.5,83.2,2023-01-25T19:50:40.179Z,2023-01-26T05:34:33Z,3995256443,178,,3995096693,383,,3994816431,56,Left,,,,,,,,,,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500590077,167,43,1,19,26,a8d2gb2nag8fy0itbuxmcibh2,1,0,0,2023-01-25T19:50:44.917Z,2023-01-25T19:51:05Z,3994816529,265,0,3994816531,285,0,3994817005,144,4,3994816527,152,0,3994816525,56,Left,3994816523,13,0,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500590263,175,1,1,19,26,cu0eztmjcsbydyp53aleznorw,1,40.7,8.5,2023-01-25T19:50:45.090Z,2023-01-26T05:34:45Z,3994819805,189,,3994819709,140,51.3,3994819719,213,0.6,3994819707,56,Right,3995256489,178,,3994819713,141,20.7,3994819717,212,13.9,,,,26nfmfc8p2doisd9p8vtd33dh,L. Bittencourt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500590073,172,43,1,19,26,cu0eztmjcsbydyp53aleznorw,1,0,0,2023-01-25T19:50:45.204Z,2023-01-25T19:50:53Z,3994816503,152,0,3994816505,265,0,3994816507,285,0,3994816725,144,4,3994816501,56,Back,3994816499,13,0,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500590101,173,1,1,19,30,cu0eztmjcsbydyp53aleznorw,0,60.4,42.4,2023-01-25T19:50:49.332Z,2023-01-26T05:34:42Z,3994816617,213,1.4,3994816615,212,39.9,3994816613,141,100.0,3994816619,1,,3994816611,140,65.1,3995256507,178,,3994816609,56,Left,,,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500590129,168,5,1,19,33,a8d2gb2nag8fy0itbuxmcibh2,1,33.6,-1.2,2023-01-25T19:50:52.025Z,2023-01-26T05:34:49Z,3994816767,233,174,3994816737,347,,3994816735,56,Back,,,,,,,,,,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500590105,174,5,1,19,33,cu0eztmjcsbydyp53aleznorw,0,66.4,101.2,2023-01-25T19:50:52.025Z,2023-01-26T05:34:49Z,3994816637,347,,3994816635,56,Left,3994816777,233,168,,,,,,,,,,,,,,,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500590305,169,1,1,19,58,a8d2gb2nag8fy0itbuxmcibh2,1,36.1,0,2023-01-25T19:51:17.115Z,2023-01-26T05:34:53Z,3994817459,1,,3994817451,140,57.9,3994817449,56,Center,3994817457,213,0.7,3994817455,212,30.6,3994817453,141,27.9,3994817447,107,,,,,9kxuwgequrilkom3ru6sdxall,J. Juranović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500590311,170,1,1,20,0,a8d2gb2nag8fy0itbuxmcibh2,0,57.9,27.9,2023-01-25T19:51:18.931Z,2023-01-26T05:34:58Z,3994817487,213,5.1,3994817485,212,10.9,3994817479,56,Right,3995256589,388,,3994817483,141,12.8,3994817481,140,61.4,,,,,,,cywgibmici8hwp1ad1nhk3ufp,S. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500590341,176,1,1,20,0,cu0eztmjcsbydyp53aleznorw,1,38.2,80.3,2023-01-25T19:51:19.654Z,2023-01-26T05:35:01Z,3994817591,3,,3994817599,212,8.0,3995256623,388,,3994817593,56,Back,3994817595,140,45.5,3994817597,141,83.9,3994817601,213,0.3,,,,d95i3fwjrk3ti4co645mde76x,N. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500590347,177,1,1,20,2,cu0eztmjcsbydyp53aleznorw,0,46,84.1,2023-01-25T19:51:21.427Z,2023-01-26T05:35:05Z,3994817621,140,52.9,3994817619,56,Center,3995256679,388,,3994817623,141,76.0,3994817627,213,5.6,3994817625,212,9.1,3994817617,3,,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500590361,171,1,1,20,4,a8d2gb2nag8fy0itbuxmcibh2,0,44,24.7,2023-01-25T19:51:22.907Z,2023-01-26T05:35:09Z,3994817681,212,3.3,3994817677,140,46.8,3994817675,56,Back,3994817673,157,,3994817679,141,27.0,3994817685,1,,3994817683,213,0.5,3995256695,178,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500590359,178,44,1,20,5,cu0eztmjcsbydyp53aleznorw,1,54,72.4,2023-01-25T19:51:24.424Z,2023-01-26T06:27:59Z,3994817671,286,,3994817773,233,172,3994817669,56,Center,,,,,,,,,,,,,,,,dr0kn3srxtg7nuw99gjoim7e1,I. Gruev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500590365,172,44,1,20,5,a8d2gb2nag8fy0itbuxmcibh2,0,46,27.6,2023-01-25T19:51:24.425Z,2023-01-26T05:35:14Z,3994817695,285,,3994817785,233,178,3994817693,56,Back,,,,,,,,,,,,,,,,cywgibmici8hwp1ad1nhk3ufp,S. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500590367,179,1,1,20,5,cu0eztmjcsbydyp53aleznorw,1,54.7,71.7,2023-01-25T19:51:24.491Z,2023-01-26T06:27:59Z,3995256793,388,,3994817697,3,,3994817701,140,53.8,3994817699,56,Center,3994817703,141,64.3,3994817707,213,4.5,3994817705,212,5.1,,,,dr0kn3srxtg7nuw99gjoim7e1,I. Gruev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500590371,180,49,1,20,6,cu0eztmjcsbydyp53aleznorw,1,52.9,61.5,2023-01-25T19:51:25.104Z,2023-01-26T05:35:27Z,,,,,,,,,,,,,,,,,,,,,,,,,26nfmfc8p2doisd9p8vtd33dh,L. Bittencourt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500590391,181,1,1,20,7,cu0eztmjcsbydyp53aleznorw,1,51.9,58.4,2023-01-25T19:51:26.403Z,2023-01-26T05:35:30Z,3994817825,140,53.2,3994817827,141,39.8,3994817823,56,Center,3994817831,213,4.8,3994817829,212,12.7,3995256923,178,,,,,,,,26nfmfc8p2doisd9p8vtd33dh,L. Bittencourt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500590421,182,1,1,20,10,cu0eztmjcsbydyp53aleznorw,0,53.9,41.6,2023-01-25T19:51:29.547Z,2023-01-26T05:35:35Z,3994817921,140,78.5,3994817919,56,Center,3994817929,1,,3995256975,178,,3994817917,155,,3994817925,212,34.3,3994817927,213,0.7,3994817923,141,74.7,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500590431,173,1,1,20,15,a8d2gb2nag8fy0itbuxmcibh2,1,19.2,22.7,2023-01-25T19:51:33.702Z,2023-01-26T05:35:38Z,3995256991,388,,3994817955,3,,3994817957,56,Back,3994817961,141,16.2,3994817963,212,8.0,3994817965,213,5.7,3994817959,140,25.5,,,,9kxuwgequrilkom3ru6sdxall,J. Juranović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
