id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/9/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2449316585,200,5,1,19,27,c5hderjlkcoaze51e5wgvptk,0,10.4,100.8,2022-08-21T13:50:09.685Z,2022-08-21T20:03:13Z,3723320119,347,,3723320117,56,Back,3723320161,233,168,,,,,,,,,,,,,,,,a3ib09ji7qsz6cgj3vmz5qort,K. Jakić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449316761,169,1,1,19,49,8q1ul09cygzswb7tb456bmifv,1,88.2,0,2022-08-21T13:50:31.817Z,2022-08-21T20:03:14Z,3723320983,107,,3723320985,56,Center,3723320989,141,30.4,3723320987,140,93.8,3723320995,1,,3723320993,213,1.3,3723320991,212,22.4,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449316771,170,1,1,19,50,8q1ul09cygzswb7tb456bmifv,0,93.8,30.4,2022-08-21T13:50:33.501Z,2022-08-21T20:03:18Z,3724653823,178,,3723321055,212,10.0,3723321057,213,2.5,3723325339,195,,3723321053,141,38.8,3723321049,56,Center,3723321051,140,86.0,,,,bkonv3y0vn24mpn6j8abjtux,D. Ljubičić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449316765,201,1,1,19,52,c5hderjlkcoaze51e5wgvptk,0,11.6,59.9,2022-08-21T13:50:34.950Z,2022-08-21T20:03:23Z,3723321009,157,,3723321011,56,Back,3723321013,140,32.6,3723321015,141,68.6,3723321019,213,0.3,3724654087,178,,3723321017,212,22.8,3723321021,1,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449316803,171,1,1,19,54,8q1ul09cygzswb7tb456bmifv,0,71.1,31.6,2022-08-21T13:50:36.891Z,2022-08-21T20:04:20Z,3723321203,140,81.6,3723321201,56,Center,3724658277,178,,3723321199,3,,3723321207,141,35.1,3723321209,212,11.3,3723321211,213,0.2,,,,4w8nqkhp6v62vs319a7qckfs9,L. Kilian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449316795,202,44,1,19,56,c5hderjlkcoaze51e5wgvptk,1,20.3,66.8,2022-08-21T13:50:39.329Z,2022-08-22T08:40:08Z,3723321265,233,172,3723321179,285,,3723321177,56,Back,,,,,,,,,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449316819,172,44,1,19,56,8q1ul09cygzswb7tb456bmifv,0,79.7,33.2,2022-08-21T13:50:39.330Z,2022-08-21T20:04:24Z,3723321237,286,,3723321273,233,202,3723321235,56,Center,,,,,,,,,,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449316815,203,1,1,19,56,c5hderjlkcoaze51e5wgvptk,0,18.6,65.7,2022-08-21T13:50:39.409Z,2022-08-22T08:40:09Z,3723321231,213,6.1,3723321227,141,62.6,3723321229,212,13.6,3724658827,388,,3723321225,140,31.4,3723321221,3,,3723321223,56,Back,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449316843,173,1,1,19,58,8q1ul09cygzswb7tb456bmifv,1,68.4,37.1,2022-08-21T13:50:41.311Z,2022-08-21T20:04:32Z,3723321363,141,66.4,3723321361,140,62.2,3724659301,178,,3723321359,56,Center,3723321365,212,21.0,3723321367,213,1.9,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449316873,174,1,1,20,0,8q1ul09cygzswb7tb456bmifv,1,62.2,67.6,2022-08-21T13:50:43.140Z,2022-08-21T20:04:37Z,3723321473,212,19.3,3723321471,141,91.4,3723321469,140,72.2,3723321475,213,1.0,3723321467,56,Left,3724659701,178,,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449316889,175,1,1,20,5,8q1ul09cygzswb7tb456bmifv,1,85.4,94.1,2022-08-21T13:50:47.991Z,2022-08-21T20:04:40Z,3723321557,56,Center,3723321565,213,5.4,3723321559,140,96.6,3723321561,141,75.0,3724659965,178,,3723321563,212,17.5,,,,,,,55z0yap5tml66nes2cchg7ahh,F. Kainz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449316891,176,1,1,20,7,8q1ul09cygzswb7tb456bmifv,0,96.7,76.3,2022-08-21T13:50:50.554Z,2022-08-21T20:04:46Z,3723321573,56,Center,3723321571,155,,3723321577,141,74.8,3723321597,233,204,3723927795,72,,3723321581,213,4.7,3723321601,286,,3724660505,178,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,3723321575,140,3723321569,2,96.7,,3723321595,236,3723927793,224,3723321579,212,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2449316887,204,12,1,20,7,c5hderjlkcoaze51e5wgvptk,1,3.4,23.8,2022-08-21T13:50:50.637Z,2022-08-21T20:04:52Z,3724660951,178,,3723321553,56,Back,3723321551,185,,3723321621,233,176,,,,,,,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449316909,177,6,1,20,8,8q1ul09cygzswb7tb456bmifv,1,96.6,75.5,2022-08-21T13:50:50.689Z,2022-08-21T20:04:54Z,3723321667,56,Center,3723321669,73,,3723321711,233,205,,,,,,,,,,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449316903,205,6,1,20,8,c5hderjlkcoaze51e5wgvptk,0,3.4,24.5,2022-08-21T13:50:50.689Z,2022-08-21T20:04:55Z,3723321645,56,Back,3723321719,233,177,3723321647,73,,,,,,,,,,,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449317097,179,1,1,20,45,8q1ul09cygzswb7tb456bmifv,1,99.3,99.5,2022-08-21T13:51:27.855Z,2022-08-21T20:05:02Z,3723322545,6,,3723928979,20,,3723322557,212,29.0,3723322551,56,Center,3723322549,223,,3723322553,140,92.6,3723322559,213,4.5,3723322543,2,,55z0yap5tml66nes2cchg7ahh,F. Kainz,3724661691,178,3723322555,141,,,3723322547,155,,,,,,,,,,58.2,,,,,,,,,,,,,,,,,,,
2449317101,180,1,1,20,46,8q1ul09cygzswb7tb456bmifv,0,92.8,58.4,2022-08-21T13:51:28.939Z,2022-08-21T20:05:06Z,3723322583,212,8.2,3723322581,141,46.4,3724662083,388,,3723322585,213,4.7,3723322577,56,Center,3723322579,140,92.4,3723322575,168,,3723322573,3,,8n4b6j21nxf1nf628ugg3xsdl,S. Tigges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449317745,237,61,1,20,46,c5hderjlkcoaze51e5wgvptk,1,9.1,49.7,2022-08-21T13:51:29.298Z,2022-08-21T20:05:13Z,3724662587,178,,3723325659,56,Back,,,,,,,,,,,,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449317251,185,61,1,20,46,8q1ul09cygzswb7tb456bmifv,1,92.3,49.7,2022-08-21T13:51:29.591Z,2022-08-21T20:05:21Z,3723323431,56,Center,3724663179,178,,,,,,,,,,,,,,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449317105,207,12,1,20,47,c5hderjlkcoaze51e5wgvptk,1,7.3,49.7,2022-08-21T13:51:29.947Z,2022-08-21T20:05:27Z,3723322647,141,38.8,3723322649,212,8.1,3723322651,213,5.1,3724663587,178,,3723322645,140,10.4,3723322643,56,Back,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449317129,208,12,1,20,49,c5hderjlkcoaze51e5wgvptk,1,10.4,38.8,2022-08-21T13:51:32.016Z,2022-08-21T20:05:35Z,3724664075,178,,3723322803,140,61.7,3723322801,56,Center,3723322805,141,58.4,3723322807,212,55.5,3723322809,213,0.2,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449317159,181,1,1,20,55,8q1ul09cygzswb7tb456bmifv,1,39.3,32.6,2022-08-21T13:51:38.377Z,2022-08-21T20:05:38Z,3723322961,213,0.5,3723322963,1,,3723322959,212,58.1,3724664243,178,,3723322957,141,73.2,3723322955,140,88.0,3723322951,155,,3723322953,56,Center,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449317181,182,1,1,21,1,8q1ul09cygzswb7tb456bmifv,1,87.4,90.8,2022-08-21T13:51:44.656Z,2022-08-21T20:05:42Z,3723323061,56,Left,3724664597,178,,3723323063,140,78.0,3723323065,141,87.4,3723323069,213,3.4,3723323067,212,10.1,,,,,,,8mmecefcbz8wu4jcqqywps5p1,S. Adamyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449317187,183,1,1,21,6,8q1ul09cygzswb7tb456bmifv,0,81.5,83.5,2022-08-21T13:51:49.167Z,2022-08-21T20:05:46Z,3723323103,212,20.6,3723323101,141,85.4,3723323097,56,Left,3723323099,140,100.0,3723323105,213,0.1,3724664855,178,,,,,,,,55z0yap5tml66nes2cchg7ahh,F. Kainz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449317191,184,5,1,21,8,8q1ul09cygzswb7tb456bmifv,0,100.8,86.3,2022-08-21T13:51:51.434Z,2022-08-21T20:05:49Z,3723323113,346,,3723323111,56,Left,3723323125,233,209,,,,,,,,,,,,,,,,55z0yap5tml66nes2cchg7ahh,F. Kainz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449317185,209,5,1,21,8,c5hderjlkcoaze51e5wgvptk,1,-0.8,13.7,2022-08-21T13:51:51.434Z,2022-08-21T20:05:49Z,3723323093,56,Back,3723323095,346,,3723323121,233,184,,,,,,,,,,,,,,,,a3ib09ji7qsz6cgj3vmz5qort,K. Jakić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449317265,210,1,1,21,18,c5hderjlkcoaze51e5wgvptk,1,5.3,44.8,2022-08-21T13:52:01.435Z,2022-08-21T20:05:53Z,3723323509,189,,3723323489,141,67.1,3723323487,140,8.3,3723323493,213,1.4,3723323491,212,15.5,3723323483,124,,3723323485,56,Back,3723323497,237,,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449317285,211,1,1,21,21,c5hderjlkcoaze51e5wgvptk,1,8.3,66.3,2022-08-21T13:52:04.619Z,2022-08-21T20:05:58Z,3723323595,213,0.7,3723323587,56,Back,3723323589,140,23.2,3723323591,141,87.0,3723323593,212,21.0,3724665935,178,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449317299,212,1,1,21,25,c5hderjlkcoaze51e5wgvptk,1,23.3,86.9,2022-08-21T13:52:07.750Z,2022-08-21T20:06:04Z,3724666633,178,,3723323655,56,Back,3723323659,141,70.5,3723323657,140,9.7,3723323661,212,18.1,3723323663,213,3.8,,,,,,,d7xdtkzw3h749ngi4sobn6kmh,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449317329,213,1,1,21,27,c5hderjlkcoaze51e5wgvptk,1,9.8,70.4,2022-08-21T13:52:10.112Z,2022-08-21T20:06:06Z,3723323815,212,16.7,3724666811,178,,3723323813,141,47.3,3723323811,140,4.3,3723323809,56,Back,3723323817,213,4.4,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449317341,214,1,1,21,32,c5hderjlkcoaze51e5wgvptk,1,7,44.5,2022-08-21T13:52:14.720Z,2022-08-21T20:06:11Z,3723323871,212,14.9,3723323873,213,1.4,3723323869,141,65.9,3723323867,140,10.0,3724667363,178,,3723323865,56,Back,,,,,,,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449317369,215,1,1,21,34,c5hderjlkcoaze51e5wgvptk,1,10.3,66.6,2022-08-21T13:52:17.239Z,2022-08-21T20:06:14Z,3724667637,178,,3723323987,213,0.9,3723323979,56,Back,3723323985,212,22.4,3723323983,141,92.6,3723323981,140,23.4,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449317393,216,1,1,21,39,c5hderjlkcoaze51e5wgvptk,1,26.1,93,2022-08-21T13:52:22.068Z,2022-08-21T20:06:17Z,3724667853,178,,3723324105,141,80.0,3723324103,140,13.4,3723324101,56,Back,3723324109,213,3.7,3723324107,212,16.0,,,,,,,d7xdtkzw3h749ngi4sobn6kmh,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449317413,217,1,1,21,42,c5hderjlkcoaze51e5wgvptk,1,16,72.8,2022-08-21T13:52:25.659Z,2022-08-21T20:06:19Z,3723324217,212,30.1,3723324219,213,4.9,3723324213,140,22.0,3723324211,56,Back,3724668129,178,,3723324215,141,29.5,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449317429,218,1,1,21,46,c5hderjlkcoaze51e5wgvptk,1,26.2,27.7,2022-08-21T13:52:29.399Z,2022-08-21T20:06:24Z,3723324255,56,Back,3723324259,141,3.4,3723324257,140,34.1,3723324263,213,5.2,3724668493,178,,3723324261,212,18.5,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449317449,219,1,1,21,51,c5hderjlkcoaze51e5wgvptk,1,36,11.8,2022-08-21T13:52:33.926Z,2022-08-21T20:06:30Z,3723324345,1,,3723324337,140,47.6,3723324343,213,1.3,3723324341,212,54.6,3723324339,141,90.0,3723324335,56,Back,3724668923,178,,3723324333,196,,a3ib09ji7qsz6cgj3vmz5qort,K. Jakić,3723324331,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449317461,186,45,1,21,55,8q1ul09cygzswb7tb456bmifv,0,44.8,7.3,2022-08-21T13:52:38.281Z,2022-08-21T20:06:36Z,3723324409,285,,3723324407,56,Back,3723324435,233,220,,,,,,,,,,,,,,,,bkonv3y0vn24mpn6j8abjtux,D. Ljubičić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449317463,220,3,1,21,55,c5hderjlkcoaze51e5wgvptk,1,55.2,92.7,2022-08-21T13:52:38.281Z,2022-08-21T20:06:36Z,3723934517,465,,3723324431,233,186,3723324421,286,,3723324419,56,Left,3724669537,178,,,,,,,,,,,d7xdtkzw3h749ngi4sobn6kmh,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449317469,221,1,1,21,57,c5hderjlkcoaze51e5wgvptk,1,60.2,80,2022-08-21T13:52:40.299Z,2022-08-21T20:06:41Z,3724670011,178,,3723324447,56,Left,3723324453,212,5.2,3723324449,140,64.5,3723324451,141,83.9,3723324455,213,0.5,,,,,,,d7xdtkzw3h749ngi4sobn6kmh,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449317493,222,1,1,21,59,c5hderjlkcoaze51e5wgvptk,1,60.8,89.6,2022-08-21T13:52:42.100Z,2022-08-21T20:06:45Z,3723324535,56,Left,3723324537,140,52.2,3723324543,213,3.8,3724670443,178,,3723324541,212,11.5,3723324539,141,79.2,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449317499,223,1,1,22,1,c5hderjlkcoaze51e5wgvptk,1,46.3,81.2,2022-08-21T13:52:44.401Z,2022-08-21T20:06:58Z,3724671351,178,,3723324575,56,Back,3723324577,140,24.7,3723324579,141,56.0,3723324583,213,3.8,3723324581,212,28.4,,,,,,,78e1qvft3ser2tyayjlmemdp1,S. Rode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449317511,224,1,1,22,5,c5hderjlkcoaze51e5wgvptk,1,24.7,56,2022-08-21T13:52:48.072Z,2022-08-21T20:07:03Z,3723324639,212,22.0,3723324641,213,1.2,3723324637,141,86.0,3723324633,56,Back,3723324635,140,32.6,3724671733,178,,,,,,,,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449317517,225,1,1,22,7,c5hderjlkcoaze51e5wgvptk,1,32.7,85.2,2022-08-21T13:52:50.536Z,2022-08-21T20:07:07Z,3724672021,178,,3723324669,213,5.7,3723324667,212,14.6,3723324665,141,73.7,3723324663,140,44.4,3723324661,56,Back,,,,,,,78e1qvft3ser2tyayjlmemdp1,S. Rode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449317529,226,1,1,22,8,c5hderjlkcoaze51e5wgvptk,1,44.4,73.7,2022-08-21T13:52:51.590Z,2022-08-21T20:07:09Z,3723324731,140,49.4,3723324733,141,87.3,3723324729,56,Back,3723324735,212,10.6,3723324737,213,1.1,3724672171,178,,,,,,,,d7xdtkzw3h749ngi4sobn6kmh,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449317553,227,1,1,22,10,c5hderjlkcoaze51e5wgvptk,0,49.4,87.3,2022-08-21T13:52:52.778Z,2022-08-21T20:07:12Z,3723324815,213,6.2,3723324807,56,Left,3723324813,212,35.3,3723324811,141,81.2,3723324809,140,82.8,3724672435,178,,3723324817,1,,,,,78e1qvft3ser2tyayjlmemdp1,S. Rode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449317557,187,49,1,22,13,8q1ul09cygzswb7tb456bmifv,1,17.2,18.2,2022-08-21T13:52:56.174Z,2022-08-21T20:07:18Z,,,,,,,,,,,,,,,,,,,,,,,,,4w8nqkhp6v62vs319a7qckfs9,L. Kilian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449317581,188,1,1,22,13,8q1ul09cygzswb7tb456bmifv,1,17.2,17.9,2022-08-21T13:52:56.289Z,2022-08-21T20:07:20Z,3723324891,56,Back,3723324899,213,2.3,3723324893,140,3.5,3723324897,212,20.7,3723324895,141,39.7,3724673147,178,,,,,,,,4w8nqkhp6v62vs319a7qckfs9,L. Kilian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449317589,189,1,1,22,15,8q1ul09cygzswb7tb456bmifv,0,3.5,39.7,2022-08-21T13:52:57.872Z,2022-08-21T20:07:26Z,3723324937,141,30.1,3723324943,1,,3723324941,213,6.1,3723324939,212,42.6,3724673555,178,,3723324935,140,43.6,3723324933,56,Back,3723324931,157,,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449317603,228,1,1,22,17,c5hderjlkcoaze51e5wgvptk,1,56.3,73.1,2022-08-21T13:53:00.467Z,2022-08-21T20:07:46Z,3723324993,141,65.7,3723324991,140,54.1,3723324995,212,5.5,3723324989,56,Center,3724673871,178,,3723324997,213,4.3,3724675049,21,,,,,d7xdtkzw3h749ngi4sobn6kmh,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449317607,229,1,1,22,19,c5hderjlkcoaze51e5wgvptk,1,53.8,65.4,2022-08-21T13:53:01.734Z,2022-08-21T20:07:51Z,3724675457,178,,3723325029,212,18.6,3723325027,141,69.5,3723325031,213,3.0,3723325023,56,Back,3723325021,155,,3723325025,140,36.3,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449317609,230,49,1,22,20,c5hderjlkcoaze51e5wgvptk,1,36.3,69.5,2022-08-21T13:53:03.317Z,2022-08-21T20:07:58Z,,,,,,,,,,,,,,,,,,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449317639,231,1,1,22,22,c5hderjlkcoaze51e5wgvptk,1,32.2,65.6,2022-08-21T13:53:05.066Z,2022-08-21T20:08:02Z,3724676111,178,,3723325183,141,49.9,3723325181,140,17.1,3723325179,56,Back,3723325185,212,19.1,3723325187,213,3.7,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449317659,232,1,1,22,26,c5hderjlkcoaze51e5wgvptk,1,17.5,47.2,2022-08-21T13:53:08.892Z,2022-08-21T20:08:05Z,3723325241,56,Back,3723325243,140,26.4,3723325245,141,7.9,3723325247,212,28.3,3723325249,213,5.0,3724676339,178,,,,,,,,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449317679,233,1,1,22,29,c5hderjlkcoaze51e5wgvptk,1,26.4,7.9,2022-08-21T13:53:11.714Z,2022-08-21T20:08:12Z,3723325345,141,10.4,3724676851,178,,3723325343,140,39.9,3723325341,56,Back,3723325347,212,14.3,3723325349,213,0.1,,,,,,,a3ib09ji7qsz6cgj3vmz5qort,K. Jakić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449317687,234,1,1,22,30,c5hderjlkcoaze51e5wgvptk,1,39.9,10.3,2022-08-21T13:53:13.408Z,2022-08-21T20:08:19Z,3723325389,213,6.3,3723325387,212,16.5,3724677421,178,,3723325385,141,10.0,3723325379,168,,3723325381,56,Right,3723325383,140,55.6,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449317697,190,45,1,22,33,8q1ul09cygzswb7tb456bmifv,0,35.3,74.6,2022-08-21T13:53:16.678Z,2022-08-21T20:08:25Z,3723325437,56,Back,3723325439,285,,3723325565,233,235,,,,,,,,,,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449317721,235,3,1,22,33,c5hderjlkcoaze51e5wgvptk,1,64.7,25.4,2022-08-21T13:53:16.678Z,2022-08-21T20:08:24Z,3723937089,465,,3723325541,233,190,3724677901,178,,3723325531,56,Center,3723325533,286,,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449317725,236,3,1,22,37,c5hderjlkcoaze51e5wgvptk,0,74.8,39.8,2022-08-21T13:53:20.129Z,2022-08-21T20:08:30Z,3723937627,465,,3723325569,286,,3723325567,56,Center,3723325571,211,,3724678419,178,,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449317731,191,52,1,22,40,8q1ul09cygzswb7tb456bmifv,1,6.2,53.3,2022-08-21T13:53:22.702Z,2022-08-21T20:08:34Z,3723937883,376,,3724678741,178,,,,,,,,,,,,,,,,,,,,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449317799,192,80,1,22,50,8q1ul09cygzswb7tb456bmifv,0,10.8,48.5,2022-08-21T13:53:33.235Z,2022-08-21T20:08:40Z,3724679195,178,,,,,,,,,,,,,,,,,,,,,,,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449317821,193,1,1,22,52,8q1ul09cygzswb7tb456bmifv,1,11.5,47.9,2022-08-21T13:53:35.378Z,2022-08-21T20:08:45Z,3723325959,56,Back,3723325965,141,26.1,3724679603,178,,3723325963,140,13.9,3723325969,213,4.9,3723325967,212,15.0,,,,,,,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449317843,194,1,1,22,55,8q1ul09cygzswb7tb456bmifv,1,13.1,25.2,2022-08-21T13:53:38.185Z,2022-08-21T20:08:48Z,3723326083,213,1.9,3723326081,212,18.4,3724679995,178,,3723326077,140,7.0,3723326079,141,50.5,3723326075,56,Back,,,,,,,4w8nqkhp6v62vs319a7qckfs9,L. Kilian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449317885,195,1,1,22,59,8q1ul09cygzswb7tb456bmifv,1,8.7,50.1,2022-08-21T13:53:41.812Z,2022-08-21T20:08:52Z,3723326257,140,14.5,3723326259,141,26.7,3724680317,178,,3723326263,213,5.1,3723326261,212,17.0,3723326255,56,Back,,,,,,,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449317911,196,1,1,23,5,8q1ul09cygzswb7tb456bmifv,0,26.2,18.3,2022-08-21T13:53:48.232Z,2022-08-21T20:08:56Z,3723326355,141,34.3,3723326353,140,67.9,3723326349,155,,3723326351,56,Center,3723326361,1,,3723326357,212,45.1,3724680561,178,,3723326359,213,0.2,4w8nqkhp6v62vs319a7qckfs9,L. Kilian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
