id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist
2504470203,17,1,1,0,54,3dwlvz6cl4lcavvrg0y2dycrt,1,29,5.9,2023-02-05T14:31:52.567Z,2023-02-05T20:56:33Z,4015121451,189,,4015120917,140,24.3,4015120929,213,1.9,4015120915,56,Back,4015120911,152,,4015120907,5,,4015120921,141,31.1,4015120925,212,17.8,3uqn1adw8rarez1gpen9vng7p,W. Anton,4016418685,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504470239,18,1,1,0,56,3dwlvz6cl4lcavvrg0y2dycrt,1,24.3,31.1,2023-02-05T14:31:54.901Z,2023-02-05T20:56:31Z,4015121129,141,72.9,4015121131,212,28.5,4015121545,189,,4016419193,178,,4015121125,56,Back,4015121127,140,25.9,4015121133,213,1.5,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504470277,19,1,1,0,59,3dwlvz6cl4lcavvrg0y2dycrt,1,26.6,71.7,2023-02-05T14:31:58.381Z,2023-02-05T20:56:38Z,4015121299,141,39.1,4015121303,213,4.7,4015121293,56,Back,4015121297,140,26.7,4016419323,178,,4015121301,212,22.2,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504470299,20,1,1,1,3,3dwlvz6cl4lcavvrg0y2dycrt,1,26.7,39.1,2023-02-05T14:32:01.710Z,2023-02-05T20:56:42Z,4015121415,141,75.6,4015121411,56,Back,4016419515,178,,4015121417,212,25.1,4015121413,140,30.0,4015121419,213,1.4,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504470401,21,1,1,1,8,3dwlvz6cl4lcavvrg0y2dycrt,1,38,75.9,2023-02-05T14:32:06.623Z,2023-02-05T20:56:47Z,4015122053,213,0.7,4015122049,141,95.0,4015122051,212,20.9,4016419651,178,,4015122041,56,Left,4015122045,140,53.6,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504470443,22,1,1,1,12,3dwlvz6cl4lcavvrg0y2dycrt,0,53.7,93,2023-02-05T14:32:11.082Z,2023-02-05T20:56:49Z,4015122265,56,Center,4015122275,213,5.6,4015122271,212,49.5,4015122267,140,91.3,4016419821,178,,4015122263,155,,4015122269,141,49.1,4015122279,1,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504470487,17,52,1,1,16,cu0eztmjcsbydyp53aleznorw,1,11.5,53.1,2023-02-05T14:32:14.630Z,2023-02-05T20:56:52Z,4016024957,378,,4016419907,178,,,,,,,,,,,,,,,,,,,,expxslws50h0iw0logr02gs7p,J. Pavlenka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504470623,18,1,1,1,24,cu0eztmjcsbydyp53aleznorw,0,11.8,51.3,2023-02-05T14:32:22.984Z,2023-02-05T20:56:58Z,4015123183,199,,4015123189,141,48.9,4015123191,212,51.2,4015123195,1,,4015123185,56,Center,4015123187,140,60.5,4015123193,213,6.3,,,,expxslws50h0iw0logr02gs7p,J. Pavlenka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504470617,23,44,1,1,27,3dwlvz6cl4lcavvrg0y2dycrt,1,42.4,49.6,2023-02-05T14:32:25.461Z,2023-02-06T07:02:21Z,4015123165,56,Back,4015123167,285,,4015123291,233,19,,,,,,,,,,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504470631,19,44,1,1,27,cu0eztmjcsbydyp53aleznorw,0,57.6,50.4,2023-02-05T14:32:25.462Z,2023-02-05T20:57:01Z,4015123243,286,,4015123323,233,23,4015123241,56,Center,,,,,,,,,,,,,,,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504470629,24,1,1,1,27,3dwlvz6cl4lcavvrg0y2dycrt,0,45,47.9,2023-02-05T14:32:25.597Z,2023-02-06T07:02:21Z,4015123237,212,14.2,4015123223,3,,4015123235,141,54.3,4015123231,140,57.9,4016420297,388,,4015123239,213,0.3,4015123227,56,Center,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504470661,20,1,1,1,28,cu0eztmjcsbydyp53aleznorw,0,41.4,47.2,2023-02-05T14:32:27.372Z,2023-02-05T20:57:10Z,4015123403,140,65.7,4015123399,3,,4015123415,213,6.2,4015123409,212,25.6,4015123401,56,Center,4015123405,141,44.2,4016420431,178,,,,,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504470671,25,1,1,1,30,3dwlvz6cl4lcavvrg0y2dycrt,0,35.6,59.6,2023-02-05T14:32:29.241Z,2023-02-05T20:57:16Z,4015123489,56,Back,4015123497,141,73.7,4015123501,213,1.1,4015123487,3,,4015123493,140,40.5,4016420613,178,,4015123499,212,10.9,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504470725,21,1,1,1,32,cu0eztmjcsbydyp53aleznorw,0,63,21.6,2023-02-05T14:32:31.071Z,2023-02-05T20:57:28Z,4015123729,141,22.8,4015123723,3,,4016420923,178,,4015123731,212,2.5,4015123725,56,Center,4015123727,140,65.3,4015123733,213,0.3,,,,26nfmfc8p2doisd9p8vtd33dh,L. Bittencourt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504470717,26,61,1,1,32,3dwlvz6cl4lcavvrg0y2dycrt,1,35.6,75.3,2023-02-05T14:32:31.268Z,2023-02-05T20:57:34Z,4016421069,178,,4015123685,56,Back,,,,,,,,,,,,,,,,,,,1en0bgq0u842snszevlkscxk9,N. Nartey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504470735,22,61,1,1,33,cu0eztmjcsbydyp53aleznorw,0,64,23.1,2023-02-05T14:32:31.917Z,2023-02-05T20:57:39Z,4016421241,178,,4015123779,56,Center,,,,,,,,,,,,,,,,,,,26nfmfc8p2doisd9p8vtd33dh,L. Bittencourt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504470749,27,1,1,1,33,3dwlvz6cl4lcavvrg0y2dycrt,1,33.4,74.3,2023-02-05T14:32:32.313Z,2023-02-05T20:57:59Z,4015123853,141,87.8,4015123849,56,Back,4016421735,178,,4015123855,212,9.4,4015123851,140,35.3,4015123857,213,1.4,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504470759,28,49,1,1,36,3dwlvz6cl4lcavvrg0y2dycrt,1,34.2,91.8,2023-02-05T14:32:34.549Z,2023-02-05T20:58:07Z,,,,,,,,,,,,,,,,,,,,,,,,,1en0bgq0u842snszevlkscxk9,N. Nartey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504470789,29,1,1,1,38,3dwlvz6cl4lcavvrg0y2dycrt,1,34.2,91.8,2023-02-05T14:32:36.810Z,2023-02-05T20:58:13Z,4016422027,178,,4015124009,140,27.8,4015124015,213,4.1,4015124011,141,78.6,4015124007,56,Back,4015124013,212,11.2,,,,,,,1en0bgq0u842snszevlkscxk9,N. Nartey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
