id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/13/value,qualifier/12/value,qualifier/17/value,qualifier/18/value
2501761807,991,67,1,0,37,ex3psl8e3ajeypwjy4xfltpx6,1,75,38.3,2023-01-28T14:32:04.633Z,2023-01-29T05:02:05Z,4000944533,233,952,,,,,,,,,,,,,,,,,,,,,,d9jj0525pm3nu9vqewtpo2rpx,M. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501761805,952,67,1,0,37,6k5zscdm9ufw0tguvzyjlp5hq,0,25,61.7,2023-01-28T14:32:04.634Z,2023-01-28T23:12:07Z,4000944541,233,991,,,,,,,,,,,,,,,,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501322769,15,1,1,0,37,ex3psl8e3ajeypwjy4xfltpx6,1,74.3,37.9,2023-01-28T14:32:04.703Z,2023-01-29T05:02:06Z,4000856041,178,,3998617559,212,7.5,3998617555,140,80.2,3998617557,141,31.6,3998617561,213,5.7,3998617553,56,Center,,,,,,,d9jj0525pm3nu9vqewtpo2rpx,M. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501322773,16,50,1,0,39,ex3psl8e3ajeypwjy4xfltpx6,1,88.9,35,2023-01-28T14:32:06.476Z,2023-01-28T22:22:37Z,3998617569,286,,3998617913,233,10,3998617567,56,Center,,,,,,,,,,,,,,,,1ic5mnwhm510mptrxz04zmtm2,D. Beljo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501322821,10,7,1,0,39,6k5zscdm9ufw0tguvzyjlp5hq,1,11.1,65,2023-01-28T14:32:06.583Z,2023-01-28T22:22:39Z,3998618257,14,,3998617885,233,16,3998617859,285,,4000071717,385,,4000856381,178,,3998617857,56,Back,3998617855,167,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501322841,11,6,1,0,41,6k5zscdm9ufw0tguvzyjlp5hq,0,4.1,73,2023-01-28T14:32:09.286Z,2023-01-28T22:22:46Z,3998617945,73,,3998617943,56,Back,3998618023,233,17,,,,,,,,,,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501322835,17,6,1,0,41,ex3psl8e3ajeypwjy4xfltpx6,1,95.9,27,2023-01-28T14:32:09.286Z,2023-01-28T22:22:47Z,3998617923,75,,3998617921,56,Center,3998617999,233,11,,,,,,,,,,,,,,,,1ic5mnwhm510mptrxz04zmtm2,D. Beljo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501323325,18,1,1,1,12,ex3psl8e3ajeypwjy4xfltpx6,0,99.5,0.7,2023-01-28T14:32:40.286Z,2023-01-28T22:22:50Z,3998620343,213,1.7,4000856741,178,,3998620337,141,44.6,3998620317,2,,3998620323,224,,4000072447,20,,3998620331,140,94.7,3998620319,6,,b6woton2db3w4rm67vu69buy2,A. Engels,3998620339,212,30.3,3998620325,56,Center,3998620321,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501323371,12,12,1,1,14,6k5zscdm9ufw0tguvzyjlp5hq,1,5.5,54.3,2023-01-28T14:32:41.517Z,2023-01-28T22:22:57Z,3998620561,15,,3998620791,167,,3998620519,140,25.8,3998620525,213,1.0,3998620517,56,Back,3998620521,141,100.0,4000856991,178,,3998620523,212,38.7,7c6034wb3zsuq9nhxxiahiuol,M. Gregoritsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501323409,13,5,1,1,20,6k5zscdm9ufw0tguvzyjlp5hq,0,30.1,101.7,2023-01-28T14:32:47.412Z,2023-01-28T22:23:02Z,3998620733,56,Back,3998620967,233,19,3998620735,347,,,,,,,,,,,,,,,,,bsyv3fmihshve4jcr11qmtmfp,L. Höler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501323443,19,5,1,1,20,ex3psl8e3ajeypwjy4xfltpx6,1,69.9,-1.7,2023-01-28T14:32:47.412Z,2023-01-28T22:22:59Z,3998620925,233,13,3998620905,347,,3998620903,56,Right,,,,,,,,,,,,,,,,3er9krmf0k6dhv6f9ltztfend,A. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501323737,20,1,1,1,35,ex3psl8e3ajeypwjy4xfltpx6,0,71.2,0,2023-01-28T14:33:03.340Z,2023-01-28T22:23:26Z,3998622467,140,86.9,3998622475,1,,3998622465,56,Center,3998622473,213,1.0,3998622463,107,,3998622471,212,28.4,3998622469,141,32.4,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501323741,21,44,1,1,37,ex3psl8e3ajeypwjy4xfltpx6,1,86.8,31,2023-01-28T14:33:05.212Z,2023-01-29T05:02:06Z,3998623517,233,14,3998622497,56,Center,3998622501,286,,,,,,,,,,,,,,,,,1ic5mnwhm510mptrxz04zmtm2,D. Beljo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501323773,14,44,1,1,37,6k5zscdm9ufw0tguvzyjlp5hq,0,13.2,69,2023-01-28T14:33:05.213Z,2023-01-28T22:23:30Z,3998622607,56,Back,3998622611,285,,3998623413,233,21,,,,,,,,,,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501323795,22,61,1,1,37,ex3psl8e3ajeypwjy4xfltpx6,1,86.9,32.4,2023-01-28T14:33:05.300Z,2023-01-29T05:02:07Z,3998622693,56,Center,4000859467,388,,4000859465,15,,,,,,,,,,,,,,,,,1ic5mnwhm510mptrxz04zmtm2,D. Beljo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501323799,23,1,1,1,38,ex3psl8e3ajeypwjy4xfltpx6,1,84.9,32.2,2023-01-28T14:33:06.076Z,2023-01-28T22:24:16Z,3999042745,3,,3999042747,140,86.3,3998622717,56,Center,3999042749,141,47.2,3999042753,213,1.4,4000859895,388,,3999042751,212,10.3,,,,avk9yje6h4nndg3cufnbu2imt,E. Demirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501404845,424,44,1,1,39,ex3psl8e3ajeypwjy4xfltpx6,1,86.2,54.6,2023-01-28T14:33:07.403Z,2023-01-29T05:02:08Z,3999045577,233,398,3999045511,56,Center,3999045513,286,,,,,,,,,,,,,,,,,d9jj0525pm3nu9vqewtpo2rpx,M. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501404891,398,44,1,1,39,6k5zscdm9ufw0tguvzyjlp5hq,0,13.8,45.4,2023-01-28T14:33:07.404Z,2023-01-28T22:24:20Z,3999039845,56,Back,3999039847,285,,3999045607,233,424,,,,,,,,,,,,,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501323789,15,43,1,1,41,6k5zscdm9ufw0tguvzyjlp5hq,1,0,0,2023-01-28T14:33:08.521Z,2023-01-28T15:29:41Z,3999036421,144,12,3998622669,213,6.2,3998622667,212,13.1,3998622677,15,0,3998622665,141,71.3,3998622663,140,26.0,3998622661,56,Back,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501323831,24,50,1,1,41,ex3psl8e3ajeypwjy4xfltpx6,1,82.4,52.2,2023-01-28T14:33:09.162Z,2023-01-28T22:24:31Z,3998622863,56,Center,3998623071,233,16,3998622865,286,,,,,,,,,,,,,,,,,d9jj0525pm3nu9vqewtpo2rpx,M. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501323853,16,7,1,1,41,6k5zscdm9ufw0tguvzyjlp5hq,1,17.6,47.8,2023-01-28T14:33:09.262Z,2023-01-28T22:24:37Z,3998622967,285,,3998622965,56,Back,4000860565,178,,3998623037,233,24,4000074729,384,,,,,,,,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501323857,17,49,1,1,43,6k5zscdm9ufw0tguvzyjlp5hq,1,26,43.4,2023-01-28T14:33:10.798Z,2023-01-28T22:24:50Z,,,,,,,,,,,,,,,,,,,,,,,,,f5ln82l8q7gvouj3zhsp5t4gl,M. Eggestein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501323919,18,1,1,1,43,6k5zscdm9ufw0tguvzyjlp5hq,0,24.9,43.3,2023-01-28T14:33:10.879Z,2023-01-28T22:24:54Z,3998623291,212,4.9,3998623287,140,28.3,4000861031,178,,3998623285,56,Back,3998623295,213,5.5,3998623289,141,38.4,,,,,,,f5ln82l8q7gvouj3zhsp5t4gl,M. Eggestein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501407007,425,61,1,1,43,ex3psl8e3ajeypwjy4xfltpx6,1,72.4,72.1,2023-01-28T14:33:10.961Z,2023-01-28T22:25:04Z,3999051281,56,Center,4000861259,178,,,,,,,,,,,,,,,,,,,,4kolmisdpprx0wrahisadl5n9,E. Rexhbeçaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501323979,19,1,1,1,48,6k5zscdm9ufw0tguvzyjlp5hq,1,39.5,11.7,2023-01-28T14:33:15.615Z,2023-01-28T22:25:08Z,3998623591,140,51.0,3998623593,141,14.1,4000861329,178,,3998623595,212,12.2,3998623589,56,Right,3998623597,213,0.1,,,,,,,7o11dzx2cccrslutrjl16ik89,R. Dōan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501324009,20,1,1,1,51,6k5zscdm9ufw0tguvzyjlp5hq,1,47.3,14,2023-01-28T14:33:18.500Z,2023-01-28T22:25:20Z,3998623729,141,6.9,3998623733,213,3.5,3998623731,212,15.0,3998623727,140,33.8,4000861619,178,,3998623725,56,Back,,,,,,,bsyv3fmihshve4jcr11qmtmfp,L. Höler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501324035,21,1,1,1,54,6k5zscdm9ufw0tguvzyjlp5hq,1,33.4,8.1,2023-01-28T14:33:21.755Z,2023-01-28T22:25:24Z,3998623875,212,22.4,3998623877,213,2.1,3998623871,140,22.3,3998623873,141,36.3,4000861723,178,,3998623869,56,Back,,,,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501324089,22,1,1,1,57,6k5zscdm9ufw0tguvzyjlp5hq,1,23.7,42.3,2023-01-28T14:33:25.361Z,2023-01-28T22:25:27Z,3998624153,141,71.6,3998624151,140,25.3,3998624157,213,1.5,3998624155,212,20.0,4000861801,178,,3998624147,56,Back,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
