id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2527539381,152,1,1,15,59,8q1ul09cygzswb7tb456bmifv,1,60,100,2023-04-02T13:49:56.482Z,2023-04-03T11:14:31Z,4157892879,212,5.1,4157892877,141,93.5,4157892865,107,,4157893119,238,,4157892881,213,4.3,4157892869,56,Left,4157892873,140,58.2,,,,cnf7quyillyf560nh14taliw9,L. Maina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527539387,153,61,1,16,1,8q1ul09cygzswb7tb456bmifv,1,58.2,93.5,2023-04-02T13:49:58.920Z,2023-04-03T11:14:35Z,4157892911,56,Left,4157892963,238,,4160804003,178,,,,,,,,,,,,,,,,,55z0yap5tml66nes2cchg7ahh,F. Kainz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527539467,194,49,1,16,5,go76xxm0xyfgqt1h6tcrtimm,1,11,39.4,2023-04-02T13:50:02.515Z,2023-04-03T11:14:49Z,,,,,,,,,,,,,,,,,,,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527539543,195,1,1,16,5,go76xxm0xyfgqt1h6tcrtimm,1,11,39.4,2023-04-02T13:50:02.564Z,2023-04-03T11:14:55Z,4160804745,178,,4157893703,141,25.1,4157893705,212,13.8,4157893701,140,20.3,4157893699,56,Back,4157893707,213,5.5,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527539565,196,1,1,16,10,go76xxm0xyfgqt1h6tcrtimm,1,23.3,21.2,2023-04-02T13:50:07.751Z,2023-04-03T11:15:03Z,4157893805,56,Back,4160804967,178,,4157893811,212,22.0,4157893807,140,14.6,4157893809,141,50.7,4157893813,213,2.0,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527539653,197,1,1,16,12,go76xxm0xyfgqt1h6tcrtimm,1,14.6,50.7,2023-04-02T13:50:09.731Z,2023-04-03T11:15:07Z,4157894257,56,Back,4157894259,140,20.1,4160805297,178,,4157894265,213,1.3,4157894261,141,78.4,4157894263,212,19.7,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527539691,198,1,1,16,16,go76xxm0xyfgqt1h6tcrtimm,1,20.1,78.4,2023-04-02T13:50:13.077Z,2023-04-03T11:15:19Z,4157894471,56,Back,4157894479,213,4.3,4157894477,212,20.0,4160805613,178,,4157894473,140,12.5,4157894475,141,51.5,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527539745,199,1,1,16,20,go76xxm0xyfgqt1h6tcrtimm,1,12.9,51.3,2023-04-02T13:50:17.840Z,2023-04-03T11:15:25Z,4157894727,212,24.8,4157894729,213,1.1,4160805945,178,,4157894721,56,Back,4157894725,141,83.0,4157894723,140,24.6,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527539775,200,1,1,16,23,go76xxm0xyfgqt1h6tcrtimm,1,24.6,83,2023-04-02T13:50:20.341Z,2023-04-03T11:15:30Z,4160806397,178,,4157894823,140,31.8,4157894825,141,96.3,4157894827,212,11.8,4157894829,213,0.9,4157894821,56,Back,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527539829,201,1,1,16,25,go76xxm0xyfgqt1h6tcrtimm,1,32.2,96.1,2023-04-02T13:50:22.526Z,2023-04-03T11:15:36Z,4157895063,140,63.5,4157895065,141,88.0,4157895071,1,,4157895059,155,,4157895061,56,Left,4157895069,213,6.1,4160806691,178,,4157895067,212,33.3,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527539837,202,61,1,16,28,go76xxm0xyfgqt1h6tcrtimm,0,63.5,88,2023-04-02T13:50:25.198Z,2023-04-03T11:15:46Z,4157895113,56,Left,4160807037,178,,,,,,,,,,,,,,,,,,,,9bdxi3mvkftmqts59jptqq76d,L. Stindl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527539851,155,49,1,16,28,8q1ul09cygzswb7tb456bmifv,1,23.9,7.1,2023-04-02T13:50:25.555Z,2023-04-03T11:15:53Z,,,,,,,,,,,,,,,,,,,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527539859,156,1,1,16,30,8q1ul09cygzswb7tb456bmifv,0,23.9,7.1,2023-04-02T13:50:27.085Z,2023-04-03T11:15:58Z,4157895219,212,1.0,4157895249,233,203,4157895217,141,7.4,4157895247,236,,4157895253,286,,4160807569,178,,4157895221,213,0.2,4157895215,140,24.8,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,4157895213,56,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,
2527539853,203,74,1,16,30,go76xxm0xyfgqt1h6tcrtimm,1,67.6,93.4,2023-04-02T13:50:27.142Z,2023-04-03T11:16:05Z,4157895203,56,Left,4157895205,285,,4157895285,233,156,4160807909,178,,,,,,,,,,,,,,9bdxi3mvkftmqts59jptqq76d,L. Stindl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527539905,157,5,1,16,31,8q1ul09cygzswb7tb456bmifv,1,32.6,-1.4,2023-04-02T13:50:28.029Z,2023-04-03T11:16:08Z,4157895447,347,,4157895457,233,204,4157895445,56,Back,,,,,,,,,,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527539871,204,5,1,16,31,go76xxm0xyfgqt1h6tcrtimm,0,67.4,101.4,2023-04-02T13:50:28.029Z,2023-04-03T11:16:09Z,4157895275,56,Left,4157895277,347,,4157895465,233,157,,,,,,,,,,,,,,,,9bdxi3mvkftmqts59jptqq76d,L. Stindl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527540129,158,1,1,16,49,8q1ul09cygzswb7tb456bmifv,1,35.8,0,2023-04-02T13:50:46.265Z,2023-04-03T11:16:57Z,4157896535,212,21.0,4157896533,141,5.8,4157896529,56,Right,4157896527,107,,4157896531,140,55.2,4157896537,213,0.2,,,,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527540147,159,1,1,16,50,8q1ul09cygzswb7tb456bmifv,0,55.2,5.8,2023-04-02T13:50:47.865Z,2023-04-03T11:17:05Z,4157896609,140,62.3,4157896607,56,Right,4160810627,388,,4157896613,212,8.4,4157896615,213,0.5,4157896611,141,11.4,4157896603,3,,4157896605,168,,6yc09eth94qsachf595dyx6fp,D. Selke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527540181,206,1,1,16,52,go76xxm0xyfgqt1h6tcrtimm,1,30.9,82.8,2023-04-02T13:50:49.226Z,2023-04-03T11:17:15Z,4157896743,56,Back,4157896751,213,0.1,4157896745,140,39.7,4157896747,141,83.8,4157896749,212,9.3,4160811037,178,,4157896741,3,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527540193,207,49,1,16,53,go76xxm0xyfgqt1h6tcrtimm,1,39.7,83.8,2023-04-02T13:50:50.726Z,2023-04-03T11:17:19Z,,,,,,,,,,,,,,,,,,,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527540233,208,1,1,16,54,go76xxm0xyfgqt1h6tcrtimm,0,39.7,83.8,2023-04-02T13:50:51.305Z,2023-04-03T11:17:23Z,4157896961,140,38.8,4160811391,178,,4157896967,213,4.1,4157896963,141,82.0,4157896965,212,1.5,4157896959,56,Back,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527540261,209,4,1,16,54,go76xxm0xyfgqt1h6tcrtimm,1,40.7,80.8,2023-04-02T13:50:51.374Z,2023-04-03T11:17:31Z,4157897105,152,,4157897103,56,Back,4157897141,233,160,4157897107,286,,4157897101,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527540247,160,4,1,16,54,8q1ul09cygzswb7tb456bmifv,0,59.3,19.2,2023-04-02T13:50:51.375Z,2023-04-03T11:17:31Z,4160811647,178,,4157897047,10,,4157897055,285,,4157897053,152,,4157897159,233,209,4157897051,56,Right,,,,,,,3saz8njlttx2i4ospcwmmaqga,E. Martel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527540533,210,1,1,17,16,go76xxm0xyfgqt1h6tcrtimm,1,40.3,79.3,2023-04-02T13:51:13.808Z,2023-04-03T11:17:34Z,4157898529,213,4.4,4157901859,189,,4157898527,212,30.7,4157898521,56,Back,4157898519,152,,4157898517,5,,4157898525,141,35.9,4160811801,178,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,4157898523,140,,,,,,,,,,,,,,,,,,32.4,,,,,,,,,,
2527540579,211,1,1,17,17,go76xxm0xyfgqt1h6tcrtimm,1,32.4,35.9,2023-04-02T13:51:14.701Z,2023-04-03T11:17:42Z,4160811973,178,,4157898755,140,48.9,4157898761,213,5.6,4157898753,56,Back,4157898759,212,22.6,4157898757,141,14.5,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527540681,212,1,1,17,21,go76xxm0xyfgqt1h6tcrtimm,1,43.2,16.3,2023-04-02T13:51:18.031Z,2023-04-03T11:17:49Z,4157899309,141,44.1,4157899307,140,22.6,4157899313,213,2.4,4160812173,178,,4157899311,212,28.7,4157899305,56,Back,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527540729,213,1,1,17,25,go76xxm0xyfgqt1h6tcrtimm,1,22.7,45.1,2023-04-02T13:51:22.580Z,2023-04-03T11:17:55Z,4157899551,212,19.2,4157899545,56,Back,4160812383,178,,4157899547,140,28.8,4157899549,141,71.7,4157899553,213,1.2,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527540763,214,1,1,17,28,go76xxm0xyfgqt1h6tcrtimm,1,28.8,71.7,2023-04-02T13:51:25.408Z,2023-04-03T11:17:59Z,4157899747,213,4.3,4157899735,56,Back,4160812753,178,,4157899741,141,46.3,4157899737,140,22.2,4157899745,212,18.6,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527540787,215,1,1,17,32,go76xxm0xyfgqt1h6tcrtimm,1,22.8,44.4,2023-04-02T13:51:28.994Z,2023-04-03T11:18:05Z,4157899869,140,26.9,4157899867,56,Back,4160813077,178,,4157899875,213,5.0,4157899873,212,15.4,4157899871,141,22.7,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527540857,216,1,1,17,35,go76xxm0xyfgqt1h6tcrtimm,0,34.3,17.7,2023-04-02T13:51:32.790Z,2023-04-03T11:18:11Z,4157900191,155,,4157900209,1,,4160813235,178,,4157900199,141,55.7,4157900195,140,67.9,4157900203,212,43.7,4157900205,213,0.6,4157900193,56,Center,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527540863,217,44,1,17,38,go76xxm0xyfgqt1h6tcrtimm,1,67.9,58.1,2023-04-02T13:51:35.247Z,2023-04-03T12:14:50Z,4157900345,233,161,4157900243,56,Center,4157900245,286,,,,,,,,,,,,,,,,,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527540875,161,44,1,17,38,8q1ul09cygzswb7tb456bmifv,0,32.1,41.9,2023-04-02T13:51:35.248Z,2023-04-03T11:18:16Z,4157900311,56,Back,4157900313,285,,4157900329,233,217,,,,,,,,,,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527541323,224,1,1,17,38,go76xxm0xyfgqt1h6tcrtimm,1,71.7,62.3,2023-04-02T13:51:35.354Z,2023-04-03T12:14:51Z,4157902633,56,Center,4157902635,140,68.7,4157902821,156,,4157902637,141,54.7,4157902641,213,4.2,4160813857,388,,4157902631,3,,4157902639,212,6.1,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527540879,218,61,1,17,39,go76xxm0xyfgqt1h6tcrtimm,1,66.4,50.2,2023-04-02T13:51:36.148Z,2023-04-03T11:18:35Z,4157900337,56,Center,4160814315,388,,4160814313,15,,,,,,,,,,,,,,,,,9bdxi3mvkftmqts59jptqq76d,L. Stindl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527540883,162,43,1,17,40,8q1ul09cygzswb7tb456bmifv,1,0,0,2023-04-02T13:51:37.844Z,2023-04-02T13:52:06Z,4157900353,56,Back,4157900355,140,34.8,4157900361,213,1.3,4157902435,144,1,4157900351,3,0,4157900359,212,10.5,4157900357,141,54.3,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527540897,219,1,1,17,41,go76xxm0xyfgqt1h6tcrtimm,1,62.6,41.9,2023-04-02T13:51:38.468Z,2023-04-03T11:18:41Z,4157900435,56,Center,4157900441,212,7.3,4157900439,141,38.7,4157900443,213,6.0,4157900437,140,69.2,4160814689,178,,,,,,,,514es9hzl2skv9dl5cofgkogl,F. Neuhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527540949,220,1,1,17,42,go76xxm0xyfgqt1h6tcrtimm,1,69.2,38.7,2023-04-02T13:51:39.527Z,2023-04-03T11:26:36Z,4157900717,212,17.9,4157900719,213,5.0,4160832591,178,,4157900711,56,Right,4157900713,140,73.7,4157900715,141,13.3,,,,,,,9bdxi3mvkftmqts59jptqq76d,L. Stindl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527540977,221,1,1,17,45,go76xxm0xyfgqt1h6tcrtimm,1,83.3,15.3,2023-04-02T13:51:42.065Z,2023-04-03T11:26:50Z,4157900887,140,94.6,4157900889,141,30.1,4160833211,178,,4157900893,213,0.7,4157900885,56,Center,4157900891,212,15.6,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527540983,222,1,1,17,46,go76xxm0xyfgqt1h6tcrtimm,0,94.6,30.1,2023-04-02T13:51:43.845Z,2023-04-03T11:26:55Z,4157901059,286,,4157900911,141,33.7,4157901045,236,,4160833365,178,,4157900907,56,Center,4157901049,233,163,4157900909,140,94.4,4157900913,212,2.5,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,,4157900915,213,,,,,,,,,,,,,,,,,,1.7,,,,,,,,,,
2527540999,163,74,1,17,47,8q1ul09cygzswb7tb456bmifv,1,7,68.4,2023-04-02T13:51:43.971Z,2023-04-03T11:27:02Z,4157901001,285,,4157900999,56,Back,4160833581,178,,4157901077,233,222,,,,,,,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527541025,164,6,1,17,47,8q1ul09cygzswb7tb456bmifv,0,6.3,67.3,2023-04-02T13:51:44.443Z,2023-04-03T11:27:11Z,4157901233,233,223,4157901137,56,Back,4157901141,73,,,,,,,,,,,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527541009,223,6,1,17,47,go76xxm0xyfgqt1h6tcrtimm,1,93.7,32.7,2023-04-02T13:51:44.443Z,2023-04-03T11:27:11Z,4157901207,233,164,4157901023,75,,4157901021,56,Center,,,,,,,,,,,,,,,,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527541411,225,1,1,18,15,go76xxm0xyfgqt1h6tcrtimm,1,99.3,0.5,2023-04-02T13:52:12.576Z,2023-04-03T11:27:39Z,4157903199,213,1.8,4157905977,154,,4157903191,56,Center,4157903185,6,,4157903183,2,,4157903201,1,,4158885787,20,,4157903187,155,,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,1,4157905975,210,4157903197,212,35.6,4157903189,224,,4157903193,140,90.8,4160834319,178,4157903195,141,51.2,,,,15,,,,,,,,,,
2527541429,227,15,1,18,17,go76xxm0xyfgqt1h6tcrtimm,1,89.4,54.6,2023-04-02T13:52:14.600Z,2023-04-03T11:27:39Z,4157905259,25,,4160834887,388,,4157905997,103,27.8,4157905271,328,,4157903311,17,,4157905987,29,,4157905991,55,225,4157906091,233,167,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,4157905995,102,4157905263,15,,4157905989,154,,4157903315,56,Center,4157906001,147,4157905985,79,,4157905999,146,98.4,49.3,51.6,,,,,,,,,
2527541557,167,10,1,18,18,8q1ul09cygzswb7tb456bmifv,1,2.8,50.9,2023-04-02T13:52:15.854Z,2023-04-03T11:27:44Z,4157903947,178,,4157903949,182,,4157905347,233,227,4158890129,378,,4157903951,56,Back,4157903945,176,,,,,,,,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527541537,165,44,1,18,18,8q1ul09cygzswb7tb456bmifv,1,2.5,51,2023-04-02T13:52:15.892Z,2023-04-03T12:14:51Z,4157903885,56,Back,4157903973,233,228,4157903887,285,,,,,,,,,,,,,,,,,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527541451,228,44,1,18,18,go76xxm0xyfgqt1h6tcrtimm,0,97.5,49,2023-04-02T13:52:15.893Z,2023-04-03T11:27:51Z,4157903393,56,Center,4157903997,233,165,4157903397,286,,,,,,,,,,,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527541545,166,52,1,18,19,8q1ul09cygzswb7tb456bmifv,1,2.8,50.9,2023-04-02T13:52:16.097Z,2023-04-03T12:14:51Z,4158890281,378,,4160835615,388,,,,,,,,,,,,,,,,,,,,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527541427,226,43,1,18,20,go76xxm0xyfgqt1h6tcrtimm,1,0,0,2023-04-02T13:52:17.202Z,2023-04-02T13:52:25Z,4157903853,144,44,4157903283,286,0,4157903281,56,Center,,,,,,,,,,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527541599,168,1,1,18,27,8q1ul09cygzswb7tb456bmifv,1,12.5,39.2,2023-04-02T13:52:24.795Z,2023-04-03T11:28:01Z,4157904119,123,,4160835787,178,,4157904125,141,18.0,4157904123,140,31.7,4157904127,212,24.8,4157904129,213,5.7,4157904121,56,Back,,,,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527541663,169,1,1,18,32,8q1ul09cygzswb7tb456bmifv,1,32.1,17.9,2023-04-02T13:52:29.135Z,2023-04-03T11:28:10Z,4157904421,212,17.4,4157904415,56,Back,4157904419,141,37.7,4157904417,140,21.6,4160835979,178,,4157904423,213,2.3,,,,,,,6dzx3oyd42ql69tqxqvg8mpxx,K. Schindler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527541733,170,1,1,18,34,8q1ul09cygzswb7tb456bmifv,1,21.5,38.2,2023-04-02T13:52:31.502Z,2023-04-03T11:28:17Z,4157904757,213,1.5,4157904751,140,23.3,4160836293,178,,4157904749,56,Back,4157904753,141,69.3,4157904755,212,21.2,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527541753,171,1,1,18,39,8q1ul09cygzswb7tb456bmifv,1,23.9,66.9,2023-04-02T13:52:36.623Z,2023-04-03T11:28:30Z,4157904869,212,16.4,4157904867,141,42.8,4160836699,178,,4157904871,213,4.8,4157904865,140,25.0,4157904863,56,Back,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527541787,172,1,1,18,44,8q1ul09cygzswb7tb456bmifv,1,30,37.4,2023-04-02T13:52:41.427Z,2023-04-03T11:28:35Z,4157905033,213,4.6,4157905025,56,Back,4157905029,141,13.5,4157905027,140,27.6,4160836887,178,,4157905031,212,16.4,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527541845,173,1,1,18,49,8q1ul09cygzswb7tb456bmifv,1,24.7,22.4,2023-04-02T13:52:46.149Z,2023-04-03T11:28:41Z,4157905333,140,14.4,4157905335,141,48.2,4160837035,178,,4157905331,56,Back,4157905339,213,2.1,4157905337,212,20.6,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527541899,174,1,1,18,53,8q1ul09cygzswb7tb456bmifv,1,21.7,51.6,2023-04-02T13:52:50.310Z,2023-04-03T11:28:50Z,4157905629,56,Back,4157905631,140,26.1,4160837205,178,,4157905637,213,1.2,4157905635,212,14.6,4157905633,141,72.0,,,,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527541953,175,1,1,18,58,8q1ul09cygzswb7tb456bmifv,1,26.1,72,2023-04-02T13:52:55.607Z,2023-04-03T11:28:55Z,4157905915,141,56.0,4157905913,140,25.2,4157905917,212,10.9,4157905919,213,4.6,4160837377,178,,4157905911,56,Back,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527541983,176,1,1,19,4,8q1ul09cygzswb7tb456bmifv,1,31.8,59,2023-04-02T13:53:01.128Z,2023-04-03T11:29:01Z,4157906127,212,10.9,4157906129,213,1.4,4160837509,178,,4157906121,56,Back,4157906123,140,33.4,4157906125,141,74.8,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527542045,177,1,1,19,7,8q1ul09cygzswb7tb456bmifv,1,40.5,84.1,2023-04-02T13:53:04.275Z,2023-04-03T11:29:04Z,4160837803,178,,4157906505,141,96.2,4157906503,140,62.4,4157906507,212,24.4,4157906509,213,0.3,4157906501,56,Left,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527542059,178,1,1,19,12,8q1ul09cygzswb7tb456bmifv,1,68.5,88.9,2023-04-02T13:53:09.615Z,2023-04-03T11:29:10Z,4157906563,140,66.2,4157906571,212,5.1,4157906559,56,Left,4157906575,213,4.2,4160838013,178,,4157906567,141,82.3,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527731181,872,3,1,19,13,8q1ul09cygzswb7tb456bmifv,0,65.1,85.3,2023-04-02T13:53:10.359Z,2023-04-03T11:29:21Z,4158893479,464,,4160838311,178,,4158893477,286,,4158893473,56,Left,4158893481,467,7kjhx78gpi6m3r4j1b4jdyh91,,,,,,,,,,55z0yap5tml66nes2cchg7ahh,F. Kainz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527542089,179,43,1,19,14,8q1ul09cygzswb7tb456bmifv,1,0,0,2023-04-02T13:53:11.544Z,2023-04-02T13:53:39Z,4157908349,144,3,4157906763,56,Left,4157906765,286,0,,,,,,,,,,,,,,,,55z0yap5tml66nes2cchg7ahh,F. Kainz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527542081,229,43,1,19,14,go76xxm0xyfgqt1h6tcrtimm,1,0,0,2023-04-02T13:53:11.544Z,2023-04-02T13:53:39Z,4157906699,56,Back,4157906829,233,179,4157906701,285,0,4157908321,144,45,,,,,,,,,,,,,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527542091,180,4,1,19,15,8q1ul09cygzswb7tb456bmifv,1,67.8,87,2023-04-02T13:53:12.499Z,2023-04-03T11:29:25Z,4157906775,13,,4157906865,233,230,4157906777,56,Left,4157906781,265,,4157906783,286,,4157906779,152,,,,,,,,55z0yap5tml66nes2cchg7ahh,F. Kainz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527542099,230,4,1,19,15,go76xxm0xyfgqt1h6tcrtimm,0,32.2,13,2023-04-02T13:53:12.500Z,2023-04-03T11:29:25Z,4157906801,13,,4157906807,265,,4157906809,285,,4160838415,178,,4157906909,233,180,4157906805,152,,4157906803,56,Back,,,,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527542309,181,1,1,19,28,8q1ul09cygzswb7tb456bmifv,1,65.4,88.6,2023-04-02T13:53:25.804Z,2023-04-03T11:29:35Z,4157907899,212,2.3,4157907891,56,Left,4157907889,152,,4157907887,5,,4160838863,178,,4157907895,141,85.3,4157907901,213,5.0,4157907893,140,66.0,55z0yap5tml66nes2cchg7ahh,F. Kainz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527542321,182,1,1,19,33,8q1ul09cygzswb7tb456bmifv,1,73.9,75.8,2023-04-02T13:53:30.865Z,2023-04-03T11:29:46Z,4157907989,56,Left,4157907993,141,92.1,4157907995,212,15.0,4157907997,213,0.8,4160839223,178,,4157907991,140,83.5,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
