id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/10/value,keyPass,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2476000957,874,67,1,34,12,a8l3w3n0j99qjlsxj3jnmgkz1,1,14,83.5,2022-10-22T14:04:33.557Z,2022-10-23T05:38:21Z,3865294817,233,1125,,,,,,,,,,,,,,,,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476000955,1125,67,1,34,12,7ad69ngbpjuyzv96drf8d9sn2,0,86,16.5,2022-10-22T14:04:33.558Z,2022-10-23T04:52:53Z,3865294821,233,874,,,,,,,,,,,,,,,,,,,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475414063,300,12,1,34,12,a8l3w3n0j99qjlsxj3jnmgkz1,1,13.4,84.9,2022-10-22T14:04:33.595Z,2022-10-23T05:38:22Z,3865183833,178,,3862128371,213,1.8,3862128369,212,11.9,3862126179,167,,3862128367,141,100.0,3862128365,140,10.4,3862126181,56,Back,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475414095,301,5,1,34,13,a8l3w3n0j99qjlsxj3jnmgkz1,0,10.1,102,2022-10-22T14:04:34.284Z,2022-10-23T02:53:34Z,3862126585,233,345,3862126333,347,,3862126331,56,Back,,,,,,,,,,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475414073,345,5,1,34,13,7ad69ngbpjuyzv96drf8d9sn2,1,89.9,-2,2022-10-22T14:04:34.284Z,2022-10-23T02:53:34Z,3862126225,347,,3862126485,233,301,3862126223,56,Right,,,,,,,,,,,,,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475414017,344,43,1,34,14,7ad69ngbpjuyzv96drf8d9sn2,1,0,0,2022-10-22T14:04:35.458Z,2022-10-22T14:04:46Z,3862128069,144,3,3862125943,286,0,3862125941,56,Right,3862126415,233,300,,,,,,,,,,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475414645,346,1,1,34,28,7ad69ngbpjuyzv96drf8d9sn2,1,80.8,0,2022-10-22T14:04:49.346Z,2022-10-23T02:53:39Z,3862129069,212,8.7,3862129061,107,,3862129065,140,80.3,3862129067,141,10.7,3862129071,213,1.6,3862129063,56,Right,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475414651,347,61,1,34,29,7ad69ngbpjuyzv96drf8d9sn2,0,86.4,8,2022-10-22T14:04:50.927Z,2022-10-23T02:53:47Z,3865184227,178,,3862129111,56,Right,,,,,,,,,,,,,,,,,,,e4vr28e9cbq3q5nux1jlpuuei,A. Hložek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475414695,302,61,1,34,29,a8l3w3n0j99qjlsxj3jnmgkz1,1,17.2,90.5,2022-10-22T14:04:51.198Z,2022-10-23T02:54:03Z,3862129307,56,Back,3865184589,178,,,,,,,,,,,,,,,,,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476004665,913,67,1,34,30,a8l3w3n0j99qjlsxj3jnmgkz1,1,18.4,92.4,2022-10-22T14:04:51.263Z,2022-10-23T05:38:23Z,3865315471,233,1154,,,,,,,,,,,,,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476004661,1154,67,1,34,30,7ad69ngbpjuyzv96drf8d9sn2,0,81.6,7.6,2022-10-22T14:04:51.264Z,2022-10-23T05:13:37Z,3865315481,233,913,,,,,,,,,,,,,,,,,,,,,,e4vr28e9cbq3q5nux1jlpuuei,A. Hložek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475438857,383,61,1,34,30,a8l3w3n0j99qjlsxj3jnmgkz1,1,18.5,97.1,2022-10-22T14:04:51.277Z,2022-10-23T05:38:23Z,3865184903,178,,3862255443,56,Back,,,,,,,,,,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475414805,348,3,1,34,33,7ad69ngbpjuyzv96drf8d9sn2,0,88.1,6.2,2022-10-22T14:04:54.846Z,2022-10-23T02:54:31Z,3865185207,178,,3862129871,286,,3863996031,465,,3862129867,56,Right,3862245731,233,303,,,,,,,,,,e4vr28e9cbq3q5nux1jlpuuei,A. Hložek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475414821,303,7,1,34,33,a8l3w3n0j99qjlsxj3jnmgkz1,0,11.9,93.8,2022-10-22T14:04:54.868Z,2022-10-23T03:16:55Z,3862129941,167,,3862129947,56,Back,3865185283,178,,3863996657,385,,3862129951,285,,3862130107,233,348,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475415387,350,61,1,34,33,7ad69ngbpjuyzv96drf8d9sn2,1,87.7,3.4,2022-10-22T14:04:54.877Z,2022-10-23T02:54:50Z,3862132881,56,Right,3865185531,178,,,,,,,,,,,,,,,,,,,,e4vr28e9cbq3q5nux1jlpuuei,A. Hložek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475414835,304,5,1,34,34,a8l3w3n0j99qjlsxj3jnmgkz1,1,9.4,101.8,2022-10-22T14:04:55.634Z,2022-10-23T02:55:01Z,3862130011,56,Back,3862130013,347,,3862130741,233,349,,,,,,,,,,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475414945,349,5,1,34,34,7ad69ngbpjuyzv96drf8d9sn2,0,90.6,-1.8,2022-10-22T14:04:55.634Z,2022-10-23T02:55:01Z,3862130569,56,Right,3862130571,347,,3862130691,233,304,,,,,,,,,,,,,,,,e4vr28e9cbq3q5nux1jlpuuei,A. Hložek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475415869,305,1,1,34,56,a8l3w3n0j99qjlsxj3jnmgkz1,0,6.8,100,2022-10-22T14:05:17.386Z,2022-10-23T02:55:05Z,3862135363,212,22.1,3862135349,107,,3862135353,140,27.1,3862135365,213,6.0,3862135369,1,,3862135357,141,93.0,3862135351,56,Back,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475415905,351,44,1,34,58,7ad69ngbpjuyzv96drf8d9sn2,1,67.4,7.2,2022-10-22T14:05:19.437Z,2022-10-23T05:38:23Z,3862135509,56,Right,3862135515,286,,3862135633,233,306,,,,,,,,,,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475415891,306,44,1,34,58,a8l3w3n0j99qjlsxj3jnmgkz1,0,32.6,92.8,2022-10-22T14:05:19.438Z,2022-10-23T02:55:13Z,3862135463,56,Back,3862135699,233,351,3862135465,285,,,,,,,,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475416017,352,1,1,34,58,7ad69ngbpjuyzv96drf8d9sn2,1,62.3,7.5,2022-10-22T14:05:19.469Z,2022-10-23T05:38:24Z,3862136013,140,71.2,3865186045,388,,3862136009,3,,3862136019,213,0.3,3862136011,56,Right,3862136015,141,11.2,3862136017,212,9.7,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475416037,353,49,1,34,59,7ad69ngbpjuyzv96drf8d9sn2,1,71.2,11.2,2022-10-22T14:05:21.123Z,2022-10-23T02:55:22Z,,,,,,,,,,,,,,,,,,,,,,,,,e4vr28e9cbq3q5nux1jlpuuei,A. Hložek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475416083,354,1,1,35,0,7ad69ngbpjuyzv96drf8d9sn2,1,71.2,11.2,2022-10-22T14:05:21.536Z,2022-10-23T02:55:33Z,3862136357,141,7.5,3862136355,140,70.0,3862136365,213,4.2,3862136359,212,2.8,3862136353,56,Right,3865186347,178,,,,,,,,e4vr28e9cbq3q5nux1jlpuuei,A. Hložek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475416093,355,50,1,35,1,7ad69ngbpjuyzv96drf8d9sn2,1,74.2,5,2022-10-22T14:05:22.987Z,2022-10-23T02:55:39Z,3862136419,286,,3862136417,56,Right,3862136609,233,307,,,,,,,,,,,,,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475416107,307,7,1,35,1,a8l3w3n0j99qjlsxj3jnmgkz1,1,25.8,95,2022-10-22T14:05:23.176Z,2022-10-23T02:55:43Z,3862136525,56,Back,3862136529,285,,3863998589,383,,3862136567,233,355,3865186551,178,,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475416131,308,49,1,35,2,a8l3w3n0j99qjlsxj3jnmgkz1,1,22.1,98.3,2022-10-22T14:05:24.137Z,2022-10-23T02:56:01Z,,,,,,,,,,,,,,,,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475416155,309,1,1,35,2,a8l3w3n0j99qjlsxj3jnmgkz1,0,22.1,98.3,2022-10-22T14:05:24.206Z,2022-10-23T02:55:58Z,3862136751,141,95.4,3862136755,213,5.5,3865186809,178,,3862136749,140,24.1,3862136753,212,2.9,3862136747,56,Back,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476005007,1174,67,1,35,3,7ad69ngbpjuyzv96drf8d9sn2,1,71.3,8.4,2022-10-22T14:05:24.751Z,2022-10-23T05:38:24Z,3865317067,233,917,,,,,,,,,,,,,,,,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476005001,917,67,1,35,3,a8l3w3n0j99qjlsxj3jnmgkz1,0,28.7,91.6,2022-10-22T14:05:24.752Z,2022-10-23T05:14:39Z,3865317085,233,1174,,,,,,,,,,,,,,,,,,,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475416161,356,8,1,35,3,7ad69ngbpjuyzv96drf8d9sn2,1,68.7,9.3,2022-10-22T14:05:24.766Z,2022-10-23T05:38:25Z,3865187025,389,,3863999037,384,,3862136779,56,Right,,,,,,,,,,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475416253,357,49,1,35,4,7ad69ngbpjuyzv96drf8d9sn2,1,71.8,12.5,2022-10-22T14:05:26.148Z,2022-10-23T02:56:37Z,,,,,,,,,,,,,,,,,,,,,,,,,e4vr28e9cbq3q5nux1jlpuuei,A. Hložek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475416277,358,1,1,35,5,7ad69ngbpjuyzv96drf8d9sn2,1,71.8,12.5,2022-10-22T14:05:26.778Z,2022-10-23T02:56:41Z,3862137341,213,2.6,3862137325,140,67.5,3862137321,56,Right,3865187427,178,,3862137337,212,5.2,3862137331,141,16.3,,,,,,,e4vr28e9cbq3q5nux1jlpuuei,A. Hložek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475416397,359,1,1,35,6,7ad69ngbpjuyzv96drf8d9sn2,1,67.5,16.3,2022-10-22T14:05:28.186Z,2022-10-23T02:56:44Z,3862137985,140,53.9,3862137987,141,48.1,3862137989,212,25.9,3865187463,178,,3862137983,56,Center,3862137991,213,2.2,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475416637,360,1,1,35,9,7ad69ngbpjuyzv96drf8d9sn2,1,53.9,48.1,2022-10-22T14:05:30.316Z,2022-10-23T02:56:50Z,3862139229,140,65.6,3862139233,212,24.2,3862139227,56,Center,3865187623,178,,3862139231,141,78.7,3862139235,213,1.0,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475416723,361,1,1,35,15,7ad69ngbpjuyzv96drf8d9sn2,0,68.2,80.5,2022-10-22T14:05:36.345Z,2022-10-23T02:56:58Z,3862139739,213,0.1,3862139731,56,Left,3865187723,178,,3862139735,141,86.8,3862139737,212,30.0,3862139733,140,96.5,,,,,,,a41r2ob5fhirgdwxwox6nr4yx,M. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475416745,310,12,1,35,17,a8l3w3n0j99qjlsxj3jnmgkz1,1,2.5,16.5,2022-10-22T14:05:39.017Z,2022-10-23T02:57:11Z,3862140011,167,,3865187977,178,,3862139891,213,4.9,3862139883,140,4.5,3862139889,212,12.6,3862139877,56,Back,3862139885,141,0.0,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475416765,311,5,1,35,18,a8l3w3n0j99qjlsxj3jnmgkz1,0,5.4,-1.2,2022-10-22T14:05:39.536Z,2022-10-23T02:57:25Z,3862140351,233,362,3862139983,347,,3862139981,56,Back,,,,,,,,,,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475416815,362,5,1,35,18,7ad69ngbpjuyzv96drf8d9sn2,1,94.6,101.2,2022-10-22T14:05:39.536Z,2022-10-23T02:57:26Z,3862140259,347,,3862140257,56,Left,3862140345,233,311,,,,,,,,,,,,,,,,a41r2ob5fhirgdwxwox6nr4yx,M. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475417291,363,1,1,35,29,7ad69ngbpjuyzv96drf8d9sn2,1,84.1,100,2022-10-22T14:05:50.387Z,2022-10-23T02:57:30Z,3862142727,212,17.1,3862142725,141,94.4,3862142721,56,Left,3862142719,107,,3862142729,213,3.4,3862142723,140,68.6,,,,,,,a41r2ob5fhirgdwxwox6nr4yx,M. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475417393,364,1,1,35,32,7ad69ngbpjuyzv96drf8d9sn2,1,67.6,90.3,2022-10-22T14:05:53.747Z,2022-10-23T02:57:35Z,3862143333,56,Center,3862143341,213,5.2,3862143335,140,73.2,3862143337,141,74.4,3865188461,178,,3862143339,212,12.3,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475417637,365,1,1,35,34,7ad69ngbpjuyzv96drf8d9sn2,1,73.2,74.4,2022-10-22T14:05:55.806Z,2022-10-23T02:57:40Z,3865188527,178,,3862144639,140,79.8,3862144641,141,67.5,3862144645,213,5.7,3862144643,212,8.4,3862144637,56,Center,,,,,,,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476005463,1186,67,1,35,35,7ad69ngbpjuyzv96drf8d9sn2,1,81.1,63.8,2022-10-22T14:05:56.448Z,2022-10-23T05:38:25Z,3865319481,233,942,,,,,,,,,,,,,,,,,,,,,,e4vr28e9cbq3q5nux1jlpuuei,A. Hložek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476005459,942,67,1,35,35,a8l3w3n0j99qjlsxj3jnmgkz1,0,18.9,36.2,2022-10-22T14:05:56.449Z,2022-10-23T05:16:15Z,3865319505,233,1186,,,,,,,,,,,,,,,,,,,,,,6384gzzxuxs6pvmrn8qx4d7u1,F. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475417649,366,61,1,35,36,7ad69ngbpjuyzv96drf8d9sn2,0,79.8,67.5,2022-10-22T14:05:57.714Z,2022-10-23T02:57:49Z,3865188695,178,,3862144699,56,Center,,,,,,,,,,,,,,,,,,,e4vr28e9cbq3q5nux1jlpuuei,A. Hložek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475770519,752,54,1,35,38,a8l3w3n0j99qjlsxj3jnmgkz1,1,9.6,44.1,2022-10-22T14:06:00.136Z,2022-10-23T02:57:56Z,3864014887,232,,3865188771,389,,,,,,,,,,,,,,,,,,,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475417613,312,52,1,35,40,a8l3w3n0j99qjlsxj3jnmgkz1,1,8.7,39.2,2022-10-22T14:06:01.426Z,2022-10-23T02:58:02Z,3865188805,178,,3864015097,376,,,,,,,,,,,,,,,,,,,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475418271,313,1,1,35,50,a8l3w3n0j99qjlsxj3jnmgkz1,1,12.7,40.4,2022-10-22T14:06:11.925Z,2022-10-23T02:58:09Z,3862147989,123,,3862147993,140,34.3,3862147991,56,Back,3865188899,178,,3862147995,141,30.6,3862155393,189,,3862147999,212,23.6,3862148003,213,6.0,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475418337,314,1,1,35,52,a8l3w3n0j99qjlsxj3jnmgkz1,1,37.4,32.1,2022-10-22T14:06:13.323Z,2022-10-23T02:58:12Z,3862148349,212,37.2,3862148347,141,8.6,3865188933,178,,3862148345,140,69.4,3862148353,1,,3862148351,213,5.8,3862155915,189,,3862148343,56,Right,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475418433,315,1,1,35,58,a8l3w3n0j99qjlsxj3jnmgkz1,1,69.2,8.5,2022-10-22T14:06:19.678Z,2022-10-23T02:58:26Z,3865189143,178,,3862148773,56,Center,3862148779,212,19.3,3862148777,141,34.3,3862148781,213,1.1,3862148775,140,76.9,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476005893,948,67,1,35,59,a8l3w3n0j99qjlsxj3jnmgkz1,1,78.4,32.8,2022-10-22T14:06:20.850Z,2022-10-23T05:38:26Z,3865321341,233,1205,,,,,,,,,,,,,,,,,,,,,,b8if5dg0k9prjik99aiutewh5,Omar Marmoush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476005889,1205,67,1,35,59,7ad69ngbpjuyzv96drf8d9sn2,0,21.6,67.2,2022-10-22T14:06:20.851Z,2022-10-23T05:17:46Z,3865321349,233,948,,,,,,,,,,,,,,,,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475418445,316,61,1,35,59,a8l3w3n0j99qjlsxj3jnmgkz1,1,77.4,30.9,2022-10-22T14:06:20.865Z,2022-10-23T05:38:26Z,3865189391,178,,3862148827,56,Center,,,,,,,,,,,,,,,,,,,b8if5dg0k9prjik99aiutewh5,Omar Marmoush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475418573,317,1,1,36,1,a8l3w3n0j99qjlsxj3jnmgkz1,1,72.7,22.7,2022-10-22T14:06:22.377Z,2022-10-23T02:58:45Z,3862149469,56,Right,3862149473,141,10.7,3862149477,213,5.5,3862149471,140,80.1,3865189547,178,,3862149475,212,11.3,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475418651,318,1,1,36,3,a8l3w3n0j99qjlsxj3jnmgkz1,1,79.6,12.8,2022-10-22T14:06:24.545Z,2022-10-23T02:58:53Z,3862149917,212,8.9,3862149907,140,78.0,3862149911,141,25.6,3862149921,213,1.8,3862161137,210,15,3862149903,56,Center,3865189621,178,,,,,2dxsntw3djezptdjqzu0oxi7e,K. Paredes,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2475418663,319,15,1,36,6,a8l3w3n0j99qjlsxj3jnmgkz1,1,85.3,28.7,2022-10-22T14:06:27.286Z,2022-10-23T02:58:54Z,3862160223,82,,3862161193,55,318,3862161189,29,,3862161197,102,50.8,3862161201,215,,3862161211,147,31.9,3862160219,20,,3862161185,78,,b8if5dg0k9prjik99aiutewh5,Omar Marmoush,3862160295,233,367,3862149963,22,3862161199,103,3862149967,56,Center,3862149965,63,3862161207,146,87.5,,19,,,3862161217,231,3862161215,230,98.5,3865189667,178,,47.1,,,,,,,,,,,,
2475418715,367,10,1,36,6,7ad69ngbpjuyzv96drf8d9sn2,1,11.7,68.9,2022-10-22T14:06:27.375Z,2022-10-23T02:58:58Z,3862160343,233,319,3862150327,56,Back,3862150323,94,,3865189711,178,,,,,,,,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475418759,368,61,1,36,6,7ad69ngbpjuyzv96drf8d9sn2,1,18.4,72.9,2022-10-22T14:06:27.417Z,2022-10-23T02:59:12Z,3862150579,56,Back,3865189873,178,,,,,,,,,,,,,,,,,,,,8mcf8c8ht32as6xxrf1gb51m2,A. Adli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476006249,1219,67,1,36,7,7ad69ngbpjuyzv96drf8d9sn2,1,12.6,71.6,2022-10-22T14:06:28.900Z,2022-10-23T05:38:26Z,3865323221,233,957,,,,,,,,,,,,,,,,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476006247,957,67,1,36,7,a8l3w3n0j99qjlsxj3jnmgkz1,0,87.4,28.4,2022-10-22T14:06:28.901Z,2022-10-23T05:19:00Z,3865323237,233,1219,,,,,,,,,,,,,,,,,,,,,,b8if5dg0k9prjik99aiutewh5,Omar Marmoush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475418861,369,12,1,36,7,7ad69ngbpjuyzv96drf8d9sn2,1,12.5,70.9,2022-10-22T14:06:28.935Z,2022-10-23T05:38:27Z,3862151183,213,0.5,3865190029,178,,3862151181,212,18.5,3862151177,141,83.1,3862151171,56,Back,3862151175,140,28.3,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475418869,370,49,1,36,10,7ad69ngbpjuyzv96drf8d9sn2,1,28.3,83.1,2022-10-22T14:06:31.930Z,2022-10-23T02:59:28Z,,,,,,,,,,,,,,,,,,,,,,,,,8mcf8c8ht32as6xxrf1gb51m2,A. Adli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475418965,371,1,1,36,12,7ad69ngbpjuyzv96drf8d9sn2,1,26.9,85.4,2022-10-22T14:06:34.234Z,2022-10-23T02:59:33Z,3862151677,212,5.0,3862151681,213,3.5,3862151675,141,82.7,3862151671,56,Back,3862151673,140,22.5,3865190269,178,,,,,,,,8mcf8c8ht32as6xxrf1gb51m2,A. Adli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475419017,372,1,1,36,13,7ad69ngbpjuyzv96drf8d9sn2,1,22.5,82.7,2022-10-22T14:06:35.085Z,2022-10-23T02:59:40Z,3862151923,212,9.3,3862151921,141,79.0,3862151915,56,Back,3862151925,213,6.0,3865190367,178,,3862151919,140,31.0,,,,,,,a41r2ob5fhirgdwxwox6nr4yx,M. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475419153,373,1,1,36,14,7ad69ngbpjuyzv96drf8d9sn2,1,31,79,2022-10-22T14:06:35.886Z,2022-10-23T02:59:45Z,3862152691,212,10.9,3865190469,178,,3862152693,213,1.4,3862152689,141,94.9,3862152685,56,Back,3862152687,140,32.4,,,,,,,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475419337,374,1,1,36,18,7ad69ngbpjuyzv96drf8d9sn2,1,33.5,94.6,2022-10-22T14:06:39.626Z,2022-10-23T02:59:54Z,3862153639,141,81.0,3862153623,56,Back,3862153643,212,10.1,3862153627,140,29.6,3862153649,213,4.3,3865190641,178,,,,,,,,8mcf8c8ht32as6xxrf1gb51m2,A. Adli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475419711,375,1,1,36,23,7ad69ngbpjuyzv96drf8d9sn2,1,20.4,92.7,2022-10-22T14:06:44.797Z,2022-10-23T03:00:01Z,3862155549,212,25.6,3862155553,213,4.0,3862155545,141,65.0,3862155541,140,3.9,3865190771,178,,3862155535,56,Back,,,,,,,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
