id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist
2483285909,9,1,1,1,12,dt4pinj0vw0t0cvz7za6mhmzy,0,11.4,5.9,2022-11-08T17:31:24.636Z,2022-11-09T04:20:35Z,3903704107,233,88,3903684539,212,2.5,3903684535,140,13.8,3903704105,236,,3903684541,213,0.0,3903684531,157,,3904730367,178,,3903684537,141,5.9,e83ula4wockmc2xid7185kcq2,J. Bellingham,3903704111,286,,3903684543,1,3903684533,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483290199,88,74,1,1,12,a8l3w3n0j99qjlsxj3jnmgkz1,1,90.9,96.8,2022-11-08T17:31:24.742Z,2022-11-09T04:20:40Z,3903704135,233,9,3903704011,56,Left,3903704013,285,,3904730415,178,,,,,,,,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483286049,10,5,1,1,13,dt4pinj0vw0t0cvz7za6mhmzy,1,16.9,-1.2,2022-11-08T17:31:25.624Z,2022-11-09T04:21:27Z,3903685197,347,,3903698095,233,22,3903685195,56,Back,,,,,,,,,,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483286063,22,5,1,1,13,a8l3w3n0j99qjlsxj3jnmgkz1,0,83.1,101.2,2022-11-08T17:31:25.624Z,2022-11-09T04:21:27Z,3903698143,233,10,3903685239,56,Left,3903685243,347,,,,,,,,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483286043,21,43,1,1,16,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2022-11-08T17:31:29.392Z,2022-11-08T17:39:50Z,3903704731,144,74,3903685171,285,0,3903685169,56,Left,3903685509,233,12,,,,,,,,,,,,,b8if5dg0k9prjik99aiutewh5,Omar Marmoush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483286077,11,1,1,1,27,dt4pinj0vw0t0cvz7za6mhmzy,1,22.9,0,2022-11-08T17:31:40.186Z,2022-11-09T04:21:35Z,3903685303,213,0.5,3903685295,56,Back,3903685293,107,,3903685297,140,32.6,3903685301,212,11.5,3903685299,141,6.1,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483286099,12,1,1,1,29,dt4pinj0vw0t0cvz7za6mhmzy,0,32.9,5.9,2022-11-08T17:31:41.906Z,2022-11-09T04:21:42Z,3903685425,56,Back,3903685427,140,28.7,3903685431,212,4.9,3904731037,178,,3903685433,213,3.6,3903685429,141,2.7,,,,,,,ebj6t5jqzixrnww1z7qofznu2,K. Adeyemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483286141,23,61,1,1,29,a8l3w3n0j99qjlsxj3jnmgkz1,1,80.3,96.5,2022-11-08T17:31:41.981Z,2022-11-09T04:21:49Z,3904731073,178,,3903685661,56,Left,,,,,,,,,,,,,,,,,,,b8if5dg0k9prjik99aiutewh5,Omar Marmoush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483286231,13,5,1,1,30,dt4pinj0vw0t0cvz7za6mhmzy,1,23.1,-1.4,2022-11-08T17:31:42.620Z,2022-11-09T04:21:53Z,3903686009,56,Back,3903705371,233,24,3903686011,347,,,,,,,,,,,,,,,,,ebj6t5jqzixrnww1z7qofznu2,K. Adeyemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483286247,24,5,1,1,30,a8l3w3n0j99qjlsxj3jnmgkz1,0,76.9,101.4,2022-11-08T17:31:42.620Z,2022-11-09T04:21:53Z,3903686083,347,,3903705389,233,13,3903686081,56,Left,,,,,,,,,,,,,,,,eswxx8pxqyuj7rnpvqawpej1l,J. Wind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483286291,14,1,1,1,41,dt4pinj0vw0t0cvz7za6mhmzy,0,26.7,0,2022-11-08T17:31:53.775Z,2022-11-09T04:21:59Z,3903686295,1,,3903686293,213,0.4,3903686287,140,45.7,3903686291,212,21.5,3903686283,107,,3903686285,56,Back,3903686289,141,9.9,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483310581,395,1,1,1,44,a8l3w3n0j99qjlsxj3jnmgkz1,1,53.6,80.1,2022-11-08T17:31:56.494Z,2022-11-09T04:22:17Z,3903795181,212,8.7,3903795183,213,5.8,3904731301,178,,3903795179,141,74.3,3903795177,140,61.0,3903795173,3,,3903795175,56,Center,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483286325,25,1,1,1,45,a8l3w3n0j99qjlsxj3jnmgkz1,1,60.6,76.2,2022-11-08T17:31:57.769Z,2022-11-09T04:22:27Z,3903686459,140,55.7,3903686461,141,65.6,3904731369,178,,3903686465,213,4.1,3903686463,212,8.9,3903686455,3,,3903686457,56,Center,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483310643,396,49,1,1,45,a8l3w3n0j99qjlsxj3jnmgkz1,1,55.2,69.8,2022-11-08T17:31:58.403Z,2022-11-09T04:22:32Z,,,,,,,,,,,,,,,,,,,,,,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483310687,397,1,1,1,46,a8l3w3n0j99qjlsxj3jnmgkz1,1,55,68.4,2022-11-08T17:31:58.440Z,2022-11-09T04:22:37Z,3904731465,178,,3903795873,212,8.0,3903795875,213,0.9,3903795869,140,59.7,3903795871,141,77.7,3903795865,155,,3903795867,56,Center,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483310691,398,61,1,1,47,a8l3w3n0j99qjlsxj3jnmgkz1,1,56.2,87.5,2022-11-08T17:31:59.745Z,2022-11-09T04:22:54Z,3903795895,56,Left,3904731559,178,,3904731597,15,,,,,,,,,,,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483310785,399,1,1,1,48,a8l3w3n0j99qjlsxj3jnmgkz1,1,61.1,97.4,2022-11-08T17:32:00.755Z,2022-11-09T04:23:23Z,3904731685,178,,3903796411,141,96.2,3903796415,213,3.2,3903796413,212,9.8,3903796409,140,51.8,3903796407,56,Left,,,,,,,b8if5dg0k9prjik99aiutewh5,Omar Marmoush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483508403,1164,67,1,1,49,a8l3w3n0j99qjlsxj3jnmgkz1,1,53.6,97.1,2022-11-08T17:32:02.165Z,2022-11-09T07:29:44Z,3904808123,233,1846,,,,,,,,,,,,,,,,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483508399,1846,67,1,1,49,dt4pinj0vw0t0cvz7za6mhmzy,0,46.4,2.9,2022-11-08T17:32:02.166Z,2022-11-09T06:18:52Z,3904808143,233,1164,,,,,,,,,,,,,,,,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483310807,400,1,1,1,49,a8l3w3n0j99qjlsxj3jnmgkz1,1,54,96.6,2022-11-08T17:32:02.325Z,2022-11-09T07:29:44Z,3903796523,140,39.1,3903796525,141,87.3,3903796527,212,16.9,3904731907,178,,3903796521,56,Back,3903796529,213,3.5,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483286395,29,1,1,1,51,a8l3w3n0j99qjlsxj3jnmgkz1,1,35.6,82.4,2022-11-08T17:32:04.235Z,2022-11-09T04:23:38Z,3903686749,140,20.2,3904731993,178,,3903686753,212,20.9,3903686755,213,3.8,3903686751,141,63.0,3903686747,56,Back,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483286451,30,1,1,1,54,a8l3w3n0j99qjlsxj3jnmgkz1,1,19,61.7,2022-11-08T17:32:06.768Z,2022-11-09T04:23:45Z,3903687003,140,25.0,3903687005,141,13.9,3903687007,212,33.1,3903687001,56,Back,3903687009,213,4.9,3904732051,178,,3903687011,1,,,,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483286513,31,1,1,2,1,a8l3w3n0j99qjlsxj3jnmgkz1,1,30.8,19.1,2022-11-08T17:32:13.904Z,2022-11-09T04:23:55Z,3903687279,213,1.8,3903687267,56,Back,3903687281,1,,3903687275,141,66.6,3904732137,178,,3903687277,212,33.4,3903687271,140,22.7,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483286537,32,1,1,2,5,a8l3w3n0j99qjlsxj3jnmgkz1,1,26.7,71.1,2022-11-08T17:32:17.655Z,2022-11-09T04:24:16Z,3903687397,213,0.9,3903687395,212,20.8,3903687393,141,95.0,3904732193,178,,3903687391,140,39.1,3903687389,56,Back,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483286561,33,1,1,2,7,a8l3w3n0j99qjlsxj3jnmgkz1,1,35.9,92.9,2022-11-08T17:32:20.082Z,2022-11-09T04:24:07Z,3903687465,213,3.9,3903687463,212,19.6,3903687457,56,Back,3904732245,178,,3903687461,141,72.6,3903687459,140,22.7,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
