id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/14/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2521537085,117,1,1,10,1,a8l3w3n0j99qjlsxj3jnmgkz1,1,22.9,94.2,2023-03-18T14:40:36.407Z,2023-03-19T08:32:27Z,4105269735,56,Back,4105269747,212,13.2,4105269743,141,85.0,4105269749,213,3.6,4108946903,178,,4105269739,140,11.8,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521537105,118,1,1,10,3,a8l3w3n0j99qjlsxj3jnmgkz1,0,12,85.9,2023-03-18T14:40:37.910Z,2023-03-19T08:32:34Z,4105269853,140,48.4,4105269857,212,44.8,4105269859,213,5.7,4105269851,56,Back,4105269849,155,,4105269855,141,51.5,4108947103,178,,4105269861,1,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521537187,87,1,1,10,5,3dwlvz6cl4lcavvrg0y2dycrt,1,53,46,2023-03-18T14:40:39.862Z,2023-03-19T08:32:42Z,4105270315,3,,4105270325,213,1.0,4105270319,140,63.4,4105270317,56,Center,4105270321,141,68.6,4105270323,212,18.9,4108947293,178,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521539003,100,61,1,10,7,3dwlvz6cl4lcavvrg0y2dycrt,0,61.8,74.4,2023-03-18T14:40:41.568Z,2023-03-19T08:32:50Z,4108947509,178,,4105279279,56,Center,,,,,,,,,,,,,,,,,,,3havaatbnk8p6gc9srgajc25l,C. Führich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521537199,119,1,1,10,7,a8l3w3n0j99qjlsxj3jnmgkz1,1,37.7,27.4,2023-03-18T14:40:42.281Z,2023-03-19T08:32:55Z,4105270369,3,,4105270375,141,16.7,4105270371,56,Back,4105270379,213,4.0,4105270373,140,31.1,4105270377,212,10.0,4108947651,178,,,,,6384gzzxuxs6pvmrn8qx4d7u1,F. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521537247,120,1,1,10,9,a8l3w3n0j99qjlsxj3jnmgkz1,1,31.1,16.7,2023-03-18T14:40:44.273Z,2023-03-19T08:33:02Z,4105270609,56,Back,4108947901,178,,4105270611,140,10.0,4105270621,213,2.6,4105270613,141,37.9,4105270617,212,26.4,,,,,,,2mwe6l0eu1tisri3eu26fx8x6,K. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521537289,121,1,1,10,12,a8l3w3n0j99qjlsxj3jnmgkz1,1,9.7,38.9,2023-03-18T14:40:46.766Z,2023-03-19T08:33:07Z,4108948063,178,,4105270817,212,8.3,4105270813,140,16.5,4105270819,213,5.8,4105270811,56,Back,4105270815,141,32.8,,,,,,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521537363,122,1,1,10,15,a8l3w3n0j99qjlsxj3jnmgkz1,1,20.1,34.2,2023-03-18T14:40:49.643Z,2023-03-19T08:33:10Z,4108948151,178,,4105271175,141,2.9,4105271179,213,4.9,4105271177,212,21.5,4105271173,140,23.2,4105271171,56,Back,,,,,,,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521537413,123,1,1,10,17,a8l3w3n0j99qjlsxj3jnmgkz1,1,23.2,2.9,2023-03-18T14:40:52.057Z,2023-03-19T08:33:15Z,4105271439,141,5.2,4105271437,140,35.1,4105271443,213,0.1,4105271435,56,Back,4105271441,212,12.6,4108948303,178,,,,,,,,2mwe6l0eu1tisri3eu26fx8x6,K. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521537447,124,1,1,10,19,a8l3w3n0j99qjlsxj3jnmgkz1,1,39,1.9,2023-03-18T14:40:54.281Z,2023-03-19T08:33:21Z,4105271619,213,0.3,4105271617,212,10.6,4105271613,140,48.6,4108948457,178,,4105271611,56,Back,4105271615,141,6.8,,,,,,,6384gzzxuxs6pvmrn8qx4d7u1,F. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521537467,125,1,1,10,20,a8l3w3n0j99qjlsxj3jnmgkz1,1,48.8,7.3,2023-03-18T14:40:55.387Z,2023-03-19T08:33:27Z,4105271707,56,Back,4105271715,141,16.5,4108948611,178,,4105271717,212,7.8,4105271721,213,2.2,4105271711,140,44.4,,,,,,,aplc9mad75h1k90o3qla9c7l6,P. Wimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521537541,126,1,1,10,21,a8l3w3n0j99qjlsxj3jnmgkz1,0,44.1,17.3,2023-03-18T14:40:56.387Z,2023-03-19T08:33:31Z,4108948713,178,,4105272131,212,31.0,4105272133,213,5.8,4105272121,56,Right,4105272127,141,0.0,4105272123,140,70.8,,,,,,,2mwe6l0eu1tisri3eu26fx8x6,K. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521537623,88,5,1,10,24,3dwlvz6cl4lcavvrg0y2dycrt,1,29.4,101.8,2023-03-18T14:40:58.690Z,2023-03-19T08:33:36Z,4105272561,233,127,4105272513,347,,4105272511,56,Back,,,,,,,,,,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521537547,127,5,1,10,24,a8l3w3n0j99qjlsxj3jnmgkz1,0,70.6,-1.8,2023-03-18T14:40:58.690Z,2023-03-19T08:33:36Z,4105272167,347,,4105272163,56,Right,4105272567,233,88,,,,,,,,,,,,,,,,2mwe6l0eu1tisri3eu26fx8x6,K. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521538035,89,1,1,10,39,3dwlvz6cl4lcavvrg0y2dycrt,1,29.5,100,2023-03-18T14:41:14.185Z,2023-03-19T08:33:42Z,4105274495,140,55.8,4105274505,1,,4105274497,141,73.9,4105274493,56,Center,4105274501,213,5.7,4105274499,212,33.5,4105274491,107,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521538077,90,1,1,10,43,3dwlvz6cl4lcavvrg0y2dycrt,1,55.8,73.9,2023-03-18T14:41:17.742Z,2023-03-19T08:33:49Z,4105274691,212,9.7,4105274693,213,0.6,4105274683,56,Left,4108949279,178,,4105274687,141,81.7,4105274685,140,63.5,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521538197,91,1,1,10,44,3dwlvz6cl4lcavvrg0y2dycrt,1,63.5,81.7,2023-03-18T14:41:19.393Z,2023-03-19T08:33:59Z,4105275217,141,92.9,4105275221,213,0.7,4105275213,56,Left,4105275219,212,12.2,4105275215,140,72.6,4108949573,178,,,,,,,,254i1zsifi2er9rvuxgi9katx,G. Haraguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521983937,948,3,1,10,49,3dwlvz6cl4lcavvrg0y2dycrt,0,83.5,81.5,2023-03-18T14:41:24.172Z,2023-03-19T08:34:11Z,4108949913,178,,4107641057,467,2mwe6l0eu1tisri3eu26fx8x6,4107641053,286,,4107641051,56,Left,4107641055,464,,,,,,,,,,,3havaatbnk8p6gc9srgajc25l,C. Führich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521538255,92,1,1,10,50,3dwlvz6cl4lcavvrg0y2dycrt,0,78.8,75.7,2023-03-18T14:41:24.587Z,2023-03-19T08:34:17Z,4105275485,56,Center,4108950079,178,,4105275487,140,79.7,4105275489,141,38.5,4105275493,213,4.7,4105275491,212,25.3,,,,,,,3havaatbnk8p6gc9srgajc25l,C. Führich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521538265,128,49,1,10,52,a8l3w3n0j99qjlsxj3jnmgkz1,1,23.2,57.3,2023-03-18T14:41:26.767Z,2023-03-19T08:34:26Z,,,,,,,,,,,,,,,,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521538295,129,3,1,10,52,a8l3w3n0j99qjlsxj3jnmgkz1,0,21.8,59.5,2023-03-18T14:41:26.843Z,2023-03-19T08:34:33Z,4105275681,56,Back,4108950377,178,,4105275683,285,,4105275955,233,93,4107644205,465,,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521538283,93,7,1,10,52,3dwlvz6cl4lcavvrg0y2dycrt,0,78.2,40.5,2023-03-18T14:41:26.896Z,2023-03-19T08:34:38Z,4105275929,233,129,4105275653,56,Center,4105275657,286,,4107644637,383,,4108950575,178,,,,,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521611435,434,61,1,10,52,a8l3w3n0j99qjlsxj3jnmgkz1,1,18.8,55.1,2023-03-18T14:41:26.965Z,2023-03-19T08:34:44Z,4108950739,178,,4105651931,56,Back,,,,,,,,,,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521538355,130,1,1,10,53,a8l3w3n0j99qjlsxj3jnmgkz1,1,19.5,52.1,2023-03-18T14:41:27.880Z,2023-03-19T08:34:50Z,4105275999,213,0.2,4105275997,212,17.0,4105275993,140,35.4,4105275991,56,Back,4105275995,141,56.7,4108950913,178,,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521538363,131,1,1,10,55,a8l3w3n0j99qjlsxj3jnmgkz1,0,36.3,56.9,2023-03-18T14:41:29.910Z,2023-03-19T08:34:57Z,4108951105,178,,4105276033,56,Back,4105276037,141,61.8,4105276039,212,8.1,4105276035,140,43.3,4105276041,213,0.4,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521538375,94,8,1,10,56,3dwlvz6cl4lcavvrg0y2dycrt,1,56.4,33.7,2023-03-18T14:41:30.735Z,2023-03-19T08:35:01Z,4107646363,383,,4105276063,56,Center,4108951187,178,,,,,,,,,,,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521538397,95,49,1,10,58,3dwlvz6cl4lcavvrg0y2dycrt,1,60.1,33.4,2023-03-18T14:41:33.336Z,2023-03-19T08:35:11Z,,,,,,,,,,,,,,,,,,,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521538529,96,1,1,10,58,3dwlvz6cl4lcavvrg0y2dycrt,1,67.3,33.3,2023-03-18T14:41:33.374Z,2023-03-19T08:35:15Z,4108951679,178,,4105276895,141,10.4,4105276899,212,28.6,4105276889,56,Right,4105276901,213,5.7,4105276891,140,90.1,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521538599,97,1,1,11,4,3dwlvz6cl4lcavvrg0y2dycrt,1,86.6,23.9,2023-03-18T14:41:38.863Z,2023-03-19T08:35:29Z,4105277205,213,2.6,4105277201,141,30.7,4105277919,210,13,4105277203,212,9.5,4108951863,178,,4105277197,56,Center,4105277199,140,78.7,,,,2tdxcr1wkubis5n81sg4pzyz9,Gil Dias,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521538609,98,13,1,11,5,3dwlvz6cl4lcavvrg0y2dycrt,1,78.7,30.7,2023-03-18T14:41:39.789Z,2023-03-19T08:35:29Z,4105277925,81,,4105277937,215,,4105277933,102,43.5,4105277935,103,98.6,4105277943,231,49.1,4105277927,29,,4105277259,56,Center,4108952111,178,,254i1zsifi2er9rvuxgi9katx,G. Haraguchi,4105277939,328,,4105277929,55,97,4105277941,230,4105277257,18,,97.8,4105277435,20,4105277255,22,,,,,,,,,,,,,,,,,,,,,,
2521538611,99,5,1,11,7,3dwlvz6cl4lcavvrg0y2dycrt,0,100.7,42,2023-03-18T14:41:41.591Z,2023-03-19T08:35:35Z,4105277277,56,Center,4105277279,346,,4105277723,233,132,,,,,,,,,,,,,,,,254i1zsifi2er9rvuxgi9katx,G. Haraguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521538687,132,5,1,11,7,a8l3w3n0j99qjlsxj3jnmgkz1,1,-0.7,58,2023-03-18T14:41:41.591Z,2023-03-19T08:35:34Z,4105277649,56,Back,4105277651,346,,4105277683,233,99,,,,,,,,,,,,,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521539037,133,1,1,11,30,a8l3w3n0j99qjlsxj3jnmgkz1,1,4.7,40.1,2023-03-18T14:42:04.899Z,2023-03-19T08:35:39Z,4105279445,140,2.5,4105279451,212,9.7,4105279443,56,Back,4105279447,141,54.0,4105279441,124,,4105279457,237,,4105279453,213,1.8,,,,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521539169,134,1,1,11,34,a8l3w3n0j99qjlsxj3jnmgkz1,0,10.1,57.2,2023-03-18T14:42:09.354Z,2023-03-19T08:35:43Z,4105280091,155,,4105280099,212,66.9,4105280093,56,Center,4108952557,178,,4105280097,141,44.2,4105280101,213,6.2,4105280103,1,,4105280095,140,73.3,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521539175,101,49,1,11,39,3dwlvz6cl4lcavvrg0y2dycrt,1,29.8,56.3,2023-03-18T14:42:13.719Z,2023-03-19T08:35:51Z,,,,,,,,,,,,,,,,,,,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521539299,102,1,1,11,41,3dwlvz6cl4lcavvrg0y2dycrt,1,30.1,53.9,2023-03-18T14:42:15.936Z,2023-03-19T08:35:55Z,4108952951,178,,4105280747,56,Back,4105280751,141,85.0,4105280749,140,32.6,4105280757,213,1.4,4105280753,212,21.3,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521539381,103,1,1,11,44,3dwlvz6cl4lcavvrg0y2dycrt,1,32.5,85.4,2023-03-18T14:42:18.637Z,2023-03-19T08:36:02Z,4105281211,212,11.0,4108953127,178,,4105281213,213,3.9,4105281205,140,24.7,4105281203,56,Back,4105281207,141,74.5,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521539477,104,1,1,11,46,3dwlvz6cl4lcavvrg0y2dycrt,1,21.3,84.7,2023-03-18T14:42:21.109Z,2023-03-19T08:36:09Z,4105281725,141,61.7,4105281721,56,Back,4105281727,212,21.2,4105281723,140,7.6,4105281729,213,4.0,4108953391,178,,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521539543,105,1,1,11,52,3dwlvz6cl4lcavvrg0y2dycrt,1,12.1,43.6,2023-03-18T14:42:27.195Z,2023-03-19T08:36:17Z,4105282061,56,Back,4105282067,212,14.1,4105282063,140,13.6,4105282069,213,4.8,4105282065,141,23.0,4108953655,178,,,,,,,,62gct49oglcdzxafhrfucrb2t,F. Bredlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521539573,106,1,1,11,55,3dwlvz6cl4lcavvrg0y2dycrt,1,19.2,25.6,2023-03-18T14:42:29.905Z,2023-03-19T08:36:20Z,4105282229,141,30.4,4105282227,140,27.5,4105282231,212,9.3,4105282233,213,0.4,4105282225,56,Back,4108953749,178,,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521539655,107,1,1,11,57,3dwlvz6cl4lcavvrg0y2dycrt,1,26.7,30.4,2023-03-18T14:42:32.240Z,2023-03-19T08:36:22Z,4108953809,178,,4105282655,141,49.0,4105282657,212,23.7,4105282659,213,2.6,4105282651,140,7.6,4105282649,56,Back,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521539747,108,1,1,12,0,3dwlvz6cl4lcavvrg0y2dycrt,1,8.3,51.8,2023-03-18T14:42:35.469Z,2023-03-19T08:36:27Z,4105283091,140,13.3,4105283089,56,Back,4105283097,213,1.3,4105283093,141,77.3,4108953907,178,,4105283095,212,18.1,,,,,,,62gct49oglcdzxafhrfucrb2t,F. Bredlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521539817,109,1,1,12,5,3dwlvz6cl4lcavvrg0y2dycrt,1,19.8,75.7,2023-03-18T14:42:39.808Z,2023-03-19T08:36:31Z,4108953993,178,,4105283353,140,8.2,4105283357,212,22.3,4105283359,213,4.1,4105283351,56,Back,4105283355,141,48.2,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521539867,110,1,1,12,7,3dwlvz6cl4lcavvrg0y2dycrt,1,9,48.2,2023-03-18T14:42:41.835Z,2023-03-19T08:36:36Z,4105283575,212,18.3,4108954143,178,,4105283569,56,Back,4105283577,213,5.3,4105283573,141,25.9,4105283571,140,18.8,,,,,,,62gct49oglcdzxafhrfucrb2t,F. Bredlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521539921,111,1,1,12,10,3dwlvz6cl4lcavvrg0y2dycrt,1,19.8,24.1,2023-03-18T14:42:44.976Z,2023-03-19T08:36:39Z,4108954241,178,,4105283871,141,2.6,4105283873,212,17.9,4105283869,140,29.6,4105283867,56,Back,4105283875,213,5.3,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521539929,112,61,1,12,12,3dwlvz6cl4lcavvrg0y2dycrt,0,29.7,2,2023-03-18T14:42:46.828Z,2023-03-19T08:36:47Z,4105283899,56,Back,4108954523,178,,,,,,,,,,,,,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521539935,113,5,1,12,13,3dwlvz6cl4lcavvrg0y2dycrt,0,36,-1.2,2023-03-18T14:42:47.782Z,2023-03-19T08:36:52Z,4105283917,56,Back,4105283919,347,,4105284983,233,135,,,,,,,,,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521540145,135,5,1,12,13,a8l3w3n0j99qjlsxj3jnmgkz1,1,64,101.2,2023-03-18T14:42:47.782Z,2023-03-19T08:36:52Z,4105284925,347,,4105284955,233,113,4105284923,56,Left,,,,,,,,,,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521540201,136,1,1,12,24,a8l3w3n0j99qjlsxj3jnmgkz1,1,59.6,100,2023-03-18T14:42:58.575Z,2023-03-19T08:36:54Z,4105285187,212,17.6,4105285183,140,75.5,4105285189,213,6.0,4105285181,56,Left,4105285185,141,93.2,4105285179,107,,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521540213,137,50,1,12,25,a8l3w3n0j99qjlsxj3jnmgkz1,1,77.5,95.2,2023-03-18T14:42:59.979Z,2023-03-19T08:36:59Z,4105285329,233,114,4105285231,56,Left,4105285233,286,,,,,,,,,,,,,,,,,b8if5dg0k9prjik99aiutewh5,Omar Marmoush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521540209,114,7,1,12,25,3dwlvz6cl4lcavvrg0y2dycrt,1,22.5,4.8,2023-03-18T14:43:00.100Z,2023-03-19T08:37:04Z,4105285211,56,Back,4105285213,285,,4107652431,385,,4105285269,233,137,4105285209,167,,4108955195,178,,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521540217,115,5,1,12,26,3dwlvz6cl4lcavvrg0y2dycrt,0,23.4,-1.2,2023-03-18T14:43:00.748Z,2023-03-19T08:37:11Z,4105285241,347,,4105285239,56,Back,4105285679,233,138,,,,,,,,,,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521540285,138,5,1,12,26,a8l3w3n0j99qjlsxj3jnmgkz1,1,76.6,101.2,2023-03-18T14:43:00.748Z,2023-03-19T08:37:11Z,4105285633,56,Left,4105285663,233,115,4105285635,347,,,,,,,,,,,,,,,,,b8if5dg0k9prjik99aiutewh5,Omar Marmoush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521540325,139,1,1,12,31,a8l3w3n0j99qjlsxj3jnmgkz1,1,75.1,100,2023-03-18T14:43:05.903Z,2023-03-19T08:37:15Z,4105285869,213,5.7,4105285867,212,7.0,4105285863,140,80.5,4105285861,56,Left,4105285865,141,95.0,4105285859,107,,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521540367,116,45,1,12,33,3dwlvz6cl4lcavvrg0y2dycrt,0,30.1,5.2,2023-03-18T14:43:07.914Z,2023-03-19T08:37:31Z,4105286013,56,Back,4105286015,285,,4105286105,233,140,,,,,,,,,,,,,,,,2tdxcr1wkubis5n81sg4pzyz9,Gil Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521540357,140,3,1,12,33,a8l3w3n0j99qjlsxj3jnmgkz1,1,69.9,94.8,2023-03-18T14:43:07.914Z,2023-03-19T08:37:31Z,4105285985,56,Left,4105286083,233,116,4107653501,465,,4105285987,286,,4108956245,178,,,,,,,,,,,b8if5dg0k9prjik99aiutewh5,Omar Marmoush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521540397,141,1,1,12,34,a8l3w3n0j99qjlsxj3jnmgkz1,1,69.8,89,2023-03-18T14:43:09.527Z,2023-03-19T08:37:35Z,4105286201,140,48.9,4105286207,213,3.2,4105286203,141,87.4,4108956429,178,,4105286205,212,22.0,4105286199,56,Back,,,,,,,b8if5dg0k9prjik99aiutewh5,Omar Marmoush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521540527,142,1,1,12,37,a8l3w3n0j99qjlsxj3jnmgkz1,1,47.7,92.6,2023-03-18T14:43:12.144Z,2023-03-19T08:37:39Z,4105286837,141,59.7,4105286833,56,Back,4108956557,178,,4105286839,212,22.9,4105286841,213,4.5,4105286835,140,43.2,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522306175,1033,83,1,12,42,3dwlvz6cl4lcavvrg0y2dycrt,1,46.2,55.2,2023-03-18T14:43:17.198Z,2023-03-19T12:05:13Z,4109355183,399,437499,,,,,,,,,,,,,,,,,,,,,,9fd19beamnr8qmhqdvzr7fcyy,S. Katompa Mvumpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521540601,143,1,1,12,43,a8l3w3n0j99qjlsxj3jnmgkz1,1,57.5,33.9,2023-03-18T14:43:18.306Z,2023-03-19T08:37:43Z,4105287225,56,Right,4105287233,212,17.9,4105287237,213,5.5,4105287231,141,15.0,4105287227,140,69.4,4108956685,178,,,,,,,,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521540611,144,61,1,12,44,a8l3w3n0j99qjlsxj3jnmgkz1,0,69.5,14.3,2023-03-18T14:43:19.050Z,2023-03-19T08:37:49Z,4105287269,56,Right,4108956919,178,,,,,,,,,,,,,,,,,,,,6384gzzxuxs6pvmrn8qx4d7u1,F. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521540673,117,49,1,12,45,3dwlvz6cl4lcavvrg0y2dycrt,1,39.3,85.4,2023-03-18T14:43:20.438Z,2023-03-19T08:38:11Z,,,,,,,,,,,,,,,,,,,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522306393,1034,67,1,12,46,3dwlvz6cl4lcavvrg0y2dycrt,1,36.5,89,2023-03-18T14:43:20.556Z,2023-03-19T14:17:18Z,4109356307,233,922,,,,,,,,,,,,,,,,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522306383,922,67,1,12,46,a8l3w3n0j99qjlsxj3jnmgkz1,0,63.5,11,2023-03-18T14:43:20.557Z,2023-03-19T12:05:29Z,4109356349,233,1034,,,,,,,,,,,,,,,,,,,,,,6384gzzxuxs6pvmrn8qx4d7u1,F. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
