id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/9/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/10/value,qualifier/11/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value,qualifier/21/id,qualifier/21/qualifierId
2544394159,331,1,1,43,3,4l9mrqzmajz5crzlz50mtbt6x,1,80,91.8,2023-05-06T14:13:16.582Z,2023-05-07T08:13:00Z,4254517341,56,Right,4254517345,141,11.4,4257579799,178,,4256685117,224,,4256685119,72,,4254517351,1,,4254517349,213,5.1,4254517347,212,58.1,9uthj64y9f77y63tq7did539x,Angeliño,4254517337,2,,4254517339,155,4254517343,140,,,,,,,,,,,,,,,,98.6,,,,,,,,,,,,,,,,,,,,
2544394167,332,43,1,43,9,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2023-05-06T14:13:22.603Z,2023-05-06T14:13:49Z,4254519309,144,61,4254517395,56,Right,,,,,,,,,,,,,,,,,,,bkbmygo5f1glcs6xssawl26z9,I. Bebou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544394221,333,1,1,43,11,4l9mrqzmajz5crzlz50mtbt6x,1,96.2,24.3,2023-05-06T14:13:24.557Z,2023-05-07T08:13:06Z,4257580015,178,,4254517673,140,80.1,4254517683,213,3.1,4254517669,56,Center,4254517681,212,16.9,4254517677,141,26.1,,,,,,,bkbmygo5f1glcs6xssawl26z9,I. Bebou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544394369,334,1,1,43,12,4l9mrqzmajz5crzlz50mtbt6x,0,80.1,26.1,2023-05-06T14:13:26.025Z,2023-05-07T08:13:14Z,4254518519,212,25.2,4254518517,141,51.3,4254518511,155,,4254518515,140,97.7,4257580163,178,,4254518521,213,0.7,4256687005,224,,4256687007,20,,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,4254518513,56,Center,4254518509,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544394331,395,4,1,43,14,c5hderjlkcoaze51e5wgvptk,1,2.8,49,2023-05-06T14:13:27.426Z,2023-05-07T08:13:33Z,4254518327,285,,4254518321,56,Back,4254518575,233,335,4254518325,265,,4254518319,13,,4254518323,152,,,,,,,,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544394373,335,4,1,43,14,4l9mrqzmajz5crzlz50mtbt6x,0,97.2,51,2023-05-06T14:13:27.427Z,2023-05-07T08:13:32Z,4254518553,286,,4257580873,178,,4254518595,233,395,4254518545,13,,4254518549,152,,4254518547,56,Center,4254518551,265,,,,,e9c0v3ik308t91njildxzc6vp,M. Dabbur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544394813,396,17,1,43,29,c5hderjlkcoaze51e5wgvptk,1,0,0,2023-05-06T14:13:43.033Z,2023-05-07T08:13:47Z,4254520989,184,,4254520987,31,,,,,,,,,,,,,,,,,,,,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544395055,397,1,1,44,16,c5hderjlkcoaze51e5wgvptk,0,4.2,51.9,2023-05-06T14:14:29.619Z,2023-05-07T08:13:55Z,4254522303,5,,4254522319,1,,4254522317,213,6.1,4254522307,152,,4254522309,56,Center,4254522313,141,29.8,4257581761,178,,4254522311,140,64.9,7obuhegyo1qcoikt23egcsr85,K. Trapp,4254522315,212,65.5,4254522305,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544395069,336,4,1,44,21,4l9mrqzmajz5crzlz50mtbt6x,1,29.6,66.8,2023-05-06T14:14:34.969Z,2023-05-07T08:14:02Z,4254542461,294,,4254522373,56,Back,4254542459,13,,4254543747,233,402,4254542463,152,,4254522377,285,,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544397145,402,4,1,44,21,c5hderjlkcoaze51e5wgvptk,0,70.4,33.2,2023-05-06T14:14:34.970Z,2023-05-07T08:14:01Z,4254539485,56,Center,4254539481,13,,4254543795,233,336,4254539487,152,,4254539489,286,,4257581903,178,,4254539483,294,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544395151,398,43,1,44,22,c5hderjlkcoaze51e5wgvptk,1,0,0,2023-05-06T14:14:35.819Z,2023-05-06T14:18:51Z,4254543323,144,44,4254522743,286,0,4254522741,56,Center,4254523693,233,336,,,,,,,,,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544395313,337,43,1,44,23,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2023-05-06T14:14:36.170Z,2023-05-06T14:18:43Z,4254523633,141,46.9,4254542581,144,1,4254523627,3,0,4254523629,56,Back,4254523631,140,42.4,4254523635,212,21.5,4254523637,213,5.7,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544395319,338,27,1,44,33,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2023-05-06T14:14:47.035Z,2023-05-07T08:14:21Z,4254523665,208,,4254523661,201,,4254588477,233,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544395421,399,27,1,44,33,c5hderjlkcoaze51e5wgvptk,1,0,0,2023-05-06T14:14:47.035Z,2023-05-07T08:14:21Z,4254588507,233,338,4254524139,201,,4254524141,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544397835,407,70,1,45,0,c5hderjlkcoaze51e5wgvptk,1,0,0,2023-05-06T14:15:13.445Z,2023-05-06T14:17:33Z,4254536123,277,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544396737,400,17,1,45,43,c5hderjlkcoaze51e5wgvptk,1,0,0,2023-05-06T14:15:57.035Z,2023-05-07T08:14:45Z,4254530555,159,,4254530553,33,,4254530559,283,8ajjjs8pgccpk824zwp7kwonp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544396759,339,28,1,46,23,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2023-05-06T14:16:36.957Z,2023-05-07T08:15:07Z,4254530669,55,338,4254530847,233,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544396775,401,28,1,46,23,c5hderjlkcoaze51e5wgvptk,1,0,0,2023-05-06T14:16:36.957Z,2023-05-07T08:15:07Z,4254530879,233,339,4254530769,55,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544397255,340,1,1,46,35,4l9mrqzmajz5crzlz50mtbt6x,0,26.1,57.3,2023-05-06T14:16:48.360Z,2023-05-07T08:15:12Z,4254533487,155,,4254533167,213,0.4,4254533169,1,,4254533157,56,Left,4254544831,5,,4254533163,141,93.5,4254533165,212,56.9,4254533161,140,75.0,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,4257584133,178,,4254544833,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544397249,403,44,1,46,38,c5hderjlkcoaze51e5wgvptk,1,23.3,9.6,2023-05-06T14:16:51.928Z,2023-05-07T09:50:13Z,4254533241,233,341,4254533093,56,Back,4254533095,285,,,,,,,,,,,,,,,,,abuvjv3bhb402yf8p92kucez9,A. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544397261,341,44,1,46,38,4l9mrqzmajz5crzlz50mtbt6x,0,76.7,90.4,2023-05-06T14:16:51.929Z,2023-05-07T08:15:22Z,4254533185,56,Left,4254533385,233,403,4254533187,286,,,,,,,,,,,,,,,,,57c808184l80uuuv7z3flcu6t,G. Prömel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544397263,404,12,1,46,38,c5hderjlkcoaze51e5wgvptk,1,24.8,11,2023-05-06T14:16:52.004Z,2023-05-07T09:50:13Z,4254533201,212,8.8,4254533195,56,Back,4254533473,167,,4257584607,388,,4254533203,213,4.7,4254533471,15,,4254533199,141,0.0,4254533197,140,24.4,abuvjv3bhb402yf8p92kucez9,A. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544397313,342,5,1,46,39,4l9mrqzmajz5crzlz50mtbt6x,1,75.7,102,2023-05-06T14:16:53.091Z,2023-05-07T08:15:34Z,4254533527,233,405,4254533461,347,,4254533459,56,Left,,,,,,,,,,,,,,,,57c808184l80uuuv7z3flcu6t,G. Prömel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544397269,405,5,1,46,39,c5hderjlkcoaze51e5wgvptk,0,24.3,-2,2023-05-06T14:16:53.091Z,2023-05-07T08:15:35Z,4254533227,347,,4254533589,233,342,4254533225,56,Back,,,,,,,,,,,,,,,,abuvjv3bhb402yf8p92kucez9,A. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544397579,343,1,1,46,58,4l9mrqzmajz5crzlz50mtbt6x,0,78.4,100,2023-05-06T14:17:11.468Z,2023-05-07T08:15:41Z,4254534773,140,83.8,4254534771,56,Center,4254534775,141,62.7,4254534781,213,4.9,4254534779,212,27.1,4254534785,1,,4254534769,107,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544397679,406,12,1,47,0,c5hderjlkcoaze51e5wgvptk,1,14,41.6,2023-05-06T14:17:13.458Z,2023-05-07T08:15:48Z,4254535303,141,18.3,4254535311,15,,4254535299,56,Back,4254535301,140,20.6,4254535305,212,17.3,4257585287,388,,4254535307,213,5.1,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544397653,344,1,1,47,2,4l9mrqzmajz5crzlz50mtbt6x,1,78,77.3,2023-05-06T14:17:15.628Z,2023-05-07T08:15:58Z,4254535181,56,Center,4254535179,3,,4254535185,141,64.9,4254535187,212,10.7,4254535189,213,4.0,4254535183,140,71.7,4257585555,178,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544397717,345,1,1,47,4,4l9mrqzmajz5crzlz50mtbt6x,1,73.1,64.7,2023-05-06T14:17:17.328Z,2023-05-07T08:16:44Z,4254535525,155,,4257585677,178,,4254535529,140,92.5,4254535527,56,Center,4254893401,218,,4254535535,213,0.1,4254535531,141,67.8,4254535533,212,20.5,f3v95yyj6j7h7qpprxm4zlre1,D. Geiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544397807,346,1,1,47,5,4l9mrqzmajz5crzlz50mtbt6x,1,93,68.8,2023-05-06T14:17:18.981Z,2023-05-07T08:16:43Z,4254535995,56,Center,4254540171,154,,4254536003,213,5.0,4254540169,210,16,4254535997,140,97.7,4254535999,141,46.4,4254535993,3,,4257586163,178,,9uthj64y9f77y63tq7did539x,Angeliño,4254540173,22,,4254536001,212,,,,,,,,16.0,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2544397819,347,16,1,47,7,4l9mrqzmajz5crzlz50mtbt6x,1,97.9,46.3,2023-05-06T14:17:20.999Z,2023-05-07T08:16:45Z,4254536065,16,,4254537119,375,47:07.454,4254537103,20,,4254540277,102,46.1,4254540281,214,,4256713031,395,0.7,4254540267,80,,4254540287,230,99.4,bkbmygo5f1glcs6xssawl26z9,I. Bebou,4254540271,154,,4254893463,216,4256713037,396,4254536063,22,4254893461,217,,345,,4257586701,178,4254540285,136,4254540279,103,19.0,,54.7,,,4254540273,55,4254540269,29,4254537111,374,,346,,4254536067,56,Center,4254540289,231,48.0,2023-05-06 15:17:20.554,4254540283,328
2544398783,408,1,1,48,9,c5hderjlkcoaze51e5wgvptk,1,50.3,49.7,2023-05-06T14:18:22.149Z,2023-05-07T08:16:56Z,4254541019,56,Back,4254541033,279,G,4254541023,141,51.9,4254542631,189,,4254541021,140,42.6,4254541025,212,8.2,4254541029,213,3.0,4257587189,178,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544398795,409,1,1,48,9,c5hderjlkcoaze51e5wgvptk,1,40.7,55.9,2023-05-06T14:18:22.759Z,2023-05-07T08:17:03Z,4254541121,212,15.6,4257587349,178,,4254541123,213,4.0,4254541115,56,Back,4254541119,141,38.2,4254541117,140,31.3,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544398823,411,1,1,48,11,c5hderjlkcoaze51e5wgvptk,1,30.1,32.6,2023-05-06T14:18:24.829Z,2023-05-07T08:17:10Z,4254541291,212,18.4,4254541293,213,5.1,4254541287,140,36.6,4254541289,141,7.5,4257587467,178,,4254541281,56,Back,,,,,,,abuvjv3bhb402yf8p92kucez9,A. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544398805,410,43,1,48,13,c5hderjlkcoaze51e5wgvptk,1,0,0,2023-05-06T14:18:27.048Z,2023-05-06T14:19:04Z,4254544415,144,1,4254541183,140,25.1,4254541187,212,16.3,4254541189,213,4.7,4254541185,141,18.5,4254541181,56,Back,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544398869,412,1,1,48,14,c5hderjlkcoaze51e5wgvptk,1,31.5,7.3,2023-05-06T14:18:27.339Z,2023-05-07T08:17:17Z,4254541503,140,46.3,4257587645,178,,4254541505,141,5.8,4254541501,56,Back,4254541507,212,15.6,4254541509,213,6.2,,,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544398873,413,1,1,48,15,c5hderjlkcoaze51e5wgvptk,1,45.9,6,2023-05-06T14:18:28.168Z,2023-05-07T08:17:26Z,4254541543,56,Right,4257587909,178,,4254541549,212,16.3,4254541547,141,13.4,4254541551,213,0.3,4254541545,140,60.7,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544398891,414,1,1,48,16,c5hderjlkcoaze51e5wgvptk,1,60.7,13.8,2023-05-06T14:18:29.838Z,2023-05-07T08:17:32Z,4254541645,56,Right,4254541649,141,5.2,4254541651,212,6.5,4254541647,140,63.5,4254541653,213,5.2,4257588103,178,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544398899,415,61,1,48,17,c5hderjlkcoaze51e5wgvptk,0,63.5,5.2,2023-05-06T14:18:30.488Z,2023-05-07T08:17:38Z,4254541681,56,Right,4257588283,178,,,,,,,,,,,,,,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544399043,348,5,1,48,20,4l9mrqzmajz5crzlz50mtbt6x,1,23.2,101.4,2023-05-06T14:18:33.255Z,2023-05-07T08:17:43Z,4254542421,56,Back,4254542495,233,416,4254542423,347,,,,,,,,,,,,,,,,,bkbmygo5f1glcs6xssawl26z9,I. Bebou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544398903,416,5,1,48,20,c5hderjlkcoaze51e5wgvptk,0,76.8,-1.4,2023-05-06T14:18:33.255Z,2023-05-07T08:17:44Z,4254541697,56,Right,4254541699,347,,4254542541,233,348,,,,,,,,,,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544399141,349,30,1,48,29,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2023-05-06T14:18:42.706Z,2023-05-07T08:17:46Z,4254542965,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544399139,417,30,1,48,29,c5hderjlkcoaze51e5wgvptk,1,0,0,2023-05-06T14:18:42.706Z,2023-05-07T08:17:47Z,4254542963,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544412049,424,18,2,45,0,c5hderjlkcoaze51e5wgvptk,1,0,0,2023-05-06T14:34:31.422Z,2023-05-06T14:35:07Z,4254613333,42,,4254613335,44,Midfielder,4254613339,59,29,4254613445,55,425,,,,,,,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544412059,425,19,2,45,0,c5hderjlkcoaze51e5wgvptk,1,0,0,2023-05-06T14:34:31.423Z,2023-05-06T14:37:06Z,4254613395,59,30,4254613399,55,424,4254613397,44,Midfielder,4254623957,293,5,4254613389,42,,4254623955,292,6,4254613393,145,10,,,,42eyoeidtcnf2l4eag73qp36y,P. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544411621,356,32,2,45,0,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2023-05-06T14:34:41.422Z,2023-05-07T03:25:21Z,4254611121,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544411663,418,32,2,45,0,c5hderjlkcoaze51e5wgvptk,1,0,0,2023-05-06T14:34:41.422Z,2023-05-06T14:34:45Z,4254611389,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544411677,357,1,2,45,0,4l9mrqzmajz5crzlz50mtbt6x,1,48.9,50.4,2023-05-06T14:34:41.443Z,2023-05-07T07:41:46Z,4254611439,213,2.5,4254611437,212,14.1,4254611441,279,S,4254611431,56,Back,4254611435,141,63.3,4254611433,140,38.4,4257531515,178,,,,,f3v95yyj6j7h7qpprxm4zlre1,D. Geiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544411683,358,1,2,45,1,4l9mrqzmajz5crzlz50mtbt6x,1,38.4,63.3,2023-05-06T14:34:42.676Z,2023-05-07T07:41:58Z,4257531821,178,,4254611475,141,52.7,4254611471,56,Back,4254611477,212,8.0,4254611479,213,4.3,4254611473,140,35.0,,,,,,,980t379w5cp7umv1eltwlfca1,S. Nsoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544411725,359,1,2,45,3,4l9mrqzmajz5crzlz50mtbt6x,0,34.2,49.7,2023-05-06T14:34:44.604Z,2023-05-07T07:42:02Z,4254611657,56,Right,4254611659,140,77.5,4254611655,155,,4254611667,1,,4254611665,213,5.8,4254611661,141,18.0,4254611663,212,50.3,4257531909,178,,a5kkysp7c5f577ji17q5v2k0l,J. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544412257,426,44,2,45,6,c5hderjlkcoaze51e5wgvptk,1,24.2,81,2023-05-06T14:34:48.048Z,2023-05-07T09:50:13Z,4254614457,233,360,4254614437,56,Back,4254614439,285,,,,,,,,,,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544411739,360,44,2,45,6,4l9mrqzmajz5crzlz50mtbt6x,0,75.8,19,2023-05-06T14:34:48.049Z,2023-05-07T07:42:08Z,4254611709,286,,4254614467,233,426,4254611705,56,Right,,,,,,,,,,,,,,,,bkbmygo5f1glcs6xssawl26z9,I. Bebou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544411753,419,1,2,45,6,c5hderjlkcoaze51e5wgvptk,1,23.5,81.5,2023-05-06T14:34:48.082Z,2023-05-07T09:50:14Z,4257532219,388,,4254611771,141,65.4,4254611775,213,5.6,4254611769,140,37.4,4254611767,56,Back,4254611773,212,18.2,4254611765,3,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544412945,433,44,2,45,8,c5hderjlkcoaze51e5wgvptk,1,34.2,69.8,2023-05-06T14:34:49.575Z,2023-05-07T09:50:14Z,4254617971,285,,4254619083,233,361,4254617969,56,Back,,,,,,,,,,,,,,,,42eyoeidtcnf2l4eag73qp36y,P. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544411775,361,44,2,45,8,4l9mrqzmajz5crzlz50mtbt6x,0,65.8,30.2,2023-05-06T14:34:49.576Z,2023-05-07T07:42:19Z,4254611895,56,Center,4254611897,286,,4254619091,233,433,,,,,,,,,,,,,,,,57c808184l80uuuv7z3flcu6t,G. Prömel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544412637,432,1,2,45,8,c5hderjlkcoaze51e5wgvptk,1,33.8,77.5,2023-05-06T14:34:49.590Z,2023-05-07T09:50:14Z,4254616493,212,9.6,4254616489,140,41.6,4254616487,56,Back,4254616495,213,5.7,4254616491,141,70.2,4257532443,388,,4254616485,3,,,,,42eyoeidtcnf2l4eag73qp36y,P. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544413337,441,1,2,45,9,c5hderjlkcoaze51e5wgvptk,1,42.4,66,2023-05-06T14:34:51.325Z,2023-05-07T07:42:35Z,4254619883,141,74.7,4257532653,178,,4254619877,56,Back,4254619879,140,30.1,4254619875,3,,4254619889,213,2.7,4254619887,212,14.2,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544411829,420,49,2,45,12,c5hderjlkcoaze51e5wgvptk,1,33.4,67,2023-05-06T14:34:53.429Z,2023-05-07T07:42:46Z,,,,,,,,,,,,,,,,,,,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544411855,421,1,2,45,12,c5hderjlkcoaze51e5wgvptk,1,34.9,69,2023-05-06T14:34:53.565Z,2023-05-07T07:42:53Z,4254612253,213,5.0,4254612245,56,Back,4254612249,141,57.9,4254612251,212,7.8,4254612247,140,36.7,4257533191,178,,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544411875,422,1,2,45,12,c5hderjlkcoaze51e5wgvptk,1,36.7,57.9,2023-05-06T14:34:54.180Z,2023-05-07T07:42:59Z,4254612355,212,11.2,4254612351,140,29.4,4254612349,56,Back,4254612357,213,2.3,4257533415,178,,4254612353,141,69.9,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544411891,423,1,2,45,14,c5hderjlkcoaze51e5wgvptk,0,29.4,69.9,2023-05-06T14:34:55.797Z,2023-05-07T07:43:04Z,4257533533,178,,4254612455,213,6.0,4254612451,212,41.9,4254612449,141,53.9,4254612447,140,67.9,4254612459,1,,4254612443,157,,4254612445,56,Center,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544412013,362,1,2,45,18,4l9mrqzmajz5crzlz50mtbt6x,1,32.9,49.1,2023-05-06T14:34:59.869Z,2023-05-07T07:43:11Z,4254613153,141,54.6,4254613157,213,3.0,4254613155,212,25.7,4254613147,3,,4254613151,140,8.7,4254613149,56,Back,4257533809,178,,,,,a5kkysp7c5f577ji17q5v2k0l,J. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544412015,363,52,2,45,29,4l9mrqzmajz5crzlz50mtbt6x,1,8.7,54.6,2023-05-06T14:35:11.067Z,2023-05-07T07:43:25Z,4257534163,178,,4256737449,376,,,,,,,,,,,,,,,,,,,,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544412327,364,80,2,45,40,4l9mrqzmajz5crzlz50mtbt6x,0,14.7,52.1,2023-05-06T14:35:21.678Z,2023-05-07T07:43:32Z,4257534337,178,,,,,,,,,,,,,,,,,,,,,,,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544412413,365,1,2,45,42,4l9mrqzmajz5crzlz50mtbt6x,1,17.8,49.4,2023-05-06T14:35:23.796Z,2023-05-07T07:43:35Z,4254615283,157,,4254615297,1,,4254615287,56,Center,4254615289,140,69.7,4257534447,178,,4254615293,212,56.8,4254615291,141,26.1,4254615295,213,6.0,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,4254615285,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544412419,366,44,2,45,46,4l9mrqzmajz5crzlz50mtbt6x,1,72.6,24.6,2023-05-06T14:35:27.492Z,2023-05-07T09:50:15Z,4254615337,286,,4254615335,56,Center,4254615455,233,427,,,,,,,,,,,,,,,,e9c0v3ik308t91njildxzc6vp,M. Dabbur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
