id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/14/value,qualifier/10/value,qualifier/16/value,qualifier/9/value,assist,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2479006993,413,12,1,40,15,c5hderjlkcoaze51e5wgvptk,1,10.7,59.4,2022-10-29T17:12:29.523Z,2022-10-30T08:55:03Z,3881187539,213,0.5,3881187533,141,82.7,3881187531,140,36.6,3882716773,388,,3881187527,56,Back,3881187551,15,,3881187537,212,31.5,,,,a3ib09ji7qsz6cgj3vmz5qort,K. Jakić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479007091,413,1,1,40,20,dt4pinj0vw0t0cvz7za6mhmzy,1,56.2,25.3,2022-10-29T17:12:35.020Z,2022-10-30T08:55:14Z,3881188125,56,Center,3882716929,178,,3881188133,213,2.0,3881188129,141,43.9,3881188131,212,13.7,3881188127,140,51.2,,,,,,,ebj6t5jqzixrnww1z7qofznu2,K. Adeyemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479007123,414,1,1,40,27,dt4pinj0vw0t0cvz7za6mhmzy,1,53.3,44.9,2022-10-29T17:12:41.956Z,2022-10-30T08:55:18Z,3882716963,178,,3881188321,212,23.5,3881188317,140,54.9,3881188315,56,Left,3881188323,213,1.5,3881188319,141,79.4,,,,,,,emvi36y613e4lqlat3wfdih9l,S. Özcan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479007209,415,1,1,40,31,dt4pinj0vw0t0cvz7za6mhmzy,1,55.7,78.8,2022-10-29T17:12:45.393Z,2022-10-30T08:55:23Z,3881188783,1,,3881188777,141,63.6,3881188771,155,,3882717053,178,,3881188779,212,40.1,3881188773,56,Center,3881188775,140,92.6,3881188781,213,6.0,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479007225,416,1,1,40,37,dt4pinj0vw0t0cvz7za6mhmzy,0,97.5,82.1,2022-10-29T17:12:51.341Z,2022-10-30T08:55:39Z,3882717275,178,,3881188847,141,80.5,3881188851,212,11.6,3881188837,56,Left,3881188841,140,86.5,3881188855,213,3.2,,,,,,,3y9nm18as1wxhizq3fyazb2t,T. Hazard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479007255,415,49,1,40,37,c5hderjlkcoaze51e5wgvptk,1,19.2,13.9,2022-10-29T17:12:52.082Z,2022-10-30T08:55:54Z,,,,,,,,,,,,,,,,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479007247,414,43,1,40,41,c5hderjlkcoaze51e5wgvptk,1,0,0,2022-10-29T17:12:55.720Z,2022-10-29T17:13:09Z,3881188971,56,Back,3881189743,144,8,,,,,,,,,,,,,,,,,,,f5lfo1hz7u5bk494w53arcacq,E. Ebimbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479007297,416,4,1,40,42,c5hderjlkcoaze51e5wgvptk,1,29.2,6.4,2022-10-29T17:12:56.271Z,2022-10-30T08:56:08Z,3881189243,152,,3881189285,233,417,3881189251,285,,3881189239,13,,3881191847,295,,3881189241,56,Back,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479007293,417,4,1,40,42,dt4pinj0vw0t0cvz7za6mhmzy,0,70.8,93.6,2022-10-29T17:12:56.272Z,2022-10-30T08:56:08Z,3881189347,233,416,3881189189,152,,3881189185,13,,3882717605,178,,3881189193,286,,3881191655,295,,3881189187,56,Left,,,,7q96z3aaee5jyccb8pjthi8kp,D. Malen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479007475,417,1,1,40,59,c5hderjlkcoaze51e5wgvptk,1,31.5,8.6,2022-10-29T17:13:13.895Z,2022-10-30T08:56:16Z,3881190349,213,1.8,3882717747,178,,3881190343,140,27.7,3881190337,5,,3881190345,141,29.8,3881190579,189,,3881190347,212,15.0,3881190341,56,Back,bd4p670s36cp1dh4fadv84qcq,Tuta,,3881190339,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479007501,418,1,1,41,0,c5hderjlkcoaze51e5wgvptk,1,27.7,29.8,2022-10-29T17:13:15.145Z,2022-10-30T08:56:23Z,3881190547,140,33.7,3881190553,213,5.3,3881190549,141,16.6,3881190551,212,11.0,3882717827,178,,3881190545,56,Back,,,,,,,a3ib09ji7qsz6cgj3vmz5qort,K. Jakić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479007537,419,1,1,41,5,c5hderjlkcoaze51e5wgvptk,1,34.7,18.8,2022-10-29T17:13:19.532Z,2022-10-30T08:56:30Z,3881190765,213,1.8,3881190759,140,30.9,3881190763,212,22.3,3882717919,178,,3881190757,56,Back,3881190761,141,51.0,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479007593,420,1,1,41,8,c5hderjlkcoaze51e5wgvptk,1,31.5,50.1,2022-10-29T17:13:22.812Z,2022-10-30T08:56:40Z,3881191127,212,18.0,3881191121,56,Back,3881191129,213,5.1,3882718037,178,,3881191123,140,37.2,3881191125,141,25.2,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479007625,421,1,1,41,13,c5hderjlkcoaze51e5wgvptk,1,41.3,21.1,2022-10-29T17:13:27.867Z,2022-10-30T08:56:49Z,3881191301,213,5.7,3881191295,140,57.4,3882718149,178,,3881191293,56,Right,3881191299,212,20.2,3881191297,141,4.9,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479007681,422,1,1,41,14,c5hderjlkcoaze51e5wgvptk,1,58.6,4.6,2022-10-29T17:13:29.155Z,2022-10-30T08:56:57Z,3881191591,56,Right,3881191597,141,3.6,3881191607,213,6.2,3882718227,178,,3881191593,140,73.2,3881191603,212,15.3,,,,,,,f5lfo1hz7u5bk494w53arcacq,E. Ebimbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479007671,418,45,1,41,17,dt4pinj0vw0t0cvz7za6mhmzy,0,20.8,95.2,2022-10-29T17:13:31.526Z,2022-10-30T08:57:11Z,3881191569,56,Back,3881191571,285,,3881191881,233,423,,,,,,,,,,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479007725,423,3,1,41,17,c5hderjlkcoaze51e5wgvptk,1,79.2,4.8,2022-10-29T17:13:31.526Z,2022-10-30T08:57:10Z,3881191875,233,418,3882274835,465,,3881191829,286,,3882718359,178,,3881191827,56,Right,,,,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479007731,424,3,1,41,19,c5hderjlkcoaze51e5wgvptk,0,91.4,6.9,2022-10-29T17:13:34.146Z,2022-10-30T08:57:41Z,3881204125,286,,3881191853,56,Right,3882718765,178,,3882274985,465,,3881204199,233,436,,,,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479009607,436,7,1,41,21,dt4pinj0vw0t0cvz7za6mhmzy,1,8.6,93.1,2022-10-29T17:13:35.637Z,2022-10-30T08:57:46Z,3882275017,383,,3881201965,285,,3881201963,56,Back,3882718823,178,,3881204163,233,424,,,,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479007735,419,49,1,41,21,dt4pinj0vw0t0cvz7za6mhmzy,1,7.9,86,2022-10-29T17:13:36.245Z,2022-10-30T08:57:57Z,,,,,,,,,,,,,,,,,,,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479007741,420,1,1,41,22,dt4pinj0vw0t0cvz7za6mhmzy,0,5.5,86,2022-10-29T17:13:36.393Z,2022-10-30T08:58:00Z,3881191955,233,425,3881191953,236,,3881191959,286,,3881191905,141,85.4,3881191909,213,6.0,3882718995,178,,3881191903,140,6.8,3881191901,56,Back,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,3881191907,212,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479007747,425,74,1,41,22,c5hderjlkcoaze51e5wgvptk,1,91.3,15.5,2022-10-29T17:13:36.622Z,2022-10-30T08:58:03Z,3882719031,178,,3881191963,233,420,3881191945,56,Right,3881191947,285,,,,,,,,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479007767,426,49,1,41,23,c5hderjlkcoaze51e5wgvptk,1,95.9,33.9,2022-10-29T17:13:37.644Z,2022-10-30T08:58:18Z,,,,,,,,,,,,,,,,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479007805,427,14,1,41,25,c5hderjlkcoaze51e5wgvptk,1,96.3,37.3,2022-10-29T17:13:39.520Z,2022-10-30T08:58:27Z,3881195465,73,,3881195463,114,,3881195469,103,8.2,3881195477,231,43.5,3881195475,230,98.6,3881194805,20,,3881192217,22,,3881198983,29,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,3881192221,56,Center,3881196479,60,3881198985,55,3881195467,102,55.3,3882719427,178,,,,,,,,,,,,,,,425,,,,,,,,,
2479294589,1422,43,1,41,28,c5hderjlkcoaze51e5wgvptk,1,0,0,2022-10-29T17:13:42.923Z,2022-10-30T09:39:43Z,3882756501,144,82,3882756393,178,0,,,,,,,,,,,,,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479007893,429,61,1,41,28,c5hderjlkcoaze51e5wgvptk,0,96,50.8,2022-10-29T17:13:43.030Z,2022-10-30T08:58:42Z,3882719637,178,,3881192743,56,Center,,,,,,,,,,,,,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479007807,428,43,1,41,28,c5hderjlkcoaze51e5wgvptk,1,0,0,2022-10-29T17:13:43.082Z,2022-10-29T17:15:52Z,3881201815,144,49,,,,,,,,,,,,,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479007897,421,4,1,41,29,dt4pinj0vw0t0cvz7za6mhmzy,1,4.1,50.2,2022-10-29T17:13:43.642Z,2022-10-30T08:58:52Z,3881192975,233,430,3881192771,285,,3881192767,56,Back,3881192765,10,,3881192769,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479007923,430,4,1,41,29,c5hderjlkcoaze51e5wgvptk,0,95.9,49.8,2022-10-29T17:13:43.643Z,2022-10-30T08:58:51Z,3881192919,286,,3881193005,233,421,3882719793,389,,3881192917,152,,3881192913,10,,3881192915,56,Center,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479008713,422,1,1,42,33,dt4pinj0vw0t0cvz7za6mhmzy,1,7.1,48.4,2022-10-29T17:14:48.017Z,2022-10-30T08:59:16Z,3881197353,5,,3881197359,56,Right,3881197365,212,58.8,3881197363,141,12.2,3881197369,1,,3881197355,157,,3882720161,178,,3881197357,152,,9rjd95oqotnalxmv56v7p1r6d,G. Kobel,,3881197361,140,58.0,3881197367,213,,,,,,,,,,,,,,,,,,,,,,,,5.9,,,,,,,
2479008723,423,1,1,42,36,dt4pinj0vw0t0cvz7za6mhmzy,0,58.1,12,2022-10-29T17:14:50.627Z,2022-10-30T08:59:23Z,3881197437,141,23.3,3881197427,168,,3881197431,56,Center,3881197443,213,0.6,3881197423,3,,3881197441,212,14.1,3882720237,388,,3881197435,140,69.4,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479008763,431,1,1,42,37,c5hderjlkcoaze51e5wgvptk,0,27.5,79.8,2022-10-29T17:14:52.006Z,2022-10-30T08:59:34Z,3881197655,212,35.3,3881197659,1,,3881197653,141,72.9,3881197647,56,Center,3881197645,3,,3882720401,178,,3881197651,140,60.8,3881197657,213,6.1,a3ib09ji7qsz6cgj3vmz5qort,K. Jakić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479008795,424,1,1,42,40,dt4pinj0vw0t0cvz7za6mhmzy,0,34.7,29.1,2022-10-29T17:14:55.108Z,2022-10-30T08:59:44Z,3881197785,213,0.1,3881197783,212,9.3,3881197777,56,Back,3881197775,3,,3882720535,178,,3881197781,141,30.1,3881197779,140,43.5,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479294723,1433,43,1,42,42,c5hderjlkcoaze51e5wgvptk,1,0,0,2022-10-29T17:14:56.471Z,2022-10-30T09:40:20Z,3882757015,144,82,3882756987,178,0,,,,,,,,,,,,,,,,,,,78e1qvft3ser2tyayjlmemdp1,S. Rode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479008815,433,49,1,42,42,c5hderjlkcoaze51e5wgvptk,1,58.7,57,2022-10-29T17:14:56.532Z,2022-10-30T09:00:11Z,,,,,,,,,,,,,,,,,,,,,,,,,78e1qvft3ser2tyayjlmemdp1,S. Rode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479294761,1437,43,1,42,42,c5hderjlkcoaze51e5wgvptk,1,0,0,2022-10-29T17:14:56.566Z,2022-10-30T09:40:38Z,3882757111,178,0,3882757245,144,82,,,,,,,,,,,,,,,,,,,78e1qvft3ser2tyayjlmemdp1,S. Rode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479294825,1442,43,1,42,42,c5hderjlkcoaze51e5wgvptk,1,0,0,2022-10-29T17:14:56.566Z,2022-10-30T09:48:54Z,3882757321,233,1163,3882763613,144,67,,,,,,,,,,,,,,,,,,,78e1qvft3ser2tyayjlmemdp1,S. Rode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479294821,1163,43,1,42,42,dt4pinj0vw0t0cvz7za6mhmzy,1,0,0,2022-10-29T17:14:56.567Z,2022-10-30T09:48:54Z,3882757325,233,1442,3882763605,144,67,,,,,,,,,,,,,,,,,,,emvi36y613e4lqlat3wfdih9l,S. Özcan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479296647,1559,67,1,42,42,c5hderjlkcoaze51e5wgvptk,1,56.8,63.3,2022-10-29T17:14:56.596Z,2022-10-30T12:08:41Z,3882763981,233,1234,,,,,,,,,,,,,,,,,,,,,,78e1qvft3ser2tyayjlmemdp1,S. Rode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479296645,1234,67,1,42,42,dt4pinj0vw0t0cvz7za6mhmzy,0,43.2,36.7,2022-10-29T17:14:56.597Z,2022-10-30T09:49:30Z,3882763989,233,1559,,,,,,,,,,,,,,,,,,,,,,emvi36y613e4lqlat3wfdih9l,S. Özcan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479296595,1233,43,1,42,42,dt4pinj0vw0t0cvz7za6mhmzy,1,0,0,2022-10-29T17:14:56.652Z,2022-10-30T09:49:22Z,3882763911,144,83,3882763789,399,49977,,,,,,,,,,,,,,,,,,,emvi36y613e4lqlat3wfdih9l,S. Özcan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479008797,425,43,1,42,43,dt4pinj0vw0t0cvz7za6mhmzy,1,0,0,2022-10-29T17:14:58.100Z,2022-10-29T17:16:47Z,3881197791,56,Back,3881205019,144,50,3881197793,286,0,,,,,,,,,,,,,,,,emvi36y613e4lqlat3wfdih9l,S. Özcan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479008813,432,43,1,42,43,c5hderjlkcoaze51e5wgvptk,1,0,0,2022-10-29T17:14:58.101Z,2022-10-29T17:16:45Z,3881197861,285,0,3881197859,56,Center,3881197919,233,425,3881204915,144,7,,,,,,,,,,,,,78e1qvft3ser2tyayjlmemdp1,S. Rode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479008847,434,1,1,42,43,c5hderjlkcoaze51e5wgvptk,0,58.7,57,2022-10-29T17:14:58.130Z,2022-10-30T09:00:24Z,3881198017,56,Center,3881198031,212,13.7,3881198021,140,69.8,3882720999,178,,3881198025,141,46.3,3881198035,213,5.7,,,,,,,78e1qvft3ser2tyayjlmemdp1,S. Rode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479294887,1164,43,1,42,44,dt4pinj0vw0t0cvz7za6mhmzy,1,0,0,2022-10-29T17:14:59.218Z,2022-10-30T09:49:19Z,3882757613,233,1446,3882763889,144,67,,,,,,,,,,,,,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479294885,1446,43,1,42,44,c5hderjlkcoaze51e5wgvptk,1,0,0,2022-10-29T17:14:59.219Z,2022-10-30T09:49:19Z,3882757621,233,1164,3882763883,144,67,,,,,,,,,,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479008843,426,8,1,42,45,dt4pinj0vw0t0cvz7za6mhmzy,1,30.6,55.4,2022-10-29T17:14:59.260Z,2022-10-30T09:00:31Z,3881198011,56,Back,3882721179,178,,3882278035,383,,,,,,,,,,,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479008855,427,49,1,42,46,dt4pinj0vw0t0cvz7za6mhmzy,1,31.4,54.9,2022-10-29T17:15:01Z,2022-10-30T09:00:45Z,,,,,,,,,,,,,,,,,,,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479008915,428,1,1,42,46,dt4pinj0vw0t0cvz7za6mhmzy,1,32.4,55.1,2022-10-29T17:15:01.027Z,2022-10-30T09:01:06Z,3881198347,140,48.0,3881198353,213,5.7,3882721649,178,,3881198349,141,40.0,3881198351,212,19.3,3881198345,56,Back,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479008929,429,1,1,42,49,dt4pinj0vw0t0cvz7za6mhmzy,0,55.7,40.7,2022-10-29T17:15:04.020Z,2022-10-30T09:01:18Z,3881198439,141,29.8,3882721817,178,,3881198441,212,14.7,3881198437,140,67.8,3881198435,56,Center,3881198443,213,5.8,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479008951,435,49,1,42,50,c5hderjlkcoaze51e5wgvptk,1,31.9,75.6,2022-10-29T17:15:04.614Z,2022-10-30T09:01:28Z,,,,,,,,,,,,,,,,,,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479009007,436,1,1,42,53,c5hderjlkcoaze51e5wgvptk,1,41.5,75.7,2022-10-29T17:15:07.446Z,2022-10-30T09:01:32Z,3881198881,56,Center,3881198887,212,28.5,3882722015,178,,3881198885,141,47.4,3881198889,213,5.5,3881198883,140,61.5,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479009031,437,1,1,42,56,c5hderjlkcoaze51e5wgvptk,1,66.5,48.3,2022-10-29T17:15:10.770Z,2022-10-30T09:01:44Z,3881199031,213,0.5,3881199027,141,60.3,3881199025,140,81.6,3881199023,56,Center,3881199029,212,17.8,3882722153,178,,,,,,,,78e1qvft3ser2tyayjlmemdp1,S. Rode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479009035,438,3,1,42,58,c5hderjlkcoaze51e5wgvptk,0,87.9,58.6,2022-10-29T17:15:13.101Z,2022-10-30T09:01:53Z,3881199039,286,,3882722291,178,,3881199133,233,430,3882279115,464,,3881199037,56,Center,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479009047,430,7,1,42,58,dt4pinj0vw0t0cvz7za6mhmzy,0,12.1,41.4,2022-10-29T17:15:13.244Z,2022-10-30T09:01:58Z,3882278939,385,,3881199089,233,438,3881199069,56,Back,3881199071,285,,3882722353,178,,,,,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479009057,439,61,1,42,59,c5hderjlkcoaze51e5wgvptk,1,87.6,58.4,2022-10-29T17:15:13.395Z,2022-10-30T09:02:01Z,3882722391,178,,3881199115,56,Center,,,,,,,,,,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479009067,431,49,1,42,59,dt4pinj0vw0t0cvz7za6mhmzy,1,11.5,47.3,2022-10-29T17:15:14.016Z,2022-10-30T09:02:07Z,,,,,,,,,,,,,,,,,,,,,,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479009113,432,1,1,43,1,dt4pinj0vw0t0cvz7za6mhmzy,1,10.8,50.9,2022-10-29T17:15:15.367Z,2022-10-30T09:02:15Z,3881199401,141,75.6,3881199397,56,Back,3881199405,213,0.6,3881199399,140,36.1,3882722599,178,,3881199403,212,31.4,,,,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479009125,433,1,1,43,4,dt4pinj0vw0t0cvz7za6mhmzy,1,38.1,75.1,2022-10-29T17:15:18.262Z,2022-10-30T09:02:23Z,3881199481,156,,3881199465,141,87.5,3881199463,140,29.1,3882722679,178,,3881199469,213,2.4,3881199461,56,Back,3881199467,212,12.7,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479009139,434,1,1,43,5,dt4pinj0vw0t0cvz7za6mhmzy,1,29.1,87.5,2022-10-29T17:15:19.308Z,2022-10-30T09:02:30Z,3881199555,212,15.2,3881199547,56,Back,3882722749,178,,3881199559,213,0.6,3881199551,141,99.6,3881199549,140,41.3,,,,,,,f4qcgzveslklfi8601tep77x1,J. Brandt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479009149,435,61,1,43,6,dt4pinj0vw0t0cvz7za6mhmzy,0,41.2,99,2022-10-29T17:15:20.531Z,2022-10-30T09:02:40Z,3881199603,56,Back,3882722855,178,,,,,,,,,,,,,,,,,,,,7q96z3aaee5jyccb8pjthi8kp,D. Malen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479295245,1460,67,1,43,7,c5hderjlkcoaze51e5wgvptk,1,60,21.9,2022-10-29T17:15:21.892Z,2022-10-30T12:08:42Z,3882758965,233,1183,,,,,,,,,,,,,,,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479295243,1183,67,1,43,7,dt4pinj0vw0t0cvz7za6mhmzy,0,40,78.1,2022-10-29T17:15:21.893Z,2022-10-30T09:42:47Z,3882758969,233,1460,,,,,,,,,,,,,,,,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479009175,440,1,1,43,7,c5hderjlkcoaze51e5wgvptk,1,57.9,18.4,2022-10-29T17:15:21.956Z,2022-10-30T12:08:42Z,3882722977,178,,3881199717,141,24.9,3881199721,213,2.8,3881199715,140,44.9,3881199713,56,Back,3881199719,212,14.3,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479009181,441,49,1,43,8,c5hderjlkcoaze51e5wgvptk,1,44.9,24.9,2022-10-29T17:15:22.767Z,2022-10-30T09:02:58Z,,,,,,,,,,,,,,,,,,,,,,,,,a3ib09ji7qsz6cgj3vmz5qort,K. Jakić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479009209,442,1,1,43,9,c5hderjlkcoaze51e5wgvptk,1,44.9,24.9,2022-10-29T17:15:23.853Z,2022-10-30T09:03:08Z,3881199847,141,49.8,3881199849,212,18.4,3881199843,56,Center,3881199851,213,1.2,3881199845,140,51.8,3882723209,178,,,,,,,,a3ib09ji7qsz6cgj3vmz5qort,K. Jakić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479009253,443,1,1,43,11,c5hderjlkcoaze51e5wgvptk,1,51.8,49.8,2022-10-29T17:15:25.384Z,2022-10-30T09:03:21Z,3881200129,140,59.1,3881200139,213,5.2,3882723341,178,,3881200133,141,30.6,3881200123,56,Center,3881200135,212,15.1,,,,,,,d7xdtkzw3h749ngi4sobn6kmh,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479009317,444,1,1,43,14,c5hderjlkcoaze51e5wgvptk,1,59.7,25.8,2022-10-29T17:15:28.848Z,2022-10-30T09:03:31Z,3881200435,213,4.7,3881200429,140,59.5,3882723485,178,,3881200433,212,13.7,3881200431,141,5.7,3881200427,56,Right,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
