id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value
2533701089,365,1,2,46,25,ex3psl8e3ajeypwjy4xfltpx6,1,28.3,33.9,2023-04-15T14:35:29.772Z,2023-04-16T06:34:01Z,4194063845,178,,4190654563,212,16.7,4190654565,213,1.6,4190654557,56,Back,4190654561,141,58.4,4190654559,140,28.4,,,,,,,bs6f5ag1f47ropxefrybtaktl,M. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533701233,366,1,2,46,28,ex3psl8e3ajeypwjy4xfltpx6,1,28.4,58.8,2023-04-15T14:35:32.681Z,2023-04-16T06:34:08Z,4190655309,140,29.1,4194064055,178,,4190655305,56,Back,4190655319,213,1.5,4190655311,141,84.7,4190655315,212,17.6,,,,,,,3j2pv0methgc8k8rtqbi079p1,F. Uduokhai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533701281,367,1,2,46,31,ex3psl8e3ajeypwjy4xfltpx6,1,29.3,85.1,2023-04-15T14:35:36.079Z,2023-04-16T06:34:15Z,4190655519,56,Back,4194064215,178,,4190655527,212,9.7,4190655529,213,4.3,4190655521,140,25.3,4190655525,141,72.3,,,,,,,4gmknefwu0tt33z88tu75xmg9,Iago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533701381,368,1,2,46,33,ex3psl8e3ajeypwjy4xfltpx6,1,23,69.4,2023-04-15T14:35:37.412Z,2023-04-16T06:34:21Z,4190656151,213,3.5,4190656147,141,60.6,4190656149,212,19.1,4194064333,178,,4190656141,56,Back,4190656145,140,5.7,,,,,,,3j2pv0methgc8k8rtqbi079p1,F. Uduokhai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533701451,369,1,2,46,34,ex3psl8e3ajeypwjy4xfltpx6,0,5.7,60.6,2023-04-15T14:35:38.889Z,2023-04-16T06:34:24Z,4194064425,178,,4190656611,213,0.3,4190656603,56,Back,4190656605,140,45.1,4190656601,155,,4190656609,212,43.9,4190656613,1,,4190656607,141,82.3,840353qq4b6ufh0hhm9o0n45x,T. Koubek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533701547,562,1,2,46,38,9gefq4dz9b2hl8rqrxwrlrzmp,0,53.1,2.6,2023-04-15T14:35:42.659Z,2023-04-16T06:35:02Z,4190657081,141,28.4,4190657085,212,25.2,4190657089,213,0.8,4190657075,3,,4194065469,178,,4190657077,56,Center,4190657079,140,70.3,,,,3igg6gfmomgh1t5ohwzbpb5cl,L. Klostermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533701679,370,1,2,46,42,ex3psl8e3ajeypwjy4xfltpx6,1,32.3,62.7,2023-04-15T14:35:46.635Z,2023-04-16T06:35:09Z,4190657749,212,8.1,4190657747,141,55.7,4190657745,140,38.5,4194065647,178,,4190657743,56,Back,4190657751,213,5.7,,,,,,,3j2pv0methgc8k8rtqbi079p1,F. Uduokhai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533701707,371,1,2,46,43,ex3psl8e3ajeypwjy4xfltpx6,1,38.5,55.7,2023-04-15T14:35:48.086Z,2023-04-16T06:35:13Z,4190657897,141,63.1,4190657899,212,8.6,4190657901,213,0.6,4190657895,140,45.1,4190657893,56,Back,4194065721,178,,,,,,,,aybzlrbkvnobkazjsmox975jp,J. Baumgartlinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533701845,372,1,2,46,46,ex3psl8e3ajeypwjy4xfltpx6,1,60,67.3,2023-04-15T14:35:50.444Z,2023-04-16T06:35:19Z,4194065875,178,,4190658591,212,22.3,4190658585,56,Left,4190658593,213,0.9,4190658587,140,73.5,4190658589,141,92.7,,,,,,,3j2pv0methgc8k8rtqbi079p1,F. Uduokhai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533701861,373,3,2,46,51,ex3psl8e3ajeypwjy4xfltpx6,0,90,87,2023-04-15T14:35:55.625Z,2023-04-16T06:35:25Z,4190659047,233,563,4193443061,465,,4190658663,56,Left,4194066041,178,,4190658667,286,,,,,,,,,,,4gmknefwu0tt33z88tu75xmg9,Iago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533701907,563,7,2,46,51,9gefq4dz9b2hl8rqrxwrlrzmp,0,10,13,2023-04-15T14:35:55.718Z,2023-04-16T06:35:29Z,4190659007,233,373,4190658931,56,Back,4193443263,383,,4194066131,178,,4190658933,285,,,,,,,,,,,3igg6gfmomgh1t5ohwzbpb5cl,L. Klostermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533701889,374,61,2,46,51,ex3psl8e3ajeypwjy4xfltpx6,1,86.8,84.5,2023-04-15T14:35:55.829Z,2023-04-16T06:35:40Z,4190658861,56,Left,4194066427,178,,,,,,,,,,,,,,,,,,,,4gmknefwu0tt33z88tu75xmg9,Iago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533701943,564,49,2,46,52,9gefq4dz9b2hl8rqrxwrlrzmp,1,8.5,2.6,2023-04-15T14:35:56.782Z,2023-04-16T06:35:45Z,,,,,,,,,,,,,,,,,,,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534337977,950,83,2,46,53,ex3psl8e3ajeypwjy4xfltpx6,1,88.3,85.1,2023-04-15T14:35:57.764Z,2023-04-16T07:10:48Z,4194111207,399,180167,,,,,,,,,,,,,,,,,,,,,,4gmknefwu0tt33z88tu75xmg9,Iago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533702003,565,1,2,46,54,9gefq4dz9b2hl8rqrxwrlrzmp,1,8.5,2.6,2023-04-15T14:35:58.476Z,2023-04-16T06:35:51Z,4190659461,56,Back,4190659465,140,8.5,4190659471,212,13.7,4190659469,141,22.7,4190659473,213,1.6,4194066731,178,,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533702077,566,1,2,46,55,9gefq4dz9b2hl8rqrxwrlrzmp,1,8.5,22.7,2023-04-15T14:35:59.421Z,2023-04-16T06:35:55Z,4190659831,140,23.5,4190659835,212,20.7,4190659837,213,5.6,4194066887,178,,4190659833,141,2.9,4190659829,56,Back,,,,,,,3igg6gfmomgh1t5ohwzbpb5cl,L. Klostermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533702337,567,1,2,46,56,9gefq4dz9b2hl8rqrxwrlrzmp,1,23.5,2.9,2023-04-15T14:36:00.657Z,2023-04-16T06:35:59Z,4190661125,141,11.9,4194067009,178,,4190661121,56,Back,4190661129,213,0.4,4190661127,212,16.7,4190661123,140,38.3,,,,,,,2pjr6yz65f4uqvwniy4vphn85,T. Werner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533702351,568,4,2,47,1,9gefq4dz9b2hl8rqrxwrlrzmp,1,50.6,29.2,2023-04-15T14:36:05.407Z,2023-04-16T06:36:13Z,4190661191,13,,4190661195,295,,4190661197,56,Center,4190662241,233,375,4190661205,286,,4190661201,152,,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533702511,375,4,2,47,1,ex3psl8e3ajeypwjy4xfltpx6,0,49.4,70.8,2023-04-15T14:36:05.408Z,2023-04-16T06:36:13Z,4190662125,56,Back,4190662303,233,568,4190662129,285,,4190662127,152,,4194067373,178,,4190662117,13,,4190662123,295,,,,,3j2pv0methgc8k8rtqbi079p1,F. Uduokhai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533702995,376,17,2,47,5,ex3psl8e3ajeypwjy4xfltpx6,1,0,0,2023-04-15T14:36:09.703Z,2023-04-16T06:36:47Z,4190664607,31,,4190664613,13,243,4190664609,393,,,,,,,,,,,,,,,,,3j2pv0methgc8k8rtqbi079p1,F. Uduokhai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533703417,569,1,2,47,28,9gefq4dz9b2hl8rqrxwrlrzmp,1,44.1,18.7,2023-04-15T14:36:32.624Z,2023-04-16T06:36:52Z,4190666783,140,34.4,4190666779,152,,4190666777,5,,4190666785,141,50.4,4190666781,56,Back,4194068391,178,,4190666789,213,2.0,4190666787,212,23.8,3igg6gfmomgh1t5ohwzbpb5cl,L. Klostermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533703533,570,1,2,47,31,9gefq4dz9b2hl8rqrxwrlrzmp,1,42.9,57,2023-04-15T14:36:36.085Z,2023-04-16T06:37:00Z,4190667397,213,1.6,4190667395,212,20.6,4194068551,178,,4190667385,56,Back,4190667391,140,42.4,4190667393,141,87.3,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533703601,571,1,2,47,34,9gefq4dz9b2hl8rqrxwrlrzmp,1,38.2,90.8,2023-04-15T14:36:38.646Z,2023-04-16T06:37:05Z,4190667733,213,0.4,4190667725,141,98.0,4190667719,140,48.1,4190667731,212,11.5,4190667715,56,Back,4194068667,178,,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533703671,572,1,2,47,35,9gefq4dz9b2hl8rqrxwrlrzmp,1,48.1,98,2023-04-15T14:36:39.812Z,2023-04-16T06:37:09Z,4190668115,212,17.2,4190668111,140,31.7,4190668117,213,3.2,4194068747,178,,4190668109,56,Back,4190668113,141,97.5,,,,,,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533703871,573,1,2,47,38,9gefq4dz9b2hl8rqrxwrlrzmp,1,31.2,96.8,2023-04-15T14:36:42.739Z,2023-04-16T06:37:14Z,4190669217,213,4.1,4190669215,212,23.4,4190669211,140,18.4,4190669209,56,Back,4190669213,141,68.7,4194068895,178,,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533703981,574,1,2,47,42,9gefq4dz9b2hl8rqrxwrlrzmp,1,16,45.2,2023-04-15T14:36:47.198Z,2023-04-16T06:37:19Z,4190669779,56,Back,4190669783,141,21.5,4190669787,213,4.8,4190669785,212,16.2,4194069041,178,,4190669781,140,17.7,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533704161,575,1,2,47,45,9gefq4dz9b2hl8rqrxwrlrzmp,0,18.5,16.4,2023-04-15T14:36:50.178Z,2023-04-16T06:37:23Z,4190670787,141,15.1,4190670789,212,46.1,4190670781,155,,4194069129,178,,4190670791,213,6.3,4190670785,140,62.4,4190670793,1,,4190670783,56,Right,3igg6gfmomgh1t5ohwzbpb5cl,L. Klostermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533704219,576,4,2,47,48,9gefq4dz9b2hl8rqrxwrlrzmp,1,64.4,15.2,2023-04-15T14:36:53.103Z,2023-04-16T06:37:35Z,4190671083,56,Right,4190671471,233,377,4190671079,13,,4190671081,295,,4190671085,152,,4190671087,286,,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533704251,377,4,2,47,48,ex3psl8e3ajeypwjy4xfltpx6,0,35.6,84.8,2023-04-15T14:36:53.104Z,2023-04-16T06:37:34Z,4190671263,285,,4190671249,13,,4190671511,233,576,4190671253,295,,4190671259,152,,4194069331,178,,4190671257,56,Back,,,,4gmknefwu0tt33z88tu75xmg9,Iago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533704955,378,17,2,47,53,ex3psl8e3ajeypwjy4xfltpx6,1,0,0,2023-04-15T14:36:57.827Z,2023-04-16T06:37:40Z,4190674973,13,243,4190674969,31,,4190674971,393,,,,,,,,,,,,,,,,,4gmknefwu0tt33z88tu75xmg9,Iago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533706067,577,1,2,48,35,9gefq4dz9b2hl8rqrxwrlrzmp,1,67.8,7.1,2023-04-15T14:37:39.430Z,2023-04-16T06:37:55Z,4190682409,210,13,4190680775,2,,4190680787,140,84.6,4190680797,213,1.0,4190682411,154,,4190680777,5,,4190680793,212,30.5,4190680779,155,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,4190680783,56,Center,4193468103,20,1,,4194069557,178,,4193468101,224,,4190680781,152,,4190680791,141,,43.7,,,,,,,,,,,,,,,,,,
2533706079,578,13,2,48,36,9gefq4dz9b2hl8rqrxwrlrzmp,1,85.8,42.3,2023-04-15T14:37:40.628Z,2023-04-16T06:37:56Z,4190682517,230,96.7,4190682519,231,48.7,4190682503,81,,4190682015,17,,4190682013,15,,4190682009,24,,4194069837,178,,4190682505,29,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,4190682019,328,,4190682515,103,,88.9,4190682507,154,,4190682513,102,40.5,4190682509,55,577,4190680861,56,,Center,,,,,,,,,,,,,,,,,,
2533706047,379,5,2,48,37,ex3psl8e3ajeypwjy4xfltpx6,1,-1.2,57,2023-04-15T14:37:41.854Z,2023-04-16T06:37:58Z,4190680657,346,,4190681147,233,579,4190680655,56,Back,,,,,,,,,,,,,,,,4gmknefwu0tt33z88tu75xmg9,Iago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533706119,579,5,2,48,37,9gefq4dz9b2hl8rqrxwrlrzmp,0,101.2,43,2023-04-15T14:37:41.854Z,2023-04-16T06:37:58Z,4190681185,233,379,4190681057,56,Center,4190681059,346,,,,,,,,,,,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533706643,380,1,2,48,54,ex3psl8e3ajeypwjy4xfltpx6,1,4.6,48.4,2023-04-15T14:37:58.948Z,2023-04-16T06:38:03Z,4190683973,140,14.5,4190683969,124,,4190683977,212,14.7,4190683983,237,,4190683979,213,0.8,4190683971,56,Back,4190683975,141,63.6,,,,840353qq4b6ufh0hhm9o0n45x,T. Koubek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533706717,381,1,2,48,55,ex3psl8e3ajeypwjy4xfltpx6,1,14.5,63.6,2023-04-15T14:38:00.336Z,2023-04-16T06:38:14Z,4190684355,213,3.9,4190684351,212,15.3,4190684347,141,48.4,4194070189,178,,4190684345,140,3.8,4190684339,56,Back,,,,,,,4kolmisdpprx0wrahisadl5n9,E. Rexhbeçaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533706777,382,1,2,48,58,ex3psl8e3ajeypwjy4xfltpx6,0,3.8,48.4,2023-04-15T14:38:02.735Z,2023-04-16T06:38:16Z,4190684671,140,33.4,4190684675,212,46.2,4190684669,56,Back,4190684677,213,5.4,4190684679,1,,4190684667,155,,4194070263,178,,4190684673,141,0.0,840353qq4b6ufh0hhm9o0n45x,T. Koubek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533706791,383,5,2,49,1,ex3psl8e3ajeypwjy4xfltpx6,0,33.2,-1.4,2023-04-15T14:38:05.555Z,2023-04-16T06:38:20Z,4190684755,347,,4190684753,56,Back,4190686211,233,580,,,,,,,,,,,,,,,,840353qq4b6ufh0hhm9o0n45x,T. Koubek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533707009,580,5,2,49,1,9gefq4dz9b2hl8rqrxwrlrzmp,1,66.8,101.4,2023-04-15T14:38:05.555Z,2023-04-16T06:38:20Z,4190686093,233,383,4190686029,347,,4190686025,56,Left,,,,,,,,,,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533707059,581,1,2,49,5,9gefq4dz9b2hl8rqrxwrlrzmp,1,65.9,100,2023-04-15T14:38:09.499Z,2023-04-16T06:38:24Z,4190686259,56,Left,4190686261,140,52.6,4190686265,212,14.8,4190686257,107,,4190686267,213,3.5,4190686263,141,94.5,,,,,,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533707217,582,1,2,49,8,9gefq4dz9b2hl8rqrxwrlrzmp,1,52.7,93.6,2023-04-15T14:38:12.875Z,2023-04-16T06:38:29Z,4190687043,140,34.1,4190687059,213,3.9,4190687051,141,64.2,4194070419,178,,4190687055,212,27.9,4190687039,56,Back,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533707297,583,1,2,49,13,9gefq4dz9b2hl8rqrxwrlrzmp,1,24.5,56.7,2023-04-15T14:38:17.418Z,2023-04-16T06:38:34Z,4194070537,178,,4190687483,212,16.2,4190687479,140,9.5,4190687477,56,Back,4190687485,213,3.4,4190687481,141,50.9,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533707427,584,1,2,49,16,9gefq4dz9b2hl8rqrxwrlrzmp,1,11.4,45.5,2023-04-15T14:38:20.625Z,2023-04-16T06:38:43Z,4190688173,140,12.5,4190688177,212,17.0,4190688179,213,4.8,4190688171,56,Back,4190688175,141,20.6,4194070735,178,,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533707491,585,1,2,49,18,9gefq4dz9b2hl8rqrxwrlrzmp,1,11.4,21.2,2023-04-15T14:38:22.788Z,2023-04-16T06:38:46Z,4190688529,213,5.4,4190688527,212,17.2,4190688525,141,1.7,4190688521,56,Back,4190688523,140,21.9,4194070789,178,,,,,,,,3igg6gfmomgh1t5ohwzbpb5cl,L. Klostermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533707565,586,1,2,49,20,9gefq4dz9b2hl8rqrxwrlrzmp,1,21.9,1.6,2023-04-15T14:38:24.936Z,2023-04-16T06:38:55Z,4194070943,178,,4190688901,141,9.2,4190688905,212,5.8,4190688897,56,Back,4190688909,213,1.1,4190688899,140,24.4,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533707629,587,1,2,49,21,9gefq4dz9b2hl8rqrxwrlrzmp,1,24.4,9.2,2023-04-15T14:38:25.533Z,2023-04-16T06:39:06Z,4194071143,178,,4190689179,56,Back,4190689183,141,9.8,4190689185,212,3.6,4190689181,140,21.0,4190689187,213,3.0,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533707691,588,1,2,49,23,9gefq4dz9b2hl8rqrxwrlrzmp,1,24.2,16.7,2023-04-15T14:38:27.427Z,2023-04-16T06:39:13Z,4190689555,213,0.5,4190689551,141,30.5,4194071323,178,,4190689553,212,18.3,4190689549,140,39.2,4190689547,56,Back,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533707717,589,1,2,49,24,9gefq4dz9b2hl8rqrxwrlrzmp,1,39.3,30.5,2023-04-15T14:38:28.803Z,2023-04-16T06:39:19Z,4190689725,156,,4194071453,178,,4190689677,56,Back,4190689683,141,40.1,4190689679,140,32.0,4190689687,212,10.1,4190689689,213,2.4,,,,2pjr6yz65f4uqvwniy4vphn85,T. Werner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533707779,590,1,2,49,25,9gefq4dz9b2hl8rqrxwrlrzmp,1,33.9,39.7,2023-04-15T14:38:30.241Z,2023-04-16T06:39:32Z,4190689979,212,13.7,4190689977,141,57.5,4190689975,140,40.1,4190689973,56,Back,4194071709,178,,4190689981,213,1.1,,,,,,,7o3fumeufgigw092b7i5n4f6x,A. Haidara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533707829,591,1,2,49,26,9gefq4dz9b2hl8rqrxwrlrzmp,0,40.1,57.5,2023-04-15T14:38:31.008Z,2023-04-16T06:39:37Z,4190690227,1,,4190690221,141,48.1,4190690225,213,6.1,4194071811,178,,4190690219,140,70.3,4190690273,4,,4190690223,212,32.3,4190690215,56,Center,axj39lx25teh62rih6uv9qor9,K. Kampl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533707965,384,59,2,49,29,ex3psl8e3ajeypwjy4xfltpx6,1,0,0,2023-04-15T14:38:34.028Z,2023-04-16T06:39:40Z,4190690923,56,Back,,,,,,,,,,,,,,,,,,,,,,840353qq4b6ufh0hhm9o0n45x,T. Koubek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533707983,385,49,2,49,30,ex3psl8e3ajeypwjy4xfltpx6,1,13.3,46.3,2023-04-15T14:38:35.042Z,2023-04-16T06:39:48Z,,,,,,,,,,,,,,,,,,,,,,,,,840353qq4b6ufh0hhm9o0n45x,T. Koubek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533708177,386,1,2,49,34,ex3psl8e3ajeypwjy4xfltpx6,1,14,44.2,2023-04-15T14:38:38.442Z,2023-04-16T06:39:52Z,4190691991,213,5.4,4190691985,140,23.7,4190691989,212,16.4,4190691987,141,25.3,4194072079,178,,4190691983,56,Back,,,,,,,840353qq4b6ufh0hhm9o0n45x,T. Koubek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533708229,387,1,2,49,37,ex3psl8e3ajeypwjy4xfltpx6,1,24.6,26.4,2023-04-15T14:38:41.541Z,2023-04-16T07:14:59Z,4190692229,140,23.6,4190692233,212,8.6,4194072171,178,,4190692227,56,Back,4190692235,213,1.7,4190692231,141,38.9,,,,,,,bs6f5ag1f47ropxefrybtaktl,M. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533708335,388,1,2,49,38,ex3psl8e3ajeypwjy4xfltpx6,1,23.6,38.9,2023-04-15T14:38:43.198Z,2023-04-16T07:14:55Z,4194072329,178,,4190692855,213,0.1,4190692839,140,31.4,4190692847,141,40.6,4190692835,56,Back,4190692853,212,8.3,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533708387,389,1,2,49,40,ex3psl8e3ajeypwjy4xfltpx6,1,31.4,40.6,2023-04-15T14:38:44.694Z,2023-04-16T06:40:11Z,4190693073,213,2.0,4190693071,212,12.3,4190693065,56,Back,4190693067,140,26.7,4194072389,178,,4190693069,141,57.2,,,,,,,aybzlrbkvnobkazjsmox975jp,J. Baumgartlinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533708461,390,1,2,49,42,ex3psl8e3ajeypwjy4xfltpx6,1,26.6,57.9,2023-04-15T14:38:47.068Z,2023-04-16T06:40:16Z,4190693507,141,86.0,4194072453,178,,4190693509,212,19.1,4190693501,56,Back,4190693505,140,27.0,4190693511,213,1.5,,,,,,,4kolmisdpprx0wrahisadl5n9,E. Rexhbeçaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533708539,391,1,2,49,45,ex3psl8e3ajeypwjy4xfltpx6,1,27,86,2023-04-15T14:38:49.614Z,2023-04-16T06:40:21Z,4190693923,212,8.7,4190693917,56,Back,4190693919,140,33.2,4190693925,213,0.7,4190693921,141,94.5,4194072495,178,,,,,,,,3j2pv0methgc8k8rtqbi079p1,F. Uduokhai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533708561,392,1,2,49,47,ex3psl8e3ajeypwjy4xfltpx6,0,32.1,94.7,2023-04-15T14:38:51.403Z,2023-04-16T06:40:25Z,4190694033,56,Back,4190694483,236,,4194072557,178,,4190694045,141,93.2,4190694039,140,32.4,4190694489,233,592,4190694499,286,,4190694051,212,1.1,4gmknefwu0tt33z88tu75xmg9,Iago,4190694055,213,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533708615,592,74,2,49,47,9gefq4dz9b2hl8rqrxwrlrzmp,1,74.6,3.1,2023-04-15T14:38:51.406Z,2023-04-16T06:40:30Z,4194072661,178,,4190694721,233,392,4190694327,56,Right,4190694329,285,,,,,,,,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533708787,593,61,2,49,47,9gefq4dz9b2hl8rqrxwrlrzmp,1,76.6,1.4,2023-04-15T14:38:51.757Z,2023-04-16T06:40:37Z,4194072803,178,,4190695255,56,Right,,,,,,,,,,,,,,,,,,,2pjr6yz65f4uqvwniy4vphn85,T. Werner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533708849,393,1,2,49,50,ex3psl8e3ajeypwjy4xfltpx6,1,11.4,88.3,2023-04-15T14:38:54.750Z,2023-04-16T06:40:44Z,4190695517,213,4.2,4194072883,178,,4190695513,212,17.1,4190695509,141,66.4,4190695507,140,3.4,4190695505,56,Back,,,,,,,3j2pv0methgc8k8rtqbi079p1,F. Uduokhai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533708941,394,1,2,49,53,ex3psl8e3ajeypwjy4xfltpx6,1,2.2,66.4,2023-04-15T14:38:57.996Z,2023-04-16T06:40:57Z,4190695947,213,1.4,4194073127,178,,4190695933,140,4.7,4190695927,56,Back,4190695941,212,16.9,4190695937,141,90.9,,,,,,,840353qq4b6ufh0hhm9o0n45x,T. Koubek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
