id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/8/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/16/value,assist,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2484587129,138,52,1,14,22,eq1oq6y61xnzq88zu0cnw131z,1,2.2,49.7,2022-11-12T14:45:14.970Z,2022-11-12T23:26:50Z,3912771809,178,,3911928209,376,,,,,,,,,,,,,,,,,,,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484587595,139,1,1,14,53,eq1oq6y61xnzq88zu0cnw131z,0,4.6,49.7,2022-11-12T14:45:45.639Z,2022-11-12T23:26:57Z,3910395397,213,0.1,3910395391,140,69.4,3910395395,212,68.4,3910395441,189,,3910395389,56,Center,3910395399,1,,3910395387,199,,3910395393,141,59.8,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484880705,927,61,1,14,53,ex3psl8e3ajeypwjy4xfltpx6,1,31.5,38.8,2022-11-12T14:45:45.844Z,2022-11-12T23:27:10Z,3911931367,56,Back,3912772125,178,,,,,,,,,,,,,,,,,,,,afn30dmio6sn1h8l4imwwd711,R. Oxford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484587675,138,1,1,14,53,ex3psl8e3ajeypwjy4xfltpx6,1,31.2,34,2022-11-12T14:45:46.259Z,2022-11-12T23:27:15Z,3910395769,213,0.9,3910396757,157,,3910395763,140,39.5,3912772237,178,,3910395761,56,Back,3910396759,1,,3910395767,212,13.5,3910395765,141,49.1,8ls8npa774mbrxje10ff46sb9,C. Gruezo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484587683,139,44,1,14,56,ex3psl8e3ajeypwjy4xfltpx6,1,39.3,46.7,2022-11-12T14:45:49.157Z,2022-11-13T07:38:59Z,3910395807,285,,3910395805,56,Back,3910395837,233,140,,,,,,,,,,,,,,,,48xfkorlx0hu677np4669wbth,F. Niederlechner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484587659,140,44,1,14,56,eq1oq6y61xnzq88zu0cnw131z,0,60.7,53.3,2022-11-12T14:45:49.158Z,2022-11-12T23:27:19Z,3910395683,286,,3910395681,56,Center,3910395869,233,139,,,,,,,,,,,,,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484587699,140,1,1,14,56,ex3psl8e3ajeypwjy4xfltpx6,0,39.3,47.4,2022-11-12T14:45:49.184Z,2022-11-13T07:38:59Z,3912772459,388,,3910395883,168,,3910395891,212,10.6,3910395889,141,58.1,3910395885,56,Back,3910395887,140,46.6,3910395881,3,,3910395893,213,0.8,48xfkorlx0hu677np4669wbth,F. Niederlechner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484587703,141,1,1,14,58,eq1oq6y61xnzq88zu0cnw131z,1,54,44.6,2022-11-12T14:45:50.517Z,2022-11-12T23:27:28Z,3910395919,140,55.4,3910395923,212,19.3,3910395925,213,1.5,3910395917,56,Center,3912772577,178,,3910395921,141,72.9,3910395915,3,,,,,2earc7j2kp3tveehpnxtv1exh,C. Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484587723,142,1,1,14,59,eq1oq6y61xnzq88zu0cnw131z,0,55.7,72.6,2022-11-12T14:45:52.231Z,2022-11-12T23:27:38Z,3910396031,212,28.6,3910396027,140,79.2,3912772831,178,,3910396025,56,Left,3910396029,141,93.8,3910396033,213,0.5,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484587749,141,49,1,15,2,ex3psl8e3ajeypwjy4xfltpx6,1,21.3,11.3,2022-11-12T14:45:55.334Z,2022-11-12T22:32:32Z,,,,,,,,,,,,,,,,,,,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484587787,142,1,1,15,2,ex3psl8e3ajeypwjy4xfltpx6,0,21.5,10.2,2022-11-12T14:45:55.352Z,2022-11-12T22:32:45Z,3910396317,141,4.0,3910396321,213,6.1,3910396315,140,40.0,3912730245,178,,3910396319,212,19.9,3910396313,56,Back,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485072407,1041,67,1,15,4,eq1oq6y61xnzq88zu0cnw131z,1,28.1,79.6,2022-11-12T14:45:56.439Z,2022-11-13T07:38:59Z,3913009125,233,1182,,,,,,,,,,,,,,,,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485072405,1182,67,1,15,4,ex3psl8e3ajeypwjy4xfltpx6,0,71.9,20.4,2022-11-12T14:45:56.440Z,2022-11-13T04:03:31Z,3913009135,233,1041,,,,,,,,,,,,,,,,,,,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484590047,166,8,1,15,4,eq1oq6y61xnzq88zu0cnw131z,1,61.8,92.7,2022-11-12T14:45:56.653Z,2022-11-13T07:39:00Z,3910407825,189,,3910407527,56,Left,3911960581,385,,3912730737,178,,,,,,,,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484587795,143,5,1,15,6,ex3psl8e3ajeypwjy4xfltpx6,1,38.6,-1.7,2022-11-12T14:45:59.151Z,2022-11-12T22:33:18Z,3910397279,233,143,3910396343,56,Back,3910396347,347,,,,,,,,,,,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484587979,143,5,1,15,6,eq1oq6y61xnzq88zu0cnw131z,0,61.4,101.7,2022-11-12T14:45:59.151Z,2022-11-12T22:33:18Z,3910397307,233,143,3910397227,347,,3910397225,56,Left,,,,,,,,,,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484588003,144,1,1,15,16,ex3psl8e3ajeypwjy4xfltpx6,1,38.6,0,2022-11-12T14:46:09.218Z,2022-11-12T22:33:53Z,3910397337,141,6.5,3910397335,140,29.9,3910397343,213,2.6,3910397329,107,,3910397339,212,10.7,3910397333,56,Back,,,,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484588017,145,1,1,15,17,ex3psl8e3ajeypwjy4xfltpx6,0,31.2,5.5,2022-11-12T14:46:10.139Z,2022-11-12T22:34:25Z,3910397409,213,0.3,3912731689,178,,3910397387,155,,3910397393,140,68.9,3910397403,212,41.1,3910397415,1,,3910397397,141,21.5,3910397389,56,Center,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484588107,144,1,1,15,19,eq1oq6y61xnzq88zu0cnw131z,0,35.6,71.1,2022-11-12T14:46:12.149Z,2022-11-12T22:34:33Z,3910397833,141,85.5,3910397823,3,,3910397829,140,54.8,3912731791,388,,3910397841,213,0.5,3910397825,56,Left,3910397837,212,22.4,,,,b7fqivvacy7mmarlp180k276d,V. Lampropoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484588041,146,61,1,15,21,ex3psl8e3ajeypwjy4xfltpx6,0,45.3,16.3,2022-11-12T14:46:13.622Z,2022-11-12T22:35:00Z,3912732185,21,,3910397533,56,Back,3912732187,178,,,,,,,,,,,,,,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484588119,145,49,1,15,22,eq1oq6y61xnzq88zu0cnw131z,1,46.2,80.3,2022-11-12T14:46:14.628Z,2022-11-12T22:35:22Z,,,,,,,,,,,,,,,,,,,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484588131,146,4,1,15,23,eq1oq6y61xnzq88zu0cnw131z,1,46.4,81.7,2022-11-12T14:46:15.652Z,2022-11-12T22:35:28Z,3910397901,286,,3910397895,56,Back,3910397953,233,147,3910397897,152,,3910397893,13,,3910397899,265,,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484588091,147,4,1,15,23,ex3psl8e3ajeypwjy4xfltpx6,0,53.6,18.3,2022-11-12T14:46:15.653Z,2022-11-12T22:35:27Z,3912732661,178,,3910397743,152,,3910397745,265,,3910397987,233,146,3910397747,285,,3910397741,56,Right,3910397739,13,,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484588315,147,1,1,15,33,eq1oq6y61xnzq88zu0cnw131z,1,46.7,81.9,2022-11-12T14:46:26.031Z,2022-11-12T22:35:33Z,3910398847,56,Back,3910398853,212,14.0,3910398839,5,,3912732779,178,,3910398855,213,4.0,3910398849,140,37.9,3910398851,141,66.5,3910398843,152,,11dqnpwlb2clu2v7rnghsrlcl,K. Stafylidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484588405,148,1,1,15,35,eq1oq6y61xnzq88zu0cnw131z,1,37.9,66.5,2022-11-12T14:46:28.355Z,2022-11-12T22:35:40Z,3910399281,212,23.4,3912732871,178,,3910399279,141,49.7,3910399283,213,3.7,3910399275,56,Back,3910399277,140,18.5,,,,,,,8gnpf9kwx2n2rqwf1gixc4bth,I. Ordets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484588413,149,1,1,15,40,eq1oq6y61xnzq88zu0cnw131z,1,18.5,49.7,2022-11-12T14:46:32.614Z,2022-11-12T22:35:45Z,3910399309,155,,3910399317,212,51.5,3910399311,56,Left,3912732971,178,,3910399315,141,93.0,3910399319,213,0.6,3910408177,1,,3910399313,140,58.7,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484588477,150,61,1,15,43,eq1oq6y61xnzq88zu0cnw131z,0,58.7,93,2022-11-12T14:46:35.585Z,2022-11-12T22:35:59Z,3910399607,56,Left,3912733219,178,,,,,,,,,,,,,,,,,,,,ejww8hjcn4y4hlik863vaw3qh,C. Antwi-Adjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484588495,148,49,1,15,43,ex3psl8e3ajeypwjy4xfltpx6,1,43.6,10.5,2022-11-12T14:46:36.362Z,2022-11-12T22:36:04Z,,,,,,,,,,,,,,,,,,,,,,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484588615,149,1,1,15,47,ex3psl8e3ajeypwjy4xfltpx6,1,67.7,5.6,2022-11-12T14:46:40.344Z,2022-11-12T22:36:12Z,3910400267,141,32.0,3910400273,213,1.4,3910400261,56,Center,3912733485,178,,3910400263,140,70.5,3910400271,212,18.2,,,,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484588683,150,1,1,15,51,ex3psl8e3ajeypwjy4xfltpx6,1,70.9,31.2,2022-11-12T14:46:43.472Z,2022-11-12T22:36:42Z,3910400611,140,79.3,3910400617,213,1.3,3910400609,56,Center,3910400615,212,30.4,3912734101,178,,3910400613,141,74.0,,,,,,,d9jj0525pm3nu9vqewtpo2rpx,M. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484588713,151,1,1,15,54,ex3psl8e3ajeypwjy4xfltpx6,1,87.9,76.5,2022-11-12T14:46:46.743Z,2022-11-12T22:36:51Z,3910400805,213,4.9,3910400799,140,90.6,3912734221,178,,3910400801,141,57.3,3910400803,212,13.4,3910400797,56,Center,,,,,,,4gmknefwu0tt33z88tu75xmg9,Iago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484588717,152,61,1,15,55,ex3psl8e3ajeypwjy4xfltpx6,0,90.8,59.1,2022-11-12T14:46:47.513Z,2022-11-12T22:37:00Z,3910400823,56,Center,3912734325,178,,,,,,,,,,,,,,,,,,,,avk9yje6h4nndg3cufnbu2imt,E. Demirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484588729,151,12,1,15,55,eq1oq6y61xnzq88zu0cnw131z,1,9.3,47,2022-11-12T14:46:48.373Z,2022-11-12T22:37:05Z,3910400893,213,5.4,3910400889,141,38.8,3912734401,178,,3910400887,140,13.8,3910400891,212,7.3,3910400885,56,Back,,,,,,,8gnpf9kwx2n2rqwf1gixc4bth,I. Ordets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484588731,152,49,1,15,56,eq1oq6y61xnzq88zu0cnw131z,1,7.5,26.9,2022-11-12T14:46:49.402Z,2022-11-12T22:37:11Z,,,,,,,,,,,,,,,,,,,,,,,,,9xftmtdsxbuu2itzhi3v1xbdh,S. Zoller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484588779,153,1,1,15,59,eq1oq6y61xnzq88zu0cnw131z,1,10.3,28.9,2022-11-12T14:46:51.641Z,2022-11-12T22:37:20Z,3912734743,178,,3910401219,213,0.0,3910401213,140,46.6,3910401209,157,,3910401217,212,38.1,3910401211,56,Back,3910401221,1,,3910401215,141,28.9,9xftmtdsxbuu2itzhi3v1xbdh,S. Zoller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484588829,154,1,1,16,1,eq1oq6y61xnzq88zu0cnw131z,1,43.7,30.2,2022-11-12T14:46:54.114Z,2022-11-12T22:37:25Z,3910401483,140,35.8,3910401489,213,2.5,3912734785,178,,3910401485,141,39.8,3910401481,56,Back,3910401487,212,10.6,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484588849,155,1,1,16,5,eq1oq6y61xnzq88zu0cnw131z,0,45.9,29.3,2022-11-12T14:46:57.902Z,2022-11-12T22:37:31Z,3910401583,141,71.1,3910401585,212,29.9,3912734863,178,,3910401579,56,Center,3910401587,213,1.3,3910401581,140,54.7,,,,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484588853,153,49,1,16,7,ex3psl8e3ajeypwjy4xfltpx6,1,44.6,26.2,2022-11-12T14:46:59.913Z,2022-11-12T22:37:41Z,,,,,,,,,,,,,,,,,,,,,,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484588897,154,1,1,16,9,ex3psl8e3ajeypwjy4xfltpx6,1,44.2,28.7,2022-11-12T14:47:01.464Z,2022-11-12T22:37:47Z,3910401839,140,39.4,3910401841,141,51.2,3912735137,178,,3910401845,213,1.9,3910401837,56,Back,3910401843,212,16.1,,,,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484588975,155,1,1,16,10,ex3psl8e3ajeypwjy4xfltpx6,1,41.2,46,2022-11-12T14:47:03.276Z,2022-11-12T22:37:56Z,3912735321,178,,3910402277,212,26.1,3910402267,140,32.0,3910402273,141,10.4,3910402265,56,Back,3910402279,213,4.3,,,,,,,8ls8npa774mbrxje10ff46sb9,C. Gruezo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484589091,156,1,1,16,15,ex3psl8e3ajeypwjy4xfltpx6,1,30.5,20.4,2022-11-12T14:47:08.306Z,2022-11-12T22:38:04Z,3910402809,140,20.5,3910402811,141,44.8,3910402815,213,2.1,3910402807,56,Back,3912735445,178,,3910402813,212,19.6,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484589135,157,1,1,16,19,ex3psl8e3ajeypwjy4xfltpx6,1,18.2,46,2022-11-12T14:47:12.123Z,2022-11-12T22:38:09Z,3910403033,141,15.5,3910403029,56,Back,3910403035,212,23.2,3910403037,213,4.3,3912735495,178,,3910403031,140,8.4,,,,,,,afn30dmio6sn1h8l4imwwd711,R. Oxford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484589193,158,1,1,16,23,ex3psl8e3ajeypwjy4xfltpx6,0,8.8,14.5,2022-11-12T14:47:15.787Z,2022-11-12T22:38:18Z,3910403293,56,Center,3910403299,212,63.1,3912735631,178,,3910403303,1,,3910403295,140,68.5,3910403301,213,0.1,3910403291,155,,3910403297,141,25.4,61xxo4zsk6hby0swa756l3wlx,R. Gikiewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484589207,156,44,1,16,26,eq1oq6y61xnzq88zu0cnw131z,1,31.6,70.8,2022-11-12T14:47:18.440Z,2022-11-13T07:39:00Z,3910403431,233,159,3910403357,56,Back,3910403359,285,,,,,,,,,,,,,,,,,8gnpf9kwx2n2rqwf1gixc4bth,I. Ordets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484589197,159,44,1,16,26,ex3psl8e3ajeypwjy4xfltpx6,0,68.4,29.2,2022-11-12T14:47:18.441Z,2022-11-12T22:38:24Z,3910403311,56,Center,3910403471,233,156,3910403313,286,,,,,,,,,,,,,,,,,d9jj0525pm3nu9vqewtpo2rpx,M. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484589223,157,1,1,16,26,eq1oq6y61xnzq88zu0cnw131z,0,36.8,69,2022-11-12T14:47:18.488Z,2022-11-13T07:39:01Z,3912736029,388,,3910403439,3,,3910403441,56,Back,3910403447,212,11.5,3910403445,141,70.7,3910403449,213,0.1,3910403443,140,47.7,,,,8gnpf9kwx2n2rqwf1gixc4bth,I. Ordets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484589229,160,44,1,16,27,ex3psl8e3ajeypwjy4xfltpx6,1,51.8,32,2022-11-12T14:47:20.098Z,2022-11-13T07:39:01Z,3910403477,56,Center,3910403617,233,158,3910403479,286,,,,,,,,,,,,,,,,,48xfkorlx0hu677np4669wbth,F. Niederlechner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484589247,158,44,1,16,27,eq1oq6y61xnzq88zu0cnw131z,0,48.2,68,2022-11-12T14:47:20.099Z,2022-11-12T22:38:46Z,3910403569,56,Back,3910403659,233,160,3910403571,285,,,,,,,,,,,,,,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484589255,161,1,1,16,27,ex3psl8e3ajeypwjy4xfltpx6,0,52.7,28.3,2022-11-12T14:47:20.106Z,2022-11-13T07:39:01Z,3910403627,140,51.3,3910403631,212,1.6,3912736359,388,,3910403625,56,Center,3910403629,141,29.1,3910403623,3,,3910403633,213,2.8,,,,48xfkorlx0hu677np4669wbth,F. Niederlechner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484591997,185,61,1,16,27,eq1oq6y61xnzq88zu0cnw131z,1,47.5,68.7,2022-11-12T14:47:20.143Z,2022-11-12T22:39:09Z,3912736557,15,,3910417421,56,Back,3912736559,388,,,,,,,,,,,,,,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484589325,162,1,1,16,30,ex3psl8e3ajeypwjy4xfltpx6,1,42,38.2,2022-11-12T14:47:22.436Z,2022-11-12T22:39:21Z,3910403993,141,44.3,3910403995,212,10.8,3910403989,56,Back,3912736791,178,,3910403991,140,32.5,3910403997,213,2.7,,,,,,,4kolmisdpprx0wrahisadl5n9,E. Rexhbeçaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484589419,163,1,1,16,35,ex3psl8e3ajeypwjy4xfltpx6,0,35.9,47.4,2022-11-12T14:47:27.477Z,2022-11-12T22:39:27Z,3910404459,140,87.8,3910404469,1,,3910404467,213,0.6,3910404461,141,100.0,3910404457,56,Left,3912736909,178,,3910404455,155,,3910404465,212,65.9,afn30dmio6sn1h8l4imwwd711,R. Oxford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484589661,159,5,1,16,40,eq1oq6y61xnzq88zu0cnw131z,1,15.2,-1.3,2022-11-12T14:47:32.905Z,2022-11-12T22:39:32Z,3910460557,233,164,3910405607,347,,3910405605,56,Back,,,,,,,,,,,,,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484589429,164,5,1,16,40,ex3psl8e3ajeypwjy4xfltpx6,0,84.8,101.3,2022-11-12T14:47:32.905Z,2022-11-12T22:39:33Z,3910404515,347,,3910460595,233,159,3910404513,56,Left,,,,,,,,,,,,,,,,afn30dmio6sn1h8l4imwwd711,R. Oxford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484589699,160,1,1,16,55,eq1oq6y61xnzq88zu0cnw131z,1,14.8,0,2022-11-12T14:47:48.244Z,2022-11-12T22:39:37Z,3910405785,212,20.7,3910405787,213,0.9,3910405781,140,27.4,3910405779,56,Back,3910405783,141,22.3,3910405777,107,,,,,,,,2earc7j2kp3tveehpnxtv1exh,C. Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484589737,161,1,1,16,57,eq1oq6y61xnzq88zu0cnw131z,1,27.4,22.3,2022-11-12T14:47:49.700Z,2022-11-12T22:39:47Z,3910405989,213,5.1,3910405983,140,33.4,3912737227,388,,3910405981,56,Back,3910405987,212,15.2,3910405985,141,1.9,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484589775,162,1,1,16,59,eq1oq6y61xnzq88zu0cnw131z,0,33.3,1.9,2022-11-12T14:47:51.504Z,2022-11-12T22:39:54Z,3910406159,155,,3910406169,213,0.2,3910406171,1,,3910406163,140,64.6,3910406161,56,Right,3910406167,212,33.5,3910406165,141,11.3,3912737313,178,,9xftmtdsxbuu2itzhi3v1xbdh,S. Zoller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484589815,165,1,1,17,2,ex3psl8e3ajeypwjy4xfltpx6,1,36.4,90.6,2022-11-12T14:47:54.456Z,2022-11-12T22:40:04Z,3910406369,212,14.2,3910406359,56,Back,3910406357,3,,3910406361,140,49.8,3910406373,213,6.2,3910406365,141,88.0,3912737495,178,,,,,afn30dmio6sn1h8l4imwwd711,R. Oxford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484589827,166,49,1,17,3,ex3psl8e3ajeypwjy4xfltpx6,1,49.8,88,2022-11-12T14:47:55.905Z,2022-11-12T22:40:12Z,,,,,,,,,,,,,,,,,,,,,,,,,4kolmisdpprx0wrahisadl5n9,E. Rexhbeçaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484589835,167,50,1,17,3,ex3psl8e3ajeypwjy4xfltpx6,1,53.4,88.8,2022-11-12T14:47:56.254Z,2022-11-12T22:40:23Z,3910406811,233,163,3910406441,286,,3910406439,56,Left,,,,,,,,,,,,,,,,4kolmisdpprx0wrahisadl5n9,E. Rexhbeçaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484589895,163,7,1,17,4,eq1oq6y61xnzq88zu0cnw131z,1,46.6,11.2,2022-11-12T14:47:56.533Z,2022-11-12T22:40:31Z,3912737969,178,,3910406763,56,Back,3910406789,233,167,3910406767,285,,3911983773,383,,,,,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484589897,164,49,1,17,6,eq1oq6y61xnzq88zu0cnw131z,1,54,22.4,2022-11-12T14:47:58.758Z,2022-11-12T22:41:21Z,,,,,,,,,,,,,,,,,,,,,,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484589919,165,4,1,17,6,eq1oq6y61xnzq88zu0cnw131z,1,52.2,19.8,2022-11-12T14:47:58.873Z,2022-11-12T22:41:32Z,3910406887,13,,3910406893,265,,3910406891,152,,3910406895,286,,3910407157,233,168,3910406889,56,Right,,,,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484589963,168,4,1,17,6,ex3psl8e3ajeypwjy4xfltpx6,0,47.8,80.2,2022-11-12T14:47:58.874Z,2022-11-12T22:41:31Z,3910407107,152,,3910407105,56,Back,3912738781,178,,3910407111,285,,3910407109,265,,3910407165,233,165,3910407103,13,,,,,3j2pv0methgc8k8rtqbi079p1,F. Uduokhai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484590629,167,1,1,18,5,eq1oq6y61xnzq88zu0cnw131z,0,53.6,16,2022-11-12T14:48:57.501Z,2022-11-12T22:41:36Z,3910410435,212,37.1,3910410425,152,,3910410421,155,,3912738865,178,,3910410431,140,79.2,3910410433,141,53.6,3910410439,1,,3910410427,56,Center,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,3910410437,213,3910410419,5,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
