id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value
2442531945,436,1,1,46,34,eq1oq6y61xnzq88zu0cnw131z,0,31,35.8,2022-08-06T14:18:54.736Z,2022-08-07T02:59:44Z,3687279411,155,,3687279423,1,,3687279415,140,67.7,3687279413,56,Center,3687279419,212,46.7,3687279421,213,0.6,3690271345,178,,3687279417,141,74.5,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442532023,409,1,1,46,36,1c7qokc1j5z50cjj4tcu32haa,1,34.4,26.3,2022-08-06T14:18:56.829Z,2022-08-07T02:59:50Z,3687279871,56,Back,3687279869,3,,3687279875,141,39.2,3687279879,213,1.6,3687279873,140,33.9,3687279877,212,8.8,3690271497,388,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442532033,410,49,1,46,39,1c7qokc1j5z50cjj4tcu32haa,1,33.9,39.2,2022-08-06T14:18:59.742Z,2022-08-07T03:00:12Z,,,,,,,,,,,,,,,,,,,,,,,,,ernbjicg113inzsubzrfm8fyt,A. Hack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442532091,411,1,1,46,39,1c7qokc1j5z50cjj4tcu32haa,1,33.9,39.2,2022-08-06T14:18:59.780Z,2022-08-07T03:00:18Z,3690272545,178,,3687280283,213,5.4,3687280275,56,Back,3687280279,141,23.2,3687280281,212,14.1,3687280277,140,42.4,,,,,,,ernbjicg113inzsubzrfm8fyt,A. Hack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442532165,412,1,1,46,41,1c7qokc1j5z50cjj4tcu32haa,0,42.7,24.2,2022-08-06T14:19:01.822Z,2022-08-07T03:00:24Z,3687280615,141,26.0,3687280617,212,17.3,3687280607,56,Center,3687280611,140,59.1,3687280621,213,0.1,3690272785,178,,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442532243,437,49,1,46,42,eq1oq6y61xnzq88zu0cnw131z,1,32.4,80.4,2022-08-06T14:19:02.699Z,2022-08-07T08:39:32Z,,,,,,,,,,,,,,,,,,,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443121665,1253,43,1,46,42,eq1oq6y61xnzq88zu0cnw131z,1,0,0,2022-08-06T14:19:02.770Z,2022-08-07T08:39:06Z,3690467749,178,0,3690687771,144,82,,,,,,,,,,,,,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443166795,1207,43,1,46,42,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2022-08-06T14:19:02.818Z,2022-08-07T08:39:05Z,3690687747,144,82,3690687723,178,0,,,,,,,,,,,,,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442532317,438,1,1,46,45,eq1oq6y61xnzq88zu0cnw131z,0,32.4,80.4,2022-08-06T14:19:05.365Z,2022-08-07T08:39:16Z,3690273411,178,,3687281427,212,39.6,3687281431,1,,3687281429,213,0.4,3687281423,140,67.4,3687281425,141,100.0,3687281419,157,,3687281421,56,Left,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442532693,413,5,1,46,48,1c7qokc1j5z50cjj4tcu32haa,1,36.6,-1.8,2022-08-06T14:19:08.187Z,2022-08-07T03:00:57Z,3687283485,347,,3687283483,56,Back,3687283561,233,439,,,,,,,,,,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442532327,439,5,1,46,48,eq1oq6y61xnzq88zu0cnw131z,0,63.4,101.8,2022-08-06T14:19:08.187Z,2022-08-07T03:00:58Z,3687281467,56,Left,3687283585,233,413,3687281469,347,,,,,,,,,,,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442532945,414,1,1,47,6,1c7qokc1j5z50cjj4tcu32haa,1,42.7,0,2022-08-06T14:19:26.422Z,2022-08-07T03:01:02Z,3687284743,107,,3687284749,141,13.7,3687284747,140,40.1,3687284753,213,1.8,3687284745,56,Back,3687284751,212,10.7,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442533079,415,1,1,47,7,1c7qokc1j5z50cjj4tcu32haa,0,40.1,13.7,2022-08-06T14:19:27.312Z,2022-08-07T03:03:46Z,3687285453,141,24.3,3687285461,1,,3687285447,157,,3687285457,213,0.2,3687285449,56,Center,3690279007,178,,3687285451,140,69.9,3687285455,212,32.1,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442533095,440,44,1,47,11,eq1oq6y61xnzq88zu0cnw131z,1,27.6,71.6,2022-08-06T14:19:31.397Z,2022-08-07T09:16:32Z,3687285529,56,Back,3687285583,233,416,3687285531,285,,,,,,,,,,,,,,,,,8ksi5s9he1uxai3lfcq46grf9,E. Mašović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442533089,416,44,1,47,11,1c7qokc1j5z50cjj4tcu32haa,0,72.4,28.4,2022-08-06T14:19:31.398Z,2022-08-07T03:03:38Z,3687285505,56,Center,3687285827,233,440,3687285507,286,,,,,,,,,,,,,,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442533133,441,1,1,47,11,eq1oq6y61xnzq88zu0cnw131z,1,25.4,67.6,2022-08-06T14:19:31.453Z,2022-08-07T09:16:32Z,3690278619,388,,3687285725,56,Back,3687285733,213,0.7,3687285729,141,71.3,3687285723,3,,3687285727,140,28.2,3687285731,212,3.9,,,,8ksi5s9he1uxai3lfcq46grf9,E. Mašović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442533169,442,49,1,47,14,eq1oq6y61xnzq88zu0cnw131z,1,31.2,72.3,2022-08-06T14:19:33.928Z,2022-08-07T03:03:20Z,,,,,,,,,,,,,,,,,,,,,,,,,8gnpf9kwx2n2rqwf1gixc4bth,I. Ordets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442533337,443,1,1,47,14,eq1oq6y61xnzq88zu0cnw131z,1,31.2,72.3,2022-08-06T14:19:33.989Z,2022-08-07T03:03:02Z,3687286775,140,32.9,3687286773,56,Back,3690277865,178,,3687286781,213,1.3,3687286779,212,7.7,3687286777,141,83.3,,,,,,,8gnpf9kwx2n2rqwf1gixc4bth,I. Ordets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442533471,444,1,1,47,17,eq1oq6y61xnzq88zu0cnw131z,1,29.6,73.3,2022-08-06T14:19:37.648Z,2022-08-07T03:02:55Z,3687287583,56,Back,3687287595,213,3.6,3687287591,141,57.4,3687287587,140,8.6,3690277693,178,,3687287593,212,24.6,,,,,,,11dqnpwlb2clu2v7rnghsrlcl,K. Stafylidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442533619,445,1,1,47,23,eq1oq6y61xnzq88zu0cnw131z,0,10.7,50.9,2022-08-06T14:19:43.770Z,2022-08-07T03:02:47Z,3687288307,212,32.2,3687288309,213,6.2,3689447623,1,,3687288303,140,41.3,3687288305,141,48.0,3687288301,56,Back,3690277407,178,,3687288299,155,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442533675,417,1,1,47,25,1c7qokc1j5z50cjj4tcu32haa,0,57.7,52.6,2022-08-06T14:19:45.723Z,2022-08-07T03:02:40Z,3687288593,1,,3687288577,140,95.2,3687288585,212,41.1,3690277147,388,,3687288573,56,Center,3687288581,141,69.7,3687288591,213,0.3,3687288569,3,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442533703,446,52,1,47,31,eq1oq6y61xnzq88zu0cnw131z,1,4.4,30.9,2022-08-06T14:19:51.018Z,2022-08-07T03:02:29Z,3690276797,178,,3689447991,376,,,,,,,,,,,,,,,,,,,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442533993,447,1,1,47,33,eq1oq6y61xnzq88zu0cnw131z,1,8.1,34.5,2022-08-06T14:19:53.089Z,2022-08-07T03:02:20Z,3687290267,1,,3687290255,140,35.0,3687290251,199,,3687290263,213,0.9,3687290257,141,87.1,3687290259,212,45.6,3687290253,56,Back,,,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442534059,448,1,1,47,40,eq1oq6y61xnzq88zu0cnw131z,1,53.2,82.2,2022-08-06T14:20:00.181Z,2022-08-07T03:02:12Z,3687290591,212,9.0,3687290583,56,Back,3687290589,141,75.3,3687290585,140,45.9,3687290593,213,3.7,3690276213,178,,,,,,,,11dqnpwlb2clu2v7rnghsrlcl,K. Stafylidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442534131,449,1,1,47,43,eq1oq6y61xnzq88zu0cnw131z,1,45.9,75.3,2022-08-06T14:20:02.854Z,2022-08-07T03:02:04Z,3687291023,212,18.9,3687291011,56,Left,3687291015,140,58.3,3687291017,141,95.4,3690275955,178,,3687291025,213,0.8,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442534221,450,1,1,47,45,eq1oq6y61xnzq88zu0cnw131z,1,58.3,95.4,2022-08-06T14:20:05.487Z,2022-08-07T03:01:58Z,3687291479,213,5.6,3687291477,212,11.2,3687291471,140,66.3,3690275691,178,,3687291475,141,84.4,3687291467,56,Left,,,,,,,2bzdn7cqqonejqmlq85w8z6qd,T. Asano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442534267,451,1,1,47,48,eq1oq6y61xnzq88zu0cnw131z,1,69.7,84.1,2022-08-06T14:20:07.855Z,2022-08-07T03:01:50Z,3687291727,213,5.3,3687291723,141,62.3,3687291725,212,17.9,3690275381,178,,3687291719,56,Center,3687291721,140,79.2,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442534327,452,1,1,47,50,eq1oq6y61xnzq88zu0cnw131z,0,79.2,62.3,2022-08-06T14:20:09.878Z,2022-08-07T03:01:42Z,3687292075,140,80.1,3687292079,212,20.7,3687292073,56,Center,3687292081,213,4.8,3687292077,141,31.9,3690275101,178,,,,,,,,9xftmtdsxbuu2itzhi3v1xbdh,S. Zoller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442534343,418,49,1,47,53,1c7qokc1j5z50cjj4tcu32haa,1,19.6,73.2,2022-08-06T14:20:12.922Z,2022-08-07T03:01:33Z,,,,,,,,,,,,,,,,,,,,,,,,,d9q12xp4h8nhtjxl5il3vufh1,A. Fulgini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442534531,419,1,1,47,55,1c7qokc1j5z50cjj4tcu32haa,1,23.7,79.6,2022-08-06T14:20:15.395Z,2022-08-07T03:01:26Z,3690274627,178,,3687293103,212,10.3,3687293099,140,26.4,3687293097,56,Back,3687293101,141,94.2,3687293105,213,1.3,,,,,,,d9q12xp4h8nhtjxl5il3vufh1,A. Fulgini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442534875,420,1,1,47,58,1c7qokc1j5z50cjj4tcu32haa,1,28.2,93.9,2022-08-06T14:20:18.242Z,2022-08-07T03:01:17Z,3687294911,140,24.6,3687294915,212,6.7,3690274397,178,,3687294913,141,85.8,3687294909,56,Back,3687294917,213,4.1,,,,,,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442534973,421,30,1,48,0,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2022-08-06T14:20:20.592Z,2022-08-07T02:50:52Z,3687295505,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442534963,453,30,1,48,0,eq1oq6y61xnzq88zu0cnw131z,1,0,0,2022-08-06T14:20:20.592Z,2022-08-07T02:50:52Z,3687295459,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442565133,427,32,2,45,0,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2022-08-06T14:37:47.685Z,2022-08-06T14:37:48Z,3687459925,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442565199,457,32,2,45,0,eq1oq6y61xnzq88zu0cnw131z,1,0,0,2022-08-06T14:37:47.685Z,2022-08-07T00:11:35Z,3687460163,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442565481,428,1,2,45,0,1c7qokc1j5z50cjj4tcu32haa,1,50,50.4,2022-08-06T14:37:47.773Z,2022-08-07T02:04:15Z,3687461683,140,31.1,3690120169,178,,3687461689,213,3.2,3687461687,212,19.9,3687461691,279,S,3687461681,56,Back,3687461685,141,48.2,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442565489,429,1,2,45,2,1c7qokc1j5z50cjj4tcu32haa,0,31.1,48.2,2022-08-06T14:37:50.118Z,2022-08-07T02:04:27Z,3687461741,157,,3687461751,213,6.3,3687461745,140,66.6,3687461749,212,37.3,3690120583,178,,3687461743,56,Center,3687461753,1,,3687461747,141,47.1,ernbjicg113inzsubzrfm8fyt,A. Hack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442565503,458,1,2,45,5,eq1oq6y61xnzq88zu0cnw131z,0,35.5,53.7,2022-08-06T14:37:53.233Z,2022-08-07T02:04:30Z,3687461827,140,44.4,3690120701,388,,3687461831,212,18.1,3687461829,141,30.9,3687461823,3,,3687461825,56,Back,3687461833,213,5.3,,,,8gnpf9kwx2n2rqwf1gixc4bth,I. Ordets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442565507,459,49,2,45,7,eq1oq6y61xnzq88zu0cnw131z,1,44.4,30.9,2022-08-06T14:37:55.148Z,2022-08-07T02:04:37Z,,,,,,,,,,,,,,,,,,,,,,,,,9xftmtdsxbuu2itzhi3v1xbdh,S. Zoller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442565527,460,1,2,45,7,eq1oq6y61xnzq88zu0cnw131z,0,44.4,30.9,2022-08-06T14:37:55.216Z,2022-08-07T02:04:42Z,3687461929,140,65.0,3687461935,213,0.1,3687461927,56,Center,3687461931,141,35.3,3690121003,178,,3687461925,155,,3687461933,212,21.8,,,,9xftmtdsxbuu2itzhi3v1xbdh,S. Zoller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442565515,430,44,2,45,9,1c7qokc1j5z50cjj4tcu32haa,1,36.2,63.2,2022-08-06T14:37:57.288Z,2022-08-07T09:16:33Z,3687462231,233,461,3687461867,285,,3687461861,56,Back,,,,,,,,,,,,,,,,cjok1odm3twxo7sqye3hua6eh,M. Leitsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442565543,461,44,2,45,9,eq1oq6y61xnzq88zu0cnw131z,0,63.8,36.8,2022-08-06T14:37:57.289Z,2022-08-07T02:04:46Z,3687462441,233,430,3687462023,286,,3687462021,56,Center,,,,,,,,,,,,,,,,d2pco79bmi3f9x3zahtf9q2mt,P. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442565521,431,1,2,45,9,1c7qokc1j5z50cjj4tcu32haa,0,37.5,61.7,2022-08-06T14:37:57.425Z,2022-08-07T09:16:33Z,3687461897,140,42.2,3687461907,213,0.9,3690121173,388,,3687461893,3,,3687461895,56,Back,3687461905,212,7.8,3687461901,141,70.6,,,,cjok1odm3twxo7sqye3hua6eh,M. Leitsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442565641,462,1,2,45,11,eq1oq6y61xnzq88zu0cnw131z,1,60.9,35.8,2022-08-06T14:37:59.253Z,2022-08-07T02:04:53Z,3687462479,140,56.5,3687462481,141,44.8,3690121283,178,,3687462485,213,2.2,3687462483,212,7.7,3687462475,56,Center,,,,,,,9xftmtdsxbuu2itzhi3v1xbdh,S. Zoller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442565653,463,1,2,45,13,eq1oq6y61xnzq88zu0cnw131z,0,67.1,55.9,2022-08-06T14:38:01.457Z,2022-08-07T02:04:57Z,3687462533,213,0.0,3687462531,212,10.1,3687462527,140,76.7,3687462523,56,Center,3687462529,141,56.2,3690121369,178,,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442565687,432,8,2,45,14,1c7qokc1j5z50cjj4tcu32haa,1,26.8,41.8,2022-08-06T14:38:02.299Z,2022-08-07T02:05:03Z,3690121505,178,,3687462679,56,Back,3689460123,384,,,,,,,,,,,,,,,,,ernbjicg113inzsubzrfm8fyt,A. Hack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442565727,433,49,2,45,16,1c7qokc1j5z50cjj4tcu32haa,1,29.8,37.8,2022-08-06T14:38:03.777Z,2022-08-07T02:05:05Z,,,,,,,,,,,,,,,,,,,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442565821,434,1,2,45,16,1c7qokc1j5z50cjj4tcu32haa,1,29.8,37.8,2022-08-06T14:38:03.833Z,2022-08-07T02:05:13Z,3687463397,212,12.3,3690121759,178,,3687463399,213,4.4,3687463393,140,26.0,3687463395,141,20.7,3687463391,56,Back,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442565895,435,1,2,45,19,1c7qokc1j5z50cjj4tcu32haa,1,29.6,16.7,2022-08-06T14:38:06.773Z,2022-08-07T02:05:20Z,3687463833,212,10.2,3687463827,56,Back,3690122097,178,,3687463831,141,26.3,3687463829,140,37.1,3687463835,213,0.7,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442565925,436,1,2,45,22,1c7qokc1j5z50cjj4tcu32haa,1,45.2,25.6,2022-08-06T14:38:10.506Z,2022-08-07T02:05:26Z,3687464015,56,Back,3687464023,213,5.0,3690122225,178,,3687464017,140,48.6,3687464019,141,10.4,3687464021,212,10.9,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442565957,437,1,2,45,24,1c7qokc1j5z50cjj4tcu32haa,1,44.7,8.9,2022-08-06T14:38:12.003Z,2022-08-07T02:05:32Z,3687464213,212,8.0,3687464209,141,20.7,3690122471,178,,3687464203,56,Back,3687464205,140,44.8,3687464215,213,1.6,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442566017,438,1,2,45,25,1c7qokc1j5z50cjj4tcu32haa,1,44.8,20.7,2022-08-06T14:38:12.779Z,2022-08-07T02:05:38Z,3687464517,140,43.2,3687464521,212,8.2,3687464519,141,8.9,3687464515,56,Back,3687464523,213,4.5,3690122759,178,,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442566123,439,1,2,45,26,1c7qokc1j5z50cjj4tcu32haa,0,43.2,9.3,2022-08-06T14:38:14.664Z,2022-08-07T02:05:42Z,3687465107,212,54.3,3690122969,178,,3687465099,155,,3687465109,213,0.3,3687465103,140,92.1,3687465111,1,,3687465105,141,35.3,3687465101,56,Center,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442566213,464,52,2,45,30,eq1oq6y61xnzq88zu0cnw131z,1,8.6,67.9,2022-08-06T14:38:17.809Z,2022-08-07T02:05:48Z,3689461185,377,,3690123277,178,,,,,,,,,,,,,,,,,,,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442566389,465,1,2,45,35,eq1oq6y61xnzq88zu0cnw131z,0,14.6,64.4,2022-08-06T14:38:22.900Z,2022-08-07T02:05:53Z,3687466643,213,6.1,3687466637,140,61.8,3687466639,141,54.2,3687466633,199,,3687466641,212,50.0,3687466635,56,Center,3687466645,1,,,,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442566417,440,44,2,45,37,1c7qokc1j5z50cjj4tcu32haa,1,37.2,47.1,2022-08-06T14:38:25.522Z,2022-08-07T09:16:33Z,3687466761,56,Back,3687466763,285,,3687466841,233,466,,,,,,,,,,,,,,,,ernbjicg113inzsubzrfm8fyt,A. Hack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442566403,466,44,2,45,37,eq1oq6y61xnzq88zu0cnw131z,0,62.8,52.9,2022-08-06T14:38:25.523Z,2022-08-07T02:05:57Z,3687466719,286,,3687466717,56,Center,3687466859,233,440,,,,,,,,,,,,,,,,d2pco79bmi3f9x3zahtf9q2mt,P. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442566467,441,1,2,45,38,1c7qokc1j5z50cjj4tcu32haa,1,36.1,48.4,2022-08-06T14:38:25.778Z,2022-08-07T09:16:34Z,3687467007,3,,3690123823,388,,3687467015,140,41.6,3687467019,141,34.8,3687467011,56,Back,3687467023,212,10.9,3687467027,213,5.3,,,,ernbjicg113inzsubzrfm8fyt,A. Hack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442566475,442,49,2,45,39,1c7qokc1j5z50cjj4tcu32haa,1,41.6,34.8,2022-08-06T14:38:26.976Z,2022-08-07T02:06:09Z,,,,,,,,,,,,,,,,,,,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442566509,443,1,2,45,39,1c7qokc1j5z50cjj4tcu32haa,0,44.4,35.3,2022-08-06T14:38:27.036Z,2022-08-07T02:06:13Z,3687467233,157,,3687467239,141,45.4,3690124369,178,,3687467243,213,0.3,3687467237,140,68.1,3687467245,1,,3687467235,56,Center,3687467241,212,25.8,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442566543,467,49,2,45,41,eq1oq6y61xnzq88zu0cnw131z,1,30.9,56.6,2022-08-06T14:38:29.258Z,2022-08-07T02:06:18Z,,,,,,,,,,,,,,,,,,,,,,,,,8gnpf9kwx2n2rqwf1gixc4bth,I. Ordets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442566639,468,1,2,45,41,eq1oq6y61xnzq88zu0cnw131z,1,30.9,56.6,2022-08-06T14:38:29.301Z,2022-08-07T02:06:21Z,3687467897,212,4.5,3687467893,140,34.4,3687467899,213,0.6,3687467895,141,60.5,3687467891,56,Back,3690124573,178,,,,,,,,8gnpf9kwx2n2rqwf1gixc4bth,I. Ordets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442566729,469,1,2,45,46,eq1oq6y61xnzq88zu0cnw131z,1,40.3,60.8,2022-08-06T14:38:34.264Z,2022-08-07T02:06:23Z,3687468441,140,53.6,3687468445,212,22.2,3690124657,178,,3687468443,141,86.1,3687468439,56,Left,3687468447,213,0.9,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442566757,470,1,2,45,50,eq1oq6y61xnzq88zu0cnw131z,0,64.7,85.3,2022-08-06T14:38:37.924Z,2022-08-07T02:06:25Z,3687468597,141,68.4,3687468593,56,Center,3687468599,212,17.1,3687468601,213,5.5,3690124743,178,,3687468595,140,76.8,,,,,,,11dqnpwlb2clu2v7rnghsrlcl,K. Stafylidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442566789,444,8,2,45,50,1c7qokc1j5z50cjj4tcu32haa,1,23.5,27.9,2022-08-06T14:38:38.289Z,2022-08-07T02:06:28Z,3689474887,383,,3687468763,56,Back,3690124845,178,,,,,,,,,,,,,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442566845,445,49,2,45,53,1c7qokc1j5z50cjj4tcu32haa,1,24.4,35.9,2022-08-06T14:38:40.709Z,2022-08-07T02:06:32Z,,,,,,,,,,,,,,,,,,,,,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442566991,446,1,2,45,54,1c7qokc1j5z50cjj4tcu32haa,1,31.5,43.4,2022-08-06T14:38:41.809Z,2022-08-07T02:06:37Z,3687469807,141,79.0,3687469809,212,24.4,3690125075,178,,3687469803,56,Back,3687469811,213,1.7,3687469805,140,28.8,,,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442567037,447,1,2,45,57,1c7qokc1j5z50cjj4tcu32haa,1,28.8,79,2022-08-06T14:38:44.971Z,2022-08-07T02:06:40Z,3687470053,140,36.9,3687470061,212,13.8,3687470059,141,63.0,3687470049,56,Back,3690125223,178,,3687470063,213,5.4,,,,,,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
