id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/16/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/15/value
2499224235,503,1,2,46,8,3dwlvz6cl4lcavvrg0y2dycrt,1,43.9,73.6,2023-01-21T15:38:36.108Z,2023-01-22T04:54:16Z,3987668349,141,26.7,3987668345,56,Center,3987668347,140,74.1,3987668355,1,,3989365379,178,,3987668343,155,,3987668351,212,45.0,3987668353,213,5.5,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499224247,504,1,2,46,10,3dwlvz6cl4lcavvrg0y2dycrt,0,77.4,25.4,2023-01-21T15:38:38.836Z,2023-01-22T04:54:24Z,3987668417,212,9.0,3987668419,213,1.9,3987668415,141,37.7,3987668409,56,Center,3987668411,140,74.3,3989365525,178,,,,,,,,9ic8hvnkzj9p0ikh6bwaeoqju,Tiago Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499547367,858,67,2,46,12,1c7qokc1j5z50cjj4tcu32haa,1,25.1,63,2023-01-21T15:38:40.643Z,2023-01-22T05:31:39Z,3989388623,233,1046,,,,,,,,,,,,,,,,,,,,,,ernbjicg113inzsubzrfm8fyt,A. Hack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499547361,1046,67,2,46,12,3dwlvz6cl4lcavvrg0y2dycrt,0,74.9,37,2023-01-21T15:38:40.644Z,2023-01-22T05:19:19Z,3989388631,233,858,,,,,,,,,,,,,,,,,,,,,,bmrdtenqr84jt4gmw6i7wez11,S. Guirassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499224257,441,8,2,46,12,1c7qokc1j5z50cjj4tcu32haa,1,23.2,58.5,2023-01-21T15:38:40.646Z,2023-01-22T05:31:40Z,3987668479,56,Back,3989150965,385,,3989365651,178,,,,,,,,,,,,,,,,,ernbjicg113inzsubzrfm8fyt,A. Hack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499224379,505,1,2,46,15,3dwlvz6cl4lcavvrg0y2dycrt,1,64.9,38,2023-01-21T15:38:43.421Z,2023-01-22T04:54:36Z,3987669133,141,81.5,3987669123,56,Left,3989365731,178,,3987669135,212,29.6,3987669137,213,1.6,3987669127,140,63.8,,,,,,,9dnne0ny6o6d5c6w3ayoo4vvu,N. Ahamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499224421,506,1,2,46,19,3dwlvz6cl4lcavvrg0y2dycrt,1,66.7,72.4,2023-01-21T15:38:47.652Z,2023-01-22T04:54:39Z,3987669343,140,77.1,3987669341,56,Center,3989365779,178,,3987669345,141,58.5,3987669349,213,5.6,3987669347,212,14.4,,,,,,,1en0bgq0u842snszevlkscxk9,N. Nartey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499224431,507,50,2,46,20,3dwlvz6cl4lcavvrg0y2dycrt,1,74,60,2023-01-21T15:38:48.997Z,2023-01-22T04:54:45Z,3987669395,286,,3987669569,233,442,3987669393,56,Center,,,,,,,,,,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499224441,442,7,2,46,21,1c7qokc1j5z50cjj4tcu32haa,0,26,40,2023-01-21T15:38:49.175Z,2023-01-22T04:54:49Z,3987669433,56,Back,3987669435,285,,3989365891,178,,3987669465,233,507,3989151289,385,,,,,,,,,,,ernbjicg113inzsubzrfm8fyt,A. Hack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499224485,508,4,2,46,21,3dwlvz6cl4lcavvrg0y2dycrt,1,71,65.3,2023-01-21T15:38:49.946Z,2023-01-22T04:54:54Z,3987669925,233,443,3987669713,152,,3987669711,56,Center,3987669715,265,,3987669717,286,,3987669709,13,,,,,,,,1en0bgq0u842snszevlkscxk9,N. Nartey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499224507,443,4,2,46,21,1c7qokc1j5z50cjj4tcu32haa,0,29,34.7,2023-01-21T15:38:49.947Z,2023-01-22T04:54:53Z,3987669827,285,,3987669961,233,508,3987669825,265,,3989365973,178,,3987669819,13,,3987669823,152,,3987669821,56,Back,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499225807,509,1,2,47,18,3dwlvz6cl4lcavvrg0y2dycrt,1,71.3,62.7,2023-01-21T15:39:46.404Z,2023-01-22T04:54:55Z,3987676717,213,5.2,3987676715,212,14.3,3987676707,152,,3987676709,56,Center,3987676705,5,,3989366055,178,,3987676711,140,77.8,3987676713,141,44.3,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499225849,510,1,2,47,20,3dwlvz6cl4lcavvrg0y2dycrt,1,77.3,45.1,2023-01-21T15:39:48.237Z,2023-01-22T04:54:59Z,3987676949,141,45.2,3987676945,56,Center,3987676947,140,65.1,3989366111,178,,3987676953,213,3.1,3987676951,212,12.8,,,,,,,bmrdtenqr84jt4gmw6i7wez11,S. Guirassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499225919,511,1,2,47,22,3dwlvz6cl4lcavvrg0y2dycrt,1,65.1,45.2,2023-01-21T15:39:50.261Z,2023-01-22T04:55:02Z,3987677353,140,65.6,3989366139,178,,3987677351,56,Center,3987677357,212,17.8,3987677355,141,71.4,3987677359,213,1.5,,,,,,,1en0bgq0u842snszevlkscxk9,N. Nartey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499225945,512,1,2,47,24,3dwlvz6cl4lcavvrg0y2dycrt,0,65.4,72.4,2023-01-21T15:39:52.378Z,2023-01-22T04:55:05Z,3987677505,56,Center,3989152295,223,,3989366179,178,,3987677515,213,5.4,3987677513,212,4.4,3987677503,155,,3987677507,140,68.2,3989152297,72,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,3987677651,233,3987677511,141,3987677501,2,,,,,,,,,444,67.5,,,,,,,,,,,,,,,,,,,,,,,
2499225935,444,8,2,47,24,1c7qokc1j5z50cjj4tcu32haa,1,29.9,29.2,2023-01-21T15:39:52.568Z,2023-01-22T04:55:09Z,3989366233,178,,3987677449,56,Back,3989152473,385,,,,,,,,,,,,,,,,,2w76r8guf9sacoriu0ivytyax,A. Barkok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499226157,513,1,2,47,30,3dwlvz6cl4lcavvrg0y2dycrt,1,35.8,98.7,2023-01-21T15:39:58.344Z,2023-01-22T04:55:14Z,3987678613,141,71.1,3987678609,56,Back,3987678611,140,14.3,3987678615,212,29.4,3987678619,213,3.8,3989366305,389,,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499226231,514,1,2,47,33,3dwlvz6cl4lcavvrg0y2dycrt,1,14.3,71.1,2023-01-21T15:40:01.523Z,2023-01-22T04:55:18Z,3987679013,213,5.6,3987678997,56,Back,3987679001,140,25.7,3989366359,178,,3987679009,212,15.5,3987679005,141,56.6,,,,,,,5bzowvtg5vhntcx1w3roriehh,F. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499226307,515,1,2,47,36,3dwlvz6cl4lcavvrg0y2dycrt,1,25.7,54.9,2023-01-21T15:40:04.332Z,2023-01-22T04:55:21Z,3987679465,213,4.8,3989366391,178,,3987679459,140,27.8,3987679461,141,17.7,3987679457,56,Back,3987679463,212,25.4,,,,,,,1en0bgq0u842snszevlkscxk9,N. Nartey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499226405,516,1,2,47,39,3dwlvz6cl4lcavvrg0y2dycrt,1,27.8,17.7,2023-01-21T15:40:07.908Z,2023-01-22T04:55:25Z,3987680001,56,Center,3987680003,140,62.0,3987680011,1,,3987682125,155,,3989366439,178,,3987680007,212,36.2,3987680005,141,24.4,3987680009,213,0.1,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499226511,517,1,2,47,42,3dwlvz6cl4lcavvrg0y2dycrt,1,61.2,26.7,2023-01-21T15:40:11.003Z,2023-01-22T04:55:29Z,3987680539,141,62.7,3987680535,140,55.0,3989366501,178,,3987680543,212,25.3,3987680545,213,1.8,3987680531,56,Center,,,,,,,bmrdtenqr84jt4gmw6i7wez11,S. Guirassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499226551,518,1,2,47,45,3dwlvz6cl4lcavvrg0y2dycrt,1,57.1,67.9,2023-01-21T15:40:13.665Z,2023-01-22T04:55:32Z,3989366557,178,,3987680733,212,13.7,3987680731,141,81.8,3987680737,213,0.8,3987680729,140,66.6,3987680727,56,Left,,,,,,,9dnne0ny6o6d5c6w3ayoo4vvu,N. Ahamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499226635,519,1,2,47,49,3dwlvz6cl4lcavvrg0y2dycrt,1,67.7,83,2023-01-21T15:40:17.145Z,2023-01-22T04:55:35Z,3987681209,212,27.0,3987681205,140,93.0,3987681207,141,76.0,3987681211,213,6.1,3989366611,178,,3987681199,56,Center,,,,,,,9fd19beamnr8qmhqdvzr7fcyy,S. Katompa Mvumpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499226681,520,1,2,47,50,3dwlvz6cl4lcavvrg0y2dycrt,1,94.6,78.1,2023-01-21T15:40:18.741Z,2023-01-22T04:55:39Z,3987681473,212,24.1,3987681471,141,42.7,3989366669,178,,3987681467,56,Center,3987681469,140,96.4,3987681465,155,,3989152869,225,,3987681463,2,,bmrdtenqr84jt4gmw6i7wez11,S. Guirassy,,3987681477,213,3989152871,386,3989152873,72,,,,,,,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,
2499226853,522,61,2,47,51,3dwlvz6cl4lcavvrg0y2dycrt,0,96,39.2,2023-01-21T15:40:20.021Z,2023-01-22T04:55:49Z,3987682369,56,Center,3989366803,178,,,,,,,,,,,,,,,,,,,,9ic8hvnkzj9p0ikh6bwaeoqju,Tiago Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499226771,445,5,2,47,56,1c7qokc1j5z50cjj4tcu32haa,1,4.7,101.6,2023-01-21T15:40:24.401Z,2023-01-22T04:55:54Z,3987681961,56,Back,3987681963,347,,3987682005,233,521,,,,,,,,,,,,,,,,ernbjicg113inzsubzrfm8fyt,A. Hack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499226687,521,5,2,47,56,3dwlvz6cl4lcavvrg0y2dycrt,0,95.3,-1.6,2023-01-21T15:40:24.401Z,2023-01-22T04:55:54Z,3987681505,347,,3987681503,56,Right,3987682157,233,445,,,,,,,,,,,,,,,,bmrdtenqr84jt4gmw6i7wez11,S. Guirassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499227389,446,1,2,48,17,1c7qokc1j5z50cjj4tcu32haa,1,10.1,100,2023-01-21T15:40:45.336Z,2023-01-22T04:55:57Z,3987685119,141,94.5,3987685115,140,31.8,3987685125,1,,3987685107,107,,3987685123,213,6.1,3987685121,212,23.3,3987685111,56,Back,,,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499227399,447,61,2,48,18,1c7qokc1j5z50cjj4tcu32haa,0,31.4,93,2023-01-21T15:40:46.954Z,2023-01-22T04:56:01Z,3989366929,178,,3987685183,56,Back,,,,,,,,,,,,,,,,,,,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499227431,523,49,2,48,20,3dwlvz6cl4lcavvrg0y2dycrt,1,65.4,23.4,2023-01-21T15:40:48.228Z,2023-01-22T04:56:05Z,,,,,,,,,,,,,,,,,,,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499227543,524,1,2,48,20,3dwlvz6cl4lcavvrg0y2dycrt,1,70.2,23.1,2023-01-21T15:40:48.287Z,2023-01-22T04:56:12Z,3987685907,141,54.6,3989367023,178,,3987685913,213,1.7,3987685911,212,21.6,3987687011,210,13,3987685903,140,67.5,3987685901,56,Center,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499227553,525,13,2,48,23,3dwlvz6cl4lcavvrg0y2dycrt,1,70.4,52,2023-01-21T15:40:51.188Z,2023-01-22T04:56:12Z,3987687129,230,98.1,3987687125,103,59.7,3989367121,178,,3987687119,55,524,3987687123,102,49.1,3987687131,231,50.2,3987685963,56,Center,3987686297,72,,1en0bgq0u842snszevlkscxk9,N. Nartey,,3987685959,22,3987687127,215,3989153721,85,3987687117,29,,3987685961,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499227579,448,5,2,48,24,1c7qokc1j5z50cjj4tcu32haa,1,-1.2,56.2,2023-01-21T15:40:52.573Z,2023-01-22T04:56:15Z,3987686051,56,Back,3987686079,233,526,3987686053,346,,,,,,,,,,,,,,,,,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499227563,526,5,2,48,24,3dwlvz6cl4lcavvrg0y2dycrt,0,101.2,43.8,2023-01-21T15:40:52.573Z,2023-01-22T04:56:16Z,3987686121,233,448,3987685981,56,Center,3987685983,346,,,,,,,,,,,,,,,,,1en0bgq0u842snszevlkscxk9,N. Nartey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499228469,449,1,2,48,54,1c7qokc1j5z50cjj4tcu32haa,0,4.8,47.8,2023-01-21T15:41:22.632Z,2023-01-22T04:56:18Z,3987691009,74,,3987690995,212,58.0,3987690997,213,6.1,3987690991,140,59.4,3987690993,141,35.1,3987691001,1,,3987690985,124,,3987690989,56,Center,d2gbcc336c4zatpiif4cvm2fp,F. Dahmen,,3987690987,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499228499,528,1,2,48,57,3dwlvz6cl4lcavvrg0y2dycrt,1,43,64,2023-01-21T15:41:25.263Z,2023-01-22T04:56:21Z,3987691119,56,Center,3987691117,3,,3989367189,388,,3987691127,213,0.3,3987691125,212,16.9,3987691121,140,58.5,3987691123,141,70.6,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499228483,527,43,2,48,57,3dwlvz6cl4lcavvrg0y2dycrt,1,0,0,2023-01-21T15:41:25.648Z,2023-01-22T00:31:27Z,3987691029,56,Back,3989154415,144,44,3987691031,285,0,3987691093,233,450,,,,,,,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499228481,450,43,2,48,57,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2023-01-21T15:41:25.649Z,2023-01-22T00:31:29Z,3987691027,286,0,3987691025,56,Center,3989154447,144,44,,,,,,,,,,,,,,,,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499228517,529,1,2,48,59,3dwlvz6cl4lcavvrg0y2dycrt,1,58.5,70.6,2023-01-21T15:41:27.159Z,2023-01-22T04:56:32Z,3987691233,213,2.5,3989367311,388,,3987691215,3,,3987691219,140,44.9,3987691217,56,Back,3987691229,212,17.7,3987691225,141,85.9,,,,bmrdtenqr84jt4gmw6i7wez11,S. Guirassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499228569,530,1,2,49,0,3dwlvz6cl4lcavvrg0y2dycrt,1,44.9,85.9,2023-01-21T15:41:28.251Z,2023-01-22T04:56:42Z,3987691467,140,31.7,3987691465,56,Back,3987691469,141,94.8,3989367503,178,,3987691473,213,2.7,3987691471,212,15.1,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499228577,531,49,2,49,3,3dwlvz6cl4lcavvrg0y2dycrt,1,31.9,94.8,2023-01-21T15:41:31.358Z,2023-01-22T04:56:55Z,,,,,,,,,,,,,,,,,,,,,,,,,1en0bgq0u842snszevlkscxk9,N. Nartey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499228623,532,50,2,49,4,3dwlvz6cl4lcavvrg0y2dycrt,1,36.8,96.8,2023-01-21T15:41:32.225Z,2023-01-22T04:57:03Z,3987692207,233,451,3987691695,286,,3987691693,56,Back,,,,,,,,,,,,,,,,1en0bgq0u842snszevlkscxk9,N. Nartey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499228707,451,7,2,49,4,1c7qokc1j5z50cjj4tcu32haa,0,63.2,3.2,2023-01-21T15:41:32.557Z,2023-01-22T04:57:07Z,3989154747,385,,3987692191,233,532,3989367937,178,,3987692145,56,Right,3987692147,285,,,,,,,,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499228679,533,61,2,49,4,3dwlvz6cl4lcavvrg0y2dycrt,1,34.9,97.2,2023-01-21T15:41:32.670Z,2023-01-22T04:57:10Z,3987691985,56,Back,3989368005,178,,,,,,,,,,,,,,,,,,,,1en0bgq0u842snszevlkscxk9,N. Nartey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499228797,452,5,2,49,5,1c7qokc1j5z50cjj4tcu32haa,1,62.7,-1.5,2023-01-21T15:41:33.145Z,2023-01-22T04:57:13Z,3987692705,233,534,3987692669,347,,3987692667,56,Right,,,,,,,,,,,,,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499228719,534,5,2,49,5,3dwlvz6cl4lcavvrg0y2dycrt,0,37.3,101.5,2023-01-21T15:41:33.145Z,2023-01-22T04:57:13Z,3987692753,233,452,3987692227,56,Back,3987692229,347,,,,,,,,,,,,,,,,,1en0bgq0u842snszevlkscxk9,N. Nartey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499229073,453,1,2,49,20,1c7qokc1j5z50cjj4tcu32haa,1,63.6,0,2023-01-21T15:41:49.043Z,2023-01-22T04:57:15Z,3987694041,213,1.6,3987694033,56,Right,3987694031,107,,3987694037,141,14.0,3987694035,140,63.0,3987694039,212,10.7,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499229087,454,1,2,49,22,1c7qokc1j5z50cjj4tcu32haa,1,61.8,8,2023-01-21T15:41:50.766Z,2023-01-22T04:57:20Z,3987694113,212,2.8,3987694111,141,4.3,3989368177,178,,3987694109,140,60.7,3987694107,56,Right,3987694115,213,4.3,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499229105,455,1,2,49,23,1c7qokc1j5z50cjj4tcu32haa,0,60.5,4.1,2023-01-21T15:41:51.305Z,2023-01-22T04:57:24Z,3987694195,141,6.7,3987694199,213,0.1,3987694197,212,15.0,3987694191,56,Right,3989368273,178,,3987694193,140,74.7,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499229115,535,49,2,49,24,3dwlvz6cl4lcavvrg0y2dycrt,1,27.5,91.7,2023-01-21T15:41:52.204Z,2023-01-22T04:57:27Z,,,,,,,,,,,,,,,,,,,,,,,,,1en0bgq0u842snszevlkscxk9,N. Nartey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499562241,1368,83,2,49,25,1c7qokc1j5z50cjj4tcu32haa,1,70.4,8.6,2023-01-21T15:41:53.919Z,2023-01-22T07:17:53Z,3989467389,399,430817,,,,,,,,,,,,,,,,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499229177,536,1,2,49,25,3dwlvz6cl4lcavvrg0y2dycrt,0,28,93.8,2023-01-21T15:41:53.929Z,2023-01-22T04:57:31Z,3987694507,141,94.5,3987694505,140,39.8,3987694509,212,12.4,3987694511,213,0.0,3989368437,178,,3987694503,56,Back,,,,,,,1en0bgq0u842snszevlkscxk9,N. Nartey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499229211,456,49,2,49,26,1c7qokc1j5z50cjj4tcu32haa,1,57.2,5.8,2023-01-21T15:41:54.730Z,2023-01-22T04:57:35Z,,,,,,,,,,,,,,,,,,,,,,,,,2w76r8guf9sacoriu0ivytyax,A. Barkok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499229243,457,1,2,49,27,1c7qokc1j5z50cjj4tcu32haa,1,58.2,4.6,2023-01-21T15:41:55.960Z,2023-01-22T04:57:40Z,3989368579,178,,3987694799,213,3.3,3987694795,141,4.0,3987694797,212,3.7,3987694793,140,54.7,3987694791,56,Right,,,,,,,2w76r8guf9sacoriu0ivytyax,A. Barkok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499229265,458,1,2,49,29,1c7qokc1j5z50cjj4tcu32haa,0,54.5,4,2023-01-21T15:41:57.113Z,2023-01-22T04:57:44Z,3987694883,56,Right,3987694891,213,0.5,3987694889,212,15.3,3987694885,140,67.4,3987694887,141,14.6,3989368653,178,,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499229371,537,49,2,49,30,3dwlvz6cl4lcavvrg0y2dycrt,1,27.1,76.6,2023-01-21T15:41:58.174Z,2023-01-22T04:57:48Z,,,,,,,,,,,,,,,,,,,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499229395,538,1,2,49,30,3dwlvz6cl4lcavvrg0y2dycrt,0,27.1,76.6,2023-01-21T15:41:58.196Z,2023-01-22T04:57:51Z,3987695501,157,,3987695503,56,Left,3987695511,213,0.2,3987695513,1,,3987695505,140,63.7,3989368771,178,,3987695509,212,39.0,3987695507,141,86.5,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499229605,459,1,2,49,33,1c7qokc1j5z50cjj4tcu32haa,0,36.9,10.6,2023-01-21T15:42:01.400Z,2023-01-22T04:58:05Z,3987696507,3,,3987696517,212,3.0,3987696515,141,6.7,3989368989,178,,3987696513,140,38.2,3987696511,56,Back,3987696521,213,5.2,,,,ernbjicg113inzsubzrfm8fyt,A. Hack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499229687,460,4,2,49,33,1c7qokc1j5z50cjj4tcu32haa,1,36.3,6.7,2023-01-21T15:42:01.532Z,2023-01-22T04:58:10Z,3987696913,152,,3987696911,56,Back,3987698741,233,539,3987696915,286,,3987696909,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499229963,539,4,2,49,33,3dwlvz6cl4lcavvrg0y2dycrt,0,63.7,93.3,2023-01-21T15:42:01.533Z,2023-01-22T04:58:10Z,3987698255,152,,3987698779,233,460,3987698257,285,,3989369097,178,,3987698253,56,Left,3987698251,10,,,,,,,,bmrdtenqr84jt4gmw6i7wez11,S. Guirassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499230187,461,1,2,49,54,1c7qokc1j5z50cjj4tcu32haa,1,37.7,8.9,2023-01-21T15:42:22.729Z,2023-01-22T04:58:13Z,3987699307,213,1.2,3987699305,212,6.5,3987699299,56,Back,3987699295,152,,3987699291,5,,3987699303,141,17.9,3989369163,178,,3987699301,140,39.8,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499230279,462,1,2,49,55,1c7qokc1j5z50cjj4tcu32haa,1,40.4,19.7,2023-01-21T15:42:23.544Z,2023-01-22T04:58:16Z,3987699767,212,7.7,3987699773,213,4.2,3987699761,141,10.0,3987699755,56,Back,3987699757,140,36.6,3989369243,178,,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499230361,463,1,2,49,57,1c7qokc1j5z50cjj4tcu32haa,1,32.8,9.1,2023-01-21T15:42:25.440Z,2023-01-22T04:58:18Z,3989369329,178,,3987700215,141,38.2,3987700219,213,2.4,3987700217,212,30.3,3987700211,56,Back,3987700213,140,10.9,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499230485,464,1,2,50,1,1c7qokc1j5z50cjj4tcu32haa,1,10.9,33.7,2023-01-21T15:42:29.976Z,2023-01-22T04:58:20Z,3987700847,140,15.2,3987700849,141,10.9,3987700845,56,Back,3989369367,178,,3987700851,212,16.1,3987700853,213,5.0,,,,,,,d2gbcc336c4zatpiif4cvm2fp,F. Dahmen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
