id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/17/value,qualifier/12/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2506267225,169,49,1,18,37,4l9mrqzmajz5crzlz50mtbt6x,1,33.8,54.6,2023-02-11T14:49:46.898Z,2023-02-12T07:40:53Z,,,,,,,,,,,,,,,,,,,,,,,,,980t379w5cp7umv1eltwlfca1,S. Nsoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506267243,170,1,1,18,37,4l9mrqzmajz5crzlz50mtbt6x,1,32.2,54.2,2023-02-11T14:49:46.915Z,2023-02-12T07:40:57Z,4024585177,212,5.9,4027628917,178,,4024585173,140,26.8,4024585175,141,51.8,4024585179,213,3.4,4024585171,56,Back,,,,,,,980t379w5cp7umv1eltwlfca1,S. Nsoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506267271,171,1,1,18,39,4l9mrqzmajz5crzlz50mtbt6x,1,29.5,44.5,2023-02-11T14:49:48.834Z,2023-02-12T07:41:02Z,4027628983,178,,4024585307,141,34.1,4024585303,56,Back,4024585305,140,41.7,4024585309,212,14.6,4024585311,213,5.8,,,,,,,a5kkysp7c5f577ji17q5v2k0l,J. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506267287,172,1,1,18,44,4l9mrqzmajz5crzlz50mtbt6x,1,42.5,30.2,2023-02-11T14:49:53.305Z,2023-02-12T07:41:07Z,4024585355,140,49.1,4027629073,178,,4024585353,56,Back,4024585359,212,12.9,4024585361,213,5.3,4024585357,141,14.2,,,,,,,f3v95yyj6j7h7qpprxm4zlre1,D. Geiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506267321,173,1,1,18,45,4l9mrqzmajz5crzlz50mtbt6x,1,49.1,14.2,2023-02-11T14:49:54.587Z,2023-02-12T07:41:11Z,4024585537,213,2.6,4027629177,178,,4024585531,140,33.7,4024585535,212,19.2,4024585533,141,29.5,4024585529,56,Back,,,,,,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506267361,174,1,1,18,48,4l9mrqzmajz5crzlz50mtbt6x,1,33.9,30.2,2023-02-11T14:49:57.305Z,2023-02-12T07:41:13Z,4024585717,141,45.2,4024585719,212,10.2,4024585721,213,1.6,4027629223,178,,4024585715,140,33.6,4024585713,56,Back,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506267397,175,1,1,18,50,4l9mrqzmajz5crzlz50mtbt6x,1,33.6,45.2,2023-02-11T14:49:59.397Z,2023-02-12T09:07:20Z,4024585857,213,5.7,4024585849,56,Back,4027629291,178,,4024585853,141,34.6,4024585855,212,14.0,4024585851,140,45.0,,,,,,,a5kkysp7c5f577ji17q5v2k0l,J. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506267443,176,1,1,18,52,4l9mrqzmajz5crzlz50mtbt6x,1,45,34.6,2023-02-11T14:50:01.685Z,2023-02-12T07:41:39Z,4027629369,178,,4024586125,212,15.5,4024586123,141,28.9,4024586127,213,6.0,4024586121,140,59.3,4024586119,56,Center,,,,,,,f3v95yyj6j7h7qpprxm4zlre1,D. Geiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506267481,177,1,1,18,57,4l9mrqzmajz5crzlz50mtbt6x,1,67.3,17.5,2023-02-11T14:50:06.686Z,2023-02-12T07:41:44Z,4024586313,213,5.4,4024586305,56,Right,4024586311,212,9.1,4024586309,141,6.8,4027629545,178,,4024586307,140,72.5,,,,,,,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506267503,178,1,1,18,59,4l9mrqzmajz5crzlz50mtbt6x,1,72.5,6.8,2023-02-11T14:50:08.296Z,2023-02-12T07:41:49Z,4027629651,178,,4024586417,140,97.3,4024586421,212,26.1,4024586419,141,8.3,4024586423,213,0.0,4024586415,56,Right,,,,,,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506267509,179,1,1,19,1,4l9mrqzmajz5crzlz50mtbt6x,0,97.3,8.3,2023-02-11T14:50:10.710Z,2023-02-12T07:41:55Z,4024586519,286,,4027259235,20,,4024586509,236,,4024586453,2,,4027259231,224,,4024586465,213,1.4,4024586461,141,11.5,4024586459,140,97.6,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,4027629723,178,,4024586513,233,4024586463,212,224,4024586457,56,Right,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,
2506267513,224,12,1,19,1,7ad69ngbpjuyzv96drf8d9sn2,1,2.2,87.8,2023-02-11T14:50:10.776Z,2023-02-12T07:41:59Z,4024586549,233,179,4024586475,56,Back,4024586473,185,,4027629767,178,,,,,,,,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506267539,180,6,1,19,1,4l9mrqzmajz5crzlz50mtbt6x,1,97.7,11.8,2023-02-11T14:50:10.807Z,2023-02-12T07:42:02Z,4024586617,75,,4024586647,233,225,4024586615,56,Right,,,,,,,,,,,,,,,,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506267533,225,6,1,19,1,7ad69ngbpjuyzv96drf8d9sn2,0,2.3,88.2,2023-02-11T14:50:10.807Z,2023-02-12T07:42:03Z,4024586653,233,180,4024586585,73,,4024586583,56,Back,,,,,,,,,,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506268097,181,1,1,19,37,4l9mrqzmajz5crzlz50mtbt6x,0,99.5,0.5,2023-02-11T14:50:46.269Z,2023-02-12T07:42:09Z,4024589201,6,,4024589211,141,49.3,4024589209,140,91.8,4024589215,213,1.8,4024589205,223,,4024589199,2,,4024589207,56,Center,4024589217,1,,9uthj64y9f77y63tq7did539x,Angeliño,4027259599,72,,4024589203,155,4024589213,212,,4027629899,178,,,,,,,34.2,,,,,,,,,,,,,,,,,,,,,,,
2506268105,226,12,1,19,38,7ad69ngbpjuyzv96drf8d9sn2,1,8.8,52.4,2023-02-11T14:50:47.696Z,2023-02-12T07:42:16Z,4024589263,15,,4024589249,140,41.7,4024589251,141,78.0,4024589247,56,Back,4024589253,212,38.7,4024589255,213,0.5,4027630013,388,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506268239,182,1,1,19,43,4l9mrqzmajz5crzlz50mtbt6x,1,55.6,22.3,2023-02-11T14:50:52.255Z,2023-02-12T07:42:22Z,4024589861,140,36.8,4024589863,141,48.2,4024589865,212,26.5,4027630133,178,,4024589867,213,2.4,4024589859,56,Back,,,,,,,f3v95yyj6j7h7qpprxm4zlre1,D. Geiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506268275,183,1,1,19,46,4l9mrqzmajz5crzlz50mtbt6x,1,36.6,55.5,2023-02-11T14:50:55.695Z,2023-02-12T07:42:26Z,4024590043,141,78.3,4024590045,212,18.0,4024590041,140,45.3,4024590047,213,1.0,4024590039,56,Back,4027630207,178,,,,,,,,980t379w5cp7umv1eltwlfca1,S. Nsoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506268289,184,1,1,19,49,4l9mrqzmajz5crzlz50mtbt6x,0,46,75.2,2023-02-11T14:50:58.576Z,2023-02-12T07:42:30Z,4024590103,140,71.4,4024590105,141,45.6,4024590111,1,,4024590101,56,Center,4024590109,213,5.6,4024590099,155,,4027630287,178,,4024590107,212,33.4,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506268287,227,8,1,19,50,7ad69ngbpjuyzv96drf8d9sn2,1,28.1,53.6,2023-02-11T14:51:00.091Z,2023-02-12T07:43:08Z,4027630395,178,,4027260319,385,,4024590097,15,,4024590095,56,Back,,,,,,,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506337879,453,61,1,19,50,4l9mrqzmajz5crzlz50mtbt6x,1,66,38.3,2023-02-11T14:51:00.125Z,2023-02-12T07:43:01Z,4027630735,178,,4027630733,21,,4024943845,56,Center,,,,,,,,,,,,,,,,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506268371,185,1,1,19,52,4l9mrqzmajz5crzlz50mtbt6x,1,70.9,59,2023-02-11T14:51:01.836Z,2023-02-12T07:43:14Z,4024590499,141,24.8,4024590489,155,,4024590495,140,79.5,4024590493,56,Center,4027630941,178,,4024590505,213,5.1,4024590503,212,24.9,,,,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506268377,186,1,1,19,55,4l9mrqzmajz5crzlz50mtbt6x,0,79.9,25.4,2023-02-11T14:51:04.559Z,2023-02-12T07:43:18Z,4024590537,212,1.5,4027630997,178,,4024590531,56,Center,4024590539,213,0.9,4024590529,155,,4024590533,140,80.8,4024590535,141,27.2,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506268361,228,61,1,19,55,7ad69ngbpjuyzv96drf8d9sn2,1,25.2,71.7,2023-02-11T14:51:04.653Z,2023-02-12T07:43:22Z,4027631079,178,,4024590441,56,Back,,,,,,,,,,,,,,,,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506268401,187,44,1,19,57,4l9mrqzmajz5crzlz50mtbt6x,1,87.4,51.2,2023-02-11T14:51:06.515Z,2023-02-12T10:28:39Z,4024591623,233,229,4024590615,286,,4024590609,56,Center,,,,,,,,,,,,,,,,bkbmygo5f1glcs6xssawl26z9,I. Bebou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506268385,229,44,1,19,57,7ad69ngbpjuyzv96drf8d9sn2,0,12.6,48.8,2023-02-11T14:51:06.516Z,2023-02-12T07:43:30Z,4024590573,285,,4024591627,233,187,4024590571,56,Back,,,,,,,,,,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506268519,188,15,1,19,57,4l9mrqzmajz5crzlz50mtbt6x,1,86.3,49.4,2023-02-11T14:51:06.565Z,2023-02-12T10:28:40Z,4024591851,233,230,4027631391,388,,4024592209,103,22.2,4024592207,102,46.8,4024591843,15,,4024592213,147,48.7,4024950879,458,,4024591079,22,,bkbmygo5f1glcs6xssawl26z9,I. Bebou,4024591083,56,Center,4024592197,81,4024592211,146,,4024591081,17,,4024591847,328,,,,98.1,,,,,,,,,,,,,,,,,,,,,,,
2506268439,230,10,1,19,59,7ad69ngbpjuyzv96drf8d9sn2,1,2.3,51.6,2023-02-11T14:51:08.307Z,2023-02-12T07:43:43Z,4024590751,182,,4027261429,377,,4024590753,56,Back,4024591043,177,,4024591873,233,188,4024590749,178,,,,,,,,cg6h7oq0b5zpx1g4brhzyk1xx,L. Hrádecký,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506268451,231,52,1,19,59,7ad69ngbpjuyzv96drf8d9sn2,1,2.3,51.6,2023-02-11T14:51:09.057Z,2023-02-12T07:43:46Z,4027261755,377,,4027631495,178,,,,,,,,,,,,,,,,,,,,cg6h7oq0b5zpx1g4brhzyk1xx,L. Hrádecký,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506268555,232,1,1,20,2,7ad69ngbpjuyzv96drf8d9sn2,1,13.1,47.4,2023-02-11T14:51:11.874Z,2023-02-12T07:43:51Z,4024591259,213,5.4,4024591247,56,Back,4024591251,140,27.5,4027631625,178,,4024591255,141,19.0,4024591245,123,,4024591257,212,24.5,,,,cg6h7oq0b5zpx1g4brhzyk1xx,L. Hrádecký,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506268759,233,1,1,20,13,7ad69ngbpjuyzv96drf8d9sn2,1,45.5,17.5,2023-02-11T14:51:22.456Z,2023-02-12T07:43:54Z,4024592261,213,2.4,4024592257,212,13.1,4027631707,178,,4024592255,141,30.1,4024592253,140,36.0,4024592251,56,Back,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506268837,234,1,1,20,19,7ad69ngbpjuyzv96drf8d9sn2,1,41.2,30.5,2023-02-11T14:51:29.026Z,2023-02-12T07:43:57Z,4027631839,178,,4024592539,56,Back,4024592547,213,5.1,4024592543,141,8.6,4024592545,212,16.3,4024592541,140,47.5,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506268883,235,1,1,20,23,7ad69ngbpjuyzv96drf8d9sn2,1,46.1,8.9,2023-02-11T14:51:32.537Z,2023-02-12T07:44:01Z,4024592717,140,35.5,4027631913,178,,4024592715,56,Back,4024592723,213,2.5,4024592719,141,22.0,4024592721,212,14.3,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506268943,236,1,1,20,25,7ad69ngbpjuyzv96drf8d9sn2,1,35.4,23.8,2023-02-11T14:51:34.728Z,2023-02-12T07:44:03Z,4024592971,141,57.3,4024592973,212,23.9,4024592975,213,1.9,4024592967,56,Back,4024592969,140,28.6,4027631965,178,,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506268991,237,1,1,20,28,7ad69ngbpjuyzv96drf8d9sn2,1,28.2,58.7,2023-02-11T14:51:37.685Z,2023-02-12T07:44:05Z,4024593197,212,18.2,4024593191,56,Back,4024593199,213,1.3,4027632055,178,,4024593195,141,84.2,4024593193,140,33.4,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506269011,238,1,1,20,30,7ad69ngbpjuyzv96drf8d9sn2,1,33.3,84.2,2023-02-11T14:51:40.105Z,2023-02-12T07:44:09Z,4024593313,212,12.7,4024593305,56,Back,4024593315,213,5.1,4027632155,178,,4024593311,141,66.8,4024593309,140,37.8,,,,,,,aze5i6ssy55jrc8k9vhrs8o9h,D. Sinkgraven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506269045,239,1,1,20,32,7ad69ngbpjuyzv96drf8d9sn2,0,37.8,66.8,2023-02-11T14:51:41.316Z,2023-02-12T07:44:12Z,4024593445,56,Left,4024593449,141,100.0,4024593447,140,55.4,4024593451,212,29.9,4027632233,178,,4024593453,213,0.9,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506269103,189,5,1,20,33,4l9mrqzmajz5crzlz50mtbt6x,1,42.7,-1.2,2023-02-11T14:51:42.647Z,2023-02-12T07:44:18Z,4024593647,347,,4024593645,56,Back,4024593701,233,240,,,,,,,,,,,,,,,,bkbmygo5f1glcs6xssawl26z9,I. Bebou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506269047,240,5,1,20,33,7ad69ngbpjuyzv96drf8d9sn2,0,57.3,101.2,2023-02-11T14:51:42.647Z,2023-02-12T07:44:18Z,4024593455,56,Left,4024593457,347,,4024593717,233,189,,,,,,,,,,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506269297,190,1,1,20,40,4l9mrqzmajz5crzlz50mtbt6x,1,39.8,0,2023-02-11T14:51:49.851Z,2023-02-12T07:44:21Z,4024594457,56,Back,4024594461,141,29.8,4024594465,213,2.0,4024594463,212,23.2,4024594455,107,,4024594491,189,,4024594467,1,,4024594459,140,31.1,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506269333,191,1,1,20,45,4l9mrqzmajz5crzlz50mtbt6x,1,34.5,40.1,2023-02-11T14:51:54.837Z,2023-02-12T07:44:27Z,4024594625,212,17.4,4024594623,141,65.6,4024594629,213,1.5,4024594619,140,35.4,4024594617,56,Back,4027632567,178,,,,,,,,a5kkysp7c5f577ji17q5v2k0l,J. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506269395,192,1,1,20,49,4l9mrqzmajz5crzlz50mtbt6x,1,35.1,64.7,2023-02-11T14:51:58.861Z,2023-02-12T07:44:33Z,4024594897,213,4.8,4027632643,178,,4024594893,141,43.6,4024594895,212,14.4,4024594891,140,36.4,4024594889,56,Back,,,,,,,980t379w5cp7umv1eltwlfca1,S. Nsoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506269407,193,1,1,20,51,4l9mrqzmajz5crzlz50mtbt6x,1,36.2,43.3,2023-02-11T14:52:01.188Z,2023-02-12T07:44:36Z,4024594935,212,10.6,4024594933,141,35.2,4024594929,56,Back,4027632697,178,,4024594931,140,44.8,4024594937,213,5.7,,,,,,,a5kkysp7c5f577ji17q5v2k0l,J. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506269469,194,1,1,20,52,4l9mrqzmajz5crzlz50mtbt6x,1,44.8,35.2,2023-02-11T14:52:02.046Z,2023-02-12T07:44:41Z,4027632763,178,,4024595237,141,43.0,4024595241,213,2.7,4024595239,212,13.2,4024595235,140,33.3,4024595233,56,Back,,,,,,,f3v95yyj6j7h7qpprxm4zlre1,D. Geiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506269493,195,1,1,20,56,4l9mrqzmajz5crzlz50mtbt6x,1,32.4,56.3,2023-02-11T14:52:06.017Z,2023-02-12T07:44:44Z,4024595339,56,Back,4024595347,213,1.3,4024595345,212,12.5,4024595343,141,74.1,4024595341,140,35.3,4027632831,178,,,,,,,,a5kkysp7c5f577ji17q5v2k0l,J. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506269571,196,1,1,20,59,4l9mrqzmajz5crzlz50mtbt6x,1,36.2,75.2,2023-02-11T14:52:08.357Z,2023-02-12T07:44:48Z,4024595707,141,54.2,4027632919,178,,4024595703,56,Back,4024595705,140,32.5,4024595711,213,4.4,4024595709,212,14.8,,,,,,,980t379w5cp7umv1eltwlfca1,S. Nsoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506269649,197,1,1,21,3,4l9mrqzmajz5crzlz50mtbt6x,1,34.7,40.1,2023-02-11T14:52:12.376Z,2023-02-12T07:44:52Z,4024596049,56,Back,4024596061,213,4.7,4024596053,141,14.6,4027632971,178,,4024596055,212,17.3,4024596051,140,35.1,,,,,,,a5kkysp7c5f577ji17q5v2k0l,J. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506269677,198,1,1,21,8,4l9mrqzmajz5crzlz50mtbt6x,1,30.3,26.8,2023-02-11T14:52:17.571Z,2023-02-12T07:44:56Z,4024596239,141,40.8,4024596235,56,Back,4024596243,213,2.8,4027633013,178,,4024596237,140,8.0,4024596241,212,25.3,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506269727,199,1,1,21,11,4l9mrqzmajz5crzlz50mtbt6x,0,9.3,53.3,2023-02-11T14:52:20.566Z,2023-02-12T07:45:02Z,4024596433,56,Back,4024596435,140,35.1,4024596431,155,,4024596439,212,37.3,4024596437,141,90.9,4027633087,178,,4024596441,213,0.8,4024596443,1,,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506269755,241,1,1,21,14,7ad69ngbpjuyzv96drf8d9sn2,0,63.2,10.6,2023-02-11T14:52:23.512Z,2023-02-12T07:45:07Z,4024596571,3,,4024596579,212,10.9,4024596573,56,Right,4024596581,213,5.5,4024596575,140,70.4,4027633169,388,,4024596577,141,0.0,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506269805,200,5,1,21,17,4l9mrqzmajz5crzlz50mtbt6x,1,29.8,101.2,2023-02-11T14:52:26.266Z,2023-02-12T07:45:13Z,4024596773,347,,4024596775,233,242,4024596771,56,Back,,,,,,,,,,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506269761,242,5,1,21,17,7ad69ngbpjuyzv96drf8d9sn2,0,70.2,-1.2,2023-02-11T14:52:26.266Z,2023-02-12T07:45:14Z,4024596783,233,200,4024596591,56,Right,4024596593,347,,,,,,,,,,,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506269811,201,1,1,21,19,4l9mrqzmajz5crzlz50mtbt6x,1,30,100,2023-02-11T14:52:28.807Z,2023-02-12T07:45:26Z,4024596815,140,23.5,4024596813,56,Back,4024596821,213,3.6,4024596819,212,7.8,4024596811,107,,4024596817,141,95.9,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506269823,202,1,1,21,22,4l9mrqzmajz5crzlz50mtbt6x,1,23.5,95.9,2023-02-11T14:52:32.146Z,2023-02-12T07:45:37Z,4027633609,178,,4024596877,140,29.6,4024596875,56,Back,4024596881,212,6.5,4024596879,141,97.2,4024596883,213,0.1,,,,,,,980t379w5cp7umv1eltwlfca1,S. Nsoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506269929,203,1,1,21,25,4l9mrqzmajz5crzlz50mtbt6x,1,30.2,96.9,2023-02-11T14:52:34.457Z,2023-02-12T07:45:41Z,4024597287,155,,4027633701,178,,4024597297,213,5.5,4024597295,212,36.8,4024597293,141,57.7,4024597291,140,54.4,4024597299,1,,4024597289,56,Center,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506269933,204,44,1,21,27,4l9mrqzmajz5crzlz50mtbt6x,1,54.6,57.9,2023-02-11T14:52:36.586Z,2023-02-12T10:28:40Z,4024597327,286,,4024597483,233,243,4024597325,56,Center,,,,,,,,,,,,,,,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506269849,243,44,1,21,27,7ad69ngbpjuyzv96drf8d9sn2,0,45.4,42.1,2023-02-11T14:52:36.587Z,2023-02-12T07:45:48Z,4024596975,56,Back,4024597491,233,204,4024596979,285,,,,,,,,,,,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506269937,205,61,1,21,27,4l9mrqzmajz5crzlz50mtbt6x,0,54.6,58.5,2023-02-11T14:52:36.685Z,2023-02-12T10:28:40Z,4027633881,15,,4024597339,56,Center,4027633883,388,,,,,,,,,,,,,,,,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506269867,244,43,1,21,28,7ad69ngbpjuyzv96drf8d9sn2,1,0,0,2023-02-11T14:52:37.894Z,2023-02-11T14:53:04Z,4024597059,56,Back,4024598607,144,61,,,,,,,,,,,,,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506269879,245,49,1,21,29,7ad69ngbpjuyzv96drf8d9sn2,1,40.4,38,2023-02-11T14:52:38.978Z,2023-02-12T07:45:59Z,,,,,,,,,,,,,,,,,,,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506269925,246,1,1,21,29,7ad69ngbpjuyzv96drf8d9sn2,1,40.4,38,2023-02-11T14:52:39.087Z,2023-02-12T07:46:03Z,4024597279,212,29.6,4024597281,213,2.8,4024597273,56,Back,4024597275,140,13.7,4027634113,178,,4024597277,141,51.8,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506269985,247,1,1,21,36,7ad69ngbpjuyzv96drf8d9sn2,1,14.2,44.3,2023-02-11T14:52:46.016Z,2023-02-12T07:46:06Z,4024597569,56,Back,4024597577,213,4.9,4027634173,178,,4024597571,140,15.8,4024597575,212,11.2,4024597573,141,28.0,,,,,,,cg6h7oq0b5zpx1g4brhzyk1xx,L. Hrádecký,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506270007,248,1,1,21,39,7ad69ngbpjuyzv96drf8d9sn2,1,15.4,29.6,2023-02-11T14:52:48.436Z,2023-02-12T07:46:09Z,4027634209,178,,4024597717,212,31.6,4024597719,213,1.7,4024597711,56,Back,4024597713,140,12.5,4024597715,141,75.9,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
