id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2526751621,192,1,1,18,25,dt4pinj0vw0t0cvz7za6mhmzy,1,34.3,49.6,2023-04-01T16:48:37.808Z,2023-04-02T07:37:23Z,4153683427,140,39.0,4153683429,141,4.3,4156305781,178,,4153683433,213,4.9,4153683425,56,Back,4153683431,212,31.2,,,,,,,7lai6ovwsl01gonutejt4mms5,E. Can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526751627,193,1,1,18,28,dt4pinj0vw0t0cvz7za6mhmzy,0,36.6,4.2,2023-04-01T16:48:40.790Z,2023-04-02T07:37:29Z,4153683487,213,0.1,4153683475,56,Back,4153683479,141,5.0,4156305915,178,,4153683483,212,5.0,4153683477,140,41.3,,,,,,,5irixhhyayq9yl7sb2kohjrv9,M. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526751695,194,4,1,18,28,dt4pinj0vw0t0cvz7za6mhmzy,1,53.7,9.5,2023-04-01T16:48:41Z,2023-04-02T07:37:44Z,4153683961,233,172,4153683879,152,,4153683881,265,,4153683875,13,,4153683883,286,,4153683877,56,Right,,,,,,,f4qcgzveslklfi8601tep77x1,J. Brandt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526751701,172,4,1,18,28,apoawtpvac4zqlancmvw4nk4o,0,46.3,90.5,2023-04-01T16:48:41.001Z,2023-04-02T07:37:44Z,4153683911,56,Back,4153683917,285,,4153683913,152,,4153683915,265,,4153683995,233,194,4153683909,13,,4156306201,178,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526751815,195,1,1,18,43,dt4pinj0vw0t0cvz7za6mhmzy,1,47.1,5,2023-04-01T16:48:56.001Z,2023-04-02T07:37:54Z,4153684541,5,,4153684553,213,2.5,4153684549,141,15.6,4156306459,178,,4155233423,189,,4153684547,140,38.3,4153684551,212,11.7,4153684543,152,,5irixhhyayq9yl7sb2kohjrv9,M. Wolf,4153684545,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526751823,196,1,1,18,48,dt4pinj0vw0t0cvz7za6mhmzy,1,37.8,15.6,2023-04-01T16:49:00.814Z,2023-04-02T07:37:59Z,4153684605,213,5.5,4153684603,212,11.7,4153684597,56,Back,4156306541,178,,4153684601,141,3.7,4153684599,140,45.8,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526751829,197,1,1,18,50,dt4pinj0vw0t0cvz7za6mhmzy,0,46,3.7,2023-04-01T16:49:02.792Z,2023-04-02T07:38:06Z,4153684847,236,,4153684645,141,4.9,4153684643,140,47.7,4153684647,212,2.0,4156306725,178,,4153684853,286,,4153684849,233,173,4153684649,213,0.4,5irixhhyayq9yl7sb2kohjrv9,M. Wolf,4153684641,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526751851,173,74,1,18,50,apoawtpvac4zqlancmvw4nk4o,1,53.3,96.8,2023-04-01T16:49:02.823Z,2023-04-02T07:38:10Z,4156306861,178,,4153684785,285,,4153684783,56,Left,4153684925,233,197,,,,,,,,,,,,,1u1u438ql6xrordkb65wsxo7p,K. Coman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526751887,174,5,1,18,52,apoawtpvac4zqlancmvw4nk4o,0,53,101,2023-04-01T16:49:04.753Z,2023-04-02T07:38:14Z,4153684955,347,,4153685041,233,198,4153684953,56,Left,,,,,,,,,,,,,,,,1u1u438ql6xrordkb65wsxo7p,K. Coman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526751895,198,5,1,18,52,dt4pinj0vw0t0cvz7za6mhmzy,1,47,-1,2023-04-01T16:49:04.753Z,2023-04-02T07:38:13Z,4153684981,347,,4153685017,233,174,4153684979,56,Back,,,,,,,,,,,,,,,,5irixhhyayq9yl7sb2kohjrv9,M. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526751995,199,1,1,19,0,dt4pinj0vw0t0cvz7za6mhmzy,1,49.7,0,2023-04-01T16:49:12.943Z,2023-04-02T07:38:19Z,4153685455,107,,4153685461,141,6.1,4153685463,212,13.8,4153685457,56,Right,4153685459,140,61.9,4153685465,213,0.4,,,,,,,5irixhhyayq9yl7sb2kohjrv9,M. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526752011,200,1,1,19,1,dt4pinj0vw0t0cvz7za6mhmzy,1,62.3,6.1,2023-04-01T16:49:13.876Z,2023-04-02T07:38:26Z,4153685525,140,55.5,4153685531,213,3.4,4156307273,178,,4153685523,56,Right,4153685527,141,3.8,4153685529,212,7.3,,,,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526752027,201,1,1,19,2,dt4pinj0vw0t0cvz7za6mhmzy,1,55.5,3.8,2023-04-01T16:49:14.842Z,2023-04-02T07:38:29Z,4153685619,140,63.1,4153685623,212,8.0,4153685625,213,0.1,4153685617,56,Right,4153685621,141,4.6,4156307345,178,,,,,,,,5irixhhyayq9yl7sb2kohjrv9,M. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526752043,202,1,1,19,4,dt4pinj0vw0t0cvz7za6mhmzy,1,63.1,4.6,2023-04-01T16:49:16.143Z,2023-04-02T07:38:35Z,4153685691,140,74.4,4153685689,56,Right,4156307527,178,,4153685697,213,0.2,4153685693,141,8.3,4153685695,212,12.1,,,,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526752069,203,1,1,19,5,dt4pinj0vw0t0cvz7za6mhmzy,1,74.4,8.3,2023-04-01T16:49:18.045Z,2023-04-02T07:38:42Z,4153685865,140,77.2,4153685863,56,Right,4153685867,141,3.4,4153685871,213,5.4,4156307749,178,,4153685869,212,4.4,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526752071,204,3,1,19,6,dt4pinj0vw0t0cvz7za6mhmzy,0,75,5.8,2023-04-01T16:49:18.987Z,2023-04-02T07:38:47Z,4155234931,464,,4156307893,178,,4153689297,233,175,4153689243,286,,4153685875,56,Right,,,,,,,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526752065,175,7,1,19,7,apoawtpvac4zqlancmvw4nk4o,1,25,94.2,2023-04-01T16:49:19.224Z,2023-04-02T07:38:51Z,4156308017,178,,4155235011,385,,4153685845,285,,4153689253,233,204,4153685843,56,Back,,,,,,,,,,4w4ldzomkj7fhrc51iimz8no5,L. Goretzka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526752101,176,49,1,19,7,apoawtpvac4zqlancmvw4nk4o,1,22.1,89.7,2023-04-01T16:49:20.083Z,2023-04-02T07:39:00Z,,,,,,,,,,,,,,,,,,,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526752129,177,1,1,19,8,apoawtpvac4zqlancmvw4nk4o,0,22.1,89.7,2023-04-01T16:49:20.194Z,2023-04-02T07:39:05Z,4153686149,1,,4153686133,140,59.9,4153686129,157,,4156308341,178,,4153686137,141,89.4,4153686143,212,39.7,4153686145,213,6.3,4153686131,56,Left,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526752169,205,1,1,19,10,dt4pinj0vw0t0cvz7za6mhmzy,0,38.5,9.2,2023-04-01T16:49:22.700Z,2023-04-02T07:39:10Z,4153686341,56,Right,4153686349,213,6.2,4156308481,388,,4153686347,212,16.0,4153686343,140,53.7,4153686339,3,,4153686345,141,6.8,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526752181,178,61,1,19,12,apoawtpvac4zqlancmvw4nk4o,0,41.4,90.9,2023-04-01T16:49:24.228Z,2023-04-02T17:39:58Z,4159010587,21,,4153686399,56,Back,4156308781,178,,,,,,,,,,,,,,,,,1u1u438ql6xrordkb65wsxo7p,K. Coman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526752185,206,49,1,19,12,dt4pinj0vw0t0cvz7za6mhmzy,1,53.7,6.8,2023-04-01T16:49:25.068Z,2023-04-02T17:40:13Z,,,,,,,,,,,,,,,,,,,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526752239,207,1,1,19,17,dt4pinj0vw0t0cvz7za6mhmzy,0,61.4,2.8,2023-04-01T16:49:29.742Z,2023-04-02T07:39:35Z,4153686675,213,0.3,4153686667,56,Right,4156309005,178,,4153686671,141,4.6,4153686673,212,4.7,4153686669,140,65.7,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526752243,179,49,1,19,17,apoawtpvac4zqlancmvw4nk4o,1,32.2,92.4,2023-04-01T16:49:29.851Z,2023-04-02T17:40:47Z,,,,,,,,,,,,,,,,,,,,,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526752293,180,1,1,19,20,apoawtpvac4zqlancmvw4nk4o,0,35.6,88.5,2023-04-01T16:49:32.745Z,2023-04-02T07:39:43Z,4153686883,141,75.8,4153686881,140,60.2,4153686879,56,Center,4153686887,213,6.0,4156309145,178,,4153686885,212,27.2,,,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526752335,208,49,1,19,22,dt4pinj0vw0t0cvz7za6mhmzy,1,28.9,4.3,2023-04-01T16:49:34.381Z,2023-04-02T17:41:07Z,,,,,,,,,,,,,,,,,,,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526752367,209,1,1,19,25,dt4pinj0vw0t0cvz7za6mhmzy,1,29,3.5,2023-04-01T16:49:37.740Z,2023-04-02T07:39:57Z,4153687203,56,Back,4153687211,213,2.7,4153687205,140,8.2,4153687209,212,23.8,4156309345,178,,4153687207,141,17.4,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526752407,210,1,1,19,29,dt4pinj0vw0t0cvz7za6mhmzy,0,9.4,14.9,2023-04-01T16:49:41.294Z,2023-04-02T07:40:01Z,4153687467,213,0.4,4153687469,1,,4153687461,140,67.5,4153687459,56,Center,4153687465,212,65.4,4156309401,178,,4153687463,141,49.6,4153687457,155,,9rjd95oqotnalxmv56v7p1r6d,G. Kobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526752439,181,1,1,19,33,apoawtpvac4zqlancmvw4nk4o,1,30.9,59.4,2023-04-01T16:49:45.184Z,2023-04-02T17:41:31Z,4153687605,3,,4159017799,178,,4153687611,141,31.9,4153687615,213,4.6,4153687609,140,29.1,4153687613,212,18.8,4153687607,56,Back,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526752443,182,49,1,19,36,apoawtpvac4zqlancmvw4nk4o,1,29.1,31.9,2023-04-01T16:49:48.187Z,2023-04-02T07:40:31Z,,,,,,,,,,,,,,,,,,,,,,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526752467,183,1,1,19,37,apoawtpvac4zqlancmvw4nk4o,1,26.2,30.8,2023-04-01T16:49:49.306Z,2023-04-02T07:40:38Z,4153687747,141,40.9,4156310083,178,,4153687749,212,17.9,4153687745,140,10.5,4153687751,213,2.7,4153687743,56,Back,,,,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526752547,184,1,1,19,40,apoawtpvac4zqlancmvw4nk4o,1,10.4,31.6,2023-04-01T16:49:52.194Z,2023-04-02T07:40:44Z,4153688195,213,5.1,4156310165,178,,4153688193,212,18.8,4153688189,140,17.0,4153688191,141,5.9,4153688187,56,Back,,,,,,,bagn0ce4xunsiz3mezrtqx1p1,Y. Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526752565,185,1,1,19,41,apoawtpvac4zqlancmvw4nk4o,1,20.5,5.9,2023-04-01T16:49:54.065Z,2023-04-02T17:42:13Z,4153688277,212,19.8,4153688271,56,Back,4153688279,213,0.2,4153688275,141,12.4,4156310307,178,,4153688273,140,38.9,,,,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526752673,187,1,1,19,49,apoawtpvac4zqlancmvw4nk4o,1,60.8,47.6,2023-04-01T16:50:01.191Z,2023-04-02T07:41:09Z,4153688881,141,82.7,4153689743,210,13,4153688877,56,Left,4153688883,212,24.6,4153688879,140,66.5,4156310559,178,,4153688885,213,1.3,,,,4w4ldzomkj7fhrc51iimz8no5,L. Goretzka,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526752605,186,1,1,19,49,apoawtpvac4zqlancmvw4nk4o,1,41.4,14.8,2023-04-01T16:50:01.200Z,2023-04-02T07:40:55Z,4153688513,141,53.1,4153688515,212,27.1,4153688509,56,Back,4156310401,178,,4153688511,140,48.4,4153688517,213,1.3,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526752679,188,13,1,19,54,apoawtpvac4zqlancmvw4nk4o,1,76.1,62.7,2023-04-01T16:50:06.775Z,2023-04-02T07:41:09Z,4153688925,56,Center,4153689767,102,37.3,4156310685,178,,4153688923,18,,4153689763,55,187,4153689773,230,98.5,4153689775,231,50.7,4153689769,103,55.6,1u1u438ql6xrordkb65wsxo7p,K. Coman,4153689771,215,,4153689761,29,,4153689051,20,,,4153688921,22,4153689759,81,,,,,,,,,,,,,,,,,,,,,,,,,,
2526752689,189,5,1,19,56,apoawtpvac4zqlancmvw4nk4o,0,101.4,43.7,2023-04-01T16:50:08.502Z,2023-04-02T07:41:13Z,4153689005,233,211,4153688949,346,,4153688947,56,Center,,,,,,,,,,,,,,,,1u1u438ql6xrordkb65wsxo7p,K. Coman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526752687,211,5,1,19,56,dt4pinj0vw0t0cvz7za6mhmzy,1,-1.4,56.3,2023-04-01T16:50:08.502Z,2023-04-02T07:41:13Z,4153688971,233,189,4153688939,56,Back,4153688941,346,,,,,,,,,,,,,,,,,9rjd95oqotnalxmv56v7p1r6d,G. Kobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526753039,212,1,1,20,24,dt4pinj0vw0t0cvz7za6mhmzy,1,4.3,50.1,2023-04-01T16:50:36.752Z,2023-04-02T07:41:18Z,4153691015,56,Back,4153691013,124,,4153691017,140,47.1,4153691025,1,,4153691023,213,0.0,4155239661,189,,4153691029,74,,4153691021,212,45.0,9rjd95oqotnalxmv56v7p1r6d,G. Kobel,4153691019,141,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526753101,213,1,1,20,25,dt4pinj0vw0t0cvz7za6mhmzy,1,47.9,55.7,2023-04-01T16:50:37.375Z,2023-04-02T07:41:28Z,4153691445,213,1.0,4153691439,140,57.9,4153691437,56,Left,4153691443,212,19.5,4156311087,178,,4153691441,141,79.9,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526753117,214,1,1,20,33,dt4pinj0vw0t0cvz7za6mhmzy,1,86.8,75.4,2023-04-01T16:50:45.320Z,2023-04-02T07:41:36Z,4153691541,213,1.2,4153691535,140,89.3,4153691533,56,Left,4156311225,178,,4153691537,141,84.4,4153691539,212,6.7,,,,,,,btzfq6521zl3q5uqus8ltov6d,M. Reus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526753123,215,1,1,20,34,dt4pinj0vw0t0cvz7za6mhmzy,0,89.3,84.4,2023-04-01T16:50:46.423Z,2023-04-02T07:41:41Z,4155240245,386,,4153691573,2,,4155240243,225,,4153691581,141,58.4,4156311347,178,,4155240247,72,,4153691585,213,4.6,4153691579,140,87.8,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,4153691577,56,Center,4153691583,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526753147,190,12,1,20,35,apoawtpvac4zqlancmvw4nk4o,1,10.6,45.1,2023-04-01T16:50:47.591Z,2023-04-02T07:41:50Z,4153691735,213,5.2,4153691733,212,13.9,4153691729,140,17.3,4156311571,178,,4153691725,56,Back,4153691731,141,27.5,,,,,,,4w4ldzomkj7fhrc51iimz8no5,L. Goretzka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526753153,191,49,1,20,36,apoawtpvac4zqlancmvw4nk4o,1,17.3,27.5,2023-04-01T16:50:48.183Z,2023-04-02T17:43:51Z,,,,,,,,,,,,,,,,,,,,,,,,,4603xrdk721lqhd1ejn62x5n9,L. Sané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526753161,192,1,1,20,37,apoawtpvac4zqlancmvw4nk4o,1,18,30.1,2023-04-01T16:50:49.725Z,2023-04-02T07:42:01Z,4153691817,141,31.1,4153691819,212,7.3,4156311821,178,,4153691815,140,11.1,4153691821,213,3.0,4153691813,56,Back,,,,,,,4603xrdk721lqhd1ejn62x5n9,L. Sané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526753171,193,1,1,20,38,apoawtpvac4zqlancmvw4nk4o,1,11.1,31.1,2023-04-01T16:50:50.267Z,2023-04-02T07:42:08Z,4156312035,178,,4153691851,141,39.7,4153691845,155,,4153691853,212,11.7,4153691849,140,20.8,4153691855,213,0.5,4153691847,56,Back,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526753203,194,1,1,20,39,apoawtpvac4zqlancmvw4nk4o,0,21,39.7,2023-04-01T16:50:51.604Z,2023-04-02T07:42:19Z,4153692021,212,22.1,4153692007,155,,4153692015,140,31.4,4156312347,178,,4153692011,56,Back,4153692017,141,11.5,4153692025,213,5.2,,,,4w4ldzomkj7fhrc51iimz8no5,L. Goretzka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526753209,216,49,1,20,42,dt4pinj0vw0t0cvz7za6mhmzy,1,66.7,91.4,2023-04-01T16:50:54.852Z,2023-04-02T07:42:33Z,,,,,,,,,,,,,,,,,,,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526753281,217,1,1,20,42,dt4pinj0vw0t0cvz7za6mhmzy,1,65,91.2,2023-04-01T16:50:54.879Z,2023-04-02T07:42:39Z,4153692405,141,75.6,4156312885,178,,4153692403,140,46.2,4153692407,212,22.4,4153692401,56,Back,4153692409,213,3.6,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526753317,218,1,1,20,49,dt4pinj0vw0t0cvz7za6mhmzy,1,48.7,79.9,2023-04-01T16:51:01.423Z,2023-04-02T07:42:49Z,4153692581,213,3.8,4153692575,140,34.4,4153692573,56,Back,4156313155,178,,4153692577,141,62.4,4153692579,212,19.2,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526753397,219,1,1,20,52,dt4pinj0vw0t0cvz7za6mhmzy,1,33.3,58.4,2023-04-01T16:51:04.790Z,2023-04-02T07:42:52Z,4156313265,178,,4153692981,141,26.1,4153692983,212,22.9,4153692977,56,Back,4153692979,140,39.5,4153692985,213,5.0,,,,,,,9rjd95oqotnalxmv56v7p1r6d,G. Kobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526753437,220,1,1,20,59,dt4pinj0vw0t0cvz7za6mhmzy,1,42.4,25,2023-04-01T16:51:11.133Z,2023-04-02T07:42:57Z,4153693211,141,47.8,4156313409,178,,4153693207,56,Back,4153693213,212,17.6,4153693215,213,2.1,4153693209,140,34.5,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526753495,221,1,1,21,2,dt4pinj0vw0t0cvz7za6mhmzy,1,36,51,2023-04-01T16:51:14.566Z,2023-04-02T07:43:00Z,4153693465,213,1.4,4153693459,140,39.8,4156313495,178,,4153693457,56,Back,4153693463,212,27.8,4153693461,141,91.4,,,,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526753555,222,1,1,21,4,dt4pinj0vw0t0cvz7za6mhmzy,1,39.8,91.4,2023-04-01T16:51:16.672Z,2023-04-02T07:43:08Z,4153693793,56,Back,4153693801,213,4.5,4153693795,140,33.8,4153693799,212,27.0,4153693797,141,52.8,4156313783,178,,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526753597,223,1,1,21,9,dt4pinj0vw0t0cvz7za6mhmzy,1,33.6,52.8,2023-04-01T16:51:21.605Z,2023-04-02T07:43:20Z,4153694007,56,Back,4153694013,212,12.0,4153694015,213,0.6,4153694009,140,43.3,4153694011,141,62.1,4156314053,178,,,,,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526753625,224,1,1,21,10,dt4pinj0vw0t0cvz7za6mhmzy,1,43.5,62.1,2023-04-01T16:51:22.340Z,2023-04-02T07:43:34Z,4153694149,212,12.1,4156314507,178,,4153694153,213,3.9,4153694141,56,Back,4153694145,141,49.6,4153694143,140,35.3,,,,,,,7lai6ovwsl01gonutejt4mms5,E. Can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526753659,225,1,1,21,14,dt4pinj0vw0t0cvz7za6mhmzy,1,49.5,44.2,2023-04-01T16:51:26.616Z,2023-04-02T07:43:39Z,4153694319,141,54.8,4153694323,213,1.7,4153694317,140,48.3,4156314665,178,,4153694321,212,7.3,4153694315,56,Back,,,,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526753709,226,1,1,21,16,dt4pinj0vw0t0cvz7za6mhmzy,1,48.1,50.3,2023-04-01T16:51:28.722Z,2023-04-02T07:43:53Z,4153694523,141,27.1,4153694519,56,Back,4153694525,212,15.8,4156315133,178,,4153694521,140,47.7,4153694527,213,4.7,,,,,,,7lai6ovwsl01gonutejt4mms5,E. Can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526753727,227,1,1,21,18,dt4pinj0vw0t0cvz7za6mhmzy,1,47.3,22.1,2023-04-01T16:51:30.875Z,2023-04-02T07:44:00Z,4153694629,213,5.7,4153694621,56,Right,4153694627,212,21.7,4156315343,178,,4153694623,140,64.7,4153694625,141,5.0,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526753747,228,1,1,21,20,dt4pinj0vw0t0cvz7za6mhmzy,1,65.8,4.1,2023-04-01T16:51:32.351Z,2023-04-02T07:44:04Z,4153694735,141,7.1,4153694733,140,77.7,4156315451,178,,4153694737,212,12.7,4153694731,56,Right,4153694739,213,0.2,,,,,,,5irixhhyayq9yl7sb2kohjrv9,M. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526753811,229,1,1,21,23,dt4pinj0vw0t0cvz7za6mhmzy,1,80.5,4.4,2023-04-01T16:51:35.150Z,2023-04-02T07:44:10Z,4153695059,140,96.8,4153695065,213,0.4,4153695063,212,18.5,4153695057,56,Right,4156315613,178,,4153695061,141,14.7,,,,,,,f4qcgzveslklfi8601tep77x1,J. Brandt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526753817,230,3,1,21,27,dt4pinj0vw0t0cvz7za6mhmzy,0,95.7,26.2,2023-04-01T16:51:39.604Z,2023-04-02T07:44:19Z,4153695337,233,195,4156315809,178,,4153695089,286,,4153695087,56,Center,4155243011,465,,,,,,,,,,,5irixhhyayq9yl7sb2kohjrv9,M. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526753853,195,7,1,21,27,apoawtpvac4zqlancmvw4nk4o,0,4.3,73.8,2023-04-01T16:51:39.727Z,2023-04-02T07:44:24Z,4153695273,285,,4156315923,178,,4155243071,385,,4153695269,56,Back,4153695315,233,230,,,,,,,,,,4w4ldzomkj7fhrc51iimz8no5,L. Goretzka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
