id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2479498517,8,1,1,0,31,go76xxm0xyfgqt1h6tcrtimm,1,48.7,100,2022-10-30T14:30:43.464Z,2022-10-31T06:00:55Z,3883794767,141,87.9,3883794761,107,,3883794763,56,Back,3883794769,212,16.0,3883794765,140,36.4,3883794771,213,3.8,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479498565,9,1,1,0,34,go76xxm0xyfgqt1h6tcrtimm,1,36.1,85.2,2022-10-30T14:30:45.935Z,2022-10-31T06:00:55Z,3883795037,141,51.7,3886062541,178,,3883795033,140,31.1,3883795041,213,4.5,3883795039,212,23.4,3883795029,56,Back,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479498623,10,1,1,0,37,go76xxm0xyfgqt1h6tcrtimm,1,31.5,52.2,2022-10-30T14:30:49.664Z,2022-10-31T06:00:55Z,3883795307,140,32.9,3883795309,141,70.4,3883795305,56,Back,3886062549,178,,3883795311,212,12.5,3883795313,213,1.5,,,,,,,ckjid5lfgbx8tdyoi32vbwn9x,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479498681,11,1,1,0,40,go76xxm0xyfgqt1h6tcrtimm,1,31,68.7,2022-10-30T14:30:52.521Z,2022-10-31T06:00:56Z,3883795627,56,Back,3886062565,178,,3883795631,140,25.8,3883795643,213,4.5,3883795639,212,29.3,3883795635,141,26.4,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479498717,12,1,1,0,44,go76xxm0xyfgqt1h6tcrtimm,1,26.3,17.5,2022-10-30T14:30:56.281Z,2022-10-31T06:00:56Z,3883795829,140,29.3,3883795827,56,Back,3886062579,178,,3883795833,212,9.9,3883795831,141,3.7,3883795835,213,5.0,,,,,,,ckjid5lfgbx8tdyoi32vbwn9x,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479498733,13,1,1,0,46,go76xxm0xyfgqt1h6tcrtimm,0,29.3,3.7,2022-10-30T14:30:57.862Z,2022-10-31T06:00:57Z,3883795973,286,,3883795905,140,31.0,3883795967,236,,3883795939,141,4.6,3883795901,56,Back,3883795941,212,1.9,3883795943,213,0.3,3886062589,178,,43eq31reskwn9veb3vickralm,J. Scally,3883795969,233,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479498725,8,74,1,0,46,a8d2gb2nag8fy0itbuxmcibh2,1,66.2,94.4,2022-10-30T14:30:57.962Z,2022-10-31T06:00:57Z,3883795995,233,13,3883795869,56,Left,3883795871,285,,3886062593,178,,,,,,,,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479498749,9,5,1,0,46,a8d2gb2nag8fy0itbuxmcibh2,0,69.8,101.7,2022-10-30T14:30:58.146Z,2022-10-31T06:00:58Z,3883796013,56,Left,3883797131,233,14,3883796015,347,,,,,,,,,,,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479498941,14,5,1,0,46,go76xxm0xyfgqt1h6tcrtimm,1,30.2,-1.7,2022-10-30T14:30:58.146Z,2022-10-31T06:00:57Z,3883797049,56,Back,3883797077,233,9,3883797051,347,,,,,,,,,,,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479498977,15,1,1,0,58,go76xxm0xyfgqt1h6tcrtimm,1,32.3,0,2022-10-30T14:31:10.497Z,2022-10-31T06:00:58Z,3883797255,212,5.6,3883797247,107,,3883797253,141,6.4,3883797251,140,31.2,3883797257,213,1.8,3883797249,56,Back,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479499071,16,1,1,0,59,go76xxm0xyfgqt1h6tcrtimm,0,27.5,8.1,2022-10-30T14:31:11.385Z,2022-10-31T06:00:58Z,3883797787,212,25.1,3883797785,141,3.6,3883797789,213,6.2,3883797779,155,,3883797781,56,Right,3883797783,140,51.2,3886062623,178,,,,,5i8dbjuewybsfgyym63clfw0l,J. Weigl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479499001,10,49,1,1,1,a8d2gb2nag8fy0itbuxmcibh2,1,45.8,95.1,2022-10-30T14:31:13.642Z,2022-10-31T06:00:59Z,,,,,,,,,,,,,,,,,,,,,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479499139,11,1,1,1,3,a8d2gb2nag8fy0itbuxmcibh2,1,45.9,96.3,2022-10-30T14:31:15.458Z,2022-10-31T06:00:59Z,3883798139,212,13.3,3883798133,140,33.7,3883798141,213,3.4,3883798137,141,91.1,3886062653,178,,3883798129,56,Back,,,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479499205,12,1,1,1,6,a8d2gb2nag8fy0itbuxmcibh2,0,36.2,94.7,2022-10-30T14:31:18.751Z,2022-10-31T06:00:59Z,3886062663,178,,3883798467,1,,3883798455,140,74.1,3883798461,141,95.4,3883798463,212,39.8,3883798451,155,,3883798465,213,0.0,3883798453,56,Left,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479499235,17,1,1,1,10,go76xxm0xyfgqt1h6tcrtimm,0,22.3,3.7,2022-10-30T14:31:22.669Z,2022-10-31T06:01:00Z,3883798585,56,Back,3883798589,141,3.9,3886062671,178,,3883798593,213,0.0,3883798591,212,3.8,3883798587,140,25.9,,,,,,,ckjid5lfgbx8tdyoi32vbwn9x,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479499241,13,61,1,1,10,a8d2gb2nag8fy0itbuxmcibh2,1,73.2,92.7,2022-10-30T14:31:22.846Z,2022-10-31T06:01:00Z,3883798617,56,Left,3886062683,178,,,,,,,,,,,,,,,,,,,,cywgibmici8hwp1ad1nhk3ufp,S. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479499321,19,61,1,1,12,go76xxm0xyfgqt1h6tcrtimm,0,21.8,2.7,2022-10-30T14:31:24.217Z,2022-10-31T06:01:01Z,3883798971,56,Back,3886062691,178,,,,,,,,,,,,,,,,,,,,ckjid5lfgbx8tdyoi32vbwn9x,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479499673,14,5,1,1,13,a8d2gb2nag8fy0itbuxmcibh2,1,76.4,101.8,2022-10-30T14:31:25.530Z,2022-10-31T06:01:01Z,3883800987,56,Left,3883800989,347,,3883801027,233,18,,,,,,,,,,,,,,,,cywgibmici8hwp1ad1nhk3ufp,S. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479499317,18,5,1,1,13,go76xxm0xyfgqt1h6tcrtimm,0,23.6,-1.8,2022-10-30T14:31:25.530Z,2022-10-31T06:01:01Z,3883798947,56,Back,3883798949,347,,3883801053,233,14,,,,,,,,,,,,,,,,ckjid5lfgbx8tdyoi32vbwn9x,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479499723,15,1,1,1,32,a8d2gb2nag8fy0itbuxmcibh2,0,73.3,100,2022-10-30T14:31:44.618Z,2022-10-31T06:01:01Z,3883801269,107,,3883801281,212,22.7,3883801283,213,5.5,3883801271,56,Left,3883801285,1,,3883801275,140,89.0,3883801279,141,79.1,,,,3gq68k18hhnaazwonmkyjik15,T. Puchacz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479499787,20,12,1,1,34,go76xxm0xyfgqt1h6tcrtimm,1,7.6,18.2,2022-10-30T14:31:46.174Z,2022-10-31T06:01:02Z,3883801849,15,,3886062719,388,,3883801645,56,Back,3883801649,141,19.4,3883801647,140,21.7,3883801653,213,0.1,3883801651,212,14.8,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479499877,16,1,1,1,38,a8d2gb2nag8fy0itbuxmcibh2,1,77.6,79.1,2022-10-30T14:31:50.177Z,2022-10-31T06:01:02Z,3883802217,140,71.4,3886062733,178,,3883802215,56,Center,3883802223,213,4.4,3883802219,141,46.6,3883802221,212,23.0,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479499927,17,1,1,1,42,a8d2gb2nag8fy0itbuxmcibh2,0,72.5,33.9,2022-10-30T14:31:53.899Z,2022-10-31T06:01:02Z,3883802497,56,Center,3883802515,213,0.3,3883802511,212,28.3,3883802493,155,,3886062739,178,,3883802503,140,98.1,3883802507,141,46.7,,,,1ywfkwrcysdlvkt859q00kt7t,D. Doekhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479499953,21,52,1,1,43,go76xxm0xyfgqt1h6tcrtimm,1,4.9,51,2022-10-30T14:31:55.691Z,2022-10-31T06:01:03Z,3886062757,178,,3885233049,377,,,,,,,,,,,,,,,,,,,,slsd8022q9s3uugsafaqt2ol,T. Sippel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479500133,22,1,1,1,51,go76xxm0xyfgqt1h6tcrtimm,1,14,50.7,2022-10-30T14:32:03.532Z,2022-10-31T06:01:05Z,3883803687,213,1.2,3886062795,178,,3883803685,212,29.3,3883803675,56,Back,3883803679,140,24.5,3883803717,287,,3883803683,141,90.6,3883803671,123,,slsd8022q9s3uugsafaqt2ol,T. Sippel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479500253,23,1,1,1,56,go76xxm0xyfgqt1h6tcrtimm,1,30.7,84.5,2022-10-30T14:32:08.787Z,2022-10-31T06:01:09Z,3886062881,178,,3883804257,213,4.3,3883804245,56,Back,3883804249,141,70.5,3883804247,140,27.1,3883804253,212,10.2,,,,,,,1mkbxdrj3myvt6jm4tx8sywgl,C. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479500307,24,1,1,1,59,go76xxm0xyfgqt1h6tcrtimm,1,27.9,68.5,2022-10-30T14:32:10.931Z,2022-10-31T06:01:12Z,3883804527,212,13.3,3883804525,141,50.7,3883804529,213,5.1,3886062969,178,,3883804521,56,Back,3883804523,140,33.1,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479500451,25,1,1,2,1,go76xxm0xyfgqt1h6tcrtimm,1,33.3,48.8,2022-10-30T14:32:13.586Z,2022-10-31T06:01:16Z,3883805227,212,26.3,3886063017,178,,3883805223,141,11.0,3883805217,56,Back,3883805231,213,4.9,3883805219,140,38.8,,,,,,,5i8dbjuewybsfgyym63clfw0l,J. Weigl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479500491,26,1,1,2,5,go76xxm0xyfgqt1h6tcrtimm,1,38.8,11,2022-10-30T14:32:17.033Z,2022-10-31T06:01:19Z,3883805463,56,Back,3883805469,212,8.9,3883805465,140,46.4,3883805467,141,5.2,3883805471,213,5.8,3886063101,178,,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479500519,27,1,1,2,6,go76xxm0xyfgqt1h6tcrtimm,1,46.4,5.2,2022-10-30T14:32:17.977Z,2022-10-31T06:01:23Z,3886063199,178,,3883805597,212,9.9,3883805599,213,2.9,3883805595,141,9.1,3883805591,56,Back,3883805593,140,37.3,,,,,,,d0qyia80j5079xq5olbttqfl6,N. Ngoumou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479500563,28,1,1,2,8,go76xxm0xyfgqt1h6tcrtimm,1,37.3,9.1,2022-10-30T14:32:20.143Z,2022-10-31T06:01:26Z,3886063273,178,,3883805837,140,29.7,3883805835,56,Back,3883805839,141,31.0,3883805841,212,16.9,3883805843,213,2.1,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479500605,29,1,1,2,10,go76xxm0xyfgqt1h6tcrtimm,1,29.7,31,2022-10-30T14:32:22.547Z,2022-10-31T06:01:29Z,3883806021,1,,3886063319,178,,3883806011,56,Back,3883806013,140,37.6,3883806019,213,1.4,3883806015,141,89.9,3883806017,212,40.9,,,,ckjid5lfgbx8tdyoi32vbwn9x,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479500611,30,61,1,2,12,go76xxm0xyfgqt1h6tcrtimm,0,37.6,89.9,2022-10-30T14:32:24.602Z,2022-10-31T06:01:31Z,3883806055,56,Back,3886063383,178,,,,,,,,,,,,,,,,,,,,1mkbxdrj3myvt6jm4tx8sywgl,C. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479500753,18,5,1,2,14,a8d2gb2nag8fy0itbuxmcibh2,1,59.6,-1.8,2022-10-30T14:32:25.892Z,2022-10-31T06:01:31Z,3883807003,233,31,3883806919,347,,3883806915,56,Right,,,,,,,,,,,,,,,,cywgibmici8hwp1ad1nhk3ufp,S. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479500631,31,5,1,2,14,go76xxm0xyfgqt1h6tcrtimm,0,40.4,101.8,2022-10-30T14:32:25.892Z,2022-10-31T06:01:32Z,3883807021,233,18,3883806191,347,,3883806189,56,Back,,,,,,,,,,,,,,,,1mkbxdrj3myvt6jm4tx8sywgl,C. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479500973,19,1,1,2,28,a8d2gb2nag8fy0itbuxmcibh2,1,60.1,0,2022-10-30T14:32:40.664Z,2022-10-31T06:01:47Z,3883808063,107,,3883808067,56,Back,3883808085,1,,3883808081,212,29.5,3883808073,140,44.3,3883808083,213,2.2,3883808077,141,34.8,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479501011,20,1,1,2,30,a8d2gb2nag8fy0itbuxmcibh2,1,44.3,34.8,2022-10-30T14:32:42.363Z,2022-10-31T06:01:51Z,3883808317,141,18.0,3886063735,178,,3883808319,212,14.5,3883808315,140,52.8,3883808313,56,Right,3883808321,213,5.4,,,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479501093,21,1,1,2,31,a8d2gb2nag8fy0itbuxmcibh2,1,52.8,18,2022-10-30T14:32:43.308Z,2022-10-31T06:01:53Z,3883808787,212,22.7,3883808781,56,Back,3883808783,140,32.8,3883808789,213,3.5,3883808785,141,5.3,3886063807,178,,,,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479501113,22,1,1,2,34,a8d2gb2nag8fy0itbuxmcibh2,1,31.9,5,2022-10-30T14:32:46.846Z,2022-10-31T06:01:59Z,3883808919,141,20.4,3883808911,56,Back,3883808913,140,32.5,3883808933,213,1.5,3886063937,178,,3883808927,212,10.5,,,,,,,1ywfkwrcysdlvkt859q00kt7t,D. Doekhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479501177,23,1,1,2,36,a8d2gb2nag8fy0itbuxmcibh2,1,32.5,20.4,2022-10-30T14:32:48.369Z,2022-10-31T06:02:03Z,3883809279,212,10.3,3883809275,140,35.1,3883809281,213,5.0,3883809273,56,Back,3883809277,141,5.8,3886064043,178,,,,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479501223,24,1,1,2,39,a8d2gb2nag8fy0itbuxmcibh2,1,37.7,5.6,2022-10-30T14:32:51.322Z,2022-10-31T06:02:07Z,3883809543,212,13.9,3883809541,141,22.5,3883809539,140,30.2,3883809545,213,2.2,3886064091,178,,3883809537,56,Back,,,,,,,1ywfkwrcysdlvkt859q00kt7t,D. Doekhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479501275,25,1,1,2,41,a8d2gb2nag8fy0itbuxmcibh2,1,30.3,19.2,2022-10-30T14:32:53.660Z,2022-10-31T06:02:10Z,3883809829,56,Back,3886064167,178,,3883809841,213,4.6,3883809833,141,7.3,3883809831,140,29.2,3883809837,212,8.2,,,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
