id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/14/value,qualifier/15/value,qualifier/11/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist
2471805711,1062,43,1,42,26,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2022-10-14T19:13:13.020Z,2022-10-15T05:56:25Z,3843127715,178,0,3843127795,144,82,,,,,,,,,,,,,,,,,,,1n0y675l767w55pipq5lgj1zp,F. Mollet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471712109,356,1,1,42,27,cz4a6wmzx2obyisadhgaccx7b,1,63.5,86.5,2022-10-14T19:13:14.367Z,2022-10-15T08:19:50Z,3843105795,178,,3842615619,56,Left,3842615625,212,9.2,3842615621,140,69.6,3842615627,213,0.8,3842615623,141,96.3,,,,,,,1n0y675l767w55pipq5lgj1zp,F. Mollet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471712121,360,4,1,42,28,4l9mrqzmajz5crzlz50mtbt6x,1,29.3,40.2,2022-10-14T19:13:14.986Z,2022-10-15T08:19:56Z,3842615681,152,,3842615683,285,,3842615719,233,357,3842615677,294,,3842615679,56,Back,3842615675,13,,,,,,,,980t379w5cp7umv1eltwlfca1,S. Nsoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471712117,357,4,1,42,28,cz4a6wmzx2obyisadhgaccx7b,0,70.7,59.8,2022-10-14T19:13:14.987Z,2022-10-15T08:19:56Z,3842615749,233,360,3842615659,152,,3842615655,56,Center,3842615665,286,,3842615651,13,,3842615887,294,,3843105833,178,,,,,9xl238e13utd2ondzqi51ka1h,S. Terodde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471712683,362,1,1,43,10,4l9mrqzmajz5crzlz50mtbt6x,1,28.1,44.2,2022-10-14T19:13:57.914Z,2022-10-15T08:20:11Z,3843105885,178,,3842618943,212,17.7,3842618941,141,20.1,3842618939,140,34.4,3842618935,152,,3842618933,5,,3842618937,56,Back,3842618945,213,5.1,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471712717,363,1,1,43,13,4l9mrqzmajz5crzlz50mtbt6x,1,34,19.7,2022-10-14T19:14:00.238Z,2022-10-15T05:13:24Z,3842619141,212,11.8,3842619139,141,5.2,3842619135,56,Back,3842619143,213,5.3,3842619137,140,40.1,3843105941,178,,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471712849,364,1,1,43,17,4l9mrqzmajz5crzlz50mtbt6x,1,38,5.9,2022-10-14T19:14:04.247Z,2022-10-15T05:13:28Z,3843105967,178,,3842619869,141,32.7,3842619865,56,Back,3842619873,213,2.5,3842619871,212,30.7,3842619867,140,14.5,,,,,,,arwidogdfccsjv8fxa1veezf9,R. Skov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471712901,365,1,1,43,25,4l9mrqzmajz5crzlz50mtbt6x,0,14.9,31.7,2022-10-14T19:14:12.718Z,2022-10-15T05:13:30Z,3842620183,1,,3842620181,213,5.8,3843105979,178,,3842620171,155,,3842620177,141,0.0,3842620173,56,Right,3842620175,140,56.4,3842620179,212,49.1,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471712965,358,5,1,43,29,cz4a6wmzx2obyisadhgaccx7b,1,44,101.4,2022-10-14T19:14:16.085Z,2022-10-15T05:13:32Z,3842620661,233,366,3842620607,56,Back,3842620609,347,,,,,,,,,,,,,,,,,1n0y675l767w55pipq5lgj1zp,F. Mollet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471712911,366,5,1,43,29,4l9mrqzmajz5crzlz50mtbt6x,0,56,-1.4,2022-10-14T19:14:16.085Z,2022-10-15T05:13:33Z,3842620239,347,,3842620669,233,358,3842620237,56,Right,,,,,,,,,,,,,,,,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471712987,359,1,1,43,33,cz4a6wmzx2obyisadhgaccx7b,1,44.3,100,2022-10-14T19:14:20.758Z,2022-10-15T05:13:37Z,3842620773,56,Back,3842620771,107,,3842620777,141,89.0,3842620775,140,27.2,3842620779,212,19.8,3842620781,213,3.6,,,,,,,8kydif03gk6apce8xwl9w3ht5,T. Ouwejan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471713011,360,1,1,43,35,cz4a6wmzx2obyisadhgaccx7b,1,24.3,84.1,2022-10-14T19:14:22.644Z,2022-10-15T05:13:42Z,3842620917,212,25.0,3842620911,140,21.8,3842620919,213,4.6,3842620907,56,Back,3842620915,141,47.6,3843106077,178,,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471713065,361,1,1,43,39,cz4a6wmzx2obyisadhgaccx7b,1,23.5,44.2,2022-10-14T19:14:26.217Z,2022-10-15T05:13:46Z,3842621259,140,28.4,3842621261,141,8.0,3842621263,212,25.1,3842621257,56,Back,3842621265,213,4.9,3843106105,178,,,,,,,,64x38pccgfsuz4ywoveh2ksbu,L. Greiml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471713069,362,1,1,43,42,cz4a6wmzx2obyisadhgaccx7b,0,26.8,2.2,2022-10-14T19:14:29.521Z,2022-10-15T05:13:53Z,3842621289,212,1.8,3842621281,155,,3842621287,141,2.8,3842621291,213,0.2,3842621283,56,Back,3842621431,236,,3842621437,286,,3842621433,233,368,f3xm12deg7xf3g2n3yk11npat,C. Brunner,3842621285,140,28.5,3843106121,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471713085,368,74,1,43,42,4l9mrqzmajz5crzlz50mtbt6x,1,71,91.2,2022-10-14T19:14:29.575Z,2022-10-15T05:13:59Z,3842621375,56,Left,3842621377,285,,3842621461,233,362,3843106161,388,,,,,,,,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471713103,369,49,1,43,43,4l9mrqzmajz5crzlz50mtbt6x,1,75.2,73.6,2022-10-14T19:14:30.652Z,2022-10-15T05:14:02Z,,,,,,,,,,,,,,,,,,,,,,,,,e9c0v3ik308t91njildxzc6vp,M. Dabbur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471713145,370,1,1,43,44,4l9mrqzmajz5crzlz50mtbt6x,1,75.2,73.6,2022-10-14T19:14:31.903Z,2022-10-15T05:14:07Z,3842621685,212,12.1,3843106195,178,,3842621687,213,5.2,3842621681,140,80.8,3842621683,141,58.0,3842621679,56,Center,,,,,,,e9c0v3ik308t91njildxzc6vp,M. Dabbur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471713171,371,1,1,43,49,4l9mrqzmajz5crzlz50mtbt6x,1,86,67.1,2022-10-14T19:14:36.099Z,2022-10-15T05:14:19Z,3842621829,213,3.5,3842621825,141,63.7,3842621823,140,80.8,3843106251,178,,3842621827,212,5.9,3842621821,56,Center,3842623655,154,,3842623653,210,15,e8ekkg0yayhhmmhinl0v9une,G. Rutter,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2471713179,372,15,1,43,50,4l9mrqzmajz5crzlz50mtbt6x,1,86.7,57.4,2022-10-14T19:14:37.866Z,2022-10-15T05:14:20Z,3842621873,22,,3842623675,29,,3842621879,56,Center,3842623685,103,19,3842623673,78,,3842623679,55,371,3842621875,17,,3842623691,230,98.0,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,3842623683,102,50.4,3842622705,233,363,3842623689,147,55.4,3843106287,178,3842623677,154,,3842622673,82,3842622669,20,3842623687,146,3842623693,231,50.2,,,,,,90.4,,,,,,,,,,
2471713209,363,10,1,43,51,cz4a6wmzx2obyisadhgaccx7b,1,11.9,47.8,2022-10-14T19:14:37.986Z,2022-10-15T05:14:26Z,3842622027,94,,3843106321,178,,3842622735,233,372,3842622029,56,Back,,,,,,,,,,,,,64x38pccgfsuz4ywoveh2ksbu,L. Greiml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471713231,364,61,1,43,51,cz4a6wmzx2obyisadhgaccx7b,1,11.9,47.8,2022-10-14T19:14:38.266Z,2022-10-15T05:14:36Z,3842622087,56,Back,3843106401,178,,,,,,,,,,,,,,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471713255,373,13,1,43,53,4l9mrqzmajz5crzlz50mtbt6x,1,86.9,39.6,2022-10-14T19:14:40.621Z,2022-10-15T05:14:45Z,3842624119,458,,3842624113,103,5.6,3842624109,73,,3842624111,102,63.7,3842622231,17,,3842622233,56,Center,3842623841,20,,3842624115,328,,arwidogdfccsjv8fxa1veezf9,R. Skov,3843106441,178,,3842622229,22,,3842624127,231,47.5,3842624123,230,,,,,,,,,,,,,,,,,,,98.5,,,,,,,,,
2471713263,365,5,1,43,55,cz4a6wmzx2obyisadhgaccx7b,1,-0.8,39.6,2022-10-14T19:14:41.998Z,2022-10-15T05:14:50Z,3842622361,233,374,3842622251,346,,3842622249,56,Back,,,,,,,,,,,,,,,,64x38pccgfsuz4ywoveh2ksbu,L. Greiml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471713271,374,5,1,43,55,4l9mrqzmajz5crzlz50mtbt6x,0,100.8,60.4,2022-10-14T19:14:41.998Z,2022-10-15T05:14:50Z,3842622379,233,365,3842622299,346,,3842622297,56,Center,,,,,,,,,,,,,,,,arwidogdfccsjv8fxa1veezf9,R. Skov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471713709,366,1,1,44,22,cz4a6wmzx2obyisadhgaccx7b,0,4.7,40.9,2022-10-14T19:15:09.739Z,2022-10-15T05:14:54Z,3842624597,124,,3842624619,74,,3842624601,56,Center,3842624615,1,,3842624609,141,21.2,3842624611,212,65.7,3842624605,140,66.0,3842624613,213,6.1,dvo2f7d0yosn404wsrsgeprdh,A. Schwolow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471713741,368,4,1,44,26,cz4a6wmzx2obyisadhgaccx7b,1,65.6,22.2,2022-10-14T19:15:13.295Z,2022-10-15T05:14:56Z,3842624893,233,376,3842624807,56,Center,3842624803,13,,3842624809,152,,3842624811,286,,3842624805,294,,,,,,,,9xl238e13utd2ondzqi51ka1h,S. Terodde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471713747,376,4,1,44,26,4l9mrqzmajz5crzlz50mtbt6x,0,34.4,77.8,2022-10-14T19:15:13.296Z,2022-10-15T05:14:56Z,3842624829,13,,3842624835,152,,3842624837,285,,3842624831,294,,3842624833,56,Back,3842624941,233,368,3843106521,178,,,,,980t379w5cp7umv1eltwlfca1,S. Nsoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471713705,375,43,1,44,26,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2022-10-14T19:15:13.517Z,2022-10-14T19:15:17Z,3842624659,233,367,3842624583,285,0,3842624581,56,Back,3842624951,144,44,,,,,,,,,,,,,980t379w5cp7umv1eltwlfca1,S. Nsoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471713713,367,43,1,44,26,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2022-10-14T19:15:13.518Z,2022-10-14T19:15:17Z,3842624627,56,Center,3842625001,144,44,3842624629,286,0,,,,,,,,,,,,,,,,9xl238e13utd2ondzqi51ka1h,S. Terodde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471715617,376,70,1,45,0,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2022-10-14T19:15:47.559Z,2022-10-14T19:17:43Z,3842635285,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471714229,369,1,1,45,6,cz4a6wmzx2obyisadhgaccx7b,1,66.4,17.3,2022-10-14T19:15:53.054Z,2022-10-15T07:28:45Z,3842632971,154,,3842632969,210,15,3842627595,155,,3842627605,212,32.0,3842627597,152,,3842627591,2,,3842627593,5,,3842627599,56,Center,8kydif03gk6apce8xwl9w3ht5,T. Ouwejan,3843106601,178,,3842627607,213,0.8,3842627601,140,88.3,3843058477,223,3842627603,141,50.0,3843058479,72,,,,,,,,,,,1,,,,,,,,,,,,
2471715427,375,44,1,45,7,cz4a6wmzx2obyisadhgaccx7b,1,91.4,49.3,2022-10-14T19:15:54.272Z,2022-10-15T07:28:44Z,3842634243,56,Center,3842634249,286,,3842642935,233,378,,,,,,,,,,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471714385,378,44,1,45,7,4l9mrqzmajz5crzlz50mtbt6x,0,8.6,50.7,2022-10-14T19:15:54.273Z,2022-10-15T05:15:08Z,3842642969,233,375,3842628479,285,,3842628475,56,Back,,,,,,,,,,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471714231,370,15,1,45,7,cz4a6wmzx2obyisadhgaccx7b,1,88.3,50,2022-10-14T19:15:54.364Z,2022-10-15T07:28:45Z,3842633001,102,49.1,3842633007,147,49.8,3842632509,24,,3842632511,15,,3842627615,17,,3842632997,55,369,3842684279,82,,3842684283,231,49.6,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,3843106657,388,,3842632995,154,,3842627617,56,Center,3842644689,233,3842632515,328,,3842633003,103,3842684277,78,3842632993,29,3842684281,230,99.1,3842633005,146,90.7,,,,380,19,,,,,,,,
2471714555,380,10,1,45,7,4l9mrqzmajz5crzlz50mtbt6x,1,1.7,50.7,2022-10-14T19:15:54.365Z,2022-10-15T05:15:19Z,3843106713,15,,3843106711,388,,3842685031,233,370,3842629351,56,Back,3842683481,94,,,,,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471714545,372,6,1,45,8,cz4a6wmzx2obyisadhgaccx7b,1,100,40.2,2022-10-14T19:15:55.873Z,2022-10-15T05:15:43Z,3842656677,361,,3842630101,233,379,3842629309,56,Center,3842629311,75,,,,,,,,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471714461,379,6,1,45,8,4l9mrqzmajz5crzlz50mtbt6x,0,0,59.8,2022-10-14T19:15:55.873Z,2022-10-15T05:15:43Z,3842630039,73,,3842630113,233,372,3842628893,56,Back,3842656363,361,,,,,,,,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471714213,377,43,1,45,9,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2022-10-14T19:15:56.365Z,2022-10-14T19:19:38Z,3842627501,56,Back,3842643389,144,5,3842627503,346,0,,,,,,,,,,,,,,,,980t379w5cp7umv1eltwlfca1,S. Nsoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471714239,371,43,1,45,11,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2022-10-14T19:15:58.164Z,2022-10-14T19:16:22Z,3842629443,144,5,3842627647,346,0,3842627657,233,377,3842627645,56,Center,,,,,,,,,,,,,64x38pccgfsuz4ywoveh2ksbu,L. Greiml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471714751,373,1,1,45,42,cz4a6wmzx2obyisadhgaccx7b,1,99.5,0.5,2022-10-14T19:16:29.654Z,2022-10-15T05:15:52Z,3842630383,213,1.8,3842630381,212,36.4,3842630367,2,,3842630371,155,,3842630377,140,91.4,3842630373,223,,3842630369,6,,3842630379,141,52.5,8kydif03gk6apce8xwl9w3ht5,T. Ouwejan,3843058567,72,,3842630385,1,,3842631171,210,15,3842631173,154,3842630375,56,Center,3843106907,178,,,,,,,,,,,1,,,,,,,,,,,,
2471714757,374,15,1,45,44,cz4a6wmzx2obyisadhgaccx7b,1,90.7,54.9,2022-10-14T19:16:31.349Z,2022-10-15T05:15:53Z,3842630587,328,,3843106963,388,,3842631231,233,382,3842631179,77,,3842631191,103,31.6,3842631183,154,,3842630577,25,,3842631193,146,98.9,9xl238e13utd2ondzqi51ka1h,S. Terodde,3842631181,29,,3842630415,56,Center,3842630579,15,,3842631189,102,3842630413,17,,3842631195,147,3842631185,55,,,,,,,,,,373,,53.4,51.1,,,,,,,,
2471714805,382,10,1,45,45,4l9mrqzmajz5crzlz50mtbt6x,1,1.8,48.4,2022-10-14T19:16:31.987Z,2022-10-15T05:15:58Z,3843058643,378,,3842630703,182,,3842630699,176,,3842630701,181,,3842630841,233,374,3842630705,56,Back,,,,,,,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471714799,381,52,1,45,45,4l9mrqzmajz5crzlz50mtbt6x,1,1.8,48.4,2022-10-14T19:16:32.246Z,2022-10-15T05:16:03Z,3843058657,378,,3843107031,388,,,,,,,,,,,,,,,,,,,,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471714853,383,1,1,45,46,4l9mrqzmajz5crzlz50mtbt6x,1,1.8,48.4,2022-10-14T19:16:33.767Z,2022-10-15T05:16:15Z,3842631051,1,,3842631045,141,16.0,3842631049,213,5.9,3842633865,189,,3842631039,199,,3842631041,56,Right,3842631047,212,63.4,3842631043,140,58.4,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471714979,384,1,1,45,58,4l9mrqzmajz5crzlz50mtbt6x,1,75.5,48.9,2022-10-14T19:16:45.763Z,2022-10-15T05:16:31Z,3842631841,213,1.0,3842631835,140,85.0,3842631833,56,Center,3842631837,141,71.9,3842631839,212,18.6,3842636913,23,,3843107145,178,,3842636911,154,,e8ekkg0yayhhmmhinl0v9une,G. Rutter,3842636909,210,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2471714987,385,16,1,46,2,4l9mrqzmajz5crzlz50mtbt6x,1,86.2,70.1,2022-10-14T19:16:49.275Z,2022-10-15T05:16:32Z,3843058705,396,51.8,3842636399,20,,3842636403,374,2022-10-14 20:16:48.248,3842636965,102,46.1,3842636957,29,,3842636951,120,,3843058703,395,1.8,3842641563,80,,e9c0v3ik308t91njildxzc6vp,M. Dabbur,3842631879,64,,3842636969,230,98.2,3842636397,23,,3842636407,375,3842636959,154,,3843107225,178,3842631881,56,3842636961,55,3842636967,103,19.0,3842636971,231,52.2,,Center,384,46:01.302,,,,,,,,,
2471715761,377,1,1,46,57,cz4a6wmzx2obyisadhgaccx7b,1,49.9,50,2022-10-14T19:17:44.764Z,2022-10-15T05:16:37Z,3842636147,212,17.6,3842636141,56,Back,3842636143,140,39.8,3843107263,178,,3842637063,279,G,3842636149,213,2.2,3842636145,141,70.6,3842640889,189,,9xl238e13utd2ondzqi51ka1h,S. Terodde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471715785,378,1,1,47,0,cz4a6wmzx2obyisadhgaccx7b,1,39.8,69.9,2022-10-14T19:17:47.531Z,2022-10-15T05:17:12Z,3842636289,212,42.0,3842637299,189,,3842636285,140,76.2,3842636291,213,0.4,3842636283,56,Left,3842636287,141,95.6,3842636293,1,,3843107309,178,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471715817,379,1,1,47,1,cz4a6wmzx2obyisadhgaccx7b,1,77.6,95.4,2022-10-14T19:17:48.896Z,2022-10-15T05:16:52Z,3842636459,155,,3843107383,178,,3842636457,2,,3842636465,140,97.6,3843058745,72,,3842636467,141,36.9,3842636477,1,,3842636463,56,Center,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,3842636473,213,5.2,3842636469,212,45.0,3843058743,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471715823,380,1,1,47,4,cz4a6wmzx2obyisadhgaccx7b,0,99.4,32,2022-10-14T19:17:51.579Z,2022-10-15T05:17:26Z,3842640273,212,7.6,3843107641,178,,3842640271,141,43.1,3842640425,155,,3842640275,213,1.4,3842636497,56,Center,3842640269,140,100.0,,,,7lohomjw8xbl5eymcqhrtytw5,D. Drexler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471715843,381,5,1,47,5,cz4a6wmzx2obyisadhgaccx7b,0,101.3,37.4,2022-10-14T19:17:52.421Z,2022-10-15T05:17:31Z,3842636617,56,Center,3842643885,233,386,3842636619,346,,,,,,,,,,,,,,,,,7lohomjw8xbl5eymcqhrtytw5,D. Drexler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471715945,386,5,1,47,5,4l9mrqzmajz5crzlz50mtbt6x,1,-1.3,62.6,2022-10-14T19:17:52.421Z,2022-10-15T05:17:31Z,3842637209,346,,3842643865,233,381,3842637207,56,Back,,,,,,,,,,,,,,,,e9c0v3ik308t91njildxzc6vp,M. Dabbur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471716055,382,30,1,47,25,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2022-10-14T19:18:12.512Z,2022-10-15T05:17:33Z,3842637861,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471716043,387,30,1,47,25,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2022-10-14T19:18:12.512Z,2022-10-15T05:17:34Z,3842637781,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471727783,388,18,2,45,0,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2022-10-14T19:33:48.784Z,2022-10-14T19:33:49Z,3842702137,55,389,3842702045,42,,3842702049,59,27,3842702047,44,Defender,,,,,,,,,,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471727789,389,19,2,45,0,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2022-10-14T19:33:48.785Z,2022-10-14T19:34:38Z,3842702083,55,388,3842702079,44,Midfielder,3842705277,293,0,3842702069,145,2,3842702075,59,23,3842705275,292,0,3842702061,42,,,,,2rsdnuf5kuu8kxybsjq7ogbje,M. Aydın,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471728405,389,32,2,45,0,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2022-10-14T19:34:31.275Z,2022-10-14T19:34:42Z,3842705409,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471728299,390,32,2,45,0,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2022-10-14T19:34:31.275Z,2022-10-15T04:30:21Z,3842704725,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471728343,391,1,2,45,0,cz4a6wmzx2obyisadhgaccx7b,1,50.2,49.9,2022-10-14T19:34:31.285Z,2022-10-15T04:52:44Z,3842705079,141,41.9,3842705075,56,Back,3843094069,178,,3842705077,140,33.3,3842705085,279,S,3842705081,212,18.6,3842705083,213,3.4,,,,9xl238e13utd2ondzqi51ka1h,S. Terodde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471728355,392,1,2,45,2,cz4a6wmzx2obyisadhgaccx7b,0,33.2,41.9,2022-10-14T19:34:34.222Z,2022-10-15T04:52:44Z,3842705163,1,,3842705161,213,0.4,3842705159,212,35.6,3842705155,140,65.0,3842705153,56,Center,3842705157,141,59.9,3842705151,157,,3843094073,178,,64x38pccgfsuz4ywoveh2ksbu,L. Greiml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471728425,390,1,2,45,5,4l9mrqzmajz5crzlz50mtbt6x,0,28.9,24.6,2022-10-14T19:34:37.117Z,2022-10-15T04:52:44Z,3842705535,141,7.9,3842705529,56,Back,3842705539,213,5.2,3842705531,140,35.0,3842705527,3,,3842705537,212,13.0,3843094081,388,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471800751,801,43,2,45,8,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2022-10-14T19:34:39.934Z,2022-10-15T05:19:40Z,3843109073,144,82,3843108919,178,0,,,,,,,,,,,,,,,,,,,1n0y675l767w55pipq5lgj1zp,F. Mollet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471728457,393,1,2,45,11,cz4a6wmzx2obyisadhgaccx7b,1,66.7,99.5,2022-10-14T19:34:42.573Z,2022-10-15T04:52:57Z,3842705715,141,94.8,3842705719,213,5.9,3843094217,178,,3842705711,56,Left,3842705717,212,7.8,3842705713,140,73.5,,,,,,,1n0y675l767w55pipq5lgj1zp,F. Mollet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471728515,394,1,2,45,13,cz4a6wmzx2obyisadhgaccx7b,1,72.5,96.3,2022-10-14T19:34:44.873Z,2022-10-15T04:53:00Z,3842706065,212,27.3,3842706063,141,87.4,3842706067,213,3.4,3842706059,56,Back,3842706061,140,47.1,3843094257,178,,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
