id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/10/value,qualifier/17/value,assist
2478341355,138,61,1,13,43,f0w62l8zql3tukxsy8fqwp72x,0,55,17.5,2022-10-28T18:45:44.663Z,2022-10-29T08:59:01Z,3877649051,56,Right,3878663115,178,,,,,,,,,,,,,,,,,,,,a7x5shoc3g4ne9has4hys20ut,S. Jovetić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478341371,138,12,1,13,43,cu0eztmjcsbydyp53aleznorw,1,46.4,93.6,2022-10-28T18:45:45.233Z,2022-10-29T08:59:05Z,3877656657,141,100.0,3877656659,212,11.2,3877656661,213,0.5,3877656647,167,,3877656651,56,Left,3878663523,178,,3877656653,140,55.6,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478341403,139,5,1,13,46,f0w62l8zql3tukxsy8fqwp72x,1,39,-1.2,2022-10-28T18:45:48.153Z,2022-10-29T08:59:11Z,3877649277,347,,3877649281,233,139,3877649275,56,Back,,,,,,,,,,,,,,,,a7x5shoc3g4ne9has4hys20ut,S. Jovetić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478341391,139,5,1,13,46,cu0eztmjcsbydyp53aleznorw,0,61,101.2,2022-10-28T18:45:48.153Z,2022-10-29T08:59:11Z,3877649373,233,139,3877649199,347,,3877649195,56,Left,,,,,,,,,,,,,,,,b4q9q0qgmtz959rygieg9ln1l,R. Schmid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478341583,140,1,1,13,56,f0w62l8zql3tukxsy8fqwp72x,1,42.3,0,2022-10-28T18:45:58.471Z,2022-10-29T08:59:14Z,3877650187,141,18.6,3877650189,212,14.4,3877650191,213,1.3,3877650183,56,Back,3877650179,107,,3877650185,140,45.8,,,,,,,drv9wksjusdgp1np315rokzit,J. Kenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478341687,141,1,1,13,59,f0w62l8zql3tukxsy8fqwp72x,1,40.7,18.7,2022-10-28T18:46:01.334Z,2022-10-29T08:59:19Z,3877650699,212,34.0,3877650701,213,2.5,3877650703,1,,3877650697,141,47.8,3877650693,56,Back,3877650695,140,14.4,3878663763,178,,,,,5cw4n6kdaa7imeyaiuo2pnq39,D. Lukébakio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478341721,142,1,1,14,5,f0w62l8zql3tukxsy8fqwp72x,0,14.3,43.1,2022-10-28T18:46:07.199Z,2022-10-29T08:59:23Z,3878663875,178,,3877650889,212,44.8,3877650887,141,39.3,3877650885,140,56.9,3877650883,56,Center,3877650891,213,6.2,3877650893,1,,3877650881,155,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478341717,140,44,1,14,8,cu0eztmjcsbydyp53aleznorw,1,41.3,59.4,2022-10-28T18:46:10.292Z,2022-10-29T09:23:54Z,3877650947,233,143,3877650875,285,,3877650873,56,Back,,,,,,,,,,,,,,,,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478341729,143,44,1,14,8,f0w62l8zql3tukxsy8fqwp72x,0,58.7,40.6,2022-10-28T18:46:10.293Z,2022-10-29T08:59:30Z,3877651003,233,140,3877650911,286,,3877650909,56,Center,,,,,,,,,,,,,,,,cfdgq8thcoghlh5d0s0pzb1sl,W. Kanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478341743,141,1,1,14,8,cu0eztmjcsbydyp53aleznorw,0,42.4,59,2022-10-28T18:46:10.365Z,2022-10-29T09:23:55Z,3877650973,140,53.4,3878664107,388,,3877650975,141,68.0,3877650971,56,Center,3877650979,213,0.5,3877650977,212,13.1,3877650969,3,,,,,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478341751,144,44,1,14,10,f0w62l8zql3tukxsy8fqwp72x,1,44,28.3,2022-10-28T18:46:12.067Z,2022-10-29T09:23:55Z,3877651011,285,,3877651137,233,142,3877651009,56,Back,,,,,,,,,,,,,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478341755,142,44,1,14,10,cu0eztmjcsbydyp53aleznorw,0,56,71.7,2022-10-28T18:46:12.068Z,2022-10-29T08:59:43Z,3877651029,286,,3877651149,233,144,3877651027,56,Center,,,,,,,,,,,,,,,,26nfmfc8p2doisd9p8vtd33dh,L. Bittencourt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478341761,145,1,1,14,10,f0w62l8zql3tukxsy8fqwp72x,0,44.1,28.6,2022-10-28T18:46:12.091Z,2022-10-29T09:23:55Z,3877651055,3,,3877651063,212,9.5,3877651065,213,0.5,3877651057,56,Center,3877651059,140,52.2,3878664285,388,,3877651061,141,34.8,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478341807,143,1,1,14,12,cu0eztmjcsbydyp53aleznorw,1,47,70,2022-10-28T18:46:13.917Z,2022-10-29T08:59:50Z,3877651309,141,55.7,3877651307,140,51.8,3878664437,388,,3877651303,3,,3877651313,213,5.2,3877651305,56,Center,3877651311,212,11.0,,,,dr0kn3srxtg7nuw99gjoim7e1,I. Gruev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478341829,144,1,1,14,13,cu0eztmjcsbydyp53aleznorw,1,51.8,55.7,2022-10-28T18:46:14.686Z,2022-10-29T08:59:53Z,3877651405,140,46.0,3878664549,388,,3877651401,56,Back,3877651421,213,2.4,3877651411,141,64.3,3877651395,3,,3877651417,212,8.4,,,,b4q9q0qgmtz959rygieg9ln1l,R. Schmid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478341841,145,49,1,14,13,cu0eztmjcsbydyp53aleznorw,1,46,64.3,2022-10-28T18:46:15.451Z,2022-10-29T09:00:01Z,,,,,,,,,,,,,,,,,,,,,,,,,dr0kn3srxtg7nuw99gjoim7e1,I. Gruev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478341857,146,1,1,14,14,cu0eztmjcsbydyp53aleznorw,1,46,64.3,2022-10-28T18:46:16.042Z,2022-10-29T09:00:05Z,3878664871,178,,3877651527,141,42.8,3877651529,212,17.9,3877651521,155,,3877651531,213,4.1,3877651525,140,36.1,3877651523,56,Back,,,,dr0kn3srxtg7nuw99gjoim7e1,I. Gruev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478341931,147,1,1,14,17,cu0eztmjcsbydyp53aleznorw,1,36.1,42.8,2022-10-28T18:46:18.766Z,2022-10-29T09:00:11Z,3877651943,140,6.7,3877651945,141,49.6,3877651941,56,Back,3877651949,213,3.0,3877651947,212,31.2,3878665029,178,,,,,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478341959,148,1,1,14,22,cu0eztmjcsbydyp53aleznorw,0,10.2,50.7,2022-10-28T18:46:24.395Z,2022-10-29T09:00:14Z,3877652097,141,100.0,3877652099,212,39.3,3877652091,155,,3878665063,178,,3877652101,213,1.0,3877652095,140,29.3,3877652103,1,,3877652093,56,Back,expxslws50h0iw0logr02gs7p,J. Pavlenka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478341979,146,5,1,14,25,f0w62l8zql3tukxsy8fqwp72x,1,69.8,-1,2022-10-28T18:46:26.778Z,2022-10-29T09:00:16Z,3877652207,233,149,3877652177,56,Right,3877652179,347,,,,,,,,,,,,,,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478341963,149,5,1,14,25,cu0eztmjcsbydyp53aleznorw,0,30.2,101,2022-10-28T18:46:26.778Z,2022-10-29T09:00:17Z,3877652107,347,,3877652215,233,146,3877652105,56,Back,,,,,,,,,,,,,,,,expxslws50h0iw0logr02gs7p,J. Pavlenka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478342241,147,1,1,14,38,f0w62l8zql3tukxsy8fqwp72x,1,68.6,0,2022-10-28T18:46:40.185Z,2022-10-29T09:00:20Z,3877653503,141,7.4,3877653505,212,21.0,3877653501,140,87.8,3877653497,107,,3877653499,56,Right,3877653507,213,0.3,,,,,,,drv9wksjusdgp1np315rokzit,J. Kenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478342283,148,1,1,14,41,f0w62l8zql3tukxsy8fqwp72x,1,87.9,5.1,2022-10-28T18:46:43.438Z,2022-10-29T09:00:24Z,3877653763,213,3.3,3878665255,178,,3877653757,140,77.4,3877653759,141,3.3,3877653761,212,11.1,3877653755,56,Right,,,,,,,cfdgq8thcoghlh5d0s0pzb1sl,W. Kanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478342307,149,1,1,14,44,f0w62l8zql3tukxsy8fqwp72x,1,75.6,3.4,2022-10-28T18:46:46.429Z,2022-10-29T09:00:28Z,3877653889,213,2.9,3877653887,212,10.6,3878665347,178,,3877653883,140,65.9,3877653885,141,7.5,3877653881,56,Right,,,,,,,drv9wksjusdgp1np315rokzit,J. Kenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478342371,150,1,1,14,46,f0w62l8zql3tukxsy8fqwp72x,1,65.7,7.5,2022-10-28T18:46:47.652Z,2022-10-29T09:00:32Z,3878665389,178,,3877654225,56,Center,3877654231,212,15.8,3877654233,213,1.7,3877654229,141,30.7,3877654227,140,64.5,,,,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478342421,151,1,1,14,49,f0w62l8zql3tukxsy8fqwp72x,1,68.3,20,2022-10-28T18:46:50.830Z,2022-10-29T09:00:40Z,3877654461,141,8.6,3877654459,140,65.1,3877654457,56,Right,3877654465,213,4.3,3878665539,178,,3877654463,212,8.4,,,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478342425,152,1,1,14,52,f0w62l8zql3tukxsy8fqwp72x,0,62.9,13.7,2022-10-28T18:46:53.585Z,2022-10-29T09:00:44Z,3877654487,213,0.7,3877654481,140,74.2,3877654479,56,Center,3877654485,212,15.6,3877654483,141,28.6,3878665635,178,,,,,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478342463,150,1,1,14,53,cu0eztmjcsbydyp53aleznorw,1,25.4,75,2022-10-28T18:46:54.525Z,2022-10-29T09:00:51Z,3877654699,140,47.4,3877654701,141,70.8,3878665749,178,,3877654697,56,Back,3877654703,212,23.3,3877654705,213,6.2,3877654695,3,,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478342471,151,49,1,14,55,cu0eztmjcsbydyp53aleznorw,1,47.8,70.9,2022-10-28T18:46:56.550Z,2022-10-29T09:00:58Z,,,,,,,,,,,,,,,,,,,,,,,,,5ndmhtdu5jfgvzuddd7fu2fh1,M. Ducksch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478342497,152,1,1,14,55,cu0eztmjcsbydyp53aleznorw,1,47.8,70.9,2022-10-28T18:46:56.598Z,2022-10-29T09:01:02Z,3877654855,140,58.2,3877654853,56,Center,3878665999,388,,3877654857,141,66.3,3877654861,213,6.0,3877654859,212,11.4,,,,,,,5ndmhtdu5jfgvzuddd7fu2fh1,M. Ducksch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478342571,153,1,1,14,56,cu0eztmjcsbydyp53aleznorw,1,58.2,66.3,2022-10-28T18:46:57.690Z,2022-10-29T11:00:39Z,3878666125,178,,3877655269,212,14.3,3877655267,141,87.2,3877655265,140,59.8,3877655271,213,1.5,3877655263,56,Left,,,,,,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478342585,154,1,1,15,5,cu0eztmjcsbydyp53aleznorw,0,77.6,83,2022-10-28T18:47:06.932Z,2022-10-29T08:28:33Z,3877655359,141,89.6,3877655361,212,5.6,3878629509,178,,3877655363,213,2.2,3877655357,140,74.4,3877655355,56,Left,,,,,,,26nfmfc8p2doisd9p8vtd33dh,L. Bittencourt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478527093,808,67,1,15,6,f0w62l8zql3tukxsy8fqwp72x,1,25.9,7.1,2022-10-28T18:47:08.314Z,2022-10-29T09:23:56Z,3878656003,233,843,,,,,,,,,,,,,,,,,,,,,,5cw4n6kdaa7imeyaiuo2pnq39,D. Lukébakio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478527091,843,67,1,15,6,cu0eztmjcsbydyp53aleznorw,0,74.1,92.9,2022-10-28T18:47:08.315Z,2022-10-29T08:52:39Z,3878656011,233,808,,,,,,,,,,,,,,,,,,,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478342593,153,8,1,15,6,f0w62l8zql3tukxsy8fqwp72x,1,27,6.6,2022-10-28T18:47:08.360Z,2022-10-29T09:23:56Z,3878630349,178,,3877655393,56,Back,3878219049,383,,,,,,,,,,,,,,,,,5cw4n6kdaa7imeyaiuo2pnq39,D. Lukébakio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478342657,155,49,1,15,7,f0w62l8zql3tukxsy8fqwp72x,1,28.3,3.3,2022-10-28T18:47:09.085Z,2022-10-29T08:29:35Z,,,,,,,,,,,,,,,,,,,,,,,,,5cw4n6kdaa7imeyaiuo2pnq39,D. Lukébakio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478342631,154,4,1,15,8,f0w62l8zql3tukxsy8fqwp72x,1,26.6,8.5,2022-10-28T18:47:09.982Z,2022-10-29T08:29:37Z,3877655651,152,,3877655645,13,,3877655653,285,,3877655751,233,155,3877655649,56,Back,3877655647,294,,,,,,,,5cw4n6kdaa7imeyaiuo2pnq39,D. Lukébakio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478342639,155,4,1,15,8,cu0eztmjcsbydyp53aleznorw,0,73.4,91.5,2022-10-28T18:47:09.983Z,2022-10-29T08:29:37Z,3877655705,56,Left,3877655703,294,,3877655769,233,154,3877655701,13,,3877655709,286,,3878630383,178,,3877655707,152,,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478343097,156,1,1,15,41,f0w62l8zql3tukxsy8fqwp72x,0,21.4,23.1,2022-10-28T18:47:43.372Z,2022-10-29T08:29:39Z,3877658187,213,0.2,3877658173,5,,3877658189,1,,3877658175,155,,3877658181,140,68.3,3877658177,152,,3877658179,56,Center,3877658185,212,49.9,1sjt0nj0232gu88x50c3d16nd,O. Christensen,3878630439,178,3877658183,141,,,,,,,,35.2,,,,,,,,,,,,,,,,,,,,
2478343125,157,61,1,15,45,cu0eztmjcsbydyp53aleznorw,1,32.9,73,2022-10-28T18:47:47.150Z,2022-10-29T08:30:02Z,3878630739,388,,3878630737,21,,3877658367,56,Back,,,,,,,,,,,,,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478343117,156,43,1,15,47,cu0eztmjcsbydyp53aleznorw,1,0,0,2022-10-28T18:47:48.697Z,2022-10-29T02:55:38Z,3877658315,56,Back,3877658317,285,0,3878219055,144,44,,,,,,,,,,,,,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478343111,157,43,1,15,47,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2022-10-28T18:47:48.698Z,2022-10-29T02:55:37Z,3877658259,286,0,3877658381,233,156,3878219053,144,44,3877658257,56,Center,,,,,,,,,,,,,cfdgq8thcoghlh5d0s0pzb1sl,W. Kanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478343145,158,1,1,15,47,f0w62l8zql3tukxsy8fqwp72x,1,62.4,7.4,2022-10-28T18:47:49.075Z,2022-10-29T08:30:07Z,3877658453,56,Right,3877658455,140,53.0,3878630795,388,,3877658461,213,3.0,3877658459,212,10.0,3877658457,141,9.4,,,,,,,5cw4n6kdaa7imeyaiuo2pnq39,D. Lukébakio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478343177,159,1,1,15,50,f0w62l8zql3tukxsy8fqwp72x,1,53,9.4,2022-10-28T18:47:51.868Z,2022-10-29T08:30:09Z,3877658637,213,2.7,3877658629,141,24.3,3878630841,178,,3877658633,212,23.1,3877658625,140,33.2,3877658623,56,Back,,,,,,,drv9wksjusdgp1np315rokzit,J. Kenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478343211,160,1,1,15,52,f0w62l8zql3tukxsy8fqwp72x,1,31.8,26,2022-10-28T18:47:54.432Z,2022-10-29T08:30:13Z,3877658801,140,13.7,3877658799,56,Back,3877658803,141,51.1,3877658805,212,25.5,3878630861,178,,3877658807,213,2.4,,,,,,,c2bhdypnqifsl8eiovtfdmyg9,A. Rogel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478343281,161,1,1,15,57,f0w62l8zql3tukxsy8fqwp72x,1,13.9,51.1,2022-10-28T18:47:58.663Z,2022-10-29T08:30:17Z,3877659217,157,,3877659239,1,,3878630933,178,,3877659237,213,6.2,3877659229,141,43.9,3877659221,56,Center,3877659233,212,49.0,3877659225,140,60.3,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478343341,158,4,1,16,0,cu0eztmjcsbydyp53aleznorw,1,37.6,54.2,2022-10-28T18:48:01.884Z,2022-10-29T08:30:26Z,3877659637,56,Back,3877659639,152,,3877669455,233,162,3877659633,13,,3877669459,286,,3877659635,294,,,,,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478343289,162,4,1,16,0,f0w62l8zql3tukxsy8fqwp72x,0,62.4,45.8,2022-10-28T18:48:01.885Z,2022-10-29T08:30:25Z,3877659299,285,,3877669483,233,158,3877659297,152,,3878631079,388,,3877659295,56,Center,3877659293,294,,3877659291,13,,,,,cfdgq8thcoghlh5d0s0pzb1sl,W. Kanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478343355,163,17,1,16,6,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2022-10-28T18:48:08.418Z,2022-10-29T08:30:27Z,3877659725,392,,3877659729,13,243,3877659723,31,,,,,,,,,,,,,,,,,cfdgq8thcoghlh5d0s0pzb1sl,W. Kanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478343689,159,1,1,16,39,cu0eztmjcsbydyp53aleznorw,1,33.3,53.3,2022-10-28T18:48:40.679Z,2022-10-29T08:30:28Z,3877661629,140,34.9,3877661625,152,,3877661633,212,15.7,3877661627,56,Back,3877661631,141,30.3,3878631135,178,,3877661623,5,,3877661645,189,,dr0kn3srxtg7nuw99gjoim7e1,I. Gruev,3877661635,213,,,,,,,,,,,4.8,,,,,,,,,,,,,,,,,,,
2478343739,160,1,1,16,40,cu0eztmjcsbydyp53aleznorw,1,34.9,30.3,2022-10-28T18:48:42.493Z,2022-10-29T08:30:32Z,3877661881,212,26.9,3877661877,140,54.9,3877661883,213,5.6,3877661879,141,5.6,3878631181,178,,3877661875,56,Right,,,,,,,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478343777,161,1,1,16,44,cu0eztmjcsbydyp53aleznorw,1,46.3,8.2,2022-10-28T18:48:45.994Z,2022-10-29T08:30:38Z,3878631273,178,,3877662009,213,3.0,3877662007,212,17.8,3877662005,141,11.7,3877662003,140,29.5,3877662001,56,Back,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478343835,162,1,1,16,47,cu0eztmjcsbydyp53aleznorw,1,24.6,14.4,2022-10-28T18:48:49.339Z,2022-10-29T08:30:42Z,3877662265,141,46.4,3878631329,178,,3877662263,140,3.3,3877662261,56,Back,3877662269,213,2.4,3877662267,212,31.2,,,,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478343887,163,1,1,16,55,cu0eztmjcsbydyp53aleznorw,1,12,43.9,2022-10-28T18:48:56.995Z,2022-10-29T08:30:45Z,3877662527,212,47.8,3878631377,178,,3877662519,155,,3877662529,213,6.1,3877662521,56,Center,3877662523,140,56.9,3877662525,141,31.9,3877662531,1,,expxslws50h0iw0logr02gs7p,J. Pavlenka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478343901,164,44,1,16,58,cu0eztmjcsbydyp53aleznorw,1,55.8,30,2022-10-28T18:49:00.223Z,2022-10-29T09:23:57Z,3877662589,286,,3877662587,56,Center,3877662609,233,164,,,,,,,,,,,,,,,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478343905,164,44,1,16,58,f0w62l8zql3tukxsy8fqwp72x,0,44.2,70,2022-10-28T18:49:00.224Z,2022-10-29T08:30:48Z,3877662605,285,,3877662613,233,164,3877662603,56,Back,,,,,,,,,,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478343915,165,1,1,16,58,cu0eztmjcsbydyp53aleznorw,1,56.9,31.9,2022-10-28T18:49:00.396Z,2022-10-29T09:23:57Z,3877662657,140,67.2,3877662649,168,,3877662663,212,10.8,3878631543,388,,3877662661,141,32.1,3877662645,3,,3877662669,213,0.0,3877662653,56,Center,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478343947,166,1,1,17,0,cu0eztmjcsbydyp53aleznorw,1,67.2,27.9,2022-10-28T18:49:02.255Z,2022-10-29T08:31:05Z,3877662823,213,4.6,3878631695,178,,3877662815,56,Right,3877662821,212,9.1,3877662819,141,14.7,3877662817,140,65.9,,,,,,,5ndmhtdu5jfgvzuddd7fu2fh1,M. Ducksch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478343959,167,1,1,17,3,cu0eztmjcsbydyp53aleznorw,1,65.9,14.7,2022-10-28T18:49:05.044Z,2022-10-29T08:31:10Z,3877662867,140,67.4,3877662869,141,23.4,3878631797,178,,3877662873,213,1.3,3877662865,56,Center,3877662871,212,6.1,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478343969,168,1,1,17,4,cu0eztmjcsbydyp53aleznorw,1,67.4,23.4,2022-10-28T18:49:05.536Z,2022-10-29T08:31:15Z,3877662935,140,64.7,3878631859,178,,3877662933,56,Right,3877662941,213,4.4,3877662939,212,9.1,3877662937,141,10.7,,,,,,,5ndmhtdu5jfgvzuddd7fu2fh1,M. Ducksch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478343981,169,1,1,17,5,cu0eztmjcsbydyp53aleznorw,0,64.7,10.7,2022-10-28T18:49:06.741Z,2022-10-29T08:31:41Z,3877663007,56,Right,3878631895,178,,3877663165,233,165,3877663009,140,64.7,3877663163,236,,3877663011,141,16.1,3877663013,212,3.7,3877663015,213,1.6,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,3877663169,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478344005,165,74,1,17,5,f0w62l8zql3tukxsy8fqwp72x,1,41.1,86.4,2022-10-28T18:49:06.847Z,2022-10-29T08:31:44Z,3877663137,56,Back,3878632285,178,,3877663139,285,,3877663191,233,169,,,,,,,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478344031,170,61,1,17,6,cu0eztmjcsbydyp53aleznorw,0,63.5,13.5,2022-10-28T18:49:07.528Z,2022-10-29T08:31:50Z,3878632359,178,,3877663231,56,Right,,,,,,,,,,,,,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478344027,166,49,1,17,7,f0w62l8zql3tukxsy8fqwp72x,1,37.2,95.8,2022-10-28T18:49:08.550Z,2022-10-29T08:31:53Z,,,,,,,,,,,,,,,,,,,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478344077,167,1,1,17,8,f0w62l8zql3tukxsy8fqwp72x,1,37.2,95.8,2022-10-28T18:49:10.359Z,2022-10-29T08:31:57Z,3877663483,212,7.6,3877663479,140,34.6,3877663485,213,4.3,3877663481,141,85.3,3877663477,56,Back,3878632435,178,,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478344129,168,1,1,17,13,f0w62l8zql3tukxsy8fqwp72x,1,20.4,71.4,2022-10-28T18:49:14.856Z,2022-10-29T08:32:01Z,3877663731,56,Back,3877663741,212,21.9,3878632489,178,,3877663745,213,4.0,3877663733,140,6.9,3877663737,141,46.9,,,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478344197,169,1,1,17,18,f0w62l8zql3tukxsy8fqwp72x,0,7.7,44.5,2022-10-28T18:49:19.543Z,2022-10-29T08:32:05Z,3877664041,56,Back,3877664053,1,,3877664045,141,72.9,3877664043,140,46.4,3878632515,178,,3877664047,212,45.0,3877664039,155,,3877664049,213,0.4,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
