id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/12/value,assist,qualifier/17/value,qualifier/18/value,qualifier/19/value
2448662919,270,1,1,45,54,a8d2gb2nag8fy0itbuxmcibh2,1,82.5,84.1,2022-08-20T17:17:16.092Z,2022-08-21T02:22:27Z,3721767145,178,,3719878367,213,4.0,3719878363,141,73.2,3719878361,140,76.6,3719878359,56,Center,3719878365,212,9.7,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448662923,271,61,1,45,55,a8d2gb2nag8fy0itbuxmcibh2,1,77.7,67,2022-08-20T17:17:16.956Z,2022-08-21T02:22:35Z,3719878373,56,Center,3721767589,178,,,,,,,,,,,,,,,,,,,,cywgibmici8hwp1ad1nhk3ufp,S. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448663789,276,61,1,45,56,a8d2gb2nag8fy0itbuxmcibh2,0,77.2,57.2,2022-08-20T17:17:17.529Z,2022-08-21T02:22:41Z,3719883077,56,Center,3721767899,178,,,,,,,,,,,,,,,,,,,,5xhjvappzv6swoof5qpi0yj9,J. Siebatcheu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448662929,519,4,1,45,57,9gefq4dz9b2hl8rqrxwrlrzmp,1,22.6,41.4,2022-08-20T17:17:18.805Z,2022-08-21T02:22:55Z,3719879577,13,,3719879579,152,,3719880251,233,272,3719879581,265,,3719879583,285,,3719878389,56,Back,,,,,,,axj39lx25teh62rih6uv9qor9,K. Kampl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448662957,272,4,1,45,57,a8d2gb2nag8fy0itbuxmcibh2,0,77.4,58.6,2022-08-20T17:17:18.806Z,2022-08-21T02:22:54Z,3719880269,233,519,3719880219,286,,3719880217,265,,3721768599,178,,3719878491,56,Center,3719880215,152,,3719880213,13,,,,,5xhjvappzv6swoof5qpi0yj9,J. Siebatcheu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448662991,273,43,1,46,2,a8d2gb2nag8fy0itbuxmcibh2,1,0,0,2022-08-20T17:17:23.781Z,2022-08-20T17:17:35Z,3719879865,144,39,3719878687,18,0,3719878689,56,Center,3719878685,22,0,3719878695,252,0,,,,,,,,,,52t6t7cdsr0fjs9ukmwo9y7rp,C. Trimmel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448663005,274,43,1,46,3,a8d2gb2nag8fy0itbuxmcibh2,1,0,0,2022-08-20T17:17:25.077Z,2022-08-20T17:17:33Z,3719879647,144,5,3719878765,56,Center,3719878767,346,0,,,,,,,,,,,,,,,,52t6t7cdsr0fjs9ukmwo9y7rp,C. Trimmel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448663291,275,30,1,46,7,a8d2gb2nag8fy0itbuxmcibh2,1,0,0,2022-08-20T17:17:28.801Z,2022-08-21T02:23:10Z,3719880381,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448663287,520,30,1,46,7,9gefq4dz9b2hl8rqrxwrlrzmp,1,0,0,2022-08-20T17:17:28.801Z,2022-08-21T02:23:10Z,3719880365,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448676315,523,18,2,45,0,9gefq4dz9b2hl8rqrxwrlrzmp,1,0,0,2022-08-20T17:34:02.615Z,2022-08-20T17:34:03Z,3719953723,59,32,3719953721,44,Defender,3719953769,55,524,3719953719,42,,,,,,,,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448676319,524,19,2,45,0,9gefq4dz9b2hl8rqrxwrlrzmp,1,0,0,2022-08-20T17:34:02.616Z,2022-08-20T18:26:29Z,3720221117,293,4,3719953761,55,523,3719953757,59,23,3719953759,44,Defender,3719953751,42,,3720221115,292,4,3719953755,145,6,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448676947,278,32,2,45,0,a8d2gb2nag8fy0itbuxmcibh2,1,0,0,2022-08-20T17:34:45.253Z,2022-08-21T01:38:18Z,3719957161,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448676957,525,32,2,45,0,9gefq4dz9b2hl8rqrxwrlrzmp,1,0,0,2022-08-20T17:34:45.253Z,2022-08-20T17:34:46Z,3719957193,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448676965,279,1,2,45,0,a8d2gb2nag8fy0itbuxmcibh2,1,49.4,49.9,2022-08-20T17:34:45.340Z,2022-08-21T02:27:39Z,3721785539,178,,3719957251,140,32.8,3719957253,141,45.1,3719957255,212,17.7,3719957257,213,3.3,3719957259,279,S,3719957249,56,Back,,,,f0x3pa532agezdjdzcsp94l49,A. Schäfer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448677047,280,1,2,45,3,a8d2gb2nag8fy0itbuxmcibh2,1,34,45.7,2022-08-20T17:34:48.526Z,2022-08-21T02:27:44Z,3719957687,212,40.8,3719957689,213,0.4,3721785823,178,,3719957679,157,,3719957685,141,66.6,3719957691,1,,3719957681,56,Center,3719957683,140,70.4,87jamhsc8ps9kh5432u36kjc9,P. Jaeckel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448677051,281,44,2,45,6,a8d2gb2nag8fy0itbuxmcibh2,1,73.5,64.4,2022-08-20T17:34:51.329Z,2022-08-21T05:10:08Z,3719957717,56,Center,3719957719,286,,3719957733,233,526,,,,,,,,,,,,,,,,5xhjvappzv6swoof5qpi0yj9,J. Siebatcheu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448677029,526,44,2,45,6,9gefq4dz9b2hl8rqrxwrlrzmp,0,26.5,35.6,2022-08-20T17:34:51.330Z,2022-08-21T02:27:49Z,3719957605,56,Back,3719957607,285,,3719957739,233,281,,,,,,,,,,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448677059,282,1,2,45,6,a8d2gb2nag8fy0itbuxmcibh2,0,72.9,66,2022-08-20T17:34:51.450Z,2022-08-21T05:10:08Z,3719957771,141,57.5,3719957773,212,17.7,3719957765,168,,3721786301,388,,3719957763,3,,3719957769,140,88.8,3719957767,56,Center,3719957777,213,5.9,5xhjvappzv6swoof5qpi0yj9,J. Siebatcheu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448677069,527,52,2,45,8,9gefq4dz9b2hl8rqrxwrlrzmp,1,10.3,42.5,2022-08-20T17:34:53.901Z,2022-08-21T02:27:54Z,3721786359,178,,3721324007,377,,,,,,,,,,,,,,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448677147,528,1,2,45,10,9gefq4dz9b2hl8rqrxwrlrzmp,1,11.8,53.8,2022-08-20T17:34:56.193Z,2022-08-21T02:27:58Z,3719958275,140,23.8,3719958271,123,,3719958273,56,Back,3719958277,141,88.2,3719958279,212,26.6,3719958281,213,1.1,3721786541,178,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448677179,529,1,2,45,14,9gefq4dz9b2hl8rqrxwrlrzmp,1,32.4,90,2022-08-20T17:35:00.219Z,2022-08-21T02:28:01Z,3719958469,141,75.3,3721786655,178,,3719958467,140,28.0,3719958471,212,11.0,3719958473,213,4.3,3719958465,56,Back,,,,,,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448677245,530,1,2,45,16,9gefq4dz9b2hl8rqrxwrlrzmp,1,29.7,73.6,2022-08-20T17:35:01.819Z,2022-08-21T02:28:29Z,3719958791,140,26.9,3719958793,141,53.6,3719958795,212,13.9,3719958789,56,Back,3719958797,213,4.5,3721786893,178,,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448677273,531,1,2,45,18,9gefq4dz9b2hl8rqrxwrlrzmp,1,27.6,51.3,2022-08-20T17:35:03.754Z,2022-08-21T02:28:33Z,3721788283,178,,3719958967,56,Back,3719958969,140,33.3,3719958971,141,28.6,3719958973,212,16.6,3719958975,213,5.1,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448677301,532,1,2,45,21,9gefq4dz9b2hl8rqrxwrlrzmp,1,37.8,25.5,2022-08-20T17:35:06.758Z,2022-08-21T02:28:36Z,3719959141,56,Back,3719959143,140,45.8,3719959145,141,9.1,3719959147,212,14.0,3719959149,213,5.4,3721788445,178,,,,,,,,95gjm3yk75rmwyneb350zoktm,M. Simakan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448677339,533,1,2,45,24,9gefq4dz9b2hl8rqrxwrlrzmp,1,43,14.3,2022-08-20T17:35:09.682Z,2022-08-21T02:28:40Z,3719959365,213,2.2,3719959361,141,38.6,3719959357,56,Back,3719959359,140,31.2,3719959363,212,20.7,3721788627,178,,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448677397,534,1,2,45,26,9gefq4dz9b2hl8rqrxwrlrzmp,1,31.8,42.4,2022-08-20T17:35:12.010Z,2022-08-21T02:28:42Z,3719959691,141,78.8,3719959685,56,Back,3719959693,212,25.5,3719959695,213,1.3,3721788819,178,,3719959689,140,37.5,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448677453,535,1,2,45,29,9gefq4dz9b2hl8rqrxwrlrzmp,1,36.6,82.4,2022-08-20T17:35:14.617Z,2022-08-21T02:28:46Z,3719959957,140,42.6,3719959959,141,96.0,3719959963,212,11.2,3719959965,213,1.0,3721789023,178,,3719959955,56,Back,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448677527,536,1,2,45,32,9gefq4dz9b2hl8rqrxwrlrzmp,1,37.6,93.3,2022-08-20T17:35:17.709Z,2022-08-21T02:29:14Z,3719960313,56,Back,3719960315,140,29.9,3721790275,178,,3719960321,213,4.3,3719960317,141,64.2,3719960319,212,21.4,,,,,,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448677577,537,1,2,45,35,9gefq4dz9b2hl8rqrxwrlrzmp,1,28.9,60.6,2022-08-20T17:35:20.563Z,2022-08-21T02:29:17Z,3719960653,56,Back,3719960655,140,34.8,3721790435,178,,3719960659,212,24.9,3719960657,141,25.2,3719960661,213,5.0,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448677631,538,1,2,45,39,9gefq4dz9b2hl8rqrxwrlrzmp,1,43.6,22.2,2022-08-20T17:35:25.078Z,2022-08-21T02:29:21Z,3719960927,140,92.9,3719960929,141,23.6,3721790681,178,,3719960935,1,,3719960933,213,0.0,3719960931,212,51.8,3719960925,56,Center,3719960923,155,,95gjm3yk75rmwyneb350zoktm,M. Simakan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448677673,539,1,2,45,43,9gefq4dz9b2hl8rqrxwrlrzmp,1,93.2,23.6,2022-08-20T17:35:28.946Z,2022-08-21T02:29:25Z,3719961181,56,Center,3719961183,140,90.4,3719961185,141,48.1,3719961179,155,,3719961177,2,,3721790987,178,,3721327175,20,,3721327171,225,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,3719961189,213,,1.7,3719961187,212,16.9,3721327173,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448677681,540,61,2,45,44,9gefq4dz9b2hl8rqrxwrlrzmp,0,90.4,48.1,2022-08-20T17:35:29.782Z,2022-08-21T02:29:34Z,3721791593,178,,3719961225,56,Center,,,,,,,,,,,,,,,,,,,2pjr6yz65f4uqvwniy4vphn85,T. Werner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448677689,283,12,2,45,45,a8d2gb2nag8fy0itbuxmcibh2,1,4.3,59.2,2022-08-20T17:35:30.790Z,2022-08-21T02:29:42Z,3719961253,56,Back,3719961255,140,0.0,3719961285,167,,3721792191,178,,3719961257,141,59.6,3719961259,212,5.3,3719961261,213,3.1,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448677691,284,6,2,45,46,a8d2gb2nag8fy0itbuxmcibh2,0,1.6,61.6,2022-08-20T17:35:31.818Z,2022-08-21T02:29:47Z,3719961265,56,Back,3719962479,233,541,3719961267,73,,,,,,,,,,,,,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448677821,541,6,2,45,46,9gefq4dz9b2hl8rqrxwrlrzmp,1,98.4,38.4,2022-08-20T17:35:31.818Z,2022-08-21T02:29:46Z,3719962423,233,284,3719962053,75,,3719962051,56,Center,,,,,,,,,,,,,,,,2pjr6yz65f4uqvwniy4vphn85,T. Werner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448678103,542,1,2,46,14,9gefq4dz9b2hl8rqrxwrlrzmp,0,99.5,0.5,2022-08-20T17:35:59.781Z,2022-08-21T02:29:50Z,3721329081,72,,3721792689,178,,3719963599,2,,3719963609,140,92.3,3719963611,141,56.4,3719963601,6,,3719963617,1,,3719963607,56,Center,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,3719963613,212,,38.8,3719963603,155,,3719963605,223,3719963615,213,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2448680731,302,61,2,46,16,a8d2gb2nag8fy0itbuxmcibh2,1,8.6,45.7,2022-08-20T17:36:01.741Z,2022-08-21T02:30:21Z,3721794371,21,,3721794373,178,,3719978067,56,Back,,,,,,,,,,,,,,,,87jamhsc8ps9kh5432u36kjc9,P. Jaeckel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448678121,543,61,2,46,16,9gefq4dz9b2hl8rqrxwrlrzmp,1,90.8,51.5,2022-08-20T17:36:02.093Z,2022-08-21T02:30:43Z,3719963727,56,Center,3721795615,178,,,,,,,,,,,,,,,,,,,,95gjm3yk75rmwyneb350zoktm,M. Simakan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448678137,285,12,2,46,17,a8d2gb2nag8fy0itbuxmcibh2,1,7.2,46.1,2022-08-20T17:36:02.384Z,2022-08-21T02:30:50Z,3721796037,178,,3719963835,213,0.2,3719963827,56,Back,3719963829,140,16.5,3719963831,141,49.3,3719963833,212,10.0,,,,,,,87jamhsc8ps9kh5432u36kjc9,P. Jaeckel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448678177,286,12,2,46,18,a8d2gb2nag8fy0itbuxmcibh2,1,16.5,49.3,2022-08-20T17:36:03.387Z,2022-08-21T02:30:57Z,3719964041,213,0.4,3719964039,212,14.9,3719964037,141,58.4,3721796363,178,,3719964035,140,29.4,3719964031,56,Back,,,,,,,f0x3pa532agezdjdzcsp94l49,A. Schäfer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448678135,544,43,2,46,19,9gefq4dz9b2hl8rqrxwrlrzmp,1,0,0,2022-08-20T17:36:04.274Z,2022-08-20T17:38:48Z,3719980657,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448678155,545,1,2,46,19,9gefq4dz9b2hl8rqrxwrlrzmp,0,66.7,38.2,2022-08-20T17:36:05.199Z,2022-08-21T02:31:01Z,3721796557,388,,3719963939,141,29.2,3719963937,140,72.3,3719963941,212,8.5,3719963943,213,5.5,3719963933,3,,3719963935,56,Center,,,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448678187,287,61,2,46,21,a8d2gb2nag8fy0itbuxmcibh2,0,30.8,69.9,2022-08-20T17:36:06.257Z,2022-08-21T02:32:56Z,3721802505,178,,3719964093,56,Back,3721802503,15,,,,,,,,,,,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448678249,546,1,2,46,23,9gefq4dz9b2hl8rqrxwrlrzmp,1,71.5,24,2022-08-20T17:36:08.606Z,2022-08-21T02:33:12Z,3719964491,213,5.9,3719964485,140,86.6,3719964483,56,Right,3719964489,212,16.9,3719964487,141,15.2,3721803425,178,,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448678267,547,61,2,46,24,9gefq4dz9b2hl8rqrxwrlrzmp,0,86.6,15.2,2022-08-20T17:36:09.373Z,2022-08-21T02:33:17Z,3719964585,56,Right,3721803701,178,,,,,,,,,,,,,,,,,,,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448678323,288,1,2,46,25,a8d2gb2nag8fy0itbuxmcibh2,1,15,84.5,2022-08-20T17:36:10.782Z,2022-08-21T02:33:21Z,3719964871,141,92.9,3719964873,212,10.1,3721803921,178,,3719964875,213,0.6,3719964867,56,Back,3719964869,140,22.9,,,,,,,5xhjvappzv6swoof5qpi0yj9,J. Siebatcheu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448678327,289,49,2,46,27,a8d2gb2nag8fy0itbuxmcibh2,1,27.8,95.9,2022-08-20T17:36:12.837Z,2022-08-21T02:33:27Z,,,,,,,,,,,,,,,,,,,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448678411,290,1,2,46,29,a8d2gb2nag8fy0itbuxmcibh2,0,27.9,95.9,2022-08-20T17:36:14.369Z,2022-08-21T02:33:29Z,3719965333,56,Center,3719965331,155,,3719965335,140,66.0,3721804339,178,,3719965343,1,,3719965341,213,5.6,3719965339,212,51.9,3719965337,141,47.2,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448678415,548,49,2,46,33,9gefq4dz9b2hl8rqrxwrlrzmp,1,35.3,51.3,2022-08-20T17:36:19.098Z,2022-08-21T02:33:41Z,,,,,,,,,,,,,,,,,,,,,,,,,axj39lx25teh62rih6uv9qor9,K. Kampl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448678571,549,1,2,46,37,9gefq4dz9b2hl8rqrxwrlrzmp,1,53,69,2022-08-20T17:36:23.199Z,2022-08-21T02:33:52Z,3721805369,178,,3719966131,213,1.0,3719966129,212,16.7,3719966127,141,90.2,3719966123,56,Left,3719966125,140,61.1,,,,,,,axj39lx25teh62rih6uv9qor9,K. Kampl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448678593,550,1,2,46,39,9gefq4dz9b2hl8rqrxwrlrzmp,1,61.1,90.2,2022-08-20T17:36:24.808Z,2022-08-21T02:34:15Z,3719966273,212,16.4,3719966271,141,76.7,3721806467,178,,3719966275,213,3.7,3719966269,140,48.2,3719966267,56,Back,,,,,,,2pjr6yz65f4uqvwniy4vphn85,T. Werner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448678667,551,1,2,46,43,9gefq4dz9b2hl8rqrxwrlrzmp,1,48.5,76,2022-08-20T17:36:28.601Z,2022-08-21T02:34:19Z,3719966675,212,17.5,3719966671,140,46.0,3719966673,141,50.6,3719966677,213,4.6,3721806677,178,,3719966669,56,Back,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448678703,552,1,2,46,45,9gefq4dz9b2hl8rqrxwrlrzmp,1,46,50.6,2022-08-20T17:36:30.728Z,2022-08-21T02:34:23Z,3719966885,141,15.8,3719966883,140,52.5,3719966881,56,Right,3719966887,212,24.6,3719966889,213,5.0,3721806901,178,,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448678751,553,1,2,46,49,9gefq4dz9b2hl8rqrxwrlrzmp,1,61.6,9.2,2022-08-20T17:36:34.420Z,2022-08-21T02:34:35Z,3719967165,141,3.5,3719967163,140,70.0,3719967161,56,Right,3721807405,178,,3719967169,213,5.9,3719967167,212,9.6,,,,,,,95gjm3yk75rmwyneb350zoktm,M. Simakan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448678813,554,1,2,46,51,9gefq4dz9b2hl8rqrxwrlrzmp,1,69.8,6.8,2022-08-20T17:36:37.196Z,2022-08-21T02:34:42Z,3721807703,178,,3719967495,56,Right,3719967497,140,76.5,3719967499,141,18.3,3719967503,213,0.8,3719967501,212,10.5,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448678817,555,3,2,46,55,9gefq4dz9b2hl8rqrxwrlrzmp,0,86.7,11.4,2022-08-20T17:36:40.785Z,2022-08-21T02:34:51Z,3721336367,465,,3719967855,233,291,3719967523,56,Right,3719967525,286,,3721808045,178,,,,,,,,,,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448678835,291,7,2,46,55,a8d2gb2nag8fy0itbuxmcibh2,1,13.3,88.6,2022-08-20T17:36:40.815Z,2022-08-21T02:34:55Z,3719967677,233,555,3721336647,385,,3721808189,178,,3719967603,285,,3719967601,56,Back,,,,,,,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448678897,292,6,2,46,58,a8d2gb2nag8fy0itbuxmcibh2,0,9.8,87.6,2022-08-20T17:36:43.645Z,2022-08-21T02:34:59Z,3720020941,233,556,3719967931,56,Back,3719967935,75,,,,,,,,,,,,,,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448678915,556,6,2,46,58,9gefq4dz9b2hl8rqrxwrlrzmp,1,90.2,12.4,2022-08-20T17:36:43.645Z,2022-08-21T02:34:59Z,3719968011,75,,3719968009,56,Right,3719971435,233,292,,,,,,,,,,,,,,,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448679363,557,1,2,47,22,9gefq4dz9b2hl8rqrxwrlrzmp,0,99.7,0.7,2022-08-20T17:37:07.516Z,2022-08-21T02:35:02Z,3721808461,178,,3721338351,72,,3719970369,212,30.7,3719970367,141,43.9,3719970353,6,,3719970361,223,,3719970357,155,,3719970347,2,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,3719970363,56,,Center,3719970365,140,91.2,3719970371,213,,,,,,,,,,,,,,,,1.9,,,,,,,,,,,,,
2448679671,295,12,2,47,23,a8d2gb2nag8fy0itbuxmcibh2,1,7.3,56.3,2022-08-20T17:37:08.637Z,2022-08-21T02:35:10Z,3719972171,140,15.8,3719972169,56,Back,3719972173,141,52.4,3719972177,213,6.0,3719972175,212,9.3,3719972217,15,,3721808713,388,,,,,5xhjvappzv6swoof5qpi0yj9,J. Siebatcheu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448679373,558,61,2,47,24,9gefq4dz9b2hl8rqrxwrlrzmp,0,86,47.5,2022-08-20T17:37:09.360Z,2022-08-21T02:35:19Z,3721809077,21,,3721809079,178,,3719970433,56,Center,,,,,,,,,,,,,,,,1j0a3ml1zglc9s31yentfckb9,C. Nkunku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448679517,293,12,2,47,25,a8d2gb2nag8fy0itbuxmcibh2,1,18.5,61.4,2022-08-20T17:37:10.605Z,2022-08-21T02:35:23Z,3719971251,56,Back,3719971253,140,22.1,3719971255,141,100.0,3721809279,178,,3719971299,167,,3719971259,213,1.4,3719971257,212,27.1,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448679523,294,5,2,47,27,a8d2gb2nag8fy0itbuxmcibh2,0,22.6,100.8,2022-08-20T17:37:13.207Z,2022-08-21T02:35:26Z,3720020765,233,559,3719971289,56,Back,3719971291,347,,,,,,,,,,,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448679521,559,5,2,47,27,9gefq4dz9b2hl8rqrxwrlrzmp,1,77.4,-0.8,2022-08-20T17:37:13.207Z,2022-08-21T02:35:26Z,3719971319,233,294,3719971279,347,,3719971277,56,Right,,,,,,,,,,,,,,,,1j0a3ml1zglc9s31yentfckb9,C. Nkunku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
