id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/17/value,qualifier/18/value
2500585163,81,15,1,8,9,ex3psl8e3ajeypwjy4xfltpx6,1,84.6,29.8,2023-01-25T19:39:13.708Z,2023-01-26T09:46:14Z,3994795975,147,46.6,3994795967,102,51.6,3994795973,146,97.7,3994795963,55,79,3994796021,233,101,3994795971,215,,3994795961,29,,3994795959,78,,d9jj0525pm3nu9vqewtpo2rpx,M. Berisha,3994799415,23,3994795289,20,,3994795969,103,3994794667,56,,3994794665,63,3995407647,178,,,,,15.8,Center,,,,,,,,,,,,,,,
2500585161,101,10,1,8,10,go76xxm0xyfgqt1h6tcrtimm,1,1.8,51,2023-01-25T19:39:14.155Z,2023-01-26T09:46:17Z,3994794657,56,Back,3994795703,179,,3994795719,233,81,3994794655,182,,3995211527,377,,3994794651,173,,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500585171,102,49,1,8,12,go76xxm0xyfgqt1h6tcrtimm,1,23.8,45.4,2023-01-25T19:39:16.755Z,2023-01-26T09:46:23Z,,,,,,,,,,,,,,,,,,,,,,,,,5i8dbjuewybsfgyym63clfw0l,J. Weigl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500585193,103,1,1,8,12,go76xxm0xyfgqt1h6tcrtimm,1,23.8,45.4,2023-01-25T19:39:16.981Z,2023-01-26T09:46:26Z,3994794791,213,0.3,3994794793,1,,3994794789,212,27.5,3994794787,141,58.1,3994794783,56,Back,3994794781,157,,3994794785,140,48.7,3995407705,178,,5i8dbjuewybsfgyym63clfw0l,J. Weigl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500585211,104,1,1,8,15,go76xxm0xyfgqt1h6tcrtimm,1,48.7,58.4,2023-01-25T19:39:19.315Z,2023-01-26T09:46:31Z,3994794853,3,,3994794855,56,Back,3994794861,212,3.4,3994794863,213,3.2,3995407721,178,,3994794859,141,57.9,3994794857,140,45.5,,,,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500585227,105,1,1,8,19,go76xxm0xyfgqt1h6tcrtimm,1,54.3,67,2023-01-25T19:39:23.155Z,2023-01-26T09:46:44Z,3994794935,141,64.1,3995407793,388,,3994794933,140,60.8,3994794931,56,Center,3994794929,155,,3994794937,212,7.1,3994794939,213,6.0,,,,1mkbxdrj3myvt6jm4tx8sywgl,C. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500585251,106,1,1,8,20,go76xxm0xyfgqt1h6tcrtimm,0,61.2,62.6,2023-01-25T19:39:25.033Z,2023-01-26T09:46:47Z,3994795035,141,34.4,3994795033,140,78.2,3994795031,56,Center,3995407813,178,,3994795037,212,26.2,3994795039,213,5.5,,,,,,,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500585255,82,49,1,8,22,ex3psl8e3ajeypwjy4xfltpx6,1,23.1,63.1,2023-01-25T19:39:26.519Z,2023-01-26T09:47:01Z,,,,,,,,,,,,,,,,,,,,,,,,,egmcpa7j5clzga5m0zvg2f105,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500585299,83,4,1,8,28,ex3psl8e3ajeypwjy4xfltpx6,1,30.9,94.4,2023-01-25T19:39:32.231Z,2023-01-26T09:47:13Z,3994795267,13,,3994795273,152,,3994795271,56,Back,3994795269,295,,3994795275,285,,3994795295,233,107,,,,,,,egmcpa7j5clzga5m0zvg2f105,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500585301,107,4,1,8,28,go76xxm0xyfgqt1h6tcrtimm,0,69.1,5.6,2023-01-25T19:39:32.232Z,2023-01-26T09:47:13Z,3994795299,233,83,3994795283,152,,3994795281,56,Right,3995407931,178,,3994795287,286,,3994795277,13,,3994795279,295,,,,,d0qyia80j5079xq5olbttqfl6,N. Ngoumou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500585403,85,1,1,8,48,ex3psl8e3ajeypwjy4xfltpx6,1,18.3,87.9,2023-01-25T19:39:52.504Z,2023-01-26T09:47:19Z,3994795829,140,13.5,3994795831,141,55.8,3994795827,56,Back,3994796163,189,,3995407945,178,,3994795835,213,4.5,3994795833,212,22.4,3994795825,152,,3j2pv0methgc8k8rtqbi079p1,F. Uduokhai,3994795823,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500585431,86,1,1,8,49,ex3psl8e3ajeypwjy4xfltpx6,1,12.5,45.8,2023-01-25T19:39:53.955Z,2023-01-26T09:47:22Z,3994795945,56,Back,3995407975,178,,3994795953,213,5.4,3994795951,212,19.4,3994795947,140,24.2,3994795949,141,23.7,,,,,,,61xxo4zsk6hby0swa756l3wlx,R. Gikiewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500585433,87,1,1,8,56,ex3psl8e3ajeypwjy4xfltpx6,1,31.2,33.2,2023-01-25T19:40:01.093Z,2023-01-26T09:47:31Z,3994795995,213,1.0,3995408019,178,,3994795991,141,42.8,3994795993,212,7.6,3994795989,140,34.9,3994795987,56,Back,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500585467,88,1,1,8,59,ex3psl8e3ajeypwjy4xfltpx6,1,34.9,43.3,2023-01-25T19:40:03.604Z,2023-01-26T09:47:36Z,3994796151,56,Back,3994796153,140,28.0,3994796155,141,39.1,3995408051,178,,3994796159,213,3.5,3994796157,212,7.8,,,,,,,4kolmisdpprx0wrahisadl5n9,E. Rexhbeçaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500585489,89,1,1,9,3,ex3psl8e3ajeypwjy4xfltpx6,1,30.5,38.5,2023-01-25T19:40:07.393Z,2023-01-26T09:47:39Z,3994796271,212,31.1,3994796273,213,1.4,3994796267,140,35.2,3994796269,141,83.6,3995408069,178,,3994796265,56,Back,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500585515,90,1,1,9,8,ex3psl8e3ajeypwjy4xfltpx6,0,52.1,93.6,2023-01-25T19:40:12.932Z,2023-01-26T09:47:42Z,3994796377,56,Center,3994796393,1,,3994796379,140,92.2,3994796389,213,5.5,3994796383,141,36.7,3995408097,178,,3994796385,212,57.2,3994796375,155,,3j2pv0methgc8k8rtqbi079p1,F. Uduokhai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500585513,108,52,1,9,13,go76xxm0xyfgqt1h6tcrtimm,1,7.4,60.8,2023-01-25T19:40:17.819Z,2023-01-26T09:47:45Z,3995408115,178,,3995211585,377,,,,,,,,,,,,,,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500585581,109,1,1,9,17,go76xxm0xyfgqt1h6tcrtimm,1,13.7,54.8,2023-01-25T19:40:22.068Z,2023-01-26T09:47:49Z,3994796665,123,,3994796675,213,4.7,3994796669,140,13.9,3995408155,178,,3994796673,212,13.2,3994796667,56,Back,3994796671,141,35.4,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500585691,110,1,1,9,20,go76xxm0xyfgqt1h6tcrtimm,1,12.8,33.3,2023-01-25T19:40:25.053Z,2023-01-26T09:47:53Z,3994797187,212,13.0,3994797189,213,2.1,3995408185,178,,3994797185,141,50.1,3994797181,56,Back,3994797183,140,6.8,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500585703,111,1,1,9,35,go76xxm0xyfgqt1h6tcrtimm,1,23.2,44.9,2023-01-25T19:40:39.140Z,2023-01-26T09:47:57Z,3994797247,212,25.5,3995408239,178,,3994797249,213,5.1,3994797245,141,9.5,3994797243,140,31.3,3994797241,56,Back,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500585725,112,1,1,9,38,go76xxm0xyfgqt1h6tcrtimm,1,30.1,12,2023-01-25T19:40:42.196Z,2023-01-26T09:48:06Z,3994797343,140,18.0,3994797341,56,Back,3994797345,141,30.5,3995408341,178,,3994797349,213,2.4,3994797347,212,17.9,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500585731,113,1,1,9,40,go76xxm0xyfgqt1h6tcrtimm,1,20.2,26.8,2023-01-25T19:40:45.073Z,2023-01-26T09:48:10Z,3994805127,1,,3994797387,213,6.3,3994797377,155,,3994797379,56,Center,3994797383,141,26.7,3994797381,140,63.2,3995408363,178,,3994797385,212,45.2,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500585747,114,44,1,9,43,go76xxm0xyfgqt1h6tcrtimm,1,64.8,26.5,2023-01-25T19:40:47.932Z,2023-01-26T10:31:55Z,3994797443,286,,3994797441,56,Center,3994797449,233,91,,,,,,,,,,,,,,,,d0qyia80j5079xq5olbttqfl6,N. Ngoumou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500585749,91,44,1,9,43,ex3psl8e3ajeypwjy4xfltpx6,0,35.2,73.5,2023-01-25T19:40:47.933Z,2023-01-26T09:48:14Z,3994797445,56,Back,3994797447,285,,3994797481,233,114,,,,,,,,,,,,,,,,3j2pv0methgc8k8rtqbi079p1,F. Uduokhai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500585759,115,1,1,9,43,go76xxm0xyfgqt1h6tcrtimm,0,63.2,26.7,2023-01-25T19:40:48.061Z,2023-01-26T10:31:56Z,3994797489,168,,3994797501,213,0.4,3994797499,212,11.5,3994797495,140,73.3,3994797493,56,Center,3994797485,3,,3994797497,141,33.3,3995408415,388,,d0qyia80j5079xq5olbttqfl6,N. Ngoumou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500585753,92,8,1,9,44,ex3psl8e3ajeypwjy4xfltpx6,1,29.5,69.2,2023-01-25T19:40:48.948Z,2023-01-26T09:48:21Z,3994797461,56,Back,3995408467,178,,3995211587,385,,,,,,,,,,,,,,,,,egmcpa7j5clzga5m0zvg2f105,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500585763,93,49,1,9,46,ex3psl8e3ajeypwjy4xfltpx6,1,31.1,58.8,2023-01-25T19:40:51.041Z,2023-01-26T09:48:24Z,,,,,,,,,,,,,,,,,,,,,,,,,egmcpa7j5clzga5m0zvg2f105,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500585773,94,1,1,9,48,ex3psl8e3ajeypwjy4xfltpx6,0,31.4,57.9,2023-01-25T19:40:52.316Z,2023-01-26T09:48:29Z,3994797579,286,,3994797541,141,57.8,3994797537,56,Back,3995408573,178,,3994797575,233,116,3994797545,213,6.2,3994797573,236,,3994797543,212,1.7,egmcpa7j5clzga5m0zvg2f105,M. Pedersen,3994797539,140,,,,,,,,,,,,,,,,33.0,,,,,,,,,,,,,,,,,
2500585779,116,74,1,9,48,go76xxm0xyfgqt1h6tcrtimm,1,68,42.8,2023-01-25T19:40:52.382Z,2023-01-26T09:48:34Z,3995408599,178,,3994797603,233,94,3994797559,285,,3994797557,56,Center,,,,,,,,,,,,,1mkbxdrj3myvt6jm4tx8sywgl,C. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500585795,117,1,1,9,49,go76xxm0xyfgqt1h6tcrtimm,0,64.6,50.8,2023-01-25T19:40:53.216Z,2023-01-26T09:48:40Z,3994797655,141,53.1,3994797653,140,77.6,3994797651,56,Center,3995408681,389,,3994797657,212,13.7,3994797659,213,0.1,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500585817,95,1,1,9,52,ex3psl8e3ajeypwjy4xfltpx6,1,33.1,40.3,2023-01-25T19:40:56.547Z,2023-01-26T09:48:48Z,3994797783,212,11.5,3995408811,178,,3994797781,141,56.0,3994797785,213,1.2,3994797777,56,Back,3994797779,140,37.2,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500585869,96,1,1,9,54,ex3psl8e3ajeypwjy4xfltpx6,1,37.5,56.9,2023-01-25T19:40:58.586Z,2023-01-26T09:48:53Z,3994798049,56,Back,3995408855,178,,3994798055,212,19.5,3994798053,141,81.0,3994798051,140,47.5,3994798057,213,1.0,,,,,,,4kolmisdpprx0wrahisadl5n9,E. Rexhbeçaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500585879,97,1,1,9,59,ex3psl8e3ajeypwjy4xfltpx6,0,72,63.9,2023-01-25T19:41:03.917Z,2023-01-26T09:48:58Z,3995408885,178,,3994798093,140,79.8,3994798091,56,Center,3994798095,141,54.0,3994798099,213,5.6,3994798097,212,10.6,,,,,,,avk9yje6h4nndg3cufnbu2imt,E. Demirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500585897,118,12,1,10,0,go76xxm0xyfgqt1h6tcrtimm,1,20.8,48.6,2023-01-25T19:41:04.537Z,2023-01-26T09:49:02Z,3994798207,213,0.8,3994798199,56,Back,3994798203,141,56.7,3994798201,140,26.1,3995408927,178,,3994798205,212,7.8,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500585901,119,49,1,10,2,go76xxm0xyfgqt1h6tcrtimm,1,26.1,56.6,2023-01-25T19:41:06.671Z,2023-01-26T09:49:10Z,,,,,,,,,,,,,,,,,,,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500585919,120,1,1,10,2,go76xxm0xyfgqt1h6tcrtimm,1,26.1,56.6,2023-01-25T19:41:06.701Z,2023-01-26T09:49:23Z,3994798281,155,,3994798283,56,Back,3994798285,140,34.3,3994798289,212,8.6,3995409139,178,,3994798287,141,55.7,3994798291,213,6.2,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500585931,121,1,1,10,4,go76xxm0xyfgqt1h6tcrtimm,0,34,56.3,2023-01-25T19:41:08.654Z,2023-01-26T09:49:28Z,3995409193,178,,3994798317,213,1.4,3994798315,212,23.8,3994798311,140,36.9,3994798313,141,91.0,3994798307,56,Back,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500585927,98,49,1,10,7,ex3psl8e3ajeypwjy4xfltpx6,1,59.7,6.5,2023-01-25T19:41:11.862Z,2023-01-26T09:49:37Z,,,,,,,,,,,,,,,,,,,,,,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500585947,99,1,1,10,8,ex3psl8e3ajeypwjy4xfltpx6,1,59.7,6.5,2023-01-25T19:41:12.668Z,2023-01-26T09:49:41Z,3994798391,141,18.7,3995409329,178,,3994798393,212,8.6,3994798395,213,1.9,3994798387,56,Right,3994798389,140,57.4,,,,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500585951,100,1,1,10,10,ex3psl8e3ajeypwjy4xfltpx6,1,57,22.1,2023-01-25T19:41:14.343Z,2023-01-26T09:49:45Z,3994798413,140,60.6,3994798411,56,Center,3995409351,178,,3994798415,141,30.8,3994798419,213,1.0,3994798417,212,7.0,,,,,,,b6woton2db3w4rm67vu69buy2,A. Engels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500585979,101,1,1,10,10,ex3psl8e3ajeypwjy4xfltpx6,1,60.6,30.8,2023-01-25T19:41:14.909Z,2023-01-26T09:49:50Z,3994798535,56,Center,3994798539,141,21.4,3994798537,140,57.9,3995409393,178,,3994798543,213,4.3,3994798541,212,7.0,,,,,,,4kolmisdpprx0wrahisadl5n9,E. Rexhbeçaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500585999,102,1,1,10,12,ex3psl8e3ajeypwjy4xfltpx6,1,58.4,20,2023-01-25T19:41:16.901Z,2023-01-26T09:49:53Z,3995409435,178,,3994798605,56,Right,3994798609,141,3.4,3994798611,212,13.5,3994798613,213,5.3,3994798607,140,65.4,,,,,,,b6woton2db3w4rm67vu69buy2,A. Engels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500586015,103,1,1,10,15,ex3psl8e3ajeypwjy4xfltpx6,1,64.6,6.5,2023-01-25T19:41:19.762Z,2023-01-26T09:49:58Z,3994798677,212,11.7,3994798679,213,2.8,3995409489,178,,3994798675,141,12.7,3994798671,56,Right,3994798673,140,54.2,,,,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500586051,104,1,1,10,17,ex3psl8e3ajeypwjy4xfltpx6,1,53.3,14.8,2023-01-25T19:41:21.635Z,2023-01-26T09:50:01Z,3995409555,178,,3994798839,140,40.1,3994798837,56,Back,3994798845,213,2.3,3994798841,141,37.3,3994798843,212,20.6,,,,,,,b6woton2db3w4rm67vu69buy2,A. Engels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500586077,105,1,1,10,22,ex3psl8e3ajeypwjy4xfltpx6,1,43.5,33.1,2023-01-25T19:41:26.460Z,2023-01-26T09:50:04Z,3994798947,56,Right,3994798961,213,5.4,3994798951,140,61.0,3994798955,141,3.1,3994798959,212,27.5,3995409599,178,,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500586089,106,1,1,10,24,ex3psl8e3ajeypwjy4xfltpx6,1,61,3.1,2023-01-25T19:41:29.019Z,2023-01-26T09:50:12Z,3995409657,178,,3994799013,213,1.5,3994799007,140,61.4,3994799011,212,6.1,3994799009,141,12.1,3994799005,56,Right,,,,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500586101,107,1,1,10,26,ex3psl8e3ajeypwjy4xfltpx6,1,61.4,12.1,2023-01-25T19:41:30.196Z,2023-01-26T09:50:16Z,3995409667,178,,3994799067,212,6.8,3994799069,213,4.5,3994799065,141,2.2,3994799061,56,Right,3994799063,140,60.2,,,,,,,3er9krmf0k6dhv6f9ltztfend,A. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500586125,108,1,1,10,27,ex3psl8e3ajeypwjy4xfltpx6,1,60.1,3.1,2023-01-25T19:41:31.517Z,2023-01-26T09:50:20Z,3994799183,212,25.0,3994799181,141,26.8,3995409697,178,,3994799185,213,2.4,3994799177,56,Back,3994799179,140,41.9,,,,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500586157,109,1,1,10,29,ex3psl8e3ajeypwjy4xfltpx6,1,40.2,26.8,2023-01-25T19:41:33.672Z,2023-01-26T09:50:25Z,3994799317,140,48.7,3994799319,141,37.1,3995409725,178,,3994799321,212,11.3,3994799323,213,0.7,3994799315,56,Back,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500586183,110,1,1,10,33,ex3psl8e3ajeypwjy4xfltpx6,0,55,52.5,2023-01-25T19:41:37.341Z,2023-01-26T09:50:28Z,3994799399,155,,3994799405,141,72.6,3995409745,178,,3994799403,140,64.2,3994799401,56,Center,3994799407,212,16.7,3994799409,213,1.0,,,,4kolmisdpprx0wrahisadl5n9,E. Rexhbeçaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500586195,122,1,1,10,34,go76xxm0xyfgqt1h6tcrtimm,0,31.6,22.3,2023-01-25T19:41:38.792Z,2023-01-26T09:50:33Z,3995409785,388,,3994799455,56,Back,3994799453,3,,3994799461,212,15.5,3994799463,213,0.4,3994799457,140,45.4,3994799459,141,30.5,,,,d0qyia80j5079xq5olbttqfl6,N. Ngoumou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500586211,123,61,1,10,36,go76xxm0xyfgqt1h6tcrtimm,0,44.9,29.7,2023-01-25T19:41:40.693Z,2023-01-26T09:50:37Z,3994799499,56,Back,3995409803,178,,,,,,,,,,,,,,,,,,,,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500586217,111,3,1,10,37,ex3psl8e3ajeypwjy4xfltpx6,0,62,72.4,2023-01-25T19:41:42.008Z,2023-01-26T09:50:45Z,3994799537,286,,3995211601,464,,3995409851,178,,3994799535,56,Center,3994799589,233,124,,,,,,,,,,avk9yje6h4nndg3cufnbu2imt,E. Demirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500586221,124,7,1,10,38,go76xxm0xyfgqt1h6tcrtimm,0,38,27.6,2023-01-25T19:41:42.164Z,2023-01-26T09:50:49Z,3995409873,178,,3995211603,383,,3994799569,285,,3994799573,233,111,3994799567,56,Back,,,,,,,,,,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500586223,112,61,1,10,38,ex3psl8e3ajeypwjy4xfltpx6,1,64.4,74.3,2023-01-25T19:41:42.292Z,2023-01-26T09:50:56Z,3995409937,178,,3994799571,56,Center,,,,,,,,,,,,,,,,,,,avk9yje6h4nndg3cufnbu2imt,E. Demirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500586225,125,49,1,10,39,go76xxm0xyfgqt1h6tcrtimm,1,37.3,28.2,2023-01-25T19:41:43.939Z,2023-01-26T09:51:01Z,,,,,,,,,,,,,,,,,,,,,,,,,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500586237,126,1,1,10,39,go76xxm0xyfgqt1h6tcrtimm,1,37.3,28.2,2023-01-25T19:41:43.979Z,2023-01-26T09:51:05Z,3994799611,213,0.2,3994799607,141,31.4,3994799609,212,9.4,3994799605,140,46.0,3995410013,178,,3994799603,56,Back,,,,,,,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500586245,127,1,1,10,41,go76xxm0xyfgqt1h6tcrtimm,0,45.9,31.2,2023-01-25T19:41:45.602Z,2023-01-26T09:51:10Z,3995410055,178,,3994799659,286,,3994799627,56,Back,3994799629,140,48.7,3994799635,213,6.0,3994799655,233,113,3994799631,141,30.1,3994799633,212,3.0,1mkbxdrj3myvt6jm4tx8sywgl,C. Kramer,3994799653,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500586243,113,74,1,10,41,ex3psl8e3ajeypwjy4xfltpx6,1,52.1,73,2023-01-25T19:41:45.649Z,2023-01-26T09:51:13Z,3995410091,178,,3994799623,56,Center,3994799677,233,127,3994799625,285,,,,,,,,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500586373,129,61,1,10,41,go76xxm0xyfgqt1h6tcrtimm,1,47,30.1,2023-01-25T19:41:45.686Z,2023-01-26T09:51:17Z,3994800197,56,Back,3995410129,178,,,,,,,,,,,,,,,,,,,,1mkbxdrj3myvt6jm4tx8sywgl,C. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500586271,114,5,1,10,44,ex3psl8e3ajeypwjy4xfltpx6,1,56,101.5,2023-01-25T19:41:48.336Z,2023-01-26T09:51:20Z,3994799759,347,,3994799757,56,Left,3994799987,233,128,,,,,,,,,,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500586313,128,5,1,10,44,go76xxm0xyfgqt1h6tcrtimm,0,44,-1.5,2023-01-25T19:41:48.336Z,2023-01-26T09:51:20Z,3994799939,347,,3994799977,233,114,3994799937,56,Back,,,,,,,,,,,,,,,,1mkbxdrj3myvt6jm4tx8sywgl,C. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500586415,116,1,1,10,57,ex3psl8e3ajeypwjy4xfltpx6,1,55,100,2023-01-25T19:42:01.605Z,2023-01-26T09:51:25Z,3994800355,213,3.6,3994800353,212,22.7,3994800351,141,87.5,3994800345,107,,3994800357,1,,3994800349,140,35.3,3994800347,56,Back,,,,egmcpa7j5clzga5m0zvg2f105,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500586361,115,43,1,10,57,ex3psl8e3ajeypwjy4xfltpx6,1,0,0,2023-01-25T19:42:01.802Z,2023-01-25T19:42:13Z,3994800431,144,5,3994800129,56,Left,3994800133,347,0,,,,,,,,,,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500586443,117,1,1,11,1,ex3psl8e3ajeypwjy4xfltpx6,1,31.6,81.2,2023-01-25T19:42:05.883Z,2023-01-26T09:51:30Z,3994800467,212,21.7,3994800469,213,4.2,3994800465,141,52.8,3994800463,140,22.2,3994800461,56,Back,3995410275,178,,,,,,,,3j2pv0methgc8k8rtqbi079p1,F. Uduokhai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
