id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/18/value,assist
2461124455,440,5,2,49,6,c5hderjlkcoaze51e5wgvptk,1,-1,56.6,2022-09-17T14:40:38.035Z,2022-09-17T23:34:55Z,3786198079,346,,3786221797,233,545,3786198075,56,Back,,,,,,,,,,,,,,,,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461124045,545,5,2,49,6,3dwlvz6cl4lcavvrg0y2dycrt,0,101,43.4,2022-09-17T14:40:38.035Z,2022-09-17T23:34:56Z,3786195937,346,,3786195935,56,Center,3786221865,233,440,,,,,,,,,,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461124667,441,1,2,49,19,c5hderjlkcoaze51e5wgvptk,1,4.5,48.5,2022-09-17T14:40:50.404Z,2022-09-17T23:35:05Z,3786199187,141,82.4,3786199181,140,13.1,3786199179,56,Back,3786199189,212,24.8,3786199177,124,,3786199201,237,,3786199195,213,1.2,,,,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461124803,442,1,2,49,25,c5hderjlkcoaze51e5wgvptk,1,22.1,84.3,2022-09-17T14:40:57.065Z,2022-09-17T23:35:19Z,3786199919,213,6.2,3788421105,178,,3786199911,141,82.5,3786199913,212,11.7,3786199909,140,33.2,3786199907,56,Back,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461124949,443,1,2,49,30,c5hderjlkcoaze51e5wgvptk,1,55.5,84.3,2022-09-17T14:41:01.340Z,2022-09-17T23:35:48Z,3788421455,178,,3786200663,212,14.4,3786200669,213,5.9,3786200661,141,76.8,3786200657,56,Center,3786200659,140,68.3,3786203061,210,15,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2461125013,444,3,2,49,32,c5hderjlkcoaze51e5wgvptk,1,76.8,73.4,2022-09-17T14:41:03.852Z,2022-09-17T23:35:40Z,3787618387,464,,3788422145,178,,3786201007,56,Center,3786201015,286,,3786201135,233,546,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461124925,546,45,2,49,32,3dwlvz6cl4lcavvrg0y2dycrt,0,23.2,26.6,2022-09-17T14:41:03.852Z,2022-09-17T23:35:40Z,3786201169,233,444,3786200545,56,Back,3786200547,285,,,,,,,,,,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461125023,445,15,2,49,34,c5hderjlkcoaze51e5wgvptk,1,80.9,68.8,2022-09-17T14:41:05.596Z,2022-09-17T23:35:49Z,3786203113,29,,3786201059,18,,3786203115,133,,3786203151,146,95.0,3788422529,178,,3786201063,56,Center,3786203131,103,4.4,3786203117,55,443,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,3786203125,102,3786203137,215,3786203111,78,,3786203281,233,547,3786201055,22,,48.9,3786203157,147,51.8,3786201599,20,,,,,,,,,,,,,,,,
2461125029,547,10,2,49,35,3dwlvz6cl4lcavvrg0y2dycrt,1,5,48.6,2022-09-17T14:41:06.673Z,2022-09-17T23:35:56Z,3786202319,233,445,3786201099,182,,3786201101,56,Back,3786202131,180,,3786202127,177,,3787620541,376,,,,,,,,5bzowvtg5vhntcx1w3roriehh,F. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461125051,548,52,2,49,35,3dwlvz6cl4lcavvrg0y2dycrt,1,3.3,48.4,2022-09-17T14:41:06.734Z,2022-09-17T23:36:02Z,3788423033,178,,3787620815,376,,,,,,,,,,,,,,,,,,,,5bzowvtg5vhntcx1w3roriehh,F. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461125235,549,1,2,49,36,3dwlvz6cl4lcavvrg0y2dycrt,1,9.4,54.6,2022-09-17T14:41:08.003Z,2022-09-17T23:36:07Z,3786202069,123,,3786202075,141,71.5,3788423241,178,,3786202073,140,23.5,3786202079,213,0.7,3786202077,212,18.7,3786202071,56,Back,,,,5bzowvtg5vhntcx1w3roriehh,F. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461125323,550,1,2,49,41,3dwlvz6cl4lcavvrg0y2dycrt,1,36.3,73.3,2022-09-17T14:41:12.588Z,2022-09-17T23:36:14Z,3788423463,178,,3786202595,213,2.2,3786202581,56,Back,3786202593,212,15.8,3786202589,141,92.1,3786202583,140,27.4,,,,,,,9dnne0ny6o6d5c6w3ayoo4vvu,N. Ahamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461125387,551,1,2,49,44,3dwlvz6cl4lcavvrg0y2dycrt,1,27.2,91.7,2022-09-17T14:41:15.679Z,2022-09-17T23:36:21Z,3788423791,178,,3786202945,212,13.2,3786202949,213,5.1,3786202937,140,31.8,3786202941,141,73.6,3786202933,56,Back,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461125525,552,1,2,49,45,3dwlvz6cl4lcavvrg0y2dycrt,1,31.9,73.9,2022-09-17T14:41:16.877Z,2022-09-17T23:36:28Z,3786203641,140,36.3,3786203647,213,1.2,3786203639,56,Back,3786203643,141,92.4,3786203645,212,13.4,3788423983,178,,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461125581,553,1,2,49,48,3dwlvz6cl4lcavvrg0y2dycrt,0,41.1,95.1,2022-09-17T14:41:19.390Z,2022-09-17T23:36:33Z,3786203971,212,7.3,3786203973,213,5.8,3786203965,56,Back,3788424435,178,,3786203967,140,47.2,3786203969,141,90.0,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461667001,1311,67,2,49,49,c5hderjlkcoaze51e5wgvptk,1,52.1,10,2022-09-17T14:41:20.468Z,2022-09-18T05:08:26Z,3789167431,233,1596,,,,,,,,,,,,,,,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461666999,1596,67,2,49,49,3dwlvz6cl4lcavvrg0y2dycrt,0,47.9,90,2022-09-17T14:41:20.469Z,2022-09-18T04:47:22Z,3789167439,233,1311,,,,,,,,,,,,,,,,,,,,,,9fd19beamnr8qmhqdvzr7fcyy,S. Katompa Mvumpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461127325,447,8,2,49,49,c5hderjlkcoaze51e5wgvptk,1,54.4,9.2,2022-09-17T14:41:20.549Z,2022-09-18T05:08:26Z,3787642863,385,,3788424695,178,,3786213345,56,Right,,,,,,,,,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461125867,554,1,2,49,52,3dwlvz6cl4lcavvrg0y2dycrt,1,68.1,87.8,2022-09-17T14:41:23.877Z,2022-09-17T23:36:49Z,3788425303,178,,3786205403,141,83.1,3786205401,140,74.8,3786205399,56,Left,3786205407,212,7.7,3786205409,213,5.9,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461125877,555,4,2,49,54,3dwlvz6cl4lcavvrg0y2dycrt,1,72.2,86.8,2022-09-17T14:41:25.944Z,2022-09-17T23:37:00Z,3786205871,233,446,3786205475,286,,3786205469,56,Left,3786205467,13,,3786205471,152,,3786205473,265,,,,,,,,bmrdtenqr84jt4gmw6i7wez11,S. Guirassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461125927,446,4,2,49,54,c5hderjlkcoaze51e5wgvptk,0,27.8,13.2,2022-09-17T14:41:25.945Z,2022-09-17T23:37:00Z,3788425909,178,,3786205767,152,,3786205763,56,Back,3786206001,233,555,3786205775,285,,3786205771,265,,3786205759,13,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461128143,556,1,2,50,56,3dwlvz6cl4lcavvrg0y2dycrt,0,80.6,84.5,2022-09-17T14:42:27.987Z,2022-09-17T23:37:05Z,3786217689,141,54.4,3786217671,5,,3786217693,213,5.1,3786217687,140,89.3,3786217679,152,,3786217691,212,22.4,3787646051,20,,3786217675,155,,3havaatbnk8p6gc9srgajc25l,C. Führich,3787646047,223,3786217685,56,3786217667,2,,3788426177,178,,,,,,,,,,,,Center,,,,,,,,,,,,,,
2461128219,448,12,2,50,57,c5hderjlkcoaze51e5wgvptk,1,10.3,43.4,2022-09-17T14:42:28.954Z,2022-09-17T23:37:15Z,3786218051,213,6.0,3788426819,178,,3786218043,56,Back,3786218049,212,21.9,3786218045,140,30.3,3786218047,141,34.1,3786218095,15,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461128315,557,1,2,51,0,3dwlvz6cl4lcavvrg0y2dycrt,1,72.8,73.6,2022-09-17T14:42:31.254Z,2022-09-17T23:37:21Z,3786218553,141,86.3,3786218557,212,8.8,3786218547,140,74.5,3788427121,178,,3786218543,56,Left,3786218563,213,1.4,,,,,,,9fd19beamnr8qmhqdvzr7fcyy,S. Katompa Mvumpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461128361,558,1,2,51,2,3dwlvz6cl4lcavvrg0y2dycrt,0,74.9,86.6,2022-09-17T14:42:33.509Z,2022-09-17T23:37:30Z,3786218889,212,20.1,3786218871,56,Center,3788427677,178,,3786218883,141,62.3,3786218863,2,,3786218875,140,85.8,3786218867,155,,3787648049,72,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,3786218895,213,3787648047,224,,,,,,,,,,5.3,,,,,,,,,,,,,,,,,,,,,
2461128545,449,1,2,51,4,c5hderjlkcoaze51e5wgvptk,0,12.4,39.5,2022-09-17T14:42:35.224Z,2022-09-17T23:37:38Z,3786219903,141,22.0,3786219899,140,44.9,3786219907,213,5.9,3786219893,157,,3786219909,1,,3786219895,56,Back,3788428015,178,,3786219905,212,36.1,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461128513,559,44,2,51,7,3dwlvz6cl4lcavvrg0y2dycrt,1,54.7,80,2022-09-17T14:42:39.103Z,2022-09-18T04:10:43Z,3786219727,286,,3786219723,56,Left,3786220099,233,450,,,,,,,,,,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461128559,450,44,2,51,7,c5hderjlkcoaze51e5wgvptk,0,45.3,20,2022-09-17T14:42:39.104Z,2022-09-17T23:37:44Z,3786219961,285,,3786220255,233,559,3786219959,56,Back,,,,,,,,,,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461128657,560,1,2,51,7,3dwlvz6cl4lcavvrg0y2dycrt,1,54.2,82.1,2022-09-17T14:42:39.126Z,2022-09-18T04:10:44Z,3786220485,141,60.8,3786220483,140,37.6,3788428713,388,,3786220489,213,3.8,3786220487,212,22.7,3786220479,3,,3786220481,56,Back,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461128865,561,1,2,51,13,3dwlvz6cl4lcavvrg0y2dycrt,0,35.9,46.6,2022-09-17T14:42:44.469Z,2022-09-17T23:37:58Z,3786221485,140,95.4,3788429099,178,,3786221497,213,6.1,3786221481,56,Center,3786221501,1,,3786221493,212,63.6,3786221489,141,28.9,3786221477,155,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461128877,451,49,2,51,18,c5hderjlkcoaze51e5wgvptk,1,7.4,70.4,2022-09-17T14:42:49.940Z,2022-09-17T23:38:08Z,,,,,,,,,,,,,,,,,,,,,,,,,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461129101,452,1,2,51,20,c5hderjlkcoaze51e5wgvptk,1,8.7,68.3,2022-09-17T14:42:51.802Z,2022-09-17T23:38:24Z,3786222761,212,21.5,3786222763,213,0.6,3786222753,140,25.1,3786222757,141,87.2,3786222751,56,Back,3788430597,178,,,,,,,,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461129153,453,1,2,51,23,c5hderjlkcoaze51e5wgvptk,1,28.4,88.1,2022-09-17T14:42:54.964Z,2022-09-17T23:38:28Z,3788430947,178,,3786223055,140,35.0,3786223063,212,11.5,3786223049,56,Back,3786223059,141,74.6,3786223065,213,5.4,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461129333,454,1,2,51,27,c5hderjlkcoaze51e5wgvptk,1,30.3,73.5,2022-09-17T14:42:58.665Z,2022-09-17T23:38:34Z,3786223975,212,23.3,3788431275,178,,3786223969,56,Back,3786223971,140,23.2,3786223977,213,4.4,3786223973,141,41.0,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461129443,455,1,2,51,30,c5hderjlkcoaze51e5wgvptk,1,24.7,35.5,2022-09-17T14:43:01.434Z,2022-09-17T23:38:40Z,3786224581,213,6.1,3786224577,212,6.7,3788431723,178,,3786224571,140,31.0,3786224567,56,Back,3786224575,141,33.8,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461129605,456,1,2,51,33,c5hderjlkcoaze51e5wgvptk,0,34.7,27.2,2022-09-17T14:43:04.477Z,2022-09-17T23:38:46Z,3786225425,212,47.0,3786225415,56,Right,3786225429,213,6.1,3786225421,141,12.5,3786225417,140,78.4,3786225433,1,,3788431977,178,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461129579,562,49,2,51,36,3dwlvz6cl4lcavvrg0y2dycrt,1,21.8,92.3,2022-09-17T14:43:07.759Z,2022-09-17T23:38:55Z,,,,,,,,,,,,,,,,,,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461129713,563,1,2,51,36,3dwlvz6cl4lcavvrg0y2dycrt,1,21.8,92.3,2022-09-17T14:43:07.767Z,2022-09-17T23:39:01Z,3786225981,212,24.5,3786225979,141,69.3,3786225977,140,3.8,3786225983,213,3.8,3786225975,56,Back,3788433125,178,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461129885,564,1,2,51,40,3dwlvz6cl4lcavvrg0y2dycrt,0,4.1,72.6,2022-09-17T14:43:11.340Z,2022-09-17T23:39:05Z,3786226911,157,,3786226917,56,Back,3786226933,141,74.7,3786226939,1,,3786226931,140,42.1,3786226937,213,0.0,3788433421,178,,3786226935,212,39.9,5bzowvtg5vhntcx1w3roriehh,F. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461129993,457,1,2,51,43,c5hderjlkcoaze51e5wgvptk,1,59.4,29,2022-09-17T14:43:14.930Z,2022-09-17T23:39:11Z,3788433891,388,,3786227515,140,68.3,3786227521,213,0.7,3786227513,56,Center,3786227519,212,12.5,3786227517,141,41.3,3786227511,3,,,,,a3ib09ji7qsz6cgj3vmz5qort,K. Jakić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461129999,458,49,2,51,44,c5hderjlkcoaze51e5wgvptk,1,68.4,43.3,2022-09-17T14:43:16.002Z,2022-09-17T23:39:20Z,,,,,,,,,,,,,,,,,,,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461130139,459,1,2,51,46,c5hderjlkcoaze51e5wgvptk,1,71.7,45.4,2022-09-17T14:43:17.924Z,2022-09-17T23:39:25Z,3786228157,140,76.8,3786228151,56,Center,3786228165,212,15.0,3788434709,178,,3786228161,141,66.0,3786228169,213,1.2,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461130161,460,3,2,51,49,c5hderjlkcoaze51e5wgvptk,0,88.4,65.9,2022-09-17T14:43:20.502Z,2022-09-17T23:39:30Z,3788434985,178,,3786228295,286,,3786228293,56,Center,3787680499,465,,3786228571,233,565,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461130153,565,7,2,51,49,3dwlvz6cl4lcavvrg0y2dycrt,0,11.6,34.1,2022-09-17T14:43:20.732Z,2022-09-17T23:39:36Z,3788435299,178,,3787680741,385,,3786228267,285,,3786228477,233,460,3786228265,56,Back,,,,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461130215,461,61,2,51,49,c5hderjlkcoaze51e5wgvptk,1,88.4,65.7,2022-09-17T14:43:21.005Z,2022-09-17T23:39:40Z,3786228555,56,Center,3788435679,178,,,,,,,,,,,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461130257,567,61,2,51,50,3dwlvz6cl4lcavvrg0y2dycrt,0,13.5,36.7,2022-09-17T14:43:22.114Z,2022-09-17T23:39:50Z,3786228745,56,Back,3788436349,178,,,,,,,,,,,,,,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461130233,566,43,2,51,51,3dwlvz6cl4lcavvrg0y2dycrt,1,0,0,2022-09-17T14:43:23.151Z,2022-09-17T14:43:28Z,3786229521,144,49,,,,,,,,,,,,,,,,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461130329,462,4,2,51,52,c5hderjlkcoaze51e5wgvptk,1,75.4,63.1,2022-09-17T14:43:23.709Z,2022-09-17T23:39:57Z,3786229111,152,,3786229113,265,,3786229217,233,568,3786229115,286,,3786229109,56,Center,3786229107,13,,,,,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461130341,568,4,2,51,52,3dwlvz6cl4lcavvrg0y2dycrt,0,24.6,36.9,2022-09-17T14:43:23.710Z,2022-09-17T23:39:56Z,3786229159,56,Back,3786229157,13,,3786229165,285,,3786229261,233,462,3786229163,265,,3788436809,178,,3786229161,152,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461130463,569,17,2,51,58,3dwlvz6cl4lcavvrg0y2dycrt,1,0,0,2022-09-17T14:43:29.986Z,2022-09-17T23:40:01Z,3786229809,392,,3786229807,31,,3786229811,13,243,,,,,,,,,,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461131633,463,27,2,51,59,c5hderjlkcoaze51e5wgvptk,1,0,0,2022-09-17T14:43:31.157Z,2022-09-17T23:40:27Z,3786236241,53,byn8dfwg5zdefrca7wgn32qne,3786236535,233,570,3786236239,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461131443,570,27,2,51,59,3dwlvz6cl4lcavvrg0y2dycrt,1,0,0,2022-09-17T14:43:31.157Z,2022-09-17T23:40:28Z,3786236349,233,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461136563,464,28,2,53,59,c5hderjlkcoaze51e5wgvptk,1,0,0,2022-09-17T14:45:30.318Z,2022-09-17T23:40:56Z,3786320429,233,571,3786262889,55,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461134985,571,28,2,53,59,3dwlvz6cl4lcavvrg0y2dycrt,1,0,0,2022-09-17T14:45:30.318Z,2022-09-17T23:40:57Z,3786254383,55,570,3786320421,233,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461136663,465,16,2,54,45,c5hderjlkcoaze51e5wgvptk,1,77.3,66.4,2022-09-17T14:46:16.468Z,2022-09-17T23:41:09Z,3786273109,281,byn8dfwg5zdefrca7wgn32qne,3786273089,133,,3786273113,282,159,3786269365,375,54:44.230,3786273091,102,50.0,3786273101,231,50.4,3786273097,230,98.4,3786263443,18,,az15xx7m923srf9gdbwmiyga1,D. Kamada,3787685803,395,3786273087,78,3787685805,396,53.4,3786263445,56,Center,3786273093,103,11.4,98.4,3786263439,26,,3788441023,178,,,3786269357,20,,3786269361,374,2022-09-17 15:46:15.391,3786273095,458,,3786273105,280,,FREE_KICK_WON,
2461139013,572,1,2,55,50,3dwlvz6cl4lcavvrg0y2dycrt,1,50.2,50,2022-09-17T14:47:21.209Z,2022-09-17T23:41:16Z,3786276003,140,42.2,3788441479,178,,3786276001,56,Back,3786276007,212,11.5,3786276009,213,2.4,3786276011,279,G,3786276005,141,61.5,,,,bmrdtenqr84jt4gmw6i7wez11,S. Guirassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461139105,573,1,2,55,51,3dwlvz6cl4lcavvrg0y2dycrt,1,42.2,61.5,2022-09-17T14:47:22.860Z,2022-09-17T23:41:19Z,3786276447,140,33.4,3786276449,141,44.8,3786276451,212,14.6,3786276445,56,Back,3786276453,213,4.0,3788441701,178,,,,,,,,9dnne0ny6o6d5c6w3ayoo4vvu,N. Ahamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461139163,574,1,2,55,54,3dwlvz6cl4lcavvrg0y2dycrt,1,33.4,44.8,2022-09-17T14:47:25.427Z,2022-09-17T23:41:23Z,3786276813,213,1.5,3786276805,141,83.8,3786276803,140,36.2,3788441947,178,,3786276801,56,Back,3786276809,212,26.7,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461139319,575,1,2,55,56,3dwlvz6cl4lcavvrg0y2dycrt,1,35.7,83.2,2022-09-17T14:47:27.936Z,2022-09-17T23:41:29Z,3786277629,140,33.0,3788442255,178,,3786277643,212,13.4,3786277625,56,Back,3786277635,141,64.0,3786277651,213,4.5,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461139375,576,1,2,56,0,3dwlvz6cl4lcavvrg0y2dycrt,0,33,64,2022-09-17T14:47:31.504Z,2022-09-17T23:41:36Z,3786277885,141,23.3,3786277891,1,,3788442751,178,,3786277883,140,78.8,3786277889,213,5.8,3786277887,212,55.5,3786277879,155,,3786277881,56,Center,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461139487,466,1,2,56,2,c5hderjlkcoaze51e5wgvptk,0,18.1,91.4,2022-09-17T14:47:34.145Z,2022-09-17T23:41:43Z,3786278455,56,Back,3786278463,141,100.0,3786278467,213,0.8,3786278451,3,,3788443213,178,,3786278459,140,25.1,3786278465,212,10.3,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461139491,467,5,2,56,6,c5hderjlkcoaze51e5wgvptk,0,21.6,101.8,2022-09-17T14:47:37.440Z,2022-09-17T23:42:05Z,3786278497,56,Back,3786278499,347,,3786278843,233,577,,,,,,,,,,,,,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461139515,577,5,2,56,6,3dwlvz6cl4lcavvrg0y2dycrt,1,78.4,-1.8,2022-09-17T14:47:37.440Z,2022-09-17T23:42:06Z,3786278681,56,Right,3786278683,347,,3786278711,233,467,,,,,,,,,,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461139597,578,1,2,56,8,3dwlvz6cl4lcavvrg0y2dycrt,1,84.2,0,2022-09-17T14:47:39.521Z,2022-09-17T23:42:12Z,3786279071,212,22.2,3786279073,213,2.8,3786279065,56,Right,3786279063,107,,3786279075,1,,3786279069,141,9.8,3786279067,140,64.4,,,,3havaatbnk8p6gc9srgajc25l,C. Führich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461139607,579,1,2,56,11,3dwlvz6cl4lcavvrg0y2dycrt,1,64.4,9.8,2022-09-17T14:47:42.289Z,2022-09-17T23:42:21Z,3786279135,141,16.2,3788445675,178,,3786279133,140,64.4,3786279137,212,4.4,3786279131,56,Right,3786279139,213,1.6,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461139749,580,1,2,56,11,3dwlvz6cl4lcavvrg0y2dycrt,1,64.4,16.2,2022-09-17T14:47:42.918Z,2022-09-17T23:42:38Z,3786279811,141,17.9,3786279813,212,13.2,3788446675,178,,3786279815,213,3.1,3786279807,56,Right,3786279809,140,51.9,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
