id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/11/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/22/id,qualifier/22/qualifierId,qualifier/13/value,qualifier/17/value
2442486573,118,1,1,13,36,4l9mrqzmajz5crzlz50mtbt6x,1,32.1,83.2,2022-08-06T13:44:27.276Z,2022-08-07T04:48:51Z,3690473333,178,,3687050501,212,18.3,3687050495,56,Back,3687050503,213,4.4,3687050497,140,27.5,3687050499,141,57.3,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442486607,119,1,1,13,38,4l9mrqzmajz5crzlz50mtbt6x,1,25.4,53,2022-08-06T13:44:29.641Z,2022-08-07T04:48:56Z,3687050643,213,4.6,3687050637,140,23.6,3687050641,212,17.8,3687050639,141,27.0,3690473417,178,,3687050635,56,Back,,,,,,,c1nt67z429kirthuhkdxouor9,D. Samassékou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442486629,120,1,1,13,40,4l9mrqzmajz5crzlz50mtbt6x,1,23.6,27,2022-08-06T13:44:31.763Z,2022-08-07T04:48:59Z,3687050729,140,7.6,3690473469,178,,3687050727,56,Back,3687050731,141,45.2,3687050733,212,20.9,3687050735,213,2.5,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442486667,121,1,1,13,44,4l9mrqzmajz5crzlz50mtbt6x,1,9.3,45.1,2022-08-06T13:44:35.235Z,2022-08-07T04:49:03Z,3687050909,56,Back,3687050907,155,,3690473551,178,,3687050917,212,46.6,3687050923,1,,3687050921,213,0.9,3687050911,140,37.6,3687050913,141,97.8,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442486699,122,1,1,13,47,4l9mrqzmajz5crzlz50mtbt6x,1,36.3,94.7,2022-08-06T13:44:38.816Z,2022-08-07T04:49:08Z,3687051077,213,3.6,3687051069,56,Back,3687051067,155,,3687051073,141,87.1,3690473643,178,,3687051071,140,26.9,3687051075,212,11.1,,,,arwidogdfccsjv8fxa1veezf9,R. Skov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442486781,123,1,1,13,50,4l9mrqzmajz5crzlz50mtbt6x,1,23.3,88.3,2022-08-06T13:44:42.090Z,2022-08-07T04:49:15Z,3687051429,141,60.5,3687051427,140,11.6,3687051425,56,Back,3687051431,212,22.5,3690473769,178,,3687051433,213,4.1,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442486827,124,1,1,13,56,4l9mrqzmajz5crzlz50mtbt6x,0,21.1,53.6,2022-08-06T13:44:48.060Z,2022-08-07T04:49:19Z,3687051667,1,,3687051655,157,,3687051663,212,53.5,3687051661,141,83.6,3690473803,178,,3687051665,213,0.4,3687051659,140,68.2,3687051657,56,Left,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442486813,165,44,1,14,0,go76xxm0xyfgqt1h6tcrtimm,1,29.7,23.1,2022-08-06T13:44:51.512Z,2022-08-07T09:51:47Z,3687051607,56,Back,3687051609,285,,3687051783,233,125,,,,,,,,,,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442486837,125,44,1,14,0,4l9mrqzmajz5crzlz50mtbt6x,0,70.3,76.9,2022-08-06T13:44:51.513Z,2022-08-07T04:49:27Z,3687051725,56,Center,3687051791,233,165,3687051727,286,,,,,,,,,,,,,,,,,e8ekkg0yayhhmmhinl0v9une,G. Rutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442486865,166,1,1,14,0,go76xxm0xyfgqt1h6tcrtimm,0,27.6,29.8,2022-08-06T13:44:51.551Z,2022-08-07T09:51:48Z,3690473907,388,,3687051845,3,,3687051849,140,48.6,3687051847,56,Back,3687051855,213,5.8,3687051851,141,10.9,3687051853,212,25.5,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442487489,177,50,1,14,2,go76xxm0xyfgqt1h6tcrtimm,1,46.4,11.4,2022-08-06T13:44:53.476Z,2022-08-07T04:49:34Z,3687055233,233,126,3687054891,286,,3687054889,56,Back,,,,,,,,,,,,,,,,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442486873,126,7,1,14,3,4l9mrqzmajz5crzlz50mtbt6x,0,53.6,88.6,2022-08-06T13:44:54.242Z,2022-08-07T04:49:46Z,3690474137,178,,3687051897,56,Left,3687055215,233,177,3688904629,383,,3687055207,285,,,,,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442486891,167,1,1,14,5,go76xxm0xyfgqt1h6tcrtimm,1,43,1.9,2022-08-06T13:44:56.231Z,2022-08-07T04:49:50Z,3687051977,141,10.4,3687051981,213,1.2,3687051979,212,6.2,3690474167,178,,3687051973,56,Back,3687051975,140,45.2,,,,,,,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442486899,168,50,1,14,7,go76xxm0xyfgqt1h6tcrtimm,1,58.3,12.6,2022-08-06T13:44:58.941Z,2022-08-07T04:50:01Z,3687052015,56,Right,3687052133,233,127,3687052017,286,,,,,,,,,,,,,,,,,1mkbxdrj3myvt6jm4tx8sywgl,C. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442486909,127,7,1,14,7,4l9mrqzmajz5crzlz50mtbt6x,0,41.7,87.4,2022-08-06T13:44:58.990Z,2022-08-07T04:50:06Z,3688905519,383,,3687052079,56,Back,3687052081,285,,3690474375,178,,3687052101,233,168,,,,,,,,,,c1nt67z429kirthuhkdxouor9,D. Samassékou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442487635,178,61,1,14,7,go76xxm0xyfgqt1h6tcrtimm,1,56.7,21.9,2022-08-06T13:44:59.165Z,2022-08-07T04:50:10Z,3687055555,56,Center,3690474441,178,,,,,,,,,,,,,,,,,,,,1mkbxdrj3myvt6jm4tx8sywgl,C. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442486929,169,1,1,14,9,go76xxm0xyfgqt1h6tcrtimm,0,59.3,15,2022-08-06T13:45:01.077Z,2022-08-07T04:50:15Z,3687052159,56,Right,3687052165,212,11.4,3687052161,140,58.4,3690474487,178,,3687052163,141,0.0,3687052167,213,4.6,,,,,,,514es9hzl2skv9dl5cofgkogl,F. Neuhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442486947,128,5,1,14,11,4l9mrqzmajz5crzlz50mtbt6x,1,42.8,101.2,2022-08-06T13:45:02.699Z,2022-08-07T04:50:17Z,3687052241,56,Back,3687052243,347,,3687052261,233,170,,,,,,,,,,,,,,,,c1nt67z429kirthuhkdxouor9,D. Samassékou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442486933,170,5,1,14,11,go76xxm0xyfgqt1h6tcrtimm,0,57.2,-1.2,2022-08-06T13:45:02.699Z,2022-08-07T04:50:17Z,3687052175,56,Right,3687052283,233,128,3687052177,347,,,,,,,,,,,,,,,,,514es9hzl2skv9dl5cofgkogl,F. Neuhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442487105,129,1,1,14,26,4l9mrqzmajz5crzlz50mtbt6x,1,43.9,100,2022-08-06T13:45:17.642Z,2022-08-07T04:50:25Z,3687053021,107,,3687053031,213,3.6,3687053023,56,Back,3687053033,1,,3687053025,140,20.4,3687053029,212,27.1,3687053345,189,,3687053027,141,84.4,arwidogdfccsjv8fxa1veezf9,R. Skov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442487117,130,1,1,14,27,4l9mrqzmajz5crzlz50mtbt6x,1,20.7,84.2,2022-08-06T13:45:18.651Z,2022-08-07T04:50:34Z,3687053091,56,Back,3687053093,140,13.4,3687053095,141,50.6,3687053119,189,,3687053099,213,4.4,3687053097,212,24.1,3690474791,178,,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442487159,131,1,1,14,29,4l9mrqzmajz5crzlz50mtbt6x,1,14,49.1,2022-08-06T13:45:20.942Z,2022-08-07T04:50:38Z,3687053317,56,Back,3690474847,178,,3687053319,140,22.9,3687053321,141,28.8,3687053323,212,16.7,3687053325,213,5.3,,,,,,,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442487193,132,1,1,14,38,4l9mrqzmajz5crzlz50mtbt6x,0,24.9,24.1,2022-08-06T13:45:29.778Z,2022-08-07T04:50:44Z,3687053649,286,,3687053517,213,1.7,3690474955,178,,3687053643,236,,3687053515,212,2.6,3687053511,140,24.7,3687053509,56,Back,3687053513,141,27.9,1po7tmdv73zfjentt0p20wdlh,S. Posch,3687053645,233,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442487221,173,74,1,14,38,go76xxm0xyfgqt1h6tcrtimm,1,77.1,73.6,2022-08-06T13:45:29.882Z,2022-08-07T04:50:49Z,3690475015,178,,3687053605,56,Center,3687053607,285,,3687053663,233,132,,,,,,,,,,,,,514es9hzl2skv9dl5cofgkogl,F. Neuhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442487229,174,49,1,14,41,go76xxm0xyfgqt1h6tcrtimm,1,81,86.9,2022-08-06T13:45:32.778Z,2022-08-07T04:50:56Z,,,,,,,,,,,,,,,,,,,,,,,,,514es9hzl2skv9dl5cofgkogl,F. Neuhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442487249,175,4,1,14,41,go76xxm0xyfgqt1h6tcrtimm,1,85.2,90.7,2022-08-06T13:45:33.060Z,2022-08-07T04:51:00Z,3687053705,56,Left,3687053831,233,133,3687053711,286,,3687053703,13,,3687053707,152,,3687053709,265,,,,,,,,514es9hzl2skv9dl5cofgkogl,F. Neuhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442487271,133,4,1,14,41,4l9mrqzmajz5crzlz50mtbt6x,0,14.8,9.3,2022-08-06T13:45:33.061Z,2022-08-07T04:50:59Z,3687053913,233,175,3687053795,152,,3687053791,13,,3687053793,56,Back,3690475173,178,,3687053799,285,,3687053797,265,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442487379,134,17,1,14,55,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2022-08-06T13:45:46.778Z,2022-08-07T04:51:02Z,3687054371,392,,3687054369,31,,3687054373,13,243,,,,,,,,,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442488059,135,27,1,15,26,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2022-08-06T13:46:18.142Z,2022-08-07T05:50:04Z,3687057667,233,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442488065,179,27,1,15,26,go76xxm0xyfgqt1h6tcrtimm,1,0,0,2022-08-06T13:46:18.142Z,2022-08-07T05:50:03Z,3687057641,41,Injury,3687057643,53,514es9hzl2skv9dl5cofgkogl,3687057661,233,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442488409,136,28,1,16,29,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2022-08-06T13:47:21.063Z,2022-08-07T05:50:16Z,3687171301,233,180,3687059269,55,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442488347,180,28,1,16,29,go76xxm0xyfgqt1h6tcrtimm,1,0,0,2022-08-06T13:47:21.063Z,2022-08-07T05:50:17Z,3687059051,55,179,3687171247,233,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442488503,181,1,1,16,54,go76xxm0xyfgqt1h6tcrtimm,0,84.7,92.6,2022-08-06T13:47:45.661Z,2022-08-07T05:51:15Z,3687059711,56,Center,3687059705,5,,3688907367,20,,3687059715,141,63.1,3688907365,223,,3687059717,212,20.9,3687059707,155,,3687059713,140,90.3,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,3687059703,2,,3687059719,213,5.0,3690537345,178,,,3687059709,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442488543,137,12,1,16,55,4l9mrqzmajz5crzlz50mtbt6x,1,8.4,40.6,2022-08-06T13:47:46.799Z,2022-08-07T05:51:24Z,3687059881,140,30.4,3687059879,56,Back,3687059883,141,32.5,3687059893,15,,3687059885,212,23.7,3687059887,213,6.0,3690537483,388,,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442488597,182,1,1,16,59,go76xxm0xyfgqt1h6tcrtimm,1,64,65.7,2022-08-06T13:47:50.428Z,2022-08-07T05:51:32Z,3687060147,212,36.1,3687060149,213,3.6,3690537565,178,,3687060151,1,,3687060143,140,33.5,3687060141,56,Back,3687060145,141,41.3,,,,1mkbxdrj3myvt6jm4tx8sywgl,C. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442488623,183,1,1,17,5,go76xxm0xyfgqt1h6tcrtimm,0,32.7,41,2022-08-06T13:47:56.390Z,2022-08-07T05:51:34Z,3687060273,141,85.6,3687060271,140,87.0,3687060275,212,64.6,3687060269,56,Left,3687060277,213,0.5,3687060279,1,,3690537609,178,,3687060267,155,,bagn0ce4xunsiz3mezrtqx1p1,Y. Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442488631,138,49,1,17,8,4l9mrqzmajz5crzlz50mtbt6x,1,14.7,25.3,2022-08-06T13:47:59.797Z,2022-08-07T05:51:42Z,,,,,,,,,,,,,,,,,,,,,,,,,c1nt67z429kirthuhkdxouor9,D. Samassékou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442488643,139,1,1,17,11,4l9mrqzmajz5crzlz50mtbt6x,1,18.7,23.4,2022-08-06T13:48:02.794Z,2022-08-07T05:52:01Z,3687060387,213,5.1,3690537843,178,,3687060385,212,14.4,3687060383,141,4.1,3687060379,56,Back,3687060381,140,24.3,,,,,,,c1nt67z429kirthuhkdxouor9,D. Samassékou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443140983,1224,43,1,17,13,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2022-08-06T13:48:04.534Z,2022-08-07T06:12:50Z,3690555965,178,0,3690556225,144,82,,,,,,,,,,,,,,,,,,,shbxc528h0udd6rdf3ax2itx,P. Kadeřábek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442488669,140,1,1,17,13,4l9mrqzmajz5crzlz50mtbt6x,1,24.3,4.1,2022-08-06T13:48:04.728Z,2022-08-07T05:52:07Z,3687060545,56,Back,3687060551,212,6.6,3690538089,178,,3687060553,213,1.1,3687060549,141,12.6,3687060547,140,27.4,,,,,,,shbxc528h0udd6rdf3ax2itx,P. Kadeřábek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442488671,141,4,1,17,14,4l9mrqzmajz5crzlz50mtbt6x,1,35.6,13.5,2022-08-06T13:48:06.140Z,2022-08-07T05:52:13Z,3687060559,13,,3687060605,286,,3687060601,233,184,3687060563,56,Back,3687060567,152,,3687060569,265,,,,,,,,57c808184l80uuuv7z3flcu6t,G. Prömel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442488677,184,4,1,17,14,go76xxm0xyfgqt1h6tcrtimm,0,64.4,86.5,2022-08-06T13:48:06.141Z,2022-08-07T05:52:12Z,3687060621,233,141,3687060597,265,,3687060599,285,,3687060595,152,,3690538133,178,,3687060593,56,Left,3687060591,13,,,,,514es9hzl2skv9dl5cofgkogl,F. Neuhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442488955,142,1,1,17,49,4l9mrqzmajz5crzlz50mtbt6x,1,41.6,11,2022-08-06T13:48:40.731Z,2022-08-07T05:52:20Z,3687061793,212,29.8,3687061791,141,54.2,3687061785,152,,3687061811,189,,3687061795,213,1.7,3687061783,5,,3690538333,178,,3687061789,140,37.0,1po7tmdv73zfjentt0p20wdlh,S. Posch,3687061787,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442489011,143,1,1,17,55,4l9mrqzmajz5crzlz50mtbt6x,1,26.9,54.9,2022-08-06T13:48:47.058Z,2022-08-07T05:52:23Z,3687062065,56,Back,3690538385,178,,3687062071,212,12.2,3687062073,213,1.4,3687062067,140,28.6,3687062069,141,72.6,,,,,,,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442489077,144,1,1,18,0,4l9mrqzmajz5crzlz50mtbt6x,1,31.8,62.6,2022-08-06T13:48:51.224Z,2022-08-07T05:52:28Z,3687062357,56,Back,3687062365,213,3.6,3687062359,140,15.8,3687062361,141,51.2,3690538441,178,,3687062363,212,18.5,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442489093,145,1,1,18,2,4l9mrqzmajz5crzlz50mtbt6x,1,18.4,53.6,2022-08-06T13:48:54.081Z,2022-08-07T05:52:31Z,3687062437,140,25.2,3687062443,213,1.3,3687062439,141,94.2,3687062441,212,28.5,3690538475,178,,3687062435,56,Back,,,,,,,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442489107,146,1,1,18,5,4l9mrqzmajz5crzlz50mtbt6x,1,24.7,93.2,2022-08-06T13:48:57.115Z,2022-08-07T05:52:33Z,3687062507,56,Back,3687062509,140,21.5,3687062519,213,4.4,3687062515,212,12.1,3690538497,178,,3687062511,141,76.1,,,,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442489127,147,1,1,18,8,4l9mrqzmajz5crzlz50mtbt6x,1,21.8,74.2,2022-08-06T13:48:59.207Z,2022-08-07T05:52:38Z,3687062627,212,15.0,3687062623,140,28.6,3687062629,213,5.2,3687062621,56,Back,3687062625,141,54.8,3690538569,178,,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442489147,148,1,1,18,9,4l9mrqzmajz5crzlz50mtbt6x,1,28.6,54.8,2022-08-06T13:49:00.255Z,2022-08-07T05:52:43Z,3690538651,178,,3687062697,212,17.3,3687062699,213,3.2,3687062695,141,54.0,3687062693,140,12.1,3687062691,56,Back,,,,,,,57c808184l80uuuv7z3flcu6t,G. Prömel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442489189,149,1,1,18,11,4l9mrqzmajz5crzlz50mtbt6x,1,12.1,54,2022-08-06T13:49:02.224Z,2022-08-07T05:52:53Z,3687062883,56,Back,3690538845,178,,3687062885,140,13.2,3687062891,213,1.5,3687062887,141,83.8,3687062889,212,20.3,,,,,,,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442489219,150,1,1,18,16,4l9mrqzmajz5crzlz50mtbt6x,1,21.6,90,2022-08-06T13:49:07.510Z,2022-08-07T05:53:00Z,3687063029,141,79.9,3687063027,140,31.2,3687063025,56,Back,3687063031,212,12.2,3690538923,178,,3687063033,213,5.7,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442489247,151,1,1,18,17,4l9mrqzmajz5crzlz50mtbt6x,1,31.4,84.2,2022-08-06T13:49:08.986Z,2022-08-07T05:53:05Z,3690538993,178,,3687063183,212,15.1,3687063179,140,45.3,3687063177,56,Back,3687063181,141,90.0,3687063185,213,0.3,,,,,,,c1nt67z429kirthuhkdxouor9,D. Samassékou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442489255,152,1,1,18,19,4l9mrqzmajz5crzlz50mtbt6x,1,46.4,88.9,2022-08-06T13:49:10.262Z,2022-08-07T05:53:10Z,3688927747,156,,3687063219,56,Back,3687063227,213,3.6,3687063225,212,12.0,3687063221,140,36.0,3690539089,178,,3687063223,141,81.7,,,,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442489265,153,1,1,18,21,4l9mrqzmajz5crzlz50mtbt6x,1,35.2,82,2022-08-06T13:49:12.424Z,2022-08-07T05:53:16Z,3690539227,178,,3687063269,141,80.6,3687063267,140,25.5,3687063265,56,Back,3687063273,213,3.2,3687063271,212,10.2,,,,,,,c1nt67z429kirthuhkdxouor9,D. Samassékou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442489319,154,1,1,18,23,4l9mrqzmajz5crzlz50mtbt6x,1,28.4,74.4,2022-08-06T13:49:14.914Z,2022-08-07T05:53:19Z,3687063565,196,,3687063575,213,5.3,3690539259,178,,3687063571,141,5.2,3687063563,155,,3687063573,212,56.9,3687063567,56,Right,3687063577,1,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,3687063569,140,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442489329,155,1,1,18,28,4l9mrqzmajz5crzlz50mtbt6x,0,56.3,7.3,2022-08-06T13:49:20.015Z,2022-08-07T05:53:28Z,3687063657,233,185,3687063619,141,10.3,3687063617,140,58.0,3690539391,178,,3687063663,286,,3687063623,213,0.9,3687063655,236,,3687063615,56,Right,shbxc528h0udd6rdf3ax2itx,P. Kadeřábek,3687063621,212,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442489335,185,74,1,18,28,go76xxm0xyfgqt1h6tcrtimm,1,45.7,89.7,2022-08-06T13:49:20.112Z,2022-08-07T05:53:31Z,3687063639,56,Back,3687063687,233,155,3687063643,285,,3690539459,178,,,,,,,,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442489353,186,49,1,18,30,go76xxm0xyfgqt1h6tcrtimm,1,53.9,88.9,2022-08-06T13:49:22.061Z,2022-08-07T05:53:36Z,,,,,,,,,,,,,,,,,,,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442842661,942,3,1,18,30,go76xxm0xyfgqt1h6tcrtimm,0,56.6,91.6,2022-08-06T13:49:22.141Z,2022-08-07T05:53:41Z,3688932729,286,,3688932731,465,,3690539583,178,,3688932733,467,1po7tmdv73zfjentt0p20wdlh,3688932727,56,Left,,,,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442489387,187,4,1,18,31,go76xxm0xyfgqt1h6tcrtimm,1,56.8,92.8,2022-08-06T13:49:22.485Z,2022-08-07T05:53:47Z,3687063851,286,,3687063849,265,,3687063901,233,156,3687063847,152,,3687063845,56,Left,3687063843,13,,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442489397,156,4,1,18,31,4l9mrqzmajz5crzlz50mtbt6x,0,43.2,7.2,2022-08-06T13:49:22.486Z,2022-08-07T05:53:47Z,3687063879,13,,3687063883,56,Back,3687063933,233,187,3690539683,178,,3687063893,285,,3687063887,152,,3687063889,265,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442489501,157,17,1,18,37,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2022-08-06T13:49:28.701Z,2022-08-07T05:53:51Z,3687064305,392,,3687064303,32,,3687064307,13,243,,,,,,,,,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
