id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2485377737,520,10,2,46,37,c5hderjlkcoaze51e5wgvptk,1,1.9,47.6,2022-11-13T15:36:13.817Z,2022-11-14T03:12:49Z,3914520053,179,,3914519369,173,,3915984023,377,,3914519373,182,,3914520097,233,442,3914519375,56,Back,,,,,,,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485377833,443,6,2,46,39,1c7qokc1j5z50cjj4tcu32haa,1,95.6,51,2022-11-13T15:36:15.923Z,2022-11-14T03:12:53Z,3914519805,233,521,3914519791,73,,3914519789,56,Center,,,,,,,,,,,,,,,,d3tfdqfnab7bqxfdh3399y06i,J. Burkardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485377801,521,6,2,46,39,c5hderjlkcoaze51e5wgvptk,0,4.4,49,2022-11-13T15:36:15.923Z,2022-11-14T03:12:53Z,3914519811,233,443,3914519737,73,,3914519735,56,Back,,,,,,,,,,,,,,,,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485378359,444,1,2,47,11,1c7qokc1j5z50cjj4tcu32haa,0,99.7,99.5,2022-11-13T15:36:47.090Z,2022-11-14T03:12:58Z,3914522733,212,28.8,3914522725,224,,3914522729,140,96.9,3916111007,178,,3914522721,6,,3914522727,56,Center,3914522735,213,4.6,3914522719,2,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,3914522731,141,3915984237,72,,3914522723,155,,,,,57.3,,,,,,,,,,,,,,,,,,,,,,,,,
2485378383,522,12,2,47,12,c5hderjlkcoaze51e5wgvptk,1,4.1,40.8,2022-11-13T15:36:48.204Z,2022-11-14T03:13:06Z,3914522861,141,16.5,3914522869,15,,3914522865,213,5.8,3914522857,56,Back,3914522863,212,39.0,3914522859,140,37.7,3916111131,388,,,,,7iqt50eaixxatz08dh54p81gq,H. Smolčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485378493,445,1,2,47,16,1c7qokc1j5z50cjj4tcu32haa,1,57,89.6,2022-11-13T15:36:52.712Z,2022-11-14T03:13:18Z,3914523425,140,28.0,3914523423,56,Back,3914523427,141,66.7,3914523429,212,34.2,3914523433,1,,3916111337,178,,3914523431,213,3.6,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485378505,446,1,2,47,21,1c7qokc1j5z50cjj4tcu32haa,0,26.4,64.2,2022-11-13T15:36:57.554Z,2022-11-14T03:13:21Z,3914523485,157,,3916111405,178,,3914523497,1,,3914523491,141,20.9,3914523487,56,Right,3914523493,212,58.1,3914523489,140,74.1,3914523495,213,5.8,ci1nu5z8aiiikco8af0zk1lud,R. Zentner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485378595,523,1,2,47,25,c5hderjlkcoaze51e5wgvptk,1,22.7,75.9,2022-11-13T15:37:01.287Z,2022-11-14T03:13:39Z,3914523987,56,Back,3914523993,141,78.8,3916111547,388,,3914523985,3,,3914523999,213,0.2,3914523997,212,13.2,3914523991,140,35.1,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485378603,524,49,2,47,26,c5hderjlkcoaze51e5wgvptk,1,35.2,78.8,2022-11-13T15:37:02.426Z,2022-11-14T03:42:24Z,,,,,,,,,,,,,,,,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485378655,525,1,2,47,28,c5hderjlkcoaze51e5wgvptk,1,42,76.7,2022-11-13T15:37:04.454Z,2022-11-14T03:13:49Z,3914524333,56,Center,3914524335,140,57.0,3916111681,178,,3914524341,213,6.1,3914524337,141,72.3,3914524339,212,16.0,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485378781,526,1,2,47,29,c5hderjlkcoaze51e5wgvptk,1,58.9,71.7,2022-11-13T15:37:05.898Z,2022-11-14T03:13:54Z,3914524969,213,1.1,3914524967,212,8.9,3914524961,56,Left,3914524965,141,83.2,3914524963,140,62.9,3916111741,178,,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485378789,527,3,2,47,35,c5hderjlkcoaze51e5wgvptk,0,85.6,67.8,2022-11-13T15:37:11.467Z,2022-11-14T03:14:04Z,3916111893,178,,3915984981,465,,3914525023,286,,3914525209,233,447,3914525021,56,Center,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485378809,447,7,2,47,35,1c7qokc1j5z50cjj4tcu32haa,1,14.4,32.2,2022-11-13T15:37:11.580Z,2022-11-14T03:14:11Z,3914525205,233,527,3914525113,56,Back,3916112003,178,,3914525115,285,,3915985069,383,,,,,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485378817,448,49,2,47,36,1c7qokc1j5z50cjj4tcu32haa,1,19.1,37.9,2022-11-13T15:37:12.735Z,2022-11-14T03:42:34Z,,,,,,,,,,,,,,,,,,,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485378929,449,1,2,47,40,1c7qokc1j5z50cjj4tcu32haa,1,21.3,43.1,2022-11-13T15:37:16.293Z,2022-11-14T03:14:22Z,3916112167,178,,3914525775,56,Back,3914525781,212,15.4,3914525777,140,20.8,3914525783,213,4.7,3914525779,141,20.4,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485379083,450,1,2,47,42,1c7qokc1j5z50cjj4tcu32haa,1,20.9,18.9,2022-11-13T15:37:18.971Z,2022-11-14T03:14:26Z,3914526625,1,,3914526623,213,6.2,3914526621,212,42.0,3914526619,141,13.2,3914526617,140,60.7,3916112257,178,,3914526615,56,Right,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485379091,451,1,2,47,51,1c7qokc1j5z50cjj4tcu32haa,0,75.1,12.9,2022-11-13T15:37:27.219Z,2022-11-14T03:14:34Z,3914526669,140,78.4,3914526667,56,Center,3916112377,178,,3914526673,212,23.6,3914526675,213,1.4,3914526671,141,47.2,,,,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485379115,528,49,2,47,52,c5hderjlkcoaze51e5wgvptk,1,22.1,61.2,2022-11-13T15:37:28.840Z,2022-11-14T03:42:51Z,,,,,,,,,,,,,,,,,,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485688777,1088,43,2,47,52,c5hderjlkcoaze51e5wgvptk,1,0,0,2022-11-13T15:37:28.950Z,2022-11-14T06:27:53Z,3916265965,144,67,3916265319,233,864,,,,,,,,,,,,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485689075,1092,43,2,47,52,c5hderjlkcoaze51e5wgvptk,1,0,0,2022-11-13T15:37:28.950Z,2022-11-14T06:29:50Z,3916266769,233,867,3916268253,144,67,,,,,,,,,,,,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485689449,1100,67,2,47,52,c5hderjlkcoaze51e5wgvptk,1,21.3,57.5,2022-11-13T15:37:28.950Z,2022-11-14T06:41:57Z,3916268389,233,875,,,,,,,,,,,,,,,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485688771,864,43,2,47,52,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2022-11-13T15:37:28.951Z,2022-11-14T06:27:52Z,3916265955,144,67,3916265331,233,1088,,,,,,,,,,,,,,,,,,,ernbjicg113inzsubzrfm8fyt,A. Hack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485689071,867,43,2,47,52,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2022-11-13T15:37:28.951Z,2022-11-14T06:29:50Z,3916268255,144,67,3916266777,233,1092,,,,,,,,,,,,,,,,,,,ernbjicg113inzsubzrfm8fyt,A. Hack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485689447,875,67,2,47,52,1c7qokc1j5z50cjj4tcu32haa,0,78.7,42.5,2022-11-13T15:37:28.951Z,2022-11-14T06:29:55Z,3916268417,233,1100,,,,,,,,,,,,,,,,,,,,,,d3tfdqfnab7bqxfdh3399y06i,J. Burkardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485379137,529,1,2,47,52,c5hderjlkcoaze51e5wgvptk,1,22.1,61.2,2022-11-13T15:37:28.958Z,2022-11-14T06:41:57Z,3914526905,213,1.0,3916112609,178,,3914526901,212,4.9,3914526893,140,24.6,3914526897,141,67.2,3914526891,56,Back,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485379201,530,1,2,47,54,c5hderjlkcoaze51e5wgvptk,1,24.6,67.2,2022-11-13T15:37:31.022Z,2022-11-14T03:14:55Z,3914527245,141,34.8,3914527243,140,27.6,3916112701,178,,3914527247,212,22.3,3914527241,56,Back,3914527249,213,4.9,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485379227,531,1,2,47,59,c5hderjlkcoaze51e5wgvptk,1,31.9,30,2022-11-13T15:37:35.252Z,2022-11-14T03:15:06Z,3914527421,213,2.6,3916112873,178,,3914527415,140,22.9,3914527413,56,Back,3914527417,141,38.9,3914527419,212,11.2,,,,,,,f5lfo1hz7u5bk494w53arcacq,E. Ebimbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485379315,532,1,2,48,3,c5hderjlkcoaze51e5wgvptk,1,33.4,28,2022-11-13T15:37:39.768Z,2022-11-14T03:15:08Z,3914527873,212,11.6,3914527875,213,5.7,3916112907,178,,3914527871,141,18.2,3914527867,56,Back,3914527869,140,42.4,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485379363,533,1,2,48,6,c5hderjlkcoaze51e5wgvptk,1,42.6,18.3,2022-11-13T15:37:42.950Z,2022-11-14T03:15:14Z,3914528143,213,1.6,3914528135,56,Back,3914528139,141,31.3,3914528137,140,42.3,3914528141,212,8.8,3916113017,178,,,,,,,,f5lfo1hz7u5bk494w53arcacq,E. Ebimbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485379401,534,1,2,48,10,c5hderjlkcoaze51e5wgvptk,0,43.7,30,2022-11-13T15:37:46.636Z,2022-11-14T03:15:17Z,3916113051,178,,3914528385,213,5.6,3914528379,140,53.7,3914528377,56,Right,3914528383,212,13.7,3914528381,141,17.0,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485689399,872,67,2,48,12,1c7qokc1j5z50cjj4tcu32haa,1,44.5,89.5,2022-11-13T15:37:48.285Z,2022-11-14T06:41:57Z,3916268157,233,1099,,,,,,,,,,,,,,,,,,,,,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485689395,1099,67,2,48,12,c5hderjlkcoaze51e5wgvptk,0,55.5,10.5,2022-11-13T15:37:48.286Z,2022-11-14T06:29:45Z,3916268165,233,872,,,,,,,,,,,,,,,,,,,,,,f5lfo1hz7u5bk494w53arcacq,E. Ebimbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485379421,452,1,2,48,12,1c7qokc1j5z50cjj4tcu32haa,0,44.7,90.3,2022-11-13T15:37:48.290Z,2022-11-14T06:41:58Z,3916113131,178,,3914528525,141,57.6,3914528523,140,69.1,3914528529,213,5.6,3914528527,212,33.9,3914528521,56,Center,3914528519,157,,3914528531,1,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485379499,535,1,2,48,17,c5hderjlkcoaze51e5wgvptk,1,37.6,63.7,2022-11-13T15:37:53.468Z,2022-11-14T03:15:28Z,3914528887,140,37.6,3914528889,141,79.1,3914528893,213,1.6,3914528885,56,Back,3914528891,212,10.5,3916113193,178,,,,,,,,7iqt50eaixxatz08dh54p81gq,H. Smolčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485379527,536,1,2,48,19,c5hderjlkcoaze51e5wgvptk,1,37.4,79.7,2022-11-13T15:37:55.366Z,2022-11-14T03:15:38Z,3914529025,213,0.8,3914529023,212,13.7,3914529021,141,93.9,3914529019,140,46.7,3914529017,56,Back,3916113369,178,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485379585,537,1,2,48,22,c5hderjlkcoaze51e5wgvptk,1,48,92.9,2022-11-13T15:37:58.430Z,2022-11-14T03:15:43Z,3914529327,56,Back,3914529329,140,39.0,3914529337,212,14.6,3914529339,213,4.0,3914529333,141,76.6,3916113413,178,,,,,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485379665,538,1,2,48,25,c5hderjlkcoaze51e5wgvptk,1,37.8,72.4,2022-11-13T15:38:01.328Z,2022-11-14T03:15:48Z,3916113481,178,,3914529761,141,35.5,3914529763,212,25.4,3914529757,56,Back,3914529759,140,34.1,3914529765,213,4.6,,,,,,,7iqt50eaixxatz08dh54p81gq,H. Smolčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485379715,539,1,2,48,30,c5hderjlkcoaze51e5wgvptk,1,38.2,27.6,2022-11-13T15:38:06.719Z,2022-11-14T03:15:52Z,3916113523,178,,3914529983,140,46.6,3914529985,141,9.7,3914529989,213,5.3,3914529981,56,Back,3914529987,212,15.0,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485379745,540,1,2,48,33,c5hderjlkcoaze51e5wgvptk,1,46.8,13.5,2022-11-13T15:38:09.056Z,2022-11-14T03:15:56Z,3914530213,140,41.3,3914530217,141,25.0,3914530211,56,Back,3916113543,178,,3914530225,213,2.2,3914530223,212,9.7,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485379787,541,1,2,48,35,c5hderjlkcoaze51e5wgvptk,1,42.1,26.8,2022-11-13T15:38:11.029Z,2022-11-14T03:16:00Z,3914530427,140,37.6,3916113601,178,,3914530429,141,57.9,3914530425,56,Back,3914530437,213,1.8,3914530433,212,21.7,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485379831,542,1,2,48,38,c5hderjlkcoaze51e5wgvptk,1,40.4,62.4,2022-11-13T15:38:14.548Z,2022-11-14T03:16:03Z,3914530655,213,5.9,3914530653,212,27.4,3914530651,141,48.4,3916113655,178,,3914530649,140,64.9,3914530647,56,Center,,,,,,,7iqt50eaixxatz08dh54p81gq,H. Smolčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485379847,543,1,2,48,41,c5hderjlkcoaze51e5wgvptk,0,69.5,52.5,2022-11-13T15:38:17.364Z,2022-11-14T03:16:12Z,3916113761,178,,3914530715,56,Center,3914530717,140,77.4,3914530719,141,42.7,3914530721,212,10.6,3914530723,213,5.6,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485379845,453,8,2,48,42,1c7qokc1j5z50cjj4tcu32haa,1,24.1,59,2022-11-13T15:38:18.771Z,2022-11-14T03:16:18Z,3916113859,178,,3915985957,385,,3914530707,56,Back,,,,,,,,,,,,,,,,ernbjicg113inzsubzrfm8fyt,A. Hack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485379869,454,49,2,48,44,1c7qokc1j5z50cjj4tcu32haa,1,33.2,65.8,2022-11-13T15:38:20.563Z,2022-11-14T03:42:58Z,,,,,,,,,,,,,,,,,,,,,,,,,d3tfdqfnab7bqxfdh3399y06i,J. Burkardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485379905,455,1,2,48,45,1c7qokc1j5z50cjj4tcu32haa,1,33.2,65.8,2022-11-13T15:38:21.258Z,2022-11-14T03:16:32Z,3916114011,178,,3914531085,140,28.6,3914531083,56,Back,3914531087,141,64.9,3914531089,212,4.9,3914531093,213,3.3,,,,,,,d3tfdqfnab7bqxfdh3399y06i,J. Burkardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485379917,456,1,2,48,45,1c7qokc1j5z50cjj4tcu32haa,0,30.8,64.5,2022-11-13T15:38:21.781Z,2022-11-14T03:16:37Z,3916114051,178,,3914531159,212,26.5,3914531157,141,65.7,3914531151,155,,3914531155,140,56.0,3914531153,56,Center,3914531161,213,0.0,,,,ernbjicg113inzsubzrfm8fyt,A. Hack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485379977,544,1,2,48,48,c5hderjlkcoaze51e5wgvptk,0,43.5,36.4,2022-11-13T15:38:24.655Z,2022-11-14T03:16:43Z,3914531423,56,Center,3914531425,140,55.0,3914531429,212,14.9,3914531427,141,49.3,3914531421,3,,3914531431,213,0.6,3916114133,178,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485379979,457,44,2,48,50,1c7qokc1j5z50cjj4tcu32haa,1,45.4,51.4,2022-11-13T15:38:26.498Z,2022-11-14T06:41:58Z,3914531445,285,,3914531443,56,Back,3914531499,233,545,,,,,,,,,,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485379983,545,44,2,48,50,c5hderjlkcoaze51e5wgvptk,0,54.6,48.6,2022-11-13T15:38:26.499Z,2022-11-14T03:16:47Z,3914531573,233,457,3914531465,286,,3914531463,56,Center,,,,,,,,,,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485379999,458,1,2,48,50,1c7qokc1j5z50cjj4tcu32haa,0,45.6,54.2,2022-11-13T15:38:26.532Z,2022-11-14T06:41:58Z,3916114251,388,,3914531533,3,,3914531535,56,Back,3914531543,213,3.4,3914531541,212,11.5,3914531537,140,34.9,3914531539,141,50.6,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485380011,546,61,2,48,52,c5hderjlkcoaze51e5wgvptk,0,62.8,55.7,2022-11-13T15:38:28.227Z,2022-11-14T03:17:18Z,3914531593,56,Center,3916114677,21,,3916114679,178,,,,,,,,,,,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485380057,459,1,2,48,53,1c7qokc1j5z50cjj4tcu32haa,0,33.9,52.5,2022-11-13T15:38:29.098Z,2022-11-14T03:17:22Z,3914531789,212,16.0,3914531787,141,33.0,3914531781,155,,3914531791,213,5.3,3914531783,56,Back,3914531785,140,42.4,3916114741,178,,,,,ernbjicg113inzsubzrfm8fyt,A. Hack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485380065,547,1,2,48,55,c5hderjlkcoaze51e5wgvptk,0,57.1,69.4,2022-11-13T15:38:31.454Z,2022-11-14T03:17:27Z,3916114813,388,,3914531835,140,61.2,3914531833,56,Center,3914531845,213,5.4,3914531837,141,62.3,3914531831,3,,3914531841,212,6.5,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485380103,460,1,2,48,56,1c7qokc1j5z50cjj4tcu32haa,1,39.4,34.3,2022-11-13T15:38:32.130Z,2022-11-14T03:17:48Z,3916115145,21,,3916115143,178,,3914532023,213,4.5,3914532015,140,37.7,3914532013,56,Back,3914532019,212,9.3,3914532017,141,20.9,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485380155,461,1,2,48,57,1c7qokc1j5z50cjj4tcu32haa,1,37.7,20.9,2022-11-13T15:38:33.405Z,2022-11-14T03:17:52Z,3914532271,212,19.1,3914532273,213,6.2,3914532263,155,,3916115203,178,,3914532265,56,Right,3914532269,141,18.0,3914532267,140,55.8,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485380201,462,3,2,48,59,1c7qokc1j5z50cjj4tcu32haa,1,56.8,19,2022-11-13T15:38:35.191Z,2022-11-14T03:17:59Z,3914532515,56,Right,3916115311,178,,3915986403,465,,3914532597,233,548,3914532517,286,,,,,,,,,,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485380163,548,45,2,48,59,c5hderjlkcoaze51e5wgvptk,0,43.2,81,2022-11-13T15:38:35.191Z,2022-11-14T03:18:00Z,3914532331,56,Back,3914532607,233,462,3914532333,285,,,,,,,,,,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485380207,463,4,2,49,1,1c7qokc1j5z50cjj4tcu32haa,1,65.9,29.4,2022-11-13T15:38:37.927Z,2022-11-14T03:18:15Z,3914534661,294,,3914532567,286,,3914532561,56,Center,3914532559,13,,3914532563,152,,3914532823,233,549,,,,,,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485380237,549,4,2,49,1,c5hderjlkcoaze51e5wgvptk,0,34.1,70.6,2022-11-13T15:38:37.928Z,2022-11-14T03:18:14Z,3914532767,285,,3914532761,294,,3916115459,178,,3914532765,152,,3914532759,13,,3914532835,233,463,3914532763,56,Back,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485380871,464,1,2,49,44,1c7qokc1j5z50cjj4tcu32haa,0,67.3,21.6,2022-11-13T15:39:20.586Z,2022-11-14T03:18:21Z,3916115547,178,,3914536317,212,28.7,3914536293,2,,3915986631,223,,3914536321,213,0.6,3915986633,72,,3914536295,5,,3914536305,56,Center,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,3914536297,155,3914536309,140,90.4,3914536313,141,44.2,3914536301,152,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485380881,550,12,2,49,45,c5hderjlkcoaze51e5wgvptk,1,11.7,60,2022-11-13T15:39:21.815Z,2022-11-14T03:18:28Z,3914536381,141,60.9,3914536379,140,13.4,3914536399,15,,3916115615,388,,3914536377,56,Back,3914536383,212,1.9,3914536385,213,0.3,,,,7iqt50eaixxatz08dh54p81gq,H. Smolčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485380893,465,61,2,49,45,1c7qokc1j5z50cjj4tcu32haa,1,86.9,42.7,2022-11-13T15:39:21.976Z,2022-11-14T03:18:35Z,3916115683,21,,3916115685,178,,3914536433,56,Center,,,,,,,,,,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485380891,551,49,2,49,48,c5hderjlkcoaze51e5wgvptk,1,14.4,77.5,2022-11-13T15:39:24.307Z,2022-11-14T03:43:13Z,,,,,,,,,,,,,,,,,,,,,,,,,7iqt50eaixxatz08dh54p81gq,H. Smolčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485380995,552,1,2,49,50,c5hderjlkcoaze51e5wgvptk,0,18.3,89.6,2022-11-13T15:39:26.317Z,2022-11-14T03:19:18Z,3916116247,178,,3914536985,141,89.1,3914536983,140,87.4,3914536991,1,,3914536979,155,,3914536981,56,Left,3914536987,212,72.6,3914536989,213,6.3,7iqt50eaixxatz08dh54p81gq,H. Smolčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485381001,466,49,2,49,55,1c7qokc1j5z50cjj4tcu32haa,1,11.9,16.2,2022-11-13T15:39:31.997Z,2022-11-14T03:19:27Z,,,,,,,,,,,,,,,,,,,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485381033,467,1,2,49,55,1c7qokc1j5z50cjj4tcu32haa,1,11.9,16.2,2022-11-13T15:39:32.013Z,2022-11-14T03:19:38Z,3916116499,388,,3914537151,56,Back,3914537157,212,12.9,3914537159,213,2.1,3914537155,141,32.7,3914537153,140,5.8,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
