id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,assist,qualifier/10/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2483694017,141,1,1,13,12,4l9mrqzmajz5crzlz50mtbt6x,0,64.1,28.1,2022-11-09T19:43:39.559Z,2022-11-10T10:06:14Z,3906861045,178,,3905735903,56,Center,3905735911,213,1.7,3905735909,212,10.6,3905735905,140,62.3,3905735907,141,43.5,,,,,,,65v1s740zfmpwkc0z1v3aisd0,M. Damar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483694029,122,49,1,13,13,c5hderjlkcoaze51e5wgvptk,1,37.4,59.2,2022-11-09T19:43:40.680Z,2022-11-10T10:06:19Z,,,,,,,,,,,,,,,,,,,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483694053,123,1,1,13,13,c5hderjlkcoaze51e5wgvptk,1,37.4,59.2,2022-11-09T19:43:40.773Z,2022-11-10T10:06:22Z,3905736033,56,Back,3906861357,178,,3905736037,141,73.1,3905736039,212,11.4,3905736035,140,43.4,3905736041,213,1.0,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483694131,124,1,1,13,14,c5hderjlkcoaze51e5wgvptk,1,43.4,73.1,2022-11-09T19:43:42.150Z,2022-11-10T10:06:26Z,3905736383,155,,3905736397,1,,3905736395,213,5.4,3905736391,141,6.9,3906861431,178,,3905736393,212,59.6,3905736387,56,Right,3905736385,196,,eqtsanns36za56h4pfqhbnh05,M. Götze,,3905736389,140,,,,,,,,,,,,,,,,80.6,,,,,,,,,,,,,,,,,,,,,
2483694139,125,1,1,13,23,c5hderjlkcoaze51e5wgvptk,0,90.2,15.3,2022-11-09T19:43:51.457Z,2022-11-10T10:06:30Z,3906861611,178,,3905736433,56,Center,3905736441,213,2.3,3905736435,140,82.1,3905736439,212,13.1,3905736437,141,29.9,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483694159,142,1,1,13,25,4l9mrqzmajz5crzlz50mtbt6x,1,17.5,68.2,2022-11-09T19:43:52.553Z,2022-11-10T10:06:38Z,3905736523,213,3.1,3906861887,178,,3905736519,141,68.4,3905736515,56,Back,3905736517,140,14.3,3905736521,212,3.4,,,,,,,f3v95yyj6j7h7qpprxm4zlre1,D. Geiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483694163,143,49,1,13,25,4l9mrqzmajz5crzlz50mtbt6x,1,14.1,69,2022-11-09T19:43:52.998Z,2022-11-10T10:06:41Z,,,,,,,,,,,,,,,,,,,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483694173,144,1,1,13,25,4l9mrqzmajz5crzlz50mtbt6x,0,14.3,68.4,2022-11-09T19:43:53.019Z,2022-11-10T10:06:44Z,3906862109,178,,3905736577,141,60.5,3905736575,140,29.8,3905736579,212,17.1,3905736573,56,Back,3905736581,213,6.0,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483694177,126,49,1,13,27,c5hderjlkcoaze51e5wgvptk,1,69.9,35.7,2022-11-09T19:43:55.479Z,2022-11-10T10:06:49Z,,,,,,,,,,,,,,,,,,,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483694191,127,1,1,13,29,c5hderjlkcoaze51e5wgvptk,1,69.2,35.6,2022-11-09T19:43:56.701Z,2022-11-10T10:06:53Z,3905736675,212,10.4,3905736677,213,0.3,3905736673,141,40.2,3905736671,140,78.6,3906862499,178,,3905736669,56,Center,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483694211,128,1,1,13,29,c5hderjlkcoaze51e5wgvptk,1,78.6,40.2,2022-11-09T19:43:57.382Z,2022-11-10T10:07:00Z,3905736773,213,5.0,3905736771,212,7.2,3905736767,140,80.3,3905736765,56,Center,3905736769,141,30.0,3906862775,178,,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483694221,129,1,1,13,30,c5hderjlkcoaze51e5wgvptk,1,80.3,30,2022-11-09T19:43:58.033Z,2022-11-10T10:07:54Z,3905736815,213,2.5,3905736811,141,33.5,3906864579,178,,3905736809,140,77.5,3905736813,212,3.8,3905736807,56,Center,,,,,,,f5lfo1hz7u5bk494w53arcacq,E. Ebimbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483694237,130,1,1,13,30,c5hderjlkcoaze51e5wgvptk,1,77.5,33.5,2022-11-09T19:43:58.510Z,2022-11-10T10:07:59Z,3905736897,56,Right,3905736899,140,85.2,3905736905,213,5.3,3906864731,178,,3905736901,141,14.4,3905736903,212,15.3,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483694263,131,1,1,13,33,c5hderjlkcoaze51e5wgvptk,0,85.6,14.7,2022-11-09T19:44:00.794Z,2022-11-10T10:08:04Z,3906864861,178,,3905737027,1,,3906424683,224,,3905737011,2,,3906424685,20,,3905737021,212,42.4,3905737023,213,1.2,3905737017,140,100.0,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,3905737019,141,3905737015,56,Center,,,,,,,,,,,,,71.9,,,,,,,,,,,,,,,,,,,,,
2483694273,132,5,1,13,36,c5hderjlkcoaze51e5wgvptk,0,101.4,72.8,2022-11-09T19:44:03.623Z,2022-11-10T10:08:06Z,3905737045,346,,3905737085,233,145,3905737043,56,Center,,,,,,,,,,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483694269,145,5,1,13,36,4l9mrqzmajz5crzlz50mtbt6x,1,-1.4,27.2,2022-11-09T19:44:03.623Z,2022-11-10T10:08:07Z,3905737059,233,132,3905737035,56,Back,3905737037,346,,,,,,,,,,,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483694553,146,1,1,13,58,4l9mrqzmajz5crzlz50mtbt6x,1,4.1,50.9,2022-11-09T19:44:25.546Z,2022-11-10T10:08:10Z,3905738341,212,8.2,3905738339,141,45.4,3905738335,56,Back,3905738343,213,5.8,3905738337,140,11.1,3905738347,237,,3905738333,124,,,,,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483694571,147,1,1,14,2,4l9mrqzmajz5crzlz50mtbt6x,1,31.7,61.8,2022-11-09T19:44:29.899Z,2022-11-10T10:08:15Z,3906865347,178,,3905738421,140,42.3,3905738419,56,Back,3905738423,141,95.1,3905738427,213,1.1,3905738425,212,25.2,,,,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483694609,148,1,1,14,5,4l9mrqzmajz5crzlz50mtbt6x,1,42.8,94.4,2022-11-09T19:44:33.417Z,2022-11-10T10:08:20Z,3905738633,212,22.9,3905738631,141,62.4,3906865525,178,,3905738627,56,Back,3905738635,213,4.4,3905738629,140,36.1,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483694635,149,1,1,14,9,4l9mrqzmajz5crzlz50mtbt6x,1,36.8,52.4,2022-11-09T19:44:36.691Z,2022-11-10T10:08:30Z,3905738761,141,4.9,3905738763,212,38.1,3905738765,213,5.3,3905738767,1,,3905738757,56,Right,3905738759,140,56.1,3906865909,178,,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483694645,150,1,1,14,12,4l9mrqzmajz5crzlz50mtbt6x,0,55.8,4.6,2022-11-09T19:44:39.796Z,2022-11-10T10:08:32Z,3905738837,140,55.4,3905738843,213,1.8,3905738835,56,Right,3905738839,141,8.0,3906866017,178,,3905739315,286,,3905738841,212,2.3,3905739311,233,135,shbxc528h0udd6rdf3ax2itx,P. Kadeřábek,,3905739309,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483694717,135,74,1,14,12,c5hderjlkcoaze51e5wgvptk,1,42.4,94,2022-11-09T19:44:39.893Z,2022-11-10T10:08:35Z,3906866109,178,,3905739193,56,Back,3905739195,285,,3905739331,233,150,,,,,,,,,,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483694659,133,49,1,14,14,c5hderjlkcoaze51e5wgvptk,1,54.6,93.1,2022-11-09T19:44:42.452Z,2022-11-10T10:08:39Z,,,,,,,,,,,,,,,,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483694691,134,4,1,14,15,c5hderjlkcoaze51e5wgvptk,1,54.8,92.5,2022-11-09T19:44:43.121Z,2022-11-10T10:52:16Z,3905739063,13,,3905739151,233,151,3905739073,286,,3905739071,265,,3905739065,56,Left,3905739067,152,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483694703,151,4,1,14,15,4l9mrqzmajz5crzlz50mtbt6x,0,45.2,7.5,2022-11-09T19:44:43.122Z,2022-11-10T10:52:15Z,3905739115,152,,3905739119,285,,3906866317,178,,3905739117,265,,3905739111,13,,3905739157,233,134,3905739113,56,Back,,,,65v1s740zfmpwkc0z1v3aisd0,M. Damar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483694867,136,1,1,14,31,c5hderjlkcoaze51e5wgvptk,1,55.4,94.8,2022-11-09T19:44:59.375Z,2022-11-10T10:08:47Z,3905739971,56,Left,3905739967,5,,3905739969,152,,3905739973,140,77.0,3905739979,213,5.9,3905739975,141,82.0,3905739977,212,24.3,3906866517,178,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,3905741045,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483694913,137,3,1,14,33,c5hderjlkcoaze51e5wgvptk,1,78.6,77.8,2022-11-09T19:45:01.060Z,2022-11-10T10:08:53Z,3906425983,464,,3905740211,56,Center,3906866795,178,,3905740235,233,152,3905740213,286,,,,,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483694871,152,45,1,14,33,4l9mrqzmajz5crzlz50mtbt6x,0,21.4,22.2,2022-11-09T19:45:01.060Z,2022-11-10T10:08:54Z,3905739995,285,,3905740267,233,137,3905739993,56,Back,,,,,,,,,,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483694927,138,3,1,14,37,c5hderjlkcoaze51e5wgvptk,1,74.5,64.7,2022-11-09T19:45:04.585Z,2022-11-10T10:08:58Z,3905740277,286,,3905740275,56,Center,3906426093,464,,3905740317,233,153,3906866965,178,,,,,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483694915,153,45,1,14,37,4l9mrqzmajz5crzlz50mtbt6x,0,25.5,35.3,2022-11-09T19:45:04.585Z,2022-11-10T10:08:58Z,3905740327,233,138,3905740215,56,Back,3905740217,285,,,,,,,,,,,,,,,,,f3v95yyj6j7h7qpprxm4zlre1,D. Geiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483694949,139,1,1,14,38,c5hderjlkcoaze51e5wgvptk,1,73.9,62.8,2022-11-09T19:45:05.907Z,2022-11-10T10:09:00Z,3905740395,212,11.0,3906867113,178,,3905740397,213,4.2,3905740393,141,48.8,3905740389,140,68.7,3905740387,56,Center,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483694963,140,1,1,14,41,c5hderjlkcoaze51e5wgvptk,1,68.3,57,2022-11-09T19:45:09.035Z,2022-11-10T10:09:07Z,3905740477,213,1.4,3905740475,212,13.0,3905740473,141,75.8,3905740469,56,Center,3906867361,178,,3905740471,140,70.4,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483694997,141,1,1,14,43,c5hderjlkcoaze51e5wgvptk,1,70.8,76.2,2022-11-09T19:45:10.616Z,2022-11-10T10:09:11Z,3905740643,140,77.7,3906867479,178,,3905740647,212,11.2,3905740641,56,Left,3905740649,213,0.9,3905740645,141,88.7,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483695007,142,1,1,14,47,c5hderjlkcoaze51e5wgvptk,0,81.1,78.7,2022-11-09T19:45:14.921Z,2022-11-10T10:09:16Z,3906867661,178,,3905740837,236,,3905740843,286,,3905740707,140,80.8,3905740705,56,Center,3905740839,233,154,3905740713,213,4.6,3905740709,141,72.3,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,3905740711,212,,,,,,,,,,,,,,,,4.4,,,,,,,,,,,,,,,,,,,,,
2483695017,154,74,1,14,47,4l9mrqzmajz5crzlz50mtbt6x,1,20.2,24.6,2022-11-09T19:45:15.057Z,2022-11-10T10:09:22Z,3905740793,56,Back,3906867835,178,,3905740845,233,142,3905740795,285,,,,,,,,,,,,,,65v1s740zfmpwkc0z1v3aisd0,M. Damar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483695065,155,12,1,14,48,4l9mrqzmajz5crzlz50mtbt6x,1,13.2,39.8,2022-11-09T19:45:16.139Z,2022-11-10T10:09:26Z,3905741067,212,29.9,3905741065,141,36.9,3905741069,213,6.2,3905741061,56,Back,3906867943,178,,3905741063,140,41.6,,,,,,,5neiwdz7rtkhzj0cneic4xcoa,Eduardo Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483695067,156,49,1,14,50,4l9mrqzmajz5crzlz50mtbt6x,1,36.6,38,2022-11-09T19:45:17.766Z,2022-11-10T10:09:30Z,,,,,,,,,,,,,,,,,,,,,,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483695079,157,1,1,14,50,4l9mrqzmajz5crzlz50mtbt6x,1,41.6,36.9,2022-11-09T19:45:17.926Z,2022-11-10T10:09:35Z,3905741129,213,1.9,3905741125,141,63.4,3905741127,212,18.8,3905741123,140,36.4,3906868195,178,,3906868197,21,,3905741121,56,Back,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483695091,158,1,1,14,52,4l9mrqzmajz5crzlz50mtbt6x,0,36.4,64,2022-11-09T19:45:19.980Z,2022-11-10T10:09:39Z,3905741183,212,43.4,3906868325,178,,3905741181,141,24.9,3905741177,56,Center,3905741179,140,69.1,3905741175,155,,3905741185,213,5.6,3905741187,1,,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483695099,143,8,1,14,55,c5hderjlkcoaze51e5wgvptk,1,31.5,72.3,2022-11-09T19:45:23.077Z,2022-11-10T10:09:43Z,3906427025,383,,3905741215,56,Back,3906868499,178,,,,,,,,,,,,,,,,,a3ib09ji7qsz6cgj3vmz5qort,K. Jakić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483695117,144,49,1,14,58,c5hderjlkcoaze51e5wgvptk,1,28.9,89.2,2022-11-09T19:45:26.262Z,2022-11-10T10:09:48Z,,,,,,,,,,,,,,,,,,,,,,,,,a3ib09ji7qsz6cgj3vmz5qort,K. Jakić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483695151,145,1,1,14,59,c5hderjlkcoaze51e5wgvptk,1,29.3,94.7,2022-11-09T19:45:26.982Z,2022-11-10T10:09:52Z,3906868913,178,,3905741467,141,96.6,3905741469,212,11.2,3905741465,140,39.9,3905741471,213,0.1,3905741463,56,Back,,,,,,,a3ib09ji7qsz6cgj3vmz5qort,K. Jakić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483695169,146,1,1,15,0,c5hderjlkcoaze51e5wgvptk,1,39.9,96.6,2022-11-09T19:45:28.086Z,2022-11-10T08:29:34Z,3906746745,178,,3905741565,212,15.9,3905741569,213,6.2,3905741559,56,Left,3905741557,168,,3905741561,140,55.0,3905741563,141,95.1,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483695193,147,1,1,15,2,c5hderjlkcoaze51e5wgvptk,0,55,95.1,2022-11-09T19:45:29.688Z,2022-11-10T08:29:41Z,3906746889,178,,3905741693,141,74.8,3905741695,212,13.9,3905741691,140,56.5,3905741689,56,Center,3905741697,213,4.8,,,,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483695195,159,49,1,15,3,4l9mrqzmajz5crzlz50mtbt6x,1,44.9,19.2,2022-11-09T19:45:31.299Z,2022-11-10T08:29:45Z,,,,,,,,,,,,,,,,,,,,,,,,,f3v95yyj6j7h7qpprxm4zlre1,D. Geiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483695221,160,1,1,15,5,4l9mrqzmajz5crzlz50mtbt6x,0,51.6,21.3,2022-11-09T19:45:33.364Z,2022-11-10T08:29:51Z,3906747009,178,,3905741815,213,1.0,3905741817,1,,3905741805,155,,3905741813,212,37.7,3905741809,140,71.9,3905741807,56,Center,3905741811,141,67.0,f3v95yyj6j7h7qpprxm4zlre1,D. Geiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483695235,148,1,1,15,8,c5hderjlkcoaze51e5wgvptk,1,29.1,29.4,2022-11-09T19:45:35.833Z,2022-11-10T08:29:57Z,3905741911,3,,3906747115,388,,3905741913,56,Back,3905741917,141,7.6,3905741919,212,15.1,3905741915,140,32.0,3905741921,213,4.9,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483695243,149,49,1,15,12,c5hderjlkcoaze51e5wgvptk,1,30.5,4.6,2022-11-09T19:45:39.869Z,2022-11-10T08:30:03Z,,,,,,,,,,,,,,,,,,,,,,,,,f5lfo1hz7u5bk494w53arcacq,E. Ebimbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483695365,150,1,1,15,12,c5hderjlkcoaze51e5wgvptk,1,33.2,6.7,2022-11-09T19:45:39.881Z,2022-11-10T08:30:08Z,3905742475,212,13.4,3906747391,178,,3905742477,213,2.8,3905742471,140,21.0,3905742469,56,Back,3905742473,141,12.5,,,,,,,f5lfo1hz7u5bk494w53arcacq,E. Ebimbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483695415,151,1,1,15,18,c5hderjlkcoaze51e5wgvptk,1,25.3,18,2022-11-09T19:45:45.735Z,2022-11-10T08:30:12Z,3905742723,213,0.7,3905742719,141,43.3,3905742715,56,Back,3905742717,140,46.3,3905742721,212,28.0,3906747453,178,,3905742713,155,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483695427,152,61,1,15,19,c5hderjlkcoaze51e5wgvptk,0,45.6,39.4,2022-11-09T19:45:47.340Z,2022-11-10T08:30:19Z,3905742773,56,Back,3906747577,388,,3906747575,21,,,,,,,,,,,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483695419,161,49,1,15,21,4l9mrqzmajz5crzlz50mtbt6x,1,44.2,44.1,2022-11-09T19:45:49.027Z,2022-11-10T08:30:23Z,,,,,,,,,,,,,,,,,,,,,,,,,5neiwdz7rtkhzj0cneic4xcoa,Eduardo Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483695545,162,1,1,15,24,4l9mrqzmajz5crzlz50mtbt6x,1,41.9,41.5,2022-11-09T19:45:52.261Z,2022-11-10T08:30:27Z,3905743253,56,Back,3905743261,213,1.2,3906747711,178,,3905743257,141,58.5,3905743259,212,12.2,3905743255,140,45.6,,,,,,,5neiwdz7rtkhzj0cneic4xcoa,Eduardo Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483695589,163,1,1,15,28,4l9mrqzmajz5crzlz50mtbt6x,1,46.4,58.2,2022-11-09T19:45:56.090Z,2022-11-10T08:30:31Z,3905743467,56,Left,3905743471,140,55.0,3905743473,141,93.3,3905743477,213,1.2,3905743475,212,25.5,3906747789,178,,,,,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483695617,164,1,1,15,31,4l9mrqzmajz5crzlz50mtbt6x,1,57,93.9,2022-11-09T19:45:59.260Z,2022-11-10T08:30:33Z,3905743603,56,Left,3906747835,178,,3905743611,213,5.1,3905743607,141,81.2,3905743609,212,9.4,3905743605,140,60.6,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483695635,165,1,1,15,33,4l9mrqzmajz5crzlz50mtbt6x,0,58.6,81.5,2022-11-09T19:46:01.092Z,2022-11-10T08:30:43Z,3906747989,178,,3905743661,141,84.5,3905743663,212,2.4,3905743665,213,1.0,3905743659,140,59.8,3905743657,56,Left,,,,,,,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483695649,153,49,1,15,34,c5hderjlkcoaze51e5wgvptk,1,36.9,11,2022-11-09T19:46:01.608Z,2022-11-10T08:30:59Z,,,,,,,,,,,,,,,,,,,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483695661,154,1,1,15,34,c5hderjlkcoaze51e5wgvptk,1,34.9,7.8,2022-11-09T19:46:02.076Z,2022-11-10T08:31:17Z,3906748655,178,,3905743759,212,5.7,3905743751,140,36.8,3905743755,141,15.7,3905743761,213,1.2,3905743749,56,Back,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483695681,155,1,1,15,35,c5hderjlkcoaze51e5wgvptk,1,36.8,15.7,2022-11-09T19:46:03.223Z,2022-11-10T08:31:19Z,3905743851,213,0.6,3905743845,140,44.8,3905743849,212,10.0,3905743847,141,23.7,3905743843,56,Back,3906748685,178,,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483695695,156,1,1,15,37,c5hderjlkcoaze51e5wgvptk,1,42.6,26.8,2022-11-09T19:46:05.146Z,2022-11-10T08:31:24Z,3906748751,178,,3905743949,212,12.2,3905743945,140,48.4,3905743947,141,42.3,3905743943,56,Back,3905743951,213,1.0,,,,,,,f5lfo1hz7u5bk494w53arcacq,E. Ebimbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483695745,157,1,1,15,38,c5hderjlkcoaze51e5wgvptk,1,49.3,42.7,2022-11-09T19:46:05.772Z,2022-11-10T08:31:28Z,3905744187,140,56.8,3905744191,212,9.9,3905744189,141,33.8,3905744185,56,Center,3906748811,178,,3905744193,213,5.6,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483695779,158,1,1,15,42,c5hderjlkcoaze51e5wgvptk,1,63.8,16.4,2022-11-09T19:46:10.070Z,2022-11-10T08:31:34Z,3905744371,212,9.6,3905744369,141,7.8,3905744365,56,Right,3905744367,140,56.5,3905744373,213,3.8,3906748963,178,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483695839,159,1,1,15,45,c5hderjlkcoaze51e5wgvptk,1,59.1,7.1,2022-11-09T19:46:13.188Z,2022-11-10T08:32:25Z,3905744627,212,5.9,3905744629,213,2.6,3906749755,178,,3905744621,140,54.4,3905744619,56,Right,3905744623,141,11.8,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483695899,160,1,1,15,49,c5hderjlkcoaze51e5wgvptk,1,52.8,19.1,2022-11-09T19:46:16.827Z,2022-11-10T08:32:32Z,3906749939,178,,3905744893,140,42.0,3905744897,212,13.4,3905744891,56,Back,3905744899,213,2.6,3905744895,141,29.7,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
