id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,assist
2518406973,542,10,2,50,56,c5hderjlkcoaze51e5wgvptk,1,0.7,49.4,2023-03-11T15:39:44.680Z,2023-03-12T02:06:23Z,4088699785,181,,4088704431,233,546,4088699781,176,,4088699787,182,,4089968509,378,,4088699791,56,Back,,,,,,,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518406905,541,52,2,50,56,c5hderjlkcoaze51e5wgvptk,1,0.7,49.4,2023-03-11T15:39:45.556Z,2023-03-12T02:06:27Z,4091144449,178,,4089968791,378,,,,,,,,,,,,,,,,,,,,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518407121,543,1,2,51,0,c5hderjlkcoaze51e5wgvptk,0,10.6,42.7,2023-03-11T15:39:49.067Z,2023-03-12T02:06:32Z,4088700665,1,,4088700651,140,67.2,4088700661,213,6.2,4088700645,199,,4088700647,56,Center,4088700653,141,31.9,4088700657,212,59.9,,,,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518407223,547,1,2,51,3,3dwlvz6cl4lcavvrg0y2dycrt,0,36.2,65.8,2023-03-11T15:39:52.271Z,2023-03-12T02:06:38Z,4088701193,212,18.0,4088701195,213,1.3,4088701191,141,91.2,4088701185,3,,4088701187,56,Back,4088701189,140,40.9,4091145273,388,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518407281,544,1,2,51,6,c5hderjlkcoaze51e5wgvptk,1,59,13.6,2023-03-11T15:39:55.277Z,2023-03-12T02:06:44Z,4088701511,140,42.2,4088701515,141,9.7,4088701523,213,3.3,4088701507,56,Back,4088701519,212,17.8,4091145731,178,,,,,,,,2x5f35hk2urqlgoito1vgb3yt,R. Borré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518407393,545,1,2,51,8,c5hderjlkcoaze51e5wgvptk,1,42,9.7,2023-03-11T15:39:57.049Z,2023-03-12T02:06:57Z,4091146665,178,,4088702159,213,1.4,4088702147,56,Back,4088702149,140,44.5,4088702153,141,35.8,4088702157,212,17.9,,,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518407499,546,1,2,51,11,c5hderjlkcoaze51e5wgvptk,1,44.5,35.8,2023-03-11T15:39:59.802Z,2023-03-12T02:07:10Z,4088702789,56,Back,4091147453,178,,4088702795,212,25.7,4088702791,140,42.3,4088702793,141,73.4,4088702797,213,1.7,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518407579,547,1,2,51,13,c5hderjlkcoaze51e5wgvptk,0,42.3,73.4,2023-03-11T15:40:02.601Z,2023-03-12T02:07:17Z,4091147845,178,,4088703201,213,0.7,4088703195,140,63.1,4088703197,141,100.0,4088703193,56,Left,4088703199,212,28.6,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518407595,548,5,2,51,16,c5hderjlkcoaze51e5wgvptk,0,58.3,101.2,2023-03-11T15:40:04.770Z,2023-03-12T02:07:24Z,4088703263,347,,4088703257,56,Left,4088704735,233,548,,,,,,,,,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518407831,548,5,2,51,16,3dwlvz6cl4lcavvrg0y2dycrt,1,41.7,-1.2,2023-03-11T15:40:04.770Z,2023-03-12T02:07:24Z,4088704625,233,548,4088704565,347,,4088704563,56,Back,,,,,,,,,,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518408809,549,1,2,51,43,3dwlvz6cl4lcavvrg0y2dycrt,0,42.3,0,2023-03-11T15:40:32.005Z,2023-03-12T02:07:32Z,4088709817,1,,4088709813,213,0.1,4088709809,212,29.7,4088709801,140,70.4,4088709805,141,2.8,4088709797,56,Right,4088709793,107,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518408819,549,8,2,51,45,c5hderjlkcoaze51e5wgvptk,1,28.1,91.8,2023-03-11T15:40:33.750Z,2023-03-12T02:07:40Z,4091149223,178,,4088709849,56,Back,4089971269,384,,,,,,,,,,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518408861,550,49,2,51,45,c5hderjlkcoaze51e5wgvptk,1,32.6,90.9,2023-03-11T15:40:34.539Z,2023-03-12T02:08:28Z,,,,,,,,,,,,,,,,,,,,,,,,,5mbkc1nqmirbtfml9aklqr5xx,P. Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518408899,551,1,2,51,46,c5hderjlkcoaze51e5wgvptk,1,32.6,90.9,2023-03-11T15:40:34.715Z,2023-03-12T02:08:34Z,4088710251,213,5.3,4088710245,140,38.8,4088710243,56,Back,4088710247,141,75.5,4088710249,212,12.3,4091150163,178,,,,,,,,5mbkc1nqmirbtfml9aklqr5xx,P. Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518408933,552,1,2,51,47,c5hderjlkcoaze51e5wgvptk,1,38.8,75.5,2023-03-11T15:40:36.031Z,2023-03-12T02:08:40Z,4088710399,141,65.4,4088710397,140,41.5,4088710395,56,Back,4091152543,178,,4088710401,212,7.4,4088710403,213,5.1,,,,,,,78e1qvft3ser2tyayjlmemdp1,S. Rode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518409023,553,1,2,51,48,c5hderjlkcoaze51e5wgvptk,1,41.9,63.5,2023-03-11T15:40:37.397Z,2023-03-12T02:08:54Z,4091153255,178,,4088710915,213,5.8,4088710911,141,53.4,4088710909,140,53.9,4088710913,212,14.4,4088710907,56,Center,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518409109,554,1,2,51,50,c5hderjlkcoaze51e5wgvptk,1,54.9,53.3,2023-03-11T15:40:38.976Z,2023-03-12T02:09:03Z,4088711433,141,58.4,4088711439,213,0.3,4088711431,140,66.0,4088711429,56,Center,4091153635,178,,4088711435,212,12.2,,,,,,,2x5f35hk2urqlgoito1vgb3yt,R. Borré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518409125,555,50,2,51,52,c5hderjlkcoaze51e5wgvptk,1,64.6,58.4,2023-03-11T15:40:41.363Z,2023-03-12T02:09:11Z,4088711495,286,,4088712057,233,550,4088711491,56,Center,,,,,,,,,,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518409201,550,7,2,51,53,3dwlvz6cl4lcavvrg0y2dycrt,1,35.4,41.6,2023-03-11T15:40:42.149Z,2023-03-12T02:09:19Z,4088711995,233,555,4091154345,178,,4088711917,285,,4089972513,384,,4088711915,56,Back,,,,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518409209,551,49,2,51,55,3dwlvz6cl4lcavvrg0y2dycrt,1,33.6,33.1,2023-03-11T15:40:44.337Z,2023-03-12T02:09:25Z,,,,,,,,,,,,,,,,,,,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518409305,552,1,2,51,55,3dwlvz6cl4lcavvrg0y2dycrt,1,33.6,32.8,2023-03-11T15:40:44.480Z,2023-03-12T02:09:28Z,4088712443,212,19.2,4088712441,141,7.4,4088712445,213,5.2,4088712439,140,41.6,4088712437,56,Back,4091154779,178,,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518409389,553,1,2,51,58,3dwlvz6cl4lcavvrg0y2dycrt,0,40.6,9.1,2023-03-11T15:40:47.256Z,2023-03-12T02:09:36Z,4088712861,141,27.0,4088712865,213,0.5,4091155295,178,,4088712863,212,24.9,4088712857,56,Center,4088712859,140,61.3,,,,,,,2tdxcr1wkubis5n81sg4pzyz9,Gil Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518409411,556,49,2,52,1,c5hderjlkcoaze51e5wgvptk,1,36.5,68.9,2023-03-11T15:40:50.409Z,2023-03-12T02:09:42Z,,,,,,,,,,,,,,,,,,,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518409663,557,1,2,52,2,c5hderjlkcoaze51e5wgvptk,1,36.7,63.2,2023-03-11T15:40:51.455Z,2023-03-12T02:09:47Z,4088714171,213,3.8,4088714163,56,Back,4088714167,141,54.3,4088714169,212,9.4,4088714165,140,29.9,4091156051,178,,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518409773,558,1,2,52,6,c5hderjlkcoaze51e5wgvptk,1,32.4,43.6,2023-03-11T15:40:55.365Z,2023-03-12T02:09:52Z,4091156345,178,,4088714775,140,40.6,4088714781,213,5.1,4088714779,212,25.5,4088714773,56,Back,4088714777,141,8.3,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518409929,559,1,2,52,9,c5hderjlkcoaze51e5wgvptk,1,41.2,7.1,2023-03-11T15:40:58.549Z,2023-03-12T02:09:58Z,4091156673,178,,4088715625,141,34.9,4088715621,56,Center,4088715629,213,0.7,4088715623,140,63.4,4088715627,212,30.0,,,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518409937,560,50,2,52,12,c5hderjlkcoaze51e5wgvptk,1,76.8,34.2,2023-03-11T15:41:01.504Z,2023-03-12T02:10:15Z,4088716411,233,554,4088715667,56,Center,4088715669,286,,,,,,,,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518410025,554,7,2,52,14,3dwlvz6cl4lcavvrg0y2dycrt,1,23.2,65.8,2023-03-11T15:41:03.505Z,2023-03-12T04:25:21Z,4088716149,56,Back,4088716151,285,,4088716287,233,560,4091158341,178,,4089974985,384,,,,,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518410033,555,49,2,52,15,3dwlvz6cl4lcavvrg0y2dycrt,1,28.3,70.2,2023-03-11T15:41:04.471Z,2023-03-12T04:25:28Z,,,,,,,,,,,,,,,,,,,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518410179,556,1,2,52,15,3dwlvz6cl4lcavvrg0y2dycrt,1,28.3,70.2,2023-03-11T15:41:04.568Z,2023-03-12T02:10:38Z,4088716977,213,0.3,4088716973,212,8.2,4091158911,178,,4088716963,56,Back,4088716967,140,35.9,4088716969,141,73.2,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518410197,557,61,2,52,19,3dwlvz6cl4lcavvrg0y2dycrt,0,33.9,90.8,2023-03-11T15:41:07.782Z,2023-03-12T04:25:48Z,4088717039,56,Back,4091159341,178,,,,,,,,,,,,,,,,,,,,254i1zsifi2er9rvuxgi9katx,G. Haraguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518410241,558,5,2,52,21,3dwlvz6cl4lcavvrg0y2dycrt,0,34.3,101,2023-03-11T15:41:10.564Z,2023-03-12T02:10:54Z,4088719381,233,561,4088717231,347,,4088717229,56,Back,,,,,,,,,,,,,,,,254i1zsifi2er9rvuxgi9katx,G. Haraguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518410627,561,5,2,52,21,c5hderjlkcoaze51e5wgvptk,1,65.7,-1,2023-03-11T15:41:10.564Z,2023-03-12T02:10:54Z,4088719261,347,,4088719259,56,Right,4088719343,233,558,,,,,,,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518410725,562,1,2,52,32,c5hderjlkcoaze51e5wgvptk,0,65.5,0,2023-03-11T15:41:21.211Z,2023-03-12T02:11:01Z,4088719833,107,,4088719847,212,13.0,4088719839,140,72.4,4088719843,141,14.6,4088719851,213,1.0,4088719835,56,Right,,,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518925851,1153,67,2,52,33,3dwlvz6cl4lcavvrg0y2dycrt,1,30.1,89,2023-03-11T15:41:22.345Z,2023-03-12T06:46:36Z,4091483433,233,1196,,,,,,,,,,,,,,,,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518925845,1196,67,2,52,33,c5hderjlkcoaze51e5wgvptk,0,69.9,11,2023-03-11T15:41:22.346Z,2023-03-12T04:26:53Z,4091483437,233,1153,,,,,,,,,,,,,,,,,,,,,,2x5f35hk2urqlgoito1vgb3yt,R. Borré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518410657,559,8,2,52,33,3dwlvz6cl4lcavvrg0y2dycrt,1,30.2,89.4,2023-03-11T15:41:22.427Z,2023-03-12T06:46:37Z,4088719493,56,Back,4089976287,385,,4091160681,388,,,,,,,,,,,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518410895,563,1,2,52,38,c5hderjlkcoaze51e5wgvptk,1,64.3,32.5,2023-03-11T15:41:26.913Z,2023-03-12T02:11:20Z,4088720785,56,Back,4091161325,178,,4088720787,140,46.2,4088720789,141,32.2,4088720793,213,3.2,4088720791,212,19.0,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518410985,564,1,2,52,40,c5hderjlkcoaze51e5wgvptk,1,46.6,30.7,2023-03-11T15:41:29.544Z,2023-03-12T02:11:27Z,4088721189,141,6.1,4088721181,56,Right,4088721185,140,60.5,4091161727,178,,4088721195,213,5.4,4088721191,212,22.2,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518411053,565,1,2,52,42,c5hderjlkcoaze51e5wgvptk,0,61.7,6.8,2023-03-11T15:41:31.477Z,2023-03-12T02:11:33Z,4091162149,178,,4088721571,56,Right,4088721581,213,6.2,4088721577,141,6.1,4088721573,140,73.4,4088721579,212,12.3,,,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518411063,560,8,2,52,43,3dwlvz6cl4lcavvrg0y2dycrt,1,28.3,96.8,2023-03-11T15:41:32.329Z,2023-03-12T02:11:38Z,4089977365,385,,4091162469,178,,4088721631,56,Back,,,,,,,,,,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518411095,561,5,2,52,44,3dwlvz6cl4lcavvrg0y2dycrt,0,25.9,101,2023-03-11T15:41:33.573Z,2023-03-12T02:11:47Z,4088721787,347,,4088721785,56,Back,4088723729,233,566,,,,,,,,,,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518411451,566,5,2,52,44,c5hderjlkcoaze51e5wgvptk,1,74.1,-1,2023-03-11T15:41:33.573Z,2023-03-12T02:11:47Z,4088723567,347,,4088723675,233,561,4088723565,56,Right,,,,,,,,,,,,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518411517,567,1,2,52,53,c5hderjlkcoaze51e5wgvptk,1,75.8,0,2023-03-11T15:41:42.016Z,2023-03-12T02:11:58Z,4088723901,141,10.9,4088723895,107,,4088723905,213,1.6,4088723903,212,7.9,4088723899,140,75.7,4088723897,56,Right,,,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518411601,568,1,2,52,54,c5hderjlkcoaze51e5wgvptk,1,75.7,10.9,2023-03-11T15:41:42.914Z,2023-03-12T02:12:03Z,4088724343,213,5.6,4088724335,141,7.9,4088724331,56,Right,4091164299,178,,4088724337,212,3.3,4088724333,140,78.2,,,,,,,78e1qvft3ser2tyayjlmemdp1,S. Rode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518411675,569,1,2,52,57,c5hderjlkcoaze51e5wgvptk,1,84.8,8.9,2023-03-11T15:41:45.622Z,2023-03-12T02:12:13Z,4088724687,56,Center,4088724689,140,86.0,4088724695,213,1.4,4088724691,141,21.2,4091164957,178,,4088724693,212,8.5,,,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518411715,570,1,2,52,58,c5hderjlkcoaze51e5wgvptk,0,86.9,21.1,2023-03-11T15:41:47.093Z,2023-03-12T02:12:21Z,4088724897,56,Center,4088724899,140,88.5,4088724905,213,1.3,4088724895,155,,4091165429,178,,4089978703,20,,4089978701,224,,4088724893,2,,2x5f35hk2urqlgoito1vgb3yt,R. Borré,4088724903,212,5.8,,4088724901,141,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518411841,562,61,2,52,58,3dwlvz6cl4lcavvrg0y2dycrt,1,15.7,72.9,2023-03-11T15:41:47.284Z,2023-03-12T02:12:47Z,4091167289,178,,4091167287,21,,4088725559,56,Back,,,,,,,,,,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518411943,563,1,2,53,1,3dwlvz6cl4lcavvrg0y2dycrt,1,22,33.3,2023-03-11T15:41:50.217Z,2023-03-12T02:12:55Z,4088726085,56,Back,4088726089,141,25.9,4088726087,140,29.7,4088726083,3,,4088726093,212,9.5,4088726095,213,5.7,4091167855,388,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518411955,564,49,2,53,3,3dwlvz6cl4lcavvrg0y2dycrt,1,30.2,24.6,2023-03-11T15:41:52.301Z,2023-03-12T02:13:10Z,,,,,,,,,,,,,,,,,,,,,,,,,2tdxcr1wkubis5n81sg4pzyz9,Gil Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518412163,565,3,2,53,6,3dwlvz6cl4lcavvrg0y2dycrt,0,36.2,6.4,2023-03-11T15:41:54.965Z,2023-03-12T02:13:15Z,4088727507,233,571,4088727265,286,,4088727263,56,Back,4091168905,178,,4089980379,464,,,,,,,,,,,2tdxcr1wkubis5n81sg4pzyz9,Gil Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518412171,571,7,2,53,7,c5hderjlkcoaze51e5wgvptk,0,63.8,93.6,2023-03-11T15:41:55.925Z,2023-03-12T02:13:23Z,4091169437,178,,4088727299,285,,4088727295,56,Left,4089980183,385,,4088727441,233,565,,,,,,,,,,5mbkc1nqmirbtfml9aklqr5xx,P. Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518412345,566,61,2,53,7,3dwlvz6cl4lcavvrg0y2dycrt,1,37,5.3,2023-03-11T15:41:56.076Z,2023-03-12T02:13:35Z,4091170253,178,,4088728191,56,Back,,,,,,,,,,,,,,,,,,,2tdxcr1wkubis5n81sg4pzyz9,Gil Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518412365,567,5,2,53,8,3dwlvz6cl4lcavvrg0y2dycrt,0,35.8,-1.7,2023-03-11T15:41:57.313Z,2023-03-12T02:13:38Z,4088728309,56,Back,4088728543,233,572,4088728311,347,,,,,,,,,,,,,,,,,2tdxcr1wkubis5n81sg4pzyz9,Gil Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518412189,572,5,2,53,8,c5hderjlkcoaze51e5wgvptk,1,64.2,101.7,2023-03-11T15:41:57.313Z,2023-03-12T02:13:39Z,4088727377,347,,4088728513,233,567,4088727373,56,Left,,,,,,,,,,,,,,,,5mbkc1nqmirbtfml9aklqr5xx,P. Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518412451,573,1,2,53,9,c5hderjlkcoaze51e5wgvptk,1,65.5,100,2023-03-11T15:41:58.416Z,2023-03-12T02:13:50Z,4088728729,141,75.3,4088728731,212,17.9,4088728723,107,,4088728727,140,67.5,4088728725,56,Center,4088728733,213,4.8,,,,,,,5mbkc1nqmirbtfml9aklqr5xx,P. Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518412481,574,3,2,53,12,c5hderjlkcoaze51e5wgvptk,0,72.5,72.8,2023-03-11T15:42:01.089Z,2023-03-12T02:14:03Z,4088728865,286,,4088728863,56,Center,4088729773,233,568,4091171945,178,,4089981003,465,,,,,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518412637,568,7,2,53,13,3dwlvz6cl4lcavvrg0y2dycrt,1,27.5,27.2,2023-03-11T15:42:02.433Z,2023-03-12T02:14:15Z,4088729633,56,Back,4088729637,285,,4088729715,233,574,4091172547,178,,4089981669,383,,,,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518412745,569,4,2,53,15,3dwlvz6cl4lcavvrg0y2dycrt,1,26.4,27.4,2023-03-11T15:42:03.796Z,2023-03-12T02:14:23Z,4088730403,233,575,4088730353,56,Back,4088730349,295,,4088730363,285,,4088730357,152,,4088730347,13,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518412593,575,4,2,53,15,c5hderjlkcoaze51e5wgvptk,0,73.6,72.6,2023-03-11T15:42:03.797Z,2023-03-12T02:14:22Z,4088729417,286,,4088729413,56,Center,4088729409,13,,4088729411,295,,4088729415,152,,4088730489,233,569,4091173071,178,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518413241,570,1,2,53,31,3dwlvz6cl4lcavvrg0y2dycrt,1,26.5,28.6,2023-03-11T15:42:19.992Z,2023-03-12T02:14:35Z,4088732971,213,1.7,4088732963,56,Back,4088732967,141,67.0,4088732969,212,26.3,4088732959,5,,4088732961,152,,4091173837,178,,4088732965,140,23.5,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518413459,571,1,2,53,38,3dwlvz6cl4lcavvrg0y2dycrt,1,32.9,73.5,2023-03-11T15:42:26.885Z,2023-03-12T02:14:39Z,4091174131,178,,4088734125,56,Back,4088734133,213,1.3,4088734131,212,15.3,4088734129,141,95.0,4088734127,140,37.2,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518413535,572,1,2,53,39,3dwlvz6cl4lcavvrg0y2dycrt,1,37.6,95.6,2023-03-11T15:42:28.224Z,2023-03-12T02:14:47Z,4091174525,178,,4088734515,213,4.4,4088734511,141,74.7,4088734509,140,33.3,4088734507,56,Back,4088734513,212,14.9,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518413667,573,1,2,53,41,3dwlvz6cl4lcavvrg0y2dycrt,1,32.5,73.5,2023-03-11T15:42:30.593Z,2023-03-12T02:14:53Z,4091174925,178,,4088735281,140,14.4,4088735285,212,24.3,4088735283,141,51.2,4088735287,213,3.8,4088735279,56,Back,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518413729,574,1,2,53,47,3dwlvz6cl4lcavvrg0y2dycrt,0,14.6,58.2,2023-03-11T15:42:36.054Z,2023-03-12T02:15:02Z,4088735671,213,1.0,4088735673,1,,4088735669,212,36.3,4088735663,56,Back,4088735667,141,100.0,4091175437,178,,4088735665,140,34.6,4088735661,155,,62gct49oglcdzxafhrfucrb2t,F. Bredlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518413741,575,5,2,53,49,3dwlvz6cl4lcavvrg0y2dycrt,0,36.3,101.2,2023-03-11T15:42:38.594Z,2023-03-12T02:15:11Z,4088736421,233,576,4088735733,56,Back,4088735737,347,,,,,,,,,,,,,,,,,62gct49oglcdzxafhrfucrb2t,F. Bredlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
