id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId
2521120979,130,1,1,11,1,go76xxm0xyfgqt1h6tcrtimm,1,32,65.7,2023-03-17T19:42:12.530Z,2023-03-18T07:09:18Z,4103107913,141,89.7,4104081219,178,,4103107917,213,1.1,4103107915,212,18.2,4103107909,56,Back,4103107911,140,39.7,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521121013,131,1,1,11,4,go76xxm0xyfgqt1h6tcrtimm,1,40.4,90.2,2023-03-17T19:42:15.447Z,2023-03-18T07:09:22Z,4104081325,178,,4103108097,56,Back,4103108101,141,97.5,4103108099,140,47.3,4103108103,212,8.8,4103108105,213,0.6,,,,,,,9bdxi3mvkftmqts59jptqq76d,L. Stindl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521121057,132,1,1,11,6,go76xxm0xyfgqt1h6tcrtimm,1,43.8,97.5,2023-03-17T19:42:17.037Z,2023-03-18T07:09:24Z,4104081375,178,,4103108357,56,Back,4103108361,141,81.2,4103108359,140,31.6,4103108363,212,16.9,4103108365,213,3.9,,,,,,,22zaq3o78o5feeogqdsvig02y,L. Netz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521121129,133,1,1,11,8,go76xxm0xyfgqt1h6tcrtimm,1,29.6,78.8,2023-03-17T19:42:19.132Z,2023-03-18T07:09:27Z,4103108717,141,52.7,4103108713,56,Back,4103108719,212,26.5,4103108715,140,10.8,4104081475,178,,4103108721,213,3.9,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521121193,134,1,1,11,15,go76xxm0xyfgqt1h6tcrtimm,0,12.8,50,2023-03-17T19:42:25.711Z,2023-03-18T07:34:14Z,4103109121,141,100.0,4103109117,56,Left,4103109125,213,0.6,4104081597,178,,4103109115,155,,4103109119,140,58.0,4103109123,212,59.0,4103109127,1,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521121225,62,5,1,11,19,cu0eztmjcsbydyp53aleznorw,1,39,-1.8,2023-03-17T19:42:30.068Z,2023-03-18T07:09:32Z,4103109313,233,135,4103109289,56,Back,4103109291,347,,,,,,,,,,,,,,,,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521121199,135,5,1,11,19,go76xxm0xyfgqt1h6tcrtimm,0,61,101.8,2023-03-17T19:42:30.068Z,2023-03-18T07:09:32Z,4103109145,56,Left,4103109329,233,62,4103109147,347,,,,,,,,,,,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521121529,63,1,1,11,39,cu0eztmjcsbydyp53aleznorw,1,44.2,0,2023-03-17T19:42:49.683Z,2023-03-18T07:09:38Z,4103110801,56,Center,4103110813,212,18.9,4103110817,213,1.1,4103110797,107,,4103110809,141,22.9,4103110805,140,52.1,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521121547,64,1,1,11,40,cu0eztmjcsbydyp53aleznorw,1,51.9,22.9,2023-03-17T19:42:50.908Z,2023-03-18T07:09:40Z,4103110891,141,25.8,4104081929,388,,4103110887,56,Center,4103110893,212,7.1,4103110895,213,0.3,4103110885,3,,4103110889,140,58.4,,,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521121649,65,1,1,11,41,cu0eztmjcsbydyp53aleznorw,1,58.4,25.8,2023-03-17T19:42:52.323Z,2023-03-18T07:09:45Z,4103111397,3,,4103111399,56,Right,4103111401,140,68.7,4103111405,212,16.8,4103111403,141,6.9,4103111407,213,5.4,4104082059,388,,,,,5ndmhtdu5jfgvzuddd7fu2fh1,M. Ducksch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521121659,66,3,1,11,46,cu0eztmjcsbydyp53aleznorw,1,87.9,23.1,2023-03-17T19:42:56.720Z,2023-03-18T07:09:55Z,4103802475,465,,4103111469,56,Center,4103111471,286,,4103115655,233,145,4104082423,178,,,,,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521122409,145,45,1,11,46,go76xxm0xyfgqt1h6tcrtimm,0,12.1,76.9,2023-03-17T19:42:56.720Z,2023-03-18T07:09:56Z,4103115683,233,66,4103115321,56,Back,4103115323,285,,,,,,,,,,,,,,,,,22zaq3o78o5feeogqdsvig02y,L. Netz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521121683,67,1,1,11,48,cu0eztmjcsbydyp53aleznorw,0,96.3,33.8,2023-03-17T19:42:58.910Z,2023-03-18T07:10:00Z,4103111615,213,1.7,4104082569,178,,4103111613,212,10.3,4103111607,56,Center,4103111611,141,48.9,4103111609,140,95.3,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521121723,137,12,1,11,48,go76xxm0xyfgqt1h6tcrtimm,1,4.8,49.5,2023-03-17T19:42:59.538Z,2023-03-18T07:10:02Z,4104082709,178,,4103111829,212,18.9,4103111825,140,22.1,4103111831,213,0.3,4103111827,141,57.0,4103111823,56,Back,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521121731,138,49,1,11,51,go76xxm0xyfgqt1h6tcrtimm,1,22.7,56.9,2023-03-17T19:43:02.434Z,2023-03-18T07:35:13Z,,,,,,,,,,,,,,,,,,,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521121845,139,1,1,11,52,go76xxm0xyfgqt1h6tcrtimm,1,28.1,54.3,2023-03-17T19:43:03.289Z,2023-03-18T07:10:12Z,4104082977,178,,4103112463,56,Back,4103112467,141,34.8,4103112469,212,15.6,4103112471,213,5.3,4103112465,140,36.0,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521121889,140,1,1,11,58,go76xxm0xyfgqt1h6tcrtimm,1,61.6,36.6,2023-03-17T19:43:09.328Z,2023-03-18T07:10:15Z,4103112701,141,8.6,4104083083,178,,4103112703,212,19.6,4103112697,56,Right,4103112699,140,66.2,4103112705,213,5.0,,,,,,,514es9hzl2skv9dl5cofgkogl,F. Neuhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521121933,141,1,1,12,1,go76xxm0xyfgqt1h6tcrtimm,1,67.5,8.5,2023-03-17T19:43:12.198Z,2023-03-18T07:10:20Z,4103112943,141,21.5,4103112947,212,19.9,4103112937,140,84.5,4103112933,56,Center,4103112951,213,0.5,4104083301,178,,,,,,,,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521121949,142,61,1,12,3,go76xxm0xyfgqt1h6tcrtimm,0,84.6,21.5,2023-03-17T19:43:14.223Z,2023-03-18T07:10:24Z,4104083389,178,,4103112999,56,Center,,,,,,,,,,,,,,,,,,,514es9hzl2skv9dl5cofgkogl,F. Neuhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521122001,68,49,1,12,4,cu0eztmjcsbydyp53aleznorw,1,19.6,78.5,2023-03-17T19:43:15.025Z,2023-03-18T07:10:29Z,,,,,,,,,,,,,,,,,,,,,,,,,dr0kn3srxtg7nuw99gjoim7e1,I. Gruev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521122091,69,1,1,12,6,cu0eztmjcsbydyp53aleznorw,1,19.5,78.1,2023-03-17T19:43:16.823Z,2023-03-18T07:10:32Z,4103113651,56,Back,4103113663,213,0.6,4103113655,140,28.8,4104083721,178,,4103113659,141,88.8,4103113661,212,12.2,,,,,,,dr0kn3srxtg7nuw99gjoim7e1,I. Gruev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521122097,70,50,1,12,7,cu0eztmjcsbydyp53aleznorw,1,32.5,95.2,2023-03-17T19:43:18.651Z,2023-03-18T07:10:46Z,4103113689,285,,4103113687,56,Back,4103113767,233,143,,,,,,,,,,,,,,,,14fw7p4fzaxprndgxnx0gxgbt,J. Stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521122073,143,7,1,12,9,go76xxm0xyfgqt1h6tcrtimm,1,67.5,4.8,2023-03-17T19:43:19.683Z,2023-03-18T07:10:49Z,4103113575,167,,4103113577,56,Right,4103113763,286,,4103802759,385,,4103113759,233,70,4104084193,178,,,,,,,,1mkbxdrj3myvt6jm4tx8sywgl,C. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521122107,71,5,1,12,9,cu0eztmjcsbydyp53aleznorw,1,34.2,102,2023-03-17T19:43:19.861Z,2023-03-18T07:10:50Z,4103117313,233,144,4103113743,347,,4103113741,56,Back,,,,,,,,,,,,,,,,14fw7p4fzaxprndgxnx0gxgbt,J. Stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521122081,144,5,1,12,9,go76xxm0xyfgqt1h6tcrtimm,0,65.8,-2,2023-03-17T19:43:19.861Z,2023-03-18T07:10:51Z,4103117335,233,71,4103113613,347,,4103113611,56,Right,,,,,,,,,,,,,,,,1mkbxdrj3myvt6jm4tx8sywgl,C. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521122385,72,1,1,12,27,cu0eztmjcsbydyp53aleznorw,1,34.5,100,2023-03-17T19:43:38.200Z,2023-03-18T07:10:54Z,4103115191,212,17.8,4103115193,213,3.6,4103115187,140,19.2,4103115185,56,Back,4103115189,141,90.6,4103117239,107,,,,,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521122427,73,1,1,12,30,cu0eztmjcsbydyp53aleznorw,1,19.2,90.6,2023-03-17T19:43:40.822Z,2023-03-18T07:10:57Z,4103115421,213,4.5,4104084491,178,,4103115415,140,16.4,4103115419,212,16.0,4103115417,141,67.5,4103115413,56,Back,,,,,,,3h6q9lkwovcu4pynltgnzhy50,F. Chiarodia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521122461,74,1,1,12,32,cu0eztmjcsbydyp53aleznorw,1,16.3,67.5,2023-03-17T19:43:42.918Z,2023-03-18T07:11:00Z,4103115609,213,4.7,4103115605,141,29.0,4103115607,212,26.2,4103115603,140,16.1,4104084591,178,,4103115601,56,Back,,,,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521122525,75,1,1,12,34,cu0eztmjcsbydyp53aleznorw,1,15.9,29,2023-03-17T19:43:45.566Z,2023-03-18T07:11:03Z,4103115953,56,Back,4103115961,213,5.5,4103115957,141,5.8,4104084703,178,,4103115955,140,30.7,4103115959,212,22.1,,,,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521122591,76,1,1,12,36,cu0eztmjcsbydyp53aleznorw,1,30.7,5.8,2023-03-17T19:43:47.417Z,2023-03-18T07:11:06Z,4103116303,155,,4103116321,213,0.3,4104084843,178,,4103116305,56,Back,4103116309,140,43.0,4103116313,141,12.6,4103116317,212,13.7,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521122631,77,1,1,12,37,cu0eztmjcsbydyp53aleznorw,0,43,12.6,2023-03-17T19:43:48.504Z,2023-03-18T07:11:11Z,4103116501,168,,4104084995,178,,4103116499,3,,4103116503,56,Center,4103116507,141,22.9,4103116509,212,30.4,4103116511,213,0.2,4103116505,140,71.2,d95i3fwjrk3ti4co645mde76x,N. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521122615,146,49,1,12,43,go76xxm0xyfgqt1h6tcrtimm,1,28.5,75.4,2023-03-17T19:43:54.046Z,2023-03-18T07:11:21Z,,,,,,,,,,,,,,,,,,,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521122665,147,1,1,12,43,go76xxm0xyfgqt1h6tcrtimm,1,28.5,75.4,2023-03-17T19:43:54.117Z,2023-03-18T07:11:24Z,4103116717,56,Back,4103116725,213,0.4,4103116719,140,34.6,4103116723,212,6.9,4103116721,141,79.1,4104085383,178,,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521122709,148,1,1,12,45,go76xxm0xyfgqt1h6tcrtimm,1,34.9,78.8,2023-03-17T19:43:56.253Z,2023-03-18T07:11:27Z,4103116919,140,41.6,4103116923,212,7.5,4103116925,213,0.4,4103116917,56,Back,4103116921,141,82.7,4104085501,178,,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521122763,149,1,1,12,48,go76xxm0xyfgqt1h6tcrtimm,1,41.6,82.7,2023-03-17T19:43:58.796Z,2023-03-18T07:11:32Z,4103117111,56,Back,4104085623,178,,4103117117,212,11.2,4103117113,140,31.2,4103117119,213,3.4,4103117115,141,79.3,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521122851,150,1,1,12,50,go76xxm0xyfgqt1h6tcrtimm,1,29.7,78.7,2023-03-17T19:44:00.826Z,2023-03-18T07:36:39Z,4103117607,141,63.0,4103117603,56,Back,4103117609,212,21.8,4103117611,213,3.7,4103117605,140,11.6,4104085695,178,,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521122887,151,1,1,12,56,go76xxm0xyfgqt1h6tcrtimm,0,14.2,55.7,2023-03-17T19:44:06.970Z,2023-03-18T07:11:38Z,4104085801,178,,4103117785,212,56.2,4103117789,1,,4103117787,213,0.0,4103117783,141,56.3,4103117777,155,,4103117781,140,67.7,4103117779,56,Center,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521122931,78,49,1,13,1,cu0eztmjcsbydyp53aleznorw,1,30.7,44.5,2023-03-17T19:44:12.178Z,2023-03-18T07:11:45Z,,,,,,,,,,,,,,,,,,,,,,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521123055,79,1,1,13,3,cu0eztmjcsbydyp53aleznorw,1,25.6,40.6,2023-03-17T19:44:14.121Z,2023-03-18T07:11:50Z,4103118651,56,Back,4103118653,140,32.9,4103118657,212,14.8,4103118655,141,21.9,4104086209,178,,4103118659,213,5.3,,,,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521123131,80,3,1,13,8,cu0eztmjcsbydyp53aleznorw,1,28.7,15.8,2023-03-17T19:44:19.146Z,2023-03-18T07:12:06Z,4104086743,178,,4103119105,56,Back,4103803961,465,,4103119107,285,,4103119121,233,152,,,,,,,,,,d95i3fwjrk3ti4co645mde76x,N. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521123095,152,45,1,13,8,go76xxm0xyfgqt1h6tcrtimm,0,71.3,84.2,2023-03-17T19:44:19.146Z,2023-03-18T07:12:06Z,4103118877,286,,4103119127,233,80,4103118875,56,Left,,,,,,,,,,,,,,,,9bdxi3mvkftmqts59jptqq76d,L. Stindl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521123185,81,1,1,13,12,cu0eztmjcsbydyp53aleznorw,1,37.9,15.8,2023-03-17T19:44:22.912Z,2023-03-18T07:12:09Z,4103119361,141,87.9,4103119357,56,Left,4103119353,155,,4103119355,196,,4103119359,140,68.9,4103119367,1,,4103119363,212,58.8,4103119365,213,1.0,d95i3fwjrk3ti4co645mde76x,N. Schmidt,4104086857,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521123189,82,3,1,13,17,cu0eztmjcsbydyp53aleznorw,0,80.6,85.8,2023-03-17T19:44:28Z,2023-03-18T07:12:13Z,4103119379,286,,4103119593,233,153,4103119377,56,Left,4103804077,465,,4104086951,178,,,,,,,,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521123221,153,7,1,13,17,go76xxm0xyfgqt1h6tcrtimm,1,19.4,14.2,2023-03-17T19:44:28.055Z,2023-03-18T07:12:17Z,4104087073,178,,4103119533,56,Back,4103119567,233,82,4103119535,285,,4103804107,385,,4103119531,167,,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521123229,83,6,1,13,18,cu0eztmjcsbydyp53aleznorw,1,80.8,84,2023-03-17T19:44:29.569Z,2023-03-18T07:12:21Z,4103120497,233,155,4103119579,56,Left,4103119581,73,,,,,,,,,,,,,,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521123367,155,6,1,13,18,go76xxm0xyfgqt1h6tcrtimm,0,19.2,16,2023-03-17T19:44:29.569Z,2023-03-18T07:12:21Z,4103120517,233,83,4103120321,56,Back,4103120323,73,,,,,,,,,,,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521123225,154,43,1,13,19,go76xxm0xyfgqt1h6tcrtimm,1,0,0,2023-03-17T19:44:30.631Z,2023-03-17T19:44:41Z,4103120369,144,5,4103119563,56,Back,4103119565,347,0,,,,,,,,,,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521123673,84,1,1,13,48,cu0eztmjcsbydyp53aleznorw,1,99.5,99.5,2023-03-17T19:44:59.290Z,2023-03-18T07:12:26Z,4103121913,212,44.9,4103121915,213,4.5,4104087437,178,,4103121909,140,90.6,4103121899,2,,4103121911,141,34.9,4103804643,20,,4103121907,56,Center,5ndmhtdu5jfgvzuddd7fu2fh1,M. Ducksch,4103121917,1,4103121901,6,,4103121905,223,,4103121903,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521123677,85,44,1,13,50,cu0eztmjcsbydyp53aleznorw,1,89,35.5,2023-03-17T19:45:01.485Z,2023-03-18T08:46:01Z,4103121931,56,Center,4103121967,233,156,4103121933,286,,,,,,,,,,,,,,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521123657,156,44,1,13,50,go76xxm0xyfgqt1h6tcrtimm,0,11,64.5,2023-03-17T19:45:01.486Z,2023-03-18T07:12:31Z,4103121815,285,,4103122003,233,85,4103121813,56,Back,,,,,,,,,,,,,,,,22zaq3o78o5feeogqdsvig02y,L. Netz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521123695,86,1,1,13,50,cu0eztmjcsbydyp53aleznorw,0,89.6,32.8,2023-03-17T19:45:01.559Z,2023-03-18T08:46:01Z,4104087629,388,,4103122043,213,0.9,4103122033,3,,4103122037,140,94.3,4103122039,141,41.7,4103122041,212,7.8,4103122035,56,Center,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521123745,157,12,1,13,51,go76xxm0xyfgqt1h6tcrtimm,1,5.4,59,2023-03-17T19:45:02.303Z,2023-03-18T07:12:37Z,4104087719,178,,4103122261,56,Back,4103122263,140,0.0,4103122267,212,24.0,4103122353,167,,4103122269,213,1.8,4103122265,141,93.2,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521123749,87,6,1,13,53,cu0eztmjcsbydyp53aleznorw,1,98.3,24.8,2023-03-17T19:45:04.321Z,2023-03-18T07:12:42Z,4103122291,75,,4103122289,56,Center,4103122355,233,158,,,,,,,,,,,,,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521123753,158,6,1,13,53,go76xxm0xyfgqt1h6tcrtimm,0,1.7,75.2,2023-03-17T19:45:04.321Z,2023-03-18T07:12:42Z,4103122381,233,87,4103122331,56,Back,4103122333,73,,,,,,,,,,,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521124351,88,1,1,14,34,cu0eztmjcsbydyp53aleznorw,0,99.5,0.5,2023-03-17T19:45:44.706Z,2023-03-18T07:12:45Z,4103125359,141,38.2,4103125355,56,Center,4103125347,2,,4103125349,6,,4103805485,20,,4103125361,212,26.0,4103125357,140,95.3,4103125353,224,,5ndmhtdu5jfgvzuddd7fu2fh1,M. Ducksch,4104087963,178,4103125351,155,,4103125363,213,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521124381,159,12,1,14,35,go76xxm0xyfgqt1h6tcrtimm,1,5.6,60.2,2023-03-17T19:45:45.974Z,2023-03-18T07:12:49Z,4103125497,56,Back,4103125505,213,5.8,4103125499,140,11.7,4103125521,15,,4103125503,212,7.1,4104088093,388,,4103125501,141,55.7,,,,9bdxi3mvkftmqts59jptqq76d,L. Stindl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521124411,160,44,1,14,37,go76xxm0xyfgqt1h6tcrtimm,1,11.5,54.3,2023-03-17T19:45:48.624Z,2023-03-18T08:46:02Z,4103125667,285,,4103125665,56,Back,4103125699,233,89,,,,,,,,,,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521124393,89,44,1,14,37,cu0eztmjcsbydyp53aleznorw,0,88.5,45.7,2023-03-17T19:45:48.625Z,2023-03-18T07:12:54Z,4103125559,56,Center,4103125729,233,160,4103125561,286,,,,,,,,,,,,,,,,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521124431,161,12,1,14,38,go76xxm0xyfgqt1h6tcrtimm,1,11.2,53.6,2023-03-17T19:45:48.681Z,2023-03-18T08:46:02Z,4103125761,140,17.1,4103125757,56,Back,4104088423,388,,4103125767,212,7.1,4103125763,141,58.8,4103125771,15,,4103125769,213,0.5,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521124443,90,1,1,14,38,cu0eztmjcsbydyp53aleznorw,0,84,44.1,2023-03-17T19:45:49.261Z,2023-03-18T07:13:04Z,4103125821,56,Center,4103125823,140,80.5,4103125827,212,7.6,4103125825,141,34.3,4103125829,213,4.2,4104088589,178,,,,,,,,3h6q9lkwovcu4pynltgnzhy50,F. Chiarodia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521124453,162,49,1,14,40,go76xxm0xyfgqt1h6tcrtimm,1,23.9,63.7,2023-03-17T19:45:50.717Z,2023-03-18T07:13:10Z,,,,,,,,,,,,,,,,,,,,,,,,,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521125927,112,45,1,14,41,cu0eztmjcsbydyp53aleznorw,0,71.4,32.8,2023-03-17T19:45:51.913Z,2023-03-18T07:13:16Z,4103133527,56,Center,4103133867,233,163,4103133531,286,,,,,,,,,,,,,,,,,d95i3fwjrk3ti4co645mde76x,N. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521124497,163,3,1,14,41,go76xxm0xyfgqt1h6tcrtimm,1,28.6,67.2,2023-03-17T19:45:51.913Z,2023-03-18T07:13:16Z,4103126073,285,,4104088989,178,,4103805857,465,,4103133821,233,112,4103126071,56,Back,,,,,,,,,,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521314911,1275,67,1,14,42,go76xxm0xyfgqt1h6tcrtimm,1,32.9,66.7,2023-03-17T19:45:53.279Z,2023-03-18T08:46:02Z,4104133411,233,896,,,,,,,,,,,,,,,,,,,,,,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521314905,896,67,1,14,42,cu0eztmjcsbydyp53aleznorw,0,67.1,33.3,2023-03-17T19:45:53.280Z,2023-03-18T07:39:15Z,4104133419,233,1275,,,,,,,,,,,,,,,,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
