id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist,qualifier/18/value
2475077345,12,5,1,0,51,8q1ul09cygzswb7tb456bmifv,0,34.2,101.4,2022-10-21T18:31:41.009Z,2022-10-22T03:59:46Z,3860359127,56,Back,3860359637,233,13,3860359129,347,,,,,,,,,,,,,,,,,3saz8njlttx2i4ospcwmmaqga,E. Martel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475077427,13,5,1,0,51,1c7qokc1j5z50cjj4tcu32haa,1,65.8,-1.4,2022-10-21T18:31:41.009Z,2022-10-22T03:59:46Z,3860359609,233,12,3860359571,56,Right,3860359573,347,,,,,,,,,,,,,,,,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475077449,14,1,1,1,9,1c7qokc1j5z50cjj4tcu32haa,0,72.8,0,2022-10-21T18:31:59.698Z,2022-10-22T03:59:51Z,3860359731,56,Center,3860359729,107,,3860359733,140,89.7,3860359739,213,0.8,3860359735,141,23.7,3860359737,212,24.7,3860359741,1,,,,,amd4rodp6senk2c1mmlsqozpx,D. da Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475077467,13,1,1,1,11,8q1ul09cygzswb7tb456bmifv,0,11.6,75.5,2022-10-21T18:32:01.338Z,2022-10-22T03:59:57Z,3860918055,388,,3860359785,3,,3860359789,140,22.1,3860359787,56,Back,3860359795,213,0.7,3860359793,212,15.0,3860359791,141,90.5,,,,3saz8njlttx2i4ospcwmmaqga,E. Martel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475077507,15,1,1,1,13,1c7qokc1j5z50cjj4tcu32haa,1,82.6,8,2022-10-21T18:32:03.811Z,2022-10-22T04:00:01Z,3860360001,56,Center,3860360003,140,93.6,3860761785,224,,3860360009,212,23.3,3860918081,178,,3860360005,141,37.7,3860360013,213,1.1,3860359997,2,,amd4rodp6senk2c1mmlsqozpx,D. da Costa,3860359999,155,3860761787,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475077517,16,1,1,1,15,1c7qokc1j5z50cjj4tcu32haa,1,93.5,36.9,2022-10-21T18:32:05.019Z,2022-10-22T04:00:30Z,3860361585,210,14,3860918117,388,,3860360047,140,78.4,3860360045,56,Center,3860360049,141,35.3,3860360053,213,3.2,3860360051,212,15.9,3860360043,3,,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475077525,17,14,1,1,16,1c7qokc1j5z50cjj4tcu32haa,1,79.3,36.9,2022-10-21T18:32:06.296Z,2022-10-22T04:00:31Z,3860361591,29,,3860361621,231,48.0,3860361619,230,98.8,3860918255,178,,3860361603,108,,3860360077,18,,3860361067,20,,3860361599,103,39.9,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,3860361593,55,3860361611,328,,16,3860361601,215,3860360079,56,Center,3860360075,22,3860361597,102,46.3,3860361589,74,,,,,,,,,,,,,,,,,,,,,,
2475077585,15,3,1,1,19,8q1ul09cygzswb7tb456bmifv,1,23.9,48.2,2022-10-21T18:32:08.974Z,2022-10-22T04:00:42Z,3860360491,285,,3860918333,15,,3860762119,465,,3860918331,178,,3860360567,233,18,3860360489,56,Back,,,,,,,cnf7quyillyf560nh14taliw9,L. Maina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475077533,18,45,1,1,19,1c7qokc1j5z50cjj4tcu32haa,0,76.1,51.8,2022-10-21T18:32:08.974Z,2022-10-22T04:00:42Z,3860360131,56,Center,3860360909,233,15,3860360133,286,,,,,,,,,,,,,,,,,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475077515,14,49,1,1,20,8q1ul09cygzswb7tb456bmifv,1,27.6,43.3,2022-10-21T18:32:10.260Z,2022-10-22T04:00:49Z,,,,,,,,,,,,,,,,,,,,,,,,,cnf7quyillyf560nh14taliw9,L. Maina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475077587,16,4,1,1,21,8q1ul09cygzswb7tb456bmifv,1,35.7,41.9,2022-10-21T18:32:11.477Z,2022-10-22T04:00:55Z,3860360507,56,Back,3860360533,233,19,3860360503,13,,3860360509,152,,3860360505,295,,3860360511,286,,,,,,,,cnf7quyillyf560nh14taliw9,L. Maina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475077577,19,4,1,1,21,1c7qokc1j5z50cjj4tcu32haa,0,64.3,58.1,2022-10-21T18:32:11.478Z,2022-10-22T04:00:55Z,3860360561,233,16,3860360433,152,,3860360425,295,,3860360431,56,Center,3860360419,13,,3860918405,178,,3860360437,285,,,,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475077737,17,1,1,1,43,8q1ul09cygzswb7tb456bmifv,1,44.3,44,2022-10-21T18:32:33.597Z,2022-10-22T04:00:58Z,3860361439,141,74.3,3860361435,56,Back,3860918427,178,,3860361429,5,,3860361433,152,,3860361431,155,,3860361441,212,20.7,3860361443,213,1.5,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,3860361437,140,,,,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475077759,18,1,1,1,47,8q1ul09cygzswb7tb456bmifv,1,50.9,80,2022-10-21T18:32:36.993Z,2022-10-22T04:01:02Z,3860361557,212,8.6,3860361555,141,81.0,3860361559,213,0.1,3860918459,178,,3860361553,140,59.1,3860361551,56,Left,,,,,,,3saz8njlttx2i4ospcwmmaqga,E. Martel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475077771,19,1,1,1,48,8q1ul09cygzswb7tb456bmifv,1,52.8,82.1,2022-10-21T18:32:38.661Z,2022-10-22T04:01:13Z,3860361657,56,Back,3860361661,141,96.5,3860361663,212,11.0,3860361659,140,48.0,3860918517,178,,3860361665,213,2.0,,,,,,,55z0yap5tml66nes2cchg7ahh,F. Kainz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475077797,20,1,1,1,49,8q1ul09cygzswb7tb456bmifv,1,48,96.5,2022-10-21T18:32:39.755Z,2022-10-22T04:01:18Z,3860361815,212,25.9,3860361813,141,69.2,3860361811,140,65.2,3860361809,56,Center,3860918545,178,,3860361807,155,,3860361817,213,5.5,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475077829,21,1,1,1,53,8q1ul09cygzswb7tb456bmifv,1,70.8,71.9,2022-10-21T18:32:43.019Z,2022-10-22T04:01:22Z,3860361969,141,84.1,3860918561,178,,3860361965,56,Left,3860361971,212,14.1,3860361967,140,81.6,3860361973,213,0.6,,,,,,,8n4b6j21nxf1nf628ugg3xsdl,S. Tigges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475077843,22,1,1,1,55,8q1ul09cygzswb7tb456bmifv,1,86.5,81,2022-10-21T18:32:45.650Z,2022-10-22T04:01:37Z,3860918583,178,,3860762933,2,,3860362673,210,13,3860362025,213,5.1,3860762949,224,,3860362675,154,,3860362023,212,18.1,3860362019,140,92.5,g64b8x11ndowv2zj29r9i311,O. Duda,3860762951,72,3860362017,56,1,,3860362021,141,,,,,,,,,,,Center,56.1,,,,,,,,,,,,,,,,,,,,
2475077845,23,13,1,1,56,8q1ul09cygzswb7tb456bmifv,1,94.3,55.3,2022-10-21T18:32:46.334Z,2022-10-22T04:01:37Z,3860362435,20,,3860362689,103,1.4,3860362683,55,22,3860362693,230,98.1,3860362695,231,52.3,3860362679,29,,3860362687,102,60,3860362917,61,,cnf7quyillyf560nh14taliw9,L. Maina,3860918643,178,3860362037,56,,,3860362681,154,3860362691,328,,3860362033,22,3860762701,73,,,,Center,,,,,,,,,,,,,,,,,,,,,
2475077837,20,5,1,1,56,1c7qokc1j5z50cjj4tcu32haa,1,-0.8,40.6,2022-10-21T18:32:46.761Z,2022-10-22T04:01:51Z,3860362103,233,24,3860361991,346,,3860361989,56,Back,,,,,,,,,,,,,,,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475077857,24,5,1,1,56,8q1ul09cygzswb7tb456bmifv,0,100.8,59.4,2022-10-21T18:32:46.761Z,2022-10-22T04:01:51Z,3860362099,346,,3860362097,56,Center,3860362107,233,20,,,,,,,,,,,,,,,,cnf7quyillyf560nh14taliw9,L. Maina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475078199,21,1,1,2,29,1c7qokc1j5z50cjj4tcu32haa,0,4.7,40.3,2022-10-21T18:33:19.822Z,2022-10-22T04:02:18Z,3860363889,74,,3860363877,56,Center,3860363885,213,0.1,3860363883,212,63.9,3860363881,141,45.7,3860363875,124,,3860363887,1,,3860363879,140,65.5,ci1nu5z8aiiikco8af0zk1lud,R. Zentner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475078239,25,1,1,2,33,8q1ul09cygzswb7tb456bmifv,0,32.6,59,2022-10-21T18:33:23.705Z,2022-10-22T04:02:24Z,3860364037,3,,3860364045,212,8.2,3860364041,140,37.7,3860918935,388,,3860364043,141,49.9,3860364039,56,Back,3860364047,213,5.4,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475078225,22,50,1,2,35,1c7qokc1j5z50cjj4tcu32haa,1,64,50.5,2022-10-21T18:33:25.261Z,2022-10-22T04:02:45Z,3860363995,56,Center,3860365359,233,26,3860365299,286,,,,,,,,,,,,,,,,,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475078243,26,7,1,2,35,8q1ul09cygzswb7tb456bmifv,1,36,49.5,2022-10-21T18:33:25.578Z,2022-10-22T04:02:51Z,3860364899,285,,3860364059,56,Back,3860763097,384,,3860919097,178,,3860365325,233,22,,,,,,,,,,cnf7quyillyf560nh14taliw9,L. Maina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475078257,27,49,1,2,35,8q1ul09cygzswb7tb456bmifv,1,33.5,50.3,2022-10-21T18:33:25.761Z,2022-10-22T04:03:19Z,,,,,,,,,,,,,,,,,,,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475078279,28,1,1,2,36,8q1ul09cygzswb7tb456bmifv,1,32.6,49.7,2022-10-21T18:33:26.542Z,2022-10-22T04:03:29Z,3860364225,56,Back,3860364229,141,49.7,3860364233,213,0,3860919311,178,,3860364231,212,4.4,3860364227,140,36.8,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475078287,29,1,1,2,38,8q1ul09cygzswb7tb456bmifv,0,40.3,41,2022-10-21T18:33:28.424Z,2022-10-22T04:03:39Z,3860919171,178,,3860364257,141,60.6,3860364261,213,0.6,3860364253,56,Center,3860364259,212,22.3,3860364255,140,57.3,,,,,,,g64b8x11ndowv2zj29r9i311,O. Duda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475078275,23,49,1,2,39,1c7qokc1j5z50cjj4tcu32haa,1,39.8,39.5,2022-10-21T18:33:29.260Z,2022-10-22T04:03:47Z,,,,,,,,,,,,,,,,,,,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475078315,24,1,1,2,41,1c7qokc1j5z50cjj4tcu32haa,1,43.1,42.8,2022-10-21T18:33:31.580Z,2022-10-22T04:04:05Z,3860364421,213,0.2,3860364417,141,47.9,3860364419,212,21.3,3860364415,140,63.1,3860364413,56,Center,3860919555,178,,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475078353,25,1,1,2,45,1c7qokc1j5z50cjj4tcu32haa,1,68.8,42.1,2022-10-21T18:33:35.303Z,2022-10-22T04:04:14Z,3860919619,178,,3860364633,213,1.4,3860364629,141,84.9,3860364625,56,Left,3860364631,212,29.4,3860364627,140,72.8,,,,,,,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
