id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/14/value,assist,qualifier/16/value
2501340791,188,1,1,18,20,cu0eztmjcsbydyp53aleznorw,0,44.7,5.5,2023-01-28T14:49:12.815Z,2023-01-29T03:32:41Z,3998707389,141,33.5,3998707385,56,Center,3998707387,140,62.0,3998707391,212,26.3,3998707393,213,0.8,4001240195,178,,3998707383,155,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501340819,164,1,1,18,23,a8l3w3n0j99qjlsxj3jnmgkz1,1,36.8,72.3,2023-01-28T14:49:15.252Z,2023-01-29T03:32:46Z,4001240259,178,,3998707583,141,79.8,3998707585,212,10.4,3998707579,56,Back,3998707581,140,45.4,3998707587,213,0.5,,,,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501340821,165,49,1,18,24,a8l3w3n0j99qjlsxj3jnmgkz1,1,46.2,79.8,2023-01-28T14:49:16.916Z,2023-01-29T03:32:50Z,,,,,,,,,,,,,,,,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501340831,166,3,1,18,25,a8l3w3n0j99qjlsxj3jnmgkz1,1,42.4,77,2023-01-28T14:49:17.525Z,2023-01-29T03:32:53Z,3998707651,233,189,4001240387,178,,3998707643,56,Back,4000047617,464,,3998707645,286,,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501340823,189,45,1,18,25,cu0eztmjcsbydyp53aleznorw,0,57.6,23,2023-01-28T14:49:17.525Z,2023-01-29T03:32:54Z,3998707595,56,Center,3998707597,285,,3998707669,233,166,,,,,,,,,,,,,,,,d95i3fwjrk3ti4co645mde76x,N. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501340839,167,1,1,18,26,a8l3w3n0j99qjlsxj3jnmgkz1,1,42,68.6,2023-01-28T14:49:18.415Z,2023-01-29T03:32:58Z,3998707679,56,Back,3998707681,140,39.1,3998707687,213,4.4,4001240439,178,,3998707683,141,56.3,3998707685,212,8.9,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501340875,168,1,1,18,28,a8l3w3n0j99qjlsxj3jnmgkz1,1,40.5,60.4,2023-01-28T14:49:20.265Z,2023-01-29T03:33:00Z,3998707885,141,32.4,3998707883,140,38.3,3998707891,213,4.6,4001240459,178,,3998707887,212,19.2,3998707881,56,Back,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501340909,169,1,1,18,31,a8l3w3n0j99qjlsxj3jnmgkz1,1,39.5,29.6,2023-01-28T14:49:23.193Z,2023-01-29T03:33:03Z,4001240501,178,,3998708081,212,31.5,3998708079,141,61.5,3998708075,56,Center,3998708083,213,0.8,3998708077,140,61.3,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501340917,170,61,1,18,32,a8l3w3n0j99qjlsxj3jnmgkz1,1,57.7,56.5,2023-01-28T14:49:24.913Z,2023-01-29T03:33:14Z,4001240689,178,,3998708109,56,Center,,,,,,,,,,,,,,,,,,,eswxx8pxqyuj7rnpvqawpej1l,J. Wind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501341001,171,1,1,18,34,a8l3w3n0j99qjlsxj3jnmgkz1,1,68,38,2023-01-28T14:49:26.787Z,2023-01-29T03:33:30Z,3998708541,140,77.3,3998708547,213,5.3,3998708543,141,16.0,4001240867,178,,3998708539,56,Right,3998708545,212,17.9,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501341023,172,1,1,18,37,a8l3w3n0j99qjlsxj3jnmgkz1,0,77.3,15.1,2023-01-28T14:49:30.144Z,2023-01-29T03:33:34Z,3998708663,141,25.0,4001240931,178,,3998708667,213,0.3,3998708665,212,26.2,3998708659,56,Center,3998708661,140,100.0,,,,,,,4sd2zs6d5cd4d9n3oo54lglat,M. Svanberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501341025,173,5,1,18,40,a8l3w3n0j99qjlsxj3jnmgkz1,0,101.2,19.8,2023-01-28T14:49:32.534Z,2023-01-29T03:33:40Z,3998708673,56,Right,3998708801,233,190,3998708675,346,,,,,,,,,,,,,,,,,4sd2zs6d5cd4d9n3oo54lglat,M. Svanberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501341033,190,5,1,18,40,cu0eztmjcsbydyp53aleznorw,1,-1.2,80.2,2023-01-28T14:49:32.534Z,2023-01-29T03:33:40Z,3998708711,346,,3998708745,233,173,3998708709,56,Back,,,,,,,,,,,,,,,,d95i3fwjrk3ti4co645mde76x,N. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501341391,191,1,1,19,3,cu0eztmjcsbydyp53aleznorw,1,3.7,50.6,2023-01-28T14:49:56.145Z,2023-01-29T03:33:45Z,3998710495,74,,3998710489,213,6.2,3998710485,141,46.7,3998710483,140,65.8,3998710491,1,,3998710487,212,65.3,3998710481,56,Center,3998710479,124,,expxslws50h0iw0logr02gs7p,J. Pavlenka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501341421,192,1,1,19,7,cu0eztmjcsbydyp53aleznorw,0,62.3,44.1,2023-01-28T14:49:59.737Z,2023-01-29T03:33:49Z,3998710703,140,66.5,4001241181,388,,3998710705,141,22.7,3998710709,213,5.0,3998710701,56,Center,3998710707,212,15.2,3998710699,3,,,,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501341447,174,49,1,19,10,a8l3w3n0j99qjlsxj3jnmgkz1,1,30.8,76.4,2023-01-28T14:50:03.036Z,2023-01-29T03:33:55Z,,,,,,,,,,,,,,,,,,,,,,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501341489,175,1,1,19,11,a8l3w3n0j99qjlsxj3jnmgkz1,0,30.8,76.4,2023-01-28T14:50:03.176Z,2023-01-29T03:33:59Z,3998711003,56,Left,3998711009,212,36.5,3998711005,140,61.5,3998711013,1,,4001241379,178,,3998711011,213,0.5,3998711001,157,,3998711007,141,100.0,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501341497,176,5,1,19,15,a8l3w3n0j99qjlsxj3jnmgkz1,0,62,101.4,2023-01-28T14:50:07.601Z,2023-01-29T03:34:03Z,3998711055,347,,3998711053,56,Left,3998712309,233,193,,,,,,,,,,,,,,,,4sd2zs6d5cd4d9n3oo54lglat,M. Svanberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501341725,193,5,1,19,15,cu0eztmjcsbydyp53aleznorw,1,38,-1.4,2023-01-28T14:50:07.601Z,2023-01-29T03:34:03Z,3998712275,347,,3998712295,233,176,3998712273,56,Back,,,,,,,,,,,,,,,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501341777,194,1,1,19,32,cu0eztmjcsbydyp53aleznorw,1,44.6,0,2023-01-28T14:50:25.056Z,2023-01-29T03:34:25Z,3998712477,107,,3998712485,141,8.5,3998712479,56,Right,3998712481,140,55.8,3998712487,212,13.5,3998712491,213,0.5,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501341839,195,1,1,19,34,cu0eztmjcsbydyp53aleznorw,1,54,9.8,2023-01-28T14:50:26.906Z,2023-01-29T03:34:30Z,3998712855,155,,3998712861,140,64.5,3998712865,212,54.4,3998712867,213,1.4,3998712859,56,Left,4001241827,178,,3998712863,141,88.1,3998712857,196,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,3998712869,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501341899,196,1,1,19,41,cu0eztmjcsbydyp53aleznorw,1,63,74.7,2023-01-28T14:50:33.966Z,2023-01-29T03:34:36Z,3998713171,213,3.9,3998713165,140,51.8,3998713169,212,16.0,4001241923,178,,3998713163,56,Center,3998713167,141,58.8,,,,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501341921,197,1,1,19,44,cu0eztmjcsbydyp53aleznorw,1,52,58.8,2023-01-28T14:50:36.546Z,2023-01-29T03:34:40Z,3998713321,140,42.9,3998713319,56,Back,3998713327,213,4.2,3998713323,141,31.3,3998713325,212,21.0,4001241979,178,,,,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501341953,198,1,1,19,46,cu0eztmjcsbydyp53aleznorw,1,42.9,31.3,2023-01-28T14:50:38.566Z,2023-01-29T03:34:50Z,3998713481,140,58.3,3998713487,213,0.1,3998713479,56,Center,3998713485,212,16.3,4001242133,178,,3998713483,141,34.0,,,,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501341967,199,1,1,19,49,cu0eztmjcsbydyp53aleznorw,1,49.1,37.5,2023-01-28T14:50:41.394Z,2023-01-29T03:34:54Z,3998713537,140,53.0,3998713541,212,8.2,3998713535,56,Center,4001242217,178,,3998713539,141,27.0,3998713543,213,5.2,,,,,,,d95i3fwjrk3ti4co645mde76x,N. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501822339,1033,83,1,19,51,a8l3w3n0j99qjlsxj3jnmgkz1,1,40.8,69.7,2023-01-28T14:50:43.367Z,2023-01-29T06:05:46Z,4001295819,399,160541,,,,,,,,,,,,,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501342017,200,1,1,19,51,cu0eztmjcsbydyp53aleznorw,1,61.1,29.9,2023-01-28T14:50:43.395Z,2023-01-29T03:35:03Z,3998713851,141,64.7,3998733327,154,,3998713841,56,Center,3998713837,155,,3998713855,213,0.7,4001242275,178,,3998713857,1,,3998713847,140,90.2,2p48525x4ap9m81g6ode51cyd,N. Stark,3998733325,210,15,1,3998713853,212,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501342023,201,15,1,19,54,cu0eztmjcsbydyp53aleznorw,1,90.2,67,2023-01-28T14:50:47.035Z,2023-01-29T03:35:03Z,3998733371,147,53.4,3998713895,56,Center,3998733347,55,200,4001242335,178,,3998733351,102,51.7,3998713889,22,,3998713893,64,,3998731229,72,,14fw7p4fzaxprndgxnx0gxgbt,J. Stage,3998733355,103,22.2,,3998733361,328,,3998733369,146,3998733343,29,3998733341,79,,3998735239,233,177,3998733345,154,98.9,,,,,,,,,,,,,,,,,,
2501342079,177,10,1,19,55,a8l3w3n0j99qjlsxj3jnmgkz1,1,2.3,46.6,2023-01-28T14:50:47.305Z,2023-01-29T03:35:09Z,3998714207,182,,3998735251,233,201,3998714205,178,,3998714209,56,Back,3998714203,173,,4000062401,378,,,,,,,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501342125,202,1,1,19,59,cu0eztmjcsbydyp53aleznorw,1,78.9,41.5,2023-01-28T14:50:51.626Z,2023-01-29T03:35:13Z,3998714357,212,36.4,3998714351,56,Left,3998714361,1,,3998714355,141,94.0,3998714359,213,1.4,3998714353,140,85.6,4001242503,178,,,,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501342141,203,1,1,20,4,cu0eztmjcsbydyp53aleznorw,0,87.3,96.6,2023-01-28T14:50:56.841Z,2023-01-29T03:35:18Z,4000063829,72,,3998714453,140,88.5,3998714459,213,5.0,3998714455,141,89.4,4000063827,224,,3998714451,56,Left,4001242581,178,,3998714457,212,5.1,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,3998714447,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501342151,178,61,1,20,5,a8l3w3n0j99qjlsxj3jnmgkz1,1,10.4,9.9,2023-01-28T14:50:57.317Z,2023-01-29T03:35:23Z,3998714497,56,Back,4001242639,178,,,,,,,,,,,,,,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501342161,179,5,1,20,8,a8l3w3n0j99qjlsxj3jnmgkz1,0,10.9,-1.4,2023-01-28T14:51:00.787Z,2023-01-29T03:35:25Z,3998714777,233,204,3998714543,56,Back,3998714545,347,,,,,,,,,,,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501342195,204,5,1,20,8,cu0eztmjcsbydyp53aleznorw,1,89.1,101.4,2023-01-28T14:51:00.787Z,2023-01-29T03:35:25Z,3998714749,56,Left,3998714769,233,179,3998714751,347,,,,,,,,,,,,,,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501342261,205,1,1,20,8,cu0eztmjcsbydyp53aleznorw,1,88.3,100,2023-01-28T14:51:01.047Z,2023-01-29T03:35:32Z,3998715069,213,3.5,3998715065,141,93.1,3998715063,140,73.1,3998715067,212,16.9,3998715061,56,Left,3998715059,107,,,,,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501342277,206,1,1,20,11,cu0eztmjcsbydyp53aleznorw,1,76.1,94.2,2023-01-28T14:51:03.886Z,2023-01-29T03:35:36Z,3998715151,141,97.1,3998715141,56,Left,3998715147,140,84.5,3998715155,213,0.2,4001242937,178,,3998715153,212,9.0,,,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501342305,207,1,1,20,12,cu0eztmjcsbydyp53aleznorw,1,84,97.3,2023-01-28T14:51:04.377Z,2023-01-29T03:36:01Z,3998715277,141,91.9,3998715275,140,77.2,3998715279,212,8.0,4001243299,178,,3998715281,213,3.6,3998715273,56,Left,,,,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501342355,208,1,1,20,15,cu0eztmjcsbydyp53aleznorw,1,76.6,77.9,2023-01-28T14:51:07.497Z,2023-01-29T03:36:05Z,3998715517,141,53.4,3998715515,140,69.3,3998715519,212,18.3,3998715521,213,4.3,4001243379,178,,3998715513,56,Center,,,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501342415,209,1,1,20,16,cu0eztmjcsbydyp53aleznorw,1,69.1,53.1,2023-01-28T14:51:08.477Z,2023-01-29T03:36:09Z,3998715755,213,0.5,3998715745,155,,3998715749,140,90.4,3998715753,212,24.9,3998715751,141,69.2,4001243469,178,,3998715747,56,Center,,,,d95i3fwjrk3ti4co645mde76x,N. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501342421,210,44,1,20,18,cu0eztmjcsbydyp53aleznorw,1,90.4,68.5,2023-01-28T14:51:10.668Z,2023-01-29T04:47:14Z,3998715779,286,,3998715775,56,Center,3998715793,233,180,,,,,,,,,,,,,,,,5ndmhtdu5jfgvzuddd7fu2fh1,M. Ducksch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501342417,180,44,1,20,18,a8l3w3n0j99qjlsxj3jnmgkz1,0,9.6,31.5,2023-01-28T14:51:10.669Z,2023-01-29T03:36:15Z,3998715805,233,210,3998715761,285,,3998715759,56,Back,,,,,,,,,,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501342435,211,1,1,20,18,cu0eztmjcsbydyp53aleznorw,1,90.3,69.5,2023-01-28T14:51:10.712Z,2023-01-29T04:47:14Z,3998715853,140,90.7,3998715859,212,10.5,3998715849,56,Center,4001243587,388,,3998715855,141,54.0,3998715845,3,,3998715865,213,4.8,,,,5ndmhtdu5jfgvzuddd7fu2fh1,M. Ducksch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501346167,224,1,1,20,19,cu0eztmjcsbydyp53aleznorw,0,90.9,54,2023-01-28T14:51:11.537Z,2023-01-29T03:36:20Z,3998734421,140,90.2,3998734425,212,0.7,3998734427,213,3.0,3998734419,56,Center,4001243631,178,,3998734423,141,54.2,,,,,,,14fw7p4fzaxprndgxnx0gxgbt,J. Stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501344415,222,4,1,20,19,cu0eztmjcsbydyp53aleznorw,1,89.4,54,2023-01-28T14:51:11.816Z,2023-01-29T03:37:18Z,3998725705,233,186,3998725673,56,Center,3998728425,348,cjq9g6zgcxk1ceo2xzpe1qnyt,3998725675,152,,3998739443,343,3,3998725671,10,,3998725669,9,,3998725677,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501344165,186,4,1,20,19,a8l3w3n0j99qjlsxj3jnmgkz1,0,10.6,46,2023-01-28T14:51:11.817Z,2023-01-29T03:37:17Z,4001244679,178,,3998724415,152,,3998740307,343,3,3998724409,9,,3998725711,233,222,3998724413,56,Back,3998724411,10,,3998724417,285,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501342469,181,43,1,20,23,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2023-01-28T14:51:15.644Z,2023-01-28T14:53:16Z,3998716033,56,Back,3998724657,144,61,,,,,,,,,,,,,,,,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501343281,218,84,1,20,23,cu0eztmjcsbydyp53aleznorw,0,0,0,2023-01-28T14:51:15.804Z,2023-01-28T14:53:16Z,3998719909,212,0,3998719905,140,88.4,3998719903,56,Center,3998721891,343,2,3998724707,436,1,3998719907,141,55.1,3998719911,213,0,,,,14fw7p4fzaxprndgxnx0gxgbt,J. Stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501342489,182,43,1,20,24,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2023-01-28T14:51:16.836Z,2023-01-28T14:53:26Z,3998725303,144,61,3998716085,56,Back,,,,,,,,,,,,,,,,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501342523,183,43,1,20,26,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2023-01-28T14:51:18.485Z,2023-01-28T14:53:24Z,3998725153,144,49,,,,,,,,,,,,,,,,,,,,,,eswxx8pxqyuj7rnpvqawpej1l,J. Wind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501342579,184,43,1,20,26,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2023-01-28T14:51:18.676Z,2023-01-28T14:53:20Z,3998716567,156,0,3998716523,56,Back,3998716529,212,4.8,3998716525,140,31.1,3998716531,213,3.2,3998724913,144,1,3998716527,141,41.3,,,,eswxx8pxqyuj7rnpvqawpej1l,J. Wind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501342551,212,43,1,20,27,cu0eztmjcsbydyp53aleznorw,1,0,0,2023-01-28T14:51:19.431Z,2023-01-28T14:53:11Z,3998724375,144,61,3998716379,56,Center,,,,,,,,,,,,,,,,,,,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501342633,185,43,1,20,32,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2023-01-28T14:51:24.293Z,2023-01-28T14:53:18Z,3998716791,286,0,3998724841,144,3,3998716789,56,Center,,,,,,,,,,,,,,,,4sd2zs6d5cd4d9n3oo54lglat,M. Svanberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501342723,213,43,1,20,32,cu0eztmjcsbydyp53aleznorw,1,0,0,2023-01-28T14:51:24.294Z,2023-01-28T14:53:10Z,3998717187,285,0,3998724325,144,7,3998717195,233,185,3998717185,56,Back,,,,,,,,,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501342725,214,43,1,20,37,cu0eztmjcsbydyp53aleznorw,1,0,0,2023-01-28T14:51:29.955Z,2023-01-28T14:53:10Z,3998724261,144,49,,,,,,,,,,,,,,,,,,,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501342805,215,43,1,20,38,cu0eztmjcsbydyp53aleznorw,1,0,0,2023-01-28T14:51:30.627Z,2023-01-28T14:53:09Z,3998724223,144,1,3998717563,56,Back,3998717565,140,28.9,3998717569,212,3.0,3998717573,213,4.1,3998717567,141,58.2,,,,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501343471,219,27,1,20,38,cu0eztmjcsbydyp53aleznorw,1,0,0,2023-01-28T14:51:31.036Z,2023-01-29T03:37:39Z,3998720907,207,,3998720909,364,,3998720905,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501342903,216,43,1,20,42,cu0eztmjcsbydyp53aleznorw,1,0,0,2023-01-28T14:51:34.683Z,2023-01-28T14:53:08Z,3998718021,140,31.2,3998718025,212,29.1,3998718019,56,Back,3998718027,213,1.5,3998718023,141,100.0,3998724215,144,1,,,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501342911,217,43,1,20,49,cu0eztmjcsbydyp53aleznorw,1,0,0,2023-01-28T14:51:41.687Z,2023-01-28T14:53:08Z,3998724119,144,5,3998718053,347,0,3998718051,56,Back,,,,,,,,,,,,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501343677,220,65,1,21,15,cu0eztmjcsbydyp53aleznorw,1,0,0,2023-01-28T14:52:07.537Z,2023-01-29T03:37:45Z,3998723971,336,,3998721895,365,218,3998721893,331,,,,,,,,,,,,,,,,,14fw7p4fzaxprndgxnx0gxgbt,J. Stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501344073,221,28,1,21,58,cu0eztmjcsbydyp53aleznorw,1,0,0,2023-01-28T14:52:50.789Z,2023-01-29T03:37:48Z,3998723951,55,219,3998723949,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501345561,187,58,1,23,56,a8l3w3n0j99qjlsxj3jnmgkz1,0,0,0,2023-01-28T14:54:48.550Z,2023-01-29T03:38:25Z,3998731417,179,,3998731413,9,,3998731723,233,223,3998731419,75,,3998731415,186,,3998731421,56,Back,,,,,,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501345535,223,16,1,23,56,cu0eztmjcsbydyp53aleznorw,1,88.5,50,2023-01-28T14:54:48.550Z,2023-01-29T03:38:29Z,3998731267,9,,4000080591,395,0.6,3998734021,103,1.9,3998731523,374,2023-01-28 14:54:47.930,3998731269,17,,3998734033,231,50,3998731593,353,187,3998734031,230,99.9,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,3998734035,280,HANDBALL_WON,,4000080593,396,48.0,3998734019,102,3998734037,281,3998731271,56,Center,3998731527,375,23:55.782,3998734017,80,48.1,14fw7p4fzaxprndgxnx0gxgbt,3998734039,282,171,4001245407,178,3998734027,390,164512,3998731273,214,3998731519,20,3998734029,458,,,
2501346233,188,1,1,24,39,a8l3w3n0j99qjlsxj3jnmgkz1,1,49.9,50.1,2023-01-28T14:55:31.852Z,2023-01-29T03:38:32Z,3998734713,140,31.2,3998734719,213,3.1,3998734715,141,50.7,3998734721,279,G,4001245799,178,,3998734711,56,Back,4000082029,189,,3998734717,212,19.6,eswxx8pxqyuj7rnpvqawpej1l,J. Wind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501346277,189,1,1,24,42,a8l3w3n0j99qjlsxj3jnmgkz1,0,34.8,50.5,2023-01-28T14:55:34.334Z,2023-01-29T03:38:34Z,4000082507,189,,3998734941,212,41.0,3998734937,140,72.8,3998734933,157,,4001245827,178,,3998734943,213,6.0,3998734945,1,,3998734935,56,Center,acxwc7xxrtyssiy390t859kgl,M. Arnold,3998734939,141,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
