id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,keyPass,qualifier/10/value,qualifier/11/value,qualifier/15/value,qualifier/17/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2533930813,501,1,2,45,35,c5hderjlkcoaze51e5wgvptk,1,66.7,30.1,2023-04-15T17:35:37.757Z,2023-04-16T07:52:51Z,4194164377,178,,4191868669,213,5.9,4191868661,56,Right,4191868671,1,,4191868659,155,,4191868663,140,97.1,4191868667,212,34.9,4191868665,141,9.5,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533930819,502,1,2,45,39,c5hderjlkcoaze51e5wgvptk,0,97.1,9.5,2023-04-15T17:35:41.474Z,2023-04-16T07:52:55Z,4191868717,212,2.9,4191868709,140,96.1,4191868939,286,,4191868713,141,13.5,4191868935,233,466,4191868705,56,Right,4191868719,213,1.9,4191868933,236,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,4194164529,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533930855,466,74,2,45,39,go76xxm0xyfgqt1h6tcrtimm,1,7.1,89.8,2023-04-15T17:35:41.596Z,2023-04-16T07:53:00Z,4191868911,285,,4194164623,178,,4191868909,56,Back,4191868963,233,502,,,,,,,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533930873,467,5,2,45,40,go76xxm0xyfgqt1h6tcrtimm,0,11.9,101.7,2023-04-15T17:35:42.578Z,2023-04-16T07:53:04Z,4191869015,347,,4191869013,56,Back,4191870381,233,503,,,,,,,,,,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533931097,503,5,2,45,40,c5hderjlkcoaze51e5wgvptk,1,88.1,-1.7,2023-04-15T17:35:42.578Z,2023-04-16T07:53:04Z,4191870287,56,Right,4191870351,233,467,4191870289,347,,,,,,,,,,,,,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533931147,504,1,2,45,54,c5hderjlkcoaze51e5wgvptk,1,90.5,0,2023-04-15T17:35:56.516Z,2023-04-16T07:53:10Z,4191870577,212,10.4,4191870575,141,12.8,4191870565,107,,4191870571,140,94.1,4191870569,56,Right,4191870579,213,1.2,,,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533931161,505,1,2,45,55,c5hderjlkcoaze51e5wgvptk,1,94.2,14,2023-04-15T17:35:57.777Z,2023-04-16T07:53:16Z,4191870655,140,95.4,4194164969,178,,4191870657,141,6.2,4191870653,56,Right,4191870659,212,5.5,4191870701,156,,4191870661,213,4.9,,,,2x5f35hk2urqlgoito1vgb3yt,R. Borré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533931239,506,1,2,45,58,c5hderjlkcoaze51e5wgvptk,1,95.4,6.2,2023-04-15T17:36:00.217Z,2023-04-16T07:53:20Z,4191871113,140,85.6,4191871117,212,10.3,4191871115,141,6.4,4191871119,213,3.1,4194165021,178,,4191871111,56,Right,,,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533931257,468,45,2,46,1,go76xxm0xyfgqt1h6tcrtimm,0,6.8,86.2,2023-04-15T17:36:03.317Z,2023-04-16T14:34:05Z,4191871359,233,507,4191871191,285,,4191871189,56,Back,,,,,,,,,,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533931283,507,3,2,46,1,c5hderjlkcoaze51e5wgvptk,1,93.2,13.8,2023-04-15T17:36:03.317Z,2023-04-16T14:34:05Z,4191871319,56,Right,4193305945,465,,4191871345,233,468,4194165375,178,,4191871329,286,,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533931367,508,1,2,46,1,c5hderjlkcoaze51e5wgvptk,1,98.3,15.1,2023-04-15T17:36:03.734Z,2023-04-16T07:53:40Z,4193307679,224,,4193307681,20,,4194165487,178,,4191874697,1,,4191871767,213,1.8,4191871753,155,,4191871755,56,Left,4191871763,212,56.9,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,4191871757,140,83.8,4191871759,141,4191871771,345,95.7,4191871751,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533931501,509,1,2,46,11,c5hderjlkcoaze51e5wgvptk,0,97.3,89.8,2023-04-15T17:36:13.201Z,2023-04-16T07:53:44Z,4193309771,72,,4191872453,213,4.4,4191872441,2,,4191872449,141,58.8,4193309769,224,,4191872445,56,Center,4191872447,140,91.9,4194165581,178,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,4191872451,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533931777,469,12,2,46,12,go76xxm0xyfgqt1h6tcrtimm,1,9.8,41.9,2023-04-15T17:36:14.266Z,2023-04-16T07:53:49Z,4194165669,178,,4191873973,213,6.0,4191873957,56,Back,4191873965,141,31.0,4191873969,212,27.3,4191873961,140,34.8,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533931631,510,1,2,46,15,c5hderjlkcoaze51e5wgvptk,1,63.7,64.8,2023-04-15T17:36:17.542Z,2023-04-16T07:53:57Z,4191873117,213,4.7,4191873115,212,13.4,4191873109,56,Center,4191873113,141,45.1,4191873111,140,63.6,4194165801,178,,4191873107,155,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533931691,511,1,2,46,19,c5hderjlkcoaze51e5wgvptk,1,65.7,39.1,2023-04-15T17:36:21.796Z,2023-04-16T07:54:38Z,4191873499,213,5.3,4191873485,140,78.0,4194166589,178,,4191873481,56,Right,4191873489,141,11.1,4191873495,212,23.0,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533931769,512,1,2,46,22,c5hderjlkcoaze51e5wgvptk,0,79.5,7.3,2023-04-15T17:36:24.571Z,2023-04-16T07:54:41Z,4191873889,155,,4191873895,141,56.1,4191873897,212,35.6,4191874133,233,470,4191873893,140,91.9,4191873891,56,Center,4191873899,213,1.2,4191873887,2,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,4194166645,178,,4191873901,1,4193312845,224,,4193312847,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533931827,471,44,2,46,24,go76xxm0xyfgqt1h6tcrtimm,1,9.7,43.2,2023-04-15T17:36:26.680Z,2023-04-16T15:15:29Z,4191874275,233,513,4191874245,56,Back,4191874247,285,,,,,,,,,,,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533931775,513,44,2,46,24,c5hderjlkcoaze51e5wgvptk,0,90.3,56.8,2023-04-15T17:36:26.681Z,2023-04-16T07:54:49Z,4191873943,56,Center,4191874299,233,471,4191873947,286,,,,,,,,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533931793,470,11,2,46,24,go76xxm0xyfgqt1h6tcrtimm,1,9,41.5,2023-04-15T17:36:26.878Z,2023-04-16T15:15:30Z,4191874045,88,,4194166855,388,,4191874043,56,Back,4191874151,233,512,4193314169,378,,,,,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533931973,472,80,2,46,36,go76xxm0xyfgqt1h6tcrtimm,0,8.2,52.3,2023-04-15T17:36:38.468Z,2023-04-16T07:55:06Z,4194167073,178,,,,,,,,,,,,,,,,,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533932187,473,1,2,46,38,go76xxm0xyfgqt1h6tcrtimm,1,8.2,52.3,2023-04-15T17:36:40.355Z,2023-04-16T07:55:09Z,4194167147,178,,4191876101,140,10.9,4191876099,56,Back,4191876103,141,70.6,4191876105,212,12.8,4191876107,213,1.3,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533932239,474,1,2,46,48,go76xxm0xyfgqt1h6tcrtimm,1,24.8,36.4,2023-04-15T17:36:50.170Z,2023-04-16T07:55:13Z,4191876393,56,Back,4191876401,213,3.9,4191876397,141,23.6,4191876395,140,15.2,4191876399,212,13.3,4194167211,178,,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533932291,475,1,2,46,50,go76xxm0xyfgqt1h6tcrtimm,1,13.8,21.1,2023-04-15T17:36:52.241Z,2023-04-16T07:55:47Z,4191876663,140,29.8,4191876665,141,4.8,4191876667,212,20.1,4191876669,213,5.7,4194167959,178,,4191876661,56,Back,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533932331,476,1,2,46,52,go76xxm0xyfgqt1h6tcrtimm,1,28.3,6,2023-04-15T17:36:54.602Z,2023-04-16T07:55:51Z,4191876853,212,7.7,4194168063,178,,4191876849,140,29.1,4191876855,213,1.5,4191876847,56,Back,4191876851,141,17.2,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533932383,477,1,2,46,53,go76xxm0xyfgqt1h6tcrtimm,0,29.1,17.2,2023-04-15T17:36:55.665Z,2023-04-16T07:55:58Z,4191877091,141,18.6,4191877077,155,,4191877087,140,59.6,4194168187,178,,4191877095,213,0.0,4191877097,1,,4191877081,56,Right,4191877093,212,32.0,5i8dbjuewybsfgyym63clfw0l,J. Weigl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533932413,514,49,2,46,56,c5hderjlkcoaze51e5wgvptk,1,37.7,75,2023-04-15T17:36:58.548Z,2023-04-16T07:56:04Z,,,,,,,,,,,,,,,,,,,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533932479,515,1,2,46,56,c5hderjlkcoaze51e5wgvptk,1,37.7,75,2023-04-15T17:36:58.578Z,2023-04-16T07:56:08Z,4191877593,213,6.2,4191877589,141,69.4,4191877585,56,Center,4191877587,140,66.8,4194168435,178,,4191877583,155,,4191877591,212,30.8,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533932493,516,1,2,46,59,c5hderjlkcoaze51e5wgvptk,0,65.6,69.1,2023-04-15T17:37:01.192Z,2023-04-16T07:56:18Z,4194168707,178,,4191877651,141,66.7,4191877655,213,3.3,4191877649,140,55.8,4191877647,56,Center,4191877653,212,10.4,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533932503,478,1,2,47,0,go76xxm0xyfgqt1h6tcrtimm,1,45.1,31.6,2023-04-15T17:37:02.619Z,2023-04-16T07:56:31Z,4191877705,140,45.5,4191877707,141,24.4,4191877711,213,4.8,4191877703,56,Back,4191877709,212,4.9,4194169009,178,,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533932517,479,49,2,47,1,go76xxm0xyfgqt1h6tcrtimm,1,45.5,24.4,2023-04-15T17:37:03.448Z,2023-04-16T07:56:36Z,,,,,,,,,,,,,,,,,,,,,,,,,514es9hzl2skv9dl5cofgkogl,F. Neuhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533932543,480,1,2,47,2,go76xxm0xyfgqt1h6tcrtimm,0,45.3,23.2,2023-04-15T17:37:04.247Z,2023-04-16T07:56:41Z,4191877927,141,20.5,4191877925,140,67.5,4194169247,178,,4191877923,56,Right,4191877931,213,6.2,4191877929,212,23.4,,,,,,,514es9hzl2skv9dl5cofgkogl,F. Neuhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533932559,517,8,2,47,2,c5hderjlkcoaze51e5wgvptk,1,41.9,75.4,2023-04-15T17:37:04.753Z,2023-04-16T07:57:09Z,4191878019,56,Back,4193325555,383,,4194169347,178,,,,,,,,,,,,,,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533932637,518,1,2,47,4,c5hderjlkcoaze51e5wgvptk,1,32.6,69.1,2023-04-15T17:37:06.013Z,2023-04-16T07:57:16Z,4191878399,56,Back,4191878407,141,71.2,4191878411,212,7.7,4191878403,140,39.8,4191878413,213,0.2,4194169975,178,,4191878397,3,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533932647,519,49,2,47,6,c5hderjlkcoaze51e5wgvptk,1,39.8,70.8,2023-04-15T17:37:07.945Z,2023-04-16T07:57:22Z,,,,,,,,,,,,,,,,,,,,,,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534648711,1396,67,2,47,6,c5hderjlkcoaze51e5wgvptk,1,29.6,74.9,2023-04-15T17:37:07.980Z,2023-04-16T15:15:30Z,4195665423,233,1134,,,,,,,,,,,,,,,,,,,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534648691,1134,67,2,47,6,go76xxm0xyfgqt1h6tcrtimm,0,70.4,25.1,2023-04-15T17:37:07.981Z,2023-04-16T14:37:24Z,4195665481,233,1396,,,,,,,,,,,,,,,,,,,,,,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534199211,1002,1,2,47,6,c5hderjlkcoaze51e5wgvptk,0,28.5,74.9,2023-04-15T17:37:07.984Z,2023-04-16T15:15:30Z,4193337845,141,74.3,4193337837,56,Back,4193341957,236,,4193341963,286,,4193953709,233,846,4194170209,178,,4193337841,140,26.1,4193337849,212,2.6,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,4193337853,213,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534199219,846,74,2,47,6,go76xxm0xyfgqt1h6tcrtimm,1,73.9,25.7,2023-04-15T17:37:08.070Z,2023-04-16T07:57:31Z,4194170307,178,,4193953725,233,1002,4193337893,285,,4193337891,56,Center,,,,,,,,,,,,,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533932783,520,1,2,47,7,c5hderjlkcoaze51e5wgvptk,0,26.8,60.8,2023-04-15T17:37:09.618Z,2023-04-16T07:57:36Z,4191879181,1,,4191879179,213,4.4,4193344801,196,,4191879171,56,Back,4191879173,140,15.1,4191879177,212,43.9,4194170437,178,,4191879175,141,0.0,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533933163,481,5,2,47,12,go76xxm0xyfgqt1h6tcrtimm,1,82.8,101.6,2023-04-15T17:37:13.950Z,2023-04-16T07:57:43Z,4191881207,56,Left,4191881235,233,521,4191881209,347,,,,,,,,,,,,,,,,,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533932791,521,5,2,47,12,c5hderjlkcoaze51e5wgvptk,0,17.2,-1.6,2023-04-15T17:37:13.950Z,2023-04-16T07:57:44Z,4191879195,347,,4191881271,233,481,4191879193,56,Back,,,,,,,,,,,,,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533933191,482,1,2,47,32,go76xxm0xyfgqt1h6tcrtimm,1,80.5,100,2023-04-15T17:37:34.409Z,2023-04-16T07:57:51Z,4191881333,56,Left,4191881335,140,92.0,4191881337,141,89.6,4191881339,212,14.3,4191881331,107,,4191881341,213,5.7,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533933225,483,1,2,47,34,go76xxm0xyfgqt1h6tcrtimm,1,92.1,89.6,2023-04-15T17:37:35.985Z,2023-04-16T07:57:56Z,4191881529,141,94.6,4191881531,212,8.8,4191881533,213,2.7,4191881525,56,Left,4191881527,140,84.4,4194170831,178,,,,,,,,7tj7eobo7kmk8egcbfrabe8d1,A. Pléa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533933235,484,1,2,47,36,go76xxm0xyfgqt1h6tcrtimm,0,85.5,90.2,2023-04-15T17:37:37.983Z,2023-04-16T07:58:00Z,4191881599,56,Center,4191881607,213,5.0,4191881601,140,89.5,4191881605,212,16.7,4191881603,141,66.5,4194170915,178,,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533933285,522,49,2,47,37,c5hderjlkcoaze51e5wgvptk,1,8.8,34.8,2023-04-15T17:37:39.369Z,2023-04-16T07:58:09Z,,,,,,,,,,,,,,,,,,,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533933313,523,1,2,47,38,c5hderjlkcoaze51e5wgvptk,1,8.8,34.8,2023-04-15T17:37:40.704Z,2023-04-16T07:58:13Z,4194171155,178,,4191882055,212,32.8,4191882063,1,,4191882059,213,0.1,4191882045,140,39.8,4191882037,56,Back,4191882033,155,,4191882051,141,41.0,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533933317,524,61,2,47,40,c5hderjlkcoaze51e5wgvptk,0,40,41.6,2023-04-15T17:37:42.685Z,2023-04-16T07:58:25Z,4194171371,178,,4191882077,56,Back,,,,,,,,,,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533933339,485,49,2,47,42,go76xxm0xyfgqt1h6tcrtimm,1,50.7,43.5,2023-04-15T17:37:44.618Z,2023-04-16T07:58:32Z,,,,,,,,,,,,,,,,,,,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533933397,486,1,2,47,42,go76xxm0xyfgqt1h6tcrtimm,0,51,43.1,2023-04-15T17:37:44.665Z,2023-04-16T07:58:37Z,4191882531,213,0.4,4191882529,212,29.7,4191882519,157,,4191882527,141,61.8,4191882533,1,,4191882525,140,76.6,4194171587,178,,4191882523,56,Center,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533933431,525,1,2,47,46,c5hderjlkcoaze51e5wgvptk,1,23.6,31.9,2023-04-15T17:37:47.941Z,2023-04-16T07:58:42Z,4191882729,140,43.8,4191882731,141,39.1,4191882727,56,Back,4194171693,178,,4191882733,212,21.8,4191882725,3,,4191882735,213,0.2,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533933439,526,49,2,47,48,c5hderjlkcoaze51e5wgvptk,1,44.1,39.1,2023-04-15T17:37:50.084Z,2023-04-16T07:58:47Z,,,,,,,,,,,,,,,,,,,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533933467,527,1,2,47,48,c5hderjlkcoaze51e5wgvptk,1,44.5,38.8,2023-04-15T17:37:50.162Z,2023-04-16T07:58:55Z,4191882931,140,42.8,4194171899,388,,4191882937,213,4.6,4191882935,212,12.1,4191882933,141,21.2,4191882927,56,Back,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533933511,528,1,2,47,50,c5hderjlkcoaze51e5wgvptk,1,44.4,23,2023-04-15T17:37:52.319Z,2023-04-16T07:58:59Z,4191883187,213,1.6,4191883185,212,12.4,4191883183,141,41.3,4194171981,178,,4191883181,140,44.3,4191883179,56,Back,,,,,,,78e1qvft3ser2tyayjlmemdp1,S. Rode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533933567,529,1,2,47,52,c5hderjlkcoaze51e5wgvptk,0,47.4,44.5,2023-04-15T17:37:54.597Z,2023-04-16T07:59:04Z,4191883493,140,60.1,4191883495,141,100.0,4191883497,212,40.7,4191883499,213,1.2,4191883501,1,,4194172133,178,,4191883491,56,Left,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533933785,487,5,2,47,55,go76xxm0xyfgqt1h6tcrtimm,1,42.7,-1.2,2023-04-15T17:37:57.327Z,2023-04-16T07:59:08Z,4191884701,347,,4191884715,233,530,4191884699,56,Back,,,,,,,,,,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533933575,530,5,2,47,55,c5hderjlkcoaze51e5wgvptk,0,57.3,101.2,2023-04-15T17:37:57.327Z,2023-04-16T07:59:09Z,4191883525,56,Left,4191883527,347,,4191884751,233,487,,,,,,,,,,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533933943,488,1,2,48,11,go76xxm0xyfgqt1h6tcrtimm,0,45.5,0,2023-04-15T17:38:13.874Z,2023-04-16T07:59:13Z,4191885513,56,Right,4191885521,212,22.9,4191885517,140,67.1,4191885525,1,,4191885507,107,,4191885519,141,3.8,4191885523,213,0.1,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533933965,531,12,2,48,13,c5hderjlkcoaze51e5wgvptk,1,26.5,95.7,2023-04-15T17:38:15.415Z,2023-04-16T07:59:24Z,4194172513,178,,4191885641,213,0.5,4191885639,212,9.1,4191885637,141,100.0,4191885701,167,,4191885635,140,34.1,4191885633,56,Back,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533934183,489,5,2,48,14,go76xxm0xyfgqt1h6tcrtimm,1,63.6,-1.6,2023-04-15T17:38:16.509Z,2023-04-16T07:59:32Z,4191886819,347,,4191886839,233,532,4191886817,56,Right,,,,,,,,,,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533933975,532,5,2,48,14,c5hderjlkcoaze51e5wgvptk,0,36.4,101.6,2023-04-15T17:38:16.509Z,2023-04-16T07:59:32Z,4191885679,347,,4191886843,233,489,4191885677,56,Back,,,,,,,,,,,,,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533934209,490,1,2,48,26,go76xxm0xyfgqt1h6tcrtimm,1,61.4,0,2023-04-15T17:38:28.575Z,2023-04-16T07:59:35Z,4191886921,107,,4191886929,212,7.6,4191886931,213,2.2,4191886927,141,8.1,4191886925,140,57.4,4191886923,56,Right,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533934243,491,1,2,48,27,go76xxm0xyfgqt1h6tcrtimm,1,57.6,8.1,2023-04-15T17:38:29.485Z,2023-04-16T07:59:38Z,4191887133,212,5.5,4191887127,56,Right,4191887135,213,5.8,4194172719,178,,4191887129,140,62.1,4191887131,141,4.0,,,,,,,5i8dbjuewybsfgyym63clfw0l,J. Weigl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533934269,492,1,2,48,28,go76xxm0xyfgqt1h6tcrtimm,0,62.1,4,2023-04-15T17:38:30.903Z,2023-04-16T07:59:42Z,4191887219,141,10.0,4191887223,213,0.8,4191887221,212,5.9,4194172813,178,,4191887215,56,Right,4191887217,140,66.2,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533934283,533,61,2,48,29,c5hderjlkcoaze51e5wgvptk,1,33.3,85.9,2023-04-15T17:38:31.141Z,2023-04-16T07:59:52Z,4191887277,56,Back,4194173059,178,,,,,,,,,,,,,,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533934337,534,49,2,48,30,c5hderjlkcoaze51e5wgvptk,1,22.7,86.3,2023-04-15T17:38:32.098Z,2023-04-16T14:40:25Z,,,,,,,,,,,,,,,,,,,,,,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
