id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/11/value,qualifier/17/value,qualifier/18/value
2543980149,168,49,1,16,2,8q1ul09cygzswb7tb456bmifv,1,60.7,90.2,2023-05-05T18:46:13.575Z,2023-05-06T03:59:31Z,,,,,,,,,,,,,,,,,,,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544138581,1127,83,1,16,5,7ad69ngbpjuyzv96drf8d9sn2,1,39.8,7.4,2023-05-05T18:46:16.672Z,2023-05-06T04:31:06Z,4253197297,399,112486,,,,,,,,,,,,,,,,,,,,,,7w63iqek6hmnizlirurla1cr9,N. Amiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543980333,169,1,1,16,5,8q1ul09cygzswb7tb456bmifv,0,60.8,90.2,2023-05-05T18:46:16.677Z,2023-05-06T03:59:38Z,4253180115,178,,4252350367,140,64.3,4252350373,213,6.1,4252350371,212,3.8,4252350369,141,89.1,4252350365,56,Left,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544138533,1126,67,1,16,6,7ad69ngbpjuyzv96drf8d9sn2,1,37.5,10.4,2023-05-05T18:46:17.987Z,2023-05-06T09:03:41Z,4253196965,233,874,,,,,,,,,,,,,,,,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544138529,874,67,1,16,6,8q1ul09cygzswb7tb456bmifv,0,62.5,89.6,2023-05-05T18:46:17.988Z,2023-05-06T04:30:17Z,4253196973,233,1126,,,,,,,,,,,,,,,,,,,,,,6yc09eth94qsachf595dyx6fp,D. Selke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543980385,158,8,1,16,6,7ad69ngbpjuyzv96drf8d9sn2,1,36.2,10.4,2023-05-05T18:46:18.026Z,2023-05-06T09:03:41Z,4252846341,385,,4253180347,178,,4252350617,56,Back,,,,,,,,,,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543980339,170,43,1,16,7,8q1ul09cygzswb7tb456bmifv,1,0,0,2023-05-05T18:46:19.037Z,2023-05-05T18:48:40Z,4252360671,144,50,4252350993,233,158,4252350399,56,Left,4252350401,286,0,,,,,,,,,,,,,cnf7quyillyf560nh14taliw9,L. Maina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543980401,159,5,1,16,8,7ad69ngbpjuyzv96drf8d9sn2,0,40.6,-1.6,2023-05-05T18:46:19.267Z,2023-05-06T03:59:56Z,4252350687,56,Back,4252350691,347,,4252351155,233,171,,,,,,,,,,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543980393,171,5,1,16,8,8q1ul09cygzswb7tb456bmifv,1,59.4,101.6,2023-05-05T18:46:19.267Z,2023-05-06T03:59:56Z,4252350651,347,,4252351093,233,159,4252350649,56,Left,,,,,,,,,,,,,,,,cnf7quyillyf560nh14taliw9,L. Maina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543981029,172,1,1,16,48,8q1ul09cygzswb7tb456bmifv,1,62.3,100,2023-05-05T18:46:59.413Z,2023-05-06T03:59:59Z,4252353755,56,Back,4252353761,212,30.5,4252353753,107,,4252353765,1,,4252846521,189,,4252353763,213,3.6,4252353759,141,83.3,4252353757,140,35.9,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543981037,173,1,1,16,50,8q1ul09cygzswb7tb456bmifv,1,32,82.6,2023-05-05T18:47:01.734Z,2023-05-06T04:00:00Z,4253180457,178,,4252353795,56,Back,4252353799,141,52.8,4252353797,140,29.8,4252353801,212,20.4,4252353803,213,4.6,4252846567,189,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543981063,174,1,1,16,54,8q1ul09cygzswb7tb456bmifv,1,29.5,48,2023-05-05T18:47:05.879Z,2023-05-06T04:00:07Z,4252353939,213,3.0,4252353931,56,Back,4252353933,140,13.0,4252353935,141,51.1,4253180549,178,,4252353937,212,17.5,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543981121,175,1,1,16,57,8q1ul09cygzswb7tb456bmifv,1,13.9,49.5,2023-05-05T18:47:08.824Z,2023-05-06T04:00:11Z,4252354193,155,,4252354195,56,Center,4252354199,141,57.4,4253180643,178,,4252354197,140,63.6,4252354205,1,,4252354203,213,0.1,4252354201,212,52.5,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543981175,176,1,1,17,1,8q1ul09cygzswb7tb456bmifv,1,63.6,57.4,2023-05-05T18:47:12.156Z,2023-05-06T04:00:18Z,4252354473,140,63.8,4252354477,212,14.5,4252354475,141,36.1,4252354479,213,4.7,4252354471,56,Center,4252354469,3,,4253180739,388,,,,,6yc09eth94qsachf595dyx6fp,D. Selke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543981201,177,1,1,17,5,8q1ul09cygzswb7tb456bmifv,1,78.1,28.5,2023-05-05T18:47:17.054Z,2023-05-06T04:00:22Z,4252354657,141,16.7,4253180797,178,,4252354659,212,13.6,4252354653,56,Right,4252354661,213,5.6,4252354655,140,88.5,,,,,,,bkonv3y0vn24mpn6j8abjtux,D. Ljubičić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543981209,178,1,1,17,7,8q1ul09cygzswb7tb456bmifv,0,94.2,17.2,2023-05-05T18:47:19.058Z,2023-05-06T04:00:25Z,4252354695,140,94.3,4252354693,56,Right,4252354699,212,2.4,4252846803,386,,4252846805,20,,4252354689,2,,4252846801,225,,4253180831,178,,7rltyxkrvvfg7q1hppl631soa,J. Thielmann,4252354697,141,20.7,4252354701,213,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543981213,162,61,1,17,7,7ad69ngbpjuyzv96drf8d9sn2,1,5.8,77.9,2023-05-05T18:47:19.142Z,2023-05-06T04:00:28Z,4252354711,56,Back,4253180863,178,,,,,,,,,,,,,,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543981243,179,13,1,17,9,8q1ul09cygzswb7tb456bmifv,1,86.3,46.7,2023-05-05T18:47:20.567Z,2023-05-06T04:00:31Z,4252355729,103,72.2,4252355743,230,99.0,4252355727,102,39.0,4252354879,22,,4253180903,178,,4252354883,56,Center,4252355747,231,49.5,4252377641,81,,55z0yap5tml66nes2cchg7ahh,F. Kainz,4252355121,20,,4252355739,458,,4252355733,328,,4252354881,17,,,,,,,,,,,,,,,,,,,,,,,,
2543981241,163,5,1,17,10,7ad69ngbpjuyzv96drf8d9sn2,1,-1.9,62.7,2023-05-05T18:47:21.724Z,2023-05-06T04:01:01Z,4252354869,56,Back,4252355029,233,180,4252354871,346,,,,,,,,,,,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543981257,180,5,1,17,10,8q1ul09cygzswb7tb456bmifv,0,101.9,37.3,2023-05-05T18:47:21.724Z,2023-05-06T04:01:01Z,4252354965,56,Center,4252354967,346,,4252355055,233,163,,,,,,,,,,,,,,,,55z0yap5tml66nes2cchg7ahh,F. Kainz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543981503,164,1,1,17,26,7ad69ngbpjuyzv96drf8d9sn2,1,3.7,54.6,2023-05-05T18:47:37.309Z,2023-05-06T04:01:03Z,4252356317,237,,4252847217,189,,4252356309,141,26.8,4252356305,56,Back,4252356303,124,,4252356313,213,5.0,4252356311,212,19.8,4252356307,140,9.3,cg6h7oq0b5zpx1g4brhzyk1xx,L. Hrádecký,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543981541,165,1,1,17,30,7ad69ngbpjuyzv96drf8d9sn2,1,19.2,25.3,2023-05-05T18:47:41.482Z,2023-05-06T04:01:06Z,4252356493,56,Back,4252356495,140,20.0,4252356499,212,13.4,4253181169,178,,4252356497,141,5.6,4252356501,213,4.8,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543981583,166,1,1,17,32,7ad69ngbpjuyzv96drf8d9sn2,1,20.2,5,2023-05-05T18:47:44.152Z,2023-05-06T04:01:09Z,4252356769,56,Center,4252356777,213,0.3,4253181221,178,,4252356767,155,,4252356773,141,23.7,4252356775,212,40.5,4252356779,1,,4252356771,140,56.8,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543981585,167,44,1,17,35,7ad69ngbpjuyzv96drf8d9sn2,1,59.3,27,2023-05-05T18:47:46.317Z,2023-05-06T09:03:41Z,4252356793,56,Center,4252356795,286,,4252356895,233,181,,,,,,,,,,,,,,,,8mcf8c8ht32as6xxrf1gb51m2,A. Adli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543981599,181,44,1,17,35,8q1ul09cygzswb7tb456bmifv,0,40.7,73,2023-05-05T18:47:46.318Z,2023-05-06T04:01:14Z,4252356917,233,167,4252356861,56,Back,4252356863,285,,,,,,,,,,,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543981589,168,1,1,17,35,7ad69ngbpjuyzv96drf8d9sn2,0,57.8,24.6,2023-05-05T18:47:46.378Z,2023-05-06T09:03:42Z,4252356809,168,,4253181249,388,,4252356817,212,20.6,4252356807,3,,4252356819,213,0.2,4252356811,56,Center,4252356813,140,76.9,4252356815,141,31.4,8mcf8c8ht32as6xxrf1gb51m2,A. Adli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543981619,182,49,1,17,38,8q1ul09cygzswb7tb456bmifv,1,21.2,66,2023-05-05T18:47:49.446Z,2023-05-06T04:01:25Z,,,,,,,,,,,,,,,,,,,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543981677,183,1,1,17,38,8q1ul09cygzswb7tb456bmifv,1,21.2,66,2023-05-05T18:47:49.536Z,2023-05-06T04:01:27Z,4252357257,141,43.3,4253181311,178,,4252357253,56,Back,4252357255,140,9.4,4252357263,213,4.0,4252357259,212,19.8,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543981749,184,1,1,17,44,8q1ul09cygzswb7tb456bmifv,0,10,42.4,2023-05-05T18:47:55.544Z,2023-05-06T04:01:34Z,4252357611,155,,4252357619,212,43.4,4252357615,140,39.8,4252357613,56,Back,4252357621,213,0.8,4252357625,1,,4253181371,178,,4252357617,141,86.6,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543981765,169,1,1,17,47,7ad69ngbpjuyzv96drf8d9sn2,1,56.1,11.7,2023-05-05T18:47:58.252Z,2023-05-06T04:01:38Z,4253181433,388,,4252357695,141,23.1,4252357693,140,67.3,4252357691,56,Center,4252357699,213,0.6,4252357689,3,,4252357697,212,14.1,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543981801,170,1,1,17,48,7ad69ngbpjuyzv96drf8d9sn2,0,69.7,25.8,2023-05-05T18:47:59.929Z,2023-05-06T04:01:40Z,4252357837,141,39.4,4252357841,213,2.4,4253181461,388,,4252357833,56,Center,4252357835,140,60.7,4252357839,212,13.2,4252357831,3,,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543981869,186,1,1,17,52,8q1ul09cygzswb7tb456bmifv,1,44.4,67.2,2023-05-05T18:48:03.261Z,2023-05-06T04:01:45Z,4252358151,213,0.4,4252358147,141,71.9,4253181513,178,,4252358149,212,8.7,4252358143,56,Center,4252358145,140,52.1,,,,,,,bkonv3y0vn24mpn6j8abjtux,D. Ljubičić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543981893,187,1,1,17,53,8q1ul09cygzswb7tb456bmifv,1,53,71.3,2023-05-05T18:48:04.658Z,2023-05-06T04:01:50Z,4253181597,178,,4252358261,140,46.0,4252358259,56,Back,4252358267,213,3.1,4252358263,141,71.7,4252358265,212,7.4,,,,,,,6yc09eth94qsachf595dyx6fp,D. Selke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543981831,185,43,1,17,53,8q1ul09cygzswb7tb456bmifv,1,0,0,2023-05-05T18:48:04.873Z,2023-05-05T22:49:02Z,4252847553,144,49,,,,,,,,,,,,,,,,,,,,,,bkonv3y0vn24mpn6j8abjtux,D. Ljubičić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543981933,188,1,1,17,56,8q1ul09cygzswb7tb456bmifv,1,55.6,82.6,2023-05-05T18:48:07.931Z,2023-05-06T04:01:55Z,4252358449,212,15.2,4252358445,140,69.3,4252358443,56,Center,4253181641,178,,4252358447,141,75.2,4252358451,213,5.9,,,,,,,55z0yap5tml66nes2cchg7ahh,F. Kainz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543981941,189,1,1,17,57,8q1ul09cygzswb7tb456bmifv,1,69.8,75.8,2023-05-05T18:48:08.950Z,2023-05-06T04:01:58Z,4252358501,213,1.2,4252358497,141,94.6,4252358499,212,13.5,4253181685,178,,4252358493,56,Left,4252358495,140,73.9,,,,,,,bkonv3y0vn24mpn6j8abjtux,D. Ljubičić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543981995,190,1,1,18,0,8q1ul09cygzswb7tb456bmifv,1,69.6,95.3,2023-05-05T18:48:11.966Z,2023-05-06T04:02:05Z,4252358729,56,Left,4252358737,213,3.3,4253181735,178,,4252358731,140,63.0,4252358733,141,93.8,4252358735,212,7.0,,,,,,,cnf7quyillyf560nh14taliw9,L. Maina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543982025,191,1,1,18,3,8q1ul09cygzswb7tb456bmifv,1,59.8,83.3,2023-05-05T18:48:14.673Z,2023-05-06T04:02:09Z,4252358897,141,70.6,4253181789,178,,4252358899,212,21.5,4252358901,213,3.6,4252358893,56,Back,4252358895,140,41.1,,,,,,,55z0yap5tml66nes2cchg7ahh,F. Kainz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543982051,192,1,1,18,6,8q1ul09cygzswb7tb456bmifv,1,41.1,70.6,2023-05-05T18:48:17.163Z,2023-05-06T04:02:12Z,4253181799,178,,4252359057,141,39.0,4252359059,212,21.5,4252359053,56,Back,4252359055,140,40.5,4252359061,213,4.7,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543982137,193,1,1,18,8,8q1ul09cygzswb7tb456bmifv,1,40.5,39,2023-05-05T18:48:19.674Z,2023-05-06T04:02:15Z,4252359531,155,,4252359539,212,34.0,4252359535,140,46.5,4252359533,56,Back,4252359541,213,1.4,4252359543,1,,4253181817,178,,4252359537,141,88.1,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543982153,194,1,1,18,15,8q1ul09cygzswb7tb456bmifv,1,55.2,79,2023-05-05T18:48:26.263Z,2023-05-06T04:02:20Z,4252359625,141,67.8,4252359621,140,57.8,4253181849,178,,4252359617,56,Center,4252359631,212,8.1,4252359635,213,5.1,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543982197,195,1,1,18,16,8q1ul09cygzswb7tb456bmifv,1,57.8,67.8,2023-05-05T18:48:27.958Z,2023-05-06T04:02:24Z,4253181873,178,,4252359905,212,17.3,4252359903,141,52.2,4252359901,140,44.8,4252359909,213,3.8,4252359899,56,Back,,,,,,,55z0yap5tml66nes2cchg7ahh,F. Kainz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543982241,196,1,1,18,20,8q1ul09cygzswb7tb456bmifv,1,46.5,47.8,2023-05-05T18:48:31.653Z,2023-05-06T04:02:31Z,4252360177,213,1.1,4252360169,56,Center,4253181993,178,,4252360173,141,73.3,4252360175,212,19.9,4252360171,140,55.8,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543982279,197,1,1,18,23,8q1ul09cygzswb7tb456bmifv,1,58.3,76.9,2023-05-05T18:48:34.318Z,2023-05-06T04:02:37Z,4252360433,140,63.9,4252360435,141,93.8,4252360439,212,12.9,4252360431,56,Left,4253182089,178,,4252360443,213,1.1,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543982335,198,1,1,18,26,8q1ul09cygzswb7tb456bmifv,1,59,89,2023-05-05T18:48:37.663Z,2023-05-06T04:02:42Z,4252360791,141,80.7,4252360793,212,23.5,4252360795,213,3.4,4252360789,140,37.3,4252360787,56,Back,4253182129,178,,,,,,,,cnf7quyillyf560nh14taliw9,L. Maina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543982361,199,1,1,18,28,8q1ul09cygzswb7tb456bmifv,1,40.7,83.7,2023-05-05T18:48:39.208Z,2023-05-06T04:02:56Z,4252360935,213,4.5,4252360933,212,13.4,4252360923,56,Back,4252360925,140,38.3,4252360929,141,64.3,4253182167,178,,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543982395,200,1,1,18,30,8q1ul09cygzswb7tb456bmifv,1,38,60.6,2023-05-05T18:48:42.062Z,2023-05-06T04:03:00Z,4252361095,56,Back,4252361103,213,4.8,4253182337,178,,4252361101,212,20.9,4252361099,141,29.9,4252361097,140,39.0,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543982489,201,1,1,18,34,8q1ul09cygzswb7tb456bmifv,1,40.7,27.2,2023-05-05T18:48:45.756Z,2023-05-06T04:03:04Z,4252361567,212,15.3,4253182399,178,,4252361561,56,Back,4252361569,213,2.1,4252361565,141,46.7,4252361563,140,33.4,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543982499,202,1,1,18,38,8q1ul09cygzswb7tb456bmifv,1,31.7,66.5,2023-05-05T18:48:49.576Z,2023-05-06T04:03:10Z,4252361627,213,1.5,4253182471,178,,4252361619,56,Back,4252361625,212,16.5,4252361623,141,90.7,4252361621,140,32.9,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543982529,203,1,1,18,39,8q1ul09cygzswb7tb456bmifv,1,32.9,90.7,2023-05-05T18:48:50.795Z,2023-05-06T04:03:13Z,4252361761,140,13.8,4252361765,212,26.3,4252361763,141,65.6,4253182533,178,,4252361759,56,Back,4252361767,213,3.8,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543982617,204,1,1,18,42,8q1ul09cygzswb7tb456bmifv,0,13.8,65.6,2023-05-05T18:48:53.307Z,2023-05-06T04:03:17Z,4252362125,56,Center,4252362123,157,,4252362129,141,76.8,4253182557,178,,4252362131,212,48.4,4252362133,213,0.2,4252362135,1,,4252362127,140,59.3,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543982607,171,44,1,18,45,7ad69ngbpjuyzv96drf8d9sn2,1,42.8,26.6,2023-05-05T18:48:56.738Z,2023-05-06T09:03:42Z,4252362077,285,,4252362331,233,205,4252362075,56,Back,,,,,,,,,,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543982629,205,44,1,18,45,8q1ul09cygzswb7tb456bmifv,0,57.2,73.4,2023-05-05T18:48:56.739Z,2023-05-06T04:03:23Z,4252362201,286,,4252362351,233,171,4252362199,56,Center,,,,,,,,,,,,,,,,cnf7quyillyf560nh14taliw9,L. Maina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543982639,172,1,1,18,45,7ad69ngbpjuyzv96drf8d9sn2,1,44.8,30.1,2023-05-05T18:48:56.768Z,2023-05-06T09:03:42Z,4252362239,3,,4252362253,212,11.9,4252362249,141,43.0,4252362245,140,52.5,4253182609,388,,4252362243,56,Center,4252362257,213,0.8,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543982651,173,49,1,18,46,7ad69ngbpjuyzv96drf8d9sn2,1,52.5,43,2023-05-05T18:48:57.865Z,2023-05-06T04:04:11Z,,,,,,,,,,,,,,,,,,,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543982679,174,1,1,18,46,7ad69ngbpjuyzv96drf8d9sn2,1,52.5,43,2023-05-05T18:48:57.870Z,2023-05-06T04:04:06Z,4252362427,212,7.7,4253182931,178,,4252362423,140,47.4,4252362425,141,34.8,4252362429,213,3.9,4252362421,56,Back,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543982709,175,1,1,18,48,7ad69ngbpjuyzv96drf8d9sn2,1,48.5,41.6,2023-05-05T18:48:59.870Z,2023-05-06T04:05:08Z,4252362547,212,19.9,4253183451,178,,4252362545,141,69.1,4252362543,140,41.9,4252362541,56,Back,4252362549,213,1.9,,,,,,,7w63iqek6hmnizlirurla1cr9,N. Amiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543982745,176,1,1,18,50,7ad69ngbpjuyzv96drf8d9sn2,1,41.5,69.9,2023-05-05T18:49:01.327Z,2023-05-06T04:05:14Z,4252362707,141,90.6,4253183499,178,,4252362711,213,1.2,4252362709,212,14.9,4252362703,56,Back,4252362705,140,46.1,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543982791,177,1,1,18,53,7ad69ngbpjuyzv96drf8d9sn2,1,45.8,94.1,2023-05-05T18:49:04.986Z,2023-05-06T04:05:19Z,4252362935,56,Back,4253183519,178,,4252362939,141,87.1,4252362937,140,35.8,4252362943,213,3.6,4252362941,212,11.5,,,,,,,a41r2ob5fhirgdwxwox6nr4yx,M. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543982821,178,1,1,18,57,7ad69ngbpjuyzv96drf8d9sn2,1,28.7,80.2,2023-05-05T18:49:08.528Z,2023-05-06T04:05:26Z,4252363111,140,15.1,4252363115,212,24.0,4252363117,213,4.1,4252363113,141,51.9,4253183579,178,,4252363109,56,Back,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543982881,179,1,1,19,0,7ad69ngbpjuyzv96drf8d9sn2,1,14.4,51.6,2023-05-05T18:49:11.418Z,2023-05-06T04:05:30Z,4252363397,141,77.5,4252363395,140,20.2,4253183657,178,,4252363393,56,Back,4252363399,212,18.6,4252363401,213,1.2,,,,,,,cg6h7oq0b5zpx1g4brhzyk1xx,L. Hrádecký,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543982927,180,1,1,19,4,7ad69ngbpjuyzv96drf8d9sn2,1,19.4,60.8,2023-05-05T18:49:15.747Z,2023-05-06T04:05:35Z,4252363601,141,19.2,4252363603,212,28.4,4252363597,56,Back,4253183697,178,,4252363607,213,4.6,4252363599,140,17.2,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543982945,181,1,1,19,7,7ad69ngbpjuyzv96drf8d9sn2,1,17.4,15.5,2023-05-05T18:49:18.943Z,2023-05-06T04:05:39Z,4252363687,213,5.6,4253183749,178,,4252363685,212,12.8,4252363683,141,3.6,4252363681,140,26.8,4252363679,56,Back,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543982965,182,1,1,19,8,7ad69ngbpjuyzv96drf8d9sn2,1,22.9,2.9,2023-05-05T18:49:19.864Z,2023-05-06T04:05:43Z,4252363817,212,8.6,4253183793,178,,4252363811,56,Back,4252363819,213,1.6,4252363815,141,15.6,4252363813,140,22.8,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543982999,183,3,1,19,10,7ad69ngbpjuyzv96drf8d9sn2,1,28.2,20,2023-05-05T18:49:21.269Z,2023-05-06T04:06:01Z,4252848575,465,,4252363977,233,206,4253183967,178,,4252363957,56,Back,4252363959,285,,,,,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543982991,206,45,1,19,10,8q1ul09cygzswb7tb456bmifv,0,71.8,80,2023-05-05T18:49:21.269Z,2023-05-06T04:06:01Z,4252364003,233,183,4252363933,286,,4252363931,56,Left,,,,,,,,,,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
