id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/15/value,qualifier/16/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId
2484594957,231,1,1,26,17,a8l3w3n0j99qjlsxj3jnmgkz1,1,75.9,89.9,2022-11-12T14:56:26.492Z,2022-11-13T02:21:20Z,3910431555,155,,3910431565,212,25.9,3912932875,178,,3910431559,56,Center,3910431561,140,88.6,3910431551,2,,3910431557,152,,3910431567,213,5.3,acxwc7xxrtyssiy390t859kgl,M. Arnold,3910431563,141,57.3,3910431553,5,3912775679,224,,3912775681,72,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484594961,232,61,1,26,18,a8l3w3n0j99qjlsxj3jnmgkz1,1,87.7,58.4,2022-11-12T14:56:27.532Z,2022-11-13T02:21:25Z,3910431581,56,Center,3912932935,178,,,,,,,,,,,,,,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2484664901,414,13,1,26,19,a8l3w3n0j99qjlsxj3jnmgkz1,1,90.6,55,2022-11-12T14:56:27.894Z,2022-11-13T02:21:34Z,3910806623,108,,3910801051,24,,3910800419,17,,3910800421,56,Center,3910801055,20,,3910806613,29,,3910806627,230,98.5,3910806619,102,41.7,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,3910806615,55,232,3910806621,103,3912933053,178,,3910806629,231,3910806625,328,,,51.1,3910806611,84,,,6.9,,,,,,,,,,,,,,,,,
2484594951,223,5,1,26,20,4l9mrqzmajz5crzlz50mtbt6x,1,-1.2,57.3,2022-11-12T14:56:29.081Z,2022-11-13T02:21:41Z,3910431627,233,233,3910431491,56,Back,3910431493,346,,,,,,,,,,,,,,,,,f3v95yyj6j7h7qpprxm4zlre1,D. Geiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484594969,233,5,1,26,20,a8l3w3n0j99qjlsxj3jnmgkz1,0,101.2,42.7,2022-11-12T14:56:29.081Z,2022-11-13T02:21:41Z,3910431607,346,,3910431605,56,Center,3910431641,233,223,,,,,,,,,,,,,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595065,224,1,1,26,43,4l9mrqzmajz5crzlz50mtbt6x,1,5,38.6,2022-11-12T14:56:51.822Z,2022-11-13T02:30:59Z,3910432133,141,81.0,3910432131,140,9.1,3910432135,212,29.2,3910432137,213,1.4,3910432141,237,,3910432127,124,,3910432129,56,Back,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595077,225,1,1,26,46,4l9mrqzmajz5crzlz50mtbt6x,1,8.8,81,2022-11-12T14:56:55.213Z,2022-11-13T02:31:10Z,3910432213,141,66.6,3910432211,140,2.8,3910432209,56,Back,3912933365,178,,3910432215,212,11.6,3910432217,213,4.1,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595123,226,1,1,26,48,4l9mrqzmajz5crzlz50mtbt6x,1,2.8,66.6,2022-11-12T14:56:57.052Z,2022-11-13T02:31:17Z,3910432351,56,Back,3910432353,140,14.9,3912933401,178,,3910432359,213,6.2,3910432357,212,12.7,3910432355,141,65.9,,,,,,,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595155,227,1,1,26,52,4l9mrqzmajz5crzlz50mtbt6x,0,9.7,83.4,2022-11-12T14:57:01.243Z,2022-11-13T02:22:07Z,3910432501,213,0.1,3910432493,56,Back,3910432491,155,,3910432499,212,28.5,3910432495,140,36.6,3912933593,178,,3910432497,141,88.7,,,,7hnmtyfmurizitwz1whecjnmy,A. Stiller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595157,235,61,1,26,56,a8l3w3n0j99qjlsxj3jnmgkz1,1,56.5,12.5,2022-11-12T14:57:05.242Z,2022-11-13T02:22:14Z,3910432503,56,Right,3912933725,178,,3912933723,21,,,,,,,,,,,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595181,236,4,1,26,57,a8l3w3n0j99qjlsxj3jnmgkz1,1,38.2,4.2,2022-11-12T14:57:05.981Z,2022-11-13T02:22:19Z,3910432661,286,,3910432653,13,,3910432655,56,Back,3910432657,152,,3910432665,233,228,3910432659,265,,,,,,,,2mwe6l0eu1tisri3eu26fx8x6,K. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595169,228,4,1,26,57,4l9mrqzmajz5crzlz50mtbt6x,0,61.8,95.8,2022-11-12T14:57:05.982Z,2022-11-13T02:22:19Z,3912933821,178,,3910432549,152,,3910432681,233,236,3910432553,285,,3910432551,265,,3910432545,13,,3910432547,56,Left,,,,e8ekkg0yayhhmmhinl0v9une,G. Rutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595151,234,43,1,26,57,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2022-11-12T14:57:06.276Z,2022-11-12T14:57:51Z,3910433927,144,44,3910432471,56,Right,3910432473,286,0,,,,,,,,,,,,,,,,2mwe6l0eu1tisri3eu26fx8x6,K. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595173,229,43,1,26,57,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2022-11-12T14:57:06.277Z,2022-11-12T14:57:50Z,3910432641,233,234,3910432563,285,0,3910433899,144,44,3910432561,56,Back,,,,,,,,,,,,,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595217,237,1,1,27,2,a8l3w3n0j99qjlsxj3jnmgkz1,1,33.8,4.2,2022-11-12T14:57:10.731Z,2022-11-13T02:22:29Z,3910432839,141,45.6,3910432837,140,32.2,3910432835,56,Back,3910432843,213,1.6,3910432841,212,28.2,3910432831,5,,3912933991,178,,3910432833,152,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595247,238,1,1,27,11,a8l3w3n0j99qjlsxj3jnmgkz1,1,60.3,81.7,2022-11-12T14:57:19.764Z,2022-11-13T02:22:38Z,3910433015,213,0.2,3912934099,178,,3910433007,56,Left,3910433013,212,27.0,3910433011,141,91.1,3910433009,140,85.3,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595251,239,1,1,27,13,a8l3w3n0j99qjlsxj3jnmgkz1,0,86,90.2,2022-11-12T14:57:22.331Z,2022-11-13T02:22:45Z,3910433067,213,4.8,3912778581,72,,3912778579,386,,3910433063,141,44.2,3910433059,56,Center,3910433065,212,31.3,3910433055,2,,3912778577,225,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,3910433061,140,87.7,3912934153,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595253,230,49,1,27,15,4l9mrqzmajz5crzlz50mtbt6x,1,10.2,51.5,2022-11-12T14:57:24.294Z,2022-11-13T02:22:56Z,,,,,,,,,,,,,,,,,,,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595261,231,1,1,27,16,4l9mrqzmajz5crzlz50mtbt6x,0,10.2,51.5,2022-11-12T14:57:24.813Z,2022-11-13T02:23:02Z,3910433103,56,Back,3912934405,178,,3910433101,157,,3910433109,212,31.3,3910433111,213,6.2,3910433113,1,,3910433105,140,39.8,3910433107,141,46.3,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595293,240,1,1,27,18,a8l3w3n0j99qjlsxj3jnmgkz1,1,58.7,47,2022-11-12T14:57:27.492Z,2022-11-13T02:23:50Z,3910433257,213,4.8,3910433255,212,18.4,3910433247,3,,3912934891,388,,3910433251,140,60.0,3910433253,141,20.0,3910433249,56,Right,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595297,241,49,1,27,22,a8l3w3n0j99qjlsxj3jnmgkz1,1,60,20,2022-11-12T14:57:31.062Z,2022-11-13T02:24:01Z,,,,,,,,,,,,,,,,,,,,,,,,,2mwe6l0eu1tisri3eu26fx8x6,K. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595335,242,1,1,27,22,a8l3w3n0j99qjlsxj3jnmgkz1,1,60,20,2022-11-12T14:57:31.123Z,2022-11-13T02:24:08Z,3910433397,141,6.5,3910433395,140,86.0,3912935127,178,,3910433399,212,28.8,3910433401,213,6.0,3910433393,56,Right,,,,,,,2mwe6l0eu1tisri3eu26fx8x6,K. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595337,243,61,1,27,26,a8l3w3n0j99qjlsxj3jnmgkz1,0,88.9,4.1,2022-11-12T14:57:34.692Z,2022-11-13T02:24:27Z,3910433411,56,Right,3912935413,178,,,,,,,,,,,,,,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595403,232,5,1,27,27,4l9mrqzmajz5crzlz50mtbt6x,1,12,101,2022-11-12T14:57:35.982Z,2022-11-13T02:24:32Z,3910433729,347,,3910433727,56,Back,3910433761,233,244,,,,,,,,,,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595345,244,5,1,27,27,a8l3w3n0j99qjlsxj3jnmgkz1,0,88,-1,2022-11-12T14:57:35.982Z,2022-11-13T02:24:32Z,3910433769,233,232,3910433449,347,,3910433445,56,Right,,,,,,,,,,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595525,233,1,1,27,51,4l9mrqzmajz5crzlz50mtbt6x,0,13.1,100,2022-11-12T14:58:00.452Z,2022-11-13T02:24:39Z,3910434269,141,96.2,3910434267,140,34.3,3910434265,56,Back,3910434275,1,,3910434271,212,22.5,3910434263,107,,3910434273,213,6.1,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595557,245,1,1,27,53,a8l3w3n0j99qjlsxj3jnmgkz1,1,65.3,8.5,2022-11-12T14:58:02.494Z,2022-11-13T02:24:44Z,3910434409,3,,3912935645,388,,3910434411,56,Center,3910434413,140,68.7,3910434419,213,1.2,3910434417,212,11.2,3910434415,141,24.1,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595575,246,61,1,27,55,a8l3w3n0j99qjlsxj3jnmgkz1,1,68.7,24.1,2022-11-12T14:58:04.134Z,2022-11-13T02:24:55Z,3910434493,56,Center,3912935847,178,,,,,,,,,,,,,,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485106279,987,43,1,27,56,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2022-11-12T14:58:05.457Z,2022-11-13T06:49:11Z,3913170085,233,1341,3913170181,144,67,,,,,,,,,,,,,,,,,,,6384gzzxuxs6pvmrn8qx4d7u1,F. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485106275,1341,43,1,27,56,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2022-11-12T14:58:05.458Z,2022-11-13T06:49:11Z,3913170093,233,987,3913170171,144,67,,,,,,,,,,,,,,,,,,,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485106433,992,43,1,27,56,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2022-11-12T14:58:05.586Z,2022-11-13T06:49:31Z,3913170527,233,1352,3913170557,144,67,,,,,,,,,,,,,,,,,,,6384gzzxuxs6pvmrn8qx4d7u1,F. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485106429,1352,43,1,27,56,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2022-11-12T14:58:05.587Z,2022-11-13T06:49:30Z,3913170551,144,67,3913170533,233,992,,,,,,,,,,,,,,,,,,,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595577,247,49,1,27,57,a8l3w3n0j99qjlsxj3jnmgkz1,1,64.8,31.8,2022-11-12T14:58:05.654Z,2022-11-13T02:25:01Z,,,,,,,,,,,,,,,,,,,,,,,,,6384gzzxuxs6pvmrn8qx4d7u1,F. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595599,248,1,1,27,58,a8l3w3n0j99qjlsxj3jnmgkz1,1,64.8,31.8,2022-11-12T14:58:07.495Z,2022-11-13T02:25:07Z,3910434573,213,5.3,3910434571,212,1.9,3912936069,178,,3910434569,141,29.5,3910434565,56,Center,3910434567,140,65.8,,,,,,,6384gzzxuxs6pvmrn8qx4d7u1,F. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595603,249,61,1,27,59,a8l3w3n0j99qjlsxj3jnmgkz1,0,64.4,31.3,2022-11-12T14:58:07.922Z,2022-11-13T02:25:18Z,3910434581,56,Center,3912936187,178,,,,,,,,,,,,,,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595583,234,49,1,28,0,4l9mrqzmajz5crzlz50mtbt6x,1,31.2,59.6,2022-11-12T14:58:09.233Z,2022-11-13T02:25:31Z,,,,,,,,,,,,,,,,,,,,,,,,,f3v95yyj6j7h7qpprxm4zlre1,D. Geiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595633,235,1,1,28,3,4l9mrqzmajz5crzlz50mtbt6x,0,32.8,47.3,2022-11-12T14:58:11.785Z,2022-11-13T02:25:39Z,3910434737,213,6.0,3910434735,212,47.7,3912936579,178,,3910434727,155,,3910434739,1,,3910434729,56,Center,3910434731,140,76.4,3910434733,141,27.5,f3v95yyj6j7h7qpprxm4zlre1,D. Geiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595627,250,49,1,28,7,a8l3w3n0j99qjlsxj3jnmgkz1,1,22.1,73.3,2022-11-12T14:58:15.973Z,2022-11-13T02:25:48Z,,,,,,,,,,,,,,,,,,,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595653,251,1,1,28,7,a8l3w3n0j99qjlsxj3jnmgkz1,1,22.1,73.3,2022-11-12T14:58:16.043Z,2022-11-13T02:25:56Z,3912936871,178,,3910434825,140,2.2,3910434827,141,51.6,3910434829,212,25.6,3910434831,213,3.8,3910434823,56,Back,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595667,252,1,1,28,8,a8l3w3n0j99qjlsxj3jnmgkz1,1,2.2,51.6,2022-11-12T14:58:17.574Z,2022-11-13T02:26:06Z,3912937001,178,,3910434915,212,18.6,3910434917,213,5.3,3910434909,56,Back,3910434913,141,28.3,3910434911,140,11.4,,,,,,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595689,253,1,1,28,11,a8l3w3n0j99qjlsxj3jnmgkz1,1,13,22.2,2022-11-12T14:58:20.434Z,2022-11-13T02:26:13Z,3910435009,213,0.8,3910435007,212,17.5,3912937093,178,,3910435005,141,40.3,3910435001,56,Back,3910435003,140,24.8,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595697,254,1,1,28,13,a8l3w3n0j99qjlsxj3jnmgkz1,1,23.3,37.3,2022-11-12T14:58:21.795Z,2022-11-13T02:26:24Z,3912937211,178,,3910435033,56,Back,3910435039,212,11.7,3910435037,141,25.2,3910435035,140,15.4,3910435041,213,3.9,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595705,255,1,1,28,14,a8l3w3n0j99qjlsxj3jnmgkz1,1,15.4,25.2,2022-11-12T14:58:23.463Z,2022-11-13T02:26:31Z,3910435089,213,5.0,3910435087,212,16.0,3910435079,56,Back,3912937325,178,,3910435083,141,2.8,3910435081,140,20.2,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595731,256,1,1,28,16,a8l3w3n0j99qjlsxj3jnmgkz1,0,20.2,2.8,2022-11-12T14:58:25.155Z,2022-11-13T02:26:41Z,3910435189,141,5.5,3910435187,140,42.3,3910435185,56,Back,3912937541,178,,3910435193,213,0.1,3910435191,212,23.3,,,,,,,2mwe6l0eu1tisri3eu26fx8x6,K. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485107497,1380,67,1,28,17,4l9mrqzmajz5crzlz50mtbt6x,1,63.4,95.5,2022-11-12T14:58:26.524Z,2022-11-13T09:23:27Z,3913173547,233,1016,,,,,,,,,,,,,,,,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485107493,1016,67,1,28,17,a8l3w3n0j99qjlsxj3jnmgkz1,0,36.6,4.5,2022-11-12T14:58:26.525Z,2022-11-13T06:52:09Z,3913173559,233,1380,,,,,,,,,,,,,,,,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595743,236,8,1,28,17,4l9mrqzmajz5crzlz50mtbt6x,1,63.7,95.3,2022-11-12T14:58:26.534Z,2022-11-13T09:23:27Z,3912779419,385,,3912937625,178,,3910435249,56,Left,,,,,,,,,,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595751,237,5,1,28,19,4l9mrqzmajz5crzlz50mtbt6x,0,70.8,101.4,2022-11-12T14:58:27.832Z,2022-11-13T02:27:02Z,3910436201,233,257,3910435273,56,Left,3910435275,347,,,,,,,,,,,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595775,257,5,1,28,19,a8l3w3n0j99qjlsxj3jnmgkz1,1,29.2,-1.4,2022-11-12T14:58:27.832Z,2022-11-13T02:27:00Z,3910436197,233,237,3910435393,56,Back,3910435395,347,,,,,,,,,,,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595879,258,1,1,28,35,a8l3w3n0j99qjlsxj3jnmgkz1,1,29.7,0,2022-11-12T14:58:44.621Z,2022-11-13T02:27:07Z,3910435715,212,10.7,3910435717,213,1.0,3910436175,107,,3910435713,141,11.7,3910435711,140,35.2,3910435709,56,Back,,,,,,,2mwe6l0eu1tisri3eu26fx8x6,K. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595891,259,1,1,28,36,a8l3w3n0j99qjlsxj3jnmgkz1,1,35.2,11.7,2022-11-12T14:58:45.364Z,2022-11-13T02:27:12Z,3910435793,212,4.2,3910435791,141,7.6,3910435787,56,Back,3912937915,178,,3910435795,213,3.9,3910435789,140,32.2,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595909,260,1,1,28,37,a8l3w3n0j99qjlsxj3jnmgkz1,1,31.6,5,2022-11-12T14:58:46.573Z,2022-11-13T02:27:17Z,3910435843,56,Center,3910435841,157,,3910435853,1,,3910435851,213,0.6,3910435845,140,58.6,3910435847,141,33.7,3910435849,212,34.4,3912937975,178,,2mwe6l0eu1tisri3eu26fx8x6,K. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595915,261,61,1,28,42,a8l3w3n0j99qjlsxj3jnmgkz1,1,58.6,33.7,2022-11-12T14:58:50.954Z,2022-11-13T02:27:33Z,3912938201,178,,3910435875,56,Center,,,,,,,,,,,,,,,,,,,6384gzzxuxs6pvmrn8qx4d7u1,F. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595947,262,4,1,28,42,a8l3w3n0j99qjlsxj3jnmgkz1,1,60.6,36.6,2022-11-12T14:58:51.443Z,2022-11-13T02:27:44Z,3910435985,10,,3910435987,56,Center,3910436043,233,238,3910435989,152,,3910435991,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595957,238,4,1,28,42,4l9mrqzmajz5crzlz50mtbt6x,0,39.4,63.4,2022-11-12T14:58:51.444Z,2022-11-13T02:27:44Z,3910436051,233,262,3910436031,285,,3910436029,152,,3910436025,10,,3910436027,56,Back,3912938291,178,,,,,,,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484596129,263,1,1,29,22,a8l3w3n0j99qjlsxj3jnmgkz1,1,57.6,34.9,2022-11-12T14:59:30.737Z,2022-11-13T02:28:11Z,3912938551,178,,3910436859,213,1.1,3910436857,212,8.2,3910436855,141,45.4,3910436849,152,,3910436851,56,Center,3910437071,189,,3910436853,140,61.5,acxwc7xxrtyssiy390t859kgl,M. Arnold,3910436847,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484596131,264,1,1,29,24,a8l3w3n0j99qjlsxj3jnmgkz1,0,60.4,45.8,2022-11-12T14:59:33.225Z,2022-11-13T02:28:20Z,3912938659,178,,3910442383,189,,3910439699,141,43.1,3910439697,140,62.3,3910436863,56,Center,3910439701,212,2.7,3910439703,213,5.5,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484596127,240,61,1,29,24,4l9mrqzmajz5crzlz50mtbt6x,1,45,52.5,2022-11-12T14:59:33.366Z,2022-11-13T02:28:28Z,3910436845,56,Back,3912938797,178,,3910436867,189,,,,,,,,,,,,,,,,,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484596149,265,1,1,29,28,a8l3w3n0j99qjlsxj3jnmgkz1,1,52.6,59.4,2022-11-12T14:59:37.344Z,2022-11-13T02:28:37Z,3910436963,141,97.9,3910436961,140,66.8,3912938905,178,,3910436965,212,30.1,3910436967,213,1.1,3910436959,56,Left,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484596155,266,50,1,29,32,a8l3w3n0j99qjlsxj3jnmgkz1,1,74.4,94.9,2022-11-12T14:59:41.534Z,2022-11-13T02:28:45Z,3910437061,233,241,3910437001,286,,3910436999,56,Left,,,,,,,,,,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484596159,241,7,1,29,32,4l9mrqzmajz5crzlz50mtbt6x,1,25.6,5.1,2022-11-12T14:59:41.573Z,2022-11-13T02:28:52Z,3910437019,56,Back,3910437053,233,266,3910437017,167,,3910437021,285,,3912939125,178,,3912780059,385,,,,,,,,arwidogdfccsjv8fxa1veezf9,R. Skov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484596163,242,5,1,29,33,4l9mrqzmajz5crzlz50mtbt6x,0,26.4,-1,2022-11-12T14:59:42.484Z,2022-11-13T02:28:58Z,3910437029,347,,3910437027,56,Back,3910437121,233,267,,,,,,,,,,,,,,,,arwidogdfccsjv8fxa1veezf9,R. Skov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484596167,267,5,1,29,33,a8l3w3n0j99qjlsxj3jnmgkz1,1,73.6,101,2022-11-12T14:59:42.484Z,2022-11-13T02:28:58Z,3910437089,233,242,3910437069,347,,3910437067,56,Left,,,,,,,,,,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484596273,268,1,1,29,44,a8l3w3n0j99qjlsxj3jnmgkz1,1,71.9,100,2022-11-12T14:59:52.811Z,2022-11-13T02:29:20Z,3910437531,140,92.9,3910437533,141,91.1,3910437529,56,Left,3910437539,1,,3910437527,107,,3910437537,213,6.0,3910437535,212,23.2,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484596289,269,1,1,29,51,a8l3w3n0j99qjlsxj3jnmgkz1,1,84.4,94.4,2022-11-12T14:59:59.834Z,2022-11-13T02:29:27Z,3910437577,140,76.9,3910437583,213,4.1,3910437581,212,13.3,3910437575,56,Center,3912939755,178,,3910437579,141,78.7,,,,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485108147,1401,83,1,29,53,4l9mrqzmajz5crzlz50mtbt6x,1,24.1,25.3,2022-11-12T15:00:02.298Z,2022-11-13T06:54:21Z,3913175437,399,219265,,,,,,,,,,,,,,,,,,,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
