id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,keyPass,qualifier/11/value,qualifier/14/value
2458723357,175,1,1,21,21,a8d2gb2nag8fy0itbuxmcibh2,1,67.1,14.2,2022-09-11T13:51:34.696Z,2022-09-11T22:39:30Z,3775209699,178,,3773419425,140,70.2,3773419437,213,5.1,3773419419,56,Right,3773419429,141,3.8,3773419433,212,7.8,,,,,,,cywgibmici8hwp1ad1nhk3ufp,S. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458723407,176,1,1,21,23,a8d2gb2nag8fy0itbuxmcibh2,0,70.2,3.8,2022-09-11T13:51:36.290Z,2022-09-11T22:39:38Z,3773419707,213,1.0,3773419699,141,46.1,3773419703,212,34.0,3773419697,140,87.5,3773419709,1,,3773419693,155,,3773419695,56,Center,3774452201,72,,52t6t7cdsr0fjs9ukmwo9y7rp,C. Trimmel,3773419691,2,,3774452197,223,,3775209913,178,,,,,,,,,,,,,,,,,,,,,,,
2458723413,152,1,1,21,26,8q1ul09cygzswb7tb456bmifv,1,12,52,2022-09-11T13:51:39.557Z,2022-09-11T22:39:43Z,3773419725,213,3.1,3775210129,178,,3773419719,140,1.4,3773419721,141,53.0,3774452697,3,,3773419723,212,11.2,3773419717,56,Back,,,,4w8nqkhp6v62vs319a7qckfs9,L. Kilian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458723437,153,52,1,21,27,8q1ul09cygzswb7tb456bmifv,1,1.3,52.4,2022-09-11T13:51:40.510Z,2022-09-11T22:39:49Z,3775210307,178,,3774452889,377,,,,,,,,,,,,,,,,,,,,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458723483,154,1,1,21,31,8q1ul09cygzswb7tb456bmifv,1,11.1,53.2,2022-09-11T13:51:43.980Z,2022-09-11T22:40:13Z,3773420017,56,Back,3773420023,212,14.5,3773420021,141,62.7,3773420027,213,0.5,3773420019,140,23.5,3773420015,123,,3775210831,178,,,,,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458723527,155,1,1,21,34,8q1ul09cygzswb7tb456bmifv,1,28.9,68.4,2022-09-11T13:51:47.151Z,2022-09-11T22:40:19Z,3773420229,213,1.1,3775210955,178,,3773420225,141,88.5,3773420221,56,Back,3773420227,212,15.7,3773420223,140,36.2,,,,,,,3saz8njlttx2i4ospcwmmaqga,E. Martel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458723545,156,1,1,21,37,8q1ul09cygzswb7tb456bmifv,1,40.7,90.6,2022-09-11T13:51:50.276Z,2022-09-11T22:40:32Z,3773420303,141,96.5,3773420301,140,55.8,3773420299,56,Left,3773420307,213,0.2,3773420305,212,16.4,3775211197,178,,,,,,,,f239q43hdwrm7u7mu5jqyk91x,K. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458723547,157,61,1,21,38,8q1ul09cygzswb7tb456bmifv,0,55.8,96.5,2022-09-11T13:51:51.608Z,2022-09-11T22:40:37Z,3773420319,56,Left,3775211329,178,,,,,,,,,,,,,,,,,,,,55z0yap5tml66nes2cchg7ahh,F. Kainz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458723555,158,5,1,21,39,8q1ul09cygzswb7tb456bmifv,0,61.6,101.2,2022-09-11T13:51:52.138Z,2022-09-11T22:40:48Z,3773420347,56,Left,3773559257,233,177,3773420349,347,,,,,,,,,,,,,,,,,55z0yap5tml66nes2cchg7ahh,F. Kainz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458723683,177,5,1,21,39,a8d2gb2nag8fy0itbuxmcibh2,1,38.4,-1.2,2022-09-11T13:51:52.138Z,2022-09-11T22:40:48Z,3773420949,56,Back,3773559211,233,158,3773420951,347,,,,,,,,,,,,,,,,,52t6t7cdsr0fjs9ukmwo9y7rp,C. Trimmel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458723715,178,1,1,21,53,a8d2gb2nag8fy0itbuxmcibh2,1,30.3,0,2022-09-11T13:52:05.923Z,2022-09-11T22:40:54Z,3773421107,141,5.6,3773421101,107,,3773421103,56,Back,3773421109,212,8.5,3773421111,213,2.5,3773421105,140,23.6,,,,,,,52t6t7cdsr0fjs9ukmwo9y7rp,C. Trimmel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458723797,179,1,1,21,56,a8d2gb2nag8fy0itbuxmcibh2,1,25.8,7.9,2022-09-11T13:52:08.896Z,2022-09-11T22:41:00Z,3775211853,178,,3773421527,212,29.3,3773421521,56,Back,3773421523,140,17.1,3773421529,213,1.9,3773421525,141,48.8,,,,,,,87jamhsc8ps9kh5432u36kjc9,P. Jaeckel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458723855,180,1,1,22,3,a8d2gb2nag8fy0itbuxmcibh2,0,18.5,49.7,2022-09-11T13:52:16.404Z,2022-09-11T22:41:08Z,3773421813,213,6.3,3775212079,178,,3773421805,56,Center,3773421809,141,48.1,3773421811,212,52.1,3773421803,155,,3773421815,1,,3773421807,140,68.1,7446u69ki15qcyq2jtszacm3t,L. Grill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458723861,159,1,1,22,6,8q1ul09cygzswb7tb456bmifv,1,34.2,50.9,2022-09-11T13:52:19.696Z,2022-09-11T22:41:12Z,3774454745,141,45.0,3774454749,213,5.9,3774454743,140,45.2,3775212125,388,,3774454747,212,12.2,3773421829,56,Back,3774454741,3,,,,,3saz8njlttx2i4ospcwmmaqga,E. Martel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458723907,160,44,1,22,8,8q1ul09cygzswb7tb456bmifv,1,43.7,49.8,2022-09-11T13:52:21.256Z,2022-09-12T07:14:08Z,3773422009,233,181,3773422001,56,Back,3773422003,285,,,,,,,,,,,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458723903,181,44,1,22,8,a8d2gb2nag8fy0itbuxmcibh2,0,56.3,50.2,2022-09-11T13:52:21.257Z,2022-09-11T22:41:20Z,3773422013,233,160,3773421997,56,Center,3773421999,286,,,,,,,,,,,,,,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458723911,161,1,1,22,8,8q1ul09cygzswb7tb456bmifv,0,44.8,48.5,2022-09-11T13:52:21.298Z,2022-09-12T07:14:08Z,3773422019,3,,3773422031,213,0.2,3773422025,140,54.3,3773422029,212,10.3,3775212421,388,,3773422023,56,Center,3773422027,141,52.0,3773422021,168,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458723935,182,1,1,22,11,a8d2gb2nag8fy0itbuxmcibh2,1,45.6,41.5,2022-09-11T13:52:24.030Z,2022-09-11T22:41:32Z,3773422127,56,Back,3775212627,178,,3773422139,213,3.6,3773422133,141,32.6,3773422129,140,34.9,3773422137,212,12.8,,,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458723969,183,1,1,22,13,a8d2gb2nag8fy0itbuxmcibh2,1,34.9,32.6,2022-09-11T13:52:26.277Z,2022-09-11T22:41:47Z,3773422311,140,43.2,3773422317,213,5.2,3773422309,56,Back,3775212899,178,,3773422313,141,9.8,3773422315,212,17.8,,,,,,,87jamhsc8ps9kh5432u36kjc9,P. Jaeckel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458723991,184,1,1,22,16,a8d2gb2nag8fy0itbuxmcibh2,1,51.9,6.9,2022-09-11T13:52:28.967Z,2022-09-11T22:41:55Z,3775213121,178,,3773422461,212,20.1,3773422455,56,Center,3773422459,141,30.1,3773422463,213,0.9,3773422457,140,63.7,,,,,,,52t6t7cdsr0fjs9ukmwo9y7rp,C. Trimmel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458724077,185,1,1,22,18,a8d2gb2nag8fy0itbuxmcibh2,1,61.8,31.1,2022-09-11T13:52:31.819Z,2022-09-11T22:42:06Z,3775213385,178,,3773422885,213,1.4,3773422877,56,Left,3773422881,141,88.1,3773422887,1,,3773422883,212,39.1,3773422879,140,66.8,,,,cywgibmici8hwp1ad1nhk3ufp,S. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458724091,186,1,1,22,26,a8d2gb2nag8fy0itbuxmcibh2,1,97.1,71,2022-09-11T13:52:38.983Z,2022-09-11T22:42:27Z,3775213735,178,,3773422965,213,4.6,3773422955,56,Center,3773422961,141,56.3,3773422959,140,96.4,3773422963,212,10.0,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459137239,1138,67,1,22,26,a8d2gb2nag8fy0itbuxmcibh2,1,96.9,53.8,2022-09-11T13:52:39.731Z,2022-09-12T07:14:08Z,3775716783,233,1296,,,,,,,,,,,,,,,,,,,,,,5xhjvappzv6swoof5qpi0yj9,J. Siebatcheu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459137237,1296,67,1,22,26,8q1ul09cygzswb7tb456bmifv,0,3.1,46.2,2022-09-11T13:52:39.732Z,2022-09-12T06:25:42Z,3775716797,233,1138,,,,,,,,,,,,,,,,,,,,,,4w8nqkhp6v62vs319a7qckfs9,L. Kilian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458724103,187,61,1,22,26,a8d2gb2nag8fy0itbuxmcibh2,0,96.4,56.3,2022-09-11T13:52:39.753Z,2022-09-12T07:14:09Z,3773423015,56,Center,3775213981,178,,,,,,,,,,,,,,,,,,,,5xhjvappzv6swoof5qpi0yj9,J. Siebatcheu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458724097,162,5,1,22,27,8q1ul09cygzswb7tb456bmifv,1,-0.8,38,2022-09-11T13:52:40.697Z,2022-09-11T22:42:44Z,3773422991,346,,3773422989,56,Back,3773423135,233,188,,,,,,,,,,,,,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458724123,188,5,1,22,27,a8d2gb2nag8fy0itbuxmcibh2,0,100.8,62,2022-09-11T13:52:40.697Z,2022-09-11T22:42:43Z,3773423105,56,Center,3773423107,346,,3773423159,233,162,,,,,,,,,,,,,,,,5xhjvappzv6swoof5qpi0yj9,J. Siebatcheu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458724201,163,1,1,22,37,8q1ul09cygzswb7tb456bmifv,1,3.3,41.9,2022-09-11T13:52:50.828Z,2022-09-11T22:42:50Z,3773423477,237,,3773423471,213,1.1,3773423469,212,33.1,3773423473,1,,3773423465,140,16.6,3773423461,124,,3773423467,141,86.0,3773423463,56,Back,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458724263,164,1,1,22,46,8q1ul09cygzswb7tb456bmifv,1,31,85.6,2022-09-11T13:52:59.287Z,2022-09-11T22:42:54Z,3773423813,56,Back,3773423821,213,4.6,3773423817,141,69.9,3773423815,140,29.5,3773423819,212,10.8,3775214319,178,,,,,,,,f239q43hdwrm7u7mu5jqyk91x,K. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458724291,165,1,1,22,48,8q1ul09cygzswb7tb456bmifv,1,30.5,70.6,2022-09-11T13:53:01.331Z,2022-09-11T22:43:00Z,3773423949,140,25.0,3773423953,212,10.2,3773423951,141,58.3,3773423955,213,4.1,3773423947,56,Back,3775214399,178,,,,,,,,3saz8njlttx2i4ospcwmmaqga,E. Martel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458724345,166,1,1,22,52,8q1ul09cygzswb7tb456bmifv,1,25.1,55.8,2022-09-11T13:53:05.103Z,2022-09-11T22:43:11Z,3773424289,213,5.1,3775214593,178,,3773424285,141,13.0,3773424287,212,31.8,3773424281,56,Back,3773424283,140,37.2,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458724377,167,1,1,22,57,8q1ul09cygzswb7tb456bmifv,1,47.4,7.1,2022-09-11T13:53:10.717Z,2022-09-11T22:43:18Z,3775214765,178,,3773424427,140,58.9,3773424425,56,Right,3773424431,212,15.1,3773424433,213,0.6,3773424429,141,20.5,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459137355,1305,67,1,22,58,8q1ul09cygzswb7tb456bmifv,1,59.5,20.6,2022-09-11T13:53:11.407Z,2022-09-12T07:14:09Z,3775717523,233,1143,,,,,,,,,,,,,,,,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459137353,1143,67,1,22,58,a8d2gb2nag8fy0itbuxmcibh2,0,40.5,79.4,2022-09-11T13:53:11.408Z,2022-09-12T06:26:30Z,3775717531,233,1305,,,,,,,,,,,,,,,,,,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458724379,168,4,1,22,58,8q1ul09cygzswb7tb456bmifv,1,60,23.4,2022-09-11T13:53:11.525Z,2022-09-11T22:43:24Z,3773424443,152,,3773424439,13,,3773424447,286,,3773424441,56,Center,3773424579,233,189,3773424445,265,,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458724395,189,4,1,22,58,a8d2gb2nag8fy0itbuxmcibh2,0,40,76.6,2022-09-11T13:53:11.526Z,2022-09-11T22:43:24Z,3773424599,233,168,3773424521,13,,3775214929,178,,3773424537,285,,3773424525,56,Back,3773424533,265,,3773424529,152,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458724465,169,1,1,23,7,8q1ul09cygzswb7tb456bmifv,1,57.4,24.8,2022-09-11T13:53:20.580Z,2022-09-11T22:43:33Z,3773424901,212,11.8,3775215189,178,,3773424897,140,52.3,3773424891,5,,3773424893,152,,3773424903,213,2.0,3773424899,141,40.2,3773424895,56,Center,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458724497,170,1,1,23,9,8q1ul09cygzswb7tb456bmifv,1,52.7,42.3,2022-09-11T13:53:22.833Z,2022-09-11T22:43:40Z,3773425075,212,21.4,3773425077,213,2.0,3773425069,56,Back,3773425071,140,44.7,3775215385,178,,3773425073,141,71.2,,,,,,,3saz8njlttx2i4ospcwmmaqga,E. Martel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458724553,171,1,1,23,13,8q1ul09cygzswb7tb456bmifv,1,41.3,70.6,2022-09-11T13:53:25.903Z,2022-09-11T22:43:47Z,3773425355,1,,3773425347,140,48.5,3773425351,212,40.9,3775215559,178,,3773425345,56,Back,3773425349,141,11.5,3773425353,213,4.9,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458724571,172,1,1,23,17,8q1ul09cygzswb7tb456bmifv,1,55.9,9.5,2022-09-11T13:53:30.283Z,2022-09-11T22:43:55Z,3773425421,213,5.8,3773425417,141,6.4,3773425409,56,Right,3775215709,178,,3773425415,140,60.2,3773425419,212,5.0,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458724599,173,1,1,23,18,8q1ul09cygzswb7tb456bmifv,1,60.2,6.4,2022-09-11T13:53:31.708Z,2022-09-11T22:44:02Z,3773425587,56,Back,3773425599,212,12.3,3773425601,213,2.9,3773425591,140,48.7,3775215911,178,,3773425597,141,10.1,,,,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458724621,174,1,1,23,22,8q1ul09cygzswb7tb456bmifv,0,53.5,8.1,2022-09-11T13:53:35.067Z,2022-09-11T22:44:09Z,3773425703,212,31.3,3773425695,155,,3775216085,178,,3773425699,140,80.9,3773425701,141,26.2,3773425705,213,0.4,3773425697,56,Center,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458724639,190,1,1,23,24,a8d2gb2nag8fy0itbuxmcibh2,1,18.8,68.6,2022-09-11T13:53:37.311Z,2022-09-11T22:45:51Z,3773425763,56,Back,3773425761,3,,3773425767,141,87.5,3773425765,140,21.5,3775218283,388,,3773425771,213,1.4,3773425769,212,13.2,,,,87jamhsc8ps9kh5432u36kjc9,P. Jaeckel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458724661,191,1,1,23,25,a8d2gb2nag8fy0itbuxmcibh2,1,21.5,87.5,2022-09-11T13:53:38.665Z,2022-09-11T22:45:58Z,3773425895,213,0.4,3775218429,178,,3773425887,56,Back,3773425893,212,12.3,3773425885,3,,3773425891,141,94.1,3773425889,140,32.4,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458724663,192,49,1,23,27,a8d2gb2nag8fy0itbuxmcibh2,1,32.4,94.1,2022-09-11T13:53:40.249Z,2022-09-11T22:46:15Z,,,,,,,,,,,,,,,,,,,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458724709,193,1,1,23,29,a8d2gb2nag8fy0itbuxmcibh2,1,32.4,94.1,2022-09-11T13:53:41.998Z,2022-09-11T22:46:21Z,3773426109,213,4.4,3775218905,178,,3773426107,212,11.8,3773426101,140,28.9,3773426097,56,Back,3773426103,141,77.6,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458724721,194,1,1,23,31,a8d2gb2nag8fy0itbuxmcibh2,0,27.8,74.7,2022-09-11T13:53:43.942Z,2022-09-11T22:50:35Z,3773561683,286,,3773426151,141,74.3,3773561679,233,175,3773426145,155,,3773426155,213,5.8,3773561677,236,,3773426149,140,28.3,3773426153,212,0.6,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,3775223539,178,,3773426147,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,
2458724691,175,74,1,23,31,8q1ul09cygzswb7tb456bmifv,1,66.6,28.8,2022-09-11T13:53:43.951Z,2022-09-11T22:51:02Z,3773561675,285,,3773426003,56,Center,3773561733,233,194,3775225141,178,,,,,,,,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458724745,195,1,1,23,33,a8d2gb2nag8fy0itbuxmcibh2,1,23.4,55.9,2022-09-11T13:53:46.287Z,2022-09-11T22:51:10Z,3773426309,56,Back,3773426317,213,3.4,3773426311,140,7.5,3773426313,141,49.3,3775225365,178,,3773426315,212,17.3,,,,,,,f0x3pa532agezdjdzcsp94l49,A. Schäfer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458724755,196,1,1,23,35,a8d2gb2nag8fy0itbuxmcibh2,0,7.3,49.7,2022-09-11T13:53:48.203Z,2022-09-11T22:51:15Z,3773426379,1,,3773426367,157,,3773426375,212,56.0,3775225479,178,,3773426377,213,0.7,3773426371,140,48.6,3773426369,56,Back,3773426373,141,100.0,7446u69ki15qcyq2jtszacm3t,L. Grill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458724801,176,5,1,23,39,8q1ul09cygzswb7tb456bmifv,1,50.6,-1,2022-09-11T13:53:51.896Z,2022-09-11T22:51:20Z,3773426597,56,Right,3773426599,347,,3773426631,233,197,,,,,,,,,,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458724763,197,5,1,23,39,a8d2gb2nag8fy0itbuxmcibh2,0,49.4,101,2022-09-11T13:53:51.896Z,2022-09-11T22:51:20Z,3773426639,233,176,3773426411,56,Back,3773426413,347,,,,,,,,,,,,,,,,,7446u69ki15qcyq2jtszacm3t,L. Grill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458724885,177,1,1,23,47,8q1ul09cygzswb7tb456bmifv,1,48.4,0,2022-09-11T13:54:00.274Z,2022-09-11T22:51:35Z,3773427045,212,16.0,3773427185,189,,3773427043,141,12.4,3773427039,56,Back,3773427047,213,2.5,3773427035,107,,3773427041,140,36.0,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458724907,178,1,1,23,50,8q1ul09cygzswb7tb456bmifv,1,34.2,19.6,2022-09-11T13:54:03.376Z,2022-09-11T22:51:31Z,3773427161,141,52.3,3773427159,140,31.7,3773427163,212,22.4,3775225789,178,,3773427165,213,1.7,3773427157,56,Back,,,,,,,4w8nqkhp6v62vs319a7qckfs9,L. Kilian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458724959,179,1,1,23,53,8q1ul09cygzswb7tb456bmifv,1,34.8,61.8,2022-09-11T13:54:06.393Z,2022-09-11T22:51:42Z,3775226001,178,,3773427443,140,41.9,3773427441,56,Back,3773427447,212,20.9,3773427445,141,90.5,3773427449,213,1.2,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458725005,180,1,1,23,58,8q1ul09cygzswb7tb456bmifv,1,37.6,82.1,2022-09-11T13:54:10.976Z,2022-09-11T22:51:48Z,3773427635,141,67.9,3773427639,213,3.9,3775226109,178,,3773427633,140,28.6,3773427631,56,Back,3773427637,212,13.5,,,,,,,f239q43hdwrm7u7mu5jqyk91x,K. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458725047,181,1,1,24,0,8q1ul09cygzswb7tb456bmifv,1,27.6,66,2022-09-11T13:54:13.843Z,2022-09-11T22:54:08Z,3773427775,212,14.5,3773427773,141,49.7,3773427765,56,Back,3775228831,178,,3773427777,213,4.0,3773427769,140,18.7,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458725079,182,1,1,24,4,8q1ul09cygzswb7tb456bmifv,1,18.9,48.3,2022-09-11T13:54:16.909Z,2022-09-11T22:54:19Z,3773427889,213,5.1,3773427885,141,12.3,3773427881,56,Back,3773427887,212,26.9,3775229089,178,,3773427883,140,29.5,,,,,,,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458725131,183,1,1,24,7,8q1ul09cygzswb7tb456bmifv,1,32,9.5,2022-09-11T13:54:20.458Z,2022-09-11T22:54:23Z,3773428117,140,47.2,3773428123,213,0.7,3773428121,212,21.5,3773428119,141,30.7,3775229195,178,,3773428115,56,Back,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459140387,1181,83,1,24,9,a8d2gb2nag8fy0itbuxmcibh2,1,54.9,67.3,2022-09-11T13:54:22.600Z,2022-09-12T06:38:03Z,3775731233,399,112486,,,,,,,,,,,,,,,,,,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458725139,184,1,1,24,9,8q1ul09cygzswb7tb456bmifv,0,47.2,30.7,2022-09-11T13:54:22.622Z,2022-09-11T22:54:29Z,3773428179,213,3.4,3773428175,141,27.9,3773428177,212,8.3,3775229363,178,,3773428171,56,Back,3773428173,140,39.5,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458725149,198,8,1,24,10,a8d2gb2nag8fy0itbuxmcibh2,1,58.1,69.7,2022-09-11T13:54:23.687Z,2022-09-11T22:54:35Z,3773428223,56,Center,3774461517,383,,3775229453,178,,,,,,,,,,,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458725155,199,49,1,24,12,a8d2gb2nag8fy0itbuxmcibh2,1,61.5,60.6,2022-09-11T13:54:24.881Z,2022-09-11T22:54:51Z,,,,,,,,,,,,,,,,,,,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458725167,200,1,1,24,12,a8d2gb2nag8fy0itbuxmcibh2,1,61.5,60.6,2022-09-11T13:54:24.936Z,2022-09-11T22:54:56Z,3773428279,141,39.7,3773428283,213,5.3,3773428277,140,69.8,3775229911,178,,3773428281,212,16.7,3773428275,56,Center,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458725235,201,1,1,24,13,a8d2gb2nag8fy0itbuxmcibh2,1,69.8,39.7,2022-09-11T13:54:26.788Z,2022-09-11T22:55:02Z,3773428689,213,3.2,3775230107,178,,3773428685,141,39.4,3773428681,56,Center,3773428687,212,5.6,3773428683,140,64.5,,,,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458725259,202,1,1,24,22,a8d2gb2nag8fy0itbuxmcibh2,1,80.9,15.5,2022-09-11T13:54:34.904Z,2022-09-11T22:55:07Z,3773428807,140,91.5,3773428813,213,5.8,3773428805,56,Right,3775230271,178,,3773428809,141,5.9,3773428811,212,12.9,,,,,,,f0x3pa532agezdjdzcsp94l49,A. Schäfer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458725283,203,1,1,24,23,a8d2gb2nag8fy0itbuxmcibh2,1,91.5,5.9,2022-09-11T13:54:36.400Z,2022-09-11T22:55:24Z,3774463519,20,,3773428955,213,1.6,3773428945,155,,3773428951,141,47.8,3774463517,387,,3775230387,178,,3774463515,225,,3773428943,2,,52t6t7cdsr0fjs9ukmwo9y7rp,C. Trimmel,3773428947,56,Center,3773429627,210,13,3773428953,212,3773429629,154,3773428949,140,91.4,,,,,,,,,,,,,,,28.5,1,,
