id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist,qualifier/21/id,qualifier/21/qualifierId
2518768019,1039,52,2,52,43,9gefq4dz9b2hl8rqrxwrlrzmp,1,1.2,47.8,2023-03-11T15:41:02.851Z,2023-03-12T02:31:10Z,4091234463,178,,4090642085,376,,,,,,,,,,,,,,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518410547,663,1,2,52,53,9gefq4dz9b2hl8rqrxwrlrzmp,1,10.7,53,2023-03-11T15:41:12.960Z,2023-03-12T02:31:16Z,4088718869,212,16.6,4088718861,140,18.8,4088718865,141,73.9,4091234781,178,,4088718859,56,Back,4088718857,123,,4088718871,213,1.0,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518410747,664,1,2,53,0,9gefq4dz9b2hl8rqrxwrlrzmp,1,26,83.7,2023-03-11T15:41:20.203Z,2023-03-12T02:31:22Z,4088719997,140,23.7,4088719995,56,Back,4088720005,212,13.4,4088720001,141,64.3,4091235045,178,,4088720009,213,4.5,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518410853,665,1,2,53,5,9gefq4dz9b2hl8rqrxwrlrzmp,1,27.4,50.6,2023-03-11T15:41:25.371Z,2023-03-12T02:31:26Z,4088720557,140,26.5,4088720559,141,33.8,4088720555,56,Back,4091235323,178,,4088720563,213,4.6,4088720561,212,11.5,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518410993,666,1,2,53,8,9gefq4dz9b2hl8rqrxwrlrzmp,1,28.6,35.3,2023-03-11T15:41:28.443Z,2023-03-12T02:31:32Z,4088721229,212,11.8,4088721227,141,52.5,4088721225,140,27.1,4088721223,56,Back,4088721231,213,1.7,4091235547,178,,,,,,,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518411133,667,1,2,53,11,9gefq4dz9b2hl8rqrxwrlrzmp,1,28.7,59.2,2023-03-11T15:41:31.012Z,2023-03-12T02:31:36Z,4088721969,140,36.7,4091235705,178,,4088721967,56,Back,4088721973,212,20.8,4088721971,141,87.2,4088721975,213,1.2,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518411229,668,1,2,53,15,9gefq4dz9b2hl8rqrxwrlrzmp,1,40.4,90.7,2023-03-11T15:41:35.136Z,2023-03-12T02:31:41Z,4091235901,178,,4088722459,140,57.5,4088722457,56,Left,4088722461,141,97.1,4088722463,212,18.5,4088722465,213,0.2,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518411295,669,1,2,53,16,9gefq4dz9b2hl8rqrxwrlrzmp,0,58.2,97.1,2023-03-11T15:41:36.372Z,2023-03-12T02:31:57Z,4088722801,141,88.7,4088722793,140,66.1,4091236657,178,,4088722807,212,10.1,4088722809,213,5.7,4088722789,56,Left,,,,,,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518411341,371,49,2,53,18,go76xxm0xyfgqt1h6tcrtimm,1,30.1,18.1,2023-03-11T15:41:38.347Z,2023-03-12T02:32:14Z,,,,,,,,,,,,,,,,,,,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518411417,372,1,2,53,18,go76xxm0xyfgqt1h6tcrtimm,0,30.1,18.1,2023-03-11T15:41:38.377Z,2023-03-12T02:32:24Z,4088723395,1,,4088723391,213,6.0,4088723389,212,33.3,4091237963,178,,4088723387,141,5.6,4088723385,140,60.8,4088723383,56,Right,4088723381,157,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518411477,670,49,2,53,21,9gefq4dz9b2hl8rqrxwrlrzmp,1,32.2,96.3,2023-03-11T15:41:40.975Z,2023-03-12T05:20:44Z,,,,,,,,,,,,,,,,,,,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518411695,671,1,2,53,22,9gefq4dz9b2hl8rqrxwrlrzmp,1,32.2,96.3,2023-03-11T15:41:42.058Z,2023-03-12T02:32:51Z,4088724803,140,12.4,4088724811,141,61.4,4088724815,212,31.6,4091239207,178,,4088724819,213,4.0,4088724799,56,Back,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518411879,672,1,2,53,26,9gefq4dz9b2hl8rqrxwrlrzmp,1,14.8,57,2023-03-11T15:41:46.126Z,2023-03-12T02:32:55Z,4091239361,178,,4088725787,56,Back,4088725789,140,23.1,4088725793,141,33.6,4088725797,212,18.1,4088725799,213,5.2,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518411925,673,1,2,53,31,9gefq4dz9b2hl8rqrxwrlrzmp,1,31.4,30.4,2023-03-11T15:41:51.497Z,2023-03-12T02:32:58Z,4091239493,178,,4088726017,213,0.5,4088726007,56,Back,4088726009,140,37.9,4088726011,141,36.4,4088726015,212,8.0,,,,,,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518411987,674,1,2,53,32,9gefq4dz9b2hl8rqrxwrlrzmp,1,38.1,36,2023-03-11T15:41:52.354Z,2023-03-12T02:33:07Z,4088726359,213,4.7,4088726357,212,7.4,4088726355,141,25.1,4088726351,140,37.9,4088726349,56,Back,4091239829,178,,,,,,,,7o3fumeufgigw092b7i5n4f6x,A. Haidara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518412107,675,1,2,53,34,9gefq4dz9b2hl8rqrxwrlrzmp,1,41.2,20.3,2023-03-11T15:41:54.152Z,2023-03-12T02:33:11Z,4091240027,178,,4088726977,56,Right,4088726979,140,61.3,4088726985,213,6.2,4088726983,212,21.1,4088726981,141,19.0,,,,,,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518412167,676,1,2,53,35,9gefq4dz9b2hl8rqrxwrlrzmp,1,61.6,18.8,2023-03-11T15:41:55.183Z,2023-03-12T02:33:17Z,4091240215,178,,4088727279,213,5.0,4088727277,212,9.3,4088727275,141,5.7,4088727273,140,64.1,4088727271,56,Right,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518412259,677,1,2,53,38,9gefq4dz9b2hl8rqrxwrlrzmp,1,64.5,5.1,2023-03-11T15:41:57.778Z,2023-03-12T02:33:24Z,4088727765,141,26.5,4088727773,213,1.4,4088727761,56,Center,4088727763,140,67.5,4088727769,212,14.9,4091240655,178,,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518412289,678,1,2,53,39,9gefq4dz9b2hl8rqrxwrlrzmp,1,67.5,26.7,2023-03-11T15:41:58.998Z,2023-03-12T02:33:32Z,4088727927,212,13.6,4091241043,178,,4088727923,140,77.7,4088727921,56,Center,4088727925,141,39.1,4088727933,213,0.7,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518412327,679,1,2,53,40,9gefq4dz9b2hl8rqrxwrlrzmp,1,77.8,39.3,2023-03-11T15:41:59.658Z,2023-03-12T02:33:36Z,4088728243,156,,4088728095,56,Center,4091241201,178,,4088728097,140,69.9,4088728099,141,41.1,4088728101,212,8.4,4088728103,213,3.0,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518412497,680,1,2,53,41,9gefq4dz9b2hl8rqrxwrlrzmp,1,69.9,41.1,2023-03-11T15:42:00.760Z,2023-03-12T02:33:52Z,4088728941,212,21.2,4088728943,213,1.4,4091241515,178,,4088728935,56,Center,4088730619,210,13,4088728939,141,71.7,4088728937,140,73.6,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518412509,681,13,2,53,44,9gefq4dz9b2hl8rqrxwrlrzmp,1,76.3,68.7,2023-03-11T15:42:03.991Z,2023-03-12T02:33:52Z,4088730781,102,54.3,4088729529,72,,4088729003,22,,4088730789,230,98.1,4088729007,56,Center,4088730773,55,680,4088730769,29,,4088729005,18,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,4088730783,103,63.9,4088730765,74,4088730787,215,4088730793,231,52.7,,,4091241741,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518412555,373,5,2,53,45,go76xxm0xyfgqt1h6tcrtimm,1,-0.8,47.6,2023-03-11T15:42:04.839Z,2023-03-12T02:33:56Z,4088729185,346,,4088729323,233,682,4088729183,56,Back,,,,,,,,,,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518412567,682,5,2,53,45,9gefq4dz9b2hl8rqrxwrlrzmp,0,100.8,52.4,2023-03-11T15:42:04.839Z,2023-03-12T02:33:55Z,4088729235,346,,4088729233,56,Center,4088729381,233,373,,,,,,,,,,,,,,,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518413795,374,1,2,54,16,go76xxm0xyfgqt1h6tcrtimm,0,4.9,49.4,2023-03-11T15:42:35.890Z,2023-03-12T02:34:01Z,4088736071,74,,4088736057,212,58.3,4088736053,140,59.8,4088736051,56,Center,4088736055,141,62.0,4088736061,213,0.1,4088736049,124,,4088736067,1,,slsd8022q9s3uugsafaqt2ol,T. Sippel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518946531,1631,67,2,54,19,9gefq4dz9b2hl8rqrxwrlrzmp,1,39.3,22.4,2023-03-11T15:42:39.085Z,2023-03-12T05:41:27Z,4091579165,233,859,,,,,,,,,,,,,,,,,,,,,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518946527,859,67,2,54,19,go76xxm0xyfgqt1h6tcrtimm,0,60.7,77.6,2023-03-11T15:42:39.086Z,2023-03-12T05:23:16Z,4091579177,233,1631,,,,,,,,,,,,,,,,,,,,,,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518413835,683,1,2,54,19,9gefq4dz9b2hl8rqrxwrlrzmp,0,35.6,43.1,2023-03-11T15:42:39.093Z,2023-03-12T05:41:28Z,4088749609,140,40.6,4088736249,56,Back,4088749615,213,5.6,4088749613,212,6.6,4091242931,178,,4088749611,141,37.3,,,,,,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518985745,2069,83,2,54,22,9gefq4dz9b2hl8rqrxwrlrzmp,1,39.9,32.8,2023-03-11T15:42:41.737Z,2023-03-12T07:28:54Z,4091779827,399,475767,,,,,,,,,,,,,,,,,,,,,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518413965,375,1,2,54,22,go76xxm0xyfgqt1h6tcrtimm,1,58.1,65.3,2023-03-11T15:42:42.326Z,2023-03-12T02:34:36Z,4088736925,56,Back,4091243787,178,,4088736943,213,3.1,4088736929,140,48.2,4088736939,212,10.4,4088736933,141,65.4,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518414007,376,1,2,54,24,go76xxm0xyfgqt1h6tcrtimm,1,48.2,65.4,2023-03-11T15:42:43.728Z,2023-03-12T02:34:43Z,4088737189,212,17.3,4088737181,56,Left,4088737183,140,55.1,4088737185,141,88.5,4091244141,178,,4088737191,213,1.1,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518414127,377,1,2,54,26,go76xxm0xyfgqt1h6tcrtimm,1,55.1,88.5,2023-03-11T15:42:45.574Z,2023-03-12T02:34:48Z,4088737893,213,5.7,4088737891,212,7.3,4088737887,140,60.7,4088737889,141,82.2,4091244373,178,,4088737885,56,Left,,,,,,,22zaq3o78o5feeogqdsvig02y,L. Netz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518414179,378,1,2,54,29,go76xxm0xyfgqt1h6tcrtimm,1,62.7,95.4,2023-03-11T15:42:48.549Z,2023-03-12T02:34:53Z,4088738125,56,Left,4091244529,178,,4088738129,141,95.4,4088738131,212,3.6,4088738133,213,3.1,4088738127,140,59.3,,,,,,,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518414253,379,1,2,54,30,go76xxm0xyfgqt1h6tcrtimm,1,57.6,94.8,2023-03-11T15:42:50.332Z,2023-03-12T02:34:58Z,4088738553,212,15.7,4088738551,141,83.4,4088738555,213,3.7,4091244789,178,,4088738549,140,44.6,4088738545,56,Back,,,,,,,22zaq3o78o5feeogqdsvig02y,L. Netz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518414359,380,1,2,54,32,go76xxm0xyfgqt1h6tcrtimm,1,44.2,81.8,2023-03-11T15:42:52.499Z,2023-03-12T02:35:06Z,4088739155,140,35.0,4091245027,178,,4088739153,56,Back,4088739159,212,33.3,4088739157,141,35.0,4088739161,213,4.4,4088739163,1,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518414477,381,1,2,54,35,go76xxm0xyfgqt1h6tcrtimm,1,35,35,2023-03-11T15:42:55.235Z,2023-03-12T02:35:11Z,4088739863,213,5.1,4088739861,212,19.6,4091245173,178,,4088739855,56,Back,4088739859,141,8.6,4088739857,140,42.6,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518414617,382,1,2,54,39,go76xxm0xyfgqt1h6tcrtimm,1,41.9,13.6,2023-03-11T15:42:58.606Z,2023-03-12T02:35:18Z,4091245449,178,,4088740715,212,23.1,4088740711,140,21.0,4088740713,141,24.4,4088740717,213,2.8,4088740707,56,Back,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518414743,383,1,2,54,41,go76xxm0xyfgqt1h6tcrtimm,0,21,24.4,2023-03-11T15:43:01.171Z,2023-03-12T02:35:23Z,4088741327,1,,4088741323,212,40.6,4088741321,141,0.0,4088741325,213,5.8,4088741311,140,56.0,4088741309,56,Right,4091245637,178,,4088741307,157,,slsd8022q9s3uugsafaqt2ol,T. Sippel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518414757,384,5,2,54,44,go76xxm0xyfgqt1h6tcrtimm,0,57.2,-0.8,2023-03-11T15:43:04.141Z,2023-03-12T02:35:29Z,4088741375,56,Right,4088742009,233,684,4088741377,347,,,,,,,,,,,,,,,,,slsd8022q9s3uugsafaqt2ol,T. Sippel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518414845,684,5,2,54,44,9gefq4dz9b2hl8rqrxwrlrzmp,1,42.8,100.8,2023-03-11T15:43:04.141Z,2023-03-12T02:35:28Z,4088741853,347,,4088741923,233,384,4088741851,56,Back,,,,,,,,,,,,,,,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518414935,685,1,2,54,47,9gefq4dz9b2hl8rqrxwrlrzmp,1,41.6,100,2023-03-11T15:43:07.445Z,2023-03-12T02:35:33Z,4088742345,141,90.1,4088742343,140,31.0,4088742349,213,3.8,4088742347,212,13.8,4088742333,107,,4088742339,56,Back,,,,,,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518415029,686,1,2,54,51,9gefq4dz9b2hl8rqrxwrlrzmp,1,33.3,83.2,2023-03-11T15:43:10.691Z,2023-03-12T02:35:42Z,4088742825,56,Back,4088742827,140,30.5,4088742829,141,59.0,4091246183,178,,4088742833,213,4.5,4088742831,212,16.7,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518415283,687,1,2,54,53,9gefq4dz9b2hl8rqrxwrlrzmp,1,31.3,51.2,2023-03-11T15:43:13.300Z,2023-03-12T02:36:28Z,4091247775,178,,4088744089,56,Back,4088744097,213,5.2,4088744095,212,10.7,4088744093,141,37.5,4088744091,140,36.4,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518415491,688,1,2,54,59,9gefq4dz9b2hl8rqrxwrlrzmp,1,54.8,21.6,2023-03-11T15:43:19.486Z,2023-03-12T02:36:38Z,4091248189,178,,4088745159,56,Right,4088745157,155,,4088745161,140,77.5,4088745163,141,13.5,4088745165,212,24.5,4088745167,213,6.1,,,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518415497,689,50,2,55,4,9gefq4dz9b2hl8rqrxwrlrzmp,1,76.8,8.2,2023-03-11T15:43:24.138Z,2023-03-12T05:34:02Z,4088745713,233,385,4088745203,56,Right,4088745205,286,,,,,,,,,,,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518415571,385,7,2,55,5,go76xxm0xyfgqt1h6tcrtimm,1,23.2,91.8,2023-03-11T15:43:24.815Z,2023-03-12T02:37:24Z,4088745625,233,689,4091248913,178,,4088745543,56,Back,4090744757,384,,4088745545,285,,,,,,,,,,,22zaq3o78o5feeogqdsvig02y,L. Netz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518415581,386,61,2,55,5,go76xxm0xyfgqt1h6tcrtimm,1,24.5,94.7,2023-03-11T15:43:25.069Z,2023-03-12T02:37:30Z,4091249743,21,,4091249035,178,,4088745593,56,Back,,,,,,,,,,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518415617,387,5,2,55,6,go76xxm0xyfgqt1h6tcrtimm,0,22.1,101.2,2023-03-11T15:43:25.798Z,2023-03-12T02:37:36Z,4088745737,56,Back,4088745995,233,690,4088745739,347,,,,,,,,,,,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518415649,690,5,2,55,6,9gefq4dz9b2hl8rqrxwrlrzmp,1,77.9,-1.2,2023-03-11T15:43:25.798Z,2023-03-12T02:37:36Z,4088745893,56,Right,4088745895,347,,4088745933,233,387,,,,,,,,,,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518415819,691,1,2,55,8,9gefq4dz9b2hl8rqrxwrlrzmp,1,74.6,0,2023-03-11T15:43:28.392Z,2023-03-12T02:37:45Z,4088746779,141,17.9,4088746777,140,68.7,4088746775,56,Right,4088746773,107,,4088746781,212,14.9,4088746783,213,2.0,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518415893,692,1,2,55,11,9gefq4dz9b2hl8rqrxwrlrzmp,1,70.3,27.6,2023-03-11T15:43:30.794Z,2023-03-12T02:38:00Z,4088747143,155,,4088747145,56,Center,4091250707,178,,4088747147,140,71.2,4088747149,141,75.1,4088747151,212,32.3,4088747153,213,1.5,4088747155,1,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518416097,693,1,2,55,14,9gefq4dz9b2hl8rqrxwrlrzmp,1,71.3,75.5,2023-03-11T15:43:34.310Z,2023-03-12T02:38:10Z,4091250933,178,,4088748187,56,Center,4088748189,140,78.5,4088748191,141,78.1,4088748193,212,7.8,4088748195,213,0.2,,,,,,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518416105,694,1,2,55,19,9gefq4dz9b2hl8rqrxwrlrzmp,0,87.3,76.5,2023-03-11T15:43:38.889Z,2023-03-12T02:38:18Z,4088751959,141,74.2,4088748263,56,Center,4088751955,155,,4088751961,212,1.7,4088751957,140,87.9,4088751953,2,,4090746271,72,,4090746269,224,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,4088751963,213,5.1,4091251219,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518416491,389,61,2,55,19,go76xxm0xyfgqt1h6tcrtimm,1,13.1,28.1,2023-03-11T15:43:38.966Z,2023-03-12T02:38:55Z,4088750109,56,Back,4091252117,178,,,,,,,,,,,,,,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518416117,388,6,2,55,20,go76xxm0xyfgqt1h6tcrtimm,0,3.8,56.3,2023-03-11T15:43:40.429Z,2023-03-12T02:39:01Z,4088752841,233,695,4088748333,56,Back,4088751713,73,,,,,,,,,,,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518416131,695,6,2,55,20,9gefq4dz9b2hl8rqrxwrlrzmp,1,96.2,43.7,2023-03-11T15:43:40.429Z,2023-03-12T02:39:00Z,4088752725,75,,4088748387,56,Center,4088752779,233,388,,,,,,,,,,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518417555,696,1,2,55,56,9gefq4dz9b2hl8rqrxwrlrzmp,1,99.6,0.6,2023-03-11T15:44:16.185Z,2023-03-12T02:39:09Z,4088755687,141,7.1,4088755689,212,9.4,4088755683,140,91.7,4088755681,56,Right,4091252553,178,,4088755679,6,,4088755691,213,2.7,,,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518417647,697,1,2,55,58,9gefq4dz9b2hl8rqrxwrlrzmp,1,91.5,7,2023-03-11T15:44:18.002Z,2023-03-12T02:39:16Z,4091252693,178,,4088756171,212,14.2,4088756173,213,2.9,4088756159,56,Right,4088756167,141,13.0,4088756163,140,78.5,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518417665,698,1,2,56,0,9gefq4dz9b2hl8rqrxwrlrzmp,0,77.7,13.5,2023-03-11T15:44:20.460Z,2023-03-12T02:39:30Z,4088756771,233,390,4088756259,141,14.4,4088756255,140,77.9,4088756779,286,,4088756247,155,,4088756765,236,,4088756269,213,1.2,4090748203,72,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,4088756253,56,Right,4088756263,212,4091253019,178,4090748201,223,,,0.6,4088756245,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518417761,390,12,2,56,1,go76xxm0xyfgqt1h6tcrtimm,1,21.4,85.7,2023-03-11T15:44:20.560Z,2023-03-12T02:40:19Z,4088756805,233,698,4091254255,21,,4088756705,185,,4088756707,56,Back,4091253147,178,,,,,,,,,,,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518417733,699,61,2,56,1,9gefq4dz9b2hl8rqrxwrlrzmp,1,77.9,14.4,2023-03-11T15:44:20.641Z,2023-03-12T02:40:42Z,4088756595,56,Right,4091255323,178,,,,,,,,,,,,,,,,,,,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518417953,700,1,2,56,5,9gefq4dz9b2hl8rqrxwrlrzmp,1,70,41.3,2023-03-11T15:44:24.836Z,2023-03-12T02:41:12Z,4088757633,213,1.0,4088757631,212,18.7,4088757625,56,Center,4088757623,155,,4088757629,141,65.1,4088757627,140,78.9,4091256091,178,,,,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
