id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/11/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2472078985,331,1,1,40,13,a8l3w3n0j99qjlsxj3jnmgkz1,1,29.7,41,2022-10-15T14:11:46.756Z,2022-10-16T00:16:34Z,3847243501,178,,3844513025,141,62.9,3844513031,213,1.7,3844513017,56,Back,3844513019,140,27.6,3844513027,212,15.1,,,,,,,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472079115,332,1,1,40,17,a8l3w3n0j99qjlsxj3jnmgkz1,1,28.5,64.4,2022-10-15T14:11:51.151Z,2022-10-16T00:16:55Z,3847244431,178,,3844513703,56,Back,3844513711,213,4.7,3844513707,141,33.4,3844513709,212,21.1,3844513705,140,28.5,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472079321,333,1,1,40,20,a8l3w3n0j99qjlsxj3jnmgkz1,1,28.8,30.4,2022-10-15T14:11:54.052Z,2022-10-16T00:17:22Z,3844514715,141,4.1,3844514719,213,5.2,3847245553,178,,3844514717,212,20.2,3844514711,56,Back,3844514713,140,37.7,,,,,,,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472079457,334,1,1,40,25,a8l3w3n0j99qjlsxj3jnmgkz1,1,33.7,24.5,2022-10-15T14:11:59.001Z,2022-10-16T00:17:31Z,3844515373,140,29.0,3847246007,178,,3844515375,141,65.7,3844515379,213,1.7,3844515377,212,28.4,3844515371,56,Back,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472079677,335,1,1,40,29,a8l3w3n0j99qjlsxj3jnmgkz1,1,30.4,66.5,2022-10-15T14:12:03.119Z,2022-10-16T00:17:40Z,3847246441,178,,3844516551,213,0.5,3844516547,212,40.2,3844516541,140,63.8,3844516553,1,,3844516545,141,95.3,3844516539,56,Left,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472079783,336,1,1,40,35,a8l3w3n0j99qjlsxj3jnmgkz1,1,56.1,86,2022-10-15T14:12:08.707Z,2022-10-16T00:17:50Z,3844517071,212,15.1,3844517077,213,3.1,3844517061,141,87.2,3844517057,140,41.7,3847246967,178,,3844517055,56,Back,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472080151,337,1,1,40,39,a8l3w3n0j99qjlsxj3jnmgkz1,1,44.8,87.8,2022-10-15T14:12:12.229Z,2022-10-16T00:17:55Z,3844518995,141,7.0,3844518987,196,,3844519001,1,,3844518983,155,,3844518999,213,5.5,3844518991,56,Right,3844518997,212,78.8,3844518993,140,98.6,acxwc7xxrtyssiy390t859kgl,M. Arnold,3847247269,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472080173,338,61,1,40,44,a8l3w3n0j99qjlsxj3jnmgkz1,1,98.6,6.5,2022-10-15T14:12:17.392Z,2022-10-16T00:18:14Z,3847248377,388,,3844519137,56,Right,,,,,,,,,,,,,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472080253,340,5,1,40,44,a8l3w3n0j99qjlsxj3jnmgkz1,0,93.8,-1.3,2022-10-15T14:12:17.797Z,2022-10-16T00:18:27Z,3844522883,233,342,3844519525,347,,3844519521,56,Right,,,,,,,,,,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472080869,342,5,1,40,44,go76xxm0xyfgqt1h6tcrtimm,1,6.2,101.3,2022-10-15T14:12:17.797Z,2022-10-16T00:18:27Z,3844522651,347,,3844522737,233,340,3844522649,56,Back,,,,,,,,,,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472080211,339,43,1,40,49,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2022-10-15T14:12:22.529Z,2022-10-15T14:12:24Z,3844519343,212,0,3844519333,3,0,3844519677,144,1,3844519337,56,Right,3844519341,141,0.0,3844519339,140,95.0,3844519345,213,3.1,3844519335,168,0,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472080953,343,1,1,41,4,go76xxm0xyfgqt1h6tcrtimm,1,6.9,100,2022-10-15T14:12:37.785Z,2022-10-16T00:18:39Z,3844523073,212,7.6,3844523065,107,,3844523069,140,10.3,3844523071,141,91.7,3844523075,213,5.2,3844523067,56,Back,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472081065,344,1,1,41,5,go76xxm0xyfgqt1h6tcrtimm,1,10.6,91.2,2022-10-15T14:12:38.917Z,2022-10-16T00:20:17Z,3844523681,56,Back,3844523687,212,5.1,3847251387,178,,3844523689,213,2.0,3844523685,141,98.1,3844523683,140,8.8,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472081237,345,1,1,41,6,go76xxm0xyfgqt1h6tcrtimm,0,8.6,98.6,2022-10-15T14:12:40.131Z,2022-10-16T00:20:38Z,3844524653,56,Center,3844524667,1,,3844524655,140,63.5,3847254981,178,,3844524659,212,64.2,3844524657,141,57.0,3844524651,157,,3844524663,213,5.8,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472081285,341,49,1,41,13,a8l3w3n0j99qjlsxj3jnmgkz1,1,35.4,34.9,2022-10-15T14:12:46.490Z,2022-10-16T00:21:03Z,,,,,,,,,,,,,,,,,,,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472081601,342,1,1,41,16,a8l3w3n0j99qjlsxj3jnmgkz1,1,36.2,42.5,2022-10-15T14:12:49.346Z,2022-10-16T00:21:29Z,3844526547,56,Back,3844526549,140,43.2,3844526555,212,16.7,3847258119,178,,3844526551,141,20.5,3844526557,213,5.2,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472081757,343,1,1,41,19,a8l3w3n0j99qjlsxj3jnmgkz1,0,43.7,19.7,2022-10-15T14:12:52.676Z,2022-10-16T00:21:55Z,3844527393,56,Right,3847259323,178,,3844527403,212,57.1,3844527401,141,12.8,3844527389,155,,3844527407,213,6.2,3844527411,1,,3844527397,140,97.9,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472081767,346,52,1,41,33,go76xxm0xyfgqt1h6tcrtimm,1,6.8,67.8,2022-10-15T14:13:06.948Z,2022-10-16T00:22:17Z,3846210811,376,,3847260487,178,,,,,,,,,,,,,,,,,,,,bagn0ce4xunsiz3mezrtqx1p1,Y. Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472082377,347,1,1,41,36,go76xxm0xyfgqt1h6tcrtimm,1,12.1,57.5,2022-10-15T14:13:09.316Z,2022-10-16T00:22:33Z,3844530723,56,Back,3844530729,212,20.4,3847261187,178,,3844530725,140,23.2,3844530731,213,1.0,3844530721,123,,3844530727,141,82.1,,,,bagn0ce4xunsiz3mezrtqx1p1,Y. Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472082845,348,1,1,41,43,go76xxm0xyfgqt1h6tcrtimm,1,30,85.5,2022-10-15T14:13:16.507Z,2022-10-16T00:22:42Z,3844532987,212,25.5,3847261867,178,,3844532989,213,4.4,3844532975,56,Back,3844532983,141,50.4,3844532979,140,21.5,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472082917,349,1,1,41,52,go76xxm0xyfgqt1h6tcrtimm,0,22.2,43.4,2022-10-15T14:13:25.273Z,2022-10-16T00:23:04Z,3847262953,178,,3844533381,141,35.0,3844533385,213,6.1,3844533377,56,Back,3844533379,140,48.1,3844533383,212,27.8,3844533375,155,,,,,bagn0ce4xunsiz3mezrtqx1p1,Y. Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472082997,344,1,1,41,53,a8l3w3n0j99qjlsxj3jnmgkz1,1,49.9,64.8,2022-10-15T14:13:26.959Z,2022-10-16T00:23:16Z,3844533803,141,63.6,3844533813,213,6.2,3844533799,140,61.0,3844533795,56,Center,3844533809,212,11.7,3844533793,3,,3847263565,388,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472083065,345,1,1,41,55,a8l3w3n0j99qjlsxj3jnmgkz1,1,61,63.6,2022-10-15T14:13:28.495Z,2022-10-16T00:23:32Z,3847264381,388,,3844534193,141,58.2,3844534183,3,,3844534191,140,45.6,3844534197,213,3.4,3844534187,56,Back,3844534195,212,16.6,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472083081,346,49,1,41,56,a8l3w3n0j99qjlsxj3jnmgkz1,1,46.1,58.4,2022-10-15T14:13:30.146Z,2022-10-16T00:23:40Z,,,,,,,,,,,,,,,,,,,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472083297,347,1,1,41,57,a8l3w3n0j99qjlsxj3jnmgkz1,1,46.4,58.5,2022-10-15T14:13:30.604Z,2022-10-16T00:23:50Z,3844535455,213,5.6,3844535459,1,,3844535451,141,21.5,3844535441,155,,3844535453,212,40.6,3847265377,178,,3844535449,140,76.8,3844535445,56,Center,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472083323,348,1,1,42,2,a8l3w3n0j99qjlsxj3jnmgkz1,0,91.3,26.9,2022-10-15T14:13:36.047Z,2022-10-16T00:24:06Z,3847265997,178,,3844535831,236,,3844535609,56,Center,3844535837,286,,3844535615,212,3.0,3844535611,140,92.1,3844535617,213,1.3,3844535613,141,31.1,aplc9mad75h1k90o3qla9c7l6,P. Wimmer,3844535833,233,,,,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472083353,350,74,1,42,2,go76xxm0xyfgqt1h6tcrtimm,1,7.1,70.2,2022-10-15T14:13:36.174Z,2022-10-16T00:24:21Z,3844535775,56,Back,3844535949,233,348,3844535777,285,,3847266723,178,,,,,,,,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472083731,349,5,1,42,6,a8l3w3n0j99qjlsxj3jnmgkz1,1,87.8,-1.2,2022-10-15T14:13:39.203Z,2022-10-16T00:24:35Z,3844537933,56,Right,3844537935,347,,3844538011,233,351,,,,,,,,,,,,,,,,aplc9mad75h1k90o3qla9c7l6,P. Wimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472083495,351,5,1,42,6,go76xxm0xyfgqt1h6tcrtimm,0,12.2,101.2,2022-10-15T14:13:39.203Z,2022-10-16T00:24:35Z,3844536573,56,Back,3844536575,347,,3844538091,233,349,,,,,,,,,,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472083785,350,1,1,42,13,a8l3w3n0j99qjlsxj3jnmgkz1,1,86.3,0,2022-10-15T14:13:46.203Z,2022-10-16T00:24:54Z,3844538249,56,Right,3844538247,107,,3844538253,141,5.3,3844538251,140,83.1,3844538257,213,2.2,3844544471,189,,3844538255,212,5.9,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472083827,351,1,1,42,13,a8l3w3n0j99qjlsxj3jnmgkz1,1,83.1,5.3,2022-10-15T14:13:47.161Z,2022-10-16T00:25:37Z,3844538451,212,6.4,3844538455,213,6.0,3847269845,178,,3844544677,189,,3844538449,141,2.9,3844538445,56,Right,3844538447,140,89.0,,,,4sd2zs6d5cd4d9n3oo54lglat,M. Svanberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472083907,352,1,1,42,16,a8l3w3n0j99qjlsxj3jnmgkz1,1,85.8,2.1,2022-10-15T14:13:49.358Z,2022-10-16T00:25:45Z,3844538833,213,1.3,3844538829,141,11.4,3844538831,212,6.7,3844538825,56,Right,3847270235,178,,3844538827,140,87.8,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472083981,353,1,1,42,18,a8l3w3n0j99qjlsxj3jnmgkz1,0,87.8,16.9,2022-10-15T14:13:51.705Z,2022-10-16T00:25:59Z,3844539213,213,1.3,3847270815,178,,3844539203,140,92.0,3846216403,20,,3846216401,224,,3844539201,56,Center,3844539197,2,,3844539209,212,16.3,aplc9mad75h1k90o3qla9c7l6,P. Wimmer,3844539199,155,3844539205,141,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472084089,352,12,1,42,19,go76xxm0xyfgqt1h6tcrtimm,1,8.1,61.8,2022-10-15T14:13:52.560Z,2022-10-16T00:26:21Z,3844539815,141,81.5,3844539819,212,15.1,3847271745,178,,3844539811,140,14.7,3844539807,56,Back,3844539823,213,1.1,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472084127,353,44,1,42,20,go76xxm0xyfgqt1h6tcrtimm,1,13,78.8,2022-10-15T14:13:53.625Z,2022-10-16T08:46:44Z,3844540017,285,,3844540039,233,354,3844540013,56,Back,,,,,,,,,,,,,,,,7tj7eobo7kmk8egcbfrabe8d1,A. Pléa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472084081,354,44,1,42,20,a8l3w3n0j99qjlsxj3jnmgkz1,0,87,21.2,2022-10-15T14:13:53.626Z,2022-10-16T00:27:17Z,3844539759,286,,3844540087,233,353,3844539757,56,Center,,,,,,,,,,,,,,,,aplc9mad75h1k90o3qla9c7l6,P. Wimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472084153,354,12,1,42,20,go76xxm0xyfgqt1h6tcrtimm,1,14.5,83.6,2022-10-15T14:13:53.647Z,2022-10-16T08:46:44Z,3844540163,56,Back,3844540241,15,,3844540167,141,84.6,3844540171,213,0.1,3844540169,212,9.4,3847274769,178,,3844540165,140,23.4,,,,7tj7eobo7kmk8egcbfrabe8d1,A. Pléa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472084115,355,61,1,42,20,a8l3w3n0j99qjlsxj3jnmgkz1,1,87.5,22.9,2022-10-15T14:13:53.711Z,2022-10-16T00:27:47Z,3847275463,178,,3847275459,15,,3844539977,56,Center,,,,,,,,,,,,,,,,aplc9mad75h1k90o3qla9c7l6,P. Wimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472084307,356,1,1,42,24,a8l3w3n0j99qjlsxj3jnmgkz1,1,73.5,17.2,2022-10-15T14:13:57.301Z,2022-10-16T00:28:10Z,3844540999,213,2.3,3844540989,56,Center,3844540995,212,29.4,3844540991,140,55.2,3844540993,141,50.0,3847276393,178,,,,,,,,4sd2zs6d5cd4d9n3oo54lglat,M. Svanberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472084451,357,1,1,42,27,a8l3w3n0j99qjlsxj3jnmgkz1,1,61.4,60.6,2022-10-15T14:14:01.050Z,2022-10-16T00:28:21Z,3844541761,56,Left,3844541767,212,30.6,3844541769,213,0.7,3847276825,178,,3844541765,141,89.3,3844541763,140,83.9,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472084589,358,1,1,42,31,a8l3w3n0j99qjlsxj3jnmgkz1,1,83.8,90.8,2022-10-15T14:14:04.677Z,2022-10-16T00:28:29Z,3844542411,141,76.8,3844542405,56,Center,3844542415,213,5.7,3844542409,140,97.8,3847277171,178,,3844542413,212,17.5,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472084695,359,1,1,42,33,a8l3w3n0j99qjlsxj3jnmgkz1,1,97,72.8,2022-10-15T14:14:07.065Z,2022-10-16T00:29:11Z,3844554073,154,,3844542887,213,4.4,3844542881,141,52.1,3844554071,210,16,3844542877,140,93.1,3847277789,178,,3844554075,22,,3844543431,195,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,3844542885,212,3844542873,56,Center,14.7,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2472084709,360,16,1,42,35,a8l3w3n0j99qjlsxj3jnmgkz1,1,93,51.2,2022-10-15T14:14:08.454Z,2022-10-16T00:29:12Z,3844549387,72,,3844554233,231,50.9,3844549395,375,42:34.528,3846220509,395,1.0,3844542955,56,Center,3844554203,29,,3844554229,230,99.1,3844554201,77,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,3844542951,22,3844542953,17,,,3844554205,154,,3844554215,102,,3847279271,178,3846220511,396,50.9,3844549391,374,,53.8,,3844554223,328,,3844554221,108,,3844554219,214,2022-10-15 15:14:07.705,3844554209,55,359,3844554217,103,24.1
2472086967,355,1,1,43,35,go76xxm0xyfgqt1h6tcrtimm,1,50.1,49.9,2022-10-15T14:15:08.590Z,2022-10-16T00:29:23Z,3844555033,212,11.5,3847279745,178,,3844555039,279,G,3844555027,56,Back,3844555029,140,39.2,3844555037,213,3.1,3844555031,141,50.6,,,,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472087025,356,1,1,43,36,go76xxm0xyfgqt1h6tcrtimm,1,39,50.6,2022-10-15T14:15:09.827Z,2022-10-16T00:29:36Z,3844555331,56,Back,3844555341,212,14.1,3844555345,213,3.7,3847280205,178,,3844555339,141,38.9,3844555335,140,27.9,,,,,,,5i8dbjuewybsfgyym63clfw0l,J. Weigl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472087097,357,1,1,43,38,go76xxm0xyfgqt1h6tcrtimm,1,27.9,38.9,2022-10-15T14:15:11.962Z,2022-10-16T00:29:44Z,3844555703,56,Back,3844555707,141,69.8,3844555711,213,1.6,3847280465,178,,3844555705,140,27.2,3844555709,212,21.0,,,,,,,ckjid5lfgbx8tdyoi32vbwn9x,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472087451,358,1,1,43,41,go76xxm0xyfgqt1h6tcrtimm,1,27.6,70.8,2022-10-15T14:15:15.140Z,2022-10-16T00:29:58Z,3844557645,141,37.3,3844557649,213,4.6,3844557647,212,23.0,3844557641,56,Back,3844557643,140,24.4,3847280983,178,,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472087503,359,3,1,43,50,go76xxm0xyfgqt1h6tcrtimm,1,39.8,18,2022-10-15T14:15:23.567Z,2022-10-16T00:30:23Z,3844557823,56,Back,3846223997,465,,3844557829,286,,3847281855,178,,3844558107,233,361,,,,,,,,,,ckjid5lfgbx8tdyoi32vbwn9x,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472087531,361,45,1,43,50,a8l3w3n0j99qjlsxj3jnmgkz1,0,60.2,82,2022-10-15T14:15:23.567Z,2022-10-16T00:30:24Z,3844557961,56,Left,3844558219,233,359,3844557963,285,,,,,,,,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472087595,360,1,1,43,51,go76xxm0xyfgqt1h6tcrtimm,1,42.4,23,2022-10-15T14:15:24.568Z,2022-10-16T00:30:35Z,3844558283,141,5.0,3844558279,56,Right,3847282223,178,,3844558287,213,5.5,3844558281,140,54.5,3844558285,212,17.6,,,,,,,ckjid5lfgbx8tdyoi32vbwn9x,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472087685,361,1,1,43,53,go76xxm0xyfgqt1h6tcrtimm,0,55,4.9,2022-10-15T14:15:26.875Z,2022-10-16T00:30:43Z,3847282661,178,,3844558757,56,Right,3844558763,140,78.6,3844558781,213,0.4,3844558775,212,26.7,3844558769,141,19.4,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472087723,362,49,1,43,55,a8l3w3n0j99qjlsxj3jnmgkz1,1,22,91.8,2022-10-15T14:15:28.262Z,2022-10-16T00:31:02Z,,,,,,,,,,,,,,,,,,,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472087827,363,1,1,43,56,a8l3w3n0j99qjlsxj3jnmgkz1,0,20.8,92.4,2022-10-15T14:15:29.689Z,2022-10-16T00:31:18Z,3844559535,212,40.4,3844559527,157,,3844559539,1,,3844559537,213,0.0,3844559529,56,Left,3847283773,178,,3844559531,140,59.3,3844559533,141,92.9,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472087859,362,49,1,43,58,go76xxm0xyfgqt1h6tcrtimm,1,45.6,8,2022-10-15T14:15:31.760Z,2022-10-16T00:31:38Z,,,,,,,,,,,,,,,,,,,,,,,,,ckjid5lfgbx8tdyoi32vbwn9x,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472088057,363,1,1,43,59,go76xxm0xyfgqt1h6tcrtimm,1,45.9,7.9,2022-10-15T14:15:32.910Z,2022-10-16T00:31:48Z,3844560659,212,13.1,3844560655,141,5.2,3844560645,155,,3844560665,213,6.1,3844560649,56,Right,3847284637,178,,3844560653,140,58.3,,,,ckjid5lfgbx8tdyoi32vbwn9x,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472088125,364,3,1,44,3,go76xxm0xyfgqt1h6tcrtimm,0,59.8,4.6,2022-10-15T14:15:36.196Z,2022-10-16T00:32:22Z,3844561027,286,,3846225429,464,,3844561067,211,,3844561025,56,Right,3847285425,178,,,,,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472088241,364,3,1,44,3,a8l3w3n0j99qjlsxj3jnmgkz1,0,40.4,94.4,2022-10-15T14:15:36.966Z,2022-10-16T00:33:30Z,3844561855,233,365,3846225867,464,,3844561585,56,Back,3847288091,178,,3844561587,286,,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472088271,365,7,1,44,4,go76xxm0xyfgqt1h6tcrtimm,0,59.6,5.6,2022-10-15T14:15:37.200Z,2022-10-16T00:33:48Z,3844561763,56,Right,3844561765,285,,3847288791,178,,3844561789,233,364,3846226071,383,,,,,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472088393,366,61,1,44,4,a8l3w3n0j99qjlsxj3jnmgkz1,1,39.7,95.4,2022-10-15T14:15:37.261Z,2022-10-16T00:34:18Z,3847289925,178,,3844562421,56,Back,,,,,,,,,,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472088369,365,5,1,44,5,a8l3w3n0j99qjlsxj3jnmgkz1,0,37.2,101.4,2022-10-15T14:15:38.435Z,2022-10-16T00:34:38Z,3844562279,347,,3844563543,233,366,3844562273,56,Back,,,,,,,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472088447,366,5,1,44,5,go76xxm0xyfgqt1h6tcrtimm,1,62.8,-1.4,2022-10-15T14:15:38.435Z,2022-10-16T00:34:37Z,3844563443,233,365,3844562755,347,,3844562753,56,Right,,,,,,,,,,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472088641,367,1,1,44,16,go76xxm0xyfgqt1h6tcrtimm,0,64.8,0,2022-10-15T14:15:50.149Z,2022-10-16T00:35:04Z,3844563703,56,Right,3844563711,213,1.0,3844563707,141,15.5,3844563701,107,,3844563705,140,71.8,3844563709,212,13.6,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472088653,367,49,1,44,18,a8l3w3n0j99qjlsxj3jnmgkz1,1,30.2,89.1,2022-10-15T14:15:51.428Z,2022-10-16T00:35:19Z,,,,,,,,,,,,,,,,,,,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472088779,368,1,1,44,20,a8l3w3n0j99qjlsxj3jnmgkz1,0,30.2,89.1,2022-10-15T14:15:53.349Z,2022-10-16T00:35:45Z,3847293485,178,,3844564385,56,Back,3844564399,212,18.0,3844564401,213,6.1,3844564397,141,84.9,3844564381,155,,3844564391,140,47.1,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
