id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,keyPass,qualifier/14/value,qualifier/12/value,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2506358055,464,1,2,48,29,3dwlvz6cl4lcavvrg0y2dycrt,1,31.2,73.2,2023-02-11T15:37:59.746Z,2023-02-12T06:34:10Z,4025050963,56,Back,4025050967,140,21.5,4025050973,213,4.0,4027561157,178,,4025050971,212,15.6,4025050969,141,55.8,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506358201,465,1,2,48,31,3dwlvz6cl4lcavvrg0y2dycrt,1,21.5,55.8,2023-02-11T15:38:01.533Z,2023-02-12T06:34:13Z,4027561235,178,,4025051717,140,34.1,4025051715,56,Back,4025051723,213,5.4,4025051721,212,21.8,4025051719,141,30.4,,,,,,,62gct49oglcdzxafhrfucrb2t,F. Bredlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506358363,466,1,2,48,35,3dwlvz6cl4lcavvrg0y2dycrt,1,39,30.5,2023-02-11T15:38:06.003Z,2023-02-12T06:34:16Z,4025052609,212,22.4,4025052605,141,27.7,4027561311,178,,4025052615,213,6.2,4025052599,56,Center,4025052603,140,60.3,,,,,,,4xhnmoqgxoheel005ek6ckfs9,D. Zagadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506358445,467,1,2,48,37,3dwlvz6cl4lcavvrg0y2dycrt,1,60.3,27.7,2023-02-11T15:38:07.986Z,2023-02-12T06:34:21Z,4025053075,212,14.1,4025053069,56,Back,4027561441,178,,4025053077,213,2.9,4025053071,140,47.3,4025053073,141,32.8,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506358585,468,1,2,48,40,3dwlvz6cl4lcavvrg0y2dycrt,1,55.1,28.4,2023-02-11T15:38:10.607Z,2023-02-12T06:34:24Z,4025053827,213,5.3,4025053823,141,5.0,4025053819,140,65.9,4027561481,178,,4025053825,212,19.5,4025053817,56,Right,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506358637,469,1,2,48,43,3dwlvz6cl4lcavvrg0y2dycrt,1,65.9,5,2023-02-11T15:38:13.477Z,2023-02-12T06:34:27Z,4025054121,140,54.2,4025054127,213,2.9,4025054123,141,9.8,4027561525,178,,4025054119,56,Right,4025054125,212,12.7,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506358793,470,1,2,48,45,3dwlvz6cl4lcavvrg0y2dycrt,1,53.7,9.8,2023-02-11T15:38:15.635Z,2023-02-12T06:34:33Z,4025054849,213,2.3,4025054845,141,26.8,4025054843,140,43.5,4027561599,178,,4025054847,212,15.8,4025054841,56,Back,,,,,,,2tdxcr1wkubis5n81sg4pzyz9,Gil Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506358875,471,1,2,48,48,3dwlvz6cl4lcavvrg0y2dycrt,1,43.5,26.8,2023-02-11T15:38:18.957Z,2023-02-12T06:34:47Z,4025055293,140,35.7,4025055297,212,18.3,4025055291,56,Back,4027561877,178,,4025055299,213,2.0,4025055295,141,50.9,,,,,,,4xhnmoqgxoheel005ek6ckfs9,D. Zagadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506359023,472,1,2,48,51,3dwlvz6cl4lcavvrg0y2dycrt,1,35.6,46.6,2023-02-11T15:38:21.648Z,2023-02-12T06:34:53Z,4027562011,178,,4025056061,213,4.9,4025056047,56,Back,4025056055,141,27.1,4025056057,212,13.4,4025056051,140,37.5,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506359095,473,1,2,48,54,3dwlvz6cl4lcavvrg0y2dycrt,1,41.7,20.2,2023-02-11T15:38:25.045Z,2023-02-12T06:35:00Z,4025056471,141,8.8,4027562135,178,,4025056473,212,8.6,4025056467,56,Back,4025056519,213,4.3,4025056469,140,38.2,,,,,,,4xhnmoqgxoheel005ek6ckfs9,D. Zagadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506359355,474,1,2,48,57,3dwlvz6cl4lcavvrg0y2dycrt,1,35.6,18.4,2023-02-11T15:38:27.851Z,2023-02-12T06:35:06Z,4027562283,178,,4025057835,141,38.5,4025057841,213,2.7,4025057831,56,Back,4025057837,212,30.0,4025057833,140,10.2,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506359451,475,1,2,49,5,3dwlvz6cl4lcavvrg0y2dycrt,1,11.2,40.6,2023-02-11T15:38:35.244Z,2023-02-12T06:35:11Z,4025058369,212,16.6,4025058365,141,41.3,4025058361,140,27.0,4027562375,178,,4025058359,56,Back,4025058371,213,0.0,,,,,,,62gct49oglcdzxafhrfucrb2t,F. Bredlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506359559,476,1,2,49,5,3dwlvz6cl4lcavvrg0y2dycrt,1,27,41.3,2023-02-11T15:38:36.156Z,2023-02-12T06:35:25Z,4025058839,212,16.3,4027562643,178,,4025058841,213,3.1,4025058835,140,11.5,4025058833,56,Back,4025058837,141,41.2,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506359683,477,1,2,49,9,3dwlvz6cl4lcavvrg0y2dycrt,1,9.7,43.3,2023-02-11T15:38:40.132Z,2023-02-12T06:35:28Z,4025059515,140,21.2,4025059519,212,26.0,4027562741,178,,4025059513,56,Back,4025059557,213,1.1,4025059517,141,77.1,,,,,,,62gct49oglcdzxafhrfucrb2t,F. Bredlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506359729,478,1,2,49,13,3dwlvz6cl4lcavvrg0y2dycrt,0,27.2,81.9,2023-02-11T15:38:43.869Z,2023-02-12T06:35:33Z,4025059705,140,44.0,4025059709,212,18.7,4025059711,213,5.9,4025059707,141,72.9,4027562819,178,,4025059703,56,Back,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506359771,500,8,2,49,14,6k5zscdm9ufw0tguvzyjlp5hq,1,57.2,27.9,2023-02-11T15:38:44.608Z,2023-02-12T06:35:40Z,4027562967,178,,4025059953,56,Center,4027130869,385,,,,,,,,,,,,,,,,,f5ln82l8q7gvouj3zhsp5t4gl,M. Eggestein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506359893,479,44,2,49,16,3dwlvz6cl4lcavvrg0y2dycrt,1,43.6,65.6,2023-02-11T15:38:46.664Z,2023-02-12T11:52:12Z,4025060583,285,,4025060581,56,Back,4025060817,233,501,,,,,,,,,,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506359857,501,44,2,49,16,6k5zscdm9ufw0tguvzyjlp5hq,0,56.4,34.4,2023-02-11T15:38:46.665Z,2023-02-12T06:35:47Z,4025060383,56,Center,4025060829,233,479,4025060389,286,,,,,,,,,,,,,,,,,7o11dzx2cccrslutrjl16ik89,R. Dōan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506359969,480,1,2,49,16,3dwlvz6cl4lcavvrg0y2dycrt,1,43.2,65.9,2023-02-11T15:38:46.702Z,2023-02-12T11:52:13Z,4025060999,56,Center,4025061011,141,46.9,4025061007,140,53.7,4025060995,3,,4025061013,212,17.0,4025061019,213,5.4,4027563151,388,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506360257,481,1,2,49,19,3dwlvz6cl4lcavvrg0y2dycrt,1,53.7,46.9,2023-02-11T15:38:49.435Z,2023-02-12T06:36:01Z,4025062487,140,62.7,4025062489,141,7.4,4025062497,213,5.1,4025062491,212,28.5,4025062485,56,Right,4027563337,178,,,,,,,,4nn6rxyzy97wl4ppqqnhhxyax,L. Pfeiffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506360333,482,1,2,49,27,3dwlvz6cl4lcavvrg0y2dycrt,1,63.6,28,2023-02-11T15:38:58.181Z,2023-02-12T06:36:08Z,4025062873,56,Center,4025062877,141,21.5,4025062881,213,6.0,4025062875,140,78.7,4027563487,178,,4025062879,212,16.5,,,,,,,2tdxcr1wkubis5n81sg4pzyz9,Gil Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506360393,483,1,2,49,28,3dwlvz6cl4lcavvrg0y2dycrt,1,78.4,23.2,2023-02-11T15:38:59.135Z,2023-02-12T06:36:17Z,4025063167,141,43.3,4025063163,56,Center,4025063171,213,1.7,4027563615,178,,4025063169,212,13.8,4025063165,140,76.4,,,,,,,4nn6rxyzy97wl4ppqqnhhxyax,L. Pfeiffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506360421,484,1,2,49,29,3dwlvz6cl4lcavvrg0y2dycrt,0,76.2,42.5,2023-02-11T15:39:00.172Z,2023-02-12T06:36:23Z,4025063287,3,,4027563729,388,,4025063303,141,31.0,4025063313,213,4.2,4025063297,140,72.1,4025063293,56,Center,4025063307,212,8.9,,,,3havaatbnk8p6gc9srgajc25l,C. Führich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506360521,502,61,2,49,31,6k5zscdm9ufw0tguvzyjlp5hq,0,31.2,72.4,2023-02-11T15:39:01.846Z,2023-02-12T06:36:31Z,4025063875,56,Back,4027563871,21,,4027563873,178,,,,,,,,,,,,,,,,,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506360545,485,61,2,49,32,3dwlvz6cl4lcavvrg0y2dycrt,0,71,32,2023-02-11T15:39:02.514Z,2023-02-12T06:36:52Z,4027564219,178,,4025063999,56,Center,,,,,,,,,,,,,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506360751,503,1,2,49,33,6k5zscdm9ufw0tguvzyjlp5hq,1,28.7,66.1,2023-02-11T15:39:03.913Z,2023-02-12T06:36:57Z,4025065143,212,13.0,4025065141,141,84.2,4025065139,140,24.8,4027564431,178,,4025065137,56,Back,4025065145,213,1.9,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506360769,504,49,2,49,35,6k5zscdm9ufw0tguvzyjlp5hq,1,25.1,83.9,2023-02-11T15:39:05.582Z,2023-02-12T06:37:03Z,,,,,,,,,,,,,,,,,,,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506360845,505,1,2,49,36,6k5zscdm9ufw0tguvzyjlp5hq,1,25.1,83.9,2023-02-11T15:39:06.297Z,2023-02-12T06:37:08Z,4025065665,56,Back,4025065669,141,73.5,4025065673,213,4.3,4025065671,212,7.7,4027564703,178,,4025065667,140,22.2,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506361049,506,2,2,49,38,6k5zscdm9ufw0tguvzyjlp5hq,1,22.2,73.5,2023-02-11T15:39:08.922Z,2023-02-12T06:37:12Z,4025066725,56,Center,4025072465,8,,4027564755,178,,4025070041,7,7c6034wb3zsuq9nhxxiahiuol,4025066731,141,54.9,4025066741,1,,4025066727,140,73.0,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506361323,486,55,2,49,38,3dwlvz6cl4lcavvrg0y2dycrt,1,48.9,53.4,2023-02-11T15:39:08.923Z,2023-02-12T06:37:13Z,4025068663,189,,,,,,,,,,,,,,,,,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506361487,507,43,2,49,47,6k5zscdm9ufw0tguvzyjlp5hq,1,0,0,2023-02-11T15:39:17.420Z,2023-02-11T15:39:29Z,4025069061,140,79.8,4025069069,212,6.6,4025069471,144,1,4025069071,213,3.8,4025069065,141,60.9,4025069055,56,Center,,,,,,,7c6034wb3zsuq9nhxxiahiuol,M. Gregoritsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506365617,487,1,2,51,44,3dwlvz6cl4lcavvrg0y2dycrt,1,35.5,36.4,2023-02-11T15:41:14.487Z,2023-02-12T06:37:28Z,4025090625,56,Center,4025090727,189,,4025090607,5,,4025090611,155,,4025090631,140,61.0,4025090637,141,32.6,4027565133,178,,4025090641,213,6.2,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,4025090619,241,,4025090639,212,,,,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506365733,488,50,2,51,46,3dwlvz6cl4lcavvrg0y2dycrt,1,73.4,38.2,2023-02-11T15:41:16.517Z,2023-02-12T06:37:42Z,4025091305,56,Center,4027412493,233,510,4025091307,286,,,,,,,,,,,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506365843,510,7,2,51,47,6k5zscdm9ufw0tguvzyjlp5hq,1,26.6,61.8,2023-02-11T15:41:17.184Z,2023-02-12T06:37:51Z,4025092129,233,488,4025091831,285,,4027135211,384,,4027565595,178,,4025091827,56,Back,,,,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506365871,511,49,2,51,48,6k5zscdm9ufw0tguvzyjlp5hq,1,34.9,65.2,2023-02-11T15:41:18.278Z,2023-02-12T06:37:56Z,,,,,,,,,,,,,,,,,,,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506365961,512,1,2,51,51,6k5zscdm9ufw0tguvzyjlp5hq,1,49,71.8,2023-02-11T15:41:21.597Z,2023-02-12T06:38:00Z,4027565711,178,,4025092487,141,92.3,4025092483,56,Left,4025092485,140,56.7,4025092489,212,16.1,4025092493,213,1.0,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506366051,513,1,2,51,53,6k5zscdm9ufw0tguvzyjlp5hq,1,56.7,92.3,2023-02-11T15:41:23.634Z,2023-02-12T06:38:05Z,4027565821,178,,4025092951,141,79.0,4025092953,212,13.5,4025092943,56,Left,4025092947,140,66.2,4025092955,213,5.5,,,,,,,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506366171,514,1,2,51,55,6k5zscdm9ufw0tguvzyjlp5hq,1,67,78.4,2023-02-11T15:41:25.828Z,2023-02-12T06:38:10Z,4027565891,178,,4025093513,140,80.9,4025093511,56,Left,4025093517,212,16.3,4025093515,141,89.0,4025093519,213,0.5,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506366297,515,1,2,51,57,6k5zscdm9ufw0tguvzyjlp5hq,1,80.9,89,2023-02-11T15:41:27.903Z,2023-02-12T06:38:12Z,4025094177,56,Left,4025094185,213,2.5,4025094179,140,75.5,4027565939,178,,4025094183,212,7.4,4025094181,141,95.9,,,,,,,7c6034wb3zsuq9nhxxiahiuol,M. Gregoritsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506366331,516,1,2,52,1,6k5zscdm9ufw0tguvzyjlp5hq,1,75.5,95.9,2023-02-11T15:41:31.441Z,2023-02-12T06:38:21Z,4025094385,140,74.0,4027566095,178,,4025094391,213,3.6,4025094389,212,1.7,4025094383,56,Left,4025094387,141,94.8,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506366349,517,1,2,52,2,6k5zscdm9ufw0tguvzyjlp5hq,0,74,94.8,2023-02-11T15:41:32.940Z,2023-02-12T06:51:28Z,4025094493,140,73.5,4025094501,213,4.0,4027566203,389,,4025094491,56,Left,4025094497,212,0.8,4025094495,141,93.9,,,,,,,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506841495,1041,67,2,52,2,3dwlvz6cl4lcavvrg0y2dycrt,1,35.1,8.4,2023-02-11T15:41:32.980Z,2023-02-12T11:52:13Z,4027602429,233,972,,,,,,,,,,,,,,,,,,,,,,2tdxcr1wkubis5n81sg4pzyz9,Gil Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506841493,972,67,2,52,2,6k5zscdm9ufw0tguvzyjlp5hq,0,64.9,91.6,2023-02-11T15:41:32.981Z,2023-02-12T07:15:39Z,4027602437,233,1041,,,,,,,,,,,,,,,,,,,,,,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506366419,489,61,2,52,2,3dwlvz6cl4lcavvrg0y2dycrt,1,35.8,8.2,2023-02-11T15:41:32.996Z,2023-02-12T11:52:13Z,4027566351,178,,4025094899,56,Back,,,,,,,,,,,,,,,,,,,2tdxcr1wkubis5n81sg4pzyz9,Gil Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506366451,490,49,2,52,4,3dwlvz6cl4lcavvrg0y2dycrt,1,33.5,22.4,2023-02-11T15:41:34.776Z,2023-02-12T06:38:37Z,,,,,,,,,,,,,,,,,,,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506366575,491,1,2,52,4,3dwlvz6cl4lcavvrg0y2dycrt,1,33.5,22.4,2023-02-11T15:41:34.795Z,2023-02-12T06:38:41Z,4027566539,178,,4025095677,140,43.6,4025095679,141,12.8,4025095669,155,,4025095675,56,Back,4025095683,213,5.7,4025095681,212,12.5,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506366607,492,61,2,52,6,3dwlvz6cl4lcavvrg0y2dycrt,0,43.2,13.7,2023-02-11T15:41:37.114Z,2023-02-12T06:38:59Z,4027566843,178,,4025095799,56,Back,,,,,,,,,,,,,,,,,,,4nn6rxyzy97wl4ppqqnhhxyax,L. Pfeiffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506366931,518,4,2,52,7,6k5zscdm9ufw0tguvzyjlp5hq,1,57.2,85,2023-02-11T15:41:37.193Z,2023-02-12T06:39:07Z,4025097943,13,,4025097947,265,,4025097545,233,493,4025097455,56,Left,4025097459,286,,4025097945,152,,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506366675,493,4,2,52,7,3dwlvz6cl4lcavvrg0y2dycrt,0,42.8,15,2023-02-11T15:41:37.194Z,2023-02-12T06:39:06Z,4025096109,56,Back,4025097577,233,518,4027566989,178,,4025096111,152,,4025096107,13,,4025096117,285,,4025096113,265,,,,,4nn6rxyzy97wl4ppqqnhhxyax,L. Pfeiffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506367425,520,1,2,52,20,6k5zscdm9ufw0tguvzyjlp5hq,1,59.9,96.2,2023-02-11T15:41:50.688Z,2023-02-12T06:39:09Z,4025657147,152,,4025100011,213,4.6,4027567073,178,,4025657145,5,,4025100003,56,Center,4025100007,141,72.9,4025100005,140,57.7,4025657635,189,,ejnh215cji6xou661kiwcc91x,N. Höfler,4025100009,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506367255,519,1,2,52,26,6k5zscdm9ufw0tguvzyjlp5hq,1,62.4,84.9,2023-02-11T15:41:56.405Z,2023-02-12T06:39:17Z,4025655323,212,10.8,4025655315,140,58.1,4025655319,141,70.5,4027567219,178,,4025655325,213,4.3,4025655311,56,Center,,,,,,,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506367563,521,1,2,52,31,6k5zscdm9ufw0tguvzyjlp5hq,1,57.1,64,2023-02-11T15:42:01.862Z,2023-02-12T06:39:20Z,4025100729,213,2.6,4027567241,178,,4025100719,56,Center,4025100727,212,8.5,4025100721,140,50.4,4025100723,141,70.9,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506367673,522,1,2,52,33,6k5zscdm9ufw0tguvzyjlp5hq,1,49,64.2,2023-02-11T15:42:03.867Z,2023-02-12T06:39:27Z,4025101321,212,22.8,4025101315,56,Center,4025101323,213,4.9,4025101319,141,31.2,4027567329,178,,4025101317,140,53.0,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506367889,523,1,2,52,36,6k5zscdm9ufw0tguvzyjlp5hq,1,54.9,33,2023-02-11T15:42:06.882Z,2023-02-12T06:39:33Z,4027567457,178,,4025102483,140,69.6,4025102481,56,Right,4025102487,212,23.9,4025102485,141,6.1,4025102489,213,5.4,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506368031,524,1,2,52,42,6k5zscdm9ufw0tguvzyjlp5hq,1,59.3,27.9,2023-02-11T15:42:12.326Z,2023-02-12T06:39:36Z,4025103219,56,Back,4027567547,178,,4025103227,213,3.3,4025103221,140,46.8,4025103223,141,23.9,4025103225,212,13.4,,,,,,,2jk8zu0m0tf7if0pyrkbo82xh,L. Kübler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506368093,525,1,2,52,45,6k5zscdm9ufw0tguvzyjlp5hq,1,56.1,17.7,2023-02-11T15:42:15.665Z,2023-02-12T06:39:40Z,4025103599,141,5.6,4025103595,140,65.2,4025103591,56,Right,4025103607,213,5.6,4025103603,212,12.6,4027567631,178,,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506368105,526,3,2,52,47,6k5zscdm9ufw0tguvzyjlp5hq,0,65.5,5.8,2023-02-11T15:42:17.852Z,2023-02-12T06:40:00Z,4025103693,56,Right,4027140169,465,,4027567931,178,,4025103695,286,,4025104425,233,495,,,,,,,,,,7o11dzx2cccrslutrjl16ik89,R. Dōan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506368205,495,7,2,52,47,3dwlvz6cl4lcavvrg0y2dycrt,0,34.5,94.2,2023-02-11T15:42:17.974Z,2023-02-12T06:40:04Z,4027140247,385,,4027567991,178,,4025104325,233,526,4025104259,56,Back,4025104261,285,,,,,,,,,,,3havaatbnk8p6gc9srgajc25l,C. Führich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506841943,1013,67,2,52,49,6k5zscdm9ufw0tguvzyjlp5hq,1,68.5,12,2023-02-11T15:42:19.495Z,2023-02-12T11:52:14Z,4027604163,233,1044,,,,,,,,,,,,,,,,,,,,,,7o11dzx2cccrslutrjl16ik89,R. Dōan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506841941,1044,67,2,52,49,3dwlvz6cl4lcavvrg0y2dycrt,0,31.5,88,2023-02-11T15:42:19.496Z,2023-02-12T07:17:42Z,4027604167,233,1013,,,,,,,,,,,,,,,,,,,,,,3havaatbnk8p6gc9srgajc25l,C. Führich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506368245,527,61,2,52,49,6k5zscdm9ufw0tguvzyjlp5hq,1,69.4,12.6,2023-02-11T15:42:19.518Z,2023-02-12T11:52:14Z,4027568115,178,,4025104467,56,Right,,,,,,,,,,,,,,,,,,,7o11dzx2cccrslutrjl16ik89,R. Dōan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506368291,528,1,2,52,51,6k5zscdm9ufw0tguvzyjlp5hq,0,64.2,1.4,2023-02-11T15:42:21.768Z,2023-02-12T06:40:20Z,4025104697,212,14.6,4025104691,56,Right,4027568231,178,,4025104693,140,78.0,4025104699,213,0.1,4025104695,141,4.4,,,,,,,2jk8zu0m0tf7if0pyrkbo82xh,L. Kübler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506368331,496,49,2,52,53,3dwlvz6cl4lcavvrg0y2dycrt,1,25.1,89.9,2023-02-11T15:42:24.066Z,2023-02-12T06:40:27Z,,,,,,,,,,,,,,,,,,,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
