id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/10/value,qualifier/14/value,assist,qualifier/15/value
2519223157,124,49,1,14,11,4l9mrqzmajz5crzlz50mtbt6x,1,47.5,43.7,2023-03-12T14:44:32.304Z,2023-03-13T08:28:49Z,,,,,,,,,,,,,,,,,,,,,,,,,8um4xh0ekvr4q6uti3ksld8q2,F. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519223231,125,1,1,14,11,4l9mrqzmajz5crzlz50mtbt6x,1,47.5,43.7,2023-03-12T14:44:32.346Z,2023-03-13T08:28:55Z,4093014099,212,44.3,4093014095,140,8.0,4093014093,56,Back,4095484593,178,,4093014103,1,,4093014101,213,3.5,4093014097,141,21.0,,,,8um4xh0ekvr4q6uti3ksld8q2,F. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519223329,126,1,1,14,18,4l9mrqzmajz5crzlz50mtbt6x,1,9.8,27.4,2023-03-12T14:44:39.261Z,2023-03-13T08:28:58Z,4093014583,212,13.2,4095484643,178,,4093014579,140,21.8,4093014581,141,33.3,4093014585,213,0.3,4093014577,56,Back,,,,,,,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519223393,127,1,1,14,23,4l9mrqzmajz5crzlz50mtbt6x,1,26.5,32.3,2023-03-12T14:44:43.759Z,2023-03-13T08:29:01Z,4093014943,56,Back,4093014945,140,29.7,4093014949,212,7.5,4093014947,141,22.5,4093014951,213,5.2,4095484687,178,,,,,,,,a5kkysp7c5f577ji17q5v2k0l,J. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519223439,128,1,1,14,26,4l9mrqzmajz5crzlz50mtbt6x,1,36,22.9,2023-03-12T14:44:47.331Z,2023-03-13T08:29:04Z,4093015193,212,14.1,4093015187,56,Back,4093015191,141,43.0,4093015195,213,1.8,4095484727,178,,4093015189,140,32.8,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519223469,129,1,1,14,29,4l9mrqzmajz5crzlz50mtbt6x,1,29.5,46.2,2023-03-12T14:44:49.935Z,2023-03-13T08:29:12Z,4093015353,213,0.2,4093015347,141,48.7,4093015351,212,7.9,4093015345,140,36.8,4095484857,178,,4093015341,56,Back,,,,,,,a5kkysp7c5f577ji17q5v2k0l,J. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697157,1009,67,1,14,30,4l9mrqzmajz5crzlz50mtbt6x,1,37.3,50.2,2023-03-12T14:44:50.551Z,2023-03-13T09:13:09Z,4095548047,233,1240,,,,,,,,,,,,,,,,,,,,,,f3v95yyj6j7h7qpprxm4zlre1,D. Geiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697155,1240,67,1,14,30,6k5zscdm9ufw0tguvzyjlp5hq,0,62.7,49.8,2023-03-12T14:44:50.552Z,2023-03-13T09:11:29Z,4095548051,233,1009,,,,,,,,,,,,,,,,,,,,,,bsyv3fmihshve4jcr11qmtmfp,L. Höler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519223475,130,1,1,14,30,4l9mrqzmajz5crzlz50mtbt6x,0,36.4,50.4,2023-03-12T14:44:50.636Z,2023-03-13T09:13:10Z,4093015389,213,4.6,4095484911,178,,4093015381,56,Back,4093015383,140,36.0,4093015693,286,,4093015387,212,2.8,4093015385,141,46.4,4093015687,236,,f3v95yyj6j7h7qpprxm4zlre1,D. Geiger,,4093015689,233,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519223521,157,74,1,14,30,6k5zscdm9ufw0tguvzyjlp5hq,1,68.7,36.7,2023-03-12T14:44:50.735Z,2023-03-13T08:29:37Z,4093015747,233,130,4093015623,56,Center,4095485117,178,,4093015625,285,,,,,,,,,,,,,,bsyv3fmihshve4jcr11qmtmfp,L. Höler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519223549,131,50,1,14,31,4l9mrqzmajz5crzlz50mtbt6x,1,34,48.8,2023-03-12T14:44:51.856Z,2023-03-13T08:29:45Z,4093027105,286,,4093015779,56,Back,4093027295,233,172,,,,,,,,,,,,,,,,f3v95yyj6j7h7qpprxm4zlre1,D. Geiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519225661,172,7,1,14,31,6k5zscdm9ufw0tguvzyjlp5hq,1,66,51.2,2023-03-12T14:44:52.212Z,2023-03-13T08:29:50Z,4093027219,285,,4093027215,233,131,4093027191,56,Center,4095485213,178,,4094122497,384,,,,,,,,,,,bsyv3fmihshve4jcr11qmtmfp,L. Höler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519223559,158,49,1,14,32,6k5zscdm9ufw0tguvzyjlp5hq,1,68.1,34.9,2023-03-12T14:44:52.466Z,2023-03-13T08:29:56Z,,,,,,,,,,,,,,,,,,,,,,,,,7c6034wb3zsuq9nhxxiahiuol,M. Gregoritsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519223657,159,1,1,14,34,6k5zscdm9ufw0tguvzyjlp5hq,1,66.4,33.6,2023-03-12T14:44:54.634Z,2023-03-13T08:30:01Z,4093016387,56,Center,4093016391,141,21.5,4093016393,212,10.0,4095485381,178,,4093016395,213,5.3,4093016389,140,71.8,,,,,,,7c6034wb3zsuq9nhxxiahiuol,M. Gregoritsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519223669,160,1,1,14,38,6k5zscdm9ufw0tguvzyjlp5hq,0,76.4,22.3,2023-03-12T14:44:59.240Z,2023-03-13T08:30:08Z,4093016445,213,0.9,4093016439,140,80.8,4095485533,178,,4093016443,212,7.6,4093016441,141,31.2,4093016437,56,Center,,,,,,,7o11dzx2cccrslutrjl16ik89,R. Dōan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519223681,132,49,1,14,39,4l9mrqzmajz5crzlz50mtbt6x,1,19.2,70.9,2023-03-12T14:44:59.488Z,2023-03-13T08:30:14Z,,,,,,,,,,,,,,,,,,,,,,,,,8um4xh0ekvr4q6uti3ksld8q2,F. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697679,1269,83,1,14,43,6k5zscdm9ufw0tguvzyjlp5hq,1,78.5,41.7,2023-03-12T14:45:04.225Z,2023-03-13T09:12:35Z,4095550335,399,482540,,,,,,,,,,,,,,,,,,,,,,7o11dzx2cccrslutrjl16ik89,R. Dōan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519223869,133,1,1,14,44,4l9mrqzmajz5crzlz50mtbt6x,1,25.1,44,2023-03-12T14:45:04.951Z,2023-03-13T08:30:19Z,4095485707,178,,4093017557,56,Back,4093017559,140,22.1,4093017561,141,18.1,4093017563,212,17.9,4093017565,213,4.5,,,,,,,8um4xh0ekvr4q6uti3ksld8q2,F. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519223913,134,1,1,14,51,4l9mrqzmajz5crzlz50mtbt6x,1,52.1,11,2023-03-12T14:45:11.850Z,2023-03-13T08:30:26Z,4093017877,56,Right,4093017885,213,4.5,4093017883,212,4.5,4093017881,141,4.6,4093017879,140,51.1,4095485813,178,,,,,,,,shbxc528h0udd6rdf3ax2itx,P. Kadeřábek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519224051,135,1,1,14,53,4l9mrqzmajz5crzlz50mtbt6x,1,47.8,11.7,2023-03-12T14:45:14.365Z,2023-03-13T08:30:30Z,4095485875,178,,4093018653,56,Back,4093018657,141,19.3,4093018661,213,2.6,4093018659,212,10.6,4093018655,140,39.0,,,,,,,e9c0v3ik308t91njildxzc6vp,M. Dabbur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519224095,136,1,1,15,0,4l9mrqzmajz5crzlz50mtbt6x,1,44.5,26.1,2023-03-12T14:45:20.848Z,2023-03-13T08:30:34Z,4095485935,178,,4093018919,141,64.1,4093018929,213,1.8,4093018909,56,Back,4093018923,212,26.7,4093018913,140,38.0,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519224165,137,1,1,15,4,4l9mrqzmajz5crzlz50mtbt6x,1,38.8,71.6,2023-03-12T14:45:24.474Z,2023-03-13T07:59:57Z,4093019287,56,Back,4093019291,141,89.7,4093019293,212,12.5,4093019295,213,1.4,4095467791,178,,4093019289,140,40.6,,,,,,,a5kkysp7c5f577ji17q5v2k0l,J. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519224279,138,1,1,15,7,4l9mrqzmajz5crzlz50mtbt6x,0,37.6,84.4,2023-03-12T14:45:27.671Z,2023-03-13T08:00:01Z,4093019957,155,,4093019983,1,,4093019979,213,5.6,4093019975,212,61.8,4093019961,56,Center,4093019971,141,30.5,4093019965,140,85.0,4095467827,178,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519224269,161,49,1,15,12,6k5zscdm9ufw0tguvzyjlp5hq,1,14.8,71.3,2023-03-12T14:45:33.416Z,2023-03-13T08:00:07Z,,,,,,,,,,,,,,,,,,,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519224355,162,4,1,15,14,6k5zscdm9ufw0tguvzyjlp5hq,1,5.6,73,2023-03-12T14:45:35.381Z,2023-03-13T08:00:09Z,4093020443,285,,4093020441,265,,4093020439,152,,4093020435,13,,4093020437,56,Back,4093020463,233,139,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519224349,139,4,1,15,14,4l9mrqzmajz5crzlz50mtbt6x,0,94.4,27,2023-03-12T14:45:35.382Z,2023-03-13T08:00:09Z,4093020405,265,,4093020401,56,Center,4093020511,233,162,4093020403,152,,4095467915,178,,4093020399,13,,4093020407,286,,,,,e9c0v3ik308t91njildxzc6vp,M. Dabbur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519224767,163,1,1,15,30,6k5zscdm9ufw0tguvzyjlp5hq,1,8.7,64.1,2023-03-12T14:45:50.947Z,2023-03-13T08:00:11Z,4093022521,141,25.3,4093022523,212,27.4,4093022513,5,,4095467929,178,,4093022519,140,15.8,4093022515,152,,4093022525,213,5.0,4094128911,189,,920yurg08gqayxwc80q9f8ixh,M. Flekken,,4093022517,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519224831,164,1,1,15,35,6k5zscdm9ufw0tguvzyjlp5hq,1,18,23,2023-03-12T14:45:55.736Z,2023-03-13T08:00:13Z,4095467949,178,,4093022827,141,7.7,4093022825,140,28.0,4093022829,212,14.8,4093022821,56,Back,4093022831,213,5.5,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519224853,165,1,1,15,37,6k5zscdm9ufw0tguvzyjlp5hq,0,28.6,9.3,2023-03-12T14:45:57.463Z,2023-03-13T08:00:23Z,4093022923,213,1.2,4093022921,212,11.6,4093022919,141,25.0,4093022915,56,Back,4093023453,233,140,4093022917,140,32.9,4095468053,178,,,,,2jk8zu0m0tf7if0pyrkbo82xh,L. Kübler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519693081,908,67,1,15,38,4l9mrqzmajz5crzlz50mtbt6x,1,69.5,72.4,2023-03-12T14:45:58.847Z,2023-03-13T09:09:11Z,4095529545,233,1120,,,,,,,,,,,,,,,,,,,,,,7hnmtyfmurizitwz1whecjnmy,A. Stiller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519693075,1120,67,1,15,38,6k5zscdm9ufw0tguvzyjlp5hq,0,30.5,27.6,2023-03-12T14:45:58.848Z,2023-03-13T09:01:28Z,4095529569,233,908,,,,,,,,,,,,,,,,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519430139,771,8,1,15,38,4l9mrqzmajz5crzlz50mtbt6x,1,70.1,74.9,2023-03-12T14:45:58.856Z,2023-03-13T09:09:12Z,4095468105,178,,4094131933,56,Center,4094132067,385,,,,,,,,,,,,,,,,,7hnmtyfmurizitwz1whecjnmy,A. Stiller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519693163,1122,67,1,15,39,6k5zscdm9ufw0tguvzyjlp5hq,1,30,25,2023-03-12T14:46:00.072Z,2023-03-13T09:09:12Z,4095529921,233,909,,,,,,,,,,,,,,,,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519693161,909,67,1,15,39,4l9mrqzmajz5crzlz50mtbt6x,0,70,75,2023-03-12T14:46:00.073Z,2023-03-13T09:01:39Z,4095529935,233,1122,,,,,,,,,,,,,,,,,,,,,,8um4xh0ekvr4q6uti3ksld8q2,F. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519224903,166,1,1,15,39,6k5zscdm9ufw0tguvzyjlp5hq,0,29.5,25.8,2023-03-12T14:46:00.095Z,2023-03-13T09:09:12Z,4093023193,212,1.3,4093023191,141,24.2,4093023185,56,Back,4094133173,286,,4094342967,233,140,4093023195,213,4.2,4095468247,178,,4093023189,140,28.9,ejnh215cji6xou661kiwcc91x,N. Höfler,,4094133169,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519224939,140,74,1,15,39,4l9mrqzmajz5crzlz50mtbt6x,1,70,76.3,2023-03-12T14:46:00.137Z,2023-03-13T08:00:47Z,4095468283,178,,4093023349,285,,4093023469,233,166,4093023347,56,Center,,,,,,,,,,,,,8um4xh0ekvr4q6uti3ksld8q2,F. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519231837,211,1,1,15,40,4l9mrqzmajz5crzlz50mtbt6x,1,75,81.5,2023-03-12T14:46:00.960Z,2023-03-13T08:00:52Z,4093059369,140,77.8,4093059373,141,75.6,4093059375,212,5.0,4093059377,213,5.3,4093059367,56,Center,4095468363,178,,,,,,,,8um4xh0ekvr4q6uti3ksld8q2,F. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519224955,141,49,1,15,40,4l9mrqzmajz5crzlz50mtbt6x,1,77.5,73,2023-03-12T14:46:01.232Z,2023-03-13T08:01:01Z,,,,,,,,,,,,,,,,,,,,,,,,,bkbmygo5f1glcs6xssawl26z9,I. Bebou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519224981,142,1,1,15,42,4l9mrqzmajz5crzlz50mtbt6x,1,73.2,69.4,2023-03-12T14:46:03.019Z,2023-03-13T08:01:16Z,4093023625,56,Center,4093023629,140,81.2,4095468571,178,,4093023633,141,41.5,4093023641,213,5.1,4093023637,212,20.7,,,,,,,bkbmygo5f1glcs6xssawl26z9,I. Bebou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519224985,143,61,1,15,43,4l9mrqzmajz5crzlz50mtbt6x,0,81.2,41.5,2023-03-12T14:46:03.818Z,2023-03-13T08:01:23Z,4093023651,56,Center,4095468647,178,,,,,,,,,,,,,,,,,,,,e9c0v3ik308t91njildxzc6vp,M. Dabbur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519224979,167,49,1,15,44,6k5zscdm9ufw0tguvzyjlp5hq,1,15.7,67.4,2023-03-12T14:46:05.071Z,2023-03-13T08:01:27Z,,,,,,,,,,,,,,,,,,,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519225029,168,1,1,15,44,6k5zscdm9ufw0tguvzyjlp5hq,1,14.5,67.8,2023-03-12T14:46:05.113Z,2023-03-13T08:01:32Z,4095468753,178,,4093023927,140,4.3,4093023929,141,53.0,4093023925,56,Back,4093023931,212,14.7,4093023933,213,3.9,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519225057,169,1,1,15,46,6k5zscdm9ufw0tguvzyjlp5hq,0,4.5,52.2,2023-03-12T14:46:06.759Z,2023-03-13T08:01:36Z,4095468803,178,,4093024091,56,Back,4093024093,140,31.9,4093024095,141,100.0,4093024099,213,0.9,4093024097,212,44.0,4093024089,157,,4093024101,1,,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519225387,144,5,1,15,50,4l9mrqzmajz5crzlz50mtbt6x,1,67.2,-1,2023-03-12T14:46:10.507Z,2023-03-13T08:01:40Z,4093025805,347,,4093025803,56,Right,4093025825,233,170,,,,,,,,,,,,,,,,e9c0v3ik308t91njildxzc6vp,M. Dabbur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519225067,170,5,1,15,50,6k5zscdm9ufw0tguvzyjlp5hq,0,32.8,101,2023-03-12T14:46:10.507Z,2023-03-13T08:01:41Z,4093025885,233,144,4093024123,56,Back,4093024127,347,,,,,,,,,,,,,,,,,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519225411,145,1,1,16,8,4l9mrqzmajz5crzlz50mtbt6x,1,69.8,0,2023-03-12T14:46:28.689Z,2023-03-13T08:01:46Z,4093025935,140,73.6,4093025939,212,6.9,4093025929,107,,4093025933,56,Right,4093025941,213,1.0,4093025937,141,7.0,,,,,,,shbxc528h0udd6rdf3ax2itx,P. Kadeřábek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519225435,146,1,1,16,9,4l9mrqzmajz5crzlz50mtbt6x,1,73.6,7,2023-03-12T14:46:29.624Z,2023-03-13T08:01:52Z,4093026031,141,1.2,4093026035,212,4.0,4093026025,56,Right,4095469001,388,,4093026037,213,4.9,4093026027,140,74.3,4094136933,156,,,,,bkbmygo5f1glcs6xssawl26z9,I. Bebou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519225477,147,1,1,16,9,4l9mrqzmajz5crzlz50mtbt6x,1,74.3,1.2,2023-03-12T14:46:30.201Z,2023-03-13T08:02:01Z,4093026237,140,80.2,4093026241,212,11.0,4093026243,213,1.0,4095469109,178,,4093026235,56,Right,4093026239,141,14.6,,,,,,,shbxc528h0udd6rdf3ax2itx,P. Kadeřábek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519225531,148,1,1,16,12,4l9mrqzmajz5crzlz50mtbt6x,1,81.5,15.2,2023-03-12T14:46:32.598Z,2023-03-13T08:02:04Z,4093026525,212,7.5,4093026519,56,Right,4095469143,178,,4093026523,141,9.7,4093026521,140,87.7,4093026527,213,5.8,,,,,,,7hnmtyfmurizitwz1whecjnmy,A. Stiller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519225569,149,2,1,16,14,4l9mrqzmajz5crzlz50mtbt6x,1,87.2,8.7,2023-03-12T14:46:35.275Z,2023-03-13T08:02:08Z,4093026711,56,Right,4093026709,7,bkbmygo5f1glcs6xssawl26z9,4093026713,140,90.9,4093026715,141,16.7,4095469181,178,,,,,,,,,,,shbxc528h0udd6rdf3ax2itx,P. Kadeřábek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519225565,171,55,1,16,14,6k5zscdm9ufw0tguvzyjlp5hq,1,11.1,88.4,2023-03-12T14:46:35.276Z,2023-03-13T08:02:08Z,,,,,,,,,,,,,,,,,,,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519226061,173,1,1,16,35,6k5zscdm9ufw0tguvzyjlp5hq,1,14.4,83.9,2023-03-12T14:46:56.118Z,2023-03-13T08:02:10Z,4093029217,5,,4093029227,140,13.1,4093029231,212,20.6,4095469213,178,,4093029233,213,4.6,4094140071,189,,4093029223,56,Back,4093029219,241,,e8dpcth2x1y0zbaovljbgk5hx,M. Gulde,,4093029229,141,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519226107,174,1,1,16,48,6k5zscdm9ufw0tguvzyjlp5hq,1,13.8,52.4,2023-03-12T14:47:08.985Z,2023-03-13T08:02:14Z,4093029543,56,Back,4093029549,212,22.6,4093029545,140,13.8,4095469253,178,,4093029547,141,19.1,4093029551,213,4.7,,,,,,,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519226121,175,1,1,16,51,6k5zscdm9ufw0tguvzyjlp5hq,1,14.9,9.5,2023-03-12T14:47:12.191Z,2023-03-13T08:02:19Z,4095469315,178,,4093029597,56,Back,4093029601,141,3.5,4093029603,212,9.8,4093029599,140,23.4,4093029605,213,5.9,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519226143,176,1,1,16,53,6k5zscdm9ufw0tguvzyjlp5hq,1,26.5,2.1,2023-03-12T14:47:13.951Z,2023-03-13T08:02:23Z,4093029709,141,1.3,4093029713,213,6.2,4093029705,56,Back,4093029711,212,13.8,4093029707,140,39.6,4095469393,178,,,,,,,,2jk8zu0m0tf7if0pyrkbo82xh,L. Kübler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519226183,177,1,1,16,54,6k5zscdm9ufw0tguvzyjlp5hq,1,36,6.1,2023-03-12T14:47:15.193Z,2023-03-13T08:02:28Z,4093029915,140,35.9,4093029919,212,18.8,4093029921,213,1.6,4093029913,56,Back,4095469451,178,,4093029917,141,33.7,,,,,,,7o11dzx2cccrslutrjl16ik89,R. Dōan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519226199,178,1,1,16,56,6k5zscdm9ufw0tguvzyjlp5hq,1,35.9,33.7,2023-03-12T14:47:17.207Z,2023-03-13T08:02:50Z,4093030007,141,26.9,4093030011,213,5.6,4093030005,140,41.2,4093030009,212,7.2,4095469787,178,,4093030003,56,Back,,,,,,,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519226229,179,43,1,16,57,6k5zscdm9ufw0tguvzyjlp5hq,1,0,0,2023-03-12T14:47:18.231Z,2023-03-12T14:47:26Z,4093030143,141,43.6,4093030141,140,48.2,4093030873,144,1,4093030145,212,13.5,4093030139,56,Back,4093030147,213,1.0,,,,,,,bsyv3fmihshve4jcr11qmtmfp,L. Höler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519226281,181,4,1,16,58,6k5zscdm9ufw0tguvzyjlp5hq,1,44.3,33.2,2023-03-12T14:47:18.835Z,2023-03-13T08:02:54Z,4093030449,13,,4093030459,286,,4093030455,152,,4093030605,233,150,4093030457,265,,4093030453,56,Back,,,,,,,bsyv3fmihshve4jcr11qmtmfp,L. Höler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519226295,150,4,1,16,58,4l9mrqzmajz5crzlz50mtbt6x,0,55.7,66.8,2023-03-12T14:47:18.836Z,2023-03-13T08:02:54Z,4093030675,233,181,4093030537,285,,4093030531,56,Center,4093030533,152,,4093030535,265,,4095469841,178,,4093030529,13,,,,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519226241,180,43,1,16,59,6k5zscdm9ufw0tguvzyjlp5hq,1,0,0,2023-03-12T14:47:19.559Z,2023-03-12T14:47:25Z,4093030217,140,51.2,4093030223,213,1.4,4093030221,212,19.8,4093030219,141,72.3,4093030215,56,Center,4093030753,144,1,,,,,,,7c6034wb3zsuq9nhxxiahiuol,M. Gregoritsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519226691,182,1,1,17,25,6k5zscdm9ufw0tguvzyjlp5hq,1,44.1,47.6,2023-03-12T14:47:46.373Z,2023-03-13T08:02:59Z,4095469911,178,,4093032591,212,9.7,4093032587,140,52.5,4093032593,213,5.8,4093032589,141,41.6,4093032585,56,Center,4093032583,152,,4093032581,5,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519226699,183,1,1,17,26,6k5zscdm9ufw0tguvzyjlp5hq,1,53.7,41.9,2023-03-12T14:47:47.105Z,2023-03-13T08:03:05Z,4095469999,178,,4093032629,140,45.4,4093032635,213,2.9,4093032631,141,45.2,4093032633,212,9.0,4093032627,56,Back,,,,,,,f5ln82l8q7gvouj3zhsp5t4gl,M. Eggestein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519226777,184,1,1,17,29,6k5zscdm9ufw0tguvzyjlp5hq,1,45,42.9,2023-03-12T14:47:50.021Z,2023-03-13T08:03:11Z,4093033077,212,9.0,4093033073,140,53.1,4093033071,56,Center,4093033079,213,5.9,4093033075,141,38.4,4095470043,178,,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519226785,185,61,1,17,31,6k5zscdm9ufw0tguvzyjlp5hq,0,52.7,35.5,2023-03-12T14:47:51.562Z,2023-03-13T08:03:16Z,4095470119,178,,4093033113,56,Center,,,,,,,,,,,,,,,,,,,f5ln82l8q7gvouj3zhsp5t4gl,M. Eggestein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519226883,151,4,1,17,32,4l9mrqzmajz5crzlz50mtbt6x,1,46.8,64.8,2023-03-12T14:47:52.914Z,2023-03-13T08:03:22Z,4093033529,152,,4093033525,10,,4093033531,286,,4093033561,233,186,4093033527,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519226875,186,4,1,17,32,6k5zscdm9ufw0tguvzyjlp5hq,0,53.2,35.2,2023-03-12T14:47:52.915Z,2023-03-13T08:03:22Z,4093033593,233,151,4093033477,285,,4093033471,10,,4093033473,56,Center,4095470223,389,,4093033475,152,,,,,,,,f5ln82l8q7gvouj3zhsp5t4gl,M. Eggestein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
