id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2499152835,129,1,1,11,45,4l9mrqzmajz5crzlz50mtbt6x,1,31.7,25.6,2023-01-21T14:42:47.880Z,2023-01-22T02:01:14Z,3987302007,56,Back,3987302013,212,16.3,3987302015,213,1.9,3987302011,141,48.2,3989239147,178,,3987302009,140,26.6,,,,,,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499152869,130,1,1,11,48,4l9mrqzmajz5crzlz50mtbt6x,1,25.5,47.8,2023-01-21T14:42:50.849Z,2023-01-22T02:01:23Z,3987302179,140,14.0,3987302183,212,20.4,3987302177,56,Back,3987302185,213,4.1,3987302181,141,23.6,3989239297,178,,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499152905,131,1,1,11,51,4l9mrqzmajz5crzlz50mtbt6x,1,13.3,10.9,2023-01-21T14:42:53.518Z,2023-01-22T02:01:28Z,3987302353,213,5.8,3987302349,141,5.5,3989239361,178,,3987302347,140,20.8,3987302351,212,8.7,3987302345,56,Back,,,,,,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499152937,132,1,1,11,52,4l9mrqzmajz5crzlz50mtbt6x,1,21.1,7.3,2023-01-21T14:42:54.831Z,2023-01-22T02:01:34Z,3987302537,140,40.0,3989239437,178,,3987302535,56,Back,3987302541,212,22.1,3987302543,213,0.5,3987302539,141,21.5,,,,,,,arwidogdfccsjv8fxa1veezf9,R. Skov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499152947,133,1,1,11,54,4l9mrqzmajz5crzlz50mtbt6x,1,40.6,21.9,2023-01-21T14:42:56.640Z,2023-01-22T02:01:43Z,3989239545,178,,3987302595,141,28.2,3987302591,140,36.6,3987302661,156,,3987302599,212,6.0,3987302587,56,Back,3987302603,213,2.3,,,,bkbmygo5f1glcs6xssawl26z9,I. Bebou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499152991,134,1,1,11,55,4l9mrqzmajz5crzlz50mtbt6x,1,36.8,28.6,2023-01-21T14:42:57.679Z,2023-01-22T02:01:53Z,3987302835,140,58.1,3987302841,213,5.8,3987302837,141,10.7,3987302839,212,25.5,3987302833,56,Right,3989239639,178,,,,,,,,f3v95yyj6j7h7qpprxm4zlre1,D. Geiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499153019,135,61,1,11,56,4l9mrqzmajz5crzlz50mtbt6x,0,56.6,17.6,2023-01-21T14:42:59.279Z,2023-01-22T02:02:06Z,3987302973,56,Right,3989239879,178,,,,,,,,,,,,,,,,,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499153043,83,49,1,11,59,a8d2gb2nag8fy0itbuxmcibh2,1,34.6,80.6,2023-01-21T14:43:01.962Z,2023-01-22T02:02:14Z,,,,,,,,,,,,,,,,,,,,,,,,,87jamhsc8ps9kh5432u36kjc9,P. Jaeckel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499153153,84,1,1,12,1,a8d2gb2nag8fy0itbuxmcibh2,1,33.1,73.4,2023-01-21T14:43:03.460Z,2023-01-22T02:02:20Z,3989240049,178,,3987303569,141,57.6,3987303573,213,3.6,3987303565,56,Back,3987303567,140,11.2,3987303571,212,25.4,,,,,,,87jamhsc8ps9kh5432u36kjc9,P. Jaeckel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499153205,85,1,1,12,6,a8d2gb2nag8fy0itbuxmcibh2,1,10.3,54.8,2023-01-21T14:43:08.840Z,2023-01-22T02:02:27Z,3987303789,140,19.5,3989240109,178,,3987303787,56,Back,3987303793,212,14.0,3987303795,213,0.8,3987303791,141,69.8,,,,,,,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499153257,86,1,1,12,9,a8d2gb2nag8fy0itbuxmcibh2,1,20.4,70.8,2023-01-21T14:43:11.878Z,2023-01-22T02:02:33Z,3987304083,213,0.9,3987304077,140,32.4,3989240161,178,,3987304075,56,Back,3987304081,212,19.2,3987304079,141,92.1,,,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499153273,87,1,1,12,13,a8d2gb2nag8fy0itbuxmcibh2,1,38.7,93.9,2023-01-21T14:43:16.032Z,2023-01-22T02:02:39Z,3987304173,141,88.7,3987304169,56,Left,3989240221,178,,3987304171,140,50.6,3987304175,212,13.0,3987304177,213,6.0,,,,,,,1ywfkwrcysdlvkt859q00kt7t,D. Doekhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499153319,88,1,1,12,14,a8d2gb2nag8fy0itbuxmcibh2,1,55.4,87.9,2023-01-21T14:43:16.825Z,2023-01-22T02:02:43Z,3987304369,56,Left,3989240275,178,,3987304379,212,4.9,3987304383,213,3.8,3987304371,140,51.7,3987304375,141,83.6,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499153371,89,1,1,12,16,a8d2gb2nag8fy0itbuxmcibh2,1,49.2,82.1,2023-01-21T14:43:18.787Z,2023-01-22T02:02:49Z,3987304611,213,3.9,3987304603,56,Back,3987304609,212,9.9,3989240301,178,,3987304605,140,42.5,3987304607,141,71.9,,,,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499153409,90,1,1,12,21,a8d2gb2nag8fy0itbuxmcibh2,1,43.4,56.1,2023-01-21T14:43:23.910Z,2023-01-22T02:02:53Z,3987304803,140,59.3,3987304809,213,5.5,3987304805,141,31.9,3987304801,56,Center,3989240317,178,,3987304807,212,23.4,,,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499153433,91,1,1,12,24,a8d2gb2nag8fy0itbuxmcibh2,1,58.8,31.3,2023-01-21T14:43:26.543Z,2023-01-22T02:02:59Z,3987304947,140,54.4,3987304951,212,12.1,3987304945,56,Right,3989240441,178,,3987304953,213,4.3,3987304949,141,14.8,,,,,,,254i1zsifi2er9rvuxgi9katx,G. Haraguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499153505,92,1,1,12,27,a8d2gb2nag8fy0itbuxmcibh2,1,54.1,14.6,2023-01-21T14:43:29.495Z,2023-01-22T02:03:04Z,3989240485,178,,3987305325,56,Back,3987305327,140,38.2,3987305333,213,2.5,3987305329,141,33.7,3987305331,212,21.2,,,,,,,87jamhsc8ps9kh5432u36kjc9,P. Jaeckel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499153547,93,1,1,12,32,a8d2gb2nag8fy0itbuxmcibh2,1,37.7,35.6,2023-01-21T14:43:34.928Z,2023-01-22T02:03:09Z,3987305549,140,38.8,3987305553,212,17.2,3989240589,178,,3987305547,56,Back,3987305555,213,4.8,3987305551,141,10.4,,,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499153613,94,1,1,12,35,a8d2gb2nag8fy0itbuxmcibh2,1,36,14.6,2023-01-21T14:43:37.898Z,2023-01-22T02:03:16Z,3987305851,212,23.2,3987305847,140,21.3,3987305845,56,Back,3987305853,213,2.3,3989240705,178,,3987305849,141,40.0,,,,,,,87jamhsc8ps9kh5432u36kjc9,P. Jaeckel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499153639,95,1,1,12,38,a8d2gb2nag8fy0itbuxmcibh2,1,22.4,41.2,2023-01-21T14:43:40.735Z,2023-01-22T02:03:20Z,3987306007,141,73.4,3987306005,140,26.4,3987306009,212,22.3,3989240757,178,,3987306003,56,Back,3987306011,213,1.4,,,,,,,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499153707,96,1,1,12,42,a8d2gb2nag8fy0itbuxmcibh2,1,28.9,73.5,2023-01-21T14:43:44.500Z,2023-01-22T02:03:28Z,3987306407,213,1.2,3987306405,212,13.9,3987306401,140,33.4,3989240807,178,,3987306403,141,92.7,3987306399,56,Back,,,,,,,1ywfkwrcysdlvkt859q00kt7t,D. Doekhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499153741,97,1,1,12,45,a8d2gb2nag8fy0itbuxmcibh2,1,33.1,90,2023-01-21T14:43:47.735Z,2023-01-22T02:03:33Z,3987306557,213,4.3,3987306555,212,25.2,3987306551,140,24.4,3989240875,178,,3987306549,56,Back,3987306553,141,55.4,,,,,,,emtrl7rrhp3ybsibf1f89kyj9,N. Gießelmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499153767,98,1,1,12,47,a8d2gb2nag8fy0itbuxmcibh2,1,24.4,55.4,2023-01-21T14:43:50.325Z,2023-01-22T02:03:40Z,3989240959,178,,3987306693,56,Back,3987306699,212,11.4,3987306697,141,39.2,3987306701,213,5.0,3987306695,140,27.2,,,,,,,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499153863,99,1,1,12,55,a8d2gb2nag8fy0itbuxmcibh2,1,36.2,26,2023-01-21T14:43:58.024Z,2023-01-22T02:03:44Z,3989240987,178,,3987307233,141,43.9,3987307235,212,15.2,3987307231,140,27.5,3987307229,56,Back,3987307237,213,2.2,,,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499153895,100,1,1,12,58,a8d2gb2nag8fy0itbuxmcibh2,1,27.8,45.7,2023-01-21T14:44:01.359Z,2023-01-22T02:03:49Z,3989241033,178,,3987307377,213,1.4,3987307371,140,30.8,3987307375,212,18.7,3987307369,56,Back,3987307373,141,72.8,,,,,,,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499153983,101,1,1,13,1,a8d2gb2nag8fy0itbuxmcibh2,1,31.4,73.8,2023-01-21T14:44:04.056Z,2023-01-22T02:03:52Z,3987307751,141,86.3,3987307747,56,Back,3987307755,213,1.2,3987307749,140,34.9,3987307753,212,9.3,3989241093,178,,,,,,,,1ywfkwrcysdlvkt859q00kt7t,D. Doekhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499154011,102,1,1,13,4,a8d2gb2nag8fy0itbuxmcibh2,1,35.2,89.6,2023-01-21T14:44:07.056Z,2023-01-22T02:03:57Z,3989241167,178,,3987307917,212,10.8,3987307913,140,30.0,3987307919,213,4.2,3987307915,141,75.9,3987307911,56,Back,,,,,,,emtrl7rrhp3ybsibf1f89kyj9,N. Gießelmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499154067,103,1,1,13,6,a8d2gb2nag8fy0itbuxmcibh2,1,29.4,74.7,2023-01-21T14:44:09.394Z,2023-01-22T02:04:01Z,3987308179,140,27.4,3989241223,178,,3987308177,56,Back,3987308183,212,23.3,3987308185,213,4.6,3987308181,141,40.6,,,,,,,1ywfkwrcysdlvkt859q00kt7t,D. Doekhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499154127,104,1,1,13,10,a8d2gb2nag8fy0itbuxmcibh2,1,25.8,38.5,2023-01-21T14:44:12.440Z,2023-01-22T02:04:06Z,3987308455,140,19.0,3987308457,141,49.3,3987308453,56,Back,3989241257,178,,3987308459,212,10.2,3987308461,213,2.3,,,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499154145,105,1,1,13,13,a8d2gb2nag8fy0itbuxmcibh2,1,20.4,50.4,2023-01-21T14:44:16.025Z,2023-01-22T02:04:10Z,3987308557,56,Back,3987308563,212,27.5,3989241299,178,,3987308561,141,89.1,3987308565,213,1.3,3987308559,140,28.1,,,,,,,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499154253,106,1,1,13,20,a8d2gb2nag8fy0itbuxmcibh2,1,36.4,89.1,2023-01-21T14:44:22.486Z,2023-01-22T02:04:16Z,3987309031,213,4.2,3987309023,56,Back,3987309029,212,10.6,3989241367,178,,3987309027,141,75.9,3987309025,140,31.1,,,,,,,emtrl7rrhp3ybsibf1f89kyj9,N. Gießelmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499154281,107,1,1,13,23,a8d2gb2nag8fy0itbuxmcibh2,1,32.6,66,2023-01-21T14:44:26.396Z,2023-01-22T02:04:23Z,3989241479,178,,3987309125,213,4.7,3987309121,141,42.7,3987309117,56,Back,3987309123,212,15.8,3987309119,140,32.2,,,,,,,1ywfkwrcysdlvkt859q00kt7t,D. Doekhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499154335,108,1,1,13,27,a8d2gb2nag8fy0itbuxmcibh2,1,32.8,40.6,2023-01-21T14:44:29.760Z,2023-01-22T02:04:27Z,3987309431,213,1.0,3987309423,56,Left,3987309429,212,41.0,3989241563,178,,3987309433,1,,3987309427,141,91.4,3987309421,155,,3987309425,140,53.9,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499154443,109,1,1,13,33,a8d2gb2nag8fy0itbuxmcibh2,1,59.5,88.7,2023-01-21T14:44:36.273Z,2023-01-22T02:04:33Z,3987309949,213,0.5,3989241677,178,,3987309939,56,Left,3987309943,141,95.7,3987309941,140,68.6,3987309945,212,10.7,,,,,,,emtrl7rrhp3ybsibf1f89kyj9,N. Gießelmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499154481,110,1,1,13,39,a8d2gb2nag8fy0itbuxmcibh2,1,65.7,82.8,2023-01-21T14:44:41.647Z,2023-01-22T02:04:39Z,3987310111,212,12.3,3987310109,141,71.7,3989241751,178,,3987310107,140,56.5,3987310105,56,Center,3987310113,213,3.8,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499154551,111,1,1,13,41,a8d2gb2nag8fy0itbuxmcibh2,1,55.8,70.2,2023-01-21T14:44:44.266Z,2023-01-22T02:04:44Z,3987310503,212,18.1,3987310497,56,Center,3987310505,213,4.5,3987310501,141,44.0,3987310499,140,53.0,3989241827,178,,,,,,,,1ywfkwrcysdlvkt859q00kt7t,D. Doekhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499154569,112,1,1,13,45,a8d2gb2nag8fy0itbuxmcibh2,0,52.4,32.9,2023-01-21T14:44:48.305Z,2023-01-22T02:04:48Z,3987310585,212,27.1,3987310581,140,77.9,3987310579,56,Center,3987310587,213,6.1,3987310577,155,,3987310583,141,26.5,3989241867,178,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499154625,136,1,1,13,48,4l9mrqzmajz5crzlz50mtbt6x,1,21.2,84.1,2023-01-21T14:44:50.441Z,2023-01-22T02:04:54Z,3987310881,56,Back,3987310885,141,94.7,3987310879,3,,3989241957,178,,3987310887,212,15.4,3987310883,140,34.2,3987310889,213,0.5,,,,980t379w5cp7umv1eltwlfca1,S. Nsoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499154633,137,49,1,13,50,4l9mrqzmajz5crzlz50mtbt6x,1,34.2,95.4,2023-01-21T14:44:52.992Z,2023-01-22T02:04:59Z,,,,,,,,,,,,,,,,,,,,,,,,,6sj31v61vtwwxe5hhwkj80g7o,T. Bischof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499154667,138,1,1,13,50,4l9mrqzmajz5crzlz50mtbt6x,1,34.4,95,2023-01-21T14:44:53.024Z,2023-01-22T02:05:02Z,3989242099,178,,3987311077,213,4.3,3987311065,56,Back,3987311067,140,32.2,3987311069,141,87.5,3987311073,212,5.6,,,,,,,6sj31v61vtwwxe5hhwkj80g7o,T. Bischof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499154679,139,1,1,13,54,4l9mrqzmajz5crzlz50mtbt6x,0,37.2,79.4,2023-01-21T14:44:57.177Z,2023-01-22T02:05:09Z,3987311143,213,0.1,3989242201,178,,3987311139,141,83.2,3987311137,140,57.6,3987311135,56,Left,3987311141,212,21.6,,,,,,,7hnmtyfmurizitwz1whecjnmy,A. Stiller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499154689,113,49,1,13,55,a8d2gb2nag8fy0itbuxmcibh2,1,42.3,27.7,2023-01-21T14:44:57.855Z,2023-01-22T02:05:15Z,,,,,,,,,,,,,,,,,,,,,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499154731,114,1,1,13,57,a8d2gb2nag8fy0itbuxmcibh2,0,42.6,24.7,2023-01-21T14:44:59.730Z,2023-01-22T02:05:19Z,3987311387,212,19.1,3987311385,141,28.3,3987311389,213,0.1,3987311381,56,Center,3987311383,140,60.6,3989242355,178,,,,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499154741,140,49,1,13,59,4l9mrqzmajz5crzlz50mtbt6x,1,28.8,77.9,2023-01-21T14:45:02.019Z,2023-01-22T02:05:24Z,,,,,,,,,,,,,,,,,,,,,,,,,980t379w5cp7umv1eltwlfca1,S. Nsoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499154777,141,1,1,13,59,4l9mrqzmajz5crzlz50mtbt6x,1,27.4,79.3,2023-01-21T14:45:02.075Z,2023-01-22T02:05:28Z,3987311613,141,85.6,3989242413,178,,3987311609,56,Back,3987311615,212,4.9,3987311611,140,29.7,3987311617,213,1.1,,,,,,,980t379w5cp7umv1eltwlfca1,S. Nsoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499154783,142,50,1,14,1,4l9mrqzmajz5crzlz50mtbt6x,1,34.6,81.3,2023-01-21T14:45:03.570Z,2023-01-22T05:46:20Z,3987311909,233,115,3987311637,56,Back,3987311907,286,,,,,,,,,,,,,,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499154817,115,7,1,14,1,a8d2gb2nag8fy0itbuxmcibh2,1,65.4,18.7,2023-01-21T14:45:04.036Z,2023-01-22T02:05:58Z,3987311801,285,,3989242743,389,,3987311799,56,Right,3987311901,233,142,3988569925,383,,,,,,,,,,,254i1zsifi2er9rvuxgi9katx,G. Haraguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499154799,143,61,1,14,1,4l9mrqzmajz5crzlz50mtbt6x,1,26.9,85.9,2023-01-21T14:45:04.286Z,2023-01-22T07:00:36Z,3989243121,389,,3987311701,56,Back,,,,,,,,,,,,,,,,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499154825,116,49,1,14,2,a8d2gb2nag8fy0itbuxmcibh2,1,60.1,23,2023-01-21T14:45:04.988Z,2023-01-22T02:06:05Z,,,,,,,,,,,,,,,,,,,,,,,,,254i1zsifi2er9rvuxgi9katx,G. Haraguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499154863,117,1,1,14,2,a8d2gb2nag8fy0itbuxmcibh2,0,61.5,22.5,2023-01-21T14:45:05.038Z,2023-01-22T02:06:13Z,3987312017,56,Center,3987312023,212,2.0,3987312019,140,62.7,3989242933,389,,3987312025,213,0.9,3987312021,141,24.8,,,,,,,254i1zsifi2er9rvuxgi9katx,G. Haraguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499154885,118,1,1,14,4,a8d2gb2nag8fy0itbuxmcibh2,1,63.7,31.1,2023-01-21T14:45:06.944Z,2023-01-22T02:07:11Z,3987312131,212,6.4,3989243533,178,,3987312129,141,37.7,3987312133,213,0.8,3987312127,140,68.1,3987312125,56,Center,,,,,,,cywgibmici8hwp1ad1nhk3ufp,S. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499154907,119,1,1,14,5,a8d2gb2nag8fy0itbuxmcibh2,1,68,37.7,2023-01-21T14:45:07.972Z,2023-01-22T02:07:15Z,3987312235,140,65.7,3987312241,213,2.4,3989243587,178,,3987312237,141,40.9,3987312239,212,3.3,3987312233,56,Center,,,,,,,5xhjvappzv6swoof5qpi0yj9,J. Siebatcheu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499154947,120,1,1,14,6,a8d2gb2nag8fy0itbuxmcibh2,1,65.7,41,2023-01-21T14:45:09.365Z,2023-01-22T02:07:19Z,3987312459,140,67.2,3987312465,213,1.5,3987312461,141,76.8,3989243641,178,,3987312457,56,Center,3987312463,212,24.4,,,,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499154999,121,1,1,14,11,a8d2gb2nag8fy0itbuxmcibh2,1,67.8,76.5,2023-01-21T14:45:13.595Z,2023-01-22T06:25:37Z,3987314173,154,,3989243679,178,,3987314171,210,13,3987312717,56,Center,3987312709,2,,3987312715,155,,3987312721,141,42.7,3987312725,213,5.5,emtrl7rrhp3ybsibf1f89kyj9,N. Gießelmann,3987312727,1,,3988570525,72,,3987312719,140,89.8,3987312723,212,32.6,3988570523,224,,,,,,,,,,1,,,,,,,,,,,
2499155027,122,44,1,14,12,a8d2gb2nag8fy0itbuxmcibh2,1,92.1,40.6,2023-01-21T14:45:15.242Z,2023-01-22T06:25:37Z,3987312839,286,,3987312889,233,144,3987312837,56,Center,,,,,,,,,,,,,,,,52t6t7cdsr0fjs9ukmwo9y7rp,C. Trimmel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499154993,144,44,1,14,12,4l9mrqzmajz5crzlz50mtbt6x,0,7.9,59.4,2023-01-21T14:45:15.243Z,2023-01-22T02:07:48Z,3987312697,56,Back,3987312699,285,,3987312899,233,122,,,,,,,,,,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499155033,123,13,1,14,12,a8d2gb2nag8fy0itbuxmcibh2,1,91.6,42.3,2023-01-21T14:45:15.301Z,2023-01-22T06:25:38Z,3987314207,154,,3989244047,178,,3987314205,29,,3987314213,102,38.3,3987314209,55,121,3987313087,328,,3987314219,231,48.4,3987312871,56,Center,52t6t7cdsr0fjs9ukmwo9y7rp,C. Trimmel,3987312867,22,,3987314203,75,,3987314655,21,,3987312869,17,,3987314217,230,99.1,3987314215,103,,,,,,,,,,,,,,20.8,,,,
2499155039,124,5,1,14,13,a8d2gb2nag8fy0itbuxmcibh2,0,100.9,38,2023-01-21T14:45:15.917Z,2023-01-22T02:08:00Z,3987312975,233,145,3987312905,346,,3987312901,56,Center,,,,,,,,,,,,,,,,52t6t7cdsr0fjs9ukmwo9y7rp,C. Trimmel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499155017,145,5,1,14,13,4l9mrqzmajz5crzlz50mtbt6x,1,-0.9,62,2023-01-21T14:45:15.917Z,2023-01-22T02:08:00Z,3987312797,346,,3987312795,56,Back,3987312953,233,124,,,,,,,,,,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499155415,146,1,1,14,43,4l9mrqzmajz5crzlz50mtbt6x,0,4.8,49.7,2023-01-21T14:45:46.189Z,2023-01-22T02:08:07Z,3987314881,140,51.9,3987314885,212,49.5,3987314887,213,0.0,3987314893,74,,3987314879,56,Center,3987314889,1,,3987314883,141,52.7,3987314877,155,,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,3987314875,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499155449,125,44,1,14,45,a8d2gb2nag8fy0itbuxmcibh2,1,42.8,50.3,2023-01-21T14:45:47.795Z,2023-01-22T06:25:38Z,3987315059,285,,3987315057,56,Back,3987315081,233,147,,,,,,,,,,,,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499155417,147,44,1,14,45,4l9mrqzmajz5crzlz50mtbt6x,0,57.2,49.7,2023-01-21T14:45:47.796Z,2023-01-22T02:08:12Z,3987314897,56,Center,3987315131,233,125,3987314901,286,,,,,,,,,,,,,,,,,bkbmygo5f1glcs6xssawl26z9,I. Bebou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499155495,126,1,1,14,45,a8d2gb2nag8fy0itbuxmcibh2,1,38.1,52.7,2023-01-21T14:45:47.826Z,2023-01-22T06:25:38Z,3987315293,141,48.1,3987315289,56,Center,3989244331,178,,3987315297,213,6.1,3987315291,140,55.4,3987315295,212,18.4,3987315287,3,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499155501,127,1,1,14,46,a8d2gb2nag8fy0itbuxmcibh2,0,55.4,48.1,2023-01-21T14:45:48.741Z,2023-01-22T02:08:29Z,3987315333,3,,3987315343,212,12.5,3987315339,140,65.1,3987315337,56,Center,3987315341,141,37.4,3987315345,213,5.7,3989244465,178,,3987315335,168,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
