id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,assist,qualifier/11/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/15/value,qualifier/16/value
2509118375,256,1,1,24,47,8q1ul09cygzswb7tb456bmifv,1,46.2,63.6,2023-02-18T14:55:11.373Z,2023-02-19T05:47:30Z,4039598429,212,13.6,4042693345,178,,4039598431,213,3.2,4039598427,141,62.7,4039598423,56,Back,4039598425,140,33.3,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509118379,257,1,1,24,49,8q1ul09cygzswb7tb456bmifv,1,33.8,60.2,2023-02-18T14:55:12.996Z,2023-02-19T05:47:33Z,4042693391,178,,4039598455,212,25.6,4039598451,140,35.9,4039598453,141,22.7,4039598457,213,4.8,4039598449,56,Back,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509118395,258,1,1,24,52,8q1ul09cygzswb7tb456bmifv,1,38.7,21.2,2023-02-18T14:55:16.024Z,2023-02-19T05:47:37Z,4042693433,178,,4039598545,141,30.1,4039598549,213,0.7,4039598541,56,Back,4039598543,140,46.2,4039598547,212,9.9,,,,,,,8w5vjfl9ntyyxzyn2lo8k4dpm,N. Soldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509118403,259,1,1,24,54,8q1ul09cygzswb7tb456bmifv,1,46.3,30.1,2023-02-18T14:55:18.043Z,2023-02-19T05:47:40Z,4042693473,178,,4039598593,141,4.0,4039598597,213,5.3,4039598591,140,57.2,4039598589,56,Right,4039598595,212,21.1,,,,,,,3saz8njlttx2i4ospcwmmaqga,E. Martel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509118427,260,1,1,24,56,8q1ul09cygzswb7tb456bmifv,1,57.7,3.8,2023-02-18T14:55:20.624Z,2023-02-19T05:47:44Z,4039598721,140,44.4,4039598719,56,Back,4042693537,178,,4039598723,141,7.9,4039598727,213,2.9,4039598725,212,14.2,,,,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509118459,261,1,1,24,59,8q1ul09cygzswb7tb456bmifv,1,43.4,7.5,2023-02-18T14:55:23.141Z,2023-02-19T05:47:47Z,4039598855,141,34.0,4042693575,178,,4039598851,56,Back,4039598859,213,2.4,4039598857,212,25.8,4039598853,140,25.8,,,,,,,8w5vjfl9ntyyxzyn2lo8k4dpm,N. Soldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509118473,262,1,1,25,2,8q1ul09cygzswb7tb456bmifv,1,27.6,36.5,2023-02-18T14:55:26.731Z,2023-02-19T05:47:49Z,4042693603,178,,4039598915,141,71.3,4039598911,56,Back,4039598919,213,1.5,4039598917,212,23.8,4039598913,140,30.1,,,,,,,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509118505,263,1,1,25,5,8q1ul09cygzswb7tb456bmifv,1,30.8,77.9,2023-02-18T14:55:29.726Z,2023-02-19T05:47:52Z,4039599073,212,10.9,4039599071,141,67.9,4039599075,213,5.6,4039599069,140,38.9,4039599067,56,Back,4042693641,178,,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509118513,264,50,1,25,7,8q1ul09cygzswb7tb456bmifv,1,38.3,71.5,2023-02-18T14:55:31.061Z,2023-02-19T05:48:03Z,4039599309,233,234,4039599103,286,,4039599099,56,Back,,,,,,,,,,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509118547,234,7,1,25,7,3dwlvz6cl4lcavvrg0y2dycrt,1,61.7,28.5,2023-02-18T14:55:31.738Z,2023-02-19T05:48:07Z,4042693865,389,,4039599269,285,,4039599301,233,264,4042192033,384,,4039599265,56,Center,,,,,,,,,,254i1zsifi2er9rvuxgi9katx,G. Haraguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509118553,235,49,1,25,9,3dwlvz6cl4lcavvrg0y2dycrt,1,67.7,24.7,2023-02-18T14:55:32.842Z,2023-02-19T05:48:20Z,,,,,,,,,,,,,,,,,,,,,,,,,2tdxcr1wkubis5n81sg4pzyz9,Gil Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509118605,236,1,1,25,9,3dwlvz6cl4lcavvrg0y2dycrt,1,68.1,25.8,2023-02-18T14:55:32.870Z,2023-02-19T05:48:34Z,4039599465,213,0.8,4039599461,141,44.3,4039599807,210,13,4039599809,154,,4039599463,212,18.2,4042694179,178,,4039599459,140,80.6,4039599457,56,Center,2tdxcr1wkubis5n81sg4pzyz9,Gil Dias,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509118613,237,13,1,25,12,3dwlvz6cl4lcavvrg0y2dycrt,1,85.5,43.1,2023-02-18T14:55:36.509Z,2023-02-19T05:48:35Z,4042694383,178,,4039599843,102,57.5,4039599847,230,96.0,4039599485,17,,4039599649,20,,4039599835,154,,4039599845,103,12.5,4039599483,22,,9fd19beamnr8qmhqdvzr7fcyy,S. Katompa Mvumpa,4039599487,56,Center,,4039599849,231,4039599827,83,,4039599839,55,4039599831,29,,,,,,,,,,,,,,,48.2,,236,,,,,,,,,
2509118621,238,5,1,25,13,3dwlvz6cl4lcavvrg0y2dycrt,0,100.8,57.6,2023-02-18T14:55:37.324Z,2023-02-19T05:48:39Z,4039599549,56,Center,4039599593,233,265,4039599551,346,,,,,,,,,,,,,,,,,9fd19beamnr8qmhqdvzr7fcyy,S. Katompa Mvumpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509118607,265,5,1,25,13,8q1ul09cygzswb7tb456bmifv,1,-0.8,42.4,2023-02-18T14:55:37.324Z,2023-02-19T05:48:39Z,4039599631,233,238,4039599469,56,Back,4039599471,346,,,,,,,,,,,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509118877,266,1,1,25,36,8q1ul09cygzswb7tb456bmifv,1,4.1,46.3,2023-02-18T14:55:59.866Z,2023-02-19T05:48:49Z,4039600869,124,,4039601751,189,,4039600877,212,19.1,4039600873,140,6.2,4039600879,213,1.5,4039600871,56,Back,4039600875,141,74.2,4039600881,237,,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509118887,267,1,1,25,39,8q1ul09cygzswb7tb456bmifv,0,7.1,73.6,2023-02-18T14:56:03.407Z,2023-02-19T05:49:07Z,4039601805,189,,4039600941,213,6.2,4039600939,212,28.9,4039600937,141,71.7,4039600933,56,Back,4039600935,140,34.6,4042694925,178,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509737197,1267,83,1,25,44,8q1ul09cygzswb7tb456bmifv,1,34.8,76.8,2023-02-18T14:56:07.842Z,2023-02-19T09:20:29Z,4042902673,399,158983,,,,,,,,,,,,,,,,,,,,,,55z0yap5tml66nes2cchg7ahh,F. Kainz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509118903,239,1,1,25,44,3dwlvz6cl4lcavvrg0y2dycrt,0,65.5,21.9,2023-02-18T14:56:07.854Z,2023-02-19T05:49:27Z,4039601081,140,72.7,4039601087,213,5.9,4039601083,141,17.6,4039601079,56,Right,4042695179,178,,4039601085,212,8.1,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509118957,268,43,1,25,47,8q1ul09cygzswb7tb456bmifv,1,0,0,2023-02-18T14:56:11.234Z,2023-02-18T15:27:47Z,4039601349,141,75.3,4039601347,140,32.5,4039601345,56,Back,4039601353,213,3.8,4039938761,144,1,4039601351,212,2.6,,,,,,,55z0yap5tml66nes2cchg7ahh,F. Kainz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509118965,269,4,1,25,47,8q1ul09cygzswb7tb456bmifv,1,38,77,2023-02-18T14:56:11.343Z,2023-02-19T05:49:45Z,4039601387,152,,4039601383,295,,4039601381,13,,4039601519,233,240,4039601389,286,,4039601385,56,Back,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509118987,240,4,1,25,47,3dwlvz6cl4lcavvrg0y2dycrt,0,62,23,2023-02-18T14:56:11.344Z,2023-02-19T05:49:45Z,4039601489,13,,4039601495,152,,4039601491,295,,4039601493,56,Center,4039601497,285,,4039601529,233,269,4042695471,178,,,,,2tdxcr1wkubis5n81sg4pzyz9,Gil Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119093,270,1,1,26,4,8q1ul09cygzswb7tb456bmifv,1,32.8,76.1,2023-02-18T14:56:28.656Z,2023-02-19T05:49:52Z,4039602017,5,,4039602027,212,29.4,4039602023,140,29.9,4042195563,189,,4039602029,213,4.6,4039602021,56,Back,4039602019,152,,4039602025,141,33.1,mgwgcv336wb93xvv0pfr6dih,J. Chabot,4042695575,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119105,271,1,1,26,6,8q1ul09cygzswb7tb456bmifv,1,30.6,21.5,2023-02-18T14:56:29.786Z,2023-02-19T05:49:56Z,4042695627,178,,4039602115,140,38.6,4039602119,212,14.5,4039602121,213,5.3,4039602117,141,4.2,4039602113,56,Back,,,,,,,8w5vjfl9ntyyxzyn2lo8k4dpm,N. Soldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119157,272,1,1,26,9,8q1ul09cygzswb7tb456bmifv,1,41.7,4.4,2023-02-18T14:56:33.021Z,2023-02-19T05:50:01Z,4039602365,213,2.7,4039602361,212,10.5,4042695689,178,,4039602355,140,32.7,4039602351,56,Back,4039602357,141,11.1,,,,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119173,273,1,1,26,14,8q1ul09cygzswb7tb456bmifv,0,29.8,10.2,2023-02-18T14:56:38.601Z,2023-02-19T05:50:05Z,4039602445,56,Back,4039602449,141,20.4,4042695759,178,,4039602447,140,43.2,4039602453,213,0.5,4039602451,212,15.7,,,,,,,8w5vjfl9ntyyxzyn2lo8k4dpm,N. Soldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509760723,1460,67,1,26,15,3dwlvz6cl4lcavvrg0y2dycrt,1,55.3,81.4,2023-02-18T14:56:39.701Z,2023-02-19T11:33:20Z,4043032093,233,1509,,,,,,,,,,,,,,,,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509760719,1509,67,1,26,15,8q1ul09cygzswb7tb456bmifv,0,44.7,18.6,2023-02-18T14:56:39.702Z,2023-02-19T11:08:21Z,4043032105,233,1460,,,,,,,,,,,,,,,,,,,,,,3saz8njlttx2i4ospcwmmaqga,E. Martel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119213,241,8,1,26,15,3dwlvz6cl4lcavvrg0y2dycrt,1,56.2,83,2023-02-18T14:56:39.706Z,2023-02-19T11:33:20Z,4042196971,385,,4039602637,56,Left,4042695795,178,,,,,,,,,,,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119215,274,1,1,26,17,8q1ul09cygzswb7tb456bmifv,0,44.2,4.8,2023-02-18T14:56:41.582Z,2023-02-19T05:50:10Z,4042695851,178,,4039602655,213,0.5,4039602651,141,19.2,4039602647,56,Right,4039602649,140,60.1,4039602653,212,19.4,,,,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119235,242,49,1,26,19,3dwlvz6cl4lcavvrg0y2dycrt,1,39.6,79.3,2023-02-18T14:56:43.107Z,2023-02-19T05:50:14Z,,,,,,,,,,,,,,,,,,,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119259,243,1,1,26,20,3dwlvz6cl4lcavvrg0y2dycrt,1,38.5,84.5,2023-02-18T14:56:44.501Z,2023-02-19T05:50:19Z,4039602865,212,8.6,4039602863,141,96.0,4039602867,213,2.0,4039602861,140,35.2,4039602859,56,Back,4042695981,178,,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119285,244,1,1,26,21,3dwlvz6cl4lcavvrg0y2dycrt,1,35.5,94.8,2023-02-18T14:56:45.665Z,2023-02-19T05:50:23Z,4039602993,140,23.9,4039602997,212,15.6,4039602991,56,Back,4039602999,213,3.8,4039602995,141,80.4,4042696049,178,,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119317,245,1,1,26,25,3dwlvz6cl4lcavvrg0y2dycrt,1,13.4,79.1,2023-02-18T14:56:48.853Z,2023-02-19T05:50:26Z,4039603135,140,6.3,4042696087,178,,4039603137,141,46.2,4039603133,56,Back,4039603141,213,4.4,4039603139,212,23.6,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119345,246,1,1,26,29,3dwlvz6cl4lcavvrg0y2dycrt,1,9.3,33.6,2023-02-18T14:56:53.364Z,2023-02-19T05:50:29Z,4042696121,178,,4039603335,140,13.0,4039603331,56,Back,4039603339,141,15.9,4039603341,212,12.6,4039603343,213,5.0,,,,,,,62gct49oglcdzxafhrfucrb2t,F. Bredlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119365,247,1,1,26,32,3dwlvz6cl4lcavvrg0y2dycrt,1,19.8,12.8,2023-02-18T14:56:56.507Z,2023-02-19T05:50:32Z,4039603415,212,15.6,4039603417,213,5.9,4039603413,141,4.2,4042696155,178,,4039603411,140,33.6,4039603409,56,Back,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119373,248,1,1,26,34,3dwlvz6cl4lcavvrg0y2dycrt,0,34.9,4.8,2023-02-18T14:56:58.612Z,2023-02-19T05:50:34Z,4039603461,140,38.5,4042696171,178,,4039603465,141,6.6,4039603477,213,0.3,4039603457,56,Back,4039603471,212,4.0,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119387,275,61,1,26,34,8q1ul09cygzswb7tb456bmifv,1,62,92.3,2023-02-18T14:56:58.697Z,2023-02-19T05:50:44Z,4039603549,56,Left,4042696277,178,,,,,,,,,,,,,,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119421,276,61,1,26,36,8q1ul09cygzswb7tb456bmifv,1,37.9,85.3,2023-02-18T14:56:59.997Z,2023-02-19T05:51:02Z,4039603757,56,Back,4042696487,178,,,,,,,,,,,,,,,,,,,,8w5vjfl9ntyyxzyn2lo8k4dpm,N. Soldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119419,249,3,1,26,39,3dwlvz6cl4lcavvrg0y2dycrt,0,64.4,3.4,2023-02-18T14:57:03.357Z,2023-02-19T05:51:14Z,4039603751,286,,4042696539,178,,4039603749,56,Right,4042200521,465,,4039603969,233,277,,,,,,,,,,9fd19beamnr8qmhqdvzr7fcyy,S. Katompa Mvumpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119453,277,7,1,26,39,8q1ul09cygzswb7tb456bmifv,1,35.6,96.6,2023-02-18T14:57:03.746Z,2023-02-19T05:51:22Z,4039603905,285,,4039603903,56,Back,4039603901,167,,4042696769,178,,4042200619,385,,4039603943,233,249,,,,,,,8w5vjfl9ntyyxzyn2lo8k4dpm,N. Soldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119449,250,5,1,26,40,3dwlvz6cl4lcavvrg0y2dycrt,1,64.5,-1.6,2023-02-18T14:57:04.297Z,2023-02-19T05:51:25Z,4039603879,347,,4039603983,233,278,4039603877,56,Right,,,,,,,,,,,,,,,,9fd19beamnr8qmhqdvzr7fcyy,S. Katompa Mvumpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119459,278,5,1,26,40,8q1ul09cygzswb7tb456bmifv,0,35.5,101.6,2023-02-18T14:57:04.297Z,2023-02-19T05:51:25Z,4039603991,233,250,4039603937,347,,4039603935,56,Back,,,,,,,,,,,,,,,,8w5vjfl9ntyyxzyn2lo8k4dpm,N. Soldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119555,251,1,1,26,49,3dwlvz6cl4lcavvrg0y2dycrt,1,73.5,0,2023-02-18T14:57:13.571Z,2023-02-19T05:51:34Z,4039604365,212,6.9,4039604361,140,77.1,4039604367,213,1.0,4039604363,141,7.7,4039604359,56,Right,4039604357,107,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119575,252,1,1,26,51,3dwlvz6cl4lcavvrg0y2dycrt,1,75.6,8.9,2023-02-18T14:57:15.024Z,2023-02-19T05:51:37Z,4039604485,56,Right,4039604491,212,5.1,4042696973,178,,4039604487,140,78.9,4039604495,213,5.5,4039604489,141,3.4,,,,,,,254i1zsifi2er9rvuxgi9katx,G. Haraguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119579,253,1,1,26,54,3dwlvz6cl4lcavvrg0y2dycrt,0,97.3,14.1,2023-02-18T14:57:18.564Z,2023-02-19T05:51:43Z,4039604519,212,7.8,4042201743,20,,4042697039,178,,4039604515,140,95.3,4039604509,2,,4042201853,386,,4039604517,141,25.2,4039604513,56,Center,3uqn1adw8rarez1gpen9vng7p,W. Anton,4039604521,213,1.8,,4042201851,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119609,279,8,1,26,55,8q1ul09cygzswb7tb456bmifv,1,2.8,75.2,2023-02-18T14:57:18.819Z,2023-02-19T05:51:45Z,4042697075,178,,4039604653,56,Back,4042202699,385,,,,,,,,,,,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119605,254,6,1,26,55,3dwlvz6cl4lcavvrg0y2dycrt,1,95,25.2,2023-02-18T14:57:19.489Z,2023-02-19T05:51:49Z,4039604637,56,Center,4039604765,233,280,4039604639,75,,,,,,,,,,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119631,280,6,1,26,55,8q1ul09cygzswb7tb456bmifv,0,5,74.8,2023-02-18T14:57:19.489Z,2023-02-19T05:51:48Z,4039604741,56,Back,4039604743,73,,4039604787,233,254,,,,,,,,,,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509120003,255,1,1,27,33,3dwlvz6cl4lcavvrg0y2dycrt,1,99.6,0.9,2023-02-18T14:57:57.349Z,2023-02-19T05:51:54Z,4039606513,213,1.9,4039606503,223,,4039606507,140,90.5,4039606497,2,,4039606511,212,29.6,4042697171,178,,4039606501,155,,4039606509,141,42.1,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,4042203511,72,,,4039606505,56,4039606499,6,,,,,,,,,,,,,,,,,,,,Center,,,,,,,,,,,
2509120005,256,61,1,27,35,3dwlvz6cl4lcavvrg0y2dycrt,0,89,42.6,2023-02-18T14:57:58.757Z,2023-02-19T05:52:10Z,4039606517,56,Center,4042697371,388,,,,,,,,,,,,,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509120081,281,12,1,27,36,8q1ul09cygzswb7tb456bmifv,1,19.9,71.7,2023-02-18T14:57:59.839Z,2023-02-19T05:52:15Z,4039606903,212,45.3,4042697427,178,,4039606901,141,76.4,4039606899,140,62.9,4039606905,213,0.1,4039606897,56,Center,,,,,,,55z0yap5tml66nes2cchg7ahh,F. Kainz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509120055,257,1,1,27,40,3dwlvz6cl4lcavvrg0y2dycrt,1,45.6,23.1,2023-02-18T14:58:04.530Z,2023-02-19T05:52:18Z,4039606761,140,71.4,4039606763,141,5.8,4039606767,213,5.9,4042697473,178,,4039606765,212,29.5,4039606759,56,Right,,,,,,,254i1zsifi2er9rvuxgi9katx,G. Haraguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509120079,258,1,1,27,43,3dwlvz6cl4lcavvrg0y2dycrt,1,73.8,5.5,2023-02-18T14:58:07.604Z,2023-02-19T05:52:32Z,4039606885,56,Right,4039606891,212,19.4,4039606893,213,0.2,4042697535,178,,4039606887,140,91.8,4039606889,141,11.9,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509120089,259,1,1,27,46,3dwlvz6cl4lcavvrg0y2dycrt,0,91.2,9.9,2023-02-18T14:58:10.032Z,2023-02-19T05:52:40Z,4039606925,2,,4042697843,178,,4039606933,141,16.9,4042205065,20,,4039606937,213,1.5,4039606929,56,Right,4042205063,224,,4039606935,212,4.8,3uqn1adw8rarez1gpen9vng7p,W. Anton,4039606927,155,,,4039606931,140,,,,,,,,,,,,,,,,,,,,,,91.3,,,,,,,,,,,
2509120083,282,61,1,27,46,8q1ul09cygzswb7tb456bmifv,1,7.5,85.4,2023-02-18T14:58:10.151Z,2023-02-19T05:52:47Z,4042697965,178,,4039606915,56,Back,,,,,,,,,,,,,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509120099,260,5,1,27,48,3dwlvz6cl4lcavvrg0y2dycrt,1,83.8,-1.6,2023-02-18T14:58:12.284Z,2023-02-19T05:52:52Z,4039607003,233,283,4039606981,56,Right,4039606983,347,,,,,,,,,,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509120091,283,5,1,27,48,8q1ul09cygzswb7tb456bmifv,0,16.2,101.6,2023-02-18T14:58:12.284Z,2023-02-19T05:52:52Z,4039606945,347,,4039607007,233,260,4039606943,56,Back,,,,,,,,,,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509120137,261,1,1,27,52,3dwlvz6cl4lcavvrg0y2dycrt,1,83.5,0,2023-02-18T14:58:16.554Z,2023-02-19T05:52:59Z,4039607155,212,15.2,4039607157,213,0.9,4039607153,141,16.5,4039607151,140,92.2,4039607149,56,Right,4039607147,107,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509120161,262,1,1,27,55,3dwlvz6cl4lcavvrg0y2dycrt,1,95.6,11.7,2023-02-18T14:58:19.110Z,2023-02-19T05:53:04Z,4039607287,213,4.7,4039607283,141,4.0,4039607281,140,95.6,4039607285,212,5.2,4039607277,56,Right,4042698187,178,,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509120167,263,3,1,27,56,3dwlvz6cl4lcavvrg0y2dycrt,0,92,10.8,2023-02-18T14:58:20.688Z,2023-02-19T05:53:09Z,4042698243,178,,4042206285,465,,4039607301,286,,4039607299,56,Right,4039607361,233,284,,,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509120165,284,7,1,27,57,8q1ul09cygzswb7tb456bmifv,0,8,89.2,2023-02-18T14:58:20.959Z,2023-02-19T05:53:13Z,4039607295,56,Back,4042698319,178,,4042206381,385,,4039607297,285,,4039607347,233,263,,,,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509120189,264,61,1,27,57,3dwlvz6cl4lcavvrg0y2dycrt,1,95.4,4.4,2023-02-18T14:58:21.236Z,2023-02-19T05:53:17Z,4042698365,178,,4039607407,56,Right,,,,,,,,,,,,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509120211,285,4,1,27,58,8q1ul09cygzswb7tb456bmifv,1,8,89.2,2023-02-18T14:58:22.250Z,2023-02-19T05:53:24Z,4039607549,285,,4039607541,13,,4039607543,56,Back,4039607545,152,,4039608491,295,,4039607605,233,266,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
