id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/15/value,qualifier/16/value,qualifier/17/value
2478325939,224,1,1,20,22,1wyg1tunyt7go9tnjea1hjqxb,1,32.8,32.3,2022-10-28T18:21:49.414Z,2022-11-11T12:59:04Z,3877565913,140,32.8,3877565919,213,1.6,3877565911,56,Back,3877565915,141,35.3,3877565917,212,2.0,,,,,,,,,,19wuvqpmewphgvsfzi4yjl756,I. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478325987,225,1,1,20,25,1wyg1tunyt7go9tnjea1hjqxb,1,32.8,35.3,2022-10-28T18:21:51.798Z,2022-11-11T12:59:03Z,3877566191,56,Back,3877566195,140,28.0,3877566197,141,24.8,3877566205,213,4.1,3877566201,212,8.7,,,,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326025,226,1,1,20,29,1wyg1tunyt7go9tnjea1hjqxb,1,35.8,25.9,2022-10-28T18:21:55.766Z,2022-11-11T12:59:03Z,3877566409,213,0.4,3877566403,140,45.8,3877566407,212,11.6,3877566401,56,Back,3877566405,141,33.2,,,,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326045,228,50,1,20,32,1wyg1tunyt7go9tnjea1hjqxb,1,49.4,29.4,2022-10-28T18:21:58.962Z,2022-11-11T12:59:03Z,3877566565,233,168,3877566497,56,Back,3877566499,286,,,,,,,,,,,,,,,,,9v7zwguzazofzafwg3qevdo4q,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326049,168,7,1,20,32,cv5ftekuejf0ryxvd5h2my47r,1,50.6,70.6,2022-10-28T18:21:58.963Z,2022-11-11T13:00:09Z,3877566513,285,,3877566551,233,228,3877566511,56,Center,,,,,,,,,,,,,,,,8qc6u3zsblb62it6519a4b6cp,M. van Rooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326053,169,49,1,20,33,cv5ftekuejf0ryxvd5h2my47r,1,62.3,77.3,2022-10-28T18:22:00.582Z,2022-11-11T13:00:09Z,,,,,,,,,,,,,,,,,,,,,,,,,3jyb1qtjsf7li8zunui2qpq3u,T. Verheijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326065,170,1,1,20,34,cv5ftekuejf0ryxvd5h2my47r,0,61,77.2,2022-10-28T18:22:01.167Z,2022-11-11T13:00:08Z,3877566605,213,5.9,3877566599,140,75.3,3877566601,141,68.4,3877566603,212,16.2,3877566597,56,Center,,,,,,,,,,3jyb1qtjsf7li8zunui2qpq3u,T. Verheijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326085,171,1,1,20,37,cv5ftekuejf0ryxvd5h2my47r,0,78.1,54.6,2022-10-28T18:22:03.725Z,2022-11-11T13:00:08Z,3877566701,141,55.8,3877566705,213,3.1,3877566699,140,69.5,3877566703,212,9.1,3877566697,56,Center,,,,,,,,,,alimpjocr7xtxu21sumg3b2l1,S. Braken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326105,229,8,1,20,38,1wyg1tunyt7go9tnjea1hjqxb,1,23.6,40.4,2022-10-28T18:22:05.271Z,2022-11-11T12:59:03Z,3877566817,56,Back,,,,,,,,,,,,,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326175,230,49,1,20,42,1wyg1tunyt7go9tnjea1hjqxb,1,26.5,51.5,2022-10-28T18:22:09.207Z,2022-11-11T12:59:02Z,,,,,,,,,,,,,,,,,,,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326259,231,1,1,20,45,1wyg1tunyt7go9tnjea1hjqxb,1,29.9,55.7,2022-10-28T18:22:12.023Z,2022-11-11T12:59:02Z,3877567551,140,25.2,3877567555,141,74.9,3877567549,56,Back,3877567563,213,1.9,3877567559,212,14.0,,,,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326317,232,1,1,20,49,1wyg1tunyt7go9tnjea1hjqxb,1,26.7,75.8,2022-10-28T18:22:15.814Z,2022-11-11T12:59:02Z,3877567901,141,56.0,3877567905,213,4.4,3877567899,140,21.9,3877567897,56,Back,3877567903,212,14.4,,,,,,,,,,4nchc9z4464uhu3vveo0p73f8,S. Dekkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326381,233,1,1,20,54,1wyg1tunyt7go9tnjea1hjqxb,1,22.8,59.4,2022-10-28T18:22:21.191Z,2022-11-11T12:59:02Z,3877568265,56,Back,3877568271,212,29.2,3877568267,140,45.8,3877568263,155,,3877568269,141,83.6,3877568273,213,0.6,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326419,234,1,1,20,59,1wyg1tunyt7go9tnjea1hjqxb,0,44.9,81,2022-10-28T18:22:26.007Z,2022-11-11T12:59:01Z,3877568471,213,6.0,3877568467,141,59.4,3877568465,140,92.7,3877568461,155,,3877568469,212,52.3,3877568473,1,,3877568463,56,Center,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326415,172,52,1,21,1,cv5ftekuejf0ryxvd5h2my47r,1,8.7,42.5,2022-10-28T18:22:28.565Z,2022-11-11T13:00:08Z,,,,,,,,,,,,,,,,,,,,,,,,,1du03mqsc0o6i4e64n7pzr6ui,E. van der Gouw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326459,173,1,1,21,2,cv5ftekuejf0ryxvd5h2my47r,1,8.7,42.5,2022-10-28T18:22:29.019Z,2022-11-11T13:00:08Z,3877568649,56,Back,3877568657,141,56.6,3877568661,212,17.5,3877568647,123,,3877568665,213,0.6,3877568653,140,22.6,,,,,,,1du03mqsc0o6i4e64n7pzr6ui,E. van der Gouw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326487,174,1,1,21,6,cv5ftekuejf0ryxvd5h2my47r,1,27.4,55.5,2022-10-28T18:22:33.113Z,2022-11-11T13:00:07Z,3877568793,213,1.2,3877568789,141,91.5,3877568791,212,26.5,3877568785,56,Back,3877568787,140,37.1,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326535,175,1,1,21,9,cv5ftekuejf0ryxvd5h2my47r,1,39.4,91.7,2022-10-28T18:22:35.812Z,2022-11-11T13:00:07Z,3877569119,56,Back,3877569121,140,25.9,3877569125,212,14.9,3877569127,213,3.5,3877569123,141,84.8,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326577,176,1,1,21,14,cv5ftekuejf0ryxvd5h2my47r,1,26.2,82.1,2022-10-28T18:22:41.166Z,2022-11-11T13:00:07Z,3877569393,141,82.3,3877569389,56,Back,3877569395,212,15.6,3877569391,140,41.1,3877569397,213,0.0,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326613,177,1,1,21,17,cv5ftekuejf0ryxvd5h2my47r,1,40.6,78.1,2022-10-28T18:22:44.545Z,2022-11-11T13:00:07Z,3877569595,212,17.0,3877569591,140,24.7,3877569597,213,2.9,3877569593,141,83.0,3877569589,56,Back,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326683,178,1,1,21,20,cv5ftekuejf0ryxvd5h2my47r,1,25.1,78.7,2022-10-28T18:22:47.615Z,2022-11-11T13:00:06Z,3877569983,213,4.9,3877569975,56,Back,3877569977,140,31.4,3877569985,1,,3877569981,212,33.2,3877569979,141,30.9,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326689,179,1,1,21,27,cv5ftekuejf0ryxvd5h2my47r,1,51.8,25.5,2022-10-28T18:22:54.470Z,2022-11-11T13:00:06Z,3877570013,140,78.2,3877570009,155,,3877570019,213,0.3,3877570015,141,36.6,3877570011,56,Center,3877570017,212,28.7,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326717,180,1,1,21,29,cv5ftekuejf0ryxvd5h2my47r,1,78.2,36.6,2022-10-28T18:22:56.522Z,2022-11-11T13:00:06Z,3877570175,56,Right,3877570195,213,5.5,3877570181,140,93.9,3877570191,212,22.7,3877570187,141,13.7,,,,,,,,,,alimpjocr7xtxu21sumg3b2l1,S. Braken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326773,181,1,1,21,32,cv5ftekuejf0ryxvd5h2my47r,0,94.4,13.2,2022-10-28T18:22:58.929Z,2022-11-11T13:00:06Z,3877570443,140,89.1,3877570439,155,,3877570449,213,1.8,3877570445,141,58.2,3877570441,56,Center,3877570437,2,,3877570447,212,31.1,,,,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478328509,264,44,1,21,36,1wyg1tunyt7go9tnjea1hjqxb,1,11.7,41.1,2022-10-28T18:23:02.908Z,2022-11-11T12:59:01Z,3877589441,233,182,3877580079,285,,3877580073,56,Back,,,,,,,,,,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326781,182,44,1,21,36,cv5ftekuejf0ryxvd5h2my47r,0,88.3,58.9,2022-10-28T18:23:02.909Z,2022-11-11T13:00:05Z,3877570481,56,Center,3877589461,233,264,3877570483,286,,,,,,,,,,,,,,,,,a69sa0h7lgpmlav961cpejbe2,D. Huisman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326759,235,12,1,21,36,1wyg1tunyt7go9tnjea1hjqxb,1,11.4,40,2022-10-28T18:23:03.008Z,2022-11-11T12:59:01Z,3877570377,213,5.9,3877570371,140,26.5,3877570375,212,17.2,3877570369,56,Back,3877570373,141,30.1,3877573859,15,,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326803,238,1,1,21,38,1wyg1tunyt7go9tnjea1hjqxb,0,27.8,32.5,2022-10-28T18:23:05.048Z,2022-11-11T12:59:01Z,3877570621,140,40.9,3877570619,56,Back,3877570625,212,16.8,3877570613,3,,3877570627,213,5.7,3877570623,141,18.2,,,,,,,19wuvqpmewphgvsfzi4yjl756,I. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326827,183,1,1,21,41,cv5ftekuejf0ryxvd5h2my47r,1,57.5,79.9,2022-10-28T18:23:07.770Z,2022-11-11T13:00:05Z,3877570765,140,73.8,3877570767,141,90.6,3877570771,213,0.4,3877570763,56,Left,3877570769,212,18.6,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326829,184,49,1,21,42,cv5ftekuejf0ryxvd5h2my47r,1,73.8,90.6,2022-10-28T18:23:09.152Z,2022-11-11T13:00:05Z,,,,,,,,,,,,,,,,,,,,,,,,,40l3vtezw1ofwk2occi4z5w45,C. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326837,185,3,1,21,42,cv5ftekuejf0ryxvd5h2my47r,0,72.8,90.7,2022-10-28T18:23:09.175Z,2022-11-11T13:00:05Z,3877570805,286,,3877570879,233,239,3877570803,56,Left,,,,,,,,,,,,,,,,40l3vtezw1ofwk2occi4z5w45,C. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326845,239,7,1,21,42,1wyg1tunyt7go9tnjea1hjqxb,1,27.2,9.3,2022-10-28T18:23:09.176Z,2022-11-11T12:59:00Z,3877570835,285,,3877570831,56,Back,3877570869,233,185,,,,,,,,,,,,,,,,19wuvqpmewphgvsfzi4yjl756,I. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326849,240,49,1,21,43,1wyg1tunyt7go9tnjea1hjqxb,1,29.3,17.2,2022-10-28T18:23:10.457Z,2022-11-11T12:59:00Z,,,,,,,,,,,,,,,,,,,,,,,,,9v7zwguzazofzafwg3qevdo4q,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326857,241,1,1,21,43,1wyg1tunyt7go9tnjea1hjqxb,1,29.3,17.2,2022-10-28T18:23:10.696Z,2022-11-11T12:59:00Z,3877570899,140,21.4,3877570901,141,17.8,3877570905,213,3.1,3877570903,212,8.3,3877570897,56,Back,,,,,,,,,,9v7zwguzazofzafwg3qevdo4q,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326933,242,1,1,21,45,1wyg1tunyt7go9tnjea1hjqxb,1,20.9,18.4,2022-10-28T18:23:11.816Z,2022-11-11T12:58:59Z,3877571277,140,14.0,3877571275,56,Back,3877571283,213,2.3,3877571279,141,30.5,3877571281,212,11.0,,,,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326951,243,1,1,21,52,1wyg1tunyt7go9tnjea1hjqxb,1,21.2,31.3,2022-10-28T18:23:19.176Z,2022-11-11T12:58:59Z,3877571385,56,Back,3877571391,212,20.3,3877571387,140,40.4,3877571393,213,6.2,3877571389,141,27.8,,,,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326981,244,1,1,21,54,1wyg1tunyt7go9tnjea1hjqxb,1,40,29.5,2022-10-28T18:23:21.512Z,2022-11-11T12:58:59Z,3877571559,56,Back,3877571565,141,45.8,3877571561,140,16.7,3877571567,212,26.9,3877571571,213,2.7,,,,,,,,,,9v7zwguzazofzafwg3qevdo4q,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327005,245,1,1,21,57,1wyg1tunyt7go9tnjea1hjqxb,1,14.8,41.2,2022-10-28T18:23:24.488Z,2022-11-11T12:58:59Z,3877571737,140,23.2,3877571741,212,23.9,3877571735,56,Back,3877571743,213,5.1,3877571739,141,8.6,,,,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327023,246,1,1,22,0,1wyg1tunyt7go9tnjea1hjqxb,1,23.2,7.7,2022-10-28T18:23:26.728Z,2022-11-11T12:58:59Z,3877571813,212,18.6,3877571809,140,5.8,3877571811,141,12.8,3877571815,213,3.0,3877571807,56,Back,,,,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327063,247,1,1,22,1,1wyg1tunyt7go9tnjea1hjqxb,1,6.8,14.8,2022-10-28T18:23:28.393Z,2022-11-11T12:58:58Z,3877572045,212,18.1,3877572041,140,5.6,3877572047,213,1.6,3877572043,141,41.3,3877572039,56,Back,,,,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327141,248,1,1,22,4,1wyg1tunyt7go9tnjea1hjqxb,0,4.4,40.2,2022-10-28T18:23:30.904Z,2022-11-11T12:58:58Z,3877572543,56,Back,3877572551,213,0.9,3877572549,212,54.8,3877572545,140,38.3,3877572553,1,,3877572541,157,,3877572547,141,100.0,,,,7wrulbqqdeecd5vegsbb1905w,R. Owusu-Oduro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327211,186,5,1,22,12,cv5ftekuejf0ryxvd5h2my47r,1,63.2,-1.5,2022-10-28T18:23:38.905Z,2022-11-11T13:00:04Z,3877573069,347,,3877573089,233,249,3877573067,56,Right,,,,,,,,,,,,,,,,3jyb1qtjsf7li8zunui2qpq3u,T. Verheijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327161,249,5,1,22,12,1wyg1tunyt7go9tnjea1hjqxb,0,36.8,101.5,2022-10-28T18:23:38.905Z,2022-11-11T12:58:58Z,3877572685,347,,3877573095,233,186,3877572683,56,Back,,,,,,,,,,,,,,,,7wrulbqqdeecd5vegsbb1905w,R. Owusu-Oduro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327241,187,1,1,22,20,cv5ftekuejf0ryxvd5h2my47r,1,61.4,0,2022-10-28T18:23:47.147Z,2022-11-11T13:00:04Z,3877573261,1,,3877573255,141,12.6,3877573251,56,Back,3877573257,212,28.0,3877573249,107,,3877573253,140,36.4,3877573259,213,2.8,,,,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327283,188,1,1,22,24,cv5ftekuejf0ryxvd5h2my47r,1,33.3,14.3,2022-10-28T18:23:51.506Z,2022-11-11T13:00:04Z,3877573469,56,Back,3877573481,213,1.7,3877573473,141,59.0,3877573477,212,30.5,3877573471,140,30.5,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327335,189,1,1,22,29,cv5ftekuejf0ryxvd5h2my47r,1,31.4,60,2022-10-28T18:23:55.884Z,2022-11-11T13:00:04Z,3877573723,140,33.4,3877573729,213,4.8,3877573725,141,25.2,3877573721,56,Back,3877573727,212,23.8,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327351,190,1,1,22,34,cv5ftekuejf0ryxvd5h2my47r,1,34.1,24.1,2022-10-28T18:24:00.885Z,2022-11-11T13:00:03Z,3877573823,140,57.5,3877573829,213,0.5,3877573825,141,43.9,3877573821,56,Center,3877573827,212,28.0,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327353,191,1,1,22,36,cv5ftekuejf0ryxvd5h2my47r,0,57.5,43.9,2022-10-28T18:24:03.176Z,2022-11-11T13:00:03Z,3877573835,140,63.2,3877573841,213,0.1,3877573837,141,44.5,3877573833,56,Center,3877573839,212,6.0,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327387,250,61,1,22,37,1wyg1tunyt7go9tnjea1hjqxb,1,39.4,72,2022-10-28T18:24:04.311Z,2022-11-11T12:58:57Z,3877574025,56,Back,,,,,,,,,,,,,,,,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327413,251,49,1,22,39,1wyg1tunyt7go9tnjea1hjqxb,1,42.1,48.8,2022-10-28T18:24:06.018Z,2022-11-11T12:58:57Z,,,,,,,,,,,,,,,,,,,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327423,252,1,1,22,39,1wyg1tunyt7go9tnjea1hjqxb,0,42.1,48.8,2022-10-28T18:24:06.065Z,2022-11-11T12:58:57Z,3877574239,141,72.9,3877574243,213,0.5,3877574235,56,Center,3877574237,140,68.8,3877574241,212,32.5,3877574245,1,,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327403,192,1,1,22,40,cv5ftekuejf0ryxvd5h2my47r,1,45.6,47.9,2022-10-28T18:24:06.987Z,2022-11-11T13:00:03Z,3877574153,141,36.7,3877574149,56,Back,3877574157,213,3.6,3877574151,140,29.6,3877574155,212,18.4,,,,,,,,,,8qc6u3zsblb62it6519a4b6cp,M. van Rooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327405,193,49,1,22,41,cv5ftekuejf0ryxvd5h2my47r,1,29.6,36.7,2022-10-28T18:24:08.507Z,2022-11-11T13:00:03Z,,,,,,,,,,,,,,,,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327437,194,1,1,22,41,cv5ftekuejf0ryxvd5h2my47r,1,29.6,36.7,2022-10-28T18:24:08.639Z,2022-11-11T13:00:02Z,3877574311,141,9.5,3877574315,212,18.7,3877574307,140,32.1,3877574317,213,4.9,3877574303,56,Back,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327475,195,1,1,22,44,cv5ftekuejf0ryxvd5h2my47r,1,32.1,9.7,2022-10-28T18:24:11.399Z,2022-11-11T13:00:02Z,3877574493,140,25.9,3877574489,56,Back,3877574499,212,13.3,3877574503,213,2.1,3877574497,141,26.7,,,,,,,,,,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327485,196,1,1,22,47,cv5ftekuejf0ryxvd5h2my47r,1,26.6,33.6,2022-10-28T18:24:13.836Z,2022-11-11T13:00:02Z,3877574565,56,Back,3877574575,213,0.9,3877574571,141,55.7,3877574573,212,19.0,3877574569,140,37.7,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478325143,218,43,1,22,47,1wyg1tunyt7go9tnjea1hjqxb,1,0,0,2022-10-28T18:24:14.021Z,2022-10-28T18:24:24Z,3877561535,56,Center,3877561547,211,0,3877562263,144,3,3877561537,286,0,,,,,,,,,,,,,4nchc9z4464uhu3vveo0p73f8,S. Dekkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327517,197,1,1,22,48,cv5ftekuejf0ryxvd5h2my47r,1,37.7,55.7,2022-10-28T18:24:15.055Z,2022-11-11T13:00:02Z,3877574763,212,17.2,3877574759,141,72.4,3877574753,56,Back,3877574755,140,25.4,3877574765,213,2.4,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478325159,158,43,1,22,49,cv5ftekuejf0ryxvd5h2my47r,1,0,0,2022-10-28T18:24:15.856Z,2022-10-28T18:24:22Z,3877562089,144,52,,,,,,,,,,,,,,,,,,,,,,1du03mqsc0o6i4e64n7pzr6ui,E. van der Gouw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327537,198,1,1,22,50,cv5ftekuejf0ryxvd5h2my47r,1,25.2,72.6,2022-10-28T18:24:17.561Z,2022-11-11T13:00:01Z,3877574867,213,1.0,3877574865,212,18.6,3877574859,56,Back,3877574861,140,34.4,3877574863,141,95.9,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327567,199,1,1,22,53,cv5ftekuejf0ryxvd5h2my47r,1,33.8,95.1,2022-10-28T18:24:20.051Z,2022-11-11T13:00:01Z,3877575017,140,45.3,3877575015,56,Back,3877575021,212,12.7,3877575019,141,89.3,3877575025,213,6.0,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327579,200,1,1,22,55,cv5ftekuejf0ryxvd5h2my47r,0,45.4,89.6,2022-10-28T18:24:22.109Z,2022-11-11T13:00:01Z,3877575085,140,37.1,3877575091,213,3.7,3877575087,141,82.1,3877575083,56,Back,3877575089,212,10.1,,,,,,,,,,3jyb1qtjsf7li8zunui2qpq3u,T. Verheijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327631,201,1,1,22,58,cv5ftekuejf0ryxvd5h2my47r,1,64.7,71.1,2022-10-28T18:24:25.331Z,2022-11-11T13:00:01Z,3877575377,141,82.3,3877575375,140,66.4,3877575379,212,7.8,3877575381,213,1.3,3877575373,56,Left,,,,,,,,,,alimpjocr7xtxu21sumg3b2l1,S. Braken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327637,203,1,1,23,0,cv5ftekuejf0ryxvd5h2my47r,0,66.6,81.7,2022-10-28T18:24:27.700Z,2022-11-11T13:00:00Z,3877575411,212,9.6,3877575405,56,Center,3877575407,140,74.1,3877575413,213,5.7,3877575409,141,73.5,,,,,,,,,,a69sa0h7lgpmlav961cpejbe2,D. Huisman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327675,253,49,1,23,3,1wyg1tunyt7go9tnjea1hjqxb,1,44.2,31.6,2022-10-28T18:24:30.714Z,2022-11-11T12:58:57Z,,,,,,,,,,,,,,,,,,,,,,,,,19wuvqpmewphgvsfzi4yjl756,I. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327691,254,1,1,23,4,1wyg1tunyt7go9tnjea1hjqxb,1,44.2,31.6,2022-10-28T18:24:30.825Z,2022-11-11T12:58:56Z,3877575663,56,Back,3877575669,212,7.8,3877575665,140,37.9,3877575671,213,3.7,3877575667,141,25.4,,,,,,,,,,19wuvqpmewphgvsfzi4yjl756,I. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327709,255,1,1,23,5,1wyg1tunyt7go9tnjea1hjqxb,0,34.8,24.1,2022-10-28T18:24:32.155Z,2022-11-11T12:58:56Z,3877575833,1,,3877575823,56,Center,3877575829,212,40.3,3877575821,155,,3877575825,140,68.7,3877575831,213,0.5,3877575827,141,51.8,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
