id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2491916761,330,43,1,38,11,bk5ltsueqmeng29eovd8m2tml,1,0,0,2022-12-16T19:40:39.599Z,2022-12-16T19:42:26Z,3949084303,144,49,,,,,,,,,,,,,,,,,,,,,,9najgqcaamqj0qtiicuq9hey,R. Meerveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491916757,329,1,1,38,12,bk5ltsueqmeng29eovd8m2tml,1,78.1,66.4,2022-12-16T19:40:40.431Z,2022-12-16T19:40:59Z,3949078753,155,,3949078757,140,87.3,3949078759,141,77.8,3949078763,213,0.7,3949078761,212,12.4,3949079703,210,13,3949078755,56,Center,,,,35uvcvkv4nd0jbsov3xosjsut,J. Bokila,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2491916789,331,13,1,38,16,bk5ltsueqmeng29eovd8m2tml,1,87,69.3,2022-12-16T19:40:43.951Z,2022-12-16T19:41:00Z,3949079747,29,,3949079743,120,,3949079759,231,53.1,3949078929,56,Center,3949079745,84,,3949079749,55,329,3949079757,230,98.5,3949079753,102,44.0,9najgqcaamqj0qtiicuq9hey,R. Meerveld,3949079395,20,,3949078925,64,3949078923,22,,3949079755,103,,,,,,,,,,,6.9,,,,,,,,,,,
2491916803,332,5,1,38,16,bk5ltsueqmeng29eovd8m2tml,0,100.8,42.2,2022-12-16T19:40:44.844Z,2022-12-16T19:41:50Z,3949079031,233,406,3949079009,56,Center,3949079011,346,,,,,,,,,,,,,,,,,9najgqcaamqj0qtiicuq9hey,R. Meerveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491916779,406,5,1,38,16,xcevba75jfkrg4s6tl89zl3y,1,-0.8,57.8,2022-12-16T19:40:44.844Z,2022-12-16T19:40:46Z,3949079027,233,332,3949078871,346,,3949078869,56,Back,,,,,,,,,,,,,,,,96j7klvrblmkwsprx0wk81b10,H. Bouihrouchane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491917095,407,1,1,38,46,xcevba75jfkrg4s6tl89zl3y,0,4.2,51.6,2022-12-16T19:41:14.786Z,2022-12-16T19:41:21Z,3949080441,1,,3949080429,124,,3949080435,141,52.5,3949080433,140,59.3,3949080439,213,0.0,3949080437,212,57.9,3949080445,74,,3949080431,56,Center,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491917109,333,44,1,38,51,bk5ltsueqmeng29eovd8m2tml,1,36.6,53.2,2022-12-16T19:41:19.495Z,2022-12-16T19:41:20Z,3949080517,233,408,3949080499,285,,3949080497,56,Back,,,,,,,,,,,,,,,,7isjog4r71ahzypnhq3ki9xp1,E. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491917097,408,44,1,38,51,xcevba75jfkrg4s6tl89zl3y,0,63.4,46.8,2022-12-16T19:41:19.496Z,2022-12-16T19:41:21Z,3949080453,286,,3949080577,233,333,3949080451,56,Center,,,,,,,,,,,,,,,,cipmd3k2nfv0ddic0l8go14gl,C. Benschop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491917117,334,1,1,38,52,bk5ltsueqmeng29eovd8m2tml,0,37.5,56.3,2022-12-16T19:41:20.207Z,2022-12-16T19:42:08Z,3949080521,3,,3949080529,212,5.8,3949080527,141,47.8,3949080523,56,Back,3949080525,140,37.7,3949080531,213,4.7,,,,,,,7isjog4r71ahzypnhq3ki9xp1,E. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491917125,335,44,1,38,53,bk5ltsueqmeng29eovd8m2tml,1,40,55.2,2022-12-16T19:41:21.439Z,2022-12-16T19:41:22Z,3949080579,56,Back,3949080581,285,,3949080625,233,409,,,,,,,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491917131,409,44,1,38,53,xcevba75jfkrg4s6tl89zl3y,0,60,44.8,2022-12-16T19:41:21.440Z,2022-12-16T19:41:23Z,3949080607,56,Center,3949080609,286,,3949080643,233,335,,,,,,,,,,,,,,,,cglskkkycbja9rjybhui9hdrd,M. Kaandorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491917151,336,1,1,38,53,bk5ltsueqmeng29eovd8m2tml,1,42.2,56.7,2022-12-16T19:41:21.903Z,2022-12-16T19:41:24Z,3949080711,140,33.7,3949080709,56,Back,3949080715,212,14.1,3949080707,3,,3949080717,213,4.0,3949080713,141,40.7,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491917157,337,49,1,38,56,bk5ltsueqmeng29eovd8m2tml,1,32.8,41.9,2022-12-16T19:41:24.207Z,2022-12-16T19:41:24Z,,,,,,,,,,,,,,,,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491917179,338,61,1,38,59,bk5ltsueqmeng29eovd8m2tml,1,34,42.5,2022-12-16T19:41:27.627Z,2022-12-16T19:41:27Z,3949080881,56,Back,,,,,,,,,,,,,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491917197,339,1,1,39,1,bk5ltsueqmeng29eovd8m2tml,1,31.5,46.1,2022-12-16T19:41:29.247Z,2022-12-16T19:41:30Z,3949080971,140,14.8,3949080975,212,17.6,3949080973,141,44.0,3949080969,56,Back,3949080977,213,3.2,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491917247,340,1,1,39,2,bk5ltsueqmeng29eovd8m2tml,1,14.6,44.2,2022-12-16T19:41:30.335Z,2022-12-16T19:41:34Z,3949081215,140,51.8,3949081223,1,,3949081213,56,Center,3949081219,212,39.1,3949081217,141,43.1,3949081221,213,6.3,3949081211,157,,,,,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491917255,341,1,1,39,6,bk5ltsueqmeng29eovd8m2tml,0,51.8,43.1,2022-12-16T19:41:34.063Z,2022-12-16T19:41:34Z,3949081255,56,Center,3949081261,212,13.6,3949081251,3,,3949081257,140,64.7,3949081259,141,41.6,3949081263,213,6.2,3949081253,168,,,,,35uvcvkv4nd0jbsov3xosjsut,J. Bokila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491917257,410,8,1,39,6,xcevba75jfkrg4s6tl89zl3y,1,33.6,57.3,2022-12-16T19:41:34.764Z,2022-12-16T19:41:34Z,3949081271,56,Back,,,,,,,,,,,,,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491917269,411,49,1,39,8,xcevba75jfkrg4s6tl89zl3y,1,40,52.2,2022-12-16T19:41:36.248Z,2022-12-16T19:41:36Z,,,,,,,,,,,,,,,,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491917329,412,1,1,39,8,xcevba75jfkrg4s6tl89zl3y,1,40.1,52.1,2022-12-16T19:41:36.814Z,2022-12-16T19:41:42Z,3949081705,212,18.6,3949081701,140,29.6,3949081699,56,Back,3949081703,141,30.1,3949081707,213,4.1,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491917341,413,1,1,39,14,xcevba75jfkrg4s6tl89zl3y,1,28.1,27.1,2022-12-16T19:41:42.168Z,2022-12-16T19:41:43Z,3949081783,140,37.1,3949081787,212,11.7,3949081789,213,0.6,3949081781,56,Back,3949081785,141,37.3,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491917389,414,1,1,39,15,xcevba75jfkrg4s6tl89zl3y,1,36.7,37.1,2022-12-16T19:41:43.480Z,2022-12-16T19:41:47Z,3949082057,141,25.9,3949082063,213,4.1,3949082053,140,31.1,3949082061,212,9.6,3949082051,56,Back,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491917429,415,1,1,39,18,xcevba75jfkrg4s6tl89zl3y,1,31.1,28.3,2022-12-16T19:41:46.807Z,2022-12-16T19:41:49Z,3949082275,140,29.5,3949082279,212,27.0,3949082277,141,68.0,3949082273,56,Back,3949082281,213,1.6,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491917453,416,1,1,39,21,xcevba75jfkrg4s6tl89zl3y,1,27.9,65.3,2022-12-16T19:41:49.557Z,2022-12-16T19:41:52Z,3949082385,140,39.1,3949082383,56,Back,3949082391,213,1.1,3949082389,212,24.4,3949082387,141,96.8,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491917471,417,1,1,39,24,xcevba75jfkrg4s6tl89zl3y,1,39.1,96.8,2022-12-16T19:41:52.010Z,2022-12-16T19:41:54Z,3949082513,213,6.1,3949082511,212,11.9,3949082509,141,94.2,3949082507,140,50.3,3949082505,56,Left,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491917511,418,1,1,39,26,xcevba75jfkrg4s6tl89zl3y,1,46.1,95.3,2022-12-16T19:41:53.994Z,2022-12-16T19:41:57Z,3949082713,212,20.1,3949082709,140,27.0,3949082711,141,93.3,3949082715,213,3.2,3949082707,56,Back,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491917549,419,1,1,39,29,xcevba75jfkrg4s6tl89zl3y,1,29.6,93.8,2022-12-16T19:41:57.040Z,2022-12-16T19:42:00Z,3949082951,212,27.4,3949082947,140,49.5,3949082949,141,67.8,3949082945,56,Back,3949082953,213,5.6,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491917573,420,1,1,39,32,xcevba75jfkrg4s6tl89zl3y,1,48.1,72.6,2022-12-16T19:42:00.434Z,2022-12-16T19:42:02Z,3949083073,213,3.4,3949083067,140,35.9,3949083069,141,66.6,3949083065,56,Back,3949083071,212,13.4,,,,,,,,,,cglskkkycbja9rjybhui9hdrd,M. Kaandorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491917591,421,1,1,39,34,xcevba75jfkrg4s6tl89zl3y,1,35.4,66.6,2022-12-16T19:42:02.309Z,2022-12-16T19:42:04Z,3949083193,141,37.1,3949083197,213,4.5,3949083195,212,20.6,3949083191,140,30.9,3949083189,56,Back,,,,,,,,,,96j7klvrblmkwsprx0wk81b10,H. Bouihrouchane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491917643,422,1,1,39,36,xcevba75jfkrg4s6tl89zl3y,1,29.8,37.1,2022-12-16T19:42:04.840Z,2022-12-16T19:42:11Z,3949083545,212,30.6,3949083539,56,Right,3949083541,140,52.4,3949083543,141,8.6,3949083547,213,5.6,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491917653,423,4,1,39,43,xcevba75jfkrg4s6tl89zl3y,1,59,3.8,2022-12-16T19:42:11.145Z,2022-12-16T19:42:13Z,3949083581,152,,3949083583,265,,3949083585,286,,3949083577,13,,3949083579,56,Right,3949083659,233,342,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491917661,342,4,1,39,43,bk5ltsueqmeng29eovd8m2tml,0,41,96.2,2022-12-16T19:42:11.146Z,2022-12-16T19:42:13Z,3949083633,265,,3949083631,152,,3949083691,233,423,3949083629,56,Back,3949083635,285,,3949083627,13,,,,,,,,bw7s1zgz97p8szhn4shwkx2w9,E. Kabangu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491917961,424,1,1,40,19,xcevba75jfkrg4s6tl89zl3y,0,60.6,3.8,2022-12-16T19:42:47.388Z,2022-12-16T19:42:53Z,3949085413,140,83.4,3949085419,213,0.7,3949085417,212,31.7,3949085411,56,Center,3949085409,152,,3949085407,155,,3949085405,5,,3949085415,141,34.4,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491917975,343,44,1,40,24,bk5ltsueqmeng29eovd8m2tml,1,19,66.3,2022-12-16T19:42:52.402Z,2022-12-16T19:43:12Z,3949085459,56,Back,3949085469,233,425,3949085461,285,,,,,,,,,,,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491917967,425,44,1,40,24,xcevba75jfkrg4s6tl89zl3y,0,81,33.7,2022-12-16T19:42:52.403Z,2022-12-16T19:42:54Z,3949085433,286,,3949085431,56,Center,3949085475,233,343,,,,,,,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491917981,344,1,1,40,25,bk5ltsueqmeng29eovd8m2tml,0,20.7,67.2,2022-12-16T19:42:53.470Z,2022-12-16T19:43:16Z,3949085499,140,10.0,3949085505,213,2.3,3949085497,56,Back,3949085503,212,16.1,3949085495,3,,3949085501,141,84.2,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491918007,426,1,1,40,26,xcevba75jfkrg4s6tl89zl3y,0,94.2,9.7,2022-12-16T19:42:54.512Z,2022-12-16T19:42:56Z,3949085633,141,54.3,3949085625,2,,3949085637,213,1.7,3949085631,140,89.2,3949085627,155,,3949085635,212,30.8,3949085629,56,Center,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491918017,345,61,1,40,29,bk5ltsueqmeng29eovd8m2tml,0,10.6,56.7,2022-12-16T19:42:57.422Z,2022-12-16T19:43:21Z,3949085665,56,Back,,,,,,,,,,,,,,,,,,,,,,35uvcvkv4nd0jbsov3xosjsut,J. Bokila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491918035,427,1,1,40,29,xcevba75jfkrg4s6tl89zl3y,1,90.2,36.8,2022-12-16T19:42:57.683Z,2022-12-16T19:44:12Z,3949089793,154,,3949085741,56,Center,3949085749,213,2.4,3949089789,210,15,3949085747,212,12.9,3949085743,140,80.8,3949085745,141,49.0,,,,cipmd3k2nfv0ddic0l8go14gl,C. Benschop,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2491918037,428,15,1,40,31,xcevba75jfkrg4s6tl89zl3y,1,80.8,49,2022-12-16T19:42:59.012Z,2022-12-16T19:44:13Z,3949089815,55,427,3949086685,82,,3949087071,78,,3949086687,233,346,3949085759,56,Center,3949089813,154,,3949087081,146,90.6,3949086679,24,,969cpy2geokwer9gjapk7zj3e,R. Hillen,3949087085,230,98.8,3949087073,102,3949087087,231,49.6,3949089811,29,50.6,,3949087075,103,19,3949086681,72,,3949087083,147,,49.8,3949085757,18,,,,,,,,
2491918049,346,10,1,40,31,bk5ltsueqmeng29eovd8m2tml,1,10.9,51.2,2022-12-16T19:42:59.112Z,2022-12-16T19:43:15Z,3949085811,94,,3949086707,233,428,3949085813,56,Back,,,,,,,,,,,,,,,,7isjog4r71ahzypnhq3ki9xp1,E. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491918075,347,50,1,40,33,bk5ltsueqmeng29eovd8m2tml,1,19.4,50.5,2022-12-16T19:43:01.526Z,2022-12-16T19:43:04Z,3949086029,233,429,3949085929,285,,3949085927,56,Back,,,,,,,,,,,,,,,,35uvcvkv4nd0jbsov3xosjsut,J. Bokila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491918087,429,7,1,40,33,xcevba75jfkrg4s6tl89zl3y,1,80.6,49.5,2022-12-16T19:43:01.527Z,2022-12-16T19:43:04Z,3949085997,286,,3949086025,233,347,3949085995,56,Center,,,,,,,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491918101,430,1,1,40,35,xcevba75jfkrg4s6tl89zl3y,1,82.3,52.1,2022-12-16T19:43:03.792Z,2022-12-16T19:43:05Z,3949086085,56,Center,3949086087,140,64.7,3949086091,212,20.5,3949086089,141,65.0,3949086093,213,2.7,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491918123,431,1,1,40,37,xcevba75jfkrg4s6tl89zl3y,1,64.7,65.1,2022-12-16T19:43:05.247Z,2022-12-16T19:43:06Z,3949086185,140,71.6,3949086193,213,1.0,3949086179,56,Left,3949086191,212,13.9,3949086189,141,82.5,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491918151,432,1,1,40,38,xcevba75jfkrg4s6tl89zl3y,1,70.1,83.9,2022-12-16T19:43:06.418Z,2022-12-16T19:43:08Z,3949086315,213,6.2,3949086297,56,Left,3949086305,141,82.4,3949086309,212,22.5,3949086301,140,91.5,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491918161,433,1,1,40,40,xcevba75jfkrg4s6tl89zl3y,0,90.7,83.1,2022-12-16T19:43:08.090Z,2022-12-16T19:43:10Z,3949086377,213,5.0,3949086369,56,Center,3949086373,141,52.1,3949086365,2,,3949086375,212,21.7,3949086371,140,95.7,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491918173,348,52,1,40,41,bk5ltsueqmeng29eovd8m2tml,1,3,44.6,2022-12-16T19:43:09.326Z,2022-12-16T19:43:09Z,,,,,,,,,,,,,,,,,,,,,,,,,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491918317,349,80,1,41,0,bk5ltsueqmeng29eovd8m2tml,0,14.5,44.5,2022-12-16T19:43:28.494Z,2022-12-16T19:43:28Z,,,,,,,,,,,,,,,,,,,,,,,,,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491918377,350,1,1,41,3,bk5ltsueqmeng29eovd8m2tml,0,21.9,38.5,2022-12-16T19:43:30.943Z,2022-12-16T19:43:36Z,3949087615,1,,3949087599,157,,3949087605,140,75.3,3949087611,213,0.3,3949087609,212,58.9,3949087607,141,64.8,3949087603,56,Center,3949087601,198,,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491918421,434,1,1,41,10,xcevba75jfkrg4s6tl89zl3y,0,27.2,32.3,2022-12-16T19:43:38.019Z,2022-12-16T19:43:38Z,3949087825,212,31.1,3949087821,140,53.1,3949087829,1,,3949087819,56,Center,3949087827,213,0.5,3949087817,157,,3949087823,141,54.5,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491918447,351,1,1,41,10,bk5ltsueqmeng29eovd8m2tml,1,51.7,49.4,2022-12-16T19:43:38.254Z,2022-12-16T19:43:41Z,3949087979,3,,3949087985,141,64.3,3949087987,212,20.7,3949087989,213,0.5,3949087983,140,68.9,3949087981,56,Center,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491918477,352,1,1,41,13,bk5ltsueqmeng29eovd8m2tml,1,66.5,66.1,2022-12-16T19:43:41.662Z,2022-12-16T19:43:44Z,3949088171,212,1.9,3949088165,56,Center,3949088167,140,66.1,3949088173,213,1.8,3949088169,141,68.8,,,,,,,,,,bw7s1zgz97p8szhn4shwkx2w9,E. Kabangu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491918487,353,1,1,41,16,bk5ltsueqmeng29eovd8m2tml,1,72.6,63,2022-12-16T19:43:44.510Z,2022-12-16T19:43:45Z,3949088221,212,11.0,3949088217,140,81.9,3949088219,141,55.4,3949088223,213,5.8,3949088215,56,Center,,,,,,,,,,9najgqcaamqj0qtiicuq9hey,R. Meerveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491918491,354,1,1,41,17,bk5ltsueqmeng29eovd8m2tml,0,81.9,55.4,2022-12-16T19:43:45.438Z,2022-12-16T19:43:45Z,3949088249,213,0.4,3949088247,212,5.4,3949088243,140,86.6,3949088241,56,Center,3949088245,141,58.5,,,,,,,,,,35uvcvkv4nd0jbsov3xosjsut,J. Bokila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491918509,435,49,1,41,19,xcevba75jfkrg4s6tl89zl3y,1,12.9,39.4,2022-12-16T19:43:47.066Z,2022-12-16T19:43:47Z,,,,,,,,,,,,,,,,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491918529,436,1,1,41,19,xcevba75jfkrg4s6tl89zl3y,0,12.2,39.2,2022-12-16T19:43:47.378Z,2022-12-16T19:43:47Z,3949088429,141,42.8,3949088431,212,18.1,3949088427,140,29.3,3949088433,213,0.1,3949088425,56,Back,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491918601,355,4,1,41,24,bk5ltsueqmeng29eovd8m2tml,1,74.2,63.7,2022-12-16T19:43:52.642Z,2022-12-16T19:43:56Z,3949088843,233,437,3949088793,152,,3949088797,265,,3949088801,286,,3949088791,56,Center,3949088789,13,,,,,,,,47autoxmcbr5z7o6d8998esph,M. de Leeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491918575,437,4,1,41,24,xcevba75jfkrg4s6tl89zl3y,0,25.8,36.3,2022-12-16T19:43:52.643Z,2022-12-16T19:43:56Z,3949088681,285,,3949088675,56,Back,3949088849,233,355,3949088673,13,,3949088677,152,,3949088679,265,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491919037,356,15,1,42,10,bk5ltsueqmeng29eovd8m2tml,1,75.5,64.5,2022-12-16T19:44:38.909Z,2022-12-16T19:44:46Z,3949091205,18,,3949091307,20,,3949091527,122,,3949091539,147,50.9,3949091203,26,,3949091531,102,53.4,3949091207,56,Center,3949091535,458,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,3949091529,76,,3949091533,103,3949091537,146,98.6,3949091315,233,14.6,,,,,,,,,,438,,,,,,,,,,,
2491919049,438,10,1,42,11,xcevba75jfkrg4s6tl89zl3y,1,1.5,49.3,2022-12-16T19:44:39.009Z,2022-12-16T19:49:16Z,3949091255,173,,3949091259,182,,3949091339,233,356,3949091817,179,,3949091261,56,Back,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491919305,357,5,1,42,17,bk5ltsueqmeng29eovd8m2tml,1,85.8,101.5,2022-12-16T19:44:45.433Z,2022-12-16T19:46:00Z,3949092721,347,,3949092723,233,439,3949092719,56,Left,,,,,,,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491919139,439,5,1,42,17,xcevba75jfkrg4s6tl89zl3y,0,14.2,-1.5,2022-12-16T19:44:45.433Z,2022-12-16T19:45:10Z,3949091813,56,Back,3949092741,233,357,3949091815,347,,,,,,,,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491919335,358,1,1,42,41,bk5ltsueqmeng29eovd8m2tml,1,86.6,100,2022-12-16T19:45:09.726Z,2022-12-16T19:45:12Z,3949092873,107,,3949092885,141,64.5,3949092877,56,Center,3949092895,1,,3949092881,140,94.4,3949092889,212,26.3,3949092891,213,5.0,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491919337,359,44,1,42,44,bk5ltsueqmeng29eovd8m2tml,1,93.9,64.9,2022-12-16T19:45:12Z,2022-12-16T19:45:13Z,3949092899,56,Center,3949092901,286,,3949092903,233,440,,,,,,,,,,,,,,,,35uvcvkv4nd0jbsov3xosjsut,J. Bokila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491919331,440,44,1,42,44,xcevba75jfkrg4s6tl89zl3y,0,6.1,35.1,2022-12-16T19:45:12.001Z,2022-12-16T19:45:13Z,3949092931,233,359,3949092867,285,,3949092865,56,Back,,,,,,,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491919347,360,1,1,42,44,bk5ltsueqmeng29eovd8m2tml,0,94.4,64.5,2022-12-16T19:45:12.750Z,2022-12-16T19:45:14Z,3949092959,3,,3949092963,56,Center,3949092967,141,49.4,3949092969,212,10.7,3949092965,140,97.1,3949092961,168,,3949092971,213,5.0,,,,35uvcvkv4nd0jbsov3xosjsut,J. Bokila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491919355,441,11,1,42,47,xcevba75jfkrg4s6tl89zl3y,1,3.2,49.6,2022-12-16T19:45:14.984Z,2022-12-16T19:45:17Z,3949093103,56,Back,3949093109,88,,,,,,,,,,,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
