id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/12/value,qualifier/13/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist
2451116569,388,1,1,43,9,cv5ftekuejf0ryxvd5h2my47r,0,25.2,75.6,2022-08-26T18:44:41.840Z,2022-08-26T18:44:44Z,3732925257,140,47.4,3732925255,56,Back,3732925259,141,67.0,3732925261,212,24.0,3732925253,3,,3732925263,213,6.0,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451116613,433,1,1,43,13,dnzj0iv5qtaemm9kthh9pos8q,1,55.9,37.1,2022-08-26T18:44:46.199Z,2022-08-26T18:44:48Z,3732925497,1,,3732925491,141,46.6,3732925489,140,24.6,3732925487,56,Back,3732925495,213,2.9,3732925493,212,33.5,,,,,,,8uw9w30592omb8acpnssgdlh,R. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451116713,434,1,1,43,16,dnzj0iv5qtaemm9kthh9pos8q,1,25.2,46.1,2022-08-26T18:44:48.584Z,2022-08-26T19:03:58Z,3732926055,212,12.8,3732926053,141,29.5,3732926057,213,5.2,3732926051,140,31.0,3732926049,56,Back,,,,,,,,,,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451116733,435,1,1,43,24,dnzj0iv5qtaemm9kthh9pos8q,1,34.3,21.3,2022-08-26T18:44:57.376Z,2022-08-26T18:44:58Z,3732926163,212,9.8,3732926157,140,36.0,3732926167,213,4.9,3732926155,56,Back,3732926159,141,7.1,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451116803,436,1,1,43,26,dnzj0iv5qtaemm9kthh9pos8q,1,36,7.1,2022-08-26T18:44:58.751Z,2022-08-26T18:45:03Z,3732926591,56,Back,3732926597,212,35.1,3732926593,140,11.4,3732926599,213,2.4,3732926595,141,42.1,3732926601,1,,,,,,,,a9233dwa5vm9qv2lncq3kawut,J. Mathieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451116859,437,1,1,43,31,dnzj0iv5qtaemm9kthh9pos8q,0,11.4,42.1,2022-08-26T18:45:04.201Z,2022-08-26T18:45:07Z,3732926871,140,63.8,3732926877,213,6.1,3732926867,155,,3732926869,56,Center,3732926875,212,56.2,3732926879,1,,3732926873,141,25.0,,,,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451116851,389,44,1,43,33,cv5ftekuejf0ryxvd5h2my47r,1,36.6,77.2,2022-08-26T18:45:06.064Z,2022-08-26T18:45:08Z,3732926959,233,438,3732926835,285,,3732926833,56,Back,,,,,,,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451116863,438,44,1,43,33,dnzj0iv5qtaemm9kthh9pos8q,0,63.4,22.8,2022-08-26T18:45:06.065Z,2022-08-26T18:45:08Z,3732926967,233,389,3732926897,56,Center,3732926899,286,,,,,,,,,,,,,,,,,dhxpfe8e618lavr0915m9y2ju,J. van der Sluijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451116873,390,1,1,43,34,cv5ftekuejf0ryxvd5h2my47r,1,38.4,78.7,2022-08-26T18:45:06.480Z,2022-08-26T18:45:07Z,3732926933,56,Back,3732926941,213,5.8,3732926937,141,73.5,3732926931,3,,3732926939,212,7.6,3732926935,140,44.8,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451116883,391,1,1,43,35,cv5ftekuejf0ryxvd5h2my47r,1,44.5,74.1,2022-08-26T18:45:07.441Z,2022-08-26T18:45:08Z,3732927005,141,58.5,3732927009,213,5.4,3732927003,140,52.7,3732927001,56,Center,3732927007,212,13.7,,,,,,,,,,3jyb1qtjsf7li8zunui2qpq3u,T. Verheijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451116885,392,49,1,43,36,cv5ftekuejf0ryxvd5h2my47r,1,53.9,55.8,2022-08-26T18:45:08.721Z,2022-08-26T18:45:09Z,,,,,,,,,,,,,,,,,,,,,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451116965,393,1,1,43,37,cv5ftekuejf0ryxvd5h2my47r,1,55,47,2022-08-26T18:45:09.712Z,2022-08-26T18:45:31Z,3732929025,210,15,3732927511,212,26.6,3732927503,140,75.5,3732927513,213,5.7,3732927499,56,Center,3732927509,141,24.0,,,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2451116969,394,15,1,43,42,cv5ftekuejf0ryxvd5h2my47r,1,78.7,32.4,2022-08-26T18:45:14.768Z,2022-08-26T18:45:31Z,3732929055,55,393,3732929059,102,48.2,3732928231,82,,3732929053,29,,3732927537,18,,3732929067,147,44.4,3732929061,103,19,3732928259,233,439,d6rg9ntx9qa2eh8yiflbke1ux,N. Venema,3732929071,231,46.4,3732928223,72,,3732929069,230,98.4,3732929065,146,3732929063,100,3732929051,78,3732927535,22,,,,,94.9,3732927539,56,Center,,,,,,,
2451116977,439,10,1,43,42,dnzj0iv5qtaemm9kthh9pos8q,1,21.4,73.2,2022-08-26T18:45:14.868Z,2022-08-26T18:45:23Z,3732927589,94,,3732927591,56,Back,3732928279,233,394,,,,,,,,,,,,,,,,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451117043,440,52,1,43,47,dnzj0iv5qtaemm9kthh9pos8q,1,3.9,54.5,2022-08-26T18:45:20.272Z,2022-08-26T18:45:20Z,,,,,,,,,,,,,,,,,,,,,,,,,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451117155,441,80,1,43,52,dnzj0iv5qtaemm9kthh9pos8q,0,11.5,44.2,2022-08-26T18:45:25.343Z,2022-08-26T18:45:25Z,,,,,,,,,,,,,,,,,,,,,,,,,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451117353,442,1,1,44,3,dnzj0iv5qtaemm9kthh9pos8q,0,24,44.3,2022-08-26T18:45:35.681Z,2022-08-26T19:03:56Z,3732929587,157,,3732929601,212,52.2,3732929595,56,Center,3732929599,141,68.8,3732929605,1,,3732929597,140,71.1,3732929591,198,,3732929603,213,0.3,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451117405,395,1,1,44,7,cv5ftekuejf0ryxvd5h2my47r,1,30.5,31.6,2022-08-26T18:45:40.176Z,2022-08-26T18:45:41Z,3732929863,141,35.4,3732929865,212,7.2,3732929859,56,Back,3732929857,3,,3732929861,140,36.9,3732929867,213,0.4,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451117417,396,1,1,44,9,cv5ftekuejf0ryxvd5h2my47r,0,38,32.4,2022-08-26T18:45:41.503Z,2022-08-26T18:45:42Z,3732929935,212,7.8,3732929933,141,23.4,3732929927,3,,3732929937,213,5.4,3732929931,140,42.6,3732929929,56,Back,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451117445,443,3,1,44,11,dnzj0iv5qtaemm9kthh9pos8q,0,46.1,90.4,2022-08-26T18:45:43.680Z,2022-08-26T18:45:48Z,3732930061,56,Back,3732930385,233,398,3732930063,286,,,,,,,,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451117499,398,7,1,44,11,cv5ftekuejf0ryxvd5h2my47r,1,53.9,9.6,2022-08-26T18:45:43.681Z,2022-08-26T18:45:48Z,3732930365,233,443,3732930361,56,Right,3732930363,285,,,,,,,,,,,,,,,,,d6rg9ntx9qa2eh8yiflbke1ux,N. Venema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451117447,397,49,1,44,11,cv5ftekuejf0ryxvd5h2my47r,1,57.6,14.1,2022-08-26T18:45:44.128Z,2022-08-26T18:45:44Z,,,,,,,,,,,,,,,,,,,,,,,,,d6rg9ntx9qa2eh8yiflbke1ux,N. Venema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451117509,399,1,1,44,15,cv5ftekuejf0ryxvd5h2my47r,0,73.9,17.1,2022-08-26T18:45:48.223Z,2022-08-26T18:45:49Z,3732930425,213,1.3,3732930417,56,Center,3732930421,141,44.5,3732930419,140,78.1,3732930423,212,19.1,,,,,,,,,,d6rg9ntx9qa2eh8yiflbke1ux,N. Venema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451117527,444,49,1,44,17,dnzj0iv5qtaemm9kthh9pos8q,1,24.7,52.1,2022-08-26T18:45:49.808Z,2022-08-26T18:45:49Z,,,,,,,,,,,,,,,,,,,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451117543,445,1,1,44,17,dnzj0iv5qtaemm9kthh9pos8q,1,24.7,52.1,2022-08-26T18:45:50.207Z,2022-08-26T18:45:51Z,3732930631,141,70.0,3732930629,140,32.3,3732930635,213,1.0,3732930633,212,14.6,3732930627,56,Back,,,,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451117555,446,1,1,44,18,dnzj0iv5qtaemm9kthh9pos8q,1,32.3,70,2022-08-26T18:45:51.071Z,2022-08-26T18:45:52Z,3732930693,141,59.1,3732930695,212,12.9,3732930689,56,Back,3732930691,140,22.3,3732930697,213,3.8,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451117581,447,1,1,44,19,dnzj0iv5qtaemm9kthh9pos8q,1,22.3,59.1,2022-08-26T18:45:52.375Z,2022-08-26T18:45:54Z,3732930827,141,79.1,3732930829,212,15.4,3732930825,140,15.5,3732930823,56,Back,3732930831,213,2.1,,,,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451117653,448,1,1,44,22,dnzj0iv5qtaemm9kthh9pos8q,1,14.3,76.3,2022-08-26T18:45:54.487Z,2022-08-26T18:45:59Z,3732931181,141,44.5,3732931177,56,Back,3732931183,212,23.9,3732931185,213,4.3,3732931179,140,4.6,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451117673,449,1,1,44,27,dnzj0iv5qtaemm9kthh9pos8q,1,9.2,42.8,2022-08-26T18:45:59.471Z,2022-08-26T18:46:01Z,3732931303,140,12.4,3732931309,213,1.4,3732931305,141,65.2,3732931301,56,Back,3732931307,212,15.6,,,,,,,,,,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451117749,450,1,1,44,29,dnzj0iv5qtaemm9kthh9pos8q,1,15,64.5,2022-08-26T18:46:01.879Z,2022-08-26T18:46:07Z,3732931725,213,5.0,3732931719,140,18.4,3732931723,212,15.0,3732931717,56,Back,3732931721,141,43.0,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451117811,451,1,1,44,34,dnzj0iv5qtaemm9kthh9pos8q,1,21.8,40,2022-08-26T18:46:07.119Z,2022-08-26T18:46:10Z,3732931947,141,60.5,3732931951,213,1.6,3732931949,212,13.9,3732931945,140,21.9,3732931943,56,Back,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451117841,452,1,1,44,37,dnzj0iv5qtaemm9kthh9pos8q,1,24,59.3,2022-08-26T18:46:10.383Z,2022-08-26T18:46:12Z,3732932119,141,38.6,3732932115,56,Back,3732932123,213,4.6,3732932117,140,22.8,3732932121,212,14.1,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451117871,453,1,1,44,39,dnzj0iv5qtaemm9kthh9pos8q,1,23,38.6,2022-08-26T18:46:12.103Z,2022-08-26T18:46:14Z,3732932287,212,10.5,3732932281,56,Back,3732932285,141,45.8,3732932289,213,0.5,3732932283,140,31.8,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451117937,454,1,1,44,41,dnzj0iv5qtaemm9kthh9pos8q,1,31.8,45.8,2022-08-26T18:46:13.950Z,2022-08-26T18:46:17Z,3732932601,213,4.6,3732932595,140,28.3,3732932599,212,26.0,3732932597,141,7.9,3732932593,56,Back,,,,,,,,,,8uw9w30592omb8acpnssgdlh,R. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451117995,455,1,1,44,44,dnzj0iv5qtaemm9kthh9pos8q,0,28.7,9.1,2022-08-26T18:46:17.424Z,2022-08-26T18:46:22Z,3732932925,56,Right,3732932929,141,17.7,3732932933,213,0.1,3732932927,140,89.1,3732932931,212,63.7,3732932923,155,,3732932935,1,,,,,dhxpfe8e618lavr0915m9y2ju,J. van der Sluijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451117993,400,49,1,44,49,cv5ftekuejf0ryxvd5h2my47r,1,12.9,86.9,2022-08-26T18:46:22.271Z,2022-08-26T18:46:22Z,,,,,,,,,,,,,,,,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451118045,401,1,1,44,50,cv5ftekuejf0ryxvd5h2my47r,1,12.2,86.9,2022-08-26T18:46:22.560Z,2022-08-26T18:46:27Z,3732933207,212,16.2,3732933201,56,Back,3732933203,140,4.3,3732933209,213,4.2,3732933205,141,66.4,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451118071,402,1,1,44,55,cv5ftekuejf0ryxvd5h2my47r,1,4.2,51.3,2022-08-26T18:46:27.503Z,2022-08-26T18:46:31Z,3732933347,155,,3732933355,212,49.9,3732933359,1,,3732933353,141,60.3,3732933357,213,0.1,3732933351,140,51.4,3732933349,56,Center,,,,dhb6r3msmmayy7v0b1gb40445,L. Zima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451118091,403,44,1,44,58,cv5ftekuejf0ryxvd5h2my47r,1,53.6,59,2022-08-26T18:46:30.909Z,2022-08-26T18:46:32Z,3732933465,56,Center,3732933511,233,456,3732933467,286,,,,,,,,,,,,,,,,,alimpjocr7xtxu21sumg3b2l1,S. Braken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451118069,456,44,1,44,58,dnzj0iv5qtaemm9kthh9pos8q,0,46.4,41,2022-08-26T18:46:30.910Z,2022-08-26T18:46:33Z,3732933343,56,Back,3732933345,285,,3732933551,233,403,,,,,,,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451118123,404,1,1,45,0,cv5ftekuejf0ryxvd5h2my47r,1,51.4,60.3,2022-08-26T18:46:32.448Z,2022-08-26T18:47:13Z,3732933597,141,58.4,3732933591,56,Center,3732933589,3,,3732933593,140,59.3,3732936035,168,,3732933599,212,8.4,3732933601,213,6.1,,,,alimpjocr7xtxu21sumg3b2l1,S. Braken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451118193,405,1,1,45,1,cv5ftekuejf0ryxvd5h2my47r,1,61.1,55.4,2022-08-26T18:46:33.679Z,2022-08-26T18:46:38Z,3732933965,56,Center,3732933969,141,38.6,3732933973,213,5.0,3732933967,140,64.0,3732933971,212,11.8,,,,,,,,,,d6rg9ntx9qa2eh8yiflbke1ux,N. Venema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451118207,406,1,1,45,5,cv5ftekuejf0ryxvd5h2my47r,0,85.5,26.7,2022-08-26T18:46:38.191Z,2022-08-26T18:46:39Z,3732934033,140,92.2,3732934037,212,18.3,3732934031,56,Center,3732934039,213,1.2,3732934035,141,51.5,,,,,,,,,,alimpjocr7xtxu21sumg3b2l1,S. Braken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451118259,457,12,1,45,7,dnzj0iv5qtaemm9kthh9pos8q,1,7.5,44.9,2022-08-26T18:46:40.415Z,2022-08-26T18:46:45Z,3732934273,141,77.6,3732934275,212,26.8,3732934271,140,21.7,3732934277,213,1.0,3732934269,56,Back,,,,,,,,,,dhxpfe8e618lavr0915m9y2ju,J. van der Sluijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451118273,407,1,1,45,9,cv5ftekuejf0ryxvd5h2my47r,1,78.1,28.9,2022-08-26T18:46:41.599Z,2022-08-26T18:46:55Z,3732934335,212,10.4,3732934331,140,76.5,3732934337,213,1.7,3732934957,210,13,3732934329,56,Center,3732934333,141,44.0,,,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2451118287,409,13,1,45,11,cv5ftekuejf0ryxvd5h2my47r,1,77.1,44.5,2022-08-26T18:46:43.903Z,2022-08-26T18:46:55Z,3732934991,74,,3732934413,22,,3732935003,215,,3732934415,18,,3732935005,230,99.3,3732934475,20,,3732934417,56,Center,3732935001,103,66.7,3p95pudljhqzrnegmko7z56uh,R. Sedláček,3732935007,231,49.6,3732934999,102,51.6,3732934995,55,407,3732934993,29,,,,,,,,,,,,,,,,,,,,,
2451118279,408,5,1,45,12,cv5ftekuejf0ryxvd5h2my47r,0,101,41.6,2022-08-26T18:46:44.998Z,2022-08-26T18:47:49Z,3732934371,346,,3732934369,56,Center,3732934407,233,458,,,,,,,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451118265,458,5,1,45,12,dnzj0iv5qtaemm9kthh9pos8q,1,-1,58.4,2022-08-26T18:46:44.998Z,2022-08-26T18:46:46Z,3732934287,56,Back,3732934289,346,,3732934389,233,408,,,,,,,,,,,,,,,,a9233dwa5vm9qv2lncq3kawut,J. Mathieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451118635,459,1,1,45,37,dnzj0iv5qtaemm9kthh9pos8q,0,5,63,2022-08-26T18:47:09.632Z,2022-08-26T18:47:17Z,3732936267,140,65.4,3732936271,212,63.4,3732936263,124,,3732936273,213,0.0,3732936279,74,,3732936275,1,,3732936269,141,64.6,3732936265,56,Center,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451118617,410,44,1,45,42,cv5ftekuejf0ryxvd5h2my47r,1,39.1,36.5,2022-08-26T18:47:14.559Z,2022-08-26T18:47:16Z,3732936181,56,Back,3732936323,233,460,3732936183,285,,,,,,,,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451118641,460,44,1,45,42,dnzj0iv5qtaemm9kthh9pos8q,0,60.9,63.5,2022-08-26T18:47:14.560Z,2022-08-26T18:47:17Z,3732936291,56,Center,3732936347,233,410,3732936293,286,,,,,,,,,,,,,,,,,5c5quyl7qxptstbge87w2eqqx,D. Ladan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451118633,411,1,1,45,42,cv5ftekuejf0ryxvd5h2my47r,0,43.6,37.6,2022-08-26T18:47:15.055Z,2022-08-26T18:47:15Z,3732936253,212,2.0,3732936241,3,,3732936247,140,45.3,3732936255,213,0.4,3732936251,141,38.8,3732936245,56,Back,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451118651,461,61,1,45,44,dnzj0iv5qtaemm9kthh9pos8q,1,65.4,64.6,2022-08-26T18:47:16.646Z,2022-08-26T18:47:17Z,3732936341,56,Center,,,,,,,,,,,,,,,,,,,,,,5c5quyl7qxptstbge87w2eqqx,D. Ladan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451118655,412,49,1,45,44,cv5ftekuejf0ryxvd5h2my47r,1,45.9,32.1,2022-08-26T18:47:16.687Z,2022-08-26T18:47:17Z,,,,,,,,,,,,,,,,,,,,,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451118673,413,1,1,45,44,cv5ftekuejf0ryxvd5h2my47r,0,45.9,32.1,2022-08-26T18:47:17.039Z,2022-08-26T18:47:19Z,3732936487,213,6.2,3732936481,140,91.3,3732936477,155,,3732936483,141,25.3,3732936489,1,,3732936485,212,47.9,3732936479,56,Center,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451118707,462,52,1,45,49,dnzj0iv5qtaemm9kthh9pos8q,1,12.9,77.3,2022-08-26T18:47:21.535Z,2022-08-26T18:47:21Z,,,,,,,,,,,,,,,,,,,,,,,,,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451118795,463,1,1,45,53,dnzj0iv5qtaemm9kthh9pos8q,1,12.9,59,2022-08-26T18:47:26.270Z,2022-08-26T18:47:29Z,3732937083,141,70.8,3732937085,212,9.9,3732937079,56,Back,3732937081,140,18.4,3732937087,213,0.9,3732937077,123,,,,,,,,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451118885,464,1,1,45,57,dnzj0iv5qtaemm9kthh9pos8q,1,24,61.7,2022-08-26T18:47:29.663Z,2022-08-26T18:47:38Z,3732937513,213,4.9,3732937509,141,49.1,3732937505,56,Back,3732937511,212,8.7,3732937507,140,25.3,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451118891,465,30,1,46,0,dnzj0iv5qtaemm9kthh9pos8q,1,0,0,2022-08-26T18:47:33.078Z,2022-08-26T18:47:43Z,3732937529,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451118887,414,30,1,46,0,cv5ftekuejf0ryxvd5h2my47r,1,0,0,2022-08-26T18:47:33.183Z,2022-08-26T18:47:42Z,3732937521,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451126023,415,32,2,45,0,cv5ftekuejf0ryxvd5h2my47r,1,0,0,2022-08-26T19:03:31.528Z,2022-08-26T19:03:33Z,3732976341,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451126007,467,32,2,45,0,dnzj0iv5qtaemm9kthh9pos8q,1,0,0,2022-08-26T19:03:31.528Z,2022-08-26T19:03:31Z,3732976263,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451126047,468,1,2,45,0,dnzj0iv5qtaemm9kthh9pos8q,1,50.1,50.1,2022-08-26T19:03:31.628Z,2022-08-26T19:03:37Z,3732976451,279,S,3732976449,213,3.7,3732976445,141,30.6,3732976443,140,29.3,3732976441,56,Back,3732976447,212,25.6,,,,,,,b61yiz3lait78xmlbyzr2vd62,T. Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451126097,469,1,2,45,5,dnzj0iv5qtaemm9kthh9pos8q,1,28.8,30.4,2022-08-26T19:03:36.945Z,2022-08-26T19:03:40Z,3732976661,56,Center,3732976667,212,53.4,3732976671,1,,3732976663,140,70.2,3732976659,155,,3732976665,141,75.9,3732976669,213,0.6,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451126111,470,1,2,45,8,dnzj0iv5qtaemm9kthh9pos8q,1,64.9,75,2022-08-26T19:03:40.504Z,2022-08-26T19:03:41Z,3732976745,212,12.0,3732976743,141,63.9,3732976739,56,Center,3732976741,140,56.0,3732976747,213,3.8,,,,,,,,,,5c5quyl7qxptstbge87w2eqqx,D. Ladan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451126151,471,1,2,45,9,dnzj0iv5qtaemm9kthh9pos8q,1,56,63.9,2022-08-26T19:03:41.456Z,2022-08-26T19:03:44Z,3732976945,141,86.6,3732976949,213,0.7,3732976943,140,74.9,3732976947,212,25.1,3732976941,56,Left,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451126239,472,1,2,45,13,dnzj0iv5qtaemm9kthh9pos8q,1,81.9,87.7,2022-08-26T19:03:44.840Z,2022-08-26T19:03:49Z,3732977425,2,,3732977429,56,Center,3732977431,140,95.1,3732977437,213,5.1,3732977427,155,,3732977433,141,30.3,3732977439,1,,3732977435,212,41.4,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451126243,473,1,2,45,18,dnzj0iv5qtaemm9kthh9pos8q,0,95.1,30.3,2022-08-26T19:03:49.767Z,2022-08-26T19:03:59Z,3732978087,286,,3732978081,236,,3732977463,140,95.0,3732977465,141,35.7,3732977469,213,1.6,3732978083,233,416,3732977467,212,3.7,3732977461,56,Center,dhxpfe8e618lavr0915m9y2ju,J. van der Sluijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
