id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,assist
2529888927,107,1,1,13,18,e8hiwrw6ocxm5iht6sp7jiv19,1,56.5,16.7,2023-04-07T18:15:29Z,2023-04-07T18:15:33Z,4170418969,213,6.0,4170418965,141,7.7,4170418961,56,Right,4170418967,212,20.1,4170418963,140,74.7,,,,,,,,,,b1zeqxuwoyzx1eukf18ptdgq,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529888965,108,1,1,13,22,e8hiwrw6ocxm5iht6sp7jiv19,0,75.1,8.9,2023-04-07T18:15:33.416Z,2023-04-07T18:15:35Z,4170419171,213,1.0,4170419169,212,34.2,4170419165,140,92.9,4170419163,56,Center,4170419167,141,51.0,4170419173,1,,4170419161,155,,4170419157,2,,5l4fkm9a0pvfi9qiy6gipf71m,J. Zwarts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529888997,150,52,1,13,27,7rmv5ns2rj7bn4otpkur0mx0x,1,5,47,2023-04-07T18:15:37.839Z,2023-04-07T18:15:37Z,,,,,,,,,,,,,,,,,,,,,,,,,1ljgis575ujto4361ed15w0r9,M. Nicolas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529889183,151,1,1,13,38,7rmv5ns2rj7bn4otpkur0mx0x,0,10.2,48.2,2023-04-07T18:15:48.895Z,2023-04-07T18:15:51Z,4170420293,212,84.4,4170420297,1,,4170420287,56,Center,4170420285,199,,4170420295,213,6.1,4170420289,140,89.0,4170420291,141,23.7,4170420383,189,,1ljgis575ujto4361ed15w0r9,M. Nicolas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529889191,109,49,1,13,40,e8hiwrw6ocxm5iht6sp7jiv19,1,15.2,73.6,2023-04-07T18:15:50.888Z,2023-04-07T18:15:51Z,,,,,,,,,,,,,,,,,,,,,,,,,a8fr8gzw2n7gyl4kb58xjtknp,S. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529889305,110,1,1,13,41,e8hiwrw6ocxm5iht6sp7jiv19,1,15.2,73.6,2023-04-07T18:15:52.055Z,2023-04-07T18:15:56Z,4170420925,212,19.9,4170420921,140,29.9,4170420927,213,0.7,4170420923,141,92.0,4170420919,56,Back,,,,,,,,,,a8fr8gzw2n7gyl4kb58xjtknp,S. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529889377,111,1,1,13,46,e8hiwrw6ocxm5iht6sp7jiv19,1,36.1,89.6,2023-04-07T18:15:56.871Z,2023-04-07T18:16:01Z,4170421337,141,75.4,4170421333,56,Back,4170421339,212,11.3,4170421335,140,30.5,4170421341,213,4.2,,,,,,,,,,8z4wdv767cv7ddqgrkz5txsrt,B. Kemper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529889509,112,1,1,13,50,e8hiwrw6ocxm5iht6sp7jiv19,1,38,73,2023-04-07T18:16:01.369Z,2023-04-07T18:16:10Z,4170422007,1,,4170422003,212,52.1,4170422005,213,5.5,4170421995,155,,4170422001,141,19.4,4170421999,140,73.4,4170421997,56,Right,,,,eybrr6zz7x6d1ftc7u4vphn85,R. Kishna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529889553,113,1,1,13,58,e8hiwrw6ocxm5iht6sp7jiv19,0,63.8,45.1,2023-04-07T18:16:09.264Z,2023-04-07T18:16:16Z,4170422261,140,75.8,4170422269,212,12.6,4170422255,56,Center,4170422271,213,6.2,4170422265,141,43.6,,,,,,,,,,5l4fkm9a0pvfi9qiy6gipf71m,J. Zwarts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529889537,152,49,1,14,2,7rmv5ns2rj7bn4otpkur0mx0x,1,20.2,53.9,2023-04-07T18:16:13.056Z,2023-04-07T18:16:13Z,,,,,,,,,,,,,,,,,,,,,,,,,7to5mb4x91kjhbd9tb0nqz74l,T. Bijleveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529889575,153,1,1,14,3,7rmv5ns2rj7bn4otpkur0mx0x,0,20.2,53.9,2023-04-07T18:16:14.015Z,2023-04-07T18:16:16Z,4170422391,140,62.9,4170422397,213,0.6,4170422393,141,100.0,4170422395,212,55.3,4170422399,1,,4170422389,56,Left,,,,,,,7to5mb4x91kjhbd9tb0nqz74l,T. Bijleveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529889721,114,5,1,14,5,e8hiwrw6ocxm5iht6sp7jiv19,1,41,-1.4,2023-04-07T18:16:16.315Z,2023-04-07T18:53:40Z,4170423167,233,154,4170423127,56,Back,4170423129,347,,,,,,,,,,,,,,,,,5l4fkm9a0pvfi9qiy6gipf71m,J. Zwarts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529889579,154,5,1,14,5,7rmv5ns2rj7bn4otpkur0mx0x,0,59,101.4,2023-04-07T18:16:16.315Z,2023-04-07T18:16:26Z,4170422403,56,Left,4170422407,347,,4170423183,233,114,,,,,,,,,,,,,,,,7to5mb4x91kjhbd9tb0nqz74l,T. Bijleveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529889739,115,1,1,14,15,e8hiwrw6ocxm5iht6sp7jiv19,1,33.5,0,2023-04-07T18:16:25.895Z,2023-04-07T18:16:27Z,4170423267,140,23.7,4170423263,107,,4170423265,56,Back,4170423271,212,17.8,4170423269,141,20.6,4170423273,213,2.2,,,,,,,b1zeqxuwoyzx1eukf18ptdgq,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529889779,116,1,1,14,17,e8hiwrw6ocxm5iht6sp7jiv19,1,24.6,25.8,2023-04-07T18:16:27.768Z,2023-04-07T18:16:31Z,4170423529,213,1.4,4170423525,141,60.0,4170423521,56,Back,4170423523,140,28.0,4170423527,212,23.5,,,,,,,,,,5dxleurgfe6483pe7qvyc00es,T. Asante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529889815,117,1,1,14,21,e8hiwrw6ocxm5iht6sp7jiv19,1,29.1,66.7,2023-04-07T18:16:31.832Z,2023-04-07T18:16:34Z,4170423717,140,46.5,4170423715,56,Back,4170423721,212,18.6,4170423723,213,6.1,4170423719,141,61.4,,,,,,,,,,8z4wdv767cv7ddqgrkz5txsrt,B. Kemper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529889861,118,1,1,14,23,e8hiwrw6ocxm5iht6sp7jiv19,1,40.6,63.6,2023-04-07T18:16:33.928Z,2023-04-07T18:16:36Z,4170423965,141,73.5,4170423969,213,1.8,4170423967,212,6.9,4170423961,140,39.0,4170423957,56,Back,,,,,,,,,,9tru2a7pof2r37s8ro29uv3dh,M. Bilate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529889907,119,1,1,14,25,e8hiwrw6ocxm5iht6sp7jiv19,1,42.1,73.6,2023-04-07T18:16:36.487Z,2023-04-07T18:16:38Z,4170424191,56,Center,4170424193,140,53.3,4170424197,212,16.9,4170424199,213,5.5,4170424195,141,55.7,,,,,,,,,,eybrr6zz7x6d1ftc7u4vphn85,R. Kishna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529890019,120,1,1,14,27,e8hiwrw6ocxm5iht6sp7jiv19,1,55.5,53.1,2023-04-07T18:16:38.584Z,2023-04-07T18:16:44Z,4170424811,56,Right,4170424819,213,5.0,4170424815,141,11.4,4170424817,212,29.2,4170424813,140,62.3,,,,,,,,,,9tru2a7pof2r37s8ro29uv3dh,M. Bilate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529890077,121,1,1,14,29,e8hiwrw6ocxm5iht6sp7jiv19,1,78.9,13,2023-04-07T18:16:39.840Z,2023-04-07T18:53:37Z,4170425057,140,85.3,4170425061,212,25.5,4170425053,155,,4170425059,141,49.1,4170577971,210,15,4170425055,56,Center,4170425051,2,,4170425063,213,1.3,1hpmrfb0mbmevf9edj0o0bv56,Guillem Rodríguez,1,4170577975,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529890083,122,15,1,14,31,e8hiwrw6ocxm5iht6sp7jiv19,1,85.6,47.2,2023-04-07T18:16:42.047Z,2023-04-07T18:53:37Z,4170578005,231,49.6,4170577985,29,,4170577995,103,19,4170578003,230,98.5,4170577983,80,,4170577993,102,48.0,4170575405,17,,4170575403,22,,9tru2a7pof2r37s8ro29uv3dh,M. Bilate,,4170578649,233,167,4170577271,20,,4170577997,328,4170577987,154,,4170578001,147,47.3,4170577275,82,,4170577989,55,121,4170577999,146,,4170425073,56,Center,,,,87.2,
2529891747,167,10,1,14,31,7rmv5ns2rj7bn4otpkur0mx0x,1,13.9,55.8,2023-04-07T18:16:42.147Z,2023-04-07T18:53:38Z,4170434355,56,Back,4170578669,233,122,4170434353,94,,,,,,,,,,,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529890093,155,12,1,14,36,7rmv5ns2rj7bn4otpkur0mx0x,1,11.2,46,2023-04-07T18:16:47.263Z,2023-04-07T18:16:50Z,4170425135,141,73.9,4170425139,212,37.2,4170425129,56,Back,4170425145,213,0.5,4170425131,140,41.7,,,,,,,,,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529890109,156,1,1,14,39,7rmv5ns2rj7bn4otpkur0mx0x,0,41.7,73.9,2023-04-07T18:16:49.887Z,2023-04-07T18:16:51Z,4170425247,140,55.9,4170425251,212,20.9,4170425249,141,52.4,4170425253,213,5.5,4170425245,56,Center,,,,,,,,,,c9shc6t28oroqthopifjvg9ux,D. Vente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529891855,168,61,1,14,40,7rmv5ns2rj7bn4otpkur0mx0x,1,13.9,55.8,2023-04-07T18:16:51.499Z,2023-04-07T18:18:57Z,4170434901,56,Back,,,,,,,,,,,,,,,,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529890113,123,49,1,14,41,e8hiwrw6ocxm5iht6sp7jiv19,1,38.1,49.7,2023-04-07T18:16:51.656Z,2023-04-07T18:16:51Z,,,,,,,,,,,,,,,,,,,,,,,,,5dxleurgfe6483pe7qvyc00es,T. Asante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529890183,124,1,1,14,42,e8hiwrw6ocxm5iht6sp7jiv19,1,38.1,49.7,2023-04-07T18:16:53.191Z,2023-04-07T18:16:56Z,4170425675,141,73.5,4170425679,213,1.0,4170425677,212,19.5,4170425673,140,48.4,4170425671,56,Back,,,,,,,,,,5dxleurgfe6483pe7qvyc00es,T. Asante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529890277,125,1,1,14,45,e8hiwrw6ocxm5iht6sp7jiv19,1,48.4,73.5,2023-04-07T18:16:55.895Z,2023-04-07T18:17:00Z,4170426107,141,69.6,4170426103,56,Center,4170426109,212,6.5,4170426111,213,5.9,4170426105,140,54.0,,,,,,,,,,8z4wdv767cv7ddqgrkz5txsrt,B. Kemper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529890303,126,1,1,14,50,e8hiwrw6ocxm5iht6sp7jiv19,1,63.8,82.6,2023-04-07T18:17:00.695Z,2023-04-07T18:17:03Z,4170426253,213,1.4,4170426245,56,Left,4170426249,141,95.6,4170426247,140,65.5,4170426251,212,9.0,,,,,,,,,,eybrr6zz7x6d1ftc7u4vphn85,R. Kishna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529890321,127,1,1,14,52,e8hiwrw6ocxm5iht6sp7jiv19,1,65.5,95.6,2023-04-07T18:17:03.080Z,2023-04-07T18:17:04Z,4170426331,140,62.9,4170426337,213,3.8,4170426333,141,92.3,4170426329,56,Left,4170426335,212,3.5,,,,,,,,,,8z4wdv767cv7ddqgrkz5txsrt,B. Kemper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529890375,128,1,1,14,53,e8hiwrw6ocxm5iht6sp7jiv19,1,62.9,92.3,2023-04-07T18:17:04.167Z,2023-04-07T18:17:07Z,4170426625,56,Center,4170426629,141,73.5,4170426627,140,53.3,4170426633,213,4.0,4170426631,212,16.3,,,,,,,,,,12y6tmd1yr04c0ed2klslpwb9,J. Sleegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529890437,129,1,1,14,56,e8hiwrw6ocxm5iht6sp7jiv19,1,55.9,65.4,2023-04-07T18:17:07.049Z,2023-04-07T18:17:11Z,4170426957,140,70.3,4170426961,141,9.7,4170426953,56,Right,4170426949,155,,4170426971,1,,4170426969,213,5.1,4170426965,212,40.8,,,,b4a2wu8fdbrh5sirpv34hoewa,T. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529890473,130,1,1,15,0,e8hiwrw6ocxm5iht6sp7jiv19,1,70.6,9.4,2023-04-07T18:17:11.367Z,2023-04-07T18:17:13Z,4170427175,140,68.5,4170427181,213,1.7,4170427179,212,12.8,4170427173,56,Center,4170427177,141,28.0,,,,,,,,,,1hpmrfb0mbmevf9edj0o0bv56,Guillem Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529890525,131,1,1,15,2,e8hiwrw6ocxm5iht6sp7jiv19,1,68.5,28,2023-04-07T18:17:13.351Z,2023-04-07T18:17:16Z,4170427481,56,Right,4170427489,213,5.6,4170427485,141,13.8,4170427487,212,15.9,4170427483,140,80.5,,,,,,,,,,5l4fkm9a0pvfi9qiy6gipf71m,J. Zwarts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529890529,132,50,1,15,6,e8hiwrw6ocxm5iht6sp7jiv19,1,87.4,15.1,2023-04-07T18:17:16.638Z,2023-04-07T18:17:18Z,4170427511,56,Right,4170427513,286,,4170427683,233,157,,,,,,,,,,,,,,,,1hpmrfb0mbmevf9edj0o0bv56,Guillem Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529890549,157,7,1,15,6,7rmv5ns2rj7bn4otpkur0mx0x,1,12.6,84.9,2023-04-07T18:17:16.639Z,2023-04-07T18:17:18Z,4170427603,167,,4170427607,285,,4170427659,233,132,4170427605,56,Back,,,,,,,,,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529890555,133,5,1,15,7,e8hiwrw6ocxm5iht6sp7jiv19,1,89.8,-2,2023-04-07T18:17:18.024Z,2023-04-07T18:51:44Z,4170427633,56,Right,4170427635,347,,4170571407,233,158,,,,,,,,,,,,,,,,1hpmrfb0mbmevf9edj0o0bv56,Guillem Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529890565,158,5,1,15,7,7rmv5ns2rj7bn4otpkur0mx0x,0,10.2,102,2023-04-07T18:17:18.024Z,2023-04-07T18:53:41Z,4170427697,347,,4170571445,233,133,4170427695,56,Back,,,,,,,,,,,,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529890727,134,1,1,15,18,e8hiwrw6ocxm5iht6sp7jiv19,1,90.4,0,2023-04-07T18:17:28.679Z,2023-04-07T18:51:49Z,4170428559,212,12.3,4170571615,107,,4170428555,140,81.8,4170428553,56,Right,4170428561,213,2.4,4170428557,141,10.3,,,,,,,1hpmrfb0mbmevf9edj0o0bv56,Guillem Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529890767,135,1,1,15,20,e8hiwrw6ocxm5iht6sp7jiv19,1,82.8,7.1,2023-04-07T18:17:31.175Z,2023-04-07T18:17:33Z,4170428731,141,3.8,4170428733,212,6.3,4170428727,56,Right,4170428729,140,88.4,4170428735,213,5.9,,,,,,,,,,b4a2wu8fdbrh5sirpv34hoewa,T. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529890801,136,1,1,15,22,e8hiwrw6ocxm5iht6sp7jiv19,1,88.5,4,2023-04-07T18:17:33.415Z,2023-04-07T18:17:35Z,4170428941,212,9.3,4170428935,56,Right,4170428943,213,1.9,4170428939,141,17.0,4170428937,140,85.9,,,,,,,,,,1hpmrfb0mbmevf9edj0o0bv56,Guillem Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529890833,137,1,1,15,24,e8hiwrw6ocxm5iht6sp7jiv19,0,85.9,17.7,2023-04-07T18:17:35.447Z,2023-04-07T18:17:39Z,4170429143,345,,4170429131,56,Center,4170429139,213,1.2,4170429189,1,,4170429129,155,,4170429135,141,70.0,4170429137,212,38.8,4170429133,140,100.0,5l4fkm9a0pvfi9qiy6gipf71m,J. Zwarts,,4170429127,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529890853,138,5,1,15,28,e8hiwrw6ocxm5iht6sp7jiv19,0,100.8,65,2023-04-07T18:17:39.317Z,2023-04-07T18:17:40Z,4170429267,56,Center,4170429305,233,159,4170429269,346,,,,,,,,,,,,,,,,,5l4fkm9a0pvfi9qiy6gipf71m,J. Zwarts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529890847,159,5,1,15,28,7rmv5ns2rj7bn4otpkur0mx0x,1,-0.8,35,2023-04-07T18:17:39.317Z,2023-04-07T18:53:41Z,4170429227,56,Back,4170429301,233,138,4170429229,346,,,,,,,,,,,,,,,,,7to5mb4x91kjhbd9tb0nqz74l,T. Bijleveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529891257,160,1,1,15,55,7rmv5ns2rj7bn4otpkur0mx0x,0,5.1,46.3,2023-04-07T18:18:06.191Z,2023-04-07T18:18:09Z,4170431627,124,,4170431637,213,0.0,4170431633,141,47.0,4170431629,56,Center,4170431639,1,,4170431641,74,,4170431635,212,60.0,4170431631,140,62.2,1ljgis575ujto4361ed15w0r9,M. Nicolas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529891283,139,1,1,15,58,e8hiwrw6ocxm5iht6sp7jiv19,0,34.4,45.4,2023-04-07T18:18:09.271Z,2023-04-07T18:18:11Z,4170431751,3,,4170431753,56,Back,4170431757,141,40.7,4170431761,213,3.4,4170431759,212,11.1,4170431755,140,24.3,,,,,,,5dxleurgfe6483pe7qvyc00es,T. Asante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529891297,161,13,1,16,1,7rmv5ns2rj7bn4otpkur0mx0x,1,75.4,57,2023-04-07T18:18:11.919Z,2023-04-07T18:20:13Z,4170431887,18,,4170441285,458,,4170441271,81,,4170441289,231,51.4,4170431885,22,,4170441287,230,99.0,4170431889,56,Center,4170441051,20,,2yivr64anye4c0p62m16l78yc,S. Ouaissa,,4170441275,102,39.3,4170441281,103,61.1,,,,,,,,,,,,,,,,,,,,,,,,,
2529891323,140,5,1,16,3,e8hiwrw6ocxm5iht6sp7jiv19,1,-0.7,59.8,2023-04-07T18:18:14.424Z,2023-04-07T18:18:15Z,4170432025,56,Back,4170432065,233,162,4170432027,346,,,,,,,,,,,,,,,,,5dxleurgfe6483pe7qvyc00es,T. Asante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529891325,162,5,1,16,3,7rmv5ns2rj7bn4otpkur0mx0x,0,100.7,40.2,2023-04-07T18:18:14.424Z,2023-04-07T18:53:41Z,4170432037,346,,4170432081,233,140,4170432035,56,Center,,,,,,,,,,,,,,,,2yivr64anye4c0p62m16l78yc,S. Ouaissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529891509,141,1,1,16,16,e8hiwrw6ocxm5iht6sp7jiv19,1,3.2,58.7,2023-04-07T18:18:27.272Z,2023-04-07T18:18:29Z,4170433109,212,38.3,4170433105,140,23.0,4170433111,213,5.3,4170433107,141,11.4,4170433103,56,Back,4170433113,1,,4170433117,74,,4170433099,124,,a8fr8gzw2n7gyl4kb58xjtknp,S. Stevens,,4170433101,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529891531,142,1,1,16,18,e8hiwrw6ocxm5iht6sp7jiv19,1,23,11.4,2023-04-07T18:18:28.854Z,2023-04-07T18:18:30Z,4170433245,212,6.1,4170433241,140,20.9,4170433243,141,19.8,4170433247,213,1.9,4170433239,56,Back,,,,,,,,,,1hpmrfb0mbmevf9edj0o0bv56,Guillem Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529891575,143,1,1,16,20,e8hiwrw6ocxm5iht6sp7jiv19,1,21.9,19.8,2023-04-07T18:18:30.663Z,2023-04-07T18:18:34Z,4170433457,212,11.8,4170433453,140,26.0,4170433455,141,36.0,4170433459,213,1.2,4170433451,56,Back,,,,,,,,,,b4a2wu8fdbrh5sirpv34hoewa,T. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529891609,144,1,1,16,23,e8hiwrw6ocxm5iht6sp7jiv19,0,34.9,28.9,2023-04-07T18:18:33.910Z,2023-04-07T18:18:35Z,4170433589,141,26.2,4170433583,56,Back,4170433597,213,5.6,4170433593,212,2.8,4170433587,140,36.9,,,,,,,,,,eybrr6zz7x6d1ftc7u4vphn85,R. Kishna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529891621,163,61,1,16,26,7rmv5ns2rj7bn4otpkur0mx0x,1,60.7,72.9,2023-04-07T18:18:36.630Z,2023-04-07T18:18:36Z,4170433677,56,Center,,,,,,,,,,,,,,,,,,,,,,2yivr64anye4c0p62m16l78yc,S. Ouaissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529891647,164,49,1,16,27,7rmv5ns2rj7bn4otpkur0mx0x,1,65.7,59.6,2023-04-07T18:18:38.366Z,2023-04-07T18:18:38Z,,,,,,,,,,,,,,,,,,,,,,,,,3epda2hg43s8uxvf9xno74d4a,A. van der Heide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529891681,165,13,1,16,29,7rmv5ns2rj7bn4otpkur0mx0x,1,69.2,49.1,2023-04-07T18:18:39.968Z,2023-04-07T18:20:07Z,4170440781,230,98.9,4170433971,56,Center,4170440269,20,,4170440779,458,,4170433969,18,,4170440777,215,,4170433967,22,,4170440783,231,49.5,3epda2hg43s8uxvf9xno74d4a,A. van der Heide,,4170440775,103,80.6,4170440773,102,43.7,4170440771,81,,,,,,,,,,,,,,,,,,,,,,,
2529891691,145,5,1,16,30,e8hiwrw6ocxm5iht6sp7jiv19,1,-1.4,59.2,2023-04-07T18:18:41.240Z,2023-04-07T18:18:42Z,4170434127,233,166,4170434045,56,Back,4170434047,346,,,,,,,,,,,,,,,,,eybrr6zz7x6d1ftc7u4vphn85,R. Kishna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529891697,166,5,1,16,30,7rmv5ns2rj7bn4otpkur0mx0x,0,101.4,40.8,2023-04-07T18:18:41.240Z,2023-04-07T18:53:41Z,4170434089,56,Center,4170434091,346,,4170434149,233,145,,,,,,,,,,,,,,,,3epda2hg43s8uxvf9xno74d4a,A. van der Heide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529891901,146,1,1,16,43,e8hiwrw6ocxm5iht6sp7jiv19,1,4.9,51.8,2023-04-07T18:18:54.406Z,2023-04-07T18:18:57Z,4170435149,237,,4170435145,213,1.1,4170435143,212,27.6,4170435137,56,Back,4170435141,141,88.4,4170435135,124,,4170435139,140,16.2,,,,a8fr8gzw2n7gyl4kb58xjtknp,S. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529891953,147,1,1,16,46,e8hiwrw6ocxm5iht6sp7jiv19,1,16.2,88.4,2023-04-07T18:18:56.998Z,2023-04-07T18:19:01Z,4170435411,140,58.1,4170435409,56,Left,4170435407,155,,4170435413,141,87.5,4170435417,213,6.3,4170435419,1,,4170435415,212,44.0,,,,8z4wdv767cv7ddqgrkz5txsrt,B. Kemper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529891955,148,44,1,16,50,e8hiwrw6ocxm5iht6sp7jiv19,1,56.5,82.4,2023-04-07T18:19:01.239Z,2023-04-07T18:19:03Z,4170435435,56,Left,4170435591,233,169,4170435437,286,,,,,,,,,,,,,,,,,9tru2a7pof2r37s8ro29uv3dh,M. Bilate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529891977,169,44,1,16,50,7rmv5ns2rj7bn4otpkur0mx0x,0,43.5,17.6,2023-04-07T18:19:01.240Z,2023-04-07T18:19:15Z,4170435553,285,,4170435551,56,Back,4170435627,233,148,,,,,,,,,,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529891969,149,1,1,16,50,e8hiwrw6ocxm5iht6sp7jiv19,0,58.1,87.5,2023-04-07T18:19:01.559Z,2023-04-07T18:19:02Z,4170435501,3,,4170435507,141,85.4,4170435503,56,Left,4170435511,213,5.1,4170435505,140,58.7,4170435509,212,1.6,,,,,,,9tru2a7pof2r37s8ro29uv3dh,M. Bilate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529891997,170,61,1,16,52,7rmv5ns2rj7bn4otpkur0mx0x,1,45.1,22.8,2023-04-07T18:19:03.487Z,2023-04-07T18:19:10Z,4170435675,56,Back,,,,,,,,,,,,,,,,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529892039,171,12,1,16,53,7rmv5ns2rj7bn4otpkur0mx0x,1,34,7,2023-04-07T18:19:04.591Z,2023-04-07T18:54:37Z,4170435915,56,Back,4170435921,212,6.3,4170435923,213,4.9,4170435919,141,0.0,4170435917,140,35.4,4170435977,167,,,,,,,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529892111,150,5,1,16,55,e8hiwrw6ocxm5iht6sp7jiv19,1,64.1,102,2023-04-07T18:19:06.407Z,2023-04-07T18:19:11Z,4170436303,56,Left,4170436329,233,172,4170436305,347,,,,,,,,,,,,,,,,,9tru2a7pof2r37s8ro29uv3dh,M. Bilate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
