id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/13/value,assist
2457555175,14,1,1,0,44,1fttb31hnskynpku8qd09yhm8,1,34.8,93.2,2022-09-09T18:02:59.158Z,2022-09-09T18:03:01Z,3767238173,213,5.9,3767238169,141,77.2,3767238165,56,Center,3767238171,212,32.7,3767238167,140,64.2,3767238175,1,,,,,,,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555189,15,1,1,0,46,1fttb31hnskynpku8qd09yhm8,0,65.2,77.5,2022-09-09T18:03:01.146Z,2022-09-09T18:18:07Z,3767238235,141,82.7,3767238299,156,,3767238237,212,6.3,3767238239,213,2.5,3767238233,140,60.2,3767238231,56,Left,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457598437,410,8,1,0,50,zjawy6qdzk3y69v5pa3zl2cb,1,37,14.9,2022-09-09T18:03:04.687Z,2022-09-09T18:59:30Z,3767472233,56,Back,,,,,,,,,,,,,,,,,,,,,,88vryegnhss2q5xz8aoj2phey,J. Kruiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555241,7,61,1,0,52,zjawy6qdzk3y69v5pa3zl2cb,1,30.9,5.5,2022-09-09T18:03:07.195Z,2022-09-09T18:59:32Z,3767238525,56,Back,,,,,,,,,,,,,,,,,,,,,,88vryegnhss2q5xz8aoj2phey,J. Kruiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555255,8,5,1,0,53,zjawy6qdzk3y69v5pa3zl2cb,0,30.4,-1.4,2022-09-09T18:03:08.067Z,2022-09-09T18:17:46Z,3767238913,233,16,3767238597,347,,3767238595,56,Back,,,,,,,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555321,16,5,1,0,53,1fttb31hnskynpku8qd09yhm8,1,69.6,101.4,2022-09-09T18:03:08.067Z,2022-09-09T18:03:12Z,3767238887,56,Left,3767238909,233,8,3767238889,347,,,,,,,,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555385,17,1,1,1,1,1fttb31hnskynpku8qd09yhm8,1,64.7,100,2022-09-09T18:03:16.231Z,2022-09-09T18:03:18Z,3767239225,140,73.3,3767239233,1,,3767239221,107,,3767239229,212,25.8,3767239227,141,66.4,3767239223,56,Center,3767239231,213,5.1,,,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555423,18,1,1,1,3,1fttb31hnskynpku8qd09yhm8,1,73.3,66.4,2022-09-09T18:03:18.137Z,2022-09-09T18:03:21Z,3767239453,213,3.4,3767239441,56,Center,3767239451,212,14.5,3767239449,141,60.2,3767239447,140,60.1,,,,,,,,,,bs14utcyx2am6s46cuv52nf56,J. Hilterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555453,19,1,1,1,6,1fttb31hnskynpku8qd09yhm8,1,59.5,60.2,2022-09-09T18:03:21.143Z,2022-09-09T18:03:23Z,3767239609,141,21.2,3767239613,213,4.8,3767239611,212,26.6,3767239607,140,61.9,3767239605,56,Center,,,,,,,,,,5b7rnpnnllz8qdc6fx2c5mzje,M. Esajas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555557,20,1,1,1,8,1fttb31hnskynpku8qd09yhm8,1,61.8,15.8,2022-09-09T18:03:22.913Z,2022-09-09T18:03:31Z,3767240149,212,17.7,3767240151,213,0.0,3767240143,56,Right,3767240145,140,78.6,3767240147,141,17.0,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555663,21,43,1,1,16,1fttb31hnskynpku8qd09yhm8,1,0,0,2022-09-09T18:03:31.039Z,2022-09-09T18:03:43Z,3767240713,56,Right,3767240717,286,0,3767240915,144,3,,,,,,,,,,,,,,,,3hgvz4if17suodevp5jubb8fe,F. Mattoir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555733,9,4,1,1,18,zjawy6qdzk3y69v5pa3zl2cb,1,12,91.2,2022-09-09T18:03:33.025Z,2022-09-09T18:17:43Z,3767241041,295,,3767241039,13,,3767241045,152,,3767241043,56,Back,3767241047,285,,3767306737,233,22,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555669,22,4,1,1,18,1fttb31hnskynpku8qd09yhm8,0,88,8.8,2022-09-09T18:03:33.026Z,2022-09-09T18:17:43Z,3767240741,286,,3767240735,56,Right,3767306757,233,9,3767240731,13,,3767240737,152,,3767241259,295,,,,,,,,3hgvz4if17suodevp5jubb8fe,F. Mattoir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555771,10,1,1,1,30,zjawy6qdzk3y69v5pa3zl2cb,0,11.5,93,2022-09-09T18:03:45.186Z,2022-09-09T18:03:48Z,3767241285,212,58.7,3767241277,152,,3767241287,213,5.8,3767241275,155,,3767241289,1,,3767241273,5,,3767241283,141,53.3,3767241281,140,61.1,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,3767241279,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555807,23,44,1,1,33,1fttb31hnskynpku8qd09yhm8,1,37,47.8,2022-09-09T18:03:48.161Z,2022-09-09T20:30:01Z,3767241489,233,11,3767241473,285,,3767241469,56,Back,,,,,,,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555773,11,44,1,1,33,zjawy6qdzk3y69v5pa3zl2cb,0,63,52.2,2022-09-09T18:03:48.162Z,2022-09-09T18:03:51Z,3767241293,56,Center,3767241499,233,23,3767241295,286,,,,,,,,,,,,,,,,,c78t1bgro2lh7gvw8rwi6p239,G. Plet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555817,24,1,1,1,35,1fttb31hnskynpku8qd09yhm8,0,35.2,48.8,2022-09-09T18:03:49.895Z,2022-09-09T20:28:35Z,3767241509,140,49.9,3767241515,213,5.8,3767241507,56,Back,3767241511,141,36.9,3767241513,212,17.4,3767241505,3,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555839,12,1,1,1,36,zjawy6qdzk3y69v5pa3zl2cb,1,54,79.1,2022-09-09T18:03:51.096Z,2022-09-09T18:03:54Z,3767241667,213,0.8,3767241661,141,89.1,3767241655,56,Left,3767241659,140,59.9,3767241651,3,,3767241665,212,9.2,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555877,13,1,1,1,39,zjawy6qdzk3y69v5pa3zl2cb,1,56.3,93.3,2022-09-09T18:03:53.890Z,2022-09-09T18:03:57Z,3767241893,141,96.2,3767241891,140,36.7,3767241889,56,Back,3767241897,213,3.0,3767241895,212,20.7,,,,,,,,,,2pva2d9if0phol0efqnur68a2,C. Giousis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555895,14,1,1,1,43,zjawy6qdzk3y69v5pa3zl2cb,1,33.6,81.2,2022-09-09T18:03:57.731Z,2022-09-09T18:04:00Z,3767242005,56,Back,3767242007,140,27.2,3767242011,212,21.0,3767242013,213,4.4,3767242009,141,51.9,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555919,15,1,1,1,45,zjawy6qdzk3y69v5pa3zl2cb,1,27.2,51.9,2022-09-09T18:03:59.970Z,2022-09-09T18:04:03Z,3767242157,140,28.8,3767242163,213,4.8,3767242155,56,Back,3767242161,212,14.1,3767242159,141,31.3,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555939,16,1,1,1,48,zjawy6qdzk3y69v5pa3zl2cb,1,28.8,30.7,2022-09-09T18:04:02.979Z,2022-09-09T18:04:04Z,3767242265,212,15.4,3767242267,213,1.8,3767242259,140,25.5,3767242255,56,Back,3767242263,141,52.8,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555999,17,1,1,1,49,zjawy6qdzk3y69v5pa3zl2cb,1,25.6,53.7,2022-09-09T18:04:04.674Z,2022-09-09T18:04:08Z,3767242567,212,19.9,3767242559,56,Back,3767242565,141,82.6,3767242563,140,28.5,3767242569,213,1.4,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556043,18,1,1,1,53,zjawy6qdzk3y69v5pa3zl2cb,1,28.9,89.6,2022-09-09T18:04:08.098Z,2022-09-09T18:04:10Z,3767242829,141,86.3,3767242831,212,8.5,3767242833,213,6.0,3767242825,56,Back,3767242827,140,36.7,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556055,19,1,1,1,55,zjawy6qdzk3y69v5pa3zl2cb,1,36.7,87.4,2022-09-09T18:04:10.355Z,2022-09-09T18:04:11Z,3767242885,140,38.5,3767242895,212,6.3,3767242879,56,Back,3767242891,141,96.2,3767242899,213,1.3,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556069,20,1,1,1,56,zjawy6qdzk3y69v5pa3zl2cb,0,38.5,96.2,2022-09-09T18:04:11.458Z,2022-09-09T18:04:13Z,3767242981,140,39.4,3767243129,233,25,3767243133,286,,3767242985,212,0.9,3767242979,56,Back,3767242983,141,96.2,3767242987,213,0.0,3767243127,236,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556085,25,74,1,1,56,1fttb31hnskynpku8qd09yhm8,1,64,8.6,2022-09-09T18:04:11.459Z,2022-09-09T18:17:49Z,3767243167,233,20,3767243063,285,,3767243061,56,Right,,,,,,,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556135,21,1,1,1,59,zjawy6qdzk3y69v5pa3zl2cb,1,32.4,82.1,2022-09-09T18:04:14.242Z,2022-09-09T19:00:31Z,3767243347,213,2.3,3767243339,56,Back,3767243345,212,5.7,3767243343,141,88.6,3767243341,140,28.9,,,,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556201,22,2,1,2,1,zjawy6qdzk3y69v5pa3zl2cb,1,28.5,87.2,2022-09-09T18:04:15.827Z,2022-09-09T19:01:32Z,3767244707,7,2pva2d9if0phol0efqnur68a2,3767243707,140,67.7,3767243711,141,96.0,3767243725,1,,3767243705,56,Left,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556331,27,55,1,2,1,1fttb31hnskynpku8qd09yhm8,1,16.9,12.5,2022-09-09T18:04:15.828Z,2022-09-09T18:17:45Z,,,,,,,,,,,,,,,,,,,,,,,,,cx3fqj7odbuc6i0kppcie4jmy,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556207,23,43,1,2,4,zjawy6qdzk3y69v5pa3zl2cb,1,0,0,2022-09-09T18:04:19.571Z,2022-09-09T18:04:30Z,3767243973,233,26,3767243745,347,0,3767243743,56,Left,3767244495,144,5,,,,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556231,26,43,1,2,5,1fttb31hnskynpku8qd09yhm8,1,0,0,2022-09-09T18:04:19.983Z,2022-09-09T18:04:31Z,3767244633,144,5,3767243877,56,Back,3767243879,347,0,,,,,,,,,,,,,,,,cx3fqj7odbuc6i0kppcie4jmy,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556567,28,1,1,2,23,1fttb31hnskynpku8qd09yhm8,0,16.8,11.4,2022-09-09T18:04:37.892Z,2022-09-09T19:02:18Z,3767245687,140,62.6,3767245691,212,49.1,3767245695,1,,3767245683,241,,3767245679,5,,3767245685,56,Center,3767245693,213,0.2,3767245681,157,,cx3fqj7odbuc6i0kppcie4jmy,J. Jacobs,3767245689,141,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556535,24,44,1,2,24,zjawy6qdzk3y69v5pa3zl2cb,1,43,65.3,2022-09-09T18:04:39.686Z,2022-09-09T20:30:01Z,3767245497,285,,3767245495,56,Back,3767479525,233,402,,,,,,,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457599773,402,44,1,2,25,1fttb31hnskynpku8qd09yhm8,0,57,34.7,2022-09-09T18:04:39.687Z,2022-09-09T19:02:18Z,3767479517,286,,3767479515,56,Center,3767479559,233,24,,,,,,,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556541,25,1,1,2,26,zjawy6qdzk3y69v5pa3zl2cb,0,40.8,65.1,2022-09-09T18:04:40.818Z,2022-09-09T18:04:41Z,3767245529,141,65.2,3767245533,213,0.3,3767245531,212,0.2,3767245523,3,,3767245525,56,Back,3767245527,140,41.0,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556575,29,61,1,2,27,1fttb31hnskynpku8qd09yhm8,1,62.3,26.1,2022-09-09T18:04:42.322Z,2022-09-09T18:04:42Z,3767245717,56,Center,,,,,,,,,,,,,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556637,30,44,1,2,27,1fttb31hnskynpku8qd09yhm8,1,47.9,31,2022-09-09T18:04:42.465Z,2022-09-09T18:04:46Z,3767246029,285,,3767246027,56,Back,3767246053,233,26,,,,,,,,,,,,,,,,5b7rnpnnllz8qdc6fx2c5mzje,M. Esajas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556579,26,44,1,2,27,zjawy6qdzk3y69v5pa3zl2cb,0,52.1,69,2022-09-09T18:04:42.466Z,2022-09-09T18:04:47Z,3767245731,286,,3767245729,56,Center,3767246093,233,30,,,,,,,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
