id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/8/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value
2468527489,141,10,1,19,51,eh54mfvjtrttgsg1wbjnvxcqz,1,3.5,52.2,2022-10-07T19:46:38.971Z,2022-10-07T20:29:40Z,3825590559,178,,3825590561,182,,3825590557,177,,3825590563,56,Back,3825590759,233,177,,,,,,,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468527483,140,52,1,19,51,eh54mfvjtrttgsg1wbjnvxcqz,1,3.5,52.2,2022-10-07T19:46:38.981Z,2022-10-07T19:46:40Z,,,,,,,,,,,,,,,,,,,,,,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468527703,142,1,1,20,5,eh54mfvjtrttgsg1wbjnvxcqz,1,9.8,54.2,2022-10-07T19:46:52.677Z,2022-10-07T19:46:54Z,3825591677,123,,3825591685,212,16.7,3825591679,56,Back,3825591681,140,20.3,3825591683,141,72.7,3825591687,213,0.9,,,,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468527747,143,1,1,20,7,eh54mfvjtrttgsg1wbjnvxcqz,0,30.6,86.2,2022-10-07T19:46:54.664Z,2022-10-07T19:46:56Z,3825591901,212,43.2,3825591905,1,,3825591897,140,69.6,3825591893,155,,3825591899,141,66.0,3825591895,56,Center,3825591903,213,6.0,,,,a2ws6j60xd12ng844vlhgq2cq,D. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468527795,178,1,1,20,10,bk5ltsueqmeng29eovd8m2tml,0,29.2,42.5,2022-10-07T19:46:58.315Z,2022-10-07T19:46:59Z,3825592159,56,Back,3825592161,140,44.6,3825592165,212,17.4,3825592157,3,,3825592167,213,5.9,3825592163,141,33.0,,,,,,,9hz7j1p4f0d2hxyz2bdkbyk0l,F. Heerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468527831,144,1,1,20,11,eh54mfvjtrttgsg1wbjnvxcqz,1,60.2,64.2,2022-10-07T19:46:59.214Z,2022-10-07T19:47:00Z,3825592361,141,56.4,3825592359,140,61.0,3825592365,213,4.9,3825592357,56,Center,3825592363,212,5.4,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468527857,145,1,1,20,12,eh54mfvjtrttgsg1wbjnvxcqz,1,61,56.4,2022-10-07T19:47:00.549Z,2022-10-07T19:47:02Z,3825592569,56,Center,3825592571,140,62.4,3825592577,213,1.3,3825592575,212,4.7,3825592573,141,63.0,,,,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468550143,384,4,1,20,14,eh54mfvjtrttgsg1wbjnvxcqz,1,61.4,63.3,2022-10-07T19:47:01.657Z,2022-10-07T20:21:06Z,3825714187,265,,3825715083,233,179,3825714183,56,Center,3825714189,286,,3825714185,152,,3825714181,13,,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468527867,179,4,1,20,14,bk5ltsueqmeng29eovd8m2tml,0,38.6,36.7,2022-10-07T19:47:01.658Z,2022-10-07T20:21:06Z,3825715091,233,384,3825592619,56,Back,3825592623,265,,3825592617,13,,3825592621,152,,3825592625,285,,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468528093,147,1,1,20,24,eh54mfvjtrttgsg1wbjnvxcqz,1,60.7,64.6,2022-10-07T19:47:12.343Z,2022-10-07T20:30:15Z,3825593765,140,40.7,3825741253,5,,3825593767,141,30.7,3825741255,152,,3825593763,56,Back,3825593771,213,4.0,3825593769,212,31.2,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468528165,148,1,1,20,27,eh54mfvjtrttgsg1wbjnvxcqz,1,40.4,29.2,2022-10-07T19:47:15.455Z,2022-10-07T19:47:20Z,3825594103,56,Right,3825594113,213,5.6,3825594109,141,5.0,3825594105,140,61.3,3825594111,212,27.4,,,,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468528185,149,1,1,20,32,eh54mfvjtrttgsg1wbjnvxcqz,0,67,9.2,2022-10-07T19:47:20.393Z,2022-10-07T19:47:21Z,3825594201,213,0.8,3825594195,140,78.6,3825594197,141,27.1,3825594199,212,17.2,3825594193,56,Center,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468528255,180,1,1,20,36,bk5ltsueqmeng29eovd8m2tml,1,17.6,77.9,2022-10-07T19:47:24.499Z,2022-10-07T19:47:26Z,3825594655,141,95.9,3825594651,56,Back,3825594657,212,17.5,3825594653,140,29.5,3825594659,213,0.8,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468528259,181,49,1,20,38,bk5ltsueqmeng29eovd8m2tml,1,27.3,95.3,2022-10-07T19:47:26.104Z,2022-10-07T19:47:26Z,,,,,,,,,,,,,,,,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468457693,129,43,1,20,39,eh54mfvjtrttgsg1wbjnvxcqz,1,0,0,2022-10-07T18:26:04.048Z,2022-10-07T18:26:14Z,3825208665,55,127,3825209283,144,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468457747,145,43,1,20,39,bk5ltsueqmeng29eovd8m2tml,1,0,0,2022-10-07T18:26:04.048Z,2022-10-07T18:26:13Z,3825209001,233,129,3825208947,55,143,3825209237,144,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468528315,182,1,1,20,39,bk5ltsueqmeng29eovd8m2tml,1,25.4,94.5,2022-10-07T19:47:27.107Z,2022-10-07T19:47:30Z,3825595003,213,3.9,3825594997,140,11.9,3825594995,56,Back,3825595001,212,20.5,3825594999,141,72.7,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468528365,183,1,1,20,43,bk5ltsueqmeng29eovd8m2tml,1,11,72.6,2022-10-07T19:47:30.781Z,2022-10-07T19:47:34Z,3825595263,141,32.2,3825595267,213,4.9,3825595265,212,28.0,3825595261,140,16.2,3825595259,56,Back,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468528401,184,1,1,20,46,bk5ltsueqmeng29eovd8m2tml,1,22,23.3,2022-10-07T19:47:34.115Z,2022-10-07T19:47:36Z,3825595501,140,34.7,3825595505,212,18.5,3825595507,213,5.5,3825595499,56,Back,3825595503,141,4.4,,,,,,,,,,9hz7j1p4f0d2hxyz2bdkbyk0l,F. Heerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468528457,185,1,1,20,49,bk5ltsueqmeng29eovd8m2tml,1,34.1,1.7,2022-10-07T19:47:36.861Z,2022-10-07T19:47:41Z,3825595843,212,10.8,3825595839,140,28.5,3825595841,141,15.0,3825595845,213,2.1,3825595837,56,Back,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468528471,186,1,1,20,53,bk5ltsueqmeng29eovd8m2tml,1,38.3,11.9,2022-10-07T19:47:41.135Z,2022-10-07T19:47:42Z,3825595963,212,31.2,3825595965,213,0.3,3825595961,141,25.2,3825595959,140,66.7,3825595957,56,Center,,,,,,,,,,9hz7j1p4f0d2hxyz2bdkbyk0l,F. Heerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468528509,187,1,1,20,54,bk5ltsueqmeng29eovd8m2tml,1,66.7,25.2,2022-10-07T19:47:42.524Z,2022-10-07T19:47:45Z,3825596143,56,Center,3825596149,212,8.3,3825596147,141,35.7,3825596145,140,62.7,3825596151,213,2.1,,,,,,,,,,57kp9bepwqf9u7fuu8fgvi9rd,N. Doodeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468528521,150,45,1,20,57,eh54mfvjtrttgsg1wbjnvxcqz,0,37.8,62.4,2022-10-07T19:47:44.943Z,2022-10-07T19:47:48Z,3825596223,285,,3825596221,56,Back,3825596391,233,188,,,,,,,,,,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468528539,188,3,1,20,57,bk5ltsueqmeng29eovd8m2tml,1,62.2,37.6,2022-10-07T19:47:44.943Z,2022-10-07T19:47:48Z,3825596347,286,,3825596369,233,150,3825596345,56,Center,,,,,,,,,,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468528559,189,1,1,21,0,bk5ltsueqmeng29eovd8m2tml,1,53.9,57.5,2022-10-07T19:47:47.754Z,2022-10-07T19:47:49Z,3825596447,56,Left,3825596451,140,58.5,3825596457,212,18.8,3825596455,141,84.2,3825596461,213,1.3,,,,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468528635,190,1,1,21,1,bk5ltsueqmeng29eovd8m2tml,1,58.5,84.2,2022-10-07T19:47:49.121Z,2022-10-07T19:47:54Z,3825596951,213,4.4,3825596945,140,55.3,3825596947,141,70.0,3825596949,212,10.2,3825596943,56,Center,,,,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468528641,191,3,1,21,6,bk5ltsueqmeng29eovd8m2tml,0,64.8,70.8,2022-10-07T19:47:54.243Z,2022-10-07T19:47:55Z,3825596963,286,,3825597085,233,151,3825596961,56,Center,,,,,,,,,,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468528651,151,7,1,21,6,eh54mfvjtrttgsg1wbjnvxcqz,1,35.2,29.2,2022-10-07T19:47:54.244Z,2022-10-07T19:47:55Z,3825597081,233,191,3825597011,56,Back,3825597015,285,,,,,,,,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468528709,152,1,1,21,7,eh54mfvjtrttgsg1wbjnvxcqz,1,31,22.7,2022-10-07T19:47:55.314Z,2022-10-07T19:47:58Z,3825597317,213,1.8,3825597315,212,25.3,3825597311,140,25.7,3825597309,56,Back,3825597313,141,59.0,,,,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468528729,153,1,1,21,10,eh54mfvjtrttgsg1wbjnvxcqz,0,23.9,61.4,2022-10-07T19:47:58.172Z,2022-10-07T19:48:11Z,3825597441,1,,3825597437,212,37.1,3825597417,157,,3825597433,141,39.1,3825597421,56,Center,3825597439,213,5.9,3825597427,140,56.1,,,,8zj8e6ovo1bt0d67klra3yh3o,S. Maas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468528777,192,1,1,21,11,bk5ltsueqmeng29eovd8m2tml,1,48.4,57.2,2022-10-07T19:47:59.582Z,2022-10-07T19:48:02Z,3825597729,140,54.7,3825597733,212,12.0,3825597727,56,Center,3825597731,141,72.0,3825597735,213,1.0,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468528801,193,1,1,21,14,bk5ltsueqmeng29eovd8m2tml,1,54.7,72,2022-10-07T19:48:02.221Z,2022-10-07T19:48:04Z,3825597863,212,23.7,3825597861,141,90.6,3825597859,140,73.8,3825597865,213,0.6,3825597857,56,Left,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468528807,194,61,1,21,16,bk5ltsueqmeng29eovd8m2tml,0,73.8,90.6,2022-10-07T19:48:04.273Z,2022-10-07T19:48:04Z,3825597877,56,Left,,,,,,,,,,,,,,,,,,,,,,88csh50wwpanzfdvu7ia3x1ih,M. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468528941,154,5,1,21,17,eh54mfvjtrttgsg1wbjnvxcqz,1,18.4,-1.2,2022-10-07T19:48:04.797Z,2022-10-07T20:22:49Z,3825606083,233,195,3825598577,347,,3825598575,56,Back,,,,,,,,,,,,,,,,a2ws6j60xd12ng844vlhgq2cq,D. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468528823,195,5,1,21,17,bk5ltsueqmeng29eovd8m2tml,0,81.6,101.2,2022-10-07T19:48:04.797Z,2022-10-07T19:49:38Z,3825597965,56,Left,3825597967,347,,3825606111,233,154,,,,,,,,,,,,,,,,88csh50wwpanzfdvu7ia3x1ih,M. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468529161,155,1,1,21,34,eh54mfvjtrttgsg1wbjnvxcqz,1,23.8,0,2022-10-07T19:48:21.872Z,2022-10-07T19:48:26Z,3825599863,212,11.4,3825599855,107,,3825599859,140,31.4,3825599861,141,10.0,3825599865,213,0.8,3825599857,56,Back,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468529181,156,1,1,21,38,eh54mfvjtrttgsg1wbjnvxcqz,1,40.1,14.4,2022-10-07T19:48:26.456Z,2022-10-07T19:48:29Z,3825599973,212,28.2,3825599965,155,,3825599971,141,44.8,3825599969,140,58.4,3825599975,213,0.8,3825599967,56,Center,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468529213,157,1,1,21,41,eh54mfvjtrttgsg1wbjnvxcqz,0,58.4,44.8,2022-10-07T19:48:29.115Z,2022-10-07T19:48:30Z,3825600133,140,71.7,3825600139,213,6.0,3825600135,141,39.8,3825600137,212,14.4,3825600129,155,,3825600131,56,Center,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468529229,196,49,1,21,43,bk5ltsueqmeng29eovd8m2tml,1,28.9,62.1,2022-10-07T19:48:31.310Z,2022-10-07T19:48:31Z,,,,,,,,,,,,,,,,,,,,,,,,,9hz7j1p4f0d2hxyz2bdkbyk0l,F. Heerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468529249,197,1,1,21,43,bk5ltsueqmeng29eovd8m2tml,1,28.9,62.1,2022-10-07T19:48:31.426Z,2022-10-07T19:48:33Z,3825600283,3,,3825600289,141,52.5,3825600287,140,13.9,3825600293,213,3.5,3825600291,212,17.0,3825600285,56,Back,,,,,,,9hz7j1p4f0d2hxyz2bdkbyk0l,F. Heerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468529257,198,52,1,21,45,bk5ltsueqmeng29eovd8m2tml,1,14.1,52.5,2022-10-07T19:48:33.115Z,2022-10-07T19:48:33Z,,,,,,,,,,,,,,,,,,,,,,,,,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468529401,199,1,1,21,48,bk5ltsueqmeng29eovd8m2tml,1,15,52.7,2022-10-07T19:48:35.934Z,2022-10-07T19:48:41Z,3825601051,212,15.1,3825601037,56,Back,3825601035,123,,3825601047,141,31.3,3825601057,213,5.0,3825601043,140,18.9,,,,,,,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468529487,200,1,1,21,53,bk5ltsueqmeng29eovd8m2tml,1,31.5,21.2,2022-10-07T19:48:41.289Z,2022-10-07T19:48:46Z,3825601523,141,3.2,3825601531,213,5.9,3825601535,1,,3825601521,140,60.2,3825601519,56,Right,3825601527,212,32.5,,,,,,,9hz7j1p4f0d2hxyz2bdkbyk0l,F. Heerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468529559,201,1,1,21,58,bk5ltsueqmeng29eovd8m2tml,1,57.1,10.3,2022-10-07T19:48:46.182Z,2022-10-07T19:48:49Z,3825601873,141,8.9,3825601869,56,Back,3825601871,140,39.4,3825601875,212,18.6,3825601877,213,3.2,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468529609,202,1,1,22,1,bk5ltsueqmeng29eovd8m2tml,1,43.7,11.3,2022-10-07T19:48:49.339Z,2022-10-07T19:48:52Z,3825602215,140,65.1,3825602217,141,2.0,3825602219,212,23.3,3825602221,213,6.0,3825602213,56,Right,,,,,,,,,,9hz7j1p4f0d2hxyz2bdkbyk0l,F. Heerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468529663,203,1,1,22,4,bk5ltsueqmeng29eovd8m2tml,1,68.6,1.9,2022-10-07T19:48:52.224Z,2022-10-07T19:48:57Z,3825602523,141,22.1,3825602521,140,73.8,3825602519,56,Center,3825602527,213,1.2,3825602525,212,14.8,,,,,,,,,,57kp9bepwqf9u7fuu8fgvi9rd,N. Doodeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468529683,204,1,1,22,9,bk5ltsueqmeng29eovd8m2tml,1,65,16.2,2022-10-07T19:48:57.372Z,2022-10-07T19:48:58Z,3825602657,141,15.8,3825602655,140,78.2,3825602659,212,13.9,3825602661,213,6.3,3825602653,56,Right,,,,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468529695,205,1,1,22,10,bk5ltsueqmeng29eovd8m2tml,1,78.2,15.8,2022-10-07T19:48:58.444Z,2022-10-07T19:48:59Z,3825602727,213,3.4,3825602719,56,Right,3825602757,156,,3825602723,141,11.7,3825602725,212,10.8,3825602721,140,68.3,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468529807,206,1,1,22,13,bk5ltsueqmeng29eovd8m2tml,1,70.3,6.7,2022-10-07T19:49:00.983Z,2022-10-07T19:49:04Z,3825603321,141,10.1,3825603325,213,0.1,3825603313,155,,3825603319,140,97.8,3825603323,212,29.0,3825603317,56,Right,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468529825,207,1,1,22,17,bk5ltsueqmeng29eovd8m2tml,0,99,10.3,2022-10-07T19:49:04.779Z,2022-10-07T19:49:05Z,3825603431,56,Center,3825603437,212,23.5,3825603435,141,38.6,3825603439,213,2.2,3825603433,140,86.2,,,,,,,,,,57kp9bepwqf9u7fuu8fgvi9rd,N. Doodeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468529847,158,49,1,22,18,eh54mfvjtrttgsg1wbjnvxcqz,1,9.1,70.9,2022-10-07T19:49:06.395Z,2022-10-07T19:49:06Z,,,,,,,,,,,,,,,,,,,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468529917,159,1,1,22,19,eh54mfvjtrttgsg1wbjnvxcqz,1,6.4,74.4,2022-10-07T19:49:06.991Z,2022-10-07T19:49:09Z,3825603883,56,Back,3825603889,212,12.8,3825603887,141,93.2,3825603891,213,1.6,3825603885,140,6.1,,,,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468529941,160,1,1,22,21,eh54mfvjtrttgsg1wbjnvxcqz,0,5.5,88.3,2022-10-07T19:49:09.545Z,2022-10-07T19:49:11Z,3825604019,56,Back,3825604033,1,,3825604023,141,88.9,3825604029,213,0.0,3825604025,212,40.4,3825604021,140,44.0,,,,,,,8zj8e6ovo1bt0d67klra3yh3o,S. Maas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468529957,208,49,1,22,24,bk5ltsueqmeng29eovd8m2tml,1,53,12.5,2022-10-07T19:49:12.486Z,2022-10-07T19:49:12Z,,,,,,,,,,,,,,,,,,,,,,,,,9hz7j1p4f0d2hxyz2bdkbyk0l,F. Heerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468530043,209,1,1,22,28,bk5ltsueqmeng29eovd8m2tml,1,56.1,12.2,2022-10-07T19:49:15.792Z,2022-10-07T19:49:18Z,3825604551,56,Center,3825604555,141,27.3,3825604557,212,10.7,3825604559,213,1.9,3825604553,140,53.2,,,,,,,,,,9hz7j1p4f0d2hxyz2bdkbyk0l,F. Heerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468530065,210,1,1,22,30,bk5ltsueqmeng29eovd8m2tml,1,55.5,33.1,2022-10-07T19:49:18.516Z,2022-10-07T19:49:21Z,3825604705,141,60.5,3825604707,212,20.3,3825604701,56,Back,3825604703,140,47.9,3825604709,213,2.0,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468530095,211,1,1,22,33,bk5ltsueqmeng29eovd8m2tml,1,47.8,60.5,2022-10-07T19:49:21.378Z,2022-10-07T19:49:23Z,3825604831,56,Back,3825604835,141,45.5,3825604839,213,4.0,3825604833,140,39.3,3825604837,212,13.6,,,,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468530127,212,1,1,22,35,bk5ltsueqmeng29eovd8m2tml,1,36.7,46.9,2022-10-07T19:49:23.401Z,2022-10-07T19:49:25Z,3825604987,140,44.3,3825604993,212,13.5,3825604997,213,5.3,3825604983,56,Back,3825604991,141,30.9,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468530197,213,1,1,22,38,bk5ltsueqmeng29eovd8m2tml,1,46.4,19.1,2022-10-07T19:49:25.709Z,2022-10-07T19:49:30Z,3825605375,141,3.1,3825605377,212,32.0,3825605371,56,Right,3825605381,1,,3825605379,213,5.9,3825605373,140,75.1,,,,,,,9hz7j1p4f0d2hxyz2bdkbyk0l,F. Heerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468530217,214,1,1,22,43,bk5ltsueqmeng29eovd8m2tml,0,88.2,4,2022-10-07T19:49:30.740Z,2022-10-07T19:49:33Z,3825605493,56,Center,3825605485,2,,3825605503,212,26.8,3825605499,141,41.6,3825605495,140,95.7,3825605505,213,1.3,3825605603,155,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468530221,161,52,1,22,44,eh54mfvjtrttgsg1wbjnvxcqz,1,5.6,57.5,2022-10-07T19:49:32.374Z,2022-10-07T19:49:32Z,,,,,,,,,,,,,,,,,,,,,,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468530455,162,1,1,22,58,eh54mfvjtrttgsg1wbjnvxcqz,1,10.7,42.2,2022-10-07T19:49:45.768Z,2022-10-07T19:49:47Z,3825606939,141,5.9,3825606927,123,,3825606945,213,5.0,3825606943,212,25.8,3825606931,56,Back,3825606935,140,17.8,,,,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468530573,163,1,1,22,59,eh54mfvjtrttgsg1wbjnvxcqz,1,19.3,10.9,2022-10-07T19:49:47.363Z,2022-10-07T19:49:54Z,3825607473,212,22.9,3825607467,56,Back,3825607469,140,3.4,3825607471,141,33.9,3825607475,213,2.4,,,,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468530581,164,1,1,23,6,eh54mfvjtrttgsg1wbjnvxcqz,0,9.3,45.1,2022-10-07T19:49:54.266Z,2022-10-07T19:49:55Z,3825607539,213,0.0,3825607533,140,42.0,3825607541,1,,3825607529,155,,3825607537,212,34.3,3825607531,56,Back,3825607535,141,46.4,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468530603,215,49,1,23,8,bk5ltsueqmeng29eovd8m2tml,1,60.1,51,2022-10-07T19:49:56.503Z,2022-10-07T19:49:56Z,,,,,,,,,,,,,,,,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468530663,216,1,1,23,9,bk5ltsueqmeng29eovd8m2tml,1,60.1,51,2022-10-07T19:49:56.936Z,2022-10-07T19:50:00Z,3825607991,1,,3825607981,56,Center,3825607985,141,26.8,3825607983,140,91.9,3825607989,213,5.8,3825607987,212,37.2,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468530689,217,1,1,23,12,bk5ltsueqmeng29eovd8m2tml,0,92.4,26.8,2022-10-07T19:50:00.168Z,2022-10-07T19:50:01Z,3825608093,213,2.0,3825608085,56,Center,3825608087,140,85.2,3825608091,212,16.9,3825608089,141,49.1,,,,,,,,,,57kp9bepwqf9u7fuu8fgvi9rd,N. Doodeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468530735,165,8,1,23,16,eh54mfvjtrttgsg1wbjnvxcqz,1,13.6,57.5,2022-10-07T19:50:03.897Z,2022-10-07T19:50:04Z,3825608343,56,Back,,,,,,,,,,,,,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468530751,166,49,1,23,17,eh54mfvjtrttgsg1wbjnvxcqz,1,32.3,91.5,2022-10-07T19:50:05.216Z,2022-10-07T19:50:05Z,,,,,,,,,,,,,,,,,,,,,,,,,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
