id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/12/value,qualifier/17/value,assist
2516601819,487,5,2,46,27,ch82doz9w9t1sw9ae3a4ffh0j,0,35.4,-1.6,2023-03-06T20:11:15.162Z,2023-03-06T20:17:08Z,4079157079,347,,4079157077,56,Back,4079157977,233,402,,,,,,,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516602023,403,1,2,46,42,7rmv5ns2rj7bn4otpkur0mx0x,1,61.4,100,2023-03-06T20:11:29.718Z,2023-03-06T20:11:32Z,4079158177,213,6.0,4079158171,140,75.7,4079158169,56,Left,4079158167,107,,4079158175,212,15.5,4079158173,141,95.9,,,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516602045,404,1,2,46,44,7rmv5ns2rj7bn4otpkur0mx0x,1,75.7,95.9,2023-03-06T20:11:32.487Z,2023-03-06T20:11:33Z,4079158285,140,83.5,4079158283,56,Left,4079158287,141,90.6,4079158281,155,,4079158291,213,5.9,4079158289,212,8.9,,,,,,,c9shc6t28oroqthopifjvg9ux,D. Vente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516602061,405,50,2,46,45,7rmv5ns2rj7bn4otpkur0mx0x,1,84.6,91.8,2023-03-06T20:11:33.446Z,2023-03-06T20:11:45Z,4079159129,233,488,4079159085,286,,4079158371,56,Left,,,,,,,,,,,,,,,,bgzkdepav40x6focwuaf9qxre,R. Postema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516602069,488,7,2,46,45,ch82doz9w9t1sw9ae3a4ffh0j,0,15.4,8.2,2023-03-06T20:11:33.447Z,2023-03-06T20:11:44Z,4079158423,285,,4079159121,233,405,4079158421,56,Back,,,,,,,,,,,,,,,,2tu58roj0u0vpaqcaz266a415,T. St. Jago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516602123,489,8,2,46,51,ch82doz9w9t1sw9ae3a4ffh0j,1,16.5,18.6,2023-03-06T20:11:38.840Z,2023-03-06T20:11:38Z,4079158661,56,Back,,,,,,,,,,,,,,,,,,,,,,9wo8twcbs1jnqzdy0c6y8adey,R. Kluivert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516602133,490,49,2,46,51,ch82doz9w9t1sw9ae3a4ffh0j,1,16.5,18.6,2023-03-06T20:11:39.433Z,2023-03-06T20:11:39Z,,,,,,,,,,,,,,,,,,,,,,,,,9wo8twcbs1jnqzdy0c6y8adey,R. Kluivert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516602181,491,1,2,46,53,ch82doz9w9t1sw9ae3a4ffh0j,1,36.4,24,2023-03-06T20:11:40.919Z,2023-03-06T20:11:42Z,4079158943,212,35.8,4079158945,213,1.4,4079158947,1,,4079158935,56,Back,4079158941,141,75.7,4079158939,140,42.8,,,,,,,9wo8twcbs1jnqzdy0c6y8adey,R. Kluivert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516602277,492,1,2,46,55,ch82doz9w9t1sw9ae3a4ffh0j,1,42.9,75.1,2023-03-06T20:11:42.679Z,2023-03-06T20:11:48Z,4079159395,213,0.4,4079159387,56,Left,4079159393,212,33.5,4079159389,140,72.4,4079159391,141,93.8,4079159397,1,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516602297,493,1,2,47,1,ch82doz9w9t1sw9ae3a4ffh0j,0,97.5,70.8,2023-03-06T20:11:48.727Z,2023-03-06T20:11:49Z,4079159493,213,4.4,4079159489,141,52.2,4079159487,140,93.0,4079159491,212,13.5,4079159485,56,Center,,,,,,,,,,2n5747kdxok0ifg5o37336plg,L. Edhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516602403,406,12,2,47,3,7rmv5ns2rj7bn4otpkur0mx0x,1,3.8,47.8,2023-03-06T20:11:50.726Z,2023-03-06T20:11:56Z,4079160021,141,52.2,4079160019,140,11.5,4079160017,56,Back,4079160025,213,0.4,4079160023,212,8.6,,,,,,,,,,1ljgis575ujto4361ed15w0r9,M. Nicolas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516603689,416,12,2,47,4,7rmv5ns2rj7bn4otpkur0mx0x,1,1.5,47.6,2023-03-06T20:11:51.950Z,2023-03-06T20:13:21Z,4079166837,213,0.7,4079166831,140,6.4,4079166829,56,Back,4079166833,141,54.5,4079166835,212,7.0,,,,,,,,,,c9pmoa9m23jh5emy6w4olm3xm,X. Lambrix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516602363,494,61,2,47,6,ch82doz9w9t1sw9ae3a4ffh0j,0,96.1,42.4,2023-03-06T20:11:54.023Z,2023-03-06T20:11:54Z,4079159845,56,Center,,,,,,,,,,,,,,,,,,,,,,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516602405,407,5,2,47,8,7rmv5ns2rj7bn4otpkur0mx0x,1,-0.3,58.8,2023-03-06T20:11:55.614Z,2023-03-06T20:17:08Z,4079160045,56,Back,4079176919,233,531,4079160047,346,,,,,,,,,,,,,,,,,1ljgis575ujto4361ed15w0r9,M. Nicolas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516605449,531,5,2,47,8,ch82doz9w9t1sw9ae3a4ffh0j,0,100.3,41.2,2023-03-06T20:11:55.614Z,2023-03-06T20:15:34Z,4079176551,56,Center,4079176553,346,,4079176945,233,407,,,,,,,,,,,,,,,,c3mpk7pjhma4lwkjl8v5mhox6,R. Hendriks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516602475,408,1,2,47,12,7rmv5ns2rj7bn4otpkur0mx0x,1,4.6,56,2023-03-06T20:12:00.374Z,2023-03-06T20:12:19Z,4079160457,212,43.8,4079160451,56,Back,4079160461,1,,4079160455,141,95.6,4079160465,237,,4079160453,140,37.5,4079160459,213,0.7,4079160449,124,,c9pmoa9m23jh5emy6w4olm3xm,X. Lambrix,,4079161765,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516602555,409,1,2,47,13,7rmv5ns2rj7bn4otpkur0mx0x,1,37.3,95.1,2023-03-06T20:12:01.414Z,2023-03-06T20:12:11Z,4079160883,141,86.9,4079160885,212,5.6,4079160879,56,Back,4079160881,140,37.3,4079160887,213,4.7,,,,,,,,,,2yivr64anye4c0p62m16l78yc,S. Ouaissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516602561,410,4,2,47,19,7rmv5ns2rj7bn4otpkur0mx0x,1,31.8,93.4,2023-03-06T20:12:07.286Z,2023-03-06T20:12:10Z,4079161199,285,,4079160909,56,Back,4079160911,152,,4079161195,233,495,4079160907,13,,4079160913,265,,,,,,,,c9shc6t28oroqthopifjvg9ux,D. Vente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516602595,495,4,2,47,19,ch82doz9w9t1sw9ae3a4ffh0j,0,68.2,6.6,2023-03-06T20:12:07.287Z,2023-03-06T20:12:10Z,4079161159,56,Right,4079161161,152,,4079161157,13,,4079161221,233,410,4079161165,286,,4079161163,265,,,,,,,,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516602965,411,1,2,47,48,7rmv5ns2rj7bn4otpkur0mx0x,0,32.2,84.5,2023-03-06T20:12:35.974Z,2023-03-06T20:12:40Z,4079163109,212,41.2,4079163097,5,,4079163099,155,,4079163113,1,,4079163107,141,72.3,4079163101,152,,4079163111,213,6.1,4079163103,56,Center,c9pmoa9m23jh5emy6w4olm3xm,X. Lambrix,,4079163105,140,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516602975,496,44,2,47,50,ch82doz9w9t1sw9ae3a4ffh0j,1,26.6,31.6,2023-03-06T20:12:38.311Z,2023-03-06T20:12:39Z,4079163185,233,412,4079163147,56,Back,4079163149,285,,,,,,,,,,,,,,,,,2tu58roj0u0vpaqcaz266a415,T. St. Jago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516602979,412,44,2,47,50,7rmv5ns2rj7bn4otpkur0mx0x,0,73.4,68.4,2023-03-06T20:12:38.312Z,2023-03-06T20:12:40Z,4079163237,233,496,4079163161,286,,4079163159,56,Center,,,,,,,,,,,,,,,,bgzkdepav40x6focwuaf9qxre,R. Postema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516602989,497,1,2,47,51,ch82doz9w9t1sw9ae3a4ffh0j,0,23.8,35.1,2023-03-06T20:12:38.726Z,2023-03-06T20:12:40Z,4079163209,140,33.7,4079163213,212,22.5,4079163207,56,Back,4079163215,213,1.1,4079163205,3,,4079163211,141,64.5,,,,,,,2tu58roj0u0vpaqcaz266a415,T. St. Jago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516603005,413,1,2,47,52,7rmv5ns2rj7bn4otpkur0mx0x,0,58.8,40.3,2023-03-06T20:12:39.926Z,2023-03-06T20:12:41Z,4079163291,3,,4079163303,213,6.2,4079163299,141,39.1,4079163293,56,Center,4079163295,140,65.8,4079163301,212,7.4,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516603013,498,8,2,47,53,ch82doz9w9t1sw9ae3a4ffh0j,1,23.7,64.2,2023-03-06T20:12:41.415Z,2023-03-06T20:12:41Z,4079163331,56,Back,,,,,,,,,,,,,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516603017,499,49,2,47,54,ch82doz9w9t1sw9ae3a4ffh0j,1,23.7,63.6,2023-03-06T20:12:41.944Z,2023-03-06T20:12:42Z,,,,,,,,,,,,,,,,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516603139,500,1,2,47,55,ch82doz9w9t1sw9ae3a4ffh0j,1,27.6,64.5,2023-03-06T20:12:43.175Z,2023-03-06T20:12:48Z,4079163941,140,45.3,4079163947,213,0.7,4079163939,56,Back,4079163943,141,89.1,4079163945,212,25.0,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516603195,501,1,2,48,0,ch82doz9w9t1sw9ae3a4ffh0j,1,59.1,94.5,2023-03-06T20:12:48.103Z,2023-03-06T20:12:51Z,4079164229,212,18.0,4079164231,213,0.0,4079164223,56,Left,4079164225,140,76.2,4079164227,141,95.0,,,,,,,,,,2n5747kdxok0ifg5o37336plg,L. Edhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516603207,502,61,2,48,3,ch82doz9w9t1sw9ae3a4ffh0j,0,75.3,95,2023-03-06T20:12:51.320Z,2023-03-06T20:12:51Z,4079164297,56,Left,,,,,,,,,,,,,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516603257,414,1,2,48,4,7rmv5ns2rj7bn4otpkur0mx0x,1,15.7,10,2023-03-06T20:12:51.974Z,2023-03-06T20:12:54Z,4079164559,213,0.3,4079164549,140,28.3,4079164551,141,15.3,4079164547,56,Back,4079164555,212,13.7,,,,,,,,,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516603261,415,4,2,48,6,7rmv5ns2rj7bn4otpkur0mx0x,1,30,18,2023-03-06T20:12:54.534Z,2023-03-06T20:12:57Z,4079164579,265,,4079164583,285,,4079164571,13,,4079164823,233,503,4079164575,152,,4079164573,56,Back,,,,,,,4qj88r9cjfbu05ly92vfhpi39,N. Vossebelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516603293,503,4,2,48,6,ch82doz9w9t1sw9ae3a4ffh0j,0,70,82,2023-03-06T20:12:54.535Z,2023-03-06T20:12:57Z,4079164879,233,415,4079164765,56,Left,4079164771,286,,4079164763,13,,4079164767,152,,4079164769,265,,,,,,,,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516603981,417,1,2,48,48,7rmv5ns2rj7bn4otpkur0mx0x,1,26.1,28.9,2023-03-06T20:13:36.039Z,2023-03-06T20:13:40Z,4079168359,152,,4079168369,213,0.4,4079168367,212,42.6,4079168357,157,,4079168361,56,Center,4079168365,141,53.1,4079168371,1,,4079168355,5,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,4079168363,140,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516604009,418,1,2,48,52,7rmv5ns2rj7bn4otpkur0mx0x,1,63.5,53.1,2023-03-06T20:13:40.453Z,2023-03-06T20:13:42Z,4079168529,168,,4079168527,3,,4079168533,140,71.7,4079168541,212,9.6,4079168531,56,Center,4079168537,141,59.3,4079168545,213,0.5,,,,c9shc6t28oroqthopifjvg9ux,D. Vente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516604015,419,61,2,48,55,7rmv5ns2rj7bn4otpkur0mx0x,1,71.7,59.3,2023-03-06T20:13:42.679Z,2023-03-06T20:13:43Z,4079168565,56,Center,,,,,,,,,,,,,,,,,,,,,,2yivr64anye4c0p62m16l78yc,S. Ouaissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516604013,504,61,2,48,55,ch82doz9w9t1sw9ae3a4ffh0j,1,25.3,46.4,2023-03-06T20:13:42.871Z,2023-03-06T20:13:43Z,4079168563,56,Back,,,,,,,,,,,,,,,,,,,,,,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516604069,420,1,2,48,57,7rmv5ns2rj7bn4otpkur0mx0x,0,66.7,55.7,2023-03-06T20:13:44.677Z,2023-03-06T20:13:47Z,4079168891,213,0.9,4079168889,212,41.5,4079168893,1,,4079168883,56,Left,4079168885,140,92.5,4079168887,141,100.0,,,,,,,c9shc6t28oroqthopifjvg9ux,D. Vente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516604079,421,5,2,48,59,7rmv5ns2rj7bn4otpkur0mx0x,0,94.2,101.7,2023-03-06T20:13:47.056Z,2023-03-06T20:14:00Z,4079169897,233,505,4079168929,347,,4079168927,56,Left,,,,,,,,,,,,,,,,c9shc6t28oroqthopifjvg9ux,D. Vente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516604253,505,5,2,48,59,ch82doz9w9t1sw9ae3a4ffh0j,1,5.8,-1.7,2023-03-06T20:13:47.056Z,2023-03-06T20:17:08Z,4079169833,56,Back,4079169835,347,,4079169837,233,421,,,,,,,,,,,,,,,,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516604313,506,1,2,49,12,ch82doz9w9t1sw9ae3a4ffh0j,0,7.6,0,2023-03-06T20:14:00.199Z,2023-03-06T20:14:05Z,4079170131,140,37.6,4079170137,213,0.1,4079170139,1,,4079170135,212,31.8,4079170127,107,,4079170129,56,Back,4079170133,141,4.4,,,,2tu58roj0u0vpaqcaz266a415,T. St. Jago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516604305,422,44,2,49,15,7rmv5ns2rj7bn4otpkur0mx0x,1,61.6,90.5,2023-03-06T20:14:02.645Z,2023-03-06T20:14:05Z,4079170087,56,Left,4079170245,233,507,4079170089,286,,,,,,,,,,,,,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516604319,507,44,2,49,15,ch82doz9w9t1sw9ae3a4ffh0j,0,38.4,9.5,2023-03-06T20:14:02.646Z,2023-03-06T20:14:06Z,4079170159,56,Back,4079170363,233,422,4079170165,285,,,,,,,,,,,,,,,,,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516604345,423,1,2,49,15,7rmv5ns2rj7bn4otpkur0mx0x,1,60.7,85.4,2023-03-06T20:14:03.382Z,2023-03-06T20:14:05Z,4079170311,212,2.2,4079170305,56,Left,4079170303,3,,4079170307,140,62.2,4079170313,213,5.5,4079170309,141,83.2,,,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516604371,424,44,2,49,17,7rmv5ns2rj7bn4otpkur0mx0x,1,64.5,87.4,2023-03-06T20:14:04.622Z,2023-03-06T20:15:01Z,4079170453,56,Left,4079170467,233,508,4079170457,286,,,,,,,,,,,,,,,,,85rm5s7x9di62hw3l31y5w8o9,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516604357,508,44,2,49,17,ch82doz9w9t1sw9ae3a4ffh0j,0,35.5,12.6,2023-03-06T20:14:04.623Z,2023-03-06T20:17:13Z,4079170373,285,,4079170371,56,Back,4079170475,233,424,,,,,,,,,,,,,,,,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516604383,425,1,2,49,18,7rmv5ns2rj7bn4otpkur0mx0x,1,62.2,83.2,2023-03-06T20:14:05.950Z,2023-03-06T20:15:04Z,4079170543,140,71.3,4079170545,141,83.5,4079170541,56,Left,4079170547,212,9.6,4079170539,3,,4079170549,213,0.0,,,,,,,85rm5s7x9di62hw3l31y5w8o9,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516605007,430,1,2,49,19,7rmv5ns2rj7bn4otpkur0mx0x,1,72.4,85.4,2023-03-06T20:14:07.013Z,2023-03-06T20:14:56Z,4079174041,140,72.3,4079174047,213,4.7,4079174039,56,Center,4079174043,141,68.8,4079174045,212,11.3,,,,,,,,,,c9shc6t28oroqthopifjvg9ux,D. Vente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516604389,426,1,2,49,20,7rmv5ns2rj7bn4otpkur0mx0x,0,71.3,83.5,2023-03-06T20:14:08.293Z,2023-03-06T20:14:58Z,4079170597,141,57.5,4079170601,212,18.1,4079170591,56,Center,4079170593,140,74.8,4079170603,213,4.9,,,,,,,,,,bgzkdepav40x6focwuaf9qxre,R. Postema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516604393,509,49,2,49,21,ch82doz9w9t1sw9ae3a4ffh0j,1,25.7,50,2023-03-06T20:14:09.207Z,2023-03-06T20:14:09Z,,,,,,,,,,,,,,,,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516604487,510,1,2,49,22,ch82doz9w9t1sw9ae3a4ffh0j,1,25.3,50.4,2023-03-06T20:14:09.607Z,2023-03-06T20:14:16Z,4079171085,56,Back,4079171087,140,29.6,4079171091,212,28.4,4079171089,141,91.7,4079171093,213,1.4,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516604527,511,1,2,49,28,ch82doz9w9t1sw9ae3a4ffh0j,1,52.1,77,2023-03-06T20:14:16.183Z,2023-03-06T20:14:20Z,4079171335,140,54.9,4079171331,56,Center,4079171345,213,4.9,4079171339,141,55.7,4079171343,212,14.8,,,,,,,,,,2n5747kdxok0ifg5o37336plg,L. Edhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516604549,512,1,2,49,33,ch82doz9w9t1sw9ae3a4ffh0j,1,54.3,47.8,2023-03-06T20:14:20.583Z,2023-03-06T20:14:22Z,4079171457,213,4.8,4079171451,140,56.6,4079171449,56,Right,4079171455,212,18.6,4079171453,141,20.7,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516604611,513,1,2,49,34,ch82doz9w9t1sw9ae3a4ffh0j,1,56.7,20.4,2023-03-06T20:14:22.406Z,2023-03-06T20:14:27Z,4079171837,140,63.4,4079171843,213,5.3,4079171841,212,12.8,4079171835,56,Right,4079171839,141,4.7,,,,,,,,,,2tu58roj0u0vpaqcaz266a415,T. St. Jago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516604657,514,1,2,49,40,ch82doz9w9t1sw9ae3a4ffh0j,1,62.3,21.5,2023-03-06T20:14:27.654Z,2023-03-06T20:14:31Z,4079172097,141,62.6,4079172093,56,Back,4079172095,140,46.9,4079172099,212,32.3,4079172101,213,2.1,4079172103,1,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516604681,515,1,2,49,43,ch82doz9w9t1sw9ae3a4ffh0j,1,46.9,62.7,2023-03-06T20:14:31.430Z,2023-03-06T20:14:33Z,4079172241,140,45.5,4079172247,213,1.7,4079172245,212,16.1,4079172243,141,86.3,4079172239,56,Back,,,,,,,,,,c3mpk7pjhma4lwkjl8v5mhox6,R. Hendriks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516604735,516,1,2,49,45,ch82doz9w9t1sw9ae3a4ffh0j,1,45.4,83.2,2023-03-06T20:14:33.494Z,2023-03-06T20:14:37Z,4079172579,1,,4079172569,56,Back,4079172577,213,3.7,4079172571,140,10.1,4079172573,141,51.3,4079172575,212,42.9,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516604751,517,1,2,49,50,ch82doz9w9t1sw9ae3a4ffh0j,1,10.1,51.3,2023-03-06T20:14:37.654Z,2023-03-06T20:14:39Z,4079172669,213,6.2,4079172653,56,Back,4079172665,212,10.4,4079172661,141,50.3,4079172657,140,20.0,,,,,,,,,,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516604809,518,1,2,49,51,ch82doz9w9t1sw9ae3a4ffh0j,1,20,50,2023-03-06T20:14:39.222Z,2023-03-06T20:14:43Z,4079172959,56,Back,4079172963,141,23.3,4079172965,212,18.2,4079172967,213,4.8,4079172961,140,21.6,,,,,,,,,,9wo8twcbs1jnqzdy0c6y8adey,R. Kluivert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516604877,519,1,2,49,55,ch82doz9w9t1sw9ae3a4ffh0j,1,24.8,13.2,2023-03-06T20:14:43.254Z,2023-03-06T20:14:48Z,4079173371,155,,4079173377,141,3.7,4079173375,140,61.6,4079173373,56,Right,4079173383,1,,4079173379,212,39.2,4079173381,213,6.1,,,,2tu58roj0u0vpaqcaz266a415,T. St. Jago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516604879,520,61,2,50,0,ch82doz9w9t1sw9ae3a4ffh0j,0,61.6,3.7,2023-03-06T20:14:48.039Z,2023-03-06T20:14:48Z,4079173395,56,Right,,,,,,,,,,,,,,,,,,,,,,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516604909,427,44,2,50,1,7rmv5ns2rj7bn4otpkur0mx0x,1,35,94.6,2023-03-06T20:14:49.238Z,2023-03-06T20:14:50Z,4079173571,233,521,4079173547,285,,4079173543,56,Back,,,,,,,,,,,,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516604899,521,44,2,50,1,ch82doz9w9t1sw9ae3a4ffh0j,0,65,5.4,2023-03-06T20:14:49.239Z,2023-03-06T20:14:50Z,4079173515,56,Right,4079173621,233,427,4079173519,286,,,,,,,,,,,,,,,,,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516604927,428,1,2,50,2,7rmv5ns2rj7bn4otpkur0mx0x,0,31.5,92.9,2023-03-06T20:14:49.910Z,2023-03-06T20:14:50Z,4079173649,140,38.1,4079173647,56,Back,4079173655,213,0.7,4079173653,212,9.2,4079173651,141,100.0,4079173645,3,,,,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516604931,429,5,2,50,2,7rmv5ns2rj7bn4otpkur0mx0x,0,41.4,101.6,2023-03-06T20:14:50.503Z,2023-03-06T20:14:55Z,4079173661,56,Back,4079173947,233,522,4079173663,347,,,,,,,,,,,,,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516604979,522,5,2,50,2,ch82doz9w9t1sw9ae3a4ffh0j,1,58.6,-1.6,2023-03-06T20:14:50.503Z,2023-03-06T20:17:08Z,4079173863,56,Right,4079173865,347,,4079173897,233,429,,,,,,,,,,,,,,,,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516605015,523,1,2,50,6,ch82doz9w9t1sw9ae3a4ffh0j,1,55.3,0,2023-03-06T20:14:54.246Z,2023-03-06T20:14:56Z,4079174091,140,35.9,4079174097,212,21.1,4079174095,141,6.7,4079174099,213,2.9,4079174085,107,,4079174087,56,Back,,,,,,,2tu58roj0u0vpaqcaz266a415,T. St. Jago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516605093,524,1,2,50,8,ch82doz9w9t1sw9ae3a4ffh0j,1,35.9,6.7,2023-03-06T20:14:56.502Z,2023-03-06T20:15:03Z,4079174503,56,Back,4079174505,140,28.7,4079174511,213,2.0,4079174507,141,34.2,4079174509,212,20.2,,,,,,,,,,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516605107,525,1,2,50,15,ch82doz9w9t1sw9ae3a4ffh0j,1,31,33.7,2023-03-06T20:15:02.886Z,2023-03-06T20:15:04Z,4079174609,141,37.9,4079174613,213,0.2,4079174607,140,46.5,4079174601,56,Back,4079174611,212,16.5,,,,,,,,,,9wo8twcbs1jnqzdy0c6y8adey,R. Kluivert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
