id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/11/value,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2476951449,154,50,1,14,31,zjawy6qdzk3y69v5pa3zl2cb,1,74.2,62.2,2022-10-24T18:16:06.407Z,2022-10-24T18:16:08Z,3870296595,233,148,3870296493,286,,3870296491,56,Center,,,,,,,,,,,,,,,,7o8auo4uu5mzh7f4a44ucdf8q,D. Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476951455,148,7,1,14,31,1wyg1tunyt7go9tnjea1hjqxb,1,25.8,37.8,2022-10-24T18:16:06.408Z,2022-10-24T18:16:08Z,3870296557,285,,3870296555,56,Back,3870296567,233,154,,,,,,,,,,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476951459,149,49,1,14,33,1wyg1tunyt7go9tnjea1hjqxb,1,30.1,24.1,2022-10-24T18:16:07.923Z,2022-10-24T18:16:08Z,,,,,,,,,,,,,,,,,,,,,,,,,4cegvsj3s6t0o1l5xap6jypuy,M. Lahdo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476951473,150,1,1,14,33,1wyg1tunyt7go9tnjea1hjqxb,1,30.1,24.1,2022-10-24T18:16:08.173Z,2022-10-24T18:16:10Z,3870296663,141,31.0,3870296667,213,2.9,3870296665,212,19.5,3870296661,140,12.1,3870296659,56,Back,,,,,,,,,,4cegvsj3s6t0o1l5xap6jypuy,M. Lahdo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476951495,151,1,1,14,35,1wyg1tunyt7go9tnjea1hjqxb,1,9.4,29.2,2022-10-24T18:16:10.284Z,2022-10-24T18:16:12Z,3870296795,56,Back,3870296801,212,6.6,3870296797,140,4.5,3870296799,141,35.2,3870296803,213,2.5,,,,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476951519,152,1,1,14,38,1wyg1tunyt7go9tnjea1hjqxb,0,4.5,35.2,2022-10-24T18:16:12.768Z,2022-10-24T18:16:15Z,3870296965,212,65.7,3870296967,213,6.0,3870296963,141,11.1,3870296957,157,,3870296959,56,Right,3870296961,140,65.1,3870296969,1,,,,,b7owk879trwk2tu8ud574xq3u,S. Westerveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476951525,155,49,1,14,42,zjawy6qdzk3y69v5pa3zl2cb,1,38.7,93.9,2022-10-24T18:16:16.631Z,2022-10-24T18:16:16Z,,,,,,,,,,,,,,,,,,,,,,,,,46oot98163lb6atyes4j0mup5,D. Blackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476951567,156,1,1,14,45,zjawy6qdzk3y69v5pa3zl2cb,1,21.7,95,2022-10-24T18:16:20.199Z,2022-10-24T18:16:22Z,3870297273,213,0.1,3870297271,212,7.3,3870297265,140,28.6,3870297267,141,96.6,3870297263,56,Back,,,,,,,,,,46oot98163lb6atyes4j0mup5,D. Blackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476951591,157,1,1,14,48,zjawy6qdzk3y69v5pa3zl2cb,1,29.6,93.8,2022-10-24T18:16:22.487Z,2022-10-24T18:16:25Z,3870297411,213,3.6,3870297405,140,15.1,3870297407,141,83.8,3870297403,56,Back,3870297409,212,16.7,,,,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476951613,158,1,1,14,50,zjawy6qdzk3y69v5pa3zl2cb,1,10.2,82.1,2022-10-24T18:16:25.176Z,2022-10-24T18:16:27Z,3870297537,140,15.2,3870297541,212,13.0,3870297543,213,5.1,3870297535,56,Back,3870297539,141,64.6,,,,,,,,,,46oot98163lb6atyes4j0mup5,D. Blackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476951629,159,1,1,14,53,zjawy6qdzk3y69v5pa3zl2cb,1,15.2,64.6,2022-10-24T18:16:27.799Z,2022-10-24T18:16:29Z,3870297617,140,8.2,3870297621,212,8.1,3870297615,56,Back,3870297619,141,59.6,3870297623,213,3.6,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476951705,160,1,1,14,54,zjawy6qdzk3y69v5pa3zl2cb,1,7.6,59,2022-10-24T18:16:28.888Z,2022-10-24T18:16:35Z,3870298033,141,84.5,3870298037,213,1.5,3870298035,212,17.4,3870298029,56,Back,3870298031,140,9.2,,,,,,,,,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476951713,161,1,1,15,0,zjawy6qdzk3y69v5pa3zl2cb,1,14.9,89.6,2022-10-24T18:16:35.127Z,2022-10-24T18:16:36Z,3870298075,56,Back,3870298079,141,95.9,3870298077,140,27.3,3870298083,213,0.3,3870298081,212,13.7,,,,,,,,,,46oot98163lb6atyes4j0mup5,D. Blackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476951725,162,1,1,15,1,zjawy6qdzk3y69v5pa3zl2cb,1,27.4,95.4,2022-10-24T18:16:36.056Z,2022-10-24T18:16:37Z,3870298165,56,Back,3870298175,213,5.0,3870298169,141,80.3,3870298173,212,10.8,3870298167,140,30.5,,,,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476951735,163,1,1,15,2,zjawy6qdzk3y69v5pa3zl2cb,1,30.5,80.3,2022-10-24T18:16:36.903Z,2022-10-24T18:16:44Z,3870298235,56,Back,3870298239,141,78.1,3870298237,140,34.0,3870298241,212,4.0,3870298243,213,5.9,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476951763,164,1,1,15,5,zjawy6qdzk3y69v5pa3zl2cb,1,33.2,73.9,2022-10-24T18:16:39.688Z,2022-10-24T18:16:41Z,3870298389,212,8.1,3870298387,141,83.9,3870298391,213,1.0,3870298385,140,37.4,3870298383,56,Back,,,,,,,,,,c78t1bgro2lh7gvw8rwi6p239,G. Plet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476951783,165,1,1,15,6,zjawy6qdzk3y69v5pa3zl2cb,1,37.4,83.9,2022-10-24T18:16:40.935Z,2022-10-24T18:16:42Z,3870298479,213,3.4,3870298471,56,Back,3870298473,140,30.3,3870298475,141,80.9,3870298477,212,7.7,,,,,,,,,,2pva2d9if0phol0efqnur68a2,C. Giousis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476951785,166,61,1,15,6,zjawy6qdzk3y69v5pa3zl2cb,0,30.3,80.9,2022-10-24T18:16:41.295Z,2022-10-24T18:33:45Z,3870298487,56,Back,,,,,,,,,,,,,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476951775,153,49,1,15,7,1wyg1tunyt7go9tnjea1hjqxb,1,69.5,13.7,2022-10-24T18:16:41.778Z,2022-10-24T18:16:41Z,,,,,,,,,,,,,,,,,,,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476951795,154,1,1,15,7,1wyg1tunyt7go9tnjea1hjqxb,1,69.5,13.7,2022-10-24T18:16:41.982Z,2022-10-24T18:16:43Z,3870298535,56,Center,3870298539,141,25.3,3870298541,212,8.1,3870298537,140,71.4,3870298543,213,1.3,,,,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476951851,155,1,1,15,8,1wyg1tunyt7go9tnjea1hjqxb,1,71.4,25.3,2022-10-24T18:16:43.310Z,2022-10-24T18:16:50Z,3870298861,213,5.6,3870298859,212,13.4,3870298855,140,81.0,3870298853,56,Right,3870298857,141,12.3,,,,,,,,,,9v7zwguzazofzafwg3qevdo4q,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476951855,156,61,1,15,15,1wyg1tunyt7go9tnjea1hjqxb,0,99,17.4,2022-10-24T18:16:50.125Z,2022-10-24T18:16:50Z,3870298877,56,Right,,,,,,,,,,,,,,,,,,,,,,19wuvqpmewphgvsfzi4yjl756,I. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476951873,157,5,1,15,17,1wyg1tunyt7go9tnjea1hjqxb,0,101,21.8,2022-10-24T18:16:51.608Z,2022-10-24T18:49:38Z,3870298957,56,Center,3870299001,233,167,3870298959,346,,,,,,,,,,,,,,,,,19wuvqpmewphgvsfzi4yjl756,I. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476951869,167,5,1,15,17,zjawy6qdzk3y69v5pa3zl2cb,1,-1,78.2,2022-10-24T18:16:51.608Z,2022-10-24T18:16:52Z,3870298937,56,Back,3870298989,233,157,3870298939,346,,,,,,,,,,,,,,,,,46oot98163lb6atyes4j0mup5,D. Blackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476952057,168,1,1,15,37,zjawy6qdzk3y69v5pa3zl2cb,1,5,63,2022-10-24T18:17:12.393Z,2022-10-24T18:17:14Z,3870300121,124,,3870300129,141,72.1,3870300125,56,Center,3870300123,155,,3870300133,213,0.1,3870300135,1,,3870300139,74,,3870300127,140,55.4,8l31bne12p5cp51o46h92zjrp,R. Koeman,3870300131,212,53.3,,,,,,,,,,,,,,,,,,,,,,,,,
2476952071,169,1,1,15,39,zjawy6qdzk3y69v5pa3zl2cb,1,55.4,72.1,2022-10-24T18:17:14.361Z,2022-10-24T18:17:25Z,3870300197,140,61.5,3870300195,56,Center,3870300201,212,7.3,3870300203,213,5.8,3870300199,141,67.0,,,,,,,,,,2pva2d9if0phol0efqnur68a2,C. Giousis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476952075,170,50,1,15,41,zjawy6qdzk3y69v5pa3zl2cb,1,60.7,71,2022-10-24T18:17:15.689Z,2022-10-24T18:17:17Z,3870300207,56,Center,3870300209,286,,3870300273,233,158,,,,,,,,,,,,,,,,c78t1bgro2lh7gvw8rwi6p239,G. Plet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476952079,158,7,1,15,41,1wyg1tunyt7go9tnjea1hjqxb,1,39.3,29,2022-10-24T18:17:15.690Z,2022-10-24T18:17:17Z,3870300227,285,,3870300225,56,Back,3870300229,233,170,,,,,,,,,,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476952101,159,49,1,15,43,1wyg1tunyt7go9tnjea1hjqxb,1,42.2,31.9,2022-10-24T18:17:18.289Z,2022-10-24T18:17:18Z,,,,,,,,,,,,,,,,,,,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476952129,160,1,1,15,44,1wyg1tunyt7go9tnjea1hjqxb,1,42.2,31.9,2022-10-24T18:17:18.524Z,2022-10-24T18:17:21Z,3870300487,140,26.0,3870300489,141,75.3,3870300495,1,,3870300493,213,2.1,3870300485,56,Back,3870300491,212,34.1,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476952169,161,1,1,15,48,1wyg1tunyt7go9tnjea1hjqxb,1,34.6,73.2,2022-10-24T18:17:22.790Z,2022-10-24T18:17:24Z,3870300715,56,Back,3870300721,212,29.7,3870300717,140,32.6,3870300719,141,29.7,3870300723,213,4.6,,,,,,,,,,4nchc9z4464uhu3vveo0p73f8,S. Dekkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476952199,162,1,1,15,50,1wyg1tunyt7go9tnjea1hjqxb,1,32.6,29.7,2022-10-24T18:17:24.600Z,2022-10-24T18:17:28Z,3870300909,141,8.5,3870300913,213,5.2,3870300907,140,40.4,3870300905,56,Back,3870300911,212,16.6,,,,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476952227,163,1,1,15,53,1wyg1tunyt7go9tnjea1hjqxb,1,45,11.9,2022-10-24T18:17:28.199Z,2022-10-24T18:17:30Z,3870301081,141,30.3,3870301079,140,32.6,3870301085,213,2.4,3870301077,56,Back,3870301083,212,18.1,,,,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476952267,164,1,1,15,56,1wyg1tunyt7go9tnjea1hjqxb,1,30.8,50.1,2022-10-24T18:17:30.595Z,2022-10-24T18:17:34Z,3870301325,212,16.7,3870301319,56,Back,3870301327,213,1.4,3870301323,141,74.2,3870301321,140,33.8,,,,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476952295,165,1,1,16,0,1wyg1tunyt7go9tnjea1hjqxb,1,36.5,84.1,2022-10-24T18:17:34.673Z,2022-10-24T18:17:38Z,3870301489,212,28.1,3870301487,141,43.7,3870301485,140,30.8,3870301491,213,4.5,3870301483,56,Back,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476952307,166,1,1,16,4,1wyg1tunyt7go9tnjea1hjqxb,1,28.4,27.9,2022-10-24T18:17:38.707Z,2022-10-24T18:17:41Z,3870301543,140,34.0,3870301547,212,13.8,3870301545,141,9.5,3870301549,213,5.2,3870301541,56,Back,,,,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476952335,167,1,1,16,6,1wyg1tunyt7go9tnjea1hjqxb,1,34.2,7.1,2022-10-24T18:17:41.332Z,2022-10-24T18:17:43Z,3870301703,141,1.1,3870301707,213,6.1,3870301705,212,19.1,3870301701,140,52.0,3870301699,56,Right,,,,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476952365,168,3,1,16,8,1wyg1tunyt7go9tnjea1hjqxb,1,52.4,3.9,2022-10-24T18:17:43.442Z,2022-10-24T18:49:46Z,3870301841,56,Right,3870301843,286,,3870301855,233,171,,,,,,,,,,,,,,,,4cegvsj3s6t0o1l5xap6jypuy,M. Lahdo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476952355,171,45,1,16,8,zjawy6qdzk3y69v5pa3zl2cb,0,47.6,96.1,2022-10-24T18:17:43.442Z,2022-10-24T18:49:46Z,3870301799,285,,3870301869,233,168,3870301797,56,Back,,,,,,,,,,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476952393,169,1,1,16,12,1wyg1tunyt7go9tnjea1hjqxb,0,60.4,36.7,2022-10-24T18:17:46.734Z,2022-10-24T18:17:57Z,3870302025,56,Center,3870302031,212,11.4,3870302027,140,51.7,3870302033,213,2.5,3870302029,141,46.7,,,,,,,,,,4cegvsj3s6t0o1l5xap6jypuy,M. Lahdo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476952515,172,81,1,16,13,1wyg1tunyt7go9tnjea1hjqxb,0,54.4,43.6,2022-10-24T18:17:48.146Z,2022-10-24T18:18:35Z,3870302765,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476952463,170,43,1,16,23,1wyg1tunyt7go9tnjea1hjqxb,1,0,0,2022-10-24T18:17:57.693Z,2022-10-24T18:18:29Z,3870304489,144,79,3870302455,344,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476952465,171,43,1,16,23,1wyg1tunyt7go9tnjea1hjqxb,1,0,0,2022-10-24T18:17:58.333Z,2022-10-24T18:18:31Z,3870304587,144,79,3870302461,344,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476952565,172,68,1,16,28,zjawy6qdzk3y69v5pa3zl2cb,0,0,0,2022-10-24T18:18:02.690Z,2022-10-24T18:18:13Z,3870303433,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476952547,173,68,1,16,28,1wyg1tunyt7go9tnjea1hjqxb,1,0,0,2022-10-24T18:18:03.181Z,2022-10-24T18:18:38Z,3870303011,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476952581,174,1,1,16,34,1wyg1tunyt7go9tnjea1hjqxb,1,52.8,54.6,2022-10-24T18:18:08.547Z,2022-10-24T18:18:09Z,3870303125,212,14.0,3870303127,213,3.7,3870303119,56,Back,3870303123,141,44.3,3870303121,140,41.3,,,,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476952591,175,1,1,16,34,1wyg1tunyt7go9tnjea1hjqxb,1,41.3,44.3,2022-10-24T18:18:09.188Z,2022-10-24T18:18:10Z,3870303169,212,16.3,3870303165,140,39.9,3870303171,213,1.7,3870303167,141,68.1,3870303163,56,Back,,,,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476952599,176,1,1,16,35,1wyg1tunyt7go9tnjea1hjqxb,1,37.7,70.3,2022-10-24T18:18:10.250Z,2022-10-24T18:18:11Z,3870303229,212,18.2,3870303225,140,45.4,3870303227,141,94.2,3870303231,213,1.1,3870303223,56,Back,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476952625,177,1,1,16,36,1wyg1tunyt7go9tnjea1hjqxb,1,45.4,94.2,2022-10-24T18:18:11.368Z,2022-10-24T18:18:12Z,3870303365,213,3.7,3870303357,140,37.2,3870303355,56,Back,3870303359,141,86.8,3870303361,212,10.0,,,,,,,,,,4nchc9z4464uhu3vveo0p73f8,S. Dekkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476952683,178,1,1,16,40,1wyg1tunyt7go9tnjea1hjqxb,1,37,88.4,2022-10-24T18:18:14.961Z,2022-10-24T18:18:17Z,3870303677,212,18.9,3870303671,56,Left,3870303679,213,0.3,3870303673,140,54.1,3870303675,141,97.1,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476952731,179,1,1,16,42,1wyg1tunyt7go9tnjea1hjqxb,1,54.1,97.1,2022-10-24T18:18:17.274Z,2022-10-24T18:18:21Z,3870303957,141,96.3,3870303953,56,Left,3870303955,140,60.0,3870303959,212,6.2,3870303961,213,6.2,,,,,,,,,,4nchc9z4464uhu3vveo0p73f8,S. Dekkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476952793,180,1,1,16,47,1wyg1tunyt7go9tnjea1hjqxb,0,59,97.8,2022-10-24T18:18:21.834Z,2022-10-24T18:18:26Z,3870304317,140,33.8,3870304321,212,26.6,3870304315,56,Back,3870304313,155,,3870304323,213,3.1,3870304319,141,100.0,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476952967,173,5,1,16,51,zjawy6qdzk3y69v5pa3zl2cb,1,65.4,-1.3,2022-10-24T18:18:26.274Z,2022-10-24T18:49:39Z,3870305319,56,Right,3870305321,347,,3870305369,233,181,,,,,,,,,,,,,,,,c78t1bgro2lh7gvw8rwi6p239,G. Plet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476952801,181,5,1,16,51,1wyg1tunyt7go9tnjea1hjqxb,0,34.6,101.3,2022-10-24T18:18:26.274Z,2022-10-24T18:18:43Z,3870304357,347,,3870304355,56,Back,3870305387,233,173,,,,,,,,,,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476952987,174,1,1,17,8,zjawy6qdzk3y69v5pa3zl2cb,1,68.6,0,2022-10-24T18:18:43.003Z,2022-10-24T18:59:44Z,3870305411,141,4.7,3870305405,107,,3870305413,212,7.2,3870305415,213,0.6,3870305409,140,74.1,3870305407,56,Right,,,,,,,88vryegnhss2q5xz8aoj2phey,J. Kruiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476953009,175,1,1,17,9,zjawy6qdzk3y69v5pa3zl2cb,1,74.1,4.7,2022-10-24T18:18:44.283Z,2022-10-24T18:18:46Z,3870305545,212,3.0,3870305539,56,Right,3870305547,213,3.3,3870305543,141,4.0,3870305541,140,71.3,,,,,,,,,,c78t1bgro2lh7gvw8rwi6p239,G. Plet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476953033,177,61,1,17,11,zjawy6qdzk3y69v5pa3zl2cb,1,71,2.9,2022-10-24T18:18:45.797Z,2022-10-24T18:59:37Z,3870305669,56,Right,,,,,,,,,,,,,,,,,,,,,,88vryegnhss2q5xz8aoj2phey,J. Kruiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476953015,176,50,1,17,11,zjawy6qdzk3y69v5pa3zl2cb,1,71.8,2.4,2022-10-24T18:18:46.331Z,2022-10-24T18:59:34Z,3870305659,233,182,3870305569,56,Right,3870305571,286,,,,,,,,,,,,,,,,,88vryegnhss2q5xz8aoj2phey,J. Kruiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476953023,182,7,1,17,11,1wyg1tunyt7go9tnjea1hjqxb,0,28.2,97.6,2022-10-24T18:18:46.332Z,2022-10-24T18:18:47Z,3870305619,285,,3870305629,233,176,3870305617,56,Back,,,,,,,,,,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476953039,178,5,1,17,12,zjawy6qdzk3y69v5pa3zl2cb,0,70.4,-1,2022-10-24T18:18:47.416Z,2022-10-24T18:49:39Z,3870305707,347,,3870305705,56,Right,3870306401,233,183,,,,,,,,,,,,,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476953151,183,5,1,17,12,1wyg1tunyt7go9tnjea1hjqxb,1,29.6,101,2022-10-24T18:18:47.416Z,2022-10-24T18:19:01Z,3870306353,347,,3870306373,233,178,3870306351,56,Back,,,,,,,,,,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476953171,184,1,1,17,26,1wyg1tunyt7go9tnjea1hjqxb,1,29.9,100,2022-10-24T18:19:01.084Z,2022-10-24T18:19:02Z,3870306493,141,95.6,3870306495,212,10.4,3870306489,56,Back,3870306491,140,39.0,3870306497,213,5.9,3870306487,107,,,,,,,,4nchc9z4464uhu3vveo0p73f8,S. Dekkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476953175,185,1,1,17,28,1wyg1tunyt7go9tnjea1hjqxb,1,39,95.6,2022-10-24T18:19:02.678Z,2022-10-24T18:19:03Z,3870306533,140,35.9,3870306535,141,97.7,3870306539,213,2.7,3870306565,156,,3870306531,56,Back,3870306537,212,3.6,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476953239,186,1,1,17,30,1wyg1tunyt7go9tnjea1hjqxb,0,33.3,96.8,2022-10-24T18:19:04.521Z,2022-10-24T18:19:09Z,3870306907,212,40.3,3870306903,140,67.0,3870306905,141,68.4,3870306911,1,,3870306909,213,5.8,3870306899,157,,3870306901,56,Center,,,,4nchc9z4464uhu3vveo0p73f8,S. Dekkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476953229,179,49,1,17,33,zjawy6qdzk3y69v5pa3zl2cb,1,27.8,34.5,2022-10-24T18:19:07.915Z,2022-10-24T18:19:08Z,,,,,,,,,,,,,,,,,,,,,,,,,46oot98163lb6atyes4j0mup5,D. Blackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476953267,180,1,1,17,34,zjawy6qdzk3y69v5pa3zl2cb,0,29.8,35.5,2022-10-24T18:19:08.540Z,2022-10-24T18:19:11Z,3870307079,56,Back,3870307081,140,41.4,3870307089,1,,3870307077,157,,3870307085,212,16.2,3870307087,213,5.6,3870307083,141,19.8,,,,46oot98163lb6atyes4j0mup5,D. Blackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476953283,187,61,1,17,37,1wyg1tunyt7go9tnjea1hjqxb,0,60.9,74.2,2022-10-24T18:19:11.802Z,2022-10-24T18:19:11Z,3870307165,56,Center,,,,,,,,,,,,,,,,,,,,,,d29ahwtvs7ls75wdtkf7xr8tm,Z. Buurmeester,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476953345,181,1,1,17,37,zjawy6qdzk3y69v5pa3zl2cb,1,33.5,28.3,2022-10-24T18:19:12.364Z,2022-10-24T18:19:18Z,3870307543,213,5.5,3870307539,141,3.2,3870307537,140,48.6,3870307541,212,23.3,3870307535,56,Back,3870307533,155,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476953365,182,3,1,17,43,zjawy6qdzk3y69v5pa3zl2cb,1,54.6,4.6,2022-10-24T18:19:18.029Z,2022-10-24T18:19:19Z,3870307655,233,188,3870307635,286,,3870307633,56,Right,,,,,,,,,,,,,,,,c78t1bgro2lh7gvw8rwi6p239,G. Plet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476953351,188,45,1,17,43,1wyg1tunyt7go9tnjea1hjqxb,0,45.4,95.4,2022-10-24T18:19:18.029Z,2022-10-24T18:19:19Z,3870307569,56,Back,3870307659,233,182,3870307571,285,,,,,,,,,,,,,,,,,4nchc9z4464uhu3vveo0p73f8,S. Dekkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476953405,183,1,1,17,44,zjawy6qdzk3y69v5pa3zl2cb,1,57.9,7.3,2022-10-24T18:19:19.276Z,2022-10-24T18:19:22Z,3870307889,141,24.0,3870307893,213,1.2,3870307887,140,62.3,3870307891,212,12.3,3870307885,56,Center,,,,,,,,,,c78t1bgro2lh7gvw8rwi6p239,G. Plet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
