id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2533163333,160,12,1,20,43,7rmv5ns2rj7bn4otpkur0mx0x,1,7.3,34.6,2023-04-14T18:21:52.513Z,2023-04-14T18:21:55Z,4187830873,141,16.4,4187830871,140,23.0,4187830877,213,5.6,4187830893,15,,4187830875,212,20.6,4187830869,56,Back,,,,,,,c9shc6t28oroqthopifjvg9ux,D. Vente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533163407,198,1,1,20,48,dac758ef858jbq7pcb3gfwite,1,79.8,92,2023-04-14T18:21:56.969Z,2023-04-14T18:23:08Z,4187831321,212,6.8,4187831315,56,Left,4187835993,210,15,4187831323,213,3.9,4187831317,140,75.3,4187831319,141,84.8,,,,,,,6p6sdikmka45csxfw0i0q0l3p,E. Hansson,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533163409,199,15,1,20,51,dac758ef858jbq7pcb3gfwite,1,75.6,77.2,2023-04-14T18:21:59.993Z,2023-04-14T18:23:08Z,4187836015,230,98.8,4187832367,20,,4187831337,18,,4187835997,78,,4187836005,102,51.7,4187836009,215,,4187836013,147,70.8,4187835999,29,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,4187836001,55,198,4187836007,103,19,4187832365,25,,4187836011,146,4187832399,233,4187831339,56,Center,81.8,161,4187836017,231,51.6,4187832371,82,,,,,,
2533163417,161,10,1,20,51,7rmv5ns2rj7bn4otpkur0mx0x,1,24.7,30.9,2023-04-14T18:22:00.093Z,2023-04-14T18:22:17Z,4187832487,233,199,4187831381,94,,4187831383,56,Back,,,,,,,,,,,,,,,,4qj88r9cjfbu05ly92vfhpi39,N. Vossebelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533163507,200,1,1,20,56,dac758ef858jbq7pcb3gfwite,0,73.7,91.2,2023-04-14T18:22:05.433Z,2023-04-14T18:22:07Z,4187831823,56,Center,4187831819,155,,4187831831,212,47.2,4187831815,2,,4187831829,141,36.0,4187831835,1,,4187831833,213,5.4,4187831827,140,100.0,6p6sdikmka45csxfw0i0q0l3p,E. Hansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533163545,162,5,1,20,58,7rmv5ns2rj7bn4otpkur0mx0x,1,-1.1,63.7,2023-04-14T18:22:07.475Z,2023-04-14T18:29:17Z,4187832001,346,,4187832045,233,201,4187831999,56,Back,,,,,,,,,,,,,,,,c9shc6t28oroqthopifjvg9ux,D. Vente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533163511,201,5,1,20,58,dac758ef858jbq7pcb3gfwite,0,101.1,36.3,2023-04-14T18:22:07.475Z,2023-04-14T18:22:10Z,4187832057,233,162,4187831851,56,Center,4187831853,346,,,,,,,,,,,,,,,,,6p6sdikmka45csxfw0i0q0l3p,E. Hansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533163779,163,1,1,21,17,7rmv5ns2rj7bn4otpkur0mx0x,1,3.8,47.5,2023-04-14T18:22:25.785Z,2023-04-14T18:22:29Z,4187833367,212,16.2,4187833359,124,,4187833361,56,Back,4187833369,213,5.1,4187833373,237,,4187833365,141,25.8,4187833363,140,10.2,,,,1ljgis575ujto4361ed15w0r9,M. Nicolas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533163809,164,1,1,21,20,7rmv5ns2rj7bn4otpkur0mx0x,0,13.1,14,2023-04-14T18:22:29.465Z,2023-04-14T18:22:31Z,4187833523,155,,4187833537,213,6.2,4187833525,56,Back,4187833535,212,31.0,4187833529,140,42.4,4187833533,141,8.8,,,,,,,1s50ua48peo4wd0o7unmps06h,F. Mayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533163841,202,1,1,21,23,dac758ef858jbq7pcb3gfwite,0,42.1,91.7,2023-04-14T18:22:31.929Z,2023-04-14T18:57:29Z,4187833689,56,Left,4187833691,140,59.0,4187833697,213,0.2,4187833693,141,96.3,4187833695,212,18.0,4187964883,3,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533163855,165,1,1,21,25,7rmv5ns2rj7bn4otpkur0mx0x,0,40.2,17.8,2023-04-14T18:22:34.504Z,2023-04-14T18:59:10Z,4187969327,233,203,4187969295,140,42.3,4187969299,212,2.4,4187969301,213,5.8,4187969331,286,,4187833763,56,Back,4187969297,141,16.3,4187969325,236,,4qj88r9cjfbu05ly92vfhpi39,N. Vossebelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533163883,203,74,1,21,25,dac758ef858jbq7pcb3gfwite,1,55.8,85.8,2023-04-14T18:22:34.505Z,2023-04-14T19:24:07Z,4187969341,233,165,4187833911,56,Left,4187968799,285,,,,,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533163955,166,1,1,21,31,7rmv5ns2rj7bn4otpkur0mx0x,1,52.6,45.4,2023-04-14T18:22:39.728Z,2023-04-14T18:22:45Z,4187834309,213,1.2,4187834301,56,Left,4187834311,1,,4187834307,212,33.3,4187834303,140,64.3,4187834305,141,90.9,,,,,,,2yivr64anye4c0p62m16l78yc,S. Ouaissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533164009,167,3,1,21,36,7rmv5ns2rj7bn4otpkur0mx0x,1,72.4,87.2,2023-04-14T18:22:45.224Z,2023-04-14T18:22:49Z,4187834609,286,,4187834607,56,Left,4187834649,233,204,,,,,,,,,,,,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533163997,204,45,1,21,36,dac758ef858jbq7pcb3gfwite,0,27.6,12.8,2023-04-14T18:22:45.224Z,2023-04-14T18:22:49Z,4187834517,285,,4187834665,233,167,4187834513,56,Back,,,,,,,,,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533164017,168,4,1,21,39,7rmv5ns2rj7bn4otpkur0mx0x,1,72.3,82.8,2023-04-14T18:22:48.120Z,2023-04-14T18:22:51Z,4187834631,152,,4187834633,265,,4187834821,233,205,4187834627,13,,4187834629,56,Left,4187834635,286,,,,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533164037,205,4,1,21,39,dac758ef858jbq7pcb3gfwite,0,27.7,17.2,2023-04-14T18:22:48.121Z,2023-04-14T18:22:51Z,4187834753,56,Back,4187834841,233,168,4187834755,152,,4187834759,285,,4187834751,13,,4187834757,265,,,,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533164435,169,1,1,22,9,7rmv5ns2rj7bn4otpkur0mx0x,1,74,78.2,2023-04-14T18:23:17.818Z,2023-04-14T18:23:47Z,4187837971,154,,4187837969,210,15,4187836991,140,86.2,4187836981,2,,4187836987,152,,4187836997,213,5.4,4187836983,5,,4187836993,141,53.9,3epda2hg43s8uxvf9xno74d4a,A. van der Heide,1,4187836995,212,20.9,4187836985,155,,4187836989,56,Center,,,,,,,,,,,,,,,,,,,,
2533164439,170,15,1,22,14,7rmv5ns2rj7bn4otpkur0mx0x,1,86.2,53.9,2023-04-14T18:23:23.401Z,2023-04-14T18:23:47Z,4187837021,56,Center,4187838007,102,51.4,4187838001,154,,4187837997,79,,4187837697,15,,4187838013,147,49.8,4187837701,328,,4187837695,24,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,4187838009,103,36.1,4187838011,146,99.1,4187837019,17,,4187838003,55,4187838033,233,4187837999,29,,169,206,,,,,,,,,,,
2533164445,206,10,1,22,14,dac758ef858jbq7pcb3gfwite,1,1.1,50.1,2023-04-14T18:23:23.501Z,2023-04-14T18:23:40Z,4187837891,175,,4187837051,182,,4187837903,233,170,4187837053,56,Back,4187837893,181,,,,,,,,,,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533164463,171,6,1,22,16,7rmv5ns2rj7bn4otpkur0mx0x,1,99.9,51.5,2023-04-14T18:23:25.484Z,2023-04-14T18:29:21Z,4187837149,233,207,4187837129,56,Center,4187837131,73,,,,,,,,,,,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533164453,207,6,1,22,16,dac758ef858jbq7pcb3gfwite,0,0.1,48.5,2023-04-14T18:23:25.484Z,2023-04-14T18:23:28Z,4187837077,56,Back,4187837079,73,,4187837183,233,171,,,,,,,,,,,,,,,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533164761,172,1,1,22,41,7rmv5ns2rj7bn4otpkur0mx0x,0,99.7,0.4,2023-04-14T18:23:50.192Z,2023-04-14T18:23:53Z,4187838805,140,95.7,4187838795,2,,4187838813,1,,4187838803,56,Center,4187838799,155,,4187838807,141,57.5,4187838809,212,39.1,4187838801,223,,3epda2hg43s8uxvf9xno74d4a,A. van der Heide,,4187838797,6,,4187838811,213,1.7,,,,,,,,,,,,,,,,,,,,,,,
2533164783,208,12,1,22,45,dac758ef858jbq7pcb3gfwite,1,2.9,48.8,2023-04-14T18:23:53.785Z,2023-04-14T18:23:56Z,4187838933,213,5.3,4187838925,56,Back,4187838931,212,13.4,4187838927,140,10.0,4187838929,141,32.4,4187839039,15,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533164829,209,49,1,22,49,dac758ef858jbq7pcb3gfwite,1,11.5,18.8,2023-04-14T18:23:58.537Z,2023-04-14T18:24:50Z,,,,,,,,,,,,,,,,,,,,,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533164905,210,1,1,22,51,dac758ef858jbq7pcb3gfwite,0,19,4.3,2023-04-14T18:23:59.834Z,2023-04-14T18:24:51Z,4187839661,213,0.4,4187839657,141,46.4,4187839659,212,75.3,4187839651,157,,4187839663,1,,4187839655,140,85.3,4187839653,56,Center,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533164923,173,49,1,22,58,7rmv5ns2rj7bn4otpkur0mx0x,1,14.7,54,2023-04-14T18:24:07.513Z,2023-04-14T18:24:07Z,,,,,,,,,,,,,,,,,,,,,,,,,1ljgis575ujto4361ed15w0r9,M. Nicolas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533164981,174,1,1,23,4,7rmv5ns2rj7bn4otpkur0mx0x,1,14.4,54.5,2023-04-14T18:24:13.224Z,2023-04-14T18:24:16Z,4187840123,140,19.8,4187840129,213,1.1,4187840121,56,Back,4187840127,212,13.2,4187840125,141,72.1,,,,,,,,,,1ljgis575ujto4361ed15w0r9,M. Nicolas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533165121,175,1,1,23,7,7rmv5ns2rj7bn4otpkur0mx0x,1,21.4,70.3,2023-04-14T18:24:15.976Z,2023-04-14T18:24:27Z,4187840913,140,27.0,4187840915,141,35.8,4187840911,56,Back,4187840919,213,5.0,4187840917,212,24.2,,,,,,,,,,49vbyk5qvhihphrqfnmmz8woa,J. Takidine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533165155,176,1,1,23,18,7rmv5ns2rj7bn4otpkur0mx0x,1,32.6,58.2,2023-04-14T18:24:27.071Z,2023-04-14T18:24:30Z,4187841085,213,4.6,4187841079,140,29.3,4187841077,56,Back,4187841081,141,20.3,4187841083,212,26.0,,,,,,,,,,49xsd6e4oyjrhtwsdbdm4rj84,L. Hartjes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533165185,177,1,1,23,21,7rmv5ns2rj7bn4otpkur0mx0x,1,29.5,20.3,2023-04-14T18:24:30.384Z,2023-04-14T18:24:32Z,4187841195,56,Back,4187841203,141,45.4,4187841199,140,17.6,4187841205,212,21.2,4187841207,213,2.2,,,,,,,,,,1s50ua48peo4wd0o7unmps06h,F. Mayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533165223,178,1,1,23,24,7rmv5ns2rj7bn4otpkur0mx0x,1,15.8,45.5,2023-04-14T18:24:32.712Z,2023-04-14T18:24:37Z,4187841499,141,47.9,4187841503,213,3.0,4187841501,212,13.4,4187841495,56,Back,4187841497,140,3.1,,,,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533165285,179,1,1,23,28,7rmv5ns2rj7bn4otpkur0mx0x,0,9,47.2,2023-04-14T18:24:37.121Z,2023-04-14T18:24:42Z,4187841807,1,,4187841799,141,27.9,4187841791,56,Center,4187841787,155,,4187841805,213,6.0,4187841803,212,50.9,4187841795,140,55.8,,,,1ljgis575ujto4361ed15w0r9,M. Nicolas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533165265,211,44,1,23,31,dac758ef858jbq7pcb3gfwite,1,44,69.7,2023-04-14T18:24:39.720Z,2023-04-14T18:24:42Z,4187841685,285,,4187841933,233,180,4187841683,56,Back,,,,,,,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533165301,180,44,1,23,31,7rmv5ns2rj7bn4otpkur0mx0x,0,56,30.3,2023-04-14T18:24:39.721Z,2023-04-14T18:24:42Z,4187841955,233,211,4187841879,56,Center,4187841881,286,,,,,,,,,,,,,,,,,3epda2hg43s8uxvf9xno74d4a,A. van der Heide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533165299,212,1,1,23,31,dac758ef858jbq7pcb3gfwite,0,43.7,67.3,2023-04-14T18:24:40.088Z,2023-04-14T18:24:41Z,4187841873,213,0.7,4187841865,140,56.4,4187841863,56,Left,4187841867,141,83.0,4187841861,3,,4187841869,212,17.1,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533165359,181,1,1,23,34,7rmv5ns2rj7bn4otpkur0mx0x,1,39,10.7,2023-04-14T18:24:43.367Z,2023-04-14T18:24:49Z,4187842203,212,10.7,4187842197,56,Back,4187842201,141,14.6,4187842199,140,29.1,4187842205,213,2.9,,,,,,,,,,49vbyk5qvhihphrqfnmmz8woa,J. Takidine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533165409,182,1,1,23,40,7rmv5ns2rj7bn4otpkur0mx0x,1,32.4,23.9,2023-04-14T18:24:49.264Z,2023-04-14T18:24:54Z,4187842491,141,73.0,4187842493,212,34.3,4187842489,140,25.1,4187842495,213,1.8,4187842487,56,Back,4187842497,1,,,,,,,,1s50ua48peo4wd0o7unmps06h,F. Mayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533165423,183,1,1,23,45,7rmv5ns2rj7bn4otpkur0mx0x,1,26.4,67.9,2023-04-14T18:24:53.936Z,2023-04-14T18:24:55Z,4187842577,56,Back,4187842581,141,51.6,4187842583,212,12.0,4187842585,213,5.1,4187842579,140,30.9,,,,,,,,,,7to5mb4x91kjhbd9tb0nqz74l,T. Bijleveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533165431,184,1,1,23,47,7rmv5ns2rj7bn4otpkur0mx0x,1,30.9,51.6,2023-04-14T18:24:55.656Z,2023-04-14T18:24:56Z,4187842623,212,6.9,4187842615,140,30.1,4187842619,141,61.7,4187842625,213,1.7,4187842611,56,Back,,,,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533165447,185,1,1,23,48,7rmv5ns2rj7bn4otpkur0mx0x,1,30.1,61.7,2023-04-14T18:24:56.560Z,2023-04-14T18:24:59Z,4187842737,56,Back,4187842743,212,5.9,4187842745,213,5.6,4187842739,140,34.5,4187842741,141,56.3,,,,,,,,,,7to5mb4x91kjhbd9tb0nqz74l,T. Bijleveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533165457,186,1,1,23,50,7rmv5ns2rj7bn4otpkur0mx0x,1,30.6,65.7,2023-04-14T18:24:59.504Z,2023-04-14T18:25:01Z,4187842793,140,17.8,4187842799,213,3.9,4187842791,56,Back,4187842797,212,17.7,4187842795,141,48.7,,,,,,,,,,49xsd6e4oyjrhtwsdbdm4rj84,L. Hartjes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533165475,187,1,1,23,52,7rmv5ns2rj7bn4otpkur0mx0x,1,17.8,48.7,2023-04-14T18:25:00.976Z,2023-04-14T18:25:03Z,4187842955,140,19.0,4187842953,56,Back,4187842957,141,15.8,4187842961,213,4.8,4187842959,212,22.4,,,,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533165501,188,1,1,23,55,7rmv5ns2rj7bn4otpkur0mx0x,1,18.1,15.3,2023-04-14T18:25:03.704Z,2023-04-14T18:25:07Z,4187843141,141,38.5,4187843139,140,3.4,4187843145,213,2.3,4187843143,212,22.1,4187843137,56,Back,,,,,,,,,,1s50ua48peo4wd0o7unmps06h,F. Mayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533165523,189,1,1,23,59,7rmv5ns2rj7bn4otpkur0mx0x,1,9,40,2023-04-14T18:25:07.824Z,2023-04-14T18:25:10Z,4187843275,213,0.9,4187843269,140,18.7,4187843273,212,17.4,4187843267,56,Back,4187843271,141,60.8,,,,,,,,,,1ljgis575ujto4361ed15w0r9,M. Nicolas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533165547,190,1,1,24,1,7rmv5ns2rj7bn4otpkur0mx0x,1,14.7,52.5,2023-04-14T18:25:10.360Z,2023-04-14T18:25:13Z,4187843427,212,16.0,4187843425,141,42.4,4187843423,140,28.5,4187843421,56,Back,4187843429,213,5.8,,,,,,,,,,49xsd6e4oyjrhtwsdbdm4rj84,L. Hartjes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533165553,191,1,1,24,4,7rmv5ns2rj7bn4otpkur0mx0x,1,25.3,40,2023-04-14T18:25:12.952Z,2023-04-14T18:25:14Z,4187843519,141,10.0,4187843523,213,4.1,4187843517,140,12.0,4187843515,56,Back,4187843521,212,24.7,,,,,,,,,,4qj88r9cjfbu05ly92vfhpi39,N. Vossebelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533165575,192,1,1,24,6,7rmv5ns2rj7bn4otpkur0mx0x,1,12.3,10.6,2023-04-14T18:25:14.840Z,2023-04-14T18:25:20Z,4187843703,140,3.8,4187843707,141,44.8,4187843711,213,1.9,4187843709,212,24.9,4187843701,56,Back,,,,,,,,,,1s50ua48peo4wd0o7unmps06h,F. Mayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533165635,193,1,1,24,11,7rmv5ns2rj7bn4otpkur0mx0x,1,7.9,54.3,2023-04-14T18:25:20.032Z,2023-04-14T18:25:25Z,4187844083,56,Back,4187844085,140,21.7,4187844091,213,5.9,4187844089,212,15.6,4187844087,141,45.7,,,,,,,,,,1ljgis575ujto4361ed15w0r9,M. Nicolas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533165657,194,1,1,24,17,7rmv5ns2rj7bn4otpkur0mx0x,1,11.6,31.6,2023-04-14T18:25:25.576Z,2023-04-14T18:25:27Z,4187844201,141,16.4,4187844197,56,Back,4187844203,212,11.7,4187844205,213,4.2,4187844199,140,6.3,,,,,,,,,,49xsd6e4oyjrhtwsdbdm4rj84,L. Hartjes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533165677,195,1,1,24,19,7rmv5ns2rj7bn4otpkur0mx0x,1,6.6,16.4,2023-04-14T18:25:27.880Z,2023-04-14T18:25:32Z,4187844339,140,41.3,4187844345,213,0.3,4187844343,212,37.6,4187844337,56,Back,4187844347,1,,4187844335,155,,4187844341,141,30.3,,,,1s50ua48peo4wd0o7unmps06h,F. Mayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533165761,196,3,1,24,23,7rmv5ns2rj7bn4otpkur0mx0x,1,37.8,29,2023-04-14T18:25:32.136Z,2023-04-14T18:26:16Z,4187846787,233,213,4187844865,56,Back,4187844867,286,,,,,,,,,,,,,,,,,3epda2hg43s8uxvf9xno74d4a,A. van der Heide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533165693,213,45,1,24,23,dac758ef858jbq7pcb3gfwite,0,62.2,71,2023-04-14T18:25:32.136Z,2023-04-14T18:26:17Z,4187846805,233,196,4187846769,285,,4187844457,56,Center,,,,,,,,,,,,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533165765,197,4,1,24,32,7rmv5ns2rj7bn4otpkur0mx0x,1,72.4,46.6,2023-04-14T18:25:40.583Z,2023-04-14T18:25:42Z,4187844875,152,,4187844873,56,Center,4187844881,233,214,4187844877,265,,4187844871,13,,4187844879,286,,,,,,,,3epda2hg43s8uxvf9xno74d4a,A. van der Heide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533165757,214,4,1,24,32,dac758ef858jbq7pcb3gfwite,0,27.6,53.4,2023-04-14T18:25:40.584Z,2023-04-14T18:25:42Z,4187844843,56,Back,4187844849,285,,4187844841,13,,4187844907,233,197,4187844847,265,,4187844845,152,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533165823,215,17,1,24,33,dac758ef858jbq7pcb3gfwite,1,0,0,2023-04-14T18:25:42.232Z,2023-04-14T18:25:45Z,4187845143,31,,4187845145,392,,4187845147,13,243,,,,,,,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533166177,198,13,1,25,18,7rmv5ns2rj7bn4otpkur0mx0x,1,72.8,46.6,2023-04-14T18:26:26.879Z,2023-04-14T18:26:44Z,4187847871,230,99.8,4187847869,458,,4187847865,102,57.0,4187847227,26,,4187847863,77,,4187847867,103,80.6,4187847231,56,Center,4187847861,120,,c9shc6t28oroqthopifjvg9ux,D. Vente,,4187847873,231,49.1,4187847229,18,,4187847383,20,,,,,,,,,,,,,,,,,,,,,
2533166185,199,5,1,25,19,7rmv5ns2rj7bn4otpkur0mx0x,0,101,55.2,2023-04-14T18:26:28.511Z,2023-04-14T18:26:29Z,4187847265,56,Center,4187847285,233,216,4187847267,346,,,,,,,,,,,,,,,,,c9shc6t28oroqthopifjvg9ux,D. Vente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533166187,216,5,1,25,19,dac758ef858jbq7pcb3gfwite,1,-1,44.8,2023-04-14T18:26:28.511Z,2023-04-14T18:29:18Z,4187847275,233,199,4187847271,56,Back,4187847273,346,,,,,,,,,,,,,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533166297,217,1,1,25,30,dac758ef858jbq7pcb3gfwite,1,5,37,2023-04-14T18:26:39.288Z,2023-04-14T18:26:40Z,4187847963,56,Back,4187847975,237,,4187847965,140,9.3,4187847969,212,28.0,4187847961,124,,4187847967,141,77.6,4187847971,213,1.4,,,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533166325,218,1,1,25,32,dac758ef858jbq7pcb3gfwite,1,9.3,77.6,2023-04-14T18:26:40.824Z,2023-04-14T18:26:44Z,4187848195,212,26.1,4187848197,213,6.1,4187848191,140,33.8,4187848193,141,71.1,4187848189,56,Back,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533166345,219,1,1,25,36,dac758ef858jbq7pcb3gfwite,1,36.5,73.3,2023-04-14T18:26:44.552Z,2023-04-14T18:26:47Z,4187848339,213,1.0,4187848331,56,Back,4187848333,140,46.3,4187848335,141,97.8,4187848337,212,19.6,,,,,,,,,,6p6sdikmka45csxfw0i0q0l3p,E. Hansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533166353,200,45,1,25,38,7rmv5ns2rj7bn4otpkur0mx0x,0,44.6,5.4,2023-04-14T18:26:47.256Z,2023-04-14T18:26:51Z,4187848537,233,220,4187848379,285,,4187848377,56,Back,,,,,,,,,,,,,,,,1s50ua48peo4wd0o7unmps06h,F. Mayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533166365,220,3,1,25,38,dac758ef858jbq7pcb3gfwite,1,55.4,94.6,2023-04-14T18:26:47.256Z,2023-04-14T18:26:51Z,4187848427,56,Left,4187848499,233,200,4187848429,286,,,,,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533166417,221,1,1,25,42,dac758ef858jbq7pcb3gfwite,1,71.9,96.9,2023-04-14T18:26:50.807Z,2023-04-14T18:26:56Z,4187848805,212,12.2,4187848799,56,Left,4187848803,141,96.3,4187848811,213,3.2,4187848801,140,60.3,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533166459,222,2,1,25,47,dac758ef858jbq7pcb3gfwite,1,67.2,69.9,2023-04-14T18:26:56.073Z,2023-04-14T18:27:02Z,4187849041,1,,4187849043,56,Center,4187849045,140,89.3,4187849047,141,34.3,4187849039,7,sbxnlkg50itbqkpuh8wnwk45,,,,,,,,,,6p6sdikmka45csxfw0i0q0l3p,E. Hansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533166461,201,55,1,25,47,7rmv5ns2rj7bn4otpkur0mx0x,1,14,61.1,2023-04-14T18:26:56.074Z,2023-04-14T18:29:22Z,,,,,,,,,,,,,,,,,,,,,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
