id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/14/value,qualifier/10/value,assist
2499601199,152,1,1,20,42,e8hiwrw6ocxm5iht6sp7jiv19,1,61.5,13.1,2023-01-22T11:37:07.845Z,2023-01-22T11:37:09Z,3989662553,212,4.6,3989662551,141,6.7,3989662547,56,Right,3989662549,140,60.0,3989662545,3,,3989662555,213,4.4,,,,,,,4nz928h6p0nl8p161dxg55pn8,X. Severina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499601225,153,1,1,20,44,e8hiwrw6ocxm5iht6sp7jiv19,1,60.9,12.3,2023-01-22T11:37:09.734Z,2023-01-22T11:37:13Z,3989662679,140,59.6,3989662675,155,,3989662685,213,1.6,3989662687,1,,3989662683,212,38.6,3989662677,56,Center,3989662681,141,69.0,,,,b1yxo0olp9c2ufh1l1qxsef9x,T. Verheydt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499601269,154,1,1,20,48,e8hiwrw6ocxm5iht6sp7jiv19,1,60.8,71.7,2023-01-22T11:37:13.469Z,2023-01-22T11:37:21Z,3989662933,56,Center,3989662943,212,7.7,3989662935,140,67.9,3989662939,141,74.8,3989662945,213,0.3,,,,,,,,,,dineetneurorxpx1yv0v8tega,A. Absalem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499601297,155,1,1,20,56,e8hiwrw6ocxm5iht6sp7jiv19,1,75.8,74.1,2023-01-22T11:37:21.589Z,2023-01-22T11:37:26Z,3989663069,213,4.8,3989663065,141,62.0,3989663067,212,8.3,3989663063,140,76.7,3989663061,56,Center,,,,,,,,,,12y6tmd1yr04c0ed2klslpwb9,J. Sleegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499601287,180,43,1,21,0,ch82doz9w9t1sw9ae3a4ffh0j,1,0,0,2023-01-22T11:37:25.602Z,2023-01-22T11:37:32Z,3989663265,144,49,,,,,,,,,,,,,,,,,,,,,,84isfq4ix06ebaf7a7jcvd9wq,J. Rawlins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499601299,156,61,1,21,1,e8hiwrw6ocxm5iht6sp7jiv19,0,76.4,63.1,2023-01-22T11:37:26.549Z,2023-01-22T11:37:26Z,3989663073,56,Center,,,,,,,,,,,,,,,,,,,,,,4nz928h6p0nl8p161dxg55pn8,X. Severina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499601349,157,43,1,21,7,e8hiwrw6ocxm5iht6sp7jiv19,1,0,0,2023-01-22T11:37:32.958Z,2023-01-22T11:37:37Z,3989663379,13,0,3989663487,144,4,3989663385,265,0,3989663387,286,0,3989663383,152,0,3989663381,56,Center,,,,,,,4nz928h6p0nl8p161dxg55pn8,X. Severina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499601393,182,1,1,21,15,ch82doz9w9t1sw9ae3a4ffh0j,0,22.2,25.5,2023-01-22T11:37:40.882Z,2023-01-22T11:37:41Z,3989663633,56,Back,3989663639,212,4.8,3989663631,157,,3989663635,140,23.3,3989663643,1,,3989663637,141,32.4,3989663641,213,1.3,,,,84isfq4ix06ebaf7a7jcvd9wq,J. Rawlins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499601353,181,61,1,21,16,ch82doz9w9t1sw9ae3a4ffh0j,1,22.2,27.3,2023-01-22T11:37:41.425Z,2023-01-22T11:37:49Z,3989663397,56,Back,,,,,,,,,,,,,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499601429,158,27,1,21,20,e8hiwrw6ocxm5iht6sp7jiv19,1,0,0,2023-01-22T11:37:46.117Z,2023-01-22T11:37:54Z,3989664105,233,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499601475,183,27,1,21,20,ch82doz9w9t1sw9ae3a4ffh0j,1,0,0,2023-01-22T11:37:46.117Z,2023-01-22T11:37:54Z,3989664111,233,158,3989664089,53,c6i4usq34m3389rtbqptahrai,3989664087,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499601771,159,28,1,22,4,e8hiwrw6ocxm5iht6sp7jiv19,1,0,0,2023-01-22T11:38:29.933Z,2023-01-22T12:20:46Z,3989665597,55,158,3989760061,233,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499601829,185,28,1,22,4,ch82doz9w9t1sw9ae3a4ffh0j,1,0,0,2023-01-22T11:38:29.933Z,2023-01-22T12:20:47Z,3989760071,233,159,3989665909,55,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499601969,161,68,1,22,33,e8hiwrw6ocxm5iht6sp7jiv19,0,0,0,2023-01-22T11:38:58.973Z,2023-01-22T11:38:59Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499601985,187,68,1,22,35,ch82doz9w9t1sw9ae3a4ffh0j,1,0,0,2023-01-22T11:39:01.386Z,2023-01-22T11:39:01Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499602003,188,1,1,22,38,ch82doz9w9t1sw9ae3a4ffh0j,0,22.2,73.8,2023-01-22T11:39:03.573Z,2023-01-22T11:39:07Z,3989666865,56,Center,3989666873,213,5.8,3989666871,212,38.2,3989666869,141,48.4,3989666875,1,,3989666867,140,54.6,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499602013,162,49,1,22,40,e8hiwrw6ocxm5iht6sp7jiv19,1,42.4,49,2023-01-22T11:39:06.117Z,2023-01-22T11:39:06Z,,,,,,,,,,,,,,,,,,,,,,,,,8z4wdv767cv7ddqgrkz5txsrt,B. Kemper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499602043,163,1,1,22,41,e8hiwrw6ocxm5iht6sp7jiv19,1,42.4,49,2023-01-22T11:39:06.804Z,2023-01-22T11:39:09Z,3989667069,141,50.7,3989667071,212,8.6,3989667073,213,0.1,3989667065,56,Center,3989667067,140,50.5,,,,,,,,,,8z4wdv767cv7ddqgrkz5txsrt,B. Kemper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499602051,164,1,1,22,43,e8hiwrw6ocxm5iht6sp7jiv19,1,53,54.8,2023-01-22T11:39:09.164Z,2023-01-22T11:39:10Z,3989667143,213,2.2,3989667137,140,39.1,3989667141,212,23.3,3989667139,141,81.5,3989667135,56,Back,,,,,,,,,,b4a2wu8fdbrh5sirpv34hoewa,T. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499602061,165,1,1,22,45,e8hiwrw6ocxm5iht6sp7jiv19,1,40.4,82.6,2023-01-22T11:39:10.748Z,2023-01-22T11:39:12Z,3989667193,212,10.0,3989667189,140,35.4,3989667195,213,4.2,3989667191,141,70.0,3989667187,56,Back,,,,,,,,,,dineetneurorxpx1yv0v8tega,A. Absalem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499602069,166,1,1,22,47,e8hiwrw6ocxm5iht6sp7jiv19,1,35.2,64.3,2023-01-22T11:39:12.492Z,2023-01-22T11:39:14Z,3989667219,141,49.1,3989667215,56,Back,3989667221,212,12.6,3989667223,213,5.3,3989667217,140,42.1,,,,,,,,,,b4a2wu8fdbrh5sirpv34hoewa,T. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499602087,167,1,1,22,48,e8hiwrw6ocxm5iht6sp7jiv19,1,45.4,41.6,2023-01-22T11:39:14.268Z,2023-01-22T11:39:18Z,3989667321,212,27.2,3989667323,213,2.3,3989667317,140,27.4,3989667319,141,70.3,3989667315,56,Back,,,,,,,,,,cp732f8tqz91xeahijtd35rd,J. Wehrmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499602111,168,1,1,22,53,e8hiwrw6ocxm5iht6sp7jiv19,0,29.9,70.7,2023-01-22T11:39:18.652Z,2023-01-22T11:39:43Z,3989667441,213,6.3,3989667437,141,68.6,3989667443,1,,3989667435,140,77.9,3989667431,155,,3989667439,212,50.4,3989667433,56,Center,,,,8z4wdv767cv7ddqgrkz5txsrt,B. Kemper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499602123,189,49,1,22,57,ch82doz9w9t1sw9ae3a4ffh0j,1,4.1,30.6,2023-01-22T11:39:23.328Z,2023-01-22T11:39:23Z,,,,,,,,,,,,,,,,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499602131,190,1,1,22,58,ch82doz9w9t1sw9ae3a4ffh0j,1,3.2,31.5,2023-01-22T11:39:23.521Z,2023-01-22T11:39:24Z,3989667579,212,8.8,3989667575,140,1.2,3989667573,56,Back,3989667577,141,44.0,3989667581,213,1.8,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499602183,191,1,1,22,59,ch82doz9w9t1sw9ae3a4ffh0j,1,1.8,44,2023-01-22T11:39:24.688Z,2023-01-22T11:39:31Z,3989667907,141,21.9,3989667911,213,5.6,3989667909,212,23.0,3989667903,56,Back,3989667905,140,18.4,,,,,,,,,,deb7ysp5fwiouttlarstuxgyc,K. Gadellaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499602187,192,1,1,23,6,ch82doz9w9t1sw9ae3a4ffh0j,0,53.4,8.9,2023-01-22T11:39:31.568Z,2023-01-22T11:39:31Z,3989667923,140,57.1,3989667929,213,0.5,3989667921,56,Right,3989667925,141,12.2,3989667927,212,4.5,,,,,,,,,,84isfq4ix06ebaf7a7jcvd9wq,J. Rawlins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499602203,169,61,1,23,9,e8hiwrw6ocxm5iht6sp7jiv19,1,52.8,79.7,2023-01-22T11:39:34.445Z,2023-01-22T11:39:34Z,3989667995,56,Left,,,,,,,,,,,,,,,,,,,,,,7c58hgy3g9gntpuqf5w5hpvu2,M. Sellouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499602229,170,61,1,23,11,e8hiwrw6ocxm5iht6sp7jiv19,0,32.2,72.7,2023-01-22T11:39:37.131Z,2023-01-22T11:39:37Z,3989668151,56,Back,,,,,,,,,,,,,,,,,,,,,,b4a2wu8fdbrh5sirpv34hoewa,T. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499602239,171,5,1,23,12,e8hiwrw6ocxm5iht6sp7jiv19,0,29.6,101.6,2023-01-22T11:39:37.761Z,2023-01-22T12:20:42Z,3989668209,347,,3989668207,56,Back,3989668687,233,193,,,,,,,,,,,,,,,,b4a2wu8fdbrh5sirpv34hoewa,T. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499602307,193,5,1,23,12,ch82doz9w9t1sw9ae3a4ffh0j,1,70.4,-1.6,2023-01-22T11:39:37.761Z,2023-01-22T11:39:53Z,3989668663,56,Right,3989668675,233,171,3989668665,347,,,,,,,,,,,,,,,,,84isfq4ix06ebaf7a7jcvd9wq,J. Rawlins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499602353,194,1,1,23,27,ch82doz9w9t1sw9ae3a4ffh0j,1,71.2,0,2023-01-22T11:39:52.944Z,2023-01-22T11:39:59Z,3989668917,56,Right,3989668925,213,0.3,3989668923,212,23.8,3989668921,141,7.4,3989668915,107,,3989668919,140,93.1,3989668927,1,,,,,84isfq4ix06ebaf7a7jcvd9wq,J. Rawlins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499602357,195,1,1,23,34,ch82doz9w9t1sw9ae3a4ffh0j,0,98.8,3.7,2023-01-22T11:39:59.697Z,2023-01-22T11:40:00Z,3989668959,140,97.6,3989668965,213,1.8,3989668961,141,13.5,3989668963,212,6.8,3989668957,56,Right,,,,,,,,,,8r3k1iuul274c0ha0vy90jys,A. Oehlers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499602363,172,49,1,23,35,e8hiwrw6ocxm5iht6sp7jiv19,1,3.3,79.7,2023-01-22T11:40:01.364Z,2023-01-22T11:40:01Z,,,,,,,,,,,,,,,,,,,,,,,,,8z4wdv767cv7ddqgrkz5txsrt,B. Kemper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499602373,173,1,1,23,36,e8hiwrw6ocxm5iht6sp7jiv19,0,2.9,78.8,2023-01-22T11:40:02.115Z,2023-01-22T11:40:03Z,3989669055,56,Back,3989669053,157,,3989669059,141,79.7,3989669063,213,0.0,3989669057,140,42.6,3989669065,1,,3989669061,212,41.7,,,,8z4wdv767cv7ddqgrkz5txsrt,B. Kemper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499602381,196,1,1,23,38,ch82doz9w9t1sw9ae3a4ffh0j,0,67.1,24.9,2023-01-22T11:40:04Z,2023-01-22T11:40:04Z,3989669123,141,52.1,3989669121,140,95.4,3989669127,213,0.6,3989669119,56,Center,3989669117,157,,3989669129,1,,3989669125,212,35.0,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499602401,174,52,1,23,41,e8hiwrw6ocxm5iht6sp7jiv19,1,10.1,49,2023-01-22T11:40:06.940Z,2023-01-22T11:40:07Z,,,,,,,,,,,,,,,,,,,,,,,,,axhjtqfa2xxud2tdle8zfxrkl,L. Koopmans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499602459,175,1,1,23,44,e8hiwrw6ocxm5iht6sp7jiv19,1,10,43,2023-01-22T11:40:10.099Z,2023-01-22T11:40:15Z,3989669549,56,Back,3989669555,212,12.8,3989669557,213,6.2,3989669547,123,,3989669551,140,22.2,3989669553,141,42.2,,,,,,,axhjtqfa2xxud2tdle8zfxrkl,L. Koopmans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499602473,176,1,1,23,49,e8hiwrw6ocxm5iht6sp7jiv19,1,32.9,27.9,2023-01-22T11:40:15.267Z,2023-01-22T11:40:18Z,3989669675,56,Back,3989669679,141,14.1,3989669677,140,35.8,3989669681,212,9.9,3989669683,213,5.0,,,,,,,,,,5n5otf2ldw9w4nbm8zjabnd1x,D. Werker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499602503,177,1,1,23,52,e8hiwrw6ocxm5iht6sp7jiv19,1,34.8,12.8,2023-01-22T11:40:18.339Z,2023-01-22T11:40:22Z,3989669885,141,31.0,3989669889,213,2.6,3989669881,56,Back,3989669883,140,14.4,3989669887,212,24.7,,,,,,,,,,b1zeqxuwoyzx1eukf18ptdgq,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499602521,178,1,1,23,57,e8hiwrw6ocxm5iht6sp7jiv19,1,12.7,35.8,2023-01-22T11:40:22.756Z,2023-01-22T11:40:27Z,3989670015,56,Back,3989670019,141,59.6,3989670017,140,24.4,3989670023,213,0.9,3989670021,212,20.3,,,,,,,,,,axhjtqfa2xxud2tdle8zfxrkl,L. Koopmans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499602547,179,1,1,24,1,e8hiwrw6ocxm5iht6sp7jiv19,1,28.4,63,2023-01-22T11:40:27.115Z,2023-01-22T11:40:31Z,3989670217,213,4.9,3989670213,141,12.5,3989670211,140,33.8,3989670207,155,,3989670209,56,Back,3989670219,1,,3989670215,212,34.8,,,,7c58hgy3g9gntpuqf5w5hpvu2,M. Sellouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499602577,180,1,1,24,6,e8hiwrw6ocxm5iht6sp7jiv19,1,33.8,12.5,2023-01-22T11:40:31.620Z,2023-01-22T11:40:35Z,3989670413,213,0.0,3989670397,155,,3989670417,1,,3989670401,140,66.8,3989670399,56,Right,3989670409,212,34.7,3989670405,141,13.1,,,,b1zeqxuwoyzx1eukf18ptdgq,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499602581,181,50,1,24,9,e8hiwrw6ocxm5iht6sp7jiv19,1,73.2,10.4,2023-01-22T11:40:35.136Z,2023-01-22T11:40:36Z,3989670457,233,197,3989670431,286,,3989670429,56,Right,,,,,,,,,,,,,,,,cp732f8tqz91xeahijtd35rd,J. Wehrmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499602583,197,7,1,24,9,ch82doz9w9t1sw9ae3a4ffh0j,1,26.8,89.6,2023-01-22T11:40:35.137Z,2023-01-22T11:40:36Z,3989670451,233,181,3989670435,167,,3989670439,285,,3989670437,56,Back,,,,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499602617,182,5,1,24,10,e8hiwrw6ocxm5iht6sp7jiv19,1,73.4,-1.6,2023-01-22T11:40:36.096Z,2023-01-22T12:20:42Z,3989670639,347,,3989670637,56,Right,3989670641,233,198,,,,,,,,,,,,,,,,cp732f8tqz91xeahijtd35rd,J. Wehrmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499602585,198,5,1,24,10,ch82doz9w9t1sw9ae3a4ffh0j,0,26.6,101.6,2023-01-22T11:40:36.096Z,2023-01-22T11:40:41Z,3989670441,56,Back,3989670443,347,,3989670659,233,182,,,,,,,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499602627,183,1,1,24,15,e8hiwrw6ocxm5iht6sp7jiv19,1,71.7,0,2023-01-22T11:40:40.395Z,2023-01-22T11:40:42Z,3989670701,56,Right,3989670703,140,76.9,3989670707,141,8.0,3989670711,212,8.4,3989670713,213,0.9,3989670699,107,,,,,,,,cp732f8tqz91xeahijtd35rd,J. Wehrmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499602639,184,1,1,24,16,e8hiwrw6ocxm5iht6sp7jiv19,1,76.9,8,2023-01-22T11:40:41.891Z,2023-01-22T11:40:43Z,3989670779,56,Right,3989670783,141,3.4,3989670789,213,3.8,3989670785,212,5.2,3989670781,140,72.9,,,,,,,,,,4nz928h6p0nl8p161dxg55pn8,X. Severina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499602653,185,1,1,24,17,e8hiwrw6ocxm5iht6sp7jiv19,1,72.9,3.4,2023-01-22T11:40:42.970Z,2023-01-22T11:40:46Z,3989670887,213,1.9,3989670883,141,10.9,3989670881,140,71.1,3989670879,56,Right,3989670885,212,5.4,,,,,,,,,,cp732f8tqz91xeahijtd35rd,J. Wehrmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499602663,186,1,1,24,20,e8hiwrw6ocxm5iht6sp7jiv19,0,69.7,13.7,2023-01-22T11:40:46.092Z,2023-01-22T12:19:01Z,3989670953,141,49.6,3989670951,140,88.4,3989670947,155,,3989670955,212,31.3,3989670949,56,Center,3989670957,213,0.9,,,,,,,4nz928h6p0nl8p161dxg55pn8,X. Severina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499602667,199,12,1,24,21,ch82doz9w9t1sw9ae3a4ffh0j,1,11.1,40.6,2023-01-22T11:40:47.264Z,2023-01-22T11:40:48Z,3989670975,140,30.0,3989670973,56,Back,3989670979,212,22.0,3989670977,141,26.5,3989670981,213,5.8,3989670999,15,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499602693,187,1,1,24,25,e8hiwrw6ocxm5iht6sp7jiv19,0,66.4,76.1,2023-01-22T11:40:50.676Z,2023-01-22T15:10:04Z,3989756021,236,,3989755991,155,,3989671133,56,Center,3989756023,233,200,3989756027,286,,3989755997,141,73.0,3989755995,140,68.2,3989756001,213,5.4,dineetneurorxpx1yv0v8tega,A. Absalem,,3989755999,212,3989755989,2,,,,,,,,,,,,,,,,,,,,,2.8,,,,,,
2499602687,200,12,1,24,25,ch82doz9w9t1sw9ae3a4ffh0j,1,9.8,40.9,2023-01-22T11:40:50.776Z,2023-01-22T12:19:02Z,3989674311,185,,3989756029,233,187,3989671109,56,Back,,,,,,,,,,,,,,,,84isfq4ix06ebaf7a7jcvd9wq,J. Rawlins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499603003,204,43,1,24,25,ch82doz9w9t1sw9ae3a4ffh0j,1,0,0,2023-01-22T11:40:50.776Z,2023-01-22T12:18:48Z,3989754317,233,187,3989672867,94,0,3989755509,144,10,3989672869,56,Back,,,,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499602749,188,50,1,24,33,e8hiwrw6ocxm5iht6sp7jiv19,1,80.5,5,2023-01-22T11:40:58.539Z,2023-01-22T11:41:01Z,3989671499,233,201,3989671415,286,,3989671413,56,Right,,,,,,,,,,,,,,,,4nz928h6p0nl8p161dxg55pn8,X. Severina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499602761,201,7,1,24,33,ch82doz9w9t1sw9ae3a4ffh0j,0,19.5,95,2023-01-22T11:40:58.540Z,2023-01-22T11:41:00Z,3989671465,56,Back,3989671481,233,188,3989671467,285,,,,,,,,,,,,,,,,,2n5747kdxok0ifg5o37336plg,L. Edhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499602777,190,61,1,24,33,e8hiwrw6ocxm5iht6sp7jiv19,1,84.2,2.2,2023-01-22T11:40:58.947Z,2023-01-22T11:41:05Z,3989671529,56,Right,,,,,,,,,,,,,,,,,,,,,,4nz928h6p0nl8p161dxg55pn8,X. Severina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499602775,189,5,1,24,34,e8hiwrw6ocxm5iht6sp7jiv19,0,83.1,-1.5,2023-01-22T11:40:59.882Z,2023-01-22T11:41:10Z,3989671527,347,,3989671843,233,202,3989671525,56,Right,,,,,,,,,,,,,,,,4nz928h6p0nl8p161dxg55pn8,X. Severina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499602829,202,5,1,24,34,ch82doz9w9t1sw9ae3a4ffh0j,1,16.9,101.5,2023-01-22T11:40:59.882Z,2023-01-22T12:20:42Z,3989671803,347,,3989671835,233,189,3989671801,56,Back,,,,,,,,,,,,,,,,2n5747kdxok0ifg5o37336plg,L. Edhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499602943,203,1,1,24,54,ch82doz9w9t1sw9ae3a4ffh0j,0,17.4,100,2023-01-22T11:41:19.552Z,2023-01-22T11:41:21Z,3989672469,140,36.5,3989672471,141,93.6,3989672475,213,6.0,3989672465,107,,3989672473,212,20.9,3989672467,56,Back,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499602963,191,49,1,24,58,e8hiwrw6ocxm5iht6sp7jiv19,1,66.6,5.9,2023-01-22T11:41:23.747Z,2023-01-22T11:41:23Z,,,,,,,,,,,,,,,,,,,,,,,,,b4a2wu8fdbrh5sirpv34hoewa,T. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499602987,192,1,1,24,59,e8hiwrw6ocxm5iht6sp7jiv19,1,66.6,5.9,2023-01-22T11:41:24.588Z,2023-01-22T11:41:27Z,3989672759,141,7.3,3989672753,155,,3989672755,56,Right,3989672761,212,8.8,3989672757,140,74.9,3989672763,213,0.1,,,,,,,b4a2wu8fdbrh5sirpv34hoewa,T. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499602999,193,1,1,25,1,e8hiwrw6ocxm5iht6sp7jiv19,0,85.5,5.5,2023-01-22T11:41:26.995Z,2023-01-22T11:41:27Z,3989672857,213,1.5,3989672837,2,,3989672841,155,,3989672851,141,12.6,3989672849,140,85.6,3989672845,56,Right,3989672855,212,4.8,,,,cp732f8tqz91xeahijtd35rd,J. Wehrmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499603021,205,49,1,25,5,ch82doz9w9t1sw9ae3a4ffh0j,1,13.1,69.6,2023-01-22T11:41:30.559Z,2023-01-22T11:41:30Z,,,,,,,,,,,,,,,,,,,,,,,,,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499603051,206,1,1,25,5,ch82doz9w9t1sw9ae3a4ffh0j,1,13,69,2023-01-22T11:41:30.720Z,2023-01-22T11:41:33Z,3989673095,56,Back,3989673099,141,70.9,3989673097,140,7.2,3989673101,212,6.2,3989673103,213,2.9,,,,,,,,,,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499603063,207,1,1,25,5,ch82doz9w9t1sw9ae3a4ffh0j,0,8.1,72,2023-01-22T11:41:31.088Z,2023-01-22T11:52:11Z,3989673149,155,,3989673161,1,,3989673159,213,0.3,3989673155,141,88.4,3989673157,212,38.3,3989673153,140,43.0,3989673151,56,Back,,,,c2d9oidweb7cj1g39jwuugro4,O. van Eldik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499603029,194,61,1,25,5,e8hiwrw6ocxm5iht6sp7jiv19,0,85.6,25.2,2023-01-22T11:41:31.283Z,2023-01-22T11:41:31Z,3989672985,56,Center,,,,,,,,,,,,,,,,,,,,,,4nz928h6p0nl8p161dxg55pn8,X. Severina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499603113,195,4,1,25,14,e8hiwrw6ocxm5iht6sp7jiv19,1,59.6,12,2023-01-22T11:41:39.614Z,2023-01-22T13:36:28Z,3989673451,56,Right,3989674437,241,,3989673513,233,208,3989673461,286,,3989674435,12,,,,,,,,,,,5n5otf2ldw9w4nbm8zjabnd1x,D. Werker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
