id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist
2501008447,142,1,1,11,52,2uuh2bir8ktof0uxfo06lb4ox,1,62.9,50.3,2023-01-27T19:11:13.048Z,2023-01-27T19:11:14Z,3997021795,141,34.3,3997021799,212,11.1,3997021791,140,61.0,3997021805,213,4.5,3997021787,56,Center,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501008477,143,1,1,11,54,2uuh2bir8ktof0uxfo06lb4ox,1,61,33.3,2023-01-27T19:11:14.856Z,2023-01-27T19:11:16Z,3997021939,140,61.2,3997021941,141,47.9,3997021943,212,9.9,3997021937,56,Center,3997021945,213,1.5,,,,,,,,,,a339o11ut8s1o9odm6ybc4pka,T. van den Belt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501008525,144,1,1,11,56,2uuh2bir8ktof0uxfo06lb4ox,1,61.6,48.1,2023-01-27T19:11:16.808Z,2023-01-27T19:11:21Z,3997022167,56,Center,3997022171,141,70.2,3997022169,140,71.3,3997022175,213,1.0,3997022173,212,18.2,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501008557,145,1,1,12,0,2uuh2bir8ktof0uxfo06lb4ox,1,72.5,70.9,2023-01-27T19:11:21.464Z,2023-01-27T19:11:23Z,3997022321,213,4.1,3997022317,212,17.9,3997022313,141,49.3,3997022307,56,Center,3997022309,140,62.8,,,,,,,,,,29s8wk0a2m66rebsfx1jfuuh,D. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501008589,146,1,1,12,3,2uuh2bir8ktof0uxfo06lb4ox,1,62.8,49.3,2023-01-27T19:11:23.512Z,2023-01-27T19:11:25Z,3997022495,212,13.2,3997022493,141,67.6,3997022497,213,1.9,3997022489,56,Center,3997022491,140,58.7,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501008631,147,1,1,12,5,2uuh2bir8ktof0uxfo06lb4ox,1,58.7,67.6,2023-01-27T19:11:25.512Z,2023-01-27T19:11:28Z,3997022647,141,93.0,3997022649,212,20.2,3997022645,140,68.6,3997022643,56,Left,3997022651,213,1.0,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501008661,148,1,1,12,7,2uuh2bir8ktof0uxfo06lb4ox,1,67.7,92.6,2023-01-27T19:11:28.360Z,2023-01-27T19:11:31Z,3997022809,212,14.4,3997022805,140,58.6,3997022803,56,Center,3997022811,213,4.0,3997022807,141,76.7,,,,,,,,,,csecbdlw3sxstnebpiw91ezxm,S. Lagsir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501008715,149,1,1,12,11,2uuh2bir8ktof0uxfo06lb4ox,1,58.6,76.7,2023-01-27T19:11:31.639Z,2023-01-27T19:11:35Z,3997023109,213,5.3,3997023105,141,50.4,3997023103,140,70.1,3997023107,212,21.6,3997023101,56,Center,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501008781,150,1,1,12,15,2uuh2bir8ktof0uxfo06lb4ox,1,68.1,59.9,2023-01-27T19:11:35.608Z,2023-01-27T19:11:39Z,3997023411,212,14.1,3997023409,141,60.6,3997023405,56,Center,3997023413,213,0.0,3997023407,140,81.5,,,,,,,,,,a339o11ut8s1o9odm6ybc4pka,T. van den Belt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501009249,153,1,1,12,17,2uuh2bir8ktof0uxfo06lb4ox,0,74.7,74.4,2023-01-27T19:11:37.601Z,2023-01-27T19:46:01Z,3997025659,56,Center,3997025663,141,70.2,3997027793,236,,3997025661,140,74.7,3997025667,213,4.7,3997027799,286,,3997027795,233,94,3997025665,212,2.9,1rd0zzpp3dn0y7qtxwc57g7h1,R. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501009615,94,74,1,12,17,dnzj0iv5qtaemm9kthh9pos8q,1,21.7,27.7,2023-01-27T19:11:37.602Z,2023-01-27T19:12:47Z,3997027461,285,,3997027813,233,153,3997027459,56,Back,,,,,,,,,,,,,,,,8uw9w30592omb8acpnssgdlh,R. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501008785,151,50,1,12,17,2uuh2bir8ktof0uxfo06lb4ox,1,78.8,63.2,2023-01-27T19:11:38.208Z,2023-01-27T19:14:47Z,3997023495,233,85,3997023433,286,,3997023431,56,Center,,,,,,,,,,,,,,,,by85t8ssyumcjcks1jx3v96vo,Y. Taha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501008791,85,7,1,12,17,dnzj0iv5qtaemm9kthh9pos8q,0,21.2,36.8,2023-01-27T19:11:38.209Z,2023-01-27T19:14:48Z,3997023457,285,,3997023485,233,151,3997023455,56,Back,,,,,,,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501008827,86,49,1,12,20,dnzj0iv5qtaemm9kthh9pos8q,1,26.9,45.5,2023-01-27T19:11:41.386Z,2023-01-27T19:11:41Z,,,,,,,,,,,,,,,,,,,,,,,,,bquqyyfz4lj0xrerbhbtj1jze,Ö. Gündüz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501008869,87,1,1,12,21,dnzj0iv5qtaemm9kthh9pos8q,1,26.8,39.5,2023-01-27T19:11:42.441Z,2023-01-27T19:11:45Z,3997023827,56,Back,3997023835,213,5.4,3997023831,141,7.1,3997023829,140,44.3,3997023833,212,28.7,,,,,,,,,,bquqyyfz4lj0xrerbhbtj1jze,Ö. Gündüz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501008925,88,1,1,12,24,dnzj0iv5qtaemm9kthh9pos8q,1,44,5.6,2023-01-27T19:11:45.257Z,2023-01-27T19:11:49Z,3997024097,141,8.5,3997024101,213,3.1,3997024095,140,20.7,3997024099,212,24.5,3997024093,56,Back,,,,,,,,,,f1as17wqpj44gihtvw936lofd,B. van Hoeven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501008993,89,1,1,12,28,dnzj0iv5qtaemm9kthh9pos8q,1,20.7,9.2,2023-01-27T19:11:49.322Z,2023-01-27T19:11:53Z,3997024353,140,46.0,3997024351,56,Back,3997024349,155,,3997024357,212,27.2,3997024355,141,17.6,3997024359,213,0.2,,,,,,,dcdvet7azx1a59xm2ke7qi2cq,I. Pata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501009075,90,1,1,12,30,dnzj0iv5qtaemm9kthh9pos8q,1,46,16.2,2023-01-27T19:11:50.889Z,2023-01-27T19:51:22Z,3997024741,141,6.4,3997024739,140,45.3,3997024737,56,Back,3997024743,212,6.7,3997024745,213,4.6,,,,,,,,,,b950jt347chmq9whlkgl6fxpm,K. Leidsman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501009079,91,4,1,12,31,dnzj0iv5qtaemm9kthh9pos8q,1,51.2,6.8,2023-01-27T19:11:52.215Z,2023-01-27T19:45:54Z,3997024755,265,,3997024753,152,,3997024757,286,,3997137809,233,152,3997024749,13,,3997024751,56,Right,,,,,,,f1as17wqpj44gihtvw936lofd,B. van Hoeven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501008983,152,4,1,12,31,2uuh2bir8ktof0uxfo06lb4ox,0,48.8,93.2,2023-01-27T19:11:52.216Z,2023-01-27T19:45:54Z,3997024309,152,,3997024305,13,,3997024313,285,,3997024307,56,Back,3997024311,265,,3997137833,233,91,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501009321,92,1,1,12,57,dnzj0iv5qtaemm9kthh9pos8q,0,54.6,4,2023-01-27T19:12:17.673Z,2023-01-27T19:51:17Z,3997026031,141,90.3,3997026037,1,,3997026029,140,68.7,3997026025,152,,3997026033,212,60.5,3997026023,157,,3997026021,5,,3997026027,56,Left,bquqyyfz4lj0xrerbhbtj1jze,Ö. Gündüz,3997026035,213,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,
2501009309,154,44,1,12,59,2uuh2bir8ktof0uxfo06lb4ox,1,33.7,11.3,2023-01-27T19:12:19.895Z,2023-01-27T19:12:22Z,3997025965,285,,3997025959,56,Back,3997026163,233,93,,,,,,,,,,,,,,,,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501009327,93,44,1,12,59,dnzj0iv5qtaemm9kthh9pos8q,0,66.3,88.7,2023-01-27T19:12:19.896Z,2023-01-27T19:12:22Z,3997026075,286,,3997026243,233,154,3997026073,56,Left,,,,,,,,,,,,,,,,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501009337,155,1,1,12,59,2uuh2bir8ktof0uxfo06lb4ox,1,35.9,11.6,2023-01-27T19:12:20.136Z,2023-01-27T19:12:21Z,3997026123,212,18.5,3997026113,3,,3997026117,140,40.8,3997026115,56,Back,3997026119,141,37.7,3997026125,213,1.3,,,,,,,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501009357,156,1,1,13,1,2uuh2bir8ktof0uxfo06lb4ox,1,38,37.7,2023-01-27T19:12:21.752Z,2023-01-27T19:14:41Z,3997026205,56,Back,3997026209,141,60.0,3997026211,212,17.6,3997026203,3,,3997026207,140,29.5,3997026213,213,2.1,,,,,,,2esbyi3i7rtsdkxe6a917rsnp,L. Thy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501009387,157,1,1,13,2,2uuh2bir8ktof0uxfo06lb4ox,1,32,64.3,2023-01-27T19:12:22.968Z,2023-01-27T19:12:25Z,3997026343,3,,3997026347,140,38.0,3997026351,212,15.7,3997026349,141,85.4,3997026345,56,Back,3997026353,213,1.2,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501009397,158,49,1,13,4,2uuh2bir8ktof0uxfo06lb4ox,1,38.3,85.6,2023-01-27T19:12:24.984Z,2023-01-27T19:12:25Z,,,,,,,,,,,,,,,,,,,,,,,,,csecbdlw3sxstnebpiw91ezxm,S. Lagsir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501009483,159,1,1,13,6,2uuh2bir8ktof0uxfo06lb4ox,1,37.3,84.8,2023-01-27T19:12:26.808Z,2023-01-27T19:12:31Z,3997026821,212,13.1,3997026817,140,32.0,3997026823,213,4.3,3997026815,56,Back,3997026819,141,67.3,,,,,,,,,,csecbdlw3sxstnebpiw91ezxm,S. Lagsir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501009563,160,1,1,13,10,2uuh2bir8ktof0uxfo06lb4ox,1,32.8,70,2023-01-27T19:12:31.240Z,2023-01-27T19:12:39Z,3997027217,140,43.3,3997027221,212,17.7,3997027219,141,90.3,3997027215,56,Back,3997027223,213,0.9,,,,,,,,,,1rd0zzpp3dn0y7qtxwc57g7h1,R. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501009633,161,1,1,13,18,2uuh2bir8ktof0uxfo06lb4ox,1,60.2,91.5,2023-01-27T19:12:38.872Z,2023-01-27T19:12:44Z,3997027561,141,74.8,3997027563,212,11.8,3997027555,56,Center,3997027559,140,57.2,3997027565,213,4.4,,,,,,,,,,csecbdlw3sxstnebpiw91ezxm,S. Lagsir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501009685,162,1,1,13,23,2uuh2bir8ktof0uxfo06lb4ox,1,57.4,61.7,2023-01-27T19:12:43.991Z,2023-01-27T19:12:48Z,3997027833,141,31.8,3997027835,212,25.4,3997027831,140,71.9,3997027837,213,5.4,3997027829,56,Center,,,,,,,,,,1rd0zzpp3dn0y7qtxwc57g7h1,R. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501009705,163,1,1,13,26,2uuh2bir8ktof0uxfo06lb4ox,1,71.9,30,2023-01-27T19:12:47.478Z,2023-01-27T19:12:49Z,3997027967,140,85.0,3997027971,212,18.0,3997027965,56,Right,3997027969,141,12.9,3997027973,213,5.6,,,,,,,,,,by85t8ssyumcjcks1jx3v96vo,Y. Taha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501009741,164,1,1,13,29,2uuh2bir8ktof0uxfo06lb4ox,1,85,12.9,2023-01-27T19:12:49.543Z,2023-01-27T19:12:52Z,3997028127,56,Center,3997028135,213,2.8,3997028133,212,18.8,3997028129,140,68.3,3997028131,141,22.8,,,,,,,,,,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501009759,165,1,1,13,31,2uuh2bir8ktof0uxfo06lb4ox,0,68.1,26.7,2023-01-27T19:12:52.104Z,2023-01-27T19:12:53Z,3997028245,212,26.3,3997028237,155,,3997028243,141,54.0,3997028247,213,0.8,3997028239,56,Center,3997028241,140,85.8,,,,,,,a339o11ut8s1o9odm6ybc4pka,T. van den Belt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501009773,95,1,1,13,33,dnzj0iv5qtaemm9kthh9pos8q,0,13.4,42.1,2023-01-27T19:12:54.122Z,2023-01-27T19:12:54Z,3997028315,213,0.3,3997028307,56,Back,3997028313,212,18.4,3997028305,3,,3997028309,140,29.9,3997028311,141,51.0,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501009837,166,1,1,13,35,2uuh2bir8ktof0uxfo06lb4ox,1,68.5,51.3,2023-01-27T19:12:55.815Z,2023-01-27T19:13:00Z,3997028635,56,Center,3997028641,212,14.1,3997028639,141,69.4,3997028643,213,1.1,3997028637,140,75.1,,,,,,,,,,1rd0zzpp3dn0y7qtxwc57g7h1,R. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501009871,167,1,1,13,39,2uuh2bir8ktof0uxfo06lb4ox,1,75,75.1,2023-01-27T19:13:00.184Z,2023-01-27T19:13:03Z,3997028837,141,93.9,3997028843,213,1.4,3997028831,56,Left,3997028839,212,13.0,3997028833,140,77.1,,,,,,,,,,29s8wk0a2m66rebsfx1jfuuh,D. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501009909,168,1,1,13,42,2uuh2bir8ktof0uxfo06lb4ox,1,77.1,93.9,2023-01-27T19:13:03.111Z,2023-01-27T19:13:05Z,3997029033,212,15.4,3997029037,213,3.6,3997029029,141,84.5,3997029027,140,63.8,3997029023,56,Left,,,,,,,,,,csecbdlw3sxstnebpiw91ezxm,S. Lagsir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501009947,169,1,1,13,45,2uuh2bir8ktof0uxfo06lb4ox,1,65.6,85.3,2023-01-27T19:13:05.639Z,2023-01-27T19:13:07Z,3997029243,213,4.7,3997029237,140,65.6,3997029241,212,8.4,3997029239,141,73.0,3997029235,56,Center,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501009985,170,1,1,13,47,2uuh2bir8ktof0uxfo06lb4ox,1,64.2,73,2023-01-27T19:13:07.800Z,2023-01-27T19:13:10Z,3997029407,141,49.9,3997029403,56,Center,3997029411,213,4.4,3997029409,212,16.5,3997029405,140,59.4,,,,,,,,,,1rd0zzpp3dn0y7qtxwc57g7h1,R. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501010027,171,1,1,13,50,2uuh2bir8ktof0uxfo06lb4ox,1,61.8,41.2,2023-01-27T19:13:10.568Z,2023-01-27T19:13:14Z,3997029579,141,17.1,3997029577,140,71.1,3997029583,212,19.1,3997029587,213,5.2,3997029573,56,Right,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501010043,172,1,1,13,53,2uuh2bir8ktof0uxfo06lb4ox,1,71.2,17.1,2023-01-27T19:13:14.055Z,2023-01-27T19:13:15Z,3997029671,141,7.6,3997029667,56,Right,3997029673,212,15.2,3997029669,140,84.3,3997029675,213,5.8,,,,,,,,,,idvh0ac1f8wv39640pyl4esp,S. Kersten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501010087,173,1,1,13,55,2uuh2bir8ktof0uxfo06lb4ox,1,84.3,7.6,2023-01-27T19:13:15.783Z,2023-01-27T19:13:18Z,3997029899,213,3.1,3997029895,141,8.9,3997029893,140,67.1,3997029897,212,18.1,3997029891,56,Right,,,,,,,,,,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501010127,174,1,1,13,57,2uuh2bir8ktof0uxfo06lb4ox,1,67,9.2,2023-01-27T19:13:17.975Z,2023-01-27T19:13:21Z,3997030129,212,20.4,3997030125,140,54.1,3997030123,56,Center,3997030131,213,2.3,3997030127,141,31.6,,,,,,,,,,idvh0ac1f8wv39640pyl4esp,S. Kersten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501010147,175,1,1,14,0,2uuh2bir8ktof0uxfo06lb4ox,1,50.6,35.7,2023-01-27T19:13:20.983Z,2023-01-27T19:13:22Z,3997030227,141,56.9,3997030225,140,51.6,3997030229,212,14.5,3997030231,213,1.5,3997030223,56,Center,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501010165,176,1,1,14,2,2uuh2bir8ktof0uxfo06lb4ox,1,51.6,56.9,2023-01-27T19:13:22.519Z,2023-01-27T19:13:24Z,3997030329,140,43.1,3997030331,141,40.7,3997030333,212,14.2,3997030327,56,Back,3997030335,213,4.0,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501010201,177,1,1,14,3,2uuh2bir8ktof0uxfo06lb4ox,1,43.1,40.7,2023-01-27T19:13:24.119Z,2023-01-27T19:13:26Z,3997030505,141,69.0,3997030509,213,1.3,3997030503,140,47.3,3997030507,212,19.7,3997030501,56,Back,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501010291,178,1,1,14,6,2uuh2bir8ktof0uxfo06lb4ox,1,53,76.4,2023-01-27T19:13:26.694Z,2023-01-27T19:13:33Z,3997030949,56,Left,3997030957,213,0.9,3997030951,140,63.4,3997030955,212,16.9,3997030953,141,95.4,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501010343,179,1,1,14,13,2uuh2bir8ktof0uxfo06lb4ox,1,63.6,77.6,2023-01-27T19:13:33.687Z,2023-01-27T19:13:39Z,3997031267,213,4.6,3997031261,140,60.7,3997031265,212,29.5,3997031263,141,34.5,3997031259,56,Center,,,,,,,,,,csecbdlw3sxstnebpiw91ezxm,S. Lagsir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501010363,180,1,1,14,19,2uuh2bir8ktof0uxfo06lb4ox,1,60.3,36.3,2023-01-27T19:13:39.527Z,2023-01-27T19:13:40Z,3997031357,140,72.2,3997031361,212,12.5,3997031359,141,37.1,3997031355,56,Center,3997031363,213,0.0,,,,,,,,,,idvh0ac1f8wv39640pyl4esp,S. Kersten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501010447,181,1,1,14,20,2uuh2bir8ktof0uxfo06lb4ox,1,72.2,37.1,2023-01-27T19:13:40.519Z,2023-01-27T19:13:46Z,3997031761,141,12.9,3997031757,56,Right,3997031765,213,4.7,3997031763,212,16.5,3997031759,140,72.0,,,,,,,,,,a339o11ut8s1o9odm6ybc4pka,T. van den Belt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501010467,182,1,1,14,26,2uuh2bir8ktof0uxfo06lb4ox,0,97,18.5,2023-01-27T19:13:46.824Z,2023-01-27T19:13:48Z,3997031847,140,91.2,3997031853,213,1.8,3997031841,2,,3997031845,56,Center,3997031849,141,50.1,3997031851,212,22.3,3997031843,155,,,,,by85t8ssyumcjcks1jx3v96vo,Y. Taha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501010509,96,12,1,14,29,dnzj0iv5qtaemm9kthh9pos8q,1,10.9,47,2023-01-27T19:13:49.577Z,2023-01-27T19:14:02Z,3997032015,213,1.7,3997032009,140,7.8,3997032007,56,Back,3997032013,212,26.7,3997032011,141,85.9,3997032035,15,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501010555,183,1,1,14,31,2uuh2bir8ktof0uxfo06lb4ox,1,91.3,15.5,2023-01-27T19:13:51.831Z,2023-01-27T19:13:55Z,3997032241,212,13.0,3997032239,141,16.1,3997032235,56,Right,3997032243,213,3.1,3997032237,140,78.9,,,,,,,,,,by85t8ssyumcjcks1jx3v96vo,Y. Taha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501010563,184,1,1,14,35,2uuh2bir8ktof0uxfo06lb4ox,0,77.4,21,2023-01-27T19:13:55.783Z,2023-01-27T19:13:57Z,3997032283,140,81.7,3997032285,141,50.6,3997032289,213,1.4,3997032281,56,Center,3997032287,212,20.6,,,,,,,,,,a339o11ut8s1o9odm6ybc4pka,T. van den Belt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501010621,97,12,1,14,38,dnzj0iv5qtaemm9kthh9pos8q,1,21.8,52.5,2023-01-27T19:13:58.809Z,2023-01-27T19:14:01Z,3997032567,141,88.6,3997032571,213,1.1,3997032565,140,34.6,3997032569,212,28.0,3997032563,56,Back,,,,,,,,,,8uw9w30592omb8acpnssgdlh,R. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501010763,185,1,1,14,40,2uuh2bir8ktof0uxfo06lb4ox,1,58.7,10.6,2023-01-27T19:14:01.478Z,2023-01-27T19:14:11Z,3997033289,141,55.4,3997033285,56,Back,3997033295,1,,3997033291,212,40.3,3997033293,213,2.3,3997033287,140,33.6,,,,,,,idvh0ac1f8wv39640pyl4esp,S. Kersten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501010781,186,1,1,14,50,2uuh2bir8ktof0uxfo06lb4ox,1,40.5,63.9,2023-01-27T19:14:11.479Z,2023-01-27T19:14:20Z,3997033375,56,Center,3997033851,189,,3997033379,141,50.0,3997033377,140,58.2,3997033383,213,5.8,3997033381,212,20.9,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501010821,187,1,1,14,52,2uuh2bir8ktof0uxfo06lb4ox,1,58.4,49.4,2023-01-27T19:14:13.158Z,2023-01-27T19:14:16Z,3997033555,56,Center,3997033565,212,14.8,3997033557,140,72.4,3997033561,141,52.2,3997033567,213,0.1,,,,,,,,,,1rd0zzpp3dn0y7qtxwc57g7h1,R. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501010825,188,4,1,14,55,2uuh2bir8ktof0uxfo06lb4ox,1,74.7,52.6,2023-01-27T19:14:16.086Z,2023-01-27T19:14:19Z,3997033589,56,Center,3997033819,233,98,3997033595,286,,3997033591,152,,3997033593,265,,3997033587,13,,,,,,,,2esbyi3i7rtsdkxe6a917rsnp,L. Thy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501010867,98,4,1,14,55,dnzj0iv5qtaemm9kthh9pos8q,0,25.3,47.4,2023-01-27T19:14:16.087Z,2023-01-27T19:14:19Z,3997033799,152,,3997033795,13,,3997033803,285,,3997033827,233,188,3997033797,56,Back,3997033801,265,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501011293,189,15,1,15,39,2uuh2bir8ktof0uxfo06lb4ox,1,68,52.1,2023-01-27T19:14:59.846Z,2023-01-27T19:15:36Z,3997035981,26,,3997038037,82,,3997038323,215,,3997038327,146,80.8,3997038317,76,,3997038033,20,,3997038325,458,,3997038333,231,50,a339o11ut8s1o9odm6ybc4pka,T. van den Belt,3997035983,18,3997038321,103,19,,,3997038329,147,3997038051,233,99,3997038331,230,3997038319,102,52.3,52.2,99.3,3997035985,56,Center,,,,,,,,,,
2501011349,99,10,1,15,39,dnzj0iv5qtaemm9kthh9pos8q,1,17.5,35.7,2023-01-27T19:14:59.946Z,2023-01-27T19:15:32Z,3997038057,233,189,3997036261,56,Back,3997036259,94,,,,,,,,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501011369,190,1,1,15,42,2uuh2bir8ktof0uxfo06lb4ox,1,66.3,65.5,2023-01-27T19:15:02.550Z,2023-01-27T19:15:05Z,3997036379,212,13.1,3997036375,140,60.8,3997036381,213,4.3,3997036373,56,Center,3997036377,141,48.2,,,,,,,,,,a339o11ut8s1o9odm6ybc4pka,T. van den Belt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501011391,191,1,1,15,44,2uuh2bir8ktof0uxfo06lb4ox,1,60.7,47,2023-01-27T19:15:05.398Z,2023-01-27T19:15:07Z,3997036497,140,67.9,3997036495,56,Center,3997036499,141,59.3,3997036503,213,0.8,3997036501,212,11.3,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501011431,192,1,1,15,46,2uuh2bir8ktof0uxfo06lb4ox,1,67.9,59.3,2023-01-27T19:15:07.158Z,2023-01-27T19:15:10Z,3997036679,212,17.1,3997036677,141,83.0,3997036671,56,Left,3997036681,213,1.2,3997036673,140,73.3,,,,,,,,,,29s8wk0a2m66rebsfx1jfuuh,D. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
