id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,assist,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2509768317,95,1,1,12,50,7rmv5ns2rj7bn4otpkur0mx0x,1,26.7,27.6,2023-02-19T11:29:59.281Z,2023-02-19T11:30:01Z,4043069487,213,2.4,4043069483,141,38.2,4043069479,56,Back,4043069485,212,10.4,4043069481,140,19.6,,,,,,,,,,85rm5s7x9di62hw3l31y5w8o9,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509768351,96,1,1,12,52,7rmv5ns2rj7bn4otpkur0mx0x,1,25,57.8,2023-02-19T11:30:01.282Z,2023-02-19T11:30:10Z,4043069683,140,37.1,4043069689,213,1.0,4043069687,212,22.9,4043069679,155,,4043069685,141,85.9,4043069681,56,Back,,,,,,,c9pmoa9m23jh5emy6w4olm3xm,X. Lambrix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509768353,97,4,1,12,58,7rmv5ns2rj7bn4otpkur0mx0x,1,42,90.1,2023-02-19T11:30:07.458Z,2023-02-19T11:30:11Z,4043069703,286,,4043069697,294,,4043069699,56,Back,4043069695,13,,4043069701,152,,4043069733,233,124,,,,,,,2yivr64anye4c0p62m16l78yc,S. Ouaissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509768357,124,4,1,12,58,xcevba75jfkrg4s6tl89zl3y,0,58,9.9,2023-02-19T11:30:07.459Z,2023-02-19T11:30:45Z,4043069727,285,,4043069719,13,,4043069723,152,,4043069751,233,97,4043070919,294,,4043069721,56,Right,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509768403,98,1,1,13,3,7rmv5ns2rj7bn4otpkur0mx0x,1,47.3,95,2023-02-19T11:30:12.785Z,2023-02-19T11:30:17Z,4043069977,152,,4043069979,56,Back,4043069981,140,29.4,4043069985,212,20.5,4043069987,213,3.6,4043069983,141,82.9,4043069975,5,,,,,2yivr64anye4c0p62m16l78yc,S. Ouaissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509768431,99,1,1,13,8,7rmv5ns2rj7bn4otpkur0mx0x,1,34.9,71.7,2023-02-19T11:30:17.136Z,2023-02-19T11:30:22Z,4043070117,141,40.6,4043070113,56,Back,4043070119,212,23.6,4043070115,140,24.9,4043070121,213,4.3,,,,,,,,,,c9pmoa9m23jh5emy6w4olm3xm,X. Lambrix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509768459,100,1,1,13,13,7rmv5ns2rj7bn4otpkur0mx0x,1,31.5,40.4,2023-02-19T11:30:22.562Z,2023-02-19T11:30:28Z,4043070289,141,93.9,4043070283,155,,4043070287,140,67.8,4043070291,212,52.7,4043070295,1,,4043070293,213,0.8,4043070285,56,Left,,,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509768497,101,2,1,13,18,7rmv5ns2rj7bn4otpkur0mx0x,1,67.6,92.7,2023-02-19T11:30:27.937Z,2023-02-19T11:30:33Z,4043070469,140,88.8,4043070467,56,Left,4043070471,141,92.6,4043070465,7,bzsoq42nf6sgdh9oe64n7rnfu,,,,,,,,,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509768489,125,55,1,13,18,xcevba75jfkrg4s6tl89zl3y,1,13.5,12.8,2023-02-19T11:30:27.938Z,2023-02-19T12:08:47Z,,,,,,,,,,,,,,,,,,,,,,,,,62ft9dfhds3wn0dv650d4gkph,X. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509768653,126,1,1,13,44,xcevba75jfkrg4s6tl89zl3y,1,21.3,19.5,2023-02-19T11:30:53.547Z,2023-02-19T11:31:03Z,4043071337,1,,4043071325,241,,4043071321,155,,4043071331,141,89.9,4043071335,213,0.9,4043071327,56,Left,4043071333,212,59.9,4043071319,5,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,4043071323,196,,,4043071329,140,55.6,,,,,,,,,,,,,,,,,,,,,,,,
2509768669,127,1,1,13,50,xcevba75jfkrg4s6tl89zl3y,0,56.1,77.3,2023-02-19T11:30:59.051Z,2023-02-19T11:31:01Z,4043071405,141,100.0,4043071411,213,0.7,4043071401,56,Left,4043071403,140,73.0,4043071407,212,24.2,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509768723,102,5,1,13,51,7rmv5ns2rj7bn4otpkur0mx0x,1,24.4,-1.2,2023-02-19T11:31:00.970Z,2023-02-19T11:37:38Z,4043071685,56,Back,4043071687,347,,4043071697,233,128,,,,,,,,,,,,,,,,bgzkdepav40x6focwuaf9qxre,R. Postema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509768671,128,5,1,13,51,xcevba75jfkrg4s6tl89zl3y,0,75.6,101.2,2023-02-19T11:31:00.970Z,2023-02-19T11:31:09Z,4043071417,347,,4043071705,233,102,4043071415,56,Left,,,,,,,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509768725,103,1,1,13,59,7rmv5ns2rj7bn4otpkur0mx0x,1,21.7,0,2023-02-19T11:31:08.881Z,2023-02-19T11:31:10Z,4043071719,56,Back,4043071727,213,0.5,4043071717,107,,4043071723,141,8.5,4043071725,212,13.1,4043071721,140,32.5,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509768737,104,1,1,14,1,7rmv5ns2rj7bn4otpkur0mx0x,1,32.5,8.5,2023-02-19T11:31:10.081Z,2023-02-19T11:31:12Z,4043071793,212,32.8,4043071797,1,,4043071795,213,2.6,4043071791,141,33.4,4043071787,56,Back,4043071789,140,5.7,,,,,,,49xsd6e4oyjrhtwsdbdm4rj84,L. Hartjes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509768753,105,1,1,14,3,7rmv5ns2rj7bn4otpkur0mx0x,0,5.7,33.4,2023-02-19T11:31:12.241Z,2023-02-19T11:31:15Z,4043071903,213,6.1,4043071895,56,Back,4043071899,141,24.6,4043071893,157,,4043071897,140,46.2,4043071905,1,,4043071901,212,42.9,,,,1ljgis575ujto4361ed15w0r9,M. Nicolas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509768763,129,44,1,14,5,xcevba75jfkrg4s6tl89zl3y,1,56,73.4,2023-02-19T11:31:14.864Z,2023-02-19T11:31:16Z,4043071961,233,106,4043071953,286,,4043071951,56,Center,,,,,,,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509768759,106,44,1,14,5,7rmv5ns2rj7bn4otpkur0mx0x,0,44,26.6,2023-02-19T11:31:14.865Z,2023-02-19T11:31:17Z,4043071937,56,Back,4043071939,285,,4043071973,233,129,,,,,,,,,,,,,,,,c9shc6t28oroqthopifjvg9ux,D. Vente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509768769,130,1,1,14,7,xcevba75jfkrg4s6tl89zl3y,0,58.3,71.5,2023-02-19T11:31:16.283Z,2023-02-19T11:31:17Z,4043071985,141,66.3,4043071981,56,Center,4043071979,3,,4043071987,212,13.7,4043071983,140,70.9,4043071989,213,6.0,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509768781,107,1,1,14,8,7rmv5ns2rj7bn4otpkur0mx0x,0,33.5,28.3,2023-02-19T11:31:17.824Z,2023-02-19T11:31:18Z,4043072047,56,Back,4043072053,212,13.3,4043072049,140,44.3,4043072041,3,,4043072055,213,5.7,4043072051,141,18.0,,,,,,,85rm5s7x9di62hw3l31y5w8o9,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509768785,131,44,1,14,10,xcevba75jfkrg4s6tl89zl3y,1,58.2,77,2023-02-19T11:31:19.004Z,2023-02-19T11:31:21Z,4043072085,286,,4043072083,56,Center,4043072151,233,108,,,,,,,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509768787,108,44,1,14,10,7rmv5ns2rj7bn4otpkur0mx0x,0,41.8,23,2023-02-19T11:31:19.005Z,2023-02-19T11:31:21Z,4043072095,285,,4043072169,233,131,4043072093,56,Back,,,,,,,,,,,,,,,,c9shc6t28oroqthopifjvg9ux,D. Vente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509768791,132,1,1,14,10,xcevba75jfkrg4s6tl89zl3y,1,58.4,77.5,2023-02-19T11:31:19.579Z,2023-02-19T11:31:20Z,4043072125,56,Center,4043072133,213,3.7,4043072127,140,51.9,4043072123,3,,4043072129,141,71.7,4043072131,212,7.9,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509768803,133,1,1,14,11,xcevba75jfkrg4s6tl89zl3y,0,55.3,73.9,2023-02-19T11:31:20.780Z,2023-02-19T11:31:22Z,4043072215,56,Left,4043072221,212,4.1,4043072225,1,,4043072217,140,53.6,4043072223,213,2.0,4043072213,157,,4043072219,141,79.4,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509768835,109,1,1,14,13,7rmv5ns2rj7bn4otpkur0mx0x,0,42.5,21.8,2023-02-19T11:31:22.848Z,2023-02-19T11:31:26Z,4043072399,1,,4043072393,141,40.4,4043072397,213,1.0,4043072387,157,,4043072389,56,Center,4043072391,140,50.6,4043072395,212,15.2,,,,c9shc6t28oroqthopifjvg9ux,D. Vente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509768831,134,43,1,14,17,xcevba75jfkrg4s6tl89zl3y,1,0,0,2023-02-19T11:31:26.123Z,2023-02-19T11:31:32Z,4043072385,286,0,4043072383,56,Back,4043072681,144,50,,,,,,,,,,,,,,,,7flz5rsy2e31gbd8udiqg14gl,L. Kaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509768859,135,1,1,14,18,xcevba75jfkrg4s6tl89zl3y,0,46.6,63.4,2023-02-19T11:31:27.067Z,2023-02-19T11:31:29Z,4043072505,213,0.9,4043072501,141,100.0,4043072499,140,67.2,4043072497,56,Left,4043072495,155,,4043072503,212,33.5,4043072507,1,,,,,7flz5rsy2e31gbd8udiqg14gl,L. Kaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509768915,110,5,1,14,20,7rmv5ns2rj7bn4otpkur0mx0x,1,28.9,-1.2,2023-02-19T11:31:29.777Z,2023-02-19T11:37:39Z,4043072775,347,,4043072809,233,136,4043072773,56,Back,,,,,,,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509768865,136,5,1,14,20,xcevba75jfkrg4s6tl89zl3y,0,71.1,101.2,2023-02-19T11:31:29.777Z,2023-02-19T11:31:35Z,4043072533,56,Left,4043072535,347,,4043072823,233,110,,,,,,,,,,,,,,,,7flz5rsy2e31gbd8udiqg14gl,L. Kaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509768943,111,1,1,14,25,7rmv5ns2rj7bn4otpkur0mx0x,1,29.9,0,2023-02-19T11:31:34.785Z,2023-02-19T11:31:37Z,4043072921,107,,4043072939,213,2.1,4043072927,140,23.8,4043072923,56,Back,4043072935,212,13.6,4043072931,141,16.1,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509768953,112,1,1,14,27,7rmv5ns2rj7bn4otpkur0mx0x,1,23.8,16.1,2023-02-19T11:31:36.928Z,2023-02-19T11:31:38Z,4043072983,212,8.3,4043072981,141,6.2,4043072985,213,4.1,4043072977,56,Back,4043072979,140,19.2,,,,,,,,,,49xsd6e4oyjrhtwsdbdm4rj84,L. Hartjes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509768965,113,1,1,14,28,7rmv5ns2rj7bn4otpkur0mx0x,1,19.2,6.2,2023-02-19T11:31:37.904Z,2023-02-19T11:31:40Z,4043073027,140,17.5,4043073029,141,34.8,4043073031,212,19.5,4043073025,56,Back,4043073033,213,1.7,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509768985,114,1,1,14,31,7rmv5ns2rj7bn4otpkur0mx0x,0,17.5,34.8,2023-02-19T11:31:40.113Z,2023-02-19T11:31:44Z,4043073155,56,Center,4043073151,157,,4043073167,1,,4043073163,212,40.5,4043073159,140,55.5,4043073165,213,6.1,4043073161,141,24.9,,,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509768989,137,44,1,14,33,xcevba75jfkrg4s6tl89zl3y,1,45.3,74.8,2023-02-19T11:31:42.492Z,2023-02-19T11:31:44Z,4043073177,285,,4043073175,56,Back,4043073205,233,115,,,,,,,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509768991,115,44,1,14,33,7rmv5ns2rj7bn4otpkur0mx0x,0,54.7,25.2,2023-02-19T11:31:42.493Z,2023-02-19T11:31:45Z,4043073249,233,137,4043073187,56,Center,4043073193,286,,,,,,,,,,,,,,,,,bgzkdepav40x6focwuaf9qxre,R. Postema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509768995,138,1,1,14,34,xcevba75jfkrg4s6tl89zl3y,1,46,74.8,2023-02-19T11:31:43.531Z,2023-02-19T12:11:07Z,4043073229,212,3.8,4043073223,56,Back,4043073227,141,69.3,4043073231,213,4.6,4043073221,3,,4043073225,140,45.7,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509769009,139,49,1,14,36,xcevba75jfkrg4s6tl89zl3y,1,54,45.5,2023-02-19T11:31:45.259Z,2023-02-19T11:31:45Z,,,,,,,,,,,,,,,,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509769059,140,1,1,14,37,xcevba75jfkrg4s6tl89zl3y,1,51.5,38.9,2023-02-19T11:31:46.843Z,2023-02-19T11:31:51Z,4043073525,140,34.7,4043073533,212,19.8,4043073529,141,25.8,4043073523,56,Back,4043073535,213,3.6,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509769077,141,1,1,14,42,xcevba75jfkrg4s6tl89zl3y,1,35.1,25.9,2023-02-19T11:31:51.547Z,2023-02-19T11:31:53Z,4043073627,141,4.0,4043073623,140,46.6,4043073629,212,19.2,4043073631,213,5.4,4043073621,56,Back,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509769083,142,1,1,14,44,xcevba75jfkrg4s6tl89zl3y,1,46.6,4,2023-02-19T11:31:53.755Z,2023-02-19T11:31:56Z,4043073685,141,8.3,4043073681,56,Back,4043073687,212,14.0,4043073689,213,2.9,4043073683,140,33.6,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509769109,143,1,1,14,47,xcevba75jfkrg4s6tl89zl3y,1,33.6,8.3,2023-02-19T11:31:56.203Z,2023-02-19T11:31:59Z,4043073853,212,30.5,4043073849,140,32.8,4043073847,56,Back,4043073851,141,53.1,4043073855,213,1.6,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509769125,144,1,1,14,50,xcevba75jfkrg4s6tl89zl3y,1,33.5,56.6,2023-02-19T11:31:59.531Z,2023-02-19T11:32:03Z,4043073959,140,45.7,4043073957,56,Back,4043073965,213,1.0,4043073961,141,85.3,4043073963,212,23.3,,,,,,,,,,62ft9dfhds3wn0dv650d4gkph,X. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509769137,145,1,1,14,54,xcevba75jfkrg4s6tl89zl3y,1,56.6,84.2,2023-02-19T11:32:03.772Z,2023-02-19T11:32:06Z,4043074057,141,69.4,4043074059,212,14.5,4043074053,56,Back,4043074061,213,3.9,4043074055,140,46.6,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509769163,146,1,1,14,57,xcevba75jfkrg4s6tl89zl3y,1,46.6,69.4,2023-02-19T11:32:06.395Z,2023-02-19T11:32:10Z,4043074177,140,45.9,4043074179,141,31.0,4043074181,212,26.1,4043074183,213,4.7,4043074175,56,Back,,,,,,,,,,62ft9dfhds3wn0dv650d4gkph,X. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509769193,147,1,1,15,1,xcevba75jfkrg4s6tl89zl3y,1,46.8,28.8,2023-02-19T11:32:10.060Z,2023-02-19T11:32:14Z,4043074321,141,2.6,4043074325,213,5.8,4043074317,56,Right,4043074323,212,35.1,4043074327,1,,4043074319,140,75.6,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509769195,148,1,1,15,5,xcevba75jfkrg4s6tl89zl3y,0,88,2.9,2023-02-19T11:32:14.428Z,2023-02-19T11:32:15Z,4043074349,140,87.5,4043074343,2,,4043074353,212,14.6,4043074347,56,Center,4043074345,155,,4043074355,213,1.6,4043074351,141,24.4,,,,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509769197,116,8,1,15,7,7rmv5ns2rj7bn4otpkur0mx0x,1,13.8,79.6,2023-02-19T11:32:16.449Z,2023-02-19T11:32:16Z,4043074387,56,Back,,,,,,,,,,,,,,,,,,,,,,85rm5s7x9di62hw3l31y5w8o9,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509769213,117,49,1,15,8,7rmv5ns2rj7bn4otpkur0mx0x,1,13.9,93.8,2023-02-19T11:32:17.409Z,2023-02-19T11:32:17Z,,,,,,,,,,,,,,,,,,,,,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509769221,118,1,1,15,8,7rmv5ns2rj7bn4otpkur0mx0x,0,13.9,93.8,2023-02-19T11:32:17.679Z,2023-02-19T11:32:29Z,4043074795,157,,4043074493,213,6.2,4043074485,56,Back,4043074487,140,46.8,4043074489,141,90.9,4043074495,1,,4043074491,212,34.6,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509769223,149,49,1,15,10,xcevba75jfkrg4s6tl89zl3y,1,58.6,2.2,2023-02-19T11:32:19.355Z,2023-02-19T11:32:19Z,,,,,,,,,,,,,,,,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509769249,150,1,1,15,11,xcevba75jfkrg4s6tl89zl3y,1,59.5,3.7,2023-02-19T11:32:20.076Z,2023-02-19T11:32:24Z,4043074653,140,46.1,4043074659,213,2.3,4043074657,212,20.6,4043074651,56,Back,4043074655,141,25.8,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509769267,151,1,1,15,15,xcevba75jfkrg4s6tl89zl3y,1,47.3,36.7,2023-02-19T11:32:24.028Z,2023-02-19T11:32:26Z,4043074743,141,67.0,4043074749,213,1.5,4043074747,212,20.7,4043074739,56,Back,4043074741,140,49.2,,,,,,,,,,62ft9dfhds3wn0dv650d4gkph,X. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509769303,152,1,1,15,17,xcevba75jfkrg4s6tl89zl3y,1,53.4,69.6,2023-02-19T11:32:26.811Z,2023-02-19T11:32:32Z,4043074939,213,4.2,4043074933,140,47.0,4043074937,212,14.1,4043074931,56,Back,4043074935,141,51.3,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509769325,153,1,1,15,23,xcevba75jfkrg4s6tl89zl3y,1,50.5,57.5,2023-02-19T11:32:32.524Z,2023-02-19T11:32:37Z,4043075083,56,Left,4043075089,212,21.1,4043075087,141,86.6,4043075085,140,57.4,4043075091,213,1.2,,,,,,,,,,62ft9dfhds3wn0dv650d4gkph,X. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509769345,154,1,1,15,27,xcevba75jfkrg4s6tl89zl3y,1,65.9,82,2023-02-19T11:32:36.876Z,2023-02-19T11:32:39Z,4043075193,213,4.6,4043075185,56,Center,4043075189,141,69.7,4043075187,140,65.1,4043075191,212,8.4,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509769355,155,1,1,15,30,xcevba75jfkrg4s6tl89zl3y,1,64.8,71.7,2023-02-19T11:32:39.596Z,2023-02-19T11:32:41Z,4043075255,140,75.2,4043075261,213,0.7,4043075257,141,85.3,4043075259,212,14.3,4043075253,56,Left,,,,,,,,,,7flz5rsy2e31gbd8udiqg14gl,L. Kaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509769377,156,1,1,15,32,xcevba75jfkrg4s6tl89zl3y,1,75.2,85.3,2023-02-19T11:32:41.628Z,2023-02-19T11:32:46Z,4043075389,212,8.1,4043075383,56,Left,4043075387,141,95.7,4043075385,140,78.9,4043075391,213,1.1,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509769405,157,1,1,15,37,xcevba75jfkrg4s6tl89zl3y,1,71.4,94.8,2023-02-19T11:32:46.012Z,2023-02-19T11:32:49Z,4043075523,56,Left,4043075529,212,17.6,4043075527,141,88.0,4043075531,213,3.4,4043075525,140,55.2,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509769415,158,1,1,15,39,xcevba75jfkrg4s6tl89zl3y,1,55.2,87.8,2023-02-19T11:32:48.940Z,2023-02-19T11:32:50Z,4043075555,140,36.3,4043075561,213,3.8,4043075559,212,25.1,4043075553,56,Back,4043075557,141,65.1,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509769437,159,1,1,15,41,xcevba75jfkrg4s6tl89zl3y,1,36.3,65.1,2023-02-19T11:32:50.652Z,2023-02-19T11:32:54Z,4043075679,140,33.6,4043075677,56,Back,4043075681,141,31.2,4043075685,213,4.6,4043075683,212,23.2,,,,,,,,,,62ft9dfhds3wn0dv650d4gkph,X. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509769475,160,1,1,15,45,xcevba75jfkrg4s6tl89zl3y,1,36.2,38.6,2023-02-19T11:32:54.380Z,2023-02-19T11:32:59Z,4043075845,140,14.8,4043075851,213,2.7,4043075843,56,Back,4043075849,212,25.1,4043075847,141,55.1,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509769481,161,1,1,15,50,xcevba75jfkrg4s6tl89zl3y,0,20.3,63.4,2023-02-19T11:32:59.692Z,2023-02-19T11:33:03Z,4043075903,212,44.6,4043075895,56,Center,4043075979,1,,4043075893,155,,4043075899,140,62.8,4043075901,141,63.7,4043075905,213,0.0,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509769503,119,1,1,15,54,7rmv5ns2rj7bn4otpkur0mx0x,0,25.5,29.1,2023-02-19T11:33:03.168Z,2023-02-19T11:33:05Z,4043076021,213,0.1,4043076015,140,58.7,4043076011,3,,4043076019,212,35.1,4043076013,56,Center,4043076023,1,,4043076017,141,34.6,,,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509769525,162,1,1,15,57,xcevba75jfkrg4s6tl89zl3y,0,42.1,59.3,2023-02-19T11:33:06.141Z,2023-02-19T11:33:07Z,4043076137,213,5.0,4043076133,141,33.0,4043076131,140,47.5,4043076135,212,18.8,4043076129,56,Back,4043076127,3,,,,,,,,7flz5rsy2e31gbd8udiqg14gl,L. Kaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509769541,120,1,1,15,59,7rmv5ns2rj7bn4otpkur0mx0x,1,56.6,69.9,2023-02-19T11:33:08.112Z,2023-02-19T11:33:10Z,4043076191,212,28.3,4043076189,141,66.9,4043076187,140,29.7,4043076185,56,Back,4043076193,213,3.2,,,,,,,,,,bzsoq42nf6sgdh9oe64n7rnfu,B. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509769565,121,1,1,16,0,7rmv5ns2rj7bn4otpkur0mx0x,1,28.7,66.9,2023-02-19T11:33:09.919Z,2023-02-19T11:33:14Z,4043076291,56,Back,4043076295,141,87.7,4043076297,212,15.0,4043076293,140,33.5,4043076299,213,1.2,,,,,,,,,,c9pmoa9m23jh5emy6w4olm3xm,X. Lambrix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509769575,122,1,1,16,5,7rmv5ns2rj7bn4otpkur0mx0x,1,35.3,82.1,2023-02-19T11:33:14.800Z,2023-02-19T11:33:17Z,4043076335,56,Back,4043076341,212,15.9,4043076339,141,64.2,4043076337,140,25.5,4043076343,213,4.0,,,,,,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
