id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/8/value,assist,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value
2497637899,198,1,1,22,2,1fttb31hnskynpku8qd09yhm8,1,46,97.8,2023-01-15T11:39:02.203Z,2023-01-15T13:23:29Z,3979310579,213,6.2,3979310575,141,94.5,3979310573,140,66.0,3979310577,212,21.1,3979310571,56,Left,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,
2497686101,730,1,1,22,4,1fttb31hnskynpku8qd09yhm8,1,58.9,89.1,2023-01-15T11:39:03.359Z,2023-01-15T13:25:45Z,3979566943,212,3.9,3979566939,140,58.8,3979566937,56,Left,3979566941,141,83.3,3979566935,155,,3979566945,213,4.7,,,,,,,ebnm8xj9pggemio5qay9pcc0l,A. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,
2497637953,199,1,1,22,6,1fttb31hnskynpku8qd09yhm8,0,64.3,69.2,2023-01-15T11:39:06.179Z,2023-01-15T13:25:52Z,3979310845,56,Left,3979310849,141,82.5,3979310853,213,0.7,3979310843,3,,3979310851,212,14.5,3979310847,140,75.1,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,
2497637915,224,49,1,22,7,bk5ltsueqmeng29eovd8m2tml,1,33.7,14.8,2023-01-15T11:39:07.355Z,2023-01-15T11:39:07Z,,,,,,,,,,,,,,,,,,,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,
2497637929,225,50,1,22,9,bk5ltsueqmeng29eovd8m2tml,1,30.2,15.4,2023-01-15T11:39:08.861Z,2023-01-15T11:39:14Z,3979310985,285,,3979310717,56,Back,3979310987,233,200,,,,,,,,,,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,
2497637969,200,7,1,22,9,1fttb31hnskynpku8qd09yhm8,0,69.8,84.6,2023-01-15T11:39:08.862Z,2023-01-15T13:32:20Z,3979310921,286,,3979310953,233,225,3979310919,56,Left,,,,,,,,,,,,,,,,ebnm8xj9pggemio5qay9pcc0l,A. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,
2497638151,226,61,1,22,10,bk5ltsueqmeng29eovd8m2tml,1,34.2,25.8,2023-01-15T11:39:09.596Z,2023-01-15T11:39:40Z,3979311849,56,Back,,,,,,,,,,,,,,,,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,
2497638111,202,1,1,22,19,1fttb31hnskynpku8qd09yhm8,1,82.2,64.3,2023-01-15T11:39:19.083Z,2023-01-15T13:32:18Z,3979313171,22,,3979311641,213,5.3,3979311635,140,92.9,3979313167,210,16,3979313169,154,,3979311639,212,20.9,3979311637,141,38.4,3979311633,56,Center,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,1,,,,,,,
2497638043,201,16,1,22,20,1fttb31hnskynpku8qd09yhm8,1,93.1,39.5,2023-01-15T11:39:19.675Z,2023-01-15T11:40:07Z,3979313201,55,202,3979311299,22,,3979313225,231,48.4,3979311957,375,22:19.706,3979311947,20,,3979313195,76,,3979313223,230,98.0,3979313199,154,,bs14utcyx2am6s46cuv52nf56,J. Hilterman,,3979313221,328,3979313217,103,3979311949,17,,3979311303,56,3979311953,374,2023-01-15 11:39:19.065,3979313197,29,8.2,,,,Center,3979313211,102,52.8,,,
2497638581,227,1,1,23,27,bk5ltsueqmeng29eovd8m2tml,1,49.9,49.8,2023-01-15T11:40:26.430Z,2023-01-15T11:40:31Z,3979314067,140,30.3,3979314071,212,24.0,3979314069,141,31.7,3979314075,279,G,3979314073,213,3.7,3979314065,56,Back,,,,,,,47autoxmcbr5z7o6d8998esph,M. de Leeuw,,,,,,,,,,,,,,,,,,,,,,,,,,
2497638587,228,1,1,23,31,bk5ltsueqmeng29eovd8m2tml,1,28.8,32.9,2023-01-15T11:40:31.150Z,2023-01-15T11:40:32Z,3979314109,140,45.5,3979314107,56,Back,3979314113,212,22.9,3979314115,213,5.6,3979314111,141,11.2,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,
2497638599,229,1,1,23,32,bk5ltsueqmeng29eovd8m2tml,1,45.5,11.2,2023-01-15T11:40:32.302Z,2023-01-15T11:40:33Z,3979314181,56,Back,3979314183,140,32.0,3979314187,212,19.3,3979314185,141,30.5,3979314189,213,2.4,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,
2497638609,230,1,1,23,34,bk5ltsueqmeng29eovd8m2tml,1,32.7,31.2,2023-01-15T11:40:33.615Z,2023-01-15T11:40:34Z,3979314231,141,45.4,3979314233,212,10.6,3979314229,140,28.6,3979314235,213,2.0,3979314227,56,Back,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,
2497638621,231,1,1,23,35,bk5ltsueqmeng29eovd8m2tml,1,28.6,45.4,2023-01-15T11:40:34.623Z,2023-01-15T11:40:36Z,3979314303,141,32.4,3979314307,213,5.5,3979314299,56,Back,3979314301,140,36.4,3979314305,212,12.1,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,
2497638669,232,1,1,23,36,bk5ltsueqmeng29eovd8m2tml,1,37.8,29.8,2023-01-15T11:40:36.014Z,2023-01-15T11:40:42Z,3979314561,141,8.8,3979314559,140,58.3,3979314563,212,25.8,3979314557,56,Right,3979314565,213,5.7,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,
2497638703,233,1,1,23,42,bk5ltsueqmeng29eovd8m2tml,1,66.4,28.7,2023-01-15T11:40:42.302Z,2023-01-15T11:40:45Z,3979314739,141,47.6,3979314743,213,0.8,3979314741,212,17.3,3979314735,56,Center,3979314737,140,77.5,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,
2497638709,234,61,1,23,45,bk5ltsueqmeng29eovd8m2tml,0,77.5,47.6,2023-01-15T11:40:44.712Z,2023-01-15T13:23:57Z,3979314771,56,Center,,,,,,,,,,,,,,,,,,,,,,bw7s1zgz97p8szhn4shwkx2w9,E. Kabangu,,,,,,,,,,,,,,,,,,,,,,,,,,
2497638689,203,61,1,23,45,1fttb31hnskynpku8qd09yhm8,1,17,35.5,2023-01-15T11:40:44.732Z,2023-01-15T11:40:44Z,3979314661,56,Back,,,,,,,,,,,,,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,
2497638729,235,1,1,23,48,bk5ltsueqmeng29eovd8m2tml,0,83.2,90.7,2023-01-15T11:40:47.568Z,2023-01-15T11:40:51Z,3979314889,155,,3979314899,213,5.0,3979314897,212,32.3,3979314893,140,92.2,3979314887,2,,3979314901,1,,3979314895,141,45.3,3979315057,233,204,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,3979314891,56,,,,,,,,,,,,,,,Center,,,,,,,,
2497638755,204,41,1,23,49,1fttb31hnskynpku8qd09yhm8,1,3.9,54.9,2023-01-15T11:40:49.263Z,2023-01-15T11:40:51Z,3979315021,213,1.2,3979315017,141,72.2,3979315019,212,12.7,3979315015,140,8.5,3979315077,233,235,,,,,,,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,
2497638805,205,1,1,23,51,1fttb31hnskynpku8qd09yhm8,0,8.3,72.2,2023-01-15T11:40:50.991Z,2023-01-15T11:40:56Z,3979315307,213,5.9,3979315303,141,31.7,3979315299,56,Center,3979315301,140,79.7,3979315309,1,,3979315297,157,,3979315305,212,79.9,,,,c46xp363o8m76eswzfmlsel4a,T. Poll,,,,,,,,,,,,,,,,,,,,,,,,,,
2497638851,236,1,1,23,59,bk5ltsueqmeng29eovd8m2tml,1,22.6,74.1,2023-01-15T11:40:58.815Z,2023-01-15T11:41:01Z,3979315519,140,5.8,3979315525,213,3.8,3979315521,141,55.3,3979315517,56,Back,3979315523,212,21.8,,,,,,,,,,7isjog4r71ahzypnhq3ki9xp1,E. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,
2497638897,237,1,1,24,1,bk5ltsueqmeng29eovd8m2tml,1,4.5,55.3,2023-01-15T11:41:01.151Z,2023-01-15T11:41:07Z,3979315747,141,42.2,3979315743,56,Back,3979315751,213,5.7,3979315745,140,17.9,3979315749,212,16.7,,,,,,,,,,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,
2497638911,238,1,1,24,7,bk5ltsueqmeng29eovd8m2tml,1,26,42.2,2023-01-15T11:41:07.119Z,2023-01-15T11:41:09Z,3979315815,56,Back,3979315819,141,40.0,3979315823,213,6.2,3979315817,140,37.6,3979315821,212,12.3,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,
2497638973,239,1,1,24,9,bk5ltsueqmeng29eovd8m2tml,1,43.5,37,2023-01-15T11:41:09.088Z,2023-01-15T11:41:15Z,3979316121,56,Back,3979316127,212,21.5,3979316123,140,42.2,3979316125,141,5.5,3979316129,213,4.6,,,,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,
2497639015,240,1,1,24,15,bk5ltsueqmeng29eovd8m2tml,1,52.8,5.6,2023-01-15T11:41:15.024Z,2023-01-15T11:41:19Z,3979316321,213,1.5,3979316313,56,Center,3979316317,141,43.9,3979316319,212,26.1,3979316315,140,53.8,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,
2497639047,241,1,1,24,19,bk5ltsueqmeng29eovd8m2tml,1,55.6,28.8,2023-01-15T11:41:18.992Z,2023-01-15T11:41:21Z,3979316451,56,Right,3979316455,141,9.0,3979316457,212,13.5,3979316453,140,56.6,3979316459,213,4.8,,,,,,,,,,9najgqcaamqj0qtiicuq9hey,R. Meerveld,,,,,,,,,,,,,,,,,,,,,,,,,,
2497639089,242,1,1,24,22,bk5ltsueqmeng29eovd8m2tml,1,56,8.5,2023-01-15T11:41:21.408Z,2023-01-15T11:41:25Z,3979316611,140,37.6,3979316615,212,21.2,3979316613,141,21.5,3979316617,213,2.7,3979316609,56,Back,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,
2497639107,243,1,1,24,26,bk5ltsueqmeng29eovd8m2tml,1,37.8,23.1,2023-01-15T11:41:25.568Z,2023-01-15T11:41:27Z,3979316717,141,49.0,3979316721,213,1.7,3979316713,56,Back,3979316715,140,35.6,3979316719,212,17.8,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,
2497639145,244,1,1,24,28,bk5ltsueqmeng29eovd8m2tml,1,34.2,51.5,2023-01-15T11:41:27.504Z,2023-01-15T11:41:30Z,3979316923,56,Back,3979316927,141,28.7,3979316929,212,15.8,3979316925,140,37.2,3979316931,213,4.9,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,
2497639187,245,1,1,24,31,bk5ltsueqmeng29eovd8m2tml,1,38.9,24.9,2023-01-15T11:41:30.833Z,2023-01-15T11:41:34Z,3979317103,141,6.0,3979317099,56,Right,3979317107,213,5.6,3979317101,140,52.7,3979317105,212,19.4,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,
2497639213,246,1,1,24,34,bk5ltsueqmeng29eovd8m2tml,1,53.2,5.8,2023-01-15T11:41:33.952Z,2023-01-15T11:41:36Z,3979317259,141,12.9,3979317261,212,16.5,3979317257,140,38.2,3979317255,56,Back,3979317263,213,2.8,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,
2497639247,247,1,1,24,37,bk5ltsueqmeng29eovd8m2tml,1,38.4,14.1,2023-01-15T11:41:36.481Z,2023-01-15T11:41:40Z,3979317423,213,1.9,3979317417,140,28.7,3979317421,212,27.8,3979317415,56,Back,3979317419,141,52.2,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,
2497639269,248,1,1,24,40,bk5ltsueqmeng29eovd8m2tml,1,28.7,58.6,2023-01-15T11:41:40.145Z,2023-01-15T11:41:41Z,3979317523,56,Back,3979317527,141,68.3,3979317529,212,7.9,3979317525,140,32.9,3979317531,213,1.0,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,
2497639311,249,1,1,24,42,bk5ltsueqmeng29eovd8m2tml,1,33.8,70.8,2023-01-15T11:41:41.745Z,2023-01-15T11:41:46Z,3979317767,56,Back,3979317771,141,65.2,3979317769,140,32.7,3979317775,213,4.4,3979317773,212,4.0,,,,,,,,,,7isjog4r71ahzypnhq3ki9xp1,E. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,
2497639335,250,1,1,24,46,bk5ltsueqmeng29eovd8m2tml,1,39.4,60,2023-01-15T11:41:46.241Z,2023-01-15T11:41:48Z,3979317895,141,24.8,3979317899,213,4.8,3979317891,56,Back,3979317893,140,41.1,3979317897,212,24.0,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,
2497639357,251,1,1,24,49,bk5ltsueqmeng29eovd8m2tml,1,41.1,24.8,2023-01-15T11:41:48.721Z,2023-01-15T11:41:51Z,3979318001,141,7.5,3979317997,56,Right,3979318003,212,21.8,3979317999,140,58.6,3979318005,213,5.7,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,
2497639361,252,1,1,24,51,bk5ltsueqmeng29eovd8m2tml,1,57.7,6.3,2023-01-15T11:41:51.232Z,2023-01-15T11:41:52Z,3979318023,140,59.6,3979318027,212,7.2,3979318021,56,Right,3979318029,213,1.3,3979318025,141,16.5,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,
2497639371,253,1,1,24,52,bk5ltsueqmeng29eovd8m2tml,1,59.6,16.5,2023-01-15T11:41:52.033Z,2023-01-15T11:41:53Z,3979318089,213,4.3,3979318085,141,3.8,3979318087,212,9.3,3979318083,140,56.4,3979318081,56,Right,,,,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,
2497639381,254,1,1,24,54,bk5ltsueqmeng29eovd8m2tml,1,55.8,2.9,2023-01-15T11:41:53.825Z,2023-01-15T11:41:55Z,3979318151,212,8.4,3979318147,140,63.7,3979318153,213,0.2,3979318149,141,4.9,3979318145,56,Right,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,
2497639389,255,1,1,24,56,bk5ltsueqmeng29eovd8m2tml,1,63.7,4.9,2023-01-15T11:41:55.777Z,2023-01-15T11:41:57Z,3979318205,140,74.7,3979318211,213,0.3,3979318209,212,12.2,3979318207,141,10.5,3979318203,56,Right,,,,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,
2497639405,256,1,1,24,57,bk5ltsueqmeng29eovd8m2tml,1,74.7,11.9,2023-01-15T11:41:57.328Z,2023-01-15T11:41:59Z,3979318313,141,27.6,3979318317,213,2.2,3979318309,56,Center,3979318311,140,67.5,3979318315,212,13.1,,,,,,,,,,47autoxmcbr5z7o6d8998esph,M. de Leeuw,,,,,,,,,,,,,,,,,,,,,,,,,,
2497639419,257,1,1,24,59,bk5ltsueqmeng29eovd8m2tml,1,67.8,30.5,2023-01-15T11:41:59.297Z,2023-01-15T11:42:01Z,3979318381,56,Center,3979318387,212,25.2,3979318383,140,70.2,3979318385,141,67.4,3979318389,213,1.5,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,
2497639429,258,1,1,25,1,bk5ltsueqmeng29eovd8m2tml,0,70,67.8,2023-01-15T11:42:01.282Z,2023-01-15T11:42:03Z,3979318423,56,Center,3979318427,141,47.8,3979318425,140,94.9,3979318431,213,5.8,3979318429,212,29.5,,,,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,
2497639445,206,52,1,25,5,1fttb31hnskynpku8qd09yhm8,1,5.1,53.4,2023-01-15T11:42:04.641Z,2023-01-15T11:42:09Z,,,,,,,,,,,,,,,,,,,,,,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,
2497639571,207,1,1,25,16,1fttb31hnskynpku8qd09yhm8,1,6.2,49,2023-01-15T11:42:15.586Z,2023-01-15T11:42:17Z,3979319075,140,9.3,3979319071,123,,3979319081,213,4.9,3979319079,212,23.7,3979319073,56,Back,3979319077,141,14.5,,,,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,
2497639593,208,1,1,25,18,1fttb31hnskynpku8qd09yhm8,1,10.3,13.9,2023-01-15T11:42:17.762Z,2023-01-15T11:42:19Z,3979319201,141,4.4,3979319203,212,15.7,3979319197,56,Back,3979319205,213,5.9,3979319195,155,,3979319199,140,23.9,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,
2497639611,209,1,1,25,20,1fttb31hnskynpku8qd09yhm8,1,23.9,4.4,2023-01-15T11:42:19.841Z,2023-01-15T11:42:21Z,3979319285,56,Back,3979319289,141,17.6,3979319291,212,17.0,3979319287,140,37.7,3979319293,213,0.6,,,,,,,,,,14csdlb8p0tnj6zqrs148ct1w,J. Ritmeester van de Kamp,,,,,,,,,,,,,,,,,,,,,,,,,,
2497639631,210,1,1,25,22,1fttb31hnskynpku8qd09yhm8,0,37.7,17.6,2023-01-15T11:42:21.442Z,2023-01-15T11:42:22Z,3979319373,56,Right,3979319379,141,13.9,3979319383,212,21.4,3979319387,213,6.2,3979319375,140,57.9,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,
2497639617,259,8,1,25,22,bk5ltsueqmeng29eovd8m2tml,1,42.3,92,2023-01-15T11:42:21.987Z,2023-01-15T11:42:22Z,3979319307,56,Back,,,,,,,,,,,,,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,
2497639621,260,49,1,25,23,bk5ltsueqmeng29eovd8m2tml,1,42.1,92.2,2023-01-15T11:42:22.467Z,2023-01-15T11:42:22Z,,,,,,,,,,,,,,,,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,
2497639673,261,1,1,25,23,bk5ltsueqmeng29eovd8m2tml,1,39.5,93.4,2023-01-15T11:42:22.706Z,2023-01-15T11:42:27Z,3979319609,141,56.3,3979319613,213,4.0,3979319607,140,16.9,3979319605,56,Back,3979319615,1,,3979319611,212,34.6,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,
2497639745,262,1,1,25,27,bk5ltsueqmeng29eovd8m2tml,1,16.9,55.9,2023-01-15T11:42:27.106Z,2023-01-15T11:42:34Z,3979319935,213,5.5,3979319927,56,Back,3979319931,141,42.5,3979319933,212,12.6,3979319929,140,25.2,,,,,,,,,,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,
2497639757,263,1,1,25,34,bk5ltsueqmeng29eovd8m2tml,1,39.5,28.5,2023-01-15T11:42:34.210Z,2023-01-15T11:42:35Z,3979319985,140,55.8,3979319991,213,0.2,3979319989,212,17.4,3979319987,141,32.7,3979319983,56,Center,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,
2497639819,264,1,1,25,35,bk5ltsueqmeng29eovd8m2tml,1,55.8,32.7,2023-01-15T11:42:35.074Z,2023-01-15T11:42:40Z,3979320269,140,61.9,3979320275,213,5.0,3979320267,56,Right,3979320271,141,5.1,3979320273,212,19.8,,,,,,,,,,88csh50wwpanzfdvu7ia3x1ih,M. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,
2497639859,265,1,1,25,40,bk5ltsueqmeng29eovd8m2tml,0,67.1,10.2,2023-01-15T11:42:40.035Z,2023-01-15T11:42:44Z,3979320473,213,0.2,3979320465,56,Center,3979320467,140,100.0,3979320471,212,36.3,3979320469,141,22.7,3979320475,1,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,
2497639871,211,5,1,25,45,1fttb31hnskynpku8qd09yhm8,1,-1.2,71.9,2023-01-15T11:42:44.761Z,2023-01-15T12:05:08Z,3979320523,233,266,3979320521,346,,3979320519,56,Back,,,,,,,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,
2497639863,266,5,1,25,45,bk5ltsueqmeng29eovd8m2tml,0,101.2,28.1,2023-01-15T11:42:44.761Z,2023-01-15T11:42:47Z,3979320491,346,,3979320543,233,211,3979320489,56,Center,,,,,,,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,
2497640221,212,1,1,26,17,1fttb31hnskynpku8qd09yhm8,0,4.8,56,2023-01-15T11:43:16.668Z,2023-01-15T12:04:31Z,3979322265,124,,3979322279,74,,3979322273,212,52.6,3979322277,1,,3979322275,213,0.6,3979322269,140,45.2,3979322271,141,100.0,3979322267,56,Back,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,
2497640227,213,5,1,26,17,1fttb31hnskynpku8qd09yhm8,0,41.4,101.8,2023-01-15T11:43:16.723Z,2023-01-15T12:04:37Z,3979322365,233,267,3979322303,347,,3979322301,56,Back,,,,,,,,,,,,,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,
2497640189,267,5,1,26,17,bk5ltsueqmeng29eovd8m2tml,1,58.6,-1.8,2023-01-15T11:43:16.723Z,2023-01-15T12:05:08Z,3979322335,233,213,3979322101,56,Right,3979322103,347,,,,,,,,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,
2497640205,268,1,1,26,18,bk5ltsueqmeng29eovd8m2tml,1,62.4,0,2023-01-15T11:43:17.363Z,2023-01-15T11:43:19Z,3979322189,141,8.8,3979322187,140,39.7,3979322193,213,2.8,3979322183,107,,3979322195,1,,3979322185,56,Back,3979322191,212,24.9,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,
2497640295,269,1,1,26,19,bk5ltsueqmeng29eovd8m2tml,1,39.8,8.8,2023-01-15T11:43:18.996Z,2023-01-15T11:43:28Z,3979322689,212,20.0,3979322683,140,33.0,3979322687,141,36.3,3979322691,213,1.9,3979322679,56,Back,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,
2497640323,270,1,1,26,28,bk5ltsueqmeng29eovd8m2tml,1,57.8,41.7,2023-01-15T11:43:28.069Z,2023-01-15T11:43:31Z,3979322867,213,4.7,3979322863,141,25.3,3979322861,140,57.6,3979322865,212,11.2,3979322857,56,Center,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,
2497640349,271,1,1,26,32,bk5ltsueqmeng29eovd8m2tml,1,57,25.3,2023-01-15T11:43:31.524Z,2023-01-15T11:43:33Z,3979322949,56,Right,3979322959,213,5.4,3979322953,141,9.0,3979322955,212,14.0,3979322951,140,65.1,,,,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,
2497640363,272,1,1,26,34,bk5ltsueqmeng29eovd8m2tml,1,65.1,9,2023-01-15T11:43:33.380Z,2023-01-15T11:43:35Z,3979323019,212,7.8,3979323015,140,68.0,3979323017,141,19.5,3979323013,56,Right,3979323021,213,1.2,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,
2497640409,273,1,1,26,35,bk5ltsueqmeng29eovd8m2tml,1,68,19.5,2023-01-15T11:43:35.044Z,2023-01-15T11:43:39Z,3979323249,140,73.0,3979323255,213,5.3,3979323251,141,8.3,3979323247,56,Right,3979323253,212,9.3,,,,,,,,,,47autoxmcbr5z7o6d8998esph,M. de Leeuw,,,,,,,,,,,,,,,,,,,,,,,,,,
2497640427,274,1,1,26,40,bk5ltsueqmeng29eovd8m2tml,0,77.2,12.7,2023-01-15T11:43:39.557Z,2023-01-15T13:24:12Z,3979323331,56,Center,3979323333,140,82.9,3979323337,212,9.4,3979323335,141,23.4,3979323339,213,0.9,3979323327,2,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,
2497640437,214,61,1,26,41,1fttb31hnskynpku8qd09yhm8,1,13.9,71,2023-01-15T11:43:41.350Z,2023-01-15T11:43:41Z,3979323411,56,Back,,,,,,,,,,,,,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,
2497640491,215,1,1,26,44,1fttb31hnskynpku8qd09yhm8,1,23.4,84.9,2023-01-15T11:43:44.308Z,2023-01-15T11:43:48Z,3979323665,140,38.3,3979323671,213,5.8,3979323667,141,73.8,3979323663,56,Back,3979323669,212,17.4,,,,,,,,,,c46xp363o8m76eswzfmlsel4a,T. Poll,,,,,,,,,,,,,,,,,,,,,,,,,,
