id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/13/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/16/value
2481379579,253,1,1,24,31,59t7flioj4w4mpwnrwbm0m8ck,0,64,11.1,2022-11-04T19:27:38.240Z,2022-11-04T19:27:42Z,3893663409,213,1.2,3893663401,141,70.8,3893663397,140,77.0,3893663391,155,,3893663405,212,42.8,3893663415,1,,3893663393,56,Center,,,,5gunbyh0bjzutryox97ihxot1,J. Vet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481379569,201,44,1,24,32,zjawy6qdzk3y69v5pa3zl2cb,1,24.2,30.6,2022-11-04T19:27:40.014Z,2022-11-04T21:06:42Z,3893663493,233,254,3893663357,285,,3893663355,56,Back,,,,,,,,,,,,,,,,88vryegnhss2q5xz8aoj2phey,J. Kruiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481379587,254,44,1,24,32,59t7flioj4w4mpwnrwbm0m8ck,0,75.8,69.4,2022-11-04T19:27:40.015Z,2022-11-04T19:27:42Z,3893663443,56,Center,3893663543,233,201,3893663445,286,,,,,,,,,,,,,,,,,f48jetdaq8dttcdo11mugaxnt,T. Marijnissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481379573,202,8,1,24,33,zjawy6qdzk3y69v5pa3zl2cb,1,25.3,31.3,2022-11-04T19:27:40.670Z,2022-11-04T21:06:40Z,3893663375,56,Back,3893663389,15,,,,,,,,,,,,,,,,,,,,88vryegnhss2q5xz8aoj2phey,J. Kruiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481379609,203,5,1,24,35,zjawy6qdzk3y69v5pa3zl2cb,0,26.8,-2,2022-11-04T19:27:42.520Z,2022-11-04T20:01:45Z,3893663559,56,Back,3893664199,233,255,3893663561,347,,,,,,,,,,,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481379711,255,5,1,24,35,59t7flioj4w4mpwnrwbm0m8ck,1,73.2,102,2022-11-04T19:27:42.520Z,2022-11-04T19:27:53Z,3893664161,233,203,3893664149,347,,3893664147,56,Left,,,,,,,,,,,,,,,,f48jetdaq8dttcdo11mugaxnt,T. Marijnissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481379721,256,1,1,24,45,59t7flioj4w4mpwnrwbm0m8ck,1,74.5,100,2022-11-04T19:27:53.015Z,2022-11-04T19:27:54Z,3893664261,213,5.0,3893664253,56,Left,3893664255,140,78.4,3893664251,107,,3893664259,212,15.6,3893664257,141,79.9,,,,,,,7oo6h3pq8wv5rgp1dkaolrhg4,S. de Wijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481379731,257,61,1,24,48,59t7flioj4w4mpwnrwbm0m8ck,0,82.7,83.8,2022-11-04T19:27:55.576Z,2022-11-04T19:27:55Z,3893664307,56,Left,,,,,,,,,,,,,,,,,,,,,,f48jetdaq8dttcdo11mugaxnt,T. Marijnissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481379745,204,1,1,24,49,zjawy6qdzk3y69v5pa3zl2cb,0,16,7.1,2022-11-04T19:27:56.526Z,2022-11-04T21:06:38Z,3893664383,56,Back,3893664391,213,6.1,3893664385,140,18.0,3893664389,212,2.2,3893664387,141,6.4,,,,,,,,,,88vryegnhss2q5xz8aoj2phey,J. Kruiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481379755,258,61,1,24,50,59t7flioj4w4mpwnrwbm0m8ck,1,88.4,89,2022-11-04T19:27:57.665Z,2022-11-04T19:27:57Z,3893664443,56,Left,,,,,,,,,,,,,,,,,,,,,,7oo6h3pq8wv5rgp1dkaolrhg4,S. de Wijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481379759,205,49,1,24,50,zjawy6qdzk3y69v5pa3zl2cb,1,10.2,5,2022-11-04T19:27:58.110Z,2022-11-04T21:06:35Z,,,,,,,,,,,,,,,,,,,,,,,,,88vryegnhss2q5xz8aoj2phey,J. Kruiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481379801,206,1,1,24,51,zjawy6qdzk3y69v5pa3zl2cb,1,10.2,1.7,2022-11-04T19:27:58.990Z,2022-11-04T21:06:33Z,3893664715,1,,3893664713,213,0.0,3893664703,157,,3893664705,56,Back,3893664709,141,2.8,3893664707,140,41.7,3893664711,212,33.1,,,,88vryegnhss2q5xz8aoj2phey,J. Kruiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481379807,207,3,1,24,54,zjawy6qdzk3y69v5pa3zl2cb,0,38,5.2,2022-11-04T19:28:01.566Z,2022-11-04T19:28:07Z,3893664737,286,,3893664735,56,Back,3893665129,233,259,,,,,,,,,,,,,,,,7o8auo4uu5mzh7f4a44ucdf8q,D. Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481379881,259,7,1,24,54,59t7flioj4w4mpwnrwbm0m8ck,1,62,94.8,2022-11-04T19:28:01.567Z,2022-11-04T19:28:07Z,3893665103,285,,3893665109,233,207,3893665101,56,Left,,,,,,,,,,,,,,,,3xza88l7s8dlki9kleqwz2puy,S. Agougil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481379891,260,1,1,24,58,59t7flioj4w4mpwnrwbm0m8ck,0,59.1,91.7,2022-11-04T19:28:05.839Z,2022-11-04T20:01:37Z,3893665159,56,Left,3893665167,213,0.3,3893665161,140,65.0,3893665165,212,6.5,3893665163,141,94.8,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481379887,208,1,1,24,59,zjawy6qdzk3y69v5pa3zl2cb,1,36.8,16.2,2022-11-04T19:28:06.205Z,2022-11-04T19:28:07Z,3893665137,141,3.1,3893665139,212,11.0,3893665135,140,42.9,3893665133,56,Back,3893665141,213,5.3,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481379935,209,1,1,25,0,zjawy6qdzk3y69v5pa3zl2cb,1,43.2,2.8,2022-11-04T19:28:07.501Z,2022-11-04T19:28:16Z,3893665399,213,3.1,3893665391,56,Back,3893665397,212,13.3,3893665393,140,30.5,3893665395,141,2.8,,,,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481379961,210,1,1,25,5,zjawy6qdzk3y69v5pa3zl2cb,1,30.2,4.6,2022-11-04T19:28:12.349Z,2022-11-04T21:06:29Z,3893665547,141,41.2,3893665553,1,,3893665549,212,34.2,3893665545,140,7.9,3893665543,56,Back,3893665551,213,2.3,,,,,,,88vryegnhss2q5xz8aoj2phey,J. Kruiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481380035,211,1,1,25,10,zjawy6qdzk3y69v5pa3zl2cb,1,9.7,41.8,2022-11-04T19:28:18.126Z,2022-11-04T19:28:19Z,3893665917,56,Back,3893665919,140,35.6,3893665925,213,5.5,3893665923,212,37.8,3893665915,155,,3893665927,1,,3893665921,141,3.2,,,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481380053,212,1,1,25,12,zjawy6qdzk3y69v5pa3zl2cb,1,35.6,3.2,2022-11-04T19:28:19.245Z,2022-11-04T19:28:20Z,3893666029,56,Back,3893666027,3,,3893666037,213,0.8,3893666031,140,41.1,3893666035,212,8.1,3893666033,141,11.6,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481380087,213,1,1,25,13,zjawy6qdzk3y69v5pa3zl2cb,1,41.1,11.6,2022-11-04T19:28:20.317Z,2022-11-04T21:06:26Z,3893666227,213,6.1,3893666221,140,53.6,3893666217,3,,3893666219,56,Right,3893666225,212,13.4,3893666223,141,7.9,,,,,,,88vryegnhss2q5xz8aoj2phey,J. Kruiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481380089,214,4,1,25,15,zjawy6qdzk3y69v5pa3zl2cb,1,53.7,7.2,2022-11-04T19:28:22.798Z,2022-11-04T19:28:25Z,3893666249,286,,3893666241,56,Right,3893666247,265,,3893666237,13,,3893666245,152,,3893666375,233,261,,,,,,,2pva2d9if0phol0efqnur68a2,C. Giousis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481380105,261,4,1,25,15,59t7flioj4w4mpwnrwbm0m8ck,0,46.3,92.8,2022-11-04T19:28:22.799Z,2022-11-04T19:28:25Z,3893666325,56,Back,3893666337,285,,3893666333,265,,3893666329,152,,3893666321,13,,3893666397,233,214,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481380221,215,1,1,25,28,zjawy6qdzk3y69v5pa3zl2cb,1,47,4.9,2022-11-04T19:28:35.965Z,2022-11-04T19:28:38Z,3893667045,140,32.0,3893667051,213,3.1,3893667043,56,Back,3893667039,5,,3893667047,141,5.9,3893667049,212,15.8,3893667041,152,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481380255,216,1,1,25,30,zjawy6qdzk3y69v5pa3zl2cb,1,30.9,7.1,2022-11-04T19:28:37.901Z,2022-11-04T19:28:41Z,3893667253,140,25.6,3893667255,141,51.9,3893667259,213,1.8,3893667251,56,Back,3893667257,212,31.0,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481380263,217,1,1,25,34,zjawy6qdzk3y69v5pa3zl2cb,1,24,53.4,2022-11-04T19:28:41.613Z,2022-11-04T19:28:43Z,3893667303,213,4.7,3893667301,212,15.3,3893667299,141,30.9,3893667297,140,24.2,3893667295,56,Back,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481380297,218,1,1,25,35,zjawy6qdzk3y69v5pa3zl2cb,1,24.2,30.9,2022-11-04T19:28:43.165Z,2022-11-04T19:28:46Z,3893667485,141,39.1,3893667483,140,4.1,3893667487,212,21.8,3893667481,56,Back,3893667489,213,2.9,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481380323,219,1,1,25,38,zjawy6qdzk3y69v5pa3zl2cb,1,9.6,36.4,2022-11-04T19:28:45.949Z,2022-11-04T19:28:47Z,3893667629,141,33.7,3893667627,140,26.3,3893667631,212,17.6,3893667633,213,6.2,3893667625,56,Back,,,,,,,,,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481380363,220,1,1,25,40,zjawy6qdzk3y69v5pa3zl2cb,1,26.4,28.3,2022-11-04T19:28:47.662Z,2022-11-04T19:28:50Z,3893667811,56,Back,3893667819,213,4.9,3893667817,212,15.1,3893667813,140,28.9,3893667815,141,6.4,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481380403,221,2,1,25,43,zjawy6qdzk3y69v5pa3zl2cb,1,32.4,3.5,2022-11-04T19:28:50.541Z,2022-11-04T19:29:03Z,3893668637,7,7o8auo4uu5mzh7f4a44ucdf8q,3893668041,56,Center,3893668043,140,83.8,3893668051,1,,3893668045,141,35.1,,,,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481380477,262,55,1,25,43,59t7flioj4w4mpwnrwbm0m8ck,1,27.4,68.8,2022-11-04T19:28:50.542Z,2022-11-04T20:01:49Z,,,,,,,,,,,,,,,,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481380511,263,1,1,25,55,59t7flioj4w4mpwnrwbm0m8ck,1,34.1,64.8,2022-11-04T19:29:03.168Z,2022-11-04T19:29:05Z,3893668695,5,,3893668705,212,21.3,3893668703,141,94.4,3893668707,213,1.2,3893668697,241,,3893668701,140,40.6,3893668699,56,Back,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481380551,264,1,1,25,57,59t7flioj4w4mpwnrwbm0m8ck,1,40.7,94.4,2022-11-04T19:29:04.984Z,2022-11-04T19:29:08Z,3893668875,56,Back,3893668879,141,82.3,3893668877,140,41.2,3893668883,213,4.8,3893668881,212,8.2,,,,,,,,,,7oo6h3pq8wv5rgp1dkaolrhg4,S. de Wijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481380583,265,1,1,26,1,59t7flioj4w4mpwnrwbm0m8ck,1,42.4,75.9,2022-11-04T19:29:08.544Z,2022-11-04T19:29:11Z,3893669063,140,32.6,3893669065,141,43.7,3893669069,213,4.3,3893669061,56,Back,3893669067,212,24.2,,,,,,,,,,3xza88l7s8dlki9kleqwz2puy,S. Agougil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481380611,266,1,1,26,4,59t7flioj4w4mpwnrwbm0m8ck,1,32.8,41,2022-11-04T19:29:11.705Z,2022-11-04T19:29:15Z,3893669263,140,44.0,3893669265,141,8.0,3893669261,56,Back,3893669269,213,5.2,3893669267,212,25.3,,,,,,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481380627,267,1,1,26,8,59t7flioj4w4mpwnrwbm0m8ck,1,53,7.4,2022-11-04T19:29:15.200Z,2022-11-04T19:29:17Z,3893669337,140,69.0,3893669339,141,3.4,3893669335,56,Right,3893669343,213,6.1,3893669341,212,17.0,,,,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481380631,268,61,1,26,10,59t7flioj4w4mpwnrwbm0m8ck,0,69.9,2.8,2022-11-04T19:29:17.353Z,2022-11-04T19:29:17Z,3893669363,56,Right,,,,,,,,,,,,,,,,,,,,,,5v3sd56kh9pmvzk6wczhs9o4q,V. Kotzebue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481380777,222,5,1,26,10,zjawy6qdzk3y69v5pa3zl2cb,1,30.8,101.5,2022-11-04T19:29:18.032Z,2022-11-04T20:01:45Z,3893670123,56,Back,3893670139,233,269,3893670125,347,,,,,,,,,,,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481380641,269,5,1,26,10,59t7flioj4w4mpwnrwbm0m8ck,0,69.2,-1.5,2022-11-04T19:29:18.032Z,2022-11-04T19:29:31Z,3893669401,56,Right,3893669403,347,,3893670159,233,222,,,,,,,,,,,,,,,,5v3sd56kh9pmvzk6wczhs9o4q,V. Kotzebue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481380793,223,1,1,26,23,zjawy6qdzk3y69v5pa3zl2cb,1,34.8,100,2022-11-04T19:29:30.780Z,2022-11-04T21:06:18Z,3893670215,213,4.4,3893670213,212,8.0,3893670205,107,,3893670209,140,32.8,3893670207,56,Back,3893670211,141,90.2,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481380819,224,1,1,26,24,zjawy6qdzk3y69v5pa3zl2cb,1,32.8,90.2,2022-11-04T19:29:31.757Z,2022-11-04T19:29:33Z,3893670315,56,Back,3893670317,140,33.7,3893670319,141,96.9,3893670323,213,1.4,3893670321,212,4.7,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481380851,225,1,1,26,26,zjawy6qdzk3y69v5pa3zl2cb,1,33.7,96.9,2022-11-04T19:29:33.661Z,2022-11-04T21:06:20Z,3893670493,56,Back,3893670503,1,,3893670495,140,33.7,3893670499,212,26.6,3893670491,157,,3893670501,213,4.7,3893670497,141,57.8,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481380865,226,44,1,26,28,zjawy6qdzk3y69v5pa3zl2cb,1,33.1,51.9,2022-11-04T19:29:36.108Z,2022-11-04T19:29:37Z,3893670573,285,,3893670571,56,Back,3893670615,233,270,,,,,,,,,,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481380855,270,44,1,26,28,59t7flioj4w4mpwnrwbm0m8ck,0,66.9,48.1,2022-11-04T19:29:36.109Z,2022-11-04T19:29:38Z,3893670637,233,226,3893670531,286,,3893670529,56,Center,,,,,,,,,,,,,,,,f48jetdaq8dttcdo11mugaxnt,T. Marijnissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481380877,227,1,1,26,29,zjawy6qdzk3y69v5pa3zl2cb,0,33.7,57.6,2022-11-04T19:29:36.828Z,2022-11-04T19:29:37Z,3893670665,3,,3893670671,141,63.4,3893670675,213,0.5,3893670673,212,8.2,3893670667,56,Back,3893670669,140,40.6,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481380889,271,50,1,26,31,59t7flioj4w4mpwnrwbm0m8ck,1,60.2,44.2,2022-11-04T19:29:38.656Z,2022-11-04T19:29:39Z,3893670713,56,Center,3893670715,286,,3893670783,233,228,,,,,,,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481380905,228,7,1,26,31,zjawy6qdzk3y69v5pa3zl2cb,0,39.8,55.8,2022-11-04T19:29:38.657Z,2022-11-04T19:29:39Z,3893670771,285,,3893670769,56,Back,3893670777,233,271,,,,,,,,,,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481380907,272,49,1,26,32,59t7flioj4w4mpwnrwbm0m8ck,1,61.3,52.5,2022-11-04T19:29:39.496Z,2022-11-04T19:29:39Z,,,,,,,,,,,,,,,,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481380947,273,1,1,26,33,59t7flioj4w4mpwnrwbm0m8ck,1,61.7,56.4,2022-11-04T19:29:40.425Z,2022-11-04T19:29:45Z,3893671011,141,75.9,3893671007,56,Center,3893671013,212,13.3,3893671015,213,1.5,3893671009,140,62.3,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481380987,274,1,1,26,37,59t7flioj4w4mpwnrwbm0m8ck,1,65.9,80.8,2022-11-04T19:29:45.120Z,2022-11-04T19:29:47Z,3893671241,141,68.5,3893671243,212,9.9,3893671245,213,5.3,3893671239,140,70.9,3893671237,56,Center,,,,,,,,,,7oo6h3pq8wv5rgp1dkaolrhg4,S. de Wijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481381005,275,1,1,26,40,59t7flioj4w4mpwnrwbm0m8ck,1,70.9,68.5,2022-11-04T19:29:47.809Z,2022-11-04T19:29:49Z,3893671341,140,73.4,3893671347,213,1.3,3893671339,56,Left,3893671343,141,80.8,3893671345,212,8.8,,,,,,,,,,5gunbyh0bjzutryox97ihxot1,J. Vet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481381025,276,1,1,26,42,59t7flioj4w4mpwnrwbm0m8ck,0,73.6,79.7,2022-11-04T19:29:49.433Z,2022-11-04T19:29:52Z,3893671463,140,91.4,3893671465,141,44.0,3893671459,155,,3893671457,2,,3893671461,56,Center,3893671469,213,5.4,3893671467,212,30.6,,,,7oo6h3pq8wv5rgp1dkaolrhg4,S. de Wijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481381053,229,44,1,26,44,zjawy6qdzk3y69v5pa3zl2cb,1,9,54,2022-11-04T19:29:51.712Z,2022-11-04T19:29:53Z,3893671603,233,277,3893671597,285,,3893671595,56,Back,,,,,,,,,,,,,,,,46oot98163lb6atyes4j0mup5,D. Blackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481381037,277,44,1,26,44,59t7flioj4w4mpwnrwbm0m8ck,0,91,46,2022-11-04T19:29:51.713Z,2022-11-04T19:29:53Z,3893671619,233,229,3893671533,56,Center,3893671535,286,,,,,,,,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481381059,230,12,1,26,45,zjawy6qdzk3y69v5pa3zl2cb,1,9.4,51.8,2022-11-04T19:29:52.605Z,2022-11-04T19:29:54Z,3893671651,141,48.1,3893671653,212,12.1,3893671649,140,20.7,3893671647,56,Back,3893671655,213,6.1,3893671671,15,,,,,,,,46oot98163lb6atyes4j0mup5,D. Blackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481381101,231,1,1,26,47,zjawy6qdzk3y69v5pa3zl2cb,0,20.7,48.1,2022-11-04T19:29:54.524Z,2022-11-04T19:29:57Z,3893671891,212,9.8,3893671883,3,,3893671885,56,Back,3893671893,213,0.8,3893671889,141,58.8,3893671887,140,27.0,,,,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481381127,278,44,1,26,49,59t7flioj4w4mpwnrwbm0m8ck,1,73.7,38.7,2022-11-04T19:29:56.764Z,2022-11-04T19:29:58Z,3893671997,286,,3893671999,233,232,3893671995,56,Center,,,,,,,,,,,,,,,,3xza88l7s8dlki9kleqwz2puy,S. Agougil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481381107,232,44,1,26,49,zjawy6qdzk3y69v5pa3zl2cb,0,26.3,61.3,2022-11-04T19:29:56.765Z,2022-11-04T19:29:59Z,3893672005,233,278,3893671911,56,Back,3893671913,285,,,,,,,,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481381131,279,1,1,26,50,59t7flioj4w4mpwnrwbm0m8ck,0,75.2,32.5,2022-11-04T19:29:57.977Z,2022-11-04T19:29:58Z,3893672011,141,22.5,3893672007,56,Center,3893672013,212,13.4,3893672015,213,5.8,3893672009,140,86.2,,,,,,,,,,3xza88l7s8dlki9kleqwz2puy,S. Agougil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481381141,233,49,1,26,52,zjawy6qdzk3y69v5pa3zl2cb,1,15.4,68.7,2022-11-04T19:29:59.484Z,2022-11-04T19:29:59Z,,,,,,,,,,,,,,,,,,,,,,,,,46oot98163lb6atyes4j0mup5,D. Blackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481381183,234,1,1,26,53,zjawy6qdzk3y69v5pa3zl2cb,0,15.9,69.4,2022-11-04T19:30:01.020Z,2022-11-04T19:30:02Z,3893672237,140,21.8,3893672239,141,100.0,3893672235,56,Back,3893672243,213,1.3,3893672241,212,23.0,,,,,,,,,,46oot98163lb6atyes4j0mup5,D. Blackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481381189,235,5,1,26,54,zjawy6qdzk3y69v5pa3zl2cb,0,22.7,102,2022-11-04T19:30:01.873Z,2022-11-04T20:01:45Z,3893672735,233,280,3893672259,347,,3893672257,56,Back,,,,,,,,,,,,,,,,46oot98163lb6atyes4j0mup5,D. Blackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481381273,280,5,1,26,54,59t7flioj4w4mpwnrwbm0m8ck,1,77.3,-2,2022-11-04T19:30:01.873Z,2022-11-04T19:30:10Z,3893672707,56,Right,3893672709,347,,3893672727,233,235,,,,,,,,,,,,,,,,3xza88l7s8dlki9kleqwz2puy,S. Agougil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481381285,281,1,1,27,3,59t7flioj4w4mpwnrwbm0m8ck,1,76.4,0,2022-11-04T19:30:10.569Z,2022-11-04T19:30:11Z,3893672769,213,1.5,3893672761,56,Right,3893672767,212,11.6,3893672763,140,77.4,3893672765,141,15.0,3893672759,107,,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481381295,282,1,1,27,4,59t7flioj4w4mpwnrwbm0m8ck,1,77.4,15,2022-11-04T19:30:11.777Z,2022-11-04T19:30:13Z,3893672839,56,Right,3893672837,3,,3893672841,140,84.0,3893672847,213,5.9,3893672843,141,10.9,3893672845,212,7.5,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481381307,283,1,1,27,5,59t7flioj4w4mpwnrwbm0m8ck,1,82.2,12.6,2022-11-04T19:30:12.937Z,2022-11-04T19:30:14Z,3893672909,212,12.9,3893672907,141,13.5,3893672911,213,0.0,3893672903,56,Right,3893672905,140,94.5,,,,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481381331,284,1,1,27,7,59t7flioj4w4mpwnrwbm0m8ck,0,95.5,17.1,2022-11-04T19:30:14.833Z,2022-11-04T19:30:17Z,3893673035,140,100.0,3893673033,56,Center,3893673041,213,1.3,3893673037,141,54.9,3893673039,212,26.5,3893673031,155,,3893673029,2,,,,,5v3sd56kh9pmvzk6wczhs9o4q,V. Kotzebue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481381337,236,5,1,27,10,zjawy6qdzk3y69v5pa3zl2cb,1,-1.5,50,2022-11-04T19:30:17.514Z,2022-11-04T20:01:45Z,3893673115,233,285,3893673075,346,,3893673073,56,Back,,,,,,,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
