id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/10/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value
2480107321,106,1,1,13,4,bk5ltsueqmeng29eovd8m2tml,0,37.6,67.7,2022-10-31T19:14:55.902Z,2022-10-31T19:14:56Z,3887052279,212,10.7,3887052281,213,1.6,3887052273,56,Back,3887052275,140,37.0,3887052271,155,,3887052277,141,83.4,,,,,,,5i0e7e59vav8ynqzt7qrvitt6,J. Hornkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107331,205,1,1,13,6,6lzy9iiqoysvtdsgx719fng9n,1,62.7,14.3,2022-10-31T19:14:57.531Z,2022-10-31T19:14:59Z,3887052331,212,10.1,3887052327,140,53.8,3887052329,141,19.9,3887052323,3,,3887052333,213,2.8,3887052325,56,Right,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107337,206,1,1,13,8,6lzy9iiqoysvtdsgx719fng9n,0,53.7,19.9,2022-10-31T19:14:59.147Z,2022-10-31T19:14:59Z,3887052345,56,Right,3887052343,3,,3887052353,213,6.0,3887052349,141,17.6,3887052347,140,59.6,3887052351,212,6.4,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107353,107,1,1,13,9,bk5ltsueqmeng29eovd8m2tml,1,34,71.6,2022-10-31T19:15:00.238Z,2022-10-31T19:15:02Z,3887052457,141,60.9,3887052453,56,Back,3887052455,140,33.8,3887052461,213,4.7,3887052459,212,7.3,3887052451,3,,,,,,,,1l34qvjvar8qec3kbrg4rew2d,Pol Llonch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107357,108,1,1,13,11,bk5ltsueqmeng29eovd8m2tml,0,33.7,59.6,2022-10-31T19:15:02.446Z,2022-10-31T19:15:03Z,3887052467,56,Center,3887052473,212,29.2,3887052475,213,5.9,3887052471,141,42.6,3887052469,140,59.2,,,,,,,,,,5i0e7e59vav8ynqzt7qrvitt6,J. Hornkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107355,207,49,1,13,11,6lzy9iiqoysvtdsgx719fng9n,1,45.3,50,2022-10-31T19:15:02.979Z,2022-10-31T19:15:03Z,,,,,,,,,,,,,,,,,,,,,,,,,5hkkwzs8wgjj94vfe922nvthw,M. Milovanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107385,208,1,1,13,14,6lzy9iiqoysvtdsgx719fng9n,1,53.2,58.5,2022-10-31T19:15:05.307Z,2022-10-31T19:15:10Z,3887052621,141,63.2,3887052619,140,64.9,3887052625,213,0.3,3887052617,56,Center,3887052623,212,12.7,,,,,,,,,,5hkkwzs8wgjj94vfe922nvthw,M. Milovanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107401,209,1,1,13,19,6lzy9iiqoysvtdsgx719fng9n,1,75.6,72.5,2022-10-31T19:15:10.579Z,2022-10-31T19:15:14Z,3887052753,56,Left,3887052757,141,82.4,3887052755,140,88.8,3887052761,213,0.5,3887052759,212,15.4,,,,,,,,,,80i3boeh7f1ghu4ka7r66izje,C. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107419,210,1,1,13,23,6lzy9iiqoysvtdsgx719fng9n,0,87.2,80.7,2022-10-31T19:15:14.219Z,2022-10-31T19:15:18Z,3887052817,56,Center,3887052821,141,45.4,3887052815,155,,3887052825,213,5.1,3887052823,212,25.6,3887052813,2,,3887052819,140,95.7,,,,dlgqk5qe96gaxeq8vu4dozyms,G. Misehouy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107429,109,52,1,13,26,bk5ltsueqmeng29eovd8m2tml,1,4.2,51.4,2022-10-31T19:15:17.134Z,2022-10-31T19:15:17Z,,,,,,,,,,,,,,,,,,,,,,,,,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107505,110,1,1,13,39,bk5ltsueqmeng29eovd8m2tml,1,13.2,43,2022-10-31T19:15:30.541Z,2022-10-31T19:15:32Z,3887053247,140,13.0,3887053251,212,9.7,3887053253,213,1.6,3887053243,123,,3887053245,56,Back,3887053249,141,57.2,,,,,,,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107517,111,1,1,13,41,bk5ltsueqmeng29eovd8m2tml,1,12.3,56.4,2022-10-31T19:15:32.141Z,2022-10-31T19:15:33Z,3887053301,140,12.1,3887053305,212,18.8,3887053307,213,4.7,3887053303,141,28.7,3887053299,56,Back,,,,,,,,,,7isjog4r71ahzypnhq3ki9xp1,E. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107539,112,1,1,13,42,bk5ltsueqmeng29eovd8m2tml,1,12.1,25.8,2022-10-31T19:15:33.325Z,2022-10-31T19:15:39Z,3887053431,56,Back,3887053441,212,14.9,3887053443,213,5.3,3887053439,141,8.2,3887053435,140,20.5,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107545,113,1,1,13,48,bk5ltsueqmeng29eovd8m2tml,0,53.4,7.4,2022-10-31T19:15:39.149Z,2022-10-31T19:15:39Z,3887053479,212,15.8,3887053481,213,0.1,3887053477,141,10.6,3887053473,56,Right,3887053475,140,68.3,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107547,211,8,1,13,48,6lzy9iiqoysvtdsgx719fng9n,1,29.9,90.9,2022-10-31T19:15:39.836Z,2022-10-31T19:15:40Z,3887053487,56,Back,,,,,,,,,,,,,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107621,114,5,1,13,49,bk5ltsueqmeng29eovd8m2tml,1,68.6,-1,2022-10-31T19:15:40.301Z,2022-10-31T19:15:54Z,3887053903,56,Right,3887053923,233,212,3887053905,347,,,,,,,,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107551,212,5,1,13,49,6lzy9iiqoysvtdsgx719fng9n,0,31.4,101,2022-10-31T19:15:40.301Z,2022-10-31T19:19:34Z,3887053943,233,114,3887053507,56,Back,3887053509,347,,,,,,,,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107633,115,1,1,14,2,bk5ltsueqmeng29eovd8m2tml,1,71.3,0,2022-10-31T19:15:53.645Z,2022-10-31T19:15:55Z,3887053971,141,28.1,3887053969,140,67.7,3887053967,56,Center,3887053973,212,20.1,3887053975,213,1.8,3887053965,107,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107639,116,1,1,14,4,bk5ltsueqmeng29eovd8m2tml,0,66.5,25.8,2022-10-31T19:15:55.214Z,2022-10-31T19:15:56Z,3887053991,56,Right,3887053999,213,5.0,3887053995,141,18.7,3887053993,140,67.9,3887053997,212,5.0,,,,,,,,,,5i0e7e59vav8ynqzt7qrvitt6,J. Hornkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107637,213,49,1,14,4,6lzy9iiqoysvtdsgx719fng9n,1,30.6,91.5,2022-10-31T19:15:55.770Z,2022-10-31T19:15:55Z,,,,,,,,,,,,,,,,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107667,214,3,1,14,9,6lzy9iiqoysvtdsgx719fng9n,0,50.8,95.6,2022-10-31T19:16:00.258Z,2022-10-31T19:16:03Z,3887054115,286,,3887054113,56,Left,3887054193,233,117,,,,,,,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107669,117,7,1,14,9,bk5ltsueqmeng29eovd8m2tml,1,49.2,4.4,2022-10-31T19:16:00.259Z,2022-10-31T19:16:02Z,3887054127,167,,3887054157,233,214,3887054129,56,Back,3887054131,285,,,,,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107675,118,5,1,14,9,bk5ltsueqmeng29eovd8m2tml,0,48.1,-0.8,2022-10-31T19:16:00.650Z,2022-10-31T19:19:34Z,3887054149,56,Back,3887054151,347,,3887054197,233,215,,,,,,,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107673,215,5,1,14,9,6lzy9iiqoysvtdsgx719fng9n,1,51.9,100.8,2022-10-31T19:16:00.650Z,2022-10-31T19:16:02Z,3887054161,233,118,3887054147,347,,3887054145,56,Left,,,,,,,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107709,216,1,1,14,17,6lzy9iiqoysvtdsgx719fng9n,1,42.5,100,2022-10-31T19:16:08.738Z,2022-10-31T19:16:11Z,3887054367,212,21.5,3887054361,56,Back,3887054359,107,,3887054365,141,78.8,3887054363,140,27.9,3887054369,213,3.9,3887054371,1,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107767,217,1,1,14,20,6lzy9iiqoysvtdsgx719fng9n,1,28.3,68.7,2022-10-31T19:16:11.402Z,2022-10-31T19:16:22Z,3887054685,213,4.8,3887054677,56,Back,3887054683,212,23.8,3887054681,141,33.7,3887054679,140,29.7,,,,,,,,,,5hkkwzs8wgjj94vfe922nvthw,M. Milovanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107769,218,1,1,14,31,6lzy9iiqoysvtdsgx719fng9n,1,37.8,41.2,2022-10-31T19:16:22.259Z,2022-10-31T19:16:23Z,3887054699,212,17.1,3887054695,140,48.2,3887054701,213,0.9,3887054697,141,60.6,3887054693,56,Back,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107785,219,1,1,14,32,6lzy9iiqoysvtdsgx719fng9n,1,48.2,60.6,2022-10-31T19:16:23.042Z,2022-10-31T19:16:27Z,3887054767,56,Back,3887054773,212,14.2,3887054775,213,2.7,3887054771,141,70.2,3887054769,140,36.2,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107799,220,1,1,14,35,6lzy9iiqoysvtdsgx719fng9n,1,35.3,60.6,2022-10-31T19:16:26.915Z,2022-10-31T19:16:31Z,3887054851,56,Back,3887054859,213,4.5,3887054855,141,24.7,3887054853,140,30.1,3887054857,212,25.0,,,,,,,,,,5hkkwzs8wgjj94vfe922nvthw,M. Milovanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107809,221,1,1,14,40,6lzy9iiqoysvtdsgx719fng9n,1,29.1,28.9,2022-10-31T19:16:31.251Z,2022-10-31T19:16:34Z,3887054939,213,1.0,3887054931,56,Back,3887054935,141,37.0,3887054937,212,6.7,3887054933,140,32.8,,,,,,,,,,2zkaf848fjcdhuii8783pkm7e,Y. Regeer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107819,222,1,1,14,43,6lzy9iiqoysvtdsgx719fng9n,1,28.4,35.3,2022-10-31T19:16:34.770Z,2022-10-31T19:16:35Z,3887054997,140,19.3,3887055001,212,10.6,3887054995,56,Back,3887054999,141,28.4,3887055003,213,3.6,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107827,223,1,1,14,44,6lzy9iiqoysvtdsgx719fng9n,1,19.3,28.4,2022-10-31T19:16:35.699Z,2022-10-31T19:16:36Z,3887055045,213,5.6,3887055039,140,25.8,3887055043,212,8.8,3887055041,141,20.3,3887055037,56,Back,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107835,224,1,1,14,45,6lzy9iiqoysvtdsgx719fng9n,1,25.8,20.3,2022-10-31T19:16:36.754Z,2022-10-31T19:16:38Z,3887055083,140,30.7,3887055087,212,12.2,3887055085,141,4.1,3887055081,56,Back,3887055089,213,5.1,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107843,225,1,1,14,47,6lzy9iiqoysvtdsgx719fng9n,0,30.7,4.1,2022-10-31T19:16:38.819Z,2022-10-31T19:16:41Z,3887055123,140,46.7,3887055127,212,17.2,3887055125,141,0.0,3887055121,56,Back,3887055129,213,6.1,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107919,119,5,1,14,50,bk5ltsueqmeng29eovd8m2tml,1,53.8,100.9,2022-10-31T19:16:41.085Z,2022-10-31T19:16:59Z,3887055585,56,Left,3887055587,347,,3887055591,233,226,,,,,,,,,,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107845,226,5,1,14,50,6lzy9iiqoysvtdsgx719fng9n,0,46.2,-0.9,2022-10-31T19:16:41.085Z,2022-10-31T19:19:35Z,3887055133,347,,3887055599,233,119,3887055131,56,Back,,,,,,,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107923,120,1,1,15,7,bk5ltsueqmeng29eovd8m2tml,1,63.9,100,2022-10-31T19:16:58.397Z,2022-10-31T19:17:00Z,3887055617,212,13.3,3887055609,107,,3887055611,56,Left,3887055613,140,71.7,3887055615,141,86.1,3887055619,213,5.4,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107927,121,1,1,15,9,bk5ltsueqmeng29eovd8m2tml,0,71.7,86.1,2022-10-31T19:17:00.301Z,2022-10-31T19:17:05Z,3887055637,213,2.2,3887055631,140,64.8,3887055633,141,100.0,3887055699,156,,3887055635,212,12.7,3887055629,56,Left,,,,,,,5i0e7e59vav8ynqzt7qrvitt6,J. Hornkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107929,122,5,1,15,10,bk5ltsueqmeng29eovd8m2tml,0,64,101.6,2022-10-31T19:17:01.128Z,2022-10-31T19:17:05Z,3887055693,233,227,3887055639,56,Left,3887055641,347,,,,,,,,,,,,,,,,,5i0e7e59vav8ynqzt7qrvitt6,J. Hornkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107943,227,5,1,15,10,6lzy9iiqoysvtdsgx719fng9n,1,36,-1.6,2022-10-31T19:17:01.128Z,2022-10-31T19:19:35Z,3887055677,56,Back,3887055685,233,122,3887055679,347,,,,,,,,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107963,228,1,1,15,15,6lzy9iiqoysvtdsgx719fng9n,1,34.6,0,2022-10-31T19:17:06.602Z,2022-10-31T19:17:10Z,3887055835,56,Back,3887055833,107,,3887055839,141,18.2,3887055845,1,,3887055843,213,2.7,3887055841,212,28.3,3887055837,140,10.8,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107983,229,1,1,15,19,6lzy9iiqoysvtdsgx719fng9n,1,10.8,18.2,2022-10-31T19:17:10.011Z,2022-10-31T19:17:13Z,3887055945,213,2.1,3887055939,140,2.7,3887055943,212,17.7,3887055941,141,41.0,3887055937,56,Back,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107991,230,1,1,15,22,6lzy9iiqoysvtdsgx719fng9n,1,2.5,40.7,2022-10-31T19:17:13.322Z,2022-10-31T19:17:16Z,3887055997,140,13.8,3887056001,212,11.9,3887055995,56,Back,3887055999,141,39.1,3887056003,213,6.2,,,,,,,,,,68hoounwudpjrr2wmovkyvswk,T. de Graaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480108035,231,1,1,15,25,6lzy9iiqoysvtdsgx719fng9n,1,9.9,33.5,2022-10-31T19:17:16.034Z,2022-10-31T19:17:21Z,3887056221,213,4.7,3887056217,141,20.3,3887056219,212,9.0,3887056213,56,Back,3887056215,140,9.8,,,,,,,,,,2zkaf848fjcdhuii8783pkm7e,Y. Regeer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480108039,232,1,1,15,30,6lzy9iiqoysvtdsgx719fng9n,0,13.3,18.2,2022-10-31T19:17:21.594Z,2022-10-31T19:17:22Z,3887056229,155,,3887056239,213,6.1,3887056233,140,42.1,3887056235,141,8.3,3887056231,56,Back,3887056237,212,31.0,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480108043,123,8,1,15,32,bk5ltsueqmeng29eovd8m2tml,1,55.1,86,2022-10-31T19:17:23.470Z,2022-10-31T19:17:23Z,3887056247,56,Left,,,,,,,,,,,,,,,,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480108049,124,5,1,15,32,bk5ltsueqmeng29eovd8m2tml,0,58.6,101.6,2022-10-31T19:17:23.667Z,2022-10-31T19:19:35Z,3887056273,347,,3887056335,233,233,3887056271,56,Left,,,,,,,,,,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480108055,233,5,1,15,32,6lzy9iiqoysvtdsgx719fng9n,1,41.4,-1.6,2022-10-31T19:17:23.667Z,2022-10-31T19:17:28Z,3887056313,56,Back,3887056315,347,,3887056329,233,124,,,,,,,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480108067,234,1,1,15,39,6lzy9iiqoysvtdsgx719fng9n,1,42.3,0,2022-10-31T19:17:30.650Z,2022-10-31T19:17:33Z,3887056405,1,,3887056399,141,14.8,3887056403,213,2.7,3887056395,56,Back,3887056401,212,23.3,3887056393,107,,3887056397,140,22.7,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480108087,235,1,1,15,42,6lzy9iiqoysvtdsgx719fng9n,1,30.9,32,2022-10-31T19:17:33.858Z,2022-10-31T19:17:39Z,3887056497,213,1.5,3887056493,141,60.8,3887056495,212,19.7,3887056489,56,Back,3887056491,140,32.6,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480108111,236,1,1,15,48,6lzy9iiqoysvtdsgx719fng9n,1,53,74.3,2022-10-31T19:17:39.594Z,2022-10-31T19:17:44Z,3887056651,212,16.7,3887056649,141,94.1,3887056653,213,0.9,3887056647,140,62.4,3887056645,56,Left,,,,,,,,,,5hkkwzs8wgjj94vfe922nvthw,M. Milovanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480108117,237,1,1,15,53,6lzy9iiqoysvtdsgx719fng9n,1,66.9,89,2022-10-31T19:17:44.522Z,2022-10-31T19:17:46Z,3887056721,141,76.7,3887056719,140,60.8,3887056717,56,Center,3887056723,212,10.5,3887056725,213,4.1,,,,,,,,,,dlgqk5qe96gaxeq8vu4dozyms,G. Misehouy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480108133,238,1,1,15,55,6lzy9iiqoysvtdsgx719fng9n,1,59.9,72.8,2022-10-31T19:17:46.170Z,2022-10-31T19:17:48Z,3887056807,140,55.8,3887056813,213,4.2,3887056805,56,Center,3887056811,212,9.2,3887056809,141,60.9,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480108155,239,1,1,15,57,6lzy9iiqoysvtdsgx719fng9n,1,50.7,57.9,2022-10-31T19:17:48.674Z,2022-10-31T19:17:54Z,3887056933,212,28.1,3887056935,213,4.9,3887056929,140,55.3,3887056927,56,Right,3887056931,141,17.2,,,,,,,,,,2zkaf848fjcdhuii8783pkm7e,Y. Regeer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480108177,240,1,1,16,2,6lzy9iiqoysvtdsgx719fng9n,1,57.3,25.4,2022-10-31T19:17:53.906Z,2022-10-31T19:17:56Z,3887057005,141,36.2,3887057007,212,19.0,3887057003,140,40.6,3887057009,213,2.7,3887057001,56,Back,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480108199,241,1,1,16,5,6lzy9iiqoysvtdsgx719fng9n,1,40.6,36.2,2022-10-31T19:17:56.809Z,2022-10-31T19:18:01Z,3887057121,212,23.9,3887057119,141,71.4,3887057117,140,40.0,3887057123,213,1.6,3887057115,56,Back,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480108207,242,1,1,16,9,6lzy9iiqoysvtdsgx719fng9n,0,50.3,74.3,2022-10-31T19:18:00.938Z,2022-10-31T19:18:03Z,3887057159,140,69.2,3887057161,141,9.8,3887057155,196,,3887057167,1,,3887057153,155,,3887057163,212,48.1,3887057157,56,Right,3887057165,213,5.1,5hkkwzs8wgjj94vfe922nvthw,M. Milovanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480108221,125,1,1,16,13,bk5ltsueqmeng29eovd8m2tml,0,13.1,89.2,2022-10-31T19:18:04.381Z,2022-10-31T19:18:05Z,3887057237,141,88.7,3887057233,56,Back,3887057235,140,37.9,3887057241,213,6.3,3887057239,212,26.0,3887057231,3,,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480108245,243,1,1,16,16,6lzy9iiqoysvtdsgx719fng9n,1,58.6,5.3,2022-10-31T19:18:07.402Z,2022-10-31T19:18:10Z,3887057343,141,7.1,3887057347,213,3.1,3887057339,56,Back,3887057345,212,20.6,3887057341,140,39.0,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480108277,244,1,1,16,19,6lzy9iiqoysvtdsgx719fng9n,1,35.5,7.7,2022-10-31T19:18:10.762Z,2022-10-31T19:18:15Z,3887057505,213,2.1,3887057499,140,16.4,3887057507,1,,3887057503,212,36.9,3887057501,141,53.3,3887057497,56,Back,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480108291,245,1,1,16,24,6lzy9iiqoysvtdsgx719fng9n,1,16.9,53.3,2022-10-31T19:18:15.354Z,2022-10-31T19:18:18Z,3887057579,212,8.6,3887057581,213,6.0,3887057575,140,24.7,3887057573,56,Back,3887057577,141,49.6,,,,,,,,,,68hoounwudpjrr2wmovkyvswk,T. de Graaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480108313,246,1,1,16,27,6lzy9iiqoysvtdsgx719fng9n,1,24.7,59.1,2022-10-31T19:18:18.369Z,2022-10-31T19:18:23Z,3887057705,213,1.6,3887057699,140,24.5,3887057703,212,16.3,3887057701,141,83.1,3887057697,56,Back,,,,,,,,,,5hkkwzs8wgjj94vfe922nvthw,M. Milovanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480108331,247,1,1,16,32,6lzy9iiqoysvtdsgx719fng9n,1,22.5,80.6,2022-10-31T19:18:23.385Z,2022-10-31T19:18:28Z,3887057793,56,Back,3887057797,141,51.9,3887057801,213,3.9,3887057795,140,2.4,3887057799,212,28.7,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480108351,248,1,1,16,37,6lzy9iiqoysvtdsgx719fng9n,1,7.6,44.3,2022-10-31T19:18:28.610Z,2022-10-31T19:18:33Z,3887057927,213,0.2,3887057917,155,,3887057921,140,48.0,3887057923,141,58.1,3887057925,212,43.4,3887057929,1,,3887057919,56,Back,,,,68hoounwudpjrr2wmovkyvswk,T. de Graaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480108357,249,44,1,16,40,6lzy9iiqoysvtdsgx719fng9n,1,50.8,56.2,2022-10-31T19:18:31.596Z,2022-10-31T19:18:34Z,3887057957,286,,3887057953,233,126,3887057949,56,Center,,,,,,,,,,,,,,,,80i3boeh7f1ghu4ka7r66izje,C. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480108345,126,44,1,16,40,bk5ltsueqmeng29eovd8m2tml,0,49.2,43.8,2022-10-31T19:18:31.597Z,2022-10-31T19:18:34Z,3887057883,56,Back,3887057963,233,249,3887057885,285,,,,,,,,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
