id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/14/value,assist,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value
2529917527,262,1,1,27,35,bqm1bnp1bh2apyudlz1o1whr3,1,4.9,45.5,2023-04-07T18:52:59.542Z,2023-04-07T18:53:01Z,4170576367,141,11.5,4170576369,212,25.4,4170576363,56,Back,4170576365,140,15.0,4170576371,213,5.1,,,,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529917589,263,1,1,27,37,bqm1bnp1bh2apyudlz1o1whr3,0,18.8,7.4,2023-04-07T18:53:01.687Z,2023-04-07T18:53:08Z,4170576657,155,,4170576667,213,0.4,4170576665,212,45.1,4170576663,141,30.4,4170576669,1,,4170576661,140,59.1,4170576659,56,Center,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529917563,296,44,1,27,40,b94pf87be9ojdgnrs5mst80un,1,40.4,69.6,2023-04-07T18:53:04.668Z,2023-04-07T18:53:08Z,4170576749,233,264,4170576519,285,,4170576517,56,Back,,,,,,,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529917593,264,44,1,27,40,bqm1bnp1bh2apyudlz1o1whr3,0,59.6,30.4,2023-04-07T18:53:04.669Z,2023-04-07T18:53:08Z,4170576753,233,296,4170576685,286,,4170576683,56,Center,,,,,,,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529917597,297,1,1,27,41,b94pf87be9ojdgnrs5mst80un,0,39.8,70.6,2023-04-07T18:53:05.188Z,2023-04-07T18:53:07Z,4170576709,140,56.0,4170576705,3,,4170576711,141,65.1,4170576707,56,Center,4170576715,213,6.1,4170576713,212,17.4,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529917615,265,1,1,27,44,bqm1bnp1bh2apyudlz1o1whr3,1,40.2,36.1,2023-04-07T18:53:08.390Z,2023-04-07T18:53:09Z,4170576807,212,8.0,4170576801,56,Back,4170576805,141,29.0,4170576803,140,46.3,4170576809,213,5.6,,,,,,,,,,6clycir6laxvycsr4yjh9iwa1,O. Džepar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529917623,266,1,1,27,45,bqm1bnp1bh2apyudlz1o1whr3,0,45.4,29.7,2023-04-07T18:53:09.607Z,2023-04-07T18:54:04Z,4170576863,213,5.9,4170576865,1,,4170576853,155,,4170576859,141,3.4,4170576855,56,Right,4170576861,212,52.3,4170576857,140,92.2,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529917629,267,43,1,27,46,bqm1bnp1bh2apyudlz1o1whr3,1,0,0,2023-04-07T18:53:10.121Z,2023-04-07T18:54:06Z,4170580245,144,5,4170576901,347,0,4170576899,56,Right,,,,,,,,,,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529917679,298,49,1,27,51,b94pf87be9ojdgnrs5mst80un,1,11.4,92.6,2023-04-07T18:53:15.508Z,2023-04-07T18:54:01Z,,,,,,,,,,,,,,,,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529917723,299,1,1,27,52,b94pf87be9ojdgnrs5mst80un,1,11.5,92.9,2023-04-07T18:53:16.052Z,2023-04-07T18:53:19Z,4170577451,140,10.1,4170577459,213,4.6,4170577449,56,Back,4170577457,212,20.4,4170577455,141,63.0,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529917753,300,1,1,27,55,b94pf87be9ojdgnrs5mst80un,1,11,62.7,2023-04-07T18:53:19.524Z,2023-04-07T18:53:22Z,4170577663,213,5.4,4170577655,56,Back,4170577661,212,14.1,4170577659,141,46.6,4170577657,140,19.5,,,,,,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529917781,301,1,1,27,58,b94pf87be9ojdgnrs5mst80un,1,23,43.3,2023-04-07T18:53:22.620Z,2023-04-07T18:53:25Z,4170577851,56,Back,4170577859,213,4.7,4170577853,140,22.4,4170577855,141,17.4,4170577857,212,17.6,,,,,,,,,,94h1esmbnvlcvdeq9ohs11boq,M. Kreekels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529917805,302,1,1,28,1,b94pf87be9ojdgnrs5mst80un,0,23.7,15.8,2023-04-07T18:53:25.117Z,2023-04-07T18:53:27Z,4170577967,140,84.0,4170577979,1,,4170577963,155,,4170577965,56,Center,4170577977,213,0.2,4170577973,212,65.2,4170577969,141,38.8,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529917855,269,52,1,28,6,bqm1bnp1bh2apyudlz1o1whr3,1,12.7,56.7,2023-04-07T18:53:30.855Z,2023-04-07T18:53:31Z,,,,,,,,,,,,,,,,,,,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529917883,270,1,1,28,8,bqm1bnp1bh2apyudlz1o1whr3,1,12.7,56.7,2023-04-07T18:53:32.438Z,2023-04-07T18:53:33Z,4170578419,212,17.6,4170578411,56,Back,4170578409,123,,4170578413,140,20.1,4170578423,213,5.2,4170578415,141,33.5,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529917899,271,1,1,28,9,bqm1bnp1bh2apyudlz1o1whr3,1,20.1,33.1,2023-04-07T18:53:33.798Z,2023-04-07T18:53:35Z,4170578495,140,33.6,4170578493,56,Back,4170578497,141,7.0,4170578501,213,5.4,4170578499,212,22.7,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529917927,272,1,1,28,11,bqm1bnp1bh2apyudlz1o1whr3,1,33.9,7,2023-04-07T18:53:35.094Z,2023-04-07T18:53:38Z,4170578657,140,53.2,4170578661,212,21.7,4170578655,56,Right,4170578659,141,18.4,4170578663,213,0.4,,,,,,,,,,3y42dpjrp17dr2gzktbrmudbd,C. Essers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529917933,273,1,1,28,14,bqm1bnp1bh2apyudlz1o1whr3,0,45.5,17.2,2023-04-07T18:53:37.990Z,2023-04-07T18:53:41Z,4170578685,141,20.6,4170578683,140,46.5,4170578687,212,2.5,4170578807,236,,4170578681,56,Back,4170578809,233,303,4170578689,213,1.1,4170578813,286,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529917959,303,74,1,28,14,b94pf87be9ojdgnrs5mst80un,1,56.1,72.1,2023-04-07T18:53:37.991Z,2023-04-07T19:13:00Z,4170578795,56,Center,4170578837,233,273,4170578797,285,,,,,,,,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529917945,274,61,1,28,16,bqm1bnp1bh2apyudlz1o1whr3,1,46.6,20.3,2023-04-07T18:53:40.111Z,2023-04-07T18:54:10Z,4170578727,56,Back,,,,,,,,,,,,,,,,,,,,,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529917967,304,50,1,28,17,b94pf87be9ojdgnrs5mst80un,1,61.6,73.8,2023-04-07T18:53:41.062Z,2023-04-07T18:53:43Z,4170578863,286,,4170578861,56,Center,4170578911,233,275,,,,,,,,,,,,,,,,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529917963,275,7,1,28,17,bqm1bnp1bh2apyudlz1o1whr3,0,38.4,26.2,2023-04-07T18:53:41.063Z,2023-04-07T18:53:43Z,4170578845,56,Back,4170578847,285,,4170578895,233,304,,,,,,,,,,,,,,,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529917975,305,49,1,28,18,b94pf87be9ojdgnrs5mst80un,1,61,70.3,2023-04-07T18:53:42.733Z,2023-04-07T18:53:43Z,,,,,,,,,,,,,,,,,,,,,,,,,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529917979,306,50,1,28,19,b94pf87be9ojdgnrs5mst80un,1,59.9,72.6,2023-04-07T18:53:43.268Z,2023-04-07T18:53:45Z,4170578917,286,,4170578991,233,276,4170578915,56,Center,,,,,,,,,,,,,,,,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529917989,276,7,1,28,19,bqm1bnp1bh2apyudlz1o1whr3,0,40.1,27.4,2023-04-07T18:53:43.269Z,2023-04-07T18:53:44Z,4170578963,233,306,4170578955,56,Back,4170578957,285,,,,,,,,,,,,,,,,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529918007,307,61,1,28,22,b94pf87be9ojdgnrs5mst80un,1,56.4,74.2,2023-04-07T18:53:46.220Z,2023-04-07T18:53:46Z,4170579071,56,Center,,,,,,,,,,,,,,,,,,,,,,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529918047,308,1,1,28,23,b94pf87be9ojdgnrs5mst80un,1,50.3,77.9,2023-04-07T18:53:47.620Z,2023-04-07T18:53:48Z,4170579227,56,Left,4170579233,212,12.3,4170579229,140,58.9,4170579235,213,0.7,4170579231,141,90.2,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529918057,309,1,1,28,24,b94pf87be9ojdgnrs5mst80un,1,58.8,90.3,2023-04-07T18:53:48.700Z,2023-04-07T18:53:49Z,4170579315,213,4.8,4170579313,212,10.1,4170579309,140,59.9,4170579311,141,75.6,4170579307,56,Center,,,,,,,,,,egmubn4rsudpbk05qfv2qlvit,E. Lieftink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529918069,310,1,1,28,25,b94pf87be9ojdgnrs5mst80un,1,59.9,75.6,2023-04-07T18:53:49.492Z,2023-04-07T18:53:50Z,4170579355,56,Left,4170579361,212,5.8,4170579359,141,79.1,4170579363,213,0.4,4170579357,140,64.9,,,,,,,,,,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529918105,311,1,1,28,26,b94pf87be9ojdgnrs5mst80un,1,64.9,79.1,2023-04-07T18:53:50.316Z,2023-04-07T18:53:54Z,4170579587,140,42.5,4170579585,56,Back,4170579591,212,24.8,4170579593,213,2.8,4170579589,141,90.6,,,,,,,,,,45rrtsz9hmxxqasj8jgi3g0oa,J. Goselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529918111,312,1,1,28,30,b94pf87be9ojdgnrs5mst80un,1,42.5,90.6,2023-04-07T18:53:54.484Z,2023-04-07T18:53:55Z,4170579629,213,4.3,4170579623,140,37.8,4170579625,141,74.1,4170579621,56,Back,4170579627,212,12.3,,,,,,,,,,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529918129,313,1,1,28,31,b94pf87be9ojdgnrs5mst80un,1,37.8,74.1,2023-04-07T18:53:55.404Z,2023-04-07T18:53:57Z,4170579729,56,Back,4170579731,140,32.8,4170579737,213,4.5,4170579733,141,31.9,4170579735,212,29.2,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529918191,314,1,1,28,35,b94pf87be9ojdgnrs5mst80un,1,32.7,30.1,2023-04-07T18:53:59.516Z,2023-04-07T18:54:04Z,4170580131,212,14.0,4170580129,141,10.6,4170580133,213,5.0,4170580125,56,Back,4170580127,140,36.9,,,,,,,,,,94h1esmbnvlcvdeq9ohs11boq,M. Kreekels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529918275,315,1,1,28,40,b94pf87be9ojdgnrs5mst80un,1,33.8,28.5,2023-04-07T18:54:04.332Z,2023-04-07T18:54:12Z,4170580605,140,32.6,4170580603,56,Back,4170580609,212,29.1,4170580607,141,71.2,4170580611,213,1.6,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529918295,316,1,1,28,48,b94pf87be9ojdgnrs5mst80un,1,32.6,75.1,2023-04-07T18:54:12.828Z,2023-04-07T18:54:15Z,4170580731,213,5.4,4170580729,212,35.6,4170580727,141,34.5,4170580733,1,,4170580725,140,54.0,4170580723,56,Center,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529918309,317,1,1,28,51,b94pf87be9ojdgnrs5mst80un,1,54,34.5,2023-04-07T18:54:14.940Z,2023-04-07T18:54:16Z,4170580799,140,61.8,4170580801,141,41.8,4170580797,56,Center,4170580803,212,9.6,4170580805,213,0.5,,,,,,,,,,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529918355,318,1,1,28,52,b94pf87be9ojdgnrs5mst80un,1,61.8,41.8,2023-04-07T18:54:15.956Z,2023-04-07T18:54:20Z,4170581067,141,10.3,4170581073,1,,4170581065,140,86.9,4170581071,213,5.6,4170581063,56,Right,4170581069,212,34.0,,,,,,,45rrtsz9hmxxqasj8jgi3g0oa,J. Goselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529918367,319,1,1,28,56,b94pf87be9ojdgnrs5mst80un,0,90.8,15.5,2023-04-07T18:54:19.964Z,2023-04-07T18:54:21Z,4170581131,141,51.5,4170581129,140,89.6,4170581127,56,Center,4170581123,2,,4170581135,213,1.6,4170581125,155,,4170581133,212,24.5,,,,63ox7kqo9rl36cvk4joqh9soa,E. Maddy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529918401,277,12,1,28,59,bqm1bnp1bh2apyudlz1o1whr3,1,10.8,54.8,2023-04-07T18:54:23.078Z,2023-04-07T18:54:24Z,4170581349,212,13.2,4170581341,140,15.4,4170581353,213,5.1,4170581345,141,36.7,4170581337,56,Back,4170581359,15,,,,,,,,3y42dpjrp17dr2gzktbrmudbd,C. Essers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529918431,278,12,1,29,1,bqm1bnp1bh2apyudlz1o1whr3,1,13.6,36.8,2023-04-07T18:54:25.366Z,2023-04-07T18:54:28Z,4170581551,140,32.7,4170581555,212,21.2,4170581553,141,26.9,4170581557,213,6.0,4170581549,56,Back,,,,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529918435,279,49,1,29,4,bqm1bnp1bh2apyudlz1o1whr3,1,32.6,26.8,2023-04-07T18:54:27.926Z,2023-04-07T18:54:28Z,,,,,,,,,,,,,,,,,,,,,,,,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529918445,280,61,1,29,5,bqm1bnp1bh2apyudlz1o1whr3,0,32.6,26.8,2023-04-07T18:54:28.918Z,2023-04-07T18:54:29Z,4170581623,56,Back,,,,,,,,,,,,,,,,,,,,,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529918461,320,49,1,29,5,b94pf87be9ojdgnrs5mst80un,1,64.7,60.2,2023-04-07T18:54:29.228Z,2023-04-07T18:54:29Z,,,,,,,,,,,,,,,,,,,,,,,,,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529918483,321,1,1,29,5,b94pf87be9ojdgnrs5mst80un,1,64.7,60.5,2023-04-07T18:54:29.540Z,2023-04-07T18:54:48Z,4170581807,212,11.7,4170581803,140,63.7,4170581805,141,43.4,4170581809,213,4.6,4170582401,210,13,4170581801,56,Center,,,,,,,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529918491,322,13,1,29,6,b94pf87be9ojdgnrs5mst80un,1,71.7,46,2023-04-07T18:54:30.540Z,2023-04-07T18:54:48Z,4170581853,56,Center,4170582419,29,,4170582427,103,1.4,4170582425,102,61.0,4170582095,20,,4170582547,18,,4170582421,55,321,4170582431,230,97.6,45rrtsz9hmxxqasj8jgi3g0oa,J. Goselink,,4170582429,215,,4170581849,22,,4170582417,73,4170582433,231,,49.3,,,,,,,,,,,,,,,,,,,,,,,,
2529918479,281,5,1,29,7,bqm1bnp1bh2apyudlz1o1whr3,1,-1.2,40.2,2023-04-07T18:54:31.366Z,2023-04-07T18:54:33Z,4170581921,233,323,4170581773,56,Back,4170581775,346,,,,,,,,,,,,,,,,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529918499,323,5,1,29,7,b94pf87be9ojdgnrs5mst80un,0,101.2,59.8,2023-04-07T18:54:31.366Z,2023-04-07T19:12:55Z,4170581889,56,Center,4170581931,233,281,4170581891,346,,,,,,,,,,,,,,,,,45rrtsz9hmxxqasj8jgi3g0oa,J. Goselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529918915,282,1,1,29,38,bqm1bnp1bh2apyudlz1o1whr3,1,3.2,46.6,2023-04-07T18:55:02.757Z,2023-04-07T18:55:05Z,4170584147,1,,4170584151,74,,4170584133,56,Center,4170584145,213,0.2,4170584143,212,59.3,4170584141,141,65.6,4170584139,140,58.3,4170584131,124,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529918929,283,44,1,29,40,bqm1bnp1bh2apyudlz1o1whr3,1,62.1,66,2023-04-07T18:55:04.131Z,2023-04-07T18:55:06Z,4170584219,56,Center,4170584221,286,,4170584245,233,324,,,,,,,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529918899,324,44,1,29,40,b94pf87be9ojdgnrs5mst80un,0,37.9,34,2023-04-07T18:55:04.132Z,2023-04-07T18:55:06Z,4170584059,56,Back,4170584267,233,283,4170584061,285,,,,,,,,,,,,,,,,,egmubn4rsudpbk05qfv2qlvit,E. Lieftink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529918945,284,1,1,29,41,bqm1bnp1bh2apyudlz1o1whr3,1,60.1,64.8,2023-04-07T18:55:05.493Z,2023-04-07T18:55:06Z,4170584297,213,6.1,4170584295,212,7.2,4170584289,56,Center,4170584293,141,62.6,4170584287,168,,4170584291,140,66.8,4170584285,3,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529918951,285,44,1,29,41,bqm1bnp1bh2apyudlz1o1whr3,1,65.6,63,2023-04-07T18:55:05.579Z,2023-04-07T18:55:07Z,4170584319,286,,4170584317,56,Center,4170584337,233,325,,,,,,,,,,,,,,,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529918933,325,44,1,29,41,b94pf87be9ojdgnrs5mst80un,0,34.4,37,2023-04-07T18:55:05.580Z,2023-04-07T18:55:08Z,4170584229,285,,4170584227,56,Back,4170584345,233,285,,,,,,,,,,,,,,,,9s22h996z2zpktwsx96cnz40k,L. Vankerkhoven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529918963,286,1,1,29,42,bqm1bnp1bh2apyudlz1o1whr3,0,65.8,63.8,2023-04-07T18:55:06.885Z,2023-04-07T18:55:08Z,4170584377,140,79.4,4170584381,212,17.7,4170584375,56,Left,4170584373,3,,4170584383,213,0.6,4170584379,141,79.1,,,,,,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529919023,326,1,1,29,44,b94pf87be9ojdgnrs5mst80un,1,21.4,19.7,2023-04-07T18:55:08.349Z,2023-04-07T18:55:12Z,4170584699,56,Back,4170584709,213,5.9,4170584701,140,36.0,4170584707,212,16.5,4170584695,157,,4170584711,1,,4170584703,141,10.9,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529919043,327,44,1,29,47,b94pf87be9ojdgnrs5mst80un,1,38.4,18,2023-04-07T18:55:11.301Z,2023-04-07T18:55:13Z,4170584781,56,Back,4170584835,233,287,4170584783,285,,,,,,,,,,,,,,,,,egmubn4rsudpbk05qfv2qlvit,E. Lieftink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529919015,287,44,1,29,47,bqm1bnp1bh2apyudlz1o1whr3,0,61.6,82,2023-04-07T18:55:11.302Z,2023-04-07T18:55:13Z,4170584661,286,,4170584659,56,Left,4170584845,233,327,,,,,,,,,,,,,,,,6clycir6laxvycsr4yjh9iwa1,O. Džepar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529919059,328,1,1,29,49,b94pf87be9ojdgnrs5mst80un,0,36.9,13.2,2023-04-07T18:55:13.260Z,2023-04-07T18:56:20Z,4170584887,213,5.6,4170584877,3,,4170584881,140,48.4,4170584885,212,15.9,4170584879,56,Back,4170584883,141,0.0,,,,,,,egmubn4rsudpbk05qfv2qlvit,E. Lieftink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529919133,288,5,1,29,49,bqm1bnp1bh2apyudlz1o1whr3,1,50,101.8,2023-04-07T18:55:13.438Z,2023-04-07T18:56:21Z,4170585285,56,Left,4170585299,233,329,4170585287,347,,,,,,,,,,,,,,,,,6clycir6laxvycsr4yjh9iwa1,O. Džepar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529919061,329,5,1,29,49,b94pf87be9ojdgnrs5mst80un,0,50,-1.8,2023-04-07T18:55:13.438Z,2023-04-07T19:12:55Z,4170584895,347,,4170584893,56,Right,4170585321,233,288,,,,,,,,,,,,,,,,egmubn4rsudpbk05qfv2qlvit,E. Lieftink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529919195,289,1,1,30,0,bqm1bnp1bh2apyudlz1o1whr3,0,53.6,100,2023-04-07T18:55:24.021Z,2023-04-07T18:55:26Z,4170585599,213,6.0,4170585591,56,Left,4170585593,140,83.0,4170585595,141,86.1,4170585589,107,,4170585601,1,,4170585597,212,32.5,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529919231,330,1,1,30,2,b94pf87be9ojdgnrs5mst80un,1,22.1,12.6,2023-04-07T18:55:26.364Z,2023-04-07T18:55:29Z,4170585831,140,33.4,4170585829,56,Back,4170585835,212,12.4,4170585833,141,17.7,4170585837,213,0.3,4170585827,3,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529919239,331,1,1,30,5,b94pf87be9ojdgnrs5mst80un,1,34.7,18.6,2023-04-07T18:55:29.622Z,2023-04-07T18:55:30Z,4170585887,213,2.2,4170585883,141,33.9,4170585885,212,12.7,4170585879,56,Back,4170585877,3,,4170585895,156,,4170585881,140,27.7,,,,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529919291,332,1,1,30,8,b94pf87be9ojdgnrs5mst80un,0,27.1,25,2023-04-07T18:55:32.861Z,2023-04-07T18:55:34Z,4170586147,1,,4170586137,56,Center,4170586135,157,,4170586141,141,21.6,4170586139,140,56.7,4170586145,213,6.2,4170586143,212,31.2,,,,9s22h996z2zpktwsx96cnz40k,L. Vankerkhoven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529919283,290,44,1,30,9,bqm1bnp1bh2apyudlz1o1whr3,1,42.4,82.3,2023-04-07T18:55:33.253Z,2023-04-07T18:55:35Z,4170586117,56,Back,4170586241,233,333,4170586119,285,,,,,,,,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529919299,333,44,1,30,9,b94pf87be9ojdgnrs5mst80un,0,57.6,17.7,2023-04-07T18:55:33.254Z,2023-04-07T18:55:35Z,4170586249,233,290,4170586179,286,,4170586177,56,Right,,,,,,,,,,,,,,,,45rrtsz9hmxxqasj8jgi3g0oa,J. Goselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
