id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/8/value,assist,qualifier/9/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId
2454518329,230,1,1,24,35,1fttb31hnskynpku8qd09yhm8,1,63.4,86.6,2022-09-02T18:26:50.054Z,2022-09-02T18:26:56Z,3751085233,213,0.4,3751085225,56,Left,3751085231,212,12.7,3751085227,140,74.3,3751085229,141,94.7,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454518341,231,1,1,24,42,1fttb31hnskynpku8qd09yhm8,1,86.4,68.8,2022-09-02T18:26:56.630Z,2022-09-02T18:26:58Z,3751085289,56,Left,3751085293,141,86.3,3751085295,212,14.3,3751085291,140,94.0,3751085297,213,1.0,,,,,,,,,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454518367,232,1,1,24,44,1fttb31hnskynpku8qd09yhm8,0,94.2,90.3,2022-09-02T18:26:58.326Z,2022-09-02T18:27:08Z,3751085913,1,,3751085409,155,,3751085417,212,63.5,3751085413,140,85.2,3751085415,141,0.0,3751085407,2,,3751085411,56,Right,3751085419,213,4.6,c46xp363o8m76eswzfmlsel4a,T. Poll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454518371,233,43,1,24,45,1fttb31hnskynpku8qd09yhm8,1,0,0,2022-09-02T18:26:59.953Z,2022-09-02T18:27:05Z,3751085439,346,0,3751085437,56,Center,3751085647,144,5,,,,,,,,,,,,,,,,c46xp363o8m76eswzfmlsel4a,T. Poll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454518407,174,12,1,24,48,b94pf87be9ojdgnrs5mst80un,1,4.4,44.5,2022-09-02T18:27:02.185Z,2022-09-02T18:27:04Z,3751085635,213,1.3,3751085633,212,40.1,3751085627,56,Back,3751085641,167,,3751085631,141,100.0,3751085629,140,13.9,,,,,,,8hjakiipmhtwr07v6h0d414gl,T. Beugelsdijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454518409,175,5,1,24,49,b94pf87be9ojdgnrs5mst80un,0,11.4,101.3,2022-09-02T18:27:03.478Z,2022-09-02T19:57:30Z,3751085637,56,Back,3751085639,347,,3751085953,233,234,,,,,,,,,,,,,,,,8hjakiipmhtwr07v6h0d414gl,T. Beugelsdijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454518457,234,5,1,24,49,1fttb31hnskynpku8qd09yhm8,1,88.6,-1.3,2022-09-02T18:27:03.478Z,2022-09-02T18:27:08Z,3751085883,347,,3751085931,233,175,3751085881,56,Right,,,,,,,,,,,,,,,,c46xp363o8m76eswzfmlsel4a,T. Poll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454518535,235,1,1,24,59,1fttb31hnskynpku8qd09yhm8,1,91,0,2022-09-02T18:27:13.293Z,2022-09-02T18:27:15Z,3751086335,107,,3751086345,213,2.9,3751086343,212,33.0,3751086339,140,60.9,3751086341,141,12.9,3751086337,56,Right,3751086347,1,,,,,3hgvz4if17suodevp5jubb8fe,F. Mattoir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454518549,236,1,1,25,1,1fttb31hnskynpku8qd09yhm8,1,60.9,13.1,2022-09-02T18:27:15.758Z,2022-09-02T18:27:17Z,3751086423,56,Back,3751086425,140,40.6,3751086429,141,32.4,3751086437,213,2.6,3751086433,212,25.0,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454518573,237,1,1,25,3,1fttb31hnskynpku8qd09yhm8,1,40.6,32.4,2022-09-02T18:27:17.110Z,2022-09-02T18:27:19Z,3751086537,140,38.3,3751086541,212,21.6,3751086539,141,64.0,3751086543,213,1.7,3751086535,56,Back,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454518587,238,1,1,25,5,1fttb31hnskynpku8qd09yhm8,1,36.5,69.3,2022-09-02T18:27:19.598Z,2022-09-02T18:27:21Z,3751086605,56,Back,3751086609,141,89.0,3751086611,212,17.4,3751086607,140,47.1,3751086613,213,0.9,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454518621,239,1,1,25,7,1fttb31hnskynpku8qd09yhm8,1,47.1,89,2022-09-02T18:27:21.062Z,2022-09-02T18:27:23Z,3751086853,141,66.1,3751086855,212,19.0,3751086851,140,36.8,3751086849,56,Back,3751086857,213,4.1,,,,,,,,,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454518651,240,1,1,25,9,1fttb31hnskynpku8qd09yhm8,1,38.7,59.9,2022-09-02T18:27:23.213Z,2022-09-02T18:27:28Z,3751087013,56,Back,3751087021,213,4.9,3751087015,140,43.2,3751087017,141,29.2,3751087019,212,21.4,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454518687,241,1,1,25,14,1fttb31hnskynpku8qd09yhm8,1,60.2,28.2,2022-09-02T18:27:28.662Z,2022-09-02T18:27:32Z,3751087253,155,,3751087259,56,Center,3751087267,213,1.3,3751087265,212,32.2,3751087263,141,73.9,3751087269,1,,3751087261,140,68.1,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454518745,242,1,1,25,18,1fttb31hnskynpku8qd09yhm8,1,71.3,74.2,2022-09-02T18:27:32.510Z,2022-09-02T18:27:38Z,3751087631,141,58.7,3751087629,140,63.8,3751087627,56,Center,3751087633,212,13.2,3751087635,213,4.1,,,,,,,,,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454518771,243,1,1,25,24,1fttb31hnskynpku8qd09yhm8,1,67.7,65.1,2022-09-02T18:27:38.390Z,2022-09-02T18:27:40Z,3751087767,213,4.2,3751087759,56,Center,3751087765,212,27.1,3751087763,141,30.9,3751087761,140,54.5,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454518825,244,1,1,25,26,1fttb31hnskynpku8qd09yhm8,1,54.2,31,2022-09-02T18:27:40.694Z,2022-09-02T18:27:48Z,3751088075,140,70.5,3751088073,56,Right,3751088079,212,23.7,3751088081,213,5.5,3751088077,141,6.8,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454518829,245,4,1,25,33,1fttb31hnskynpku8qd09yhm8,1,84,6.2,2022-09-02T18:27:47.534Z,2022-09-02T18:27:49Z,3751088153,233,176,3751088099,56,Right,3751088105,286,,3751088103,265,,3751088097,13,,3751088101,152,,,,,,,,3hgvz4if17suodevp5jubb8fe,F. Mattoir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454518833,176,4,1,25,33,b94pf87be9ojdgnrs5mst80un,0,16,93.8,2022-09-02T18:27:47.535Z,2022-09-02T18:27:49Z,3751088121,56,Back,3751088123,152,,3751088119,13,,3751088125,265,,3751088127,285,,3751088163,233,245,,,,,,,63ox7kqo9rl36cvk4joqh9soa,E. Maddy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454519211,246,1,1,26,6,1fttb31hnskynpku8qd09yhm8,0,85.6,5.3,2022-09-02T18:28:20.373Z,2022-09-02T18:28:24Z,3751090267,155,,3751090277,212,31.9,3751090273,140,97.0,3751090417,233,177,3751090269,152,,3751090275,141,48.8,3751090271,56,Center,3751090263,2,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,3751090265,5,3751090279,213,,,,,,,,,,,,,,,,,,,,1.2,,,,,
2454519229,177,11,1,26,10,b94pf87be9ojdgnrs5mst80un,1,0.8,50.6,2022-09-02T18:28:24.257Z,2022-09-02T18:28:25Z,3751090379,56,Back,3751090421,233,246,3751090381,88,,,,,,,,,,,,,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454519333,178,1,1,26,16,b94pf87be9ojdgnrs5mst80un,1,10.4,48.1,2022-09-02T18:28:30.882Z,2022-09-02T18:28:34Z,3751090969,141,20.9,3751090967,140,16.2,3751090973,213,5.0,3751090965,56,Back,3751090963,123,,3751090971,212,19.5,,,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454519357,179,1,1,26,20,b94pf87be9ojdgnrs5mst80un,1,15.6,13.2,2022-09-02T18:28:34.577Z,2022-09-02T18:28:36Z,3751091109,141,4.9,3751091105,56,Back,3751091107,140,27.3,3751091113,213,5.9,3751091111,212,13.5,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454519385,180,1,1,26,22,b94pf87be9ojdgnrs5mst80un,1,27.3,4.9,2022-09-02T18:28:36.145Z,2022-09-02T18:28:38Z,3751091283,213,2.2,3751091275,56,Back,3751091277,140,24.4,3751091279,141,11.4,3751091281,212,5.4,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454519401,181,1,1,26,24,b94pf87be9ojdgnrs5mst80un,0,24.4,11.4,2022-09-02T18:28:38.209Z,2022-09-02T18:28:39Z,3751091353,140,29.4,3751091355,141,41.3,3751091351,56,Back,3751091359,213,1.3,3751091349,155,,3751091357,212,21.0,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454519393,247,49,1,26,24,1fttb31hnskynpku8qd09yhm8,1,64.1,59.1,2022-09-02T18:28:38.886Z,2022-09-02T18:28:38Z,,,,,,,,,,,,,,,,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454519429,248,1,1,26,25,1fttb31hnskynpku8qd09yhm8,1,64.9,55.4,2022-09-02T18:28:39.621Z,2022-09-02T18:28:42Z,3751091509,213,1.0,3751091507,212,10.6,3751091501,56,Center,3751091505,141,68.4,3751091503,140,70.5,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454519461,249,1,1,26,27,1fttb31hnskynpku8qd09yhm8,1,75.5,73.8,2022-09-02T18:28:41.949Z,2022-09-02T18:28:44Z,3751091659,56,Left,3751091661,140,78.6,3751091669,213,0.8,3751091663,141,79.0,3751091665,212,4.8,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454519479,250,1,1,26,30,1fttb31hnskynpku8qd09yhm8,1,78.6,79,2022-09-02T18:28:44.086Z,2022-09-02T18:28:46Z,3751091753,56,Left,3751091755,140,73.4,3751091759,212,7.8,3751091761,213,2.3,3751091757,141,87.2,,,,,,,,,,c46xp363o8m76eswzfmlsel4a,T. Poll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454519523,251,1,1,26,32,1fttb31hnskynpku8qd09yhm8,1,74.7,87.4,2022-09-02T18:28:46.239Z,2022-09-02T18:28:51Z,3751092011,141,72.6,3751092007,56,Center,3751092015,213,5.3,3751092009,140,80.6,3751092013,212,11.8,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454519533,252,1,1,26,37,1fttb31hnskynpku8qd09yhm8,1,81,78.5,2022-09-02T18:28:51.061Z,2022-09-02T18:28:52Z,3751092087,213,1.1,3751092079,56,Left,3751092081,140,85.5,3751092083,141,92.1,3751092085,212,10.4,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454519585,253,1,1,26,38,1fttb31hnskynpku8qd09yhm8,1,85.3,92.4,2022-09-02T18:28:52.109Z,2022-09-02T18:28:55Z,3751092307,141,79.3,3751092309,212,19.9,3751092305,140,68.3,3751092311,213,3.6,3751092303,56,Left,,,,,,,,,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454519611,254,1,1,26,40,1fttb31hnskynpku8qd09yhm8,1,68.3,75.6,2022-09-02T18:28:55.030Z,2022-09-02T18:28:58Z,3751092507,212,41.7,3751092499,155,,3751092511,1,,3751092509,213,5.4,3751092501,56,Center,3751092505,141,28.0,3751092503,140,93.3,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454519615,255,1,1,26,43,1fttb31hnskynpku8qd09yhm8,0,93.2,28.2,2022-09-02T18:28:57.886Z,2022-09-02T18:28:58Z,3751092533,141,44.3,3751092535,212,11.2,3751092531,140,95.5,3751092537,213,1.4,3751092529,56,Center,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454519819,182,12,1,26,45,b94pf87be9ojdgnrs5mst80un,1,9.7,57,2022-09-02T18:28:59.746Z,2022-09-02T18:29:22Z,3751093631,141,73.8,3751093627,56,Back,3751093629,140,44.4,3751093633,212,38.2,3751093635,213,0.3,,,,,,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454519663,256,1,1,26,47,1fttb31hnskynpku8qd09yhm8,1,55.7,18.6,2022-09-02T18:29:01.733Z,2022-09-02T18:29:04Z,3751092799,56,Right,3751092807,213,5.4,3751092803,141,7.7,3751092805,212,9.5,3751092801,140,61.3,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454519687,257,1,1,26,49,1fttb31hnskynpku8qd09yhm8,1,55.3,21,2022-09-02T18:29:03.981Z,2022-09-02T18:29:06Z,3751092953,56,Back,3751092955,140,39.5,3751092959,212,17.0,3751092961,213,3.4,3751092957,141,15.5,,,,,,,,,,ab8p14hbfeph28j3ig36nzob9,T. Receveur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454519721,258,1,1,26,52,1fttb31hnskynpku8qd09yhm8,1,39,17.3,2022-09-02T18:29:06.526Z,2022-09-02T18:29:10Z,3751093145,212,32.6,3751093143,141,41.0,3751093149,1,,3751093139,56,Back,3751093141,140,12.0,3751093147,213,2.6,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454519747,259,1,1,26,56,1fttb31hnskynpku8qd09yhm8,1,22.6,44.3,2022-09-02T18:29:10.782Z,2022-09-02T18:29:31Z,3751093293,141,73.8,3751093289,56,Back,3751093295,212,20.2,3751093291,140,24.9,3751093297,213,1.5,,,,,,,,,,9vu68zcajmrqmkkchmpdrebu2,S. Keller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454519753,260,1,1,27,0,1fttb31hnskynpku8qd09yhm8,1,25.4,78.2,2022-09-02T18:29:14.358Z,2022-09-02T18:29:16Z,3751093333,212,12.4,3751093325,56,Back,3751093335,213,1.0,3751093331,141,93.9,3751093329,140,31.4,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454519769,261,1,1,27,2,1fttb31hnskynpku8qd09yhm8,1,31.4,93.9,2022-09-02T18:29:16.093Z,2022-09-02T18:29:17Z,3751093435,213,5.6,3751093433,212,17.3,3751093429,140,44.6,3751093427,56,Back,3751093431,141,78.7,,,,,,,,,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454519783,262,1,1,27,3,1fttb31hnskynpku8qd09yhm8,1,44.2,79,2022-09-02T18:29:17.894Z,2022-09-02T18:29:19Z,3751093475,141,94.7,3751093473,140,57.6,3751093479,213,0.6,3751093477,212,17.7,3751093471,56,Left,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454519793,263,1,1,27,5,1fttb31hnskynpku8qd09yhm8,0,57.6,94.7,2022-09-02T18:29:19.254Z,2022-09-02T18:29:19Z,3751093539,140,61.7,3751093537,56,Left,3751093541,141,87.1,3751093545,213,5.4,3751093543,212,6.7,,,,,,,,,,c46xp363o8m76eswzfmlsel4a,T. Poll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454519821,183,8,1,27,6,b94pf87be9ojdgnrs5mst80un,1,38.2,11.7,2022-09-02T18:29:20.121Z,2022-09-02T18:30:02Z,3751093637,56,Back,,,,,,,,,,,,,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454519831,264,1,1,27,7,1fttb31hnskynpku8qd09yhm8,1,44.2,93.6,2022-09-02T18:29:21.718Z,2022-09-02T18:29:23Z,3751093697,213,3.9,3751093695,212,11.9,3751093693,141,82.1,3751093689,56,Back,3751093691,140,35.7,,,,,,,,,,c46xp363o8m76eswzfmlsel4a,T. Poll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454519845,265,1,1,27,9,1fttb31hnskynpku8qd09yhm8,1,35.6,83.8,2022-09-02T18:29:23.677Z,2022-09-02T18:29:25Z,3751093737,140,22.5,3751093739,141,72.1,3751093741,212,15.9,3751093735,56,Back,3751093743,213,3.7,,,,,,,,,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454519875,266,1,1,27,11,1fttb31hnskynpku8qd09yhm8,1,22.7,71.5,2022-09-02T18:29:25.158Z,2022-09-02T18:29:31Z,3751093915,212,25.0,3751093913,141,48.4,3751093911,140,4.2,3751093909,56,Back,3751093917,213,3.8,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454519887,267,1,1,27,17,1fttb31hnskynpku8qd09yhm8,1,5.7,45.8,2022-09-02T18:29:31.589Z,2022-09-02T18:29:32Z,3751093997,213,1.1,3751093989,56,Back,3751093993,141,66.1,3751093995,212,15.8,3751093991,140,13.1,,,,,,,,,,9vu68zcajmrqmkkchmpdrebu2,S. Keller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454519903,268,1,1,27,18,1fttb31hnskynpku8qd09yhm8,1,13.1,66.1,2022-09-02T18:29:32.661Z,2022-09-02T18:29:35Z,3751094071,56,Back,3751094077,212,21.9,3751094079,213,6.1,3751094073,140,33.5,3751094075,141,59.7,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454519935,269,1,1,27,21,1fttb31hnskynpku8qd09yhm8,1,37.3,62.9,2022-09-02T18:29:35.166Z,2022-09-02T18:29:39Z,3751094285,141,87.1,3751094283,140,48.4,3751094289,213,1.0,3751094287,212,20.2,3751094281,56,Back,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454519959,270,1,1,27,25,1fttb31hnskynpku8qd09yhm8,1,64.9,78.8,2022-09-02T18:29:39.253Z,2022-09-02T18:29:42Z,3751094413,141,43.3,3751094415,212,24.1,3751094411,140,65.0,3751094409,56,Center,3751094417,213,4.7,,,,,,,,,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454519971,271,1,1,27,28,1fttb31hnskynpku8qd09yhm8,1,66.8,43.7,2022-09-02T18:29:42.421Z,2022-09-02T18:29:44Z,3751094467,141,49.1,3751094469,212,10.6,3751094471,213,0.4,3751094463,56,Center,3751094465,140,76.3,,,,,,,,,,3hgvz4if17suodevp5jubb8fe,F. Mattoir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454519987,272,1,1,27,29,1fttb31hnskynpku8qd09yhm8,1,76.2,49.7,2022-09-02T18:29:44.006Z,2022-09-02T18:29:58Z,3751094557,212,11.5,3751095021,210,13,3751094553,140,70.5,3751094555,141,35.2,3751094551,56,Center,3751094559,213,4.2,,,,,,,4qcx1ql4jxov8vncghnqud5d6,T. Wildeboer,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454519991,273,13,1,27,31,1fttb31hnskynpku8qd09yhm8,1,70,36.1,2022-09-02T18:29:45.605Z,2022-09-02T18:29:58Z,3751095055,231,49.5,3751095053,230,98.4,3751094567,22,,3751095041,29,,3751095039,74,,3751095049,103,80.6,3751094769,20,,3751095047,102,45.0,ab8p14hbfeph28j3ig36nzob9,T. Receveur,,3751095051,215,3751094571,56,3751095043,55,3751094569,18,,,,,,,,,,,,,,,,Center,272,,,,
2454520001,184,5,1,27,32,b94pf87be9ojdgnrs5mst80un,1,-0.7,55,2022-09-02T18:29:46.797Z,2022-09-02T19:57:30Z,3751094611,56,Back,3751094613,346,,3751094615,233,274,,,,,,,,,,,,,,,,63ox7kqo9rl36cvk4joqh9soa,E. Maddy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454519997,274,5,1,27,32,1fttb31hnskynpku8qd09yhm8,0,100.7,45,2022-09-02T18:29:46.797Z,2022-09-02T18:29:47Z,3751094621,233,184,3751094607,346,,3751094605,56,Center,,,,,,,,,,,,,,,,ab8p14hbfeph28j3ig36nzob9,T. Receveur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454520347,185,1,1,28,11,b94pf87be9ojdgnrs5mst80un,0,5.4,49.6,2022-09-02T18:30:25.657Z,2022-09-02T18:30:31Z,3751096551,124,,3751096559,141,35.5,3751096553,155,,3751096555,56,Center,3751096561,212,62.1,3751096569,74,,3751096557,140,63.8,3751096563,213,6.1,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,3751096565,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454520357,275,44,1,28,15,1fttb31hnskynpku8qd09yhm8,1,38.4,60.9,2022-09-02T18:30:29.679Z,2022-09-02T18:30:31Z,3751096611,285,,3751096609,56,Back,3751096613,233,186,,,,,,,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454520355,186,44,1,28,15,b94pf87be9ojdgnrs5mst80un,0,61.6,39.1,2022-09-02T18:30:29.680Z,2022-09-02T18:30:32Z,3751096603,56,Center,3751096655,233,275,3751096605,286,,,,,,,,,,,,,,,,,48wvdjjo0z1j2bac42n9t5jv9,H. Lorentzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454520359,276,1,1,28,16,1fttb31hnskynpku8qd09yhm8,0,41,59,2022-09-02T18:30:30.357Z,2022-09-02T18:30:50Z,3751096623,141,52.8,3751096619,56,Back,3751096617,3,,3751096625,212,10.0,3751096621,140,49.6,3751096627,213,5.8,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454520385,187,1,1,28,18,b94pf87be9ojdgnrs5mst80un,1,37.2,53,2022-09-02T18:30:32.200Z,2022-09-02T18:30:34Z,3751096763,212,11.3,3751096765,213,0.9,3751096761,141,66.0,3751096757,56,Back,3751096755,3,,3751096759,140,43.9,,,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454520417,188,1,1,28,19,b94pf87be9ojdgnrs5mst80un,1,43.9,66,2022-09-02T18:30:33.936Z,2022-09-02T18:30:37Z,3751096973,212,14.7,3751096967,56,Back,3751096969,140,36.8,3751096975,213,2.1,3751096971,141,84.7,3751096965,3,,,,,,,,6qjbfua7nynaxrs5t8tygedp1,P. van Ooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454520451,189,1,1,28,23,b94pf87be9ojdgnrs5mst80un,0,39.2,92.7,2022-09-02T18:30:37.088Z,2022-09-02T18:30:39Z,3751097147,212,32.7,3751097153,1,,3751097149,213,0.1,3751097139,155,,3751097141,56,Left,3751097145,141,96.3,3751097143,140,70.3,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454520479,277,12,1,28,26,1fttb31hnskynpku8qd09yhm8,1,16.3,5.9,2022-09-02T18:30:40.077Z,2022-09-02T18:30:42Z,3751097305,56,Back,3751097309,141,0.0,3751097339,167,,3751097311,212,11.0,3751097307,140,25.4,3751097313,213,5.8,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454520683,190,5,1,28,27,b94pf87be9ojdgnrs5mst80un,1,72.8,101.6,2022-09-02T18:30:41.305Z,2022-09-02T18:31:00Z,3751098359,233,278,3751098339,347,,3751098337,56,Left,,,,,,,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454520481,278,5,1,28,27,1fttb31hnskynpku8qd09yhm8,0,27.2,-1.6,2022-09-02T18:30:41.305Z,2022-09-02T19:57:30Z,3751097319,56,Back,3751097321,347,,3751098367,233,190,,,,,,,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454520751,191,1,1,28,46,b94pf87be9ojdgnrs5mst80un,1,73.7,100,2022-09-02T18:31:00.305Z,2022-09-02T18:31:06Z,3751098711,107,,3751098713,56,Left,3751098729,213,5.7,3751098721,141,81.4,3751098717,140,95.6,3751098727,212,26.7,3751098731,1,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454520761,192,1,1,28,52,b94pf87be9ojdgnrs5mst80un,0,96.8,80.8,2022-09-02T18:31:06.801Z,2022-09-02T18:31:17Z,3751098807,2,,3751098815,141,56.4,3751098813,140,98.2,3751098819,213,4.8,3751098811,56,Center,3751098809,155,,3751098817,212,16.7,,,,6qjbfua7nynaxrs5t8tygedp1,P. van Ooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
