id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/8/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/10/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/16/value
2468491671,487,49,2,48,11,ch82doz9w9t1sw9ae3a4ffh0j,1,52.7,14,2022-10-07T19:08:51.418Z,2022-10-07T19:08:51Z,,,,,,,,,,,,,,,,,,,,,,,,,9wo8twcbs1jnqzdy0c6y8adey,R. Kluivert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468491821,399,45,2,48,13,1fttb31hnskynpku8qd09yhm8,0,45,83.4,2022-10-07T19:08:52.679Z,2022-10-07T19:09:01Z,3825393639,56,Back,3825393969,233,488,3825393643,285,,,,,,,,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468491707,488,3,2,48,13,ch82doz9w9t1sw9ae3a4ffh0j,1,55,16.6,2022-10-07T19:08:52.679Z,2022-10-07T19:09:01Z,3825393089,286,,3825393937,233,399,3825393087,56,Right,,,,,,,,,,,,,,,,9wo8twcbs1jnqzdy0c6y8adey,R. Kluivert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468491765,489,1,2,48,13,ch82doz9w9t1sw9ae3a4ffh0j,1,52.8,30.4,2022-10-07T19:08:53.366Z,2022-10-07T19:08:56Z,3825393361,56,Back,3825393363,140,46.2,3825393365,141,57.8,3825393367,212,19.9,3825393369,213,1.9,,,,,,,,,,9wo8twcbs1jnqzdy0c6y8adey,R. Kluivert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468491813,490,1,2,48,16,ch82doz9w9t1sw9ae3a4ffh0j,0,54.4,66.4,2022-10-07T19:08:56.278Z,2022-10-07T19:08:58Z,3825393589,56,Left,3825393593,141,100.0,3825393591,140,77.5,3825393595,212,34.2,3825393599,1,,3825393597,213,0.8,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468492067,400,5,2,48,18,1fttb31hnskynpku8qd09yhm8,1,29.3,-1.4,2022-10-07T19:08:58.313Z,2022-10-07T19:14:35Z,3825394999,347,,3825394997,56,Back,3825395011,233,491,,,,,,,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468491831,491,5,2,48,18,ch82doz9w9t1sw9ae3a4ffh0j,0,70.7,101.4,2022-10-07T19:08:58.313Z,2022-10-07T19:09:11Z,3825395015,233,400,3825393691,56,Left,3825393693,347,,,,,,,,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468492103,401,1,2,48,31,1fttb31hnskynpku8qd09yhm8,0,38.6,0,2022-10-07T19:09:11.339Z,2022-10-07T19:09:14Z,3825395231,212,8.3,3825395235,213,0.7,3825395223,140,44.8,3825395221,56,Back,3825395227,141,5.9,3825395219,107,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468492159,492,8,2,48,34,ch82doz9w9t1sw9ae3a4ffh0j,1,55.9,96.5,2022-10-07T19:09:14.198Z,2022-10-07T19:14:53Z,3825395495,56,Left,,,,,,,,,,,,,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468492325,402,5,2,48,35,1fttb31hnskynpku8qd09yhm8,1,45.8,-1.5,2022-10-07T19:09:15.077Z,2022-10-07T19:09:25Z,3825396401,233,493,3825396379,56,Back,3825396381,347,,,,,,,,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468492173,493,5,2,48,35,ch82doz9w9t1sw9ae3a4ffh0j,0,54.2,101.5,2022-10-07T19:09:15.077Z,2022-10-07T19:14:35Z,3825396409,233,402,3825395575,347,,3825395573,56,Left,,,,,,,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468492465,403,1,2,48,45,1fttb31hnskynpku8qd09yhm8,1,47.3,0,2022-10-07T19:09:24.532Z,2022-10-07T19:09:31Z,3825397087,212,17.0,3825397089,213,0.6,3825397083,140,61.1,3825397079,107,,3825397081,56,Right,3825397085,141,11.7,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468492507,404,1,2,48,51,1fttb31hnskynpku8qd09yhm8,1,58.8,19.1,2022-10-07T19:09:31.467Z,2022-10-07T19:09:33Z,3825397313,141,34.3,3825397317,212,13.3,3825397309,140,50.9,3825397303,56,Center,3825397323,213,2.2,,,,,,,,,,bs14utcyx2am6s46cuv52nf56,J. Hilterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468492537,405,1,2,48,53,1fttb31hnskynpku8qd09yhm8,1,51.2,36.6,2022-10-07T19:09:33.412Z,2022-10-07T19:09:36Z,3825397513,213,1.4,3825397511,212,30.7,3825397509,141,81.4,3825397507,140,55.0,3825397505,56,Left,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468492621,406,1,2,48,56,1fttb31hnskynpku8qd09yhm8,1,63.7,85,2022-10-07T19:09:35.955Z,2022-10-07T19:09:39Z,3825397949,56,Left,3825397957,213,0.5,3825397955,212,10.6,3825397951,140,72.5,3825397953,141,92.7,,,,,,,,,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468492661,407,1,2,49,0,1fttb31hnskynpku8qd09yhm8,1,76,88.9,2022-10-07T19:09:39.628Z,2022-10-07T19:09:42Z,3825398209,213,3.6,3825398201,56,Center,3825398203,140,60.8,3825398207,212,18.0,3825398205,141,76.6,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468492715,408,1,2,49,2,1fttb31hnskynpku8qd09yhm8,1,56.8,69.6,2022-10-07T19:09:42.212Z,2022-10-07T19:09:45Z,3825398521,212,31.7,3825398523,213,4.7,3825398519,141,23.1,3825398517,140,55.1,3825398515,56,Center,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468492819,409,1,2,49,6,1fttb31hnskynpku8qd09yhm8,1,58.5,22.1,2022-10-07T19:09:45.580Z,2022-10-07T19:09:50Z,3825399009,140,73.5,3825399015,212,19.5,3825399011,141,38.9,3825399005,56,Center,3825399017,213,0.6,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468492825,410,4,2,49,9,1fttb31hnskynpku8qd09yhm8,1,74.2,40.7,2022-10-07T19:09:48.645Z,2022-10-07T19:10:11Z,3825399045,56,Center,3825400969,294,,3825399039,13,,3825399051,286,,3825399047,152,,3825399063,233,494,,,,,,,bs14utcyx2am6s46cuv52nf56,J. Hilterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468492817,494,4,2,49,9,ch82doz9w9t1sw9ae3a4ffh0j,0,25.8,59.3,2022-10-07T19:09:48.646Z,2022-10-07T19:09:51Z,3825398995,13,,3825399073,233,410,3825398997,294,,3825399003,285,,3825399001,152,,3825398999,56,Back,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468493429,411,1,2,49,43,1fttb31hnskynpku8qd09yhm8,0,71.5,37.6,2022-10-07T19:10:22.710Z,2022-10-07T19:10:25Z,3825402301,56,Center,3825402303,140,87.6,3825402295,5,,3825402305,141,62.7,3825402297,155,,3825402307,212,24.0,3825402309,213,0.8,3825402299,152,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468493441,495,12,2,49,45,ch82doz9w9t1sw9ae3a4ffh0j,1,9.8,39.1,2022-10-07T19:10:24.999Z,2022-10-07T19:10:27Z,3825402423,15,,3825402367,212,21.8,3825402369,213,5.5,3825402365,141,15.5,3825402363,140,23.8,3825402361,56,Back,,,,,,,9wo8twcbs1jnqzdy0c6y8adey,R. Kluivert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468493571,412,1,2,49,49,1fttb31hnskynpku8qd09yhm8,1,76.9,79.7,2022-10-07T19:10:29.316Z,2022-10-07T19:10:31Z,3825403049,212,15.7,3825403047,141,91.2,3825403051,213,0.5,3825403043,56,Left,3825403045,140,89.9,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468493605,413,1,2,49,52,1fttb31hnskynpku8qd09yhm8,1,90,89.1,2022-10-07T19:10:31.555Z,2022-10-07T19:10:33Z,3825403261,213,5.7,3825403253,56,Left,3825403255,140,97.6,3825403257,141,82.0,3825403259,212,9.3,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468493659,414,1,2,49,54,1fttb31hnskynpku8qd09yhm8,0,97.6,82,2022-10-07T19:10:33.588Z,2022-10-07T19:10:40Z,3825403953,345,,3825403575,2,,3825403589,1,,3825403587,213,4.5,3825403577,155,,3825403579,56,Right,3825403583,141,0.0,3825403581,140,84.2,124bbojic7k5medlvgvxmcm39,Manel Royo,3825403585,212,,,,,,,,,,,58.6,,,,,,,,,,,,,,,,,,
2468493665,415,5,2,49,57,1fttb31hnskynpku8qd09yhm8,0,81.1,-1.5,2022-10-07T19:10:37.410Z,2022-10-07T19:10:49Z,3825404981,233,496,3825403593,56,Right,3825403595,347,,,,,,,,,,,,,,,,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468493901,496,5,2,49,57,ch82doz9w9t1sw9ae3a4ffh0j,1,18.9,101.5,2022-10-07T19:10:37.410Z,2022-10-07T19:14:36Z,3825404939,347,,3825404937,56,Back,3825404971,233,415,,,,,,,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468493933,497,1,2,50,9,ch82doz9w9t1sw9ae3a4ffh0j,1,22,100,2022-10-07T19:10:48.949Z,2022-10-07T19:10:50Z,3825405085,107,,3825405087,56,Back,3825405095,213,4.9,3825405091,141,84.1,3825405093,212,11.8,3825405089,140,23.7,,,,,,,asvxbmdd5j5tlz2fo1jpcrrx0,J. Vertrouwd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468493957,498,1,2,50,10,ch82doz9w9t1sw9ae3a4ffh0j,1,23.7,84.1,2022-10-07T19:10:50.310Z,2022-10-07T19:10:51Z,3825405245,213,1.8,3825405237,56,Back,3825405241,141,96.6,3825405243,212,8.7,3825405239,140,22.1,,,,,,,,,,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468494107,499,1,2,50,12,ch82doz9w9t1sw9ae3a4ffh0j,1,22.1,96.6,2022-10-07T19:10:51.719Z,2022-10-07T19:10:59Z,3825406089,213,5.1,3825406087,212,31.2,3825406085,141,54.8,3825406083,140,34.3,3825406081,56,Back,3825406079,155,,,,,,,,asvxbmdd5j5tlz2fo1jpcrrx0,J. Vertrouwd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468494113,500,4,2,50,18,ch82doz9w9t1sw9ae3a4ffh0j,1,34.7,51.4,2022-10-07T19:10:58.039Z,2022-10-07T19:11:03Z,3825406497,233,416,3825406109,13,,3825406117,286,,3825406115,152,,3825406111,295,,3825406113,56,Back,,,,,,,28o7vv0jud22hmg4h649yozqh,T. Booth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468494171,416,4,2,50,18,1fttb31hnskynpku8qd09yhm8,0,65.3,48.6,2022-10-07T19:10:58.040Z,2022-10-07T19:11:03Z,3825406457,13,,3825406567,233,500,3825406459,295,,3825406461,56,Center,3825406463,152,,3825406465,285,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468494307,501,43,2,50,28,ch82doz9w9t1sw9ae3a4ffh0j,1,0,0,2022-10-07T19:11:08.133Z,2022-10-07T19:11:11Z,3825407167,285,0,3825407165,56,Back,3825407295,144,7,,,,,,,,,,,,,,,,28o7vv0jud22hmg4h649yozqh,T. Booth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468494345,502,1,2,50,29,ch82doz9w9t1sw9ae3a4ffh0j,1,42.3,41.8,2022-10-07T19:11:09.222Z,2022-10-07T19:14:45Z,3825407349,56,Back,3825430605,5,,3825430609,152,,3825407355,212,16.0,3825407357,213,2.3,3825407353,141,59.9,3825407351,140,32.6,,,,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468494367,503,1,2,50,32,ch82doz9w9t1sw9ae3a4ffh0j,1,32.6,59.9,2022-10-07T19:11:11.686Z,2022-10-07T19:11:12Z,3825407469,212,15.6,3825407467,141,60.8,3825407471,213,0.0,3825407465,140,47.4,3825407463,56,Back,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468494471,504,1,2,50,33,ch82doz9w9t1sw9ae3a4ffh0j,1,47.4,60.8,2022-10-07T19:11:12.805Z,2022-10-07T19:11:17Z,3825408045,56,Back,3825408047,140,33.0,3825408049,141,59.7,3825408051,212,15.1,3825408053,213,3.2,,,,,,,,,,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468494497,505,1,2,50,38,ch82doz9w9t1sw9ae3a4ffh0j,1,38.4,56,2022-10-07T19:11:17.814Z,2022-10-07T19:11:20Z,3825408185,140,54.6,3825408183,56,Center,3825408189,212,19.4,3825408187,141,42.4,3825408191,213,5.8,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468494589,506,1,2,50,40,ch82doz9w9t1sw9ae3a4ffh0j,1,59.8,39.7,2022-10-07T19:11:20.294Z,2022-10-07T19:11:24Z,3825408697,1,,3825408691,141,8.8,3825408693,212,39.1,3825408687,56,Right,3825408695,213,5.7,3825408689,140,91.2,,,,,,,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468494643,507,1,2,50,44,ch82doz9w9t1sw9ae3a4ffh0j,0,91.9,14.9,2022-10-07T19:11:24.342Z,2022-10-07T19:11:28Z,3825409019,2,,3825409029,212,31.2,3825409031,213,1.4,3825409027,141,59.7,3825409025,140,98.3,3825409023,56,Center,3825409021,155,,,,,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468495211,417,12,2,50,48,1fttb31hnskynpku8qd09yhm8,1,3.6,48.2,2022-10-07T19:11:28.173Z,2022-10-07T19:11:52Z,3825412089,212,22.8,3825412085,141,14.7,3825412093,213,4.8,3825412081,140,5.3,3825412079,56,Back,,,,,,,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468494739,508,1,2,50,49,ch82doz9w9t1sw9ae3a4ffh0j,1,95.2,86.9,2022-10-07T19:11:29.158Z,2022-10-07T19:11:32Z,3825409599,212,19.1,3825409597,141,73.6,3825409601,213,3.6,3825409593,56,Center,3825409595,140,79.2,,,,,,,,,,asvxbmdd5j5tlz2fo1jpcrrx0,J. Vertrouwd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468494781,509,1,2,50,52,ch82doz9w9t1sw9ae3a4ffh0j,1,79.5,73.6,2022-10-07T19:11:32.214Z,2022-10-07T19:11:34Z,3825409805,141,75.1,3825409807,212,15.9,3825409803,140,64.4,3825409801,56,Center,3825409809,213,3.1,,,,,,,,,,28o7vv0jud22hmg4h649yozqh,T. Booth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468494843,510,1,2,50,54,ch82doz9w9t1sw9ae3a4ffh0j,1,64.4,75.3,2022-10-07T19:11:34.165Z,2022-10-07T19:11:36Z,3825410093,140,66.5,3825410091,56,Center,3825410095,141,55.5,3825410097,212,13.6,3825410099,213,4.9,,,,,,,,,,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468494913,511,1,2,50,57,ch82doz9w9t1sw9ae3a4ffh0j,1,66.7,54,2022-10-07T19:11:36.550Z,2022-10-07T19:11:39Z,3825410487,213,4.5,3825410485,212,22.1,3825410483,141,22.4,3825410479,56,Center,3825410481,140,61.8,,,,,,,,,,28o7vv0jud22hmg4h649yozqh,T. Booth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468494971,512,1,2,51,0,ch82doz9w9t1sw9ae3a4ffh0j,1,63.2,18.6,2022-10-07T19:11:39.558Z,2022-10-07T19:11:41Z,3825410727,212,22.6,3825410725,141,43.7,3825410723,140,49.1,3825410721,56,Back,3825410729,213,2.3,,,,,,,,,,9wo8twcbs1jnqzdy0c6y8adey,R. Kluivert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468495143,513,1,2,51,2,ch82doz9w9t1sw9ae3a4ffh0j,1,49.1,43.7,2022-10-07T19:11:41.637Z,2022-10-07T19:11:57Z,3825411683,1,,3825411679,212,40.4,3825411681,213,1.1,3825411677,141,97.7,3825412863,210,13,3825411673,56,Left,3825411675,140,65.1,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2468495151,514,13,2,51,8,ch82doz9w9t1sw9ae3a4ffh0j,1,67.2,71.8,2022-10-07T19:11:47.654Z,2022-10-07T19:11:57Z,3825412899,102,45.7,3825412903,215,,3825411715,18,,3825412893,29,,3825412907,231,51.6,3825412339,20,,3825411717,56,Center,3825412901,103,55.6,asvxbmdd5j5tlz2fo1jpcrrx0,J. Vertrouwd,3825412905,230,3825411713,22,,3825412895,55,3825412891,85,,,,98.4,,,,,,,,,,,513,,,,,,,
2468495217,418,5,2,51,11,1fttb31hnskynpku8qd09yhm8,1,-0.9,52.6,2022-10-07T19:11:50.517Z,2022-10-07T19:14:36Z,3825412145,56,Back,3825412257,233,515,3825412149,346,,,,,,,,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468495173,515,5,2,51,11,ch82doz9w9t1sw9ae3a4ffh0j,0,100.9,47.4,2022-10-07T19:11:50.517Z,2022-10-07T19:11:53Z,3825412311,233,418,3825411857,346,,3825411855,56,Center,,,,,,,,,,,,,,,,asvxbmdd5j5tlz2fo1jpcrrx0,J. Vertrouwd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468495585,419,1,2,51,26,1fttb31hnskynpku8qd09yhm8,0,4.5,51.2,2022-10-07T19:12:05.886Z,2022-10-07T19:12:11Z,3825414171,213,0.1,3825414173,1,,3825414175,74,,3825414153,124,,3825414163,56,Center,3825414165,140,79.6,3825414157,155,,3825414167,141,57.6,6q72mpmc478hlf4f7ths9ez56,N. Bakker,3825414169,212,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,,
2468495603,516,1,2,51,30,ch82doz9w9t1sw9ae3a4ffh0j,1,19.8,40.3,2022-10-07T19:12:10.326Z,2022-10-07T19:12:12Z,3825414275,213,2.6,3825414271,141,47.2,3825414273,212,9.9,3825414265,3,,3825414269,140,11.5,3825414267,56,Back,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468495607,517,52,2,51,32,ch82doz9w9t1sw9ae3a4ffh0j,1,11.5,47.2,2022-10-07T19:12:12.070Z,2022-10-07T19:12:12Z,,,,,,,,,,,,,,,,,,,,,,,,,c1krps0yssh477m8umrruiqjt,F. de Keijzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468495653,518,1,2,51,34,ch82doz9w9t1sw9ae3a4ffh0j,1,11.5,47.5,2022-10-07T19:12:14.389Z,2022-10-07T19:12:34Z,3825414569,140,41.7,3825414567,56,Back,3825416473,1,,3825414597,287,,3825414565,123,,3825414575,213,0.8,3825414573,212,46.6,3825414571,141,97.8,c1krps0yssh477m8umrruiqjt,F. de Keijzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468495757,519,3,2,51,41,ch82doz9w9t1sw9ae3a4ffh0j,0,38.5,83.5,2022-10-07T19:12:20.933Z,2022-10-07T19:12:23Z,3825415117,56,Back,3825415335,233,420,3825415119,286,,,,,,,,,,,,,,,,,asvxbmdd5j5tlz2fo1jpcrrx0,J. Vertrouwd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468495787,420,7,2,51,41,1fttb31hnskynpku8qd09yhm8,1,61.5,16.5,2022-10-07T19:12:20.934Z,2022-10-07T19:12:23Z,3825415267,56,Right,3825415323,233,519,3825415269,285,,,,,,,,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468495793,421,61,2,51,43,1fttb31hnskynpku8qd09yhm8,1,60.1,22.5,2022-10-07T19:12:23.077Z,2022-10-07T19:12:23Z,3825415299,56,Center,,,,,,,,,,,,,,,,,,,,,,5b7rnpnnllz8qdc6fx2c5mzje,M. Esajas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468495807,520,50,2,51,44,ch82doz9w9t1sw9ae3a4ffh0j,1,43.2,53.2,2022-10-07T19:12:24.245Z,2022-10-07T19:12:26Z,3825415375,286,,3825415373,56,Back,3825415587,233,422,,,,,,,,,,,,,,,,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468495841,422,7,2,51,44,1fttb31hnskynpku8qd09yhm8,1,56.8,46.8,2022-10-07T19:12:24.246Z,2022-10-07T19:12:26Z,3825415521,285,,3825415559,233,520,3825415519,56,Center,,,,,,,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468495889,423,1,2,51,46,1fttb31hnskynpku8qd09yhm8,1,57.2,50,2022-10-07T19:12:25.764Z,2022-10-07T19:12:28Z,3825415783,141,47.5,3825415779,56,Center,3825415781,140,66.3,3825415785,212,9.7,3825415787,213,6.1,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468495893,424,49,2,51,48,1fttb31hnskynpku8qd09yhm8,1,66.3,47.5,2022-10-07T19:12:27.950Z,2022-10-07T19:12:28Z,,,,,,,,,,,,,,,,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468495955,425,1,2,51,49,1fttb31hnskynpku8qd09yhm8,1,67.5,36,2022-10-07T19:12:28.739Z,2022-10-07T19:12:31Z,3825416129,212,18.5,3825416131,213,5.3,3825416127,141,13.7,3825416125,140,77.6,3825416123,56,Right,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468495985,426,1,2,51,51,1fttb31hnskynpku8qd09yhm8,0,77.6,13.7,2022-10-07T19:12:30.899Z,2022-10-07T19:12:33Z,3825416277,2,,3825416285,141,47.8,3825416281,56,Center,3825416283,140,96.1,3825416279,155,,3825416289,213,0.9,3825416287,212,30.2,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468495977,521,52,2,51,52,ch82doz9w9t1sw9ae3a4ffh0j,1,1.9,51.6,2022-10-07T19:12:32.070Z,2022-10-07T19:12:32Z,,,,,,,,,,,,,,,,,,,,,,,,,c1krps0yssh477m8umrruiqjt,F. de Keijzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468496159,522,1,2,52,2,ch82doz9w9t1sw9ae3a4ffh0j,1,10.4,50.1,2022-10-07T19:12:41.926Z,2022-10-07T19:12:43Z,3825417339,123,,3825417343,140,25.3,3825417341,56,Back,3825417345,141,55.8,3825417349,213,0.2,3825417347,212,16.1,3825417363,189,,,,,c1krps0yssh477m8umrruiqjt,F. de Keijzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468496211,523,1,2,52,4,ch82doz9w9t1sw9ae3a4ffh0j,1,25.3,55.8,2022-10-07T19:12:43.621Z,2022-10-07T19:12:46Z,3825417625,141,96.8,3825417623,140,46.5,3825417621,56,Back,3825417629,213,0.9,3825417631,1,,3825417627,212,35.7,,,,,,,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468496227,524,4,2,52,6,ch82doz9w9t1sw9ae3a4ffh0j,1,46.1,95.4,2022-10-07T19:12:45.925Z,2022-10-07T19:12:57Z,3825419077,233,427,3825417825,286,,3825418469,265,,3825418467,152,,3825417707,56,Back,3825418465,13,,,,,,,,asvxbmdd5j5tlz2fo1jpcrrx0,J. Vertrouwd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468496235,427,4,2,52,6,1fttb31hnskynpku8qd09yhm8,0,53.9,4.6,2022-10-07T19:12:45.926Z,2022-10-07T19:12:57Z,3825419017,265,,3825417759,56,Right,3825419103,233,524,3825419015,152,,3825419013,13,,3825417761,285,,,,,,,,5b7rnpnnllz8qdc6fx2c5mzje,M. Esajas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468496543,428,17,2,52,18,1fttb31hnskynpku8qd09yhm8,1,0,0,2022-10-07T19:12:58.443Z,2022-10-07T19:13:00Z,3825419425,13,243,3825419423,392,,3825419421,31,,,,,,,,,,,,,,,,,5b7rnpnnllz8qdc6fx2c5mzje,M. Esajas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
