id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist
2468446059,132,7,1,10,33,2xlnfgrl6r18ftv38unwp7h4s,0,37.8,16.3,2022-10-07T18:12:56.788Z,2022-10-07T18:13:13Z,3825147507,233,92,3825147479,285,,3825146415,56,Back,,,,,,,,,,,,,,,,cvbasfoccmz0tijnkxyf57n8q,A. Doudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468446107,93,1,1,10,35,zjawy6qdzk3y69v5pa3zl2cb,1,58.9,79.4,2022-10-07T18:12:58.868Z,2022-10-07T18:13:01Z,3825146683,56,Right,3825146687,141,10.4,3825146693,1,,3825146689,212,47.0,3825146691,213,4.8,3825146679,155,,3825146685,140,61.9,3825146681,196,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468446133,94,1,1,10,38,zjawy6qdzk3y69v5pa3zl2cb,1,61.8,10.4,2022-10-07T18:13:01.716Z,2022-10-07T18:13:03Z,3825146801,56,Back,3825146815,213,2.7,3825146805,140,44.3,3825146811,212,20.7,3825146809,141,24.4,,,,,,,,,,88vryegnhss2q5xz8aoj2phey,J. Kruiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468446165,95,1,1,10,39,zjawy6qdzk3y69v5pa3zl2cb,1,44.4,24.6,2022-10-07T18:13:03.091Z,2022-10-07T18:13:04Z,3825146955,141,23.3,3825146959,213,6.2,3825146953,140,60.2,3825146957,212,16.6,3825146951,56,Center,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468446193,96,1,1,10,40,zjawy6qdzk3y69v5pa3zl2cb,1,60.1,23.1,2022-10-07T18:13:04.364Z,2022-10-07T18:13:05Z,3825147061,140,45.1,3825147067,213,3.1,3825147059,56,Back,3825147065,212,15.8,3825147063,141,24.7,,,,,,,,,,2pva2d9if0phol0efqnur68a2,C. Giousis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468446241,97,1,1,10,42,zjawy6qdzk3y69v5pa3zl2cb,1,44.6,29.7,2022-10-07T18:13:05.851Z,2022-10-07T18:13:19Z,3825147291,140,38.5,3825147297,213,2.2,3825147289,56,Back,3825147295,212,10.6,3825147293,141,42.1,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468446311,98,1,1,10,45,zjawy6qdzk3y69v5pa3zl2cb,1,39.5,50.1,2022-10-07T18:13:09.084Z,2022-10-07T18:13:14Z,3825147725,140,44.4,3825147729,212,17.9,3825147723,56,Back,3825147731,213,5.0,3825147727,141,24.9,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468446353,99,1,1,10,50,zjawy6qdzk3y69v5pa3zl2cb,0,47.4,24.3,2022-10-07T18:13:13.923Z,2022-10-07T18:13:15Z,3825147931,196,,3825147935,140,80.3,3825147953,1,,3825147947,213,0.9,3825147937,141,86.8,3825147929,155,,3825147943,212,54.8,3825147933,56,Left,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468446377,133,8,1,10,53,2xlnfgrl6r18ftv38unwp7h4s,1,18.1,14.9,2022-10-07T18:13:17.180Z,2022-10-07T18:13:17Z,3825148073,56,Back,,,,,,,,,,,,,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468446403,100,5,1,10,54,zjawy6qdzk3y69v5pa3zl2cb,1,88.4,101.5,2022-10-07T18:13:18.179Z,2022-10-07T18:48:34Z,3825148269,233,134,3825148227,56,Left,3825148229,347,,,,,,,,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468446391,134,5,1,10,54,2xlnfgrl6r18ftv38unwp7h4s,0,11.6,-1.5,2022-10-07T18:13:18.179Z,2022-10-07T18:59:51Z,3825148159,347,,3825148293,233,100,3825148157,56,Back,,,,,,,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468446531,101,1,1,11,2,zjawy6qdzk3y69v5pa3zl2cb,1,83.6,100,2022-10-07T18:13:25.596Z,2022-10-07T18:13:27Z,3825148913,213,3.6,3825148899,56,Left,3825148901,140,66.1,3825148893,107,,3825148905,141,88.6,3825148947,189,,3825148909,212,20.3,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468446599,102,1,1,11,5,zjawy6qdzk3y69v5pa3zl2cb,1,61,93.9,2022-10-07T18:13:28.435Z,2022-10-07T18:13:29Z,3825149269,141,93.9,3825149277,213,0.0,3825149265,140,79.6,3825149261,56,Left,3825149275,212,19.5,,,,,,,,,,46oot98163lb6atyes4j0mup5,D. Blackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468446619,103,3,1,11,6,zjawy6qdzk3y69v5pa3zl2cb,1,80.4,94.2,2022-10-07T18:13:29.843Z,2022-10-07T18:13:33Z,3825149389,286,,3825149387,56,Left,3825149481,233,135,,,,,,,,,,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468446635,135,45,1,11,6,2xlnfgrl6r18ftv38unwp7h4s,0,19.6,5.8,2022-10-07T18:13:29.843Z,2022-10-07T18:13:33Z,3825149505,233,103,3825149451,285,,3825149449,56,Back,,,,,,,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468446659,104,1,1,11,7,zjawy6qdzk3y69v5pa3zl2cb,1,75.6,94.5,2022-10-07T18:13:31.196Z,2022-10-07T18:13:33Z,3825149557,213,3.5,3825149549,141,89.9,3825149543,140,66.5,3825149555,212,10.1,3825149537,56,Left,,,,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468446699,105,1,1,11,10,zjawy6qdzk3y69v5pa3zl2cb,1,58.2,88,2022-10-07T18:13:33.579Z,2022-10-07T18:13:35Z,3825149741,56,Left,3825149751,212,15.6,3825149747,141,96.2,3825149753,213,0.4,3825149743,140,72.1,,,,,,,,,,46oot98163lb6atyes4j0mup5,D. Blackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468446763,106,1,1,11,14,zjawy6qdzk3y69v5pa3zl2cb,1,70.3,93.5,2022-10-07T18:13:38.227Z,2022-10-07T18:13:39Z,3825150007,141,89.0,3825150003,140,84.3,3825150011,212,15.0,3825150001,56,Left,3825150013,213,6.1,,,,,,,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468446791,107,1,1,11,15,zjawy6qdzk3y69v5pa3zl2cb,1,84.6,89.4,2022-10-07T18:13:39.163Z,2022-10-07T18:13:40Z,3825150131,212,11.2,3825150127,140,75.2,3825150133,213,3.6,3825150125,56,Left,3825150129,141,81.7,,,,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468446795,108,61,1,11,16,zjawy6qdzk3y69v5pa3zl2cb,0,74.6,81.7,2022-10-07T18:13:40.276Z,2022-10-07T18:13:40Z,3825150147,56,Left,,,,,,,,,,,,,,,,,,,,,,2pva2d9if0phol0efqnur68a2,C. Giousis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468446821,136,49,1,11,18,2xlnfgrl6r18ftv38unwp7h4s,1,28.6,19.4,2022-10-07T18:13:42.139Z,2022-10-07T18:13:42Z,,,,,,,,,,,,,,,,,,,,,,,,,cvbasfoccmz0tijnkxyf57n8q,A. Doudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468446827,109,43,1,11,19,zjawy6qdzk3y69v5pa3zl2cb,1,0,0,2022-10-07T18:13:42.988Z,2022-10-07T18:13:46Z,3825150291,56,Left,3825150525,144,45,3825150293,286,0,,,,,,,,,,,,,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468446869,137,4,1,11,21,2xlnfgrl6r18ftv38unwp7h4s,1,28.7,22.2,2022-10-07T18:13:44.466Z,2022-10-07T18:13:51Z,3825151023,295,,3825150493,56,Back,3825150495,152,,3825150503,233,110,3825150499,285,,3825150491,13,,,,,,,,cvbasfoccmz0tijnkxyf57n8q,A. Doudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468446853,110,4,1,11,21,zjawy6qdzk3y69v5pa3zl2cb,0,71.3,77.8,2022-10-07T18:13:44.467Z,2022-10-07T18:13:50Z,3825150423,286,,3825150417,56,Center,3825150419,152,,3825150415,13,,3825150541,233,137,3825150859,295,,,,,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468447047,138,1,1,11,32,2xlnfgrl6r18ftv38unwp7h4s,1,27,20.3,2022-10-07T18:13:55.820Z,2022-10-07T18:13:59Z,3825151521,56,Back,3825151519,152,,3825151525,141,63.1,3825151529,213,1.7,3825151517,5,,3825151527,212,29.2,3825151523,140,24.4,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468447083,139,1,1,11,35,2xlnfgrl6r18ftv38unwp7h4s,1,28.4,65.7,2022-10-07T18:13:59.002Z,2022-10-07T18:14:01Z,3825151727,56,Back,3825151731,140,43.2,3825151737,213,0.8,3825151735,212,23.5,3825151733,141,91.7,,,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468447113,140,1,1,11,37,2xlnfgrl6r18ftv38unwp7h4s,1,42.8,89.3,2022-10-07T18:14:00.938Z,2022-10-07T18:14:02Z,3825151867,140,30.1,3825151871,212,18.8,3825151873,213,3.9,3825151869,141,69.9,3825151865,56,Back,,,,,,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468447137,141,1,1,11,39,2xlnfgrl6r18ftv38unwp7h4s,1,29.8,69.9,2022-10-07T18:14:02.667Z,2022-10-07T18:14:04Z,3825151983,212,12.9,3825151987,213,4.6,3825151977,140,28.9,3825151975,56,Back,3825151979,141,51.0,,,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468447185,142,1,1,11,41,2xlnfgrl6r18ftv38unwp7h4s,1,30.5,46.4,2022-10-07T18:14:04.475Z,2022-10-07T18:14:07Z,3825152239,213,6.3,3825152233,140,42.8,3825152235,141,46.1,3825152231,56,Back,3825152237,212,12.9,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468447235,143,1,1,11,43,2xlnfgrl6r18ftv38unwp7h4s,1,41.7,45.7,2022-10-07T18:14:07.274Z,2022-10-07T18:14:10Z,3825152555,140,25.6,3825152559,212,20.2,3825152553,56,Back,3825152561,213,3.7,3825152557,141,29.4,,,,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468447269,144,1,1,11,47,2xlnfgrl6r18ftv38unwp7h4s,1,26.8,26.5,2022-10-07T18:14:10.635Z,2022-10-07T18:14:12Z,3825152699,56,Back,3825152703,141,4.4,3825152707,213,5.5,3825152705,212,20.6,3825152701,140,40.2,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468447345,145,1,1,11,49,2xlnfgrl6r18ftv38unwp7h4s,1,43.5,5.8,2022-10-07T18:14:12.795Z,2022-10-07T18:14:16Z,3825153113,140,45.3,3825153119,213,1.4,3825153115,141,27.9,3825153111,56,Back,3825153117,212,15.1,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468447367,146,1,1,11,53,2xlnfgrl6r18ftv38unwp7h4s,1,46.4,18.3,2022-10-07T18:14:16.491Z,2022-10-07T18:14:17Z,3825153229,140,58.7,3825153233,212,13.0,3825153235,213,0.1,3825153227,56,Right,3825153231,141,20.9,,,,,,,,,,cvbasfoccmz0tijnkxyf57n8q,A. Doudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468447421,147,1,1,11,54,2xlnfgrl6r18ftv38unwp7h4s,1,58.3,21.5,2022-10-07T18:14:17.531Z,2022-10-07T18:14:20Z,3825153525,56,Back,3825153533,213,2.5,3825153529,141,33.6,3825153531,212,14.4,3825153527,140,47.0,,,,,,,,,,8tukt8jsmzkblxxs5w85x4dii,D. Sealy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468447431,148,61,1,11,57,2xlnfgrl6r18ftv38unwp7h4s,0,46.2,33.3,2022-10-07T18:14:20.875Z,2022-10-07T18:14:21Z,3825153581,56,Back,,,,,,,,,,,,,,,,,,,,,,cvbasfoccmz0tijnkxyf57n8q,A. Doudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468447475,111,49,1,12,0,zjawy6qdzk3y69v5pa3zl2cb,1,59.2,59.9,2022-10-07T18:14:23.476Z,2022-10-07T18:48:16Z,,,,,,,,,,,,,,,,,,,,,,,,,7o8auo4uu5mzh7f4a44ucdf8q,D. Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468447511,112,1,1,12,0,zjawy6qdzk3y69v5pa3zl2cb,1,59.6,59.9,2022-10-07T18:14:23.675Z,2022-10-07T18:48:28Z,3825153983,141,64.5,3825153985,212,5.8,3825153979,56,Center,3825153981,140,64.2,3825153987,213,0.6,,,,,,,,,,7o8auo4uu5mzh7f4a44ucdf8q,D. Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468447517,113,1,1,12,0,zjawy6qdzk3y69v5pa3zl2cb,0,64.4,64.2,2022-10-07T18:14:24.243Z,2022-10-07T18:48:20Z,3825154021,141,66.4,3825154019,140,66.2,3825154025,213,0.7,3825154029,236,,3825154017,56,Center,3825154031,233,149,3825154023,212,2.4,3825154035,286,,c78t1bgro2lh7gvw8rwi6p239,G. Plet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468447479,149,74,1,12,0,2xlnfgrl6r18ftv38unwp7h4s,1,37.2,38,2022-10-07T18:14:24.244Z,2022-10-07T19:02:41Z,3825153793,56,Back,3825153795,285,,3825154047,233,113,,,,,,,,,,,,,,,,cvbasfoccmz0tijnkxyf57n8q,A. Doudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468447577,114,1,1,12,3,zjawy6qdzk3y69v5pa3zl2cb,1,72.2,67.6,2022-10-07T18:14:26.603Z,2022-10-07T18:14:30Z,3825154307,212,10.3,3825154301,56,Center,3825154303,140,65.0,3825154309,213,3.9,3825154305,141,57.3,,,,,,,,,,7o8auo4uu5mzh7f4a44ucdf8q,D. Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468447601,115,1,1,12,7,zjawy6qdzk3y69v5pa3zl2cb,1,66.1,50.6,2022-10-07T18:14:30.491Z,2022-10-07T18:14:32Z,3825154453,141,89.7,3825154447,155,,3825154457,213,0.8,3825154459,1,,3825154455,212,36.3,3825154449,56,Left,3825154451,140,89.7,,,,2pva2d9if0phol0efqnur68a2,C. Giousis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468447631,116,1,1,12,9,zjawy6qdzk3y69v5pa3zl2cb,0,90.5,89.7,2022-10-07T18:14:32.772Z,2022-10-07T18:14:35Z,3825154615,56,Center,3825154623,213,5.1,3825154613,155,,3825154619,141,56.6,3825154621,212,24.4,3825154617,140,99.4,3825154611,2,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468447653,150,52,1,12,13,2xlnfgrl6r18ftv38unwp7h4s,1,2.2,44.2,2022-10-07T18:14:36.923Z,2022-10-07T18:14:37Z,,,,,,,,,,,,,,,,,,,,,,,,,4u12cln8rmtkwlu5q36ypjl2i,N. Schiks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468447793,151,80,1,12,21,2xlnfgrl6r18ftv38unwp7h4s,0,9.2,49.3,2022-10-07T18:14:44.891Z,2022-10-07T18:14:45Z,,,,,,,,,,,,,,,,,,,,,,,,,4u12cln8rmtkwlu5q36ypjl2i,N. Schiks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468448019,152,1,1,12,25,2xlnfgrl6r18ftv38unwp7h4s,1,10.2,51.9,2022-10-07T18:14:48.603Z,2022-10-07T18:14:59Z,3825156579,212,70.1,3825156575,140,72.6,3825156571,155,,3825156581,213,5.9,3825156573,56,Right,3825156583,1,,3825156577,141,15.3,,,,4u12cln8rmtkwlu5q36ypjl2i,N. Schiks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468448021,153,50,1,12,34,2xlnfgrl6r18ftv38unwp7h4s,1,78.4,6.2,2022-10-07T18:14:58.298Z,2022-10-07T18:15:00Z,3825156587,56,Right,3825156647,233,117,3825156589,286,,,,,,,,,,,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468448005,117,7,1,12,34,zjawy6qdzk3y69v5pa3zl2cb,1,21.6,93.8,2022-10-07T18:14:58.299Z,2022-10-07T18:14:59Z,3825156527,56,Back,3825156639,233,153,3825156529,285,,,,,,,,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468448013,118,49,1,12,35,zjawy6qdzk3y69v5pa3zl2cb,1,24.1,94.7,2022-10-07T18:14:58.779Z,2022-10-07T18:14:59Z,,,,,,,,,,,,,,,,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468448073,119,1,1,12,37,zjawy6qdzk3y69v5pa3zl2cb,1,22,92.1,2022-10-07T18:15:00.627Z,2022-10-07T18:15:02Z,3825156841,212,7.7,3825156837,140,27.1,3825156835,56,Back,3825156843,213,5.5,3825156839,141,83.9,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468448177,120,1,1,12,39,zjawy6qdzk3y69v5pa3zl2cb,1,27.3,83.8,2022-10-07T18:15:02.883Z,2022-10-07T18:15:10Z,3825157337,140,38.2,3825157341,212,23.6,3825157339,141,53.4,3825157343,213,5.2,3825157335,56,Back,,,,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468448279,121,1,1,12,46,zjawy6qdzk3y69v5pa3zl2cb,1,52.6,52.8,2022-10-07T18:15:09.891Z,2022-10-07T18:15:17Z,3825157919,213,4.8,3825157913,140,53.3,3825157915,141,32.5,3825157911,56,Center,3825157917,212,13.8,,,,,,,,,,2pva2d9if0phol0efqnur68a2,C. Giousis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468448345,122,1,1,12,53,zjawy6qdzk3y69v5pa3zl2cb,1,57.1,30.9,2022-10-07T18:15:16.939Z,2022-10-07T18:15:20Z,3825158307,141,66.3,3825158303,56,Back,3825158309,212,27.0,3825158305,140,45.4,3825158311,213,2.0,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468448377,123,1,1,12,57,zjawy6qdzk3y69v5pa3zl2cb,1,49.4,65.4,2022-10-07T18:15:20.730Z,2022-10-07T18:15:22Z,3825158451,140,72.0,3825158457,213,0.0,3825158449,56,Center,3825158453,141,65.8,3825158455,212,23.7,,,,,,,,,,46oot98163lb6atyes4j0mup5,D. Blackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468448455,124,1,1,12,59,zjawy6qdzk3y69v5pa3zl2cb,1,72,65.8,2022-10-07T18:15:22.556Z,2022-10-07T18:15:27Z,3825158907,212,20.3,3825158901,56,Left,3825158905,141,93.3,3825158909,213,1.2,3825158903,140,79.4,,,,,,,,,,c78t1bgro2lh7gvw8rwi6p239,G. Plet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468448463,125,3,1,13,3,zjawy6qdzk3y69v5pa3zl2cb,0,82.4,88.4,2022-10-07T18:15:27.178Z,2022-10-07T18:15:31Z,3825158929,56,Left,3825159327,233,154,3825158931,286,,,,,,,,,,,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468448517,154,7,1,13,3,2xlnfgrl6r18ftv38unwp7h4s,1,17.6,11.6,2022-10-07T18:15:27.179Z,2022-10-07T18:15:31Z,3825159253,285,,3825159251,56,Back,3825159297,233,125,,,,,,,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468448519,155,49,1,13,7,2xlnfgrl6r18ftv38unwp7h4s,1,26.3,21.2,2022-10-07T18:15:30.971Z,2022-10-07T18:15:31Z,,,,,,,,,,,,,,,,,,,,,,,,,8tukt8jsmzkblxxs5w85x4dii,D. Sealy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468448693,156,1,1,13,10,2xlnfgrl6r18ftv38unwp7h4s,1,43.8,45.2,2022-10-07T18:15:33.706Z,2022-10-07T18:15:41Z,3825160267,213,1.0,3825160263,141,91.7,3825160259,56,Left,3825160261,140,65.3,3825160269,1,,3825160265,212,38.9,,,,,,,8tukt8jsmzkblxxs5w85x4dii,D. Sealy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468448751,157,1,1,13,17,2xlnfgrl6r18ftv38unwp7h4s,1,74.9,66.9,2022-10-07T18:15:41.290Z,2022-10-07T18:16:41Z,3825160631,141,39.4,3825160627,56,Center,3825165427,210,14,3825160659,213,4.7,3825160633,212,18.7,3825160629,140,75.2,,,,,,,ix6hcbfujuw3mgefzpsnp2zu,J. Antonisse,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468448763,158,14,1,13,21,2xlnfgrl6r18ftv38unwp7h4s,1,74.9,49.5,2022-10-07T18:15:44.746Z,2022-10-07T18:16:41Z,3825160673,56,Center,3825164475,72,,3825165461,75,,3825165477,231,49.3,3825165465,55,157,3825160669,22,,3825160671,18,,3825165463,29,,cvbasfoccmz0tijnkxyf57n8q,A. Doudah,3825165473,215,,,3825165469,102,3825165475,230,97.2,3825165471,103,6.3,,,,44.7,,,,,,,,,,,,,,,
2468448773,126,49,1,13,24,zjawy6qdzk3y69v5pa3zl2cb,1,14.9,32.2,2022-10-07T18:15:47.635Z,2022-10-07T18:15:47Z,,,,,,,,,,,,,,,,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468448793,127,1,1,13,24,zjawy6qdzk3y69v5pa3zl2cb,1,15.4,29.1,2022-10-07T18:15:48.154Z,2022-10-07T18:15:49Z,3825160811,141,38.8,3825160815,213,1.7,3825160807,56,Back,3825160809,140,14.8,3825160813,212,6.6,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468448799,128,1,1,13,25,zjawy6qdzk3y69v5pa3zl2cb,0,15.1,38.8,2022-10-07T18:15:49.018Z,2022-10-07T18:15:51Z,3825161019,236,,3825161025,286,,3825160865,141,38.8,3825160869,213,0.0,3825161021,233,159,3825160861,56,Back,3825160863,140,15.3,3825160867,212,0.2,88vryegnhss2q5xz8aoj2phey,J. Kruiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468448817,159,74,1,13,25,2xlnfgrl6r18ftv38unwp7h4s,1,77.8,63.4,2022-10-07T18:15:49.019Z,2022-10-07T19:02:41Z,3825160989,285,,3825160987,56,Center,3825161027,233,128,,,,,,,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468448807,129,52,1,13,28,zjawy6qdzk3y69v5pa3zl2cb,1,7.8,40.6,2022-10-07T18:15:51.914Z,2022-10-07T18:48:09Z,,,,,,,,,,,,,,,,,,,,,,,,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468449033,130,80,1,13,41,zjawy6qdzk3y69v5pa3zl2cb,0,12.3,41.2,2022-10-07T18:16:04.978Z,2022-10-07T18:16:05Z,,,,,,,,,,,,,,,,,,,,,,,,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468449115,131,1,1,13,43,zjawy6qdzk3y69v5pa3zl2cb,0,14.5,42.8,2022-10-07T18:16:07.019Z,2022-10-07T18:16:09Z,3825162583,140,25.1,3825162593,213,1.2,3825162589,212,32.6,3825162579,155,,3825162585,141,87.8,3825162599,1,,3825162581,56,Back,,,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468449151,160,49,1,13,47,2xlnfgrl6r18ftv38unwp7h4s,1,74.1,5.9,2022-10-07T18:16:11.084Z,2022-10-07T18:16:11Z,,,,,,,,,,,,,,,,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
