id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,keyPass,qualifier/14/value,qualifier/8/value,qualifier/13/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2498936499,502,1,2,51,38,dnzj0iv5qtaemm9kthh9pos8q,1,58.6,43.6,2023-01-20T20:07:28.525Z,2023-01-20T20:07:30Z,3986168159,141,49.9,3986168163,213,0.6,3986168161,212,8.0,3986168157,140,65.0,3986168155,56,Center,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498936523,503,1,2,51,40,dnzj0iv5qtaemm9kthh9pos8q,1,62.4,47.8,2023-01-20T20:07:30.626Z,2023-01-20T20:07:33Z,3986168265,213,4.4,3986168257,56,Right,3986168263,212,23.1,3986168259,140,54.7,3986168261,141,15.9,,,,,,,,,,1mroid71v9bwpx0iaospei9gq,R. Margaret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498936545,504,1,2,51,43,dnzj0iv5qtaemm9kthh9pos8q,1,55,14.4,2023-01-20T20:07:33.529Z,2023-01-20T20:07:37Z,3986168383,140,65.0,3986168381,56,Right,3986168389,213,5.7,3986168385,141,3.4,3986168387,212,12.9,,,,,,,,,,dcdvet7azx1a59xm2ke7qi2cq,I. Pata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498936559,505,1,2,51,47,dnzj0iv5qtaemm9kthh9pos8q,1,78.6,12.9,2023-01-20T20:07:37.666Z,2023-01-20T20:07:39Z,3986168453,141,6.4,3986168455,212,14.0,3986168457,213,6.0,3986168449,56,Right,3986168451,140,91.3,,,,,,,,,,f1as17wqpj44gihtvw936lofd,B. van Hoeven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498936585,506,1,2,51,49,dnzj0iv5qtaemm9kthh9pos8q,1,92.7,4,2023-01-20T20:07:39.369Z,2023-01-20T20:07:49Z,3986168569,140,92.1,3986168573,212,22.9,3986169041,210,13,3986168567,56,Center,3986168565,155,,3986169043,154,,3986168571,141,37.6,3986168563,2,,dcdvet7azx1a59xm2ke7qi2cq,I. Pata,,3986168575,213,,,,,,,,,,,,,,,,,,,1,,1.6,,,,,,,,,,,,,,
2498936589,507,13,2,51,52,dnzj0iv5qtaemm9kthh9pos8q,1,92.1,37.6,2023-01-20T20:07:42.202Z,2023-01-20T20:07:50Z,3986169059,230,98.0,3986168813,15,,3986169049,154,,3986169061,231,48.7,3986168603,56,Center,3986169051,55,506,3986169045,81,,3986169057,103,52.8,au91rqig6uyyi1zdmlxydk38q,A. Allemeersch,,3986169047,29,3986169055,102,39.5,3986168601,17,,3986168599,22,3986168817,328,,,,,,,,,,,,,,,,,,,,,,,,,
2498936609,462,5,2,51,53,59t7flioj4w4mpwnrwbm0m8ck,1,-0.8,62.1,2023-01-20T20:07:43.782Z,2023-01-20T20:07:53Z,3986168695,233,508,3986168693,346,,3986168691,56,Back,,,,,,,,,,,,,,,,f48jetdaq8dttcdo11mugaxnt,T. Marijnissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498936605,508,5,2,51,53,dnzj0iv5qtaemm9kthh9pos8q,0,100.8,37.9,2023-01-20T20:07:43.782Z,2023-01-20T20:07:44Z,3986168673,56,Center,3986168717,233,462,3986168675,346,,,,,,,,,,,,,,,,,au91rqig6uyyi1zdmlxydk38q,A. Allemeersch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498936851,463,1,2,52,12,59t7flioj4w4mpwnrwbm0m8ck,1,5,52.5,2023-01-20T20:08:02.352Z,2023-01-20T20:08:07Z,3986170009,56,Back,3986170021,237,,3986170007,124,,3986170013,141,69.7,3986170015,212,11.7,3986170017,213,1.6,3986170011,140,5.0,,,,8jml2tgzk1am30cy4gkgx0wd1,R. Kortsmit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498936885,464,1,2,52,16,59t7flioj4w4mpwnrwbm0m8ck,0,11.2,88.9,2023-01-20T20:08:06.943Z,2023-01-20T20:08:11Z,3986170197,1,,3986170189,140,65.8,3986170195,213,6.2,3986170191,141,83.3,3986170185,155,,3986170187,56,Left,3986170193,212,57.5,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498936907,509,1,2,52,21,dnzj0iv5qtaemm9kthh9pos8q,1,38.7,18.2,2023-01-20T20:08:11.751Z,2023-01-20T20:08:12Z,3986170319,212,6.3,3986170311,3,,3986170313,56,Back,3986170321,213,5.6,3986170317,141,12.5,3986170315,140,43.4,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498936909,510,49,2,52,22,dnzj0iv5qtaemm9kthh9pos8q,1,43.4,12.5,2023-01-20T20:08:12.785Z,2023-01-20T20:08:13Z,,,,,,,,,,,,,,,,,,,,,,,,,dcdvet7azx1a59xm2ke7qi2cq,I. Pata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498936921,511,1,2,52,23,dnzj0iv5qtaemm9kthh9pos8q,1,43.4,12.5,2023-01-20T20:08:13.236Z,2023-01-20T20:08:14Z,3986170381,141,13.2,3986170379,140,54.1,3986170373,3,,3986170383,212,11.2,3986170377,56,Right,3986170375,168,,3986170385,213,0.0,,,,dcdvet7azx1a59xm2ke7qi2cq,I. Pata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498936929,512,1,2,52,24,dnzj0iv5qtaemm9kthh9pos8q,1,53.7,14.6,2023-01-20T20:08:14.337Z,2023-01-20T20:08:15Z,3986170427,56,Center,3986170433,212,7.4,3986170429,140,51.2,3986170435,213,1.9,3986170431,141,24.7,,,,,,,,,,f1as17wqpj44gihtvw936lofd,B. van Hoeven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498936989,513,1,2,52,25,dnzj0iv5qtaemm9kthh9pos8q,1,51.2,24.7,2023-01-20T20:08:15.205Z,2023-01-20T20:08:20Z,3986170769,56,Back,3986170773,141,18.5,3986170771,140,32.8,3986170777,213,3.4,3986170775,212,19.8,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498937015,514,1,2,52,30,dnzj0iv5qtaemm9kthh9pos8q,1,32.6,13.5,2023-01-20T20:08:20.426Z,2023-01-20T20:08:23Z,3986170885,212,30.4,3986170887,213,2.5,3986170881,140,9.8,3986170883,141,41.0,3986170879,56,Back,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498937039,515,1,2,52,32,dnzj0iv5qtaemm9kthh9pos8q,0,9.8,40.7,2023-01-20T20:08:22.913Z,2023-01-20T20:08:26Z,3986171009,157,,3986171013,140,40.9,3986171021,1,,3986171017,212,33.1,3986171015,141,48.2,3986171019,213,0.2,3986171011,56,Back,,,,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498937077,465,1,2,52,35,59t7flioj4w4mpwnrwbm0m8ck,1,55.2,60.2,2023-01-20T20:08:25.711Z,2023-01-20T20:08:27Z,3986171233,213,0.9,3986171229,141,75.0,3986171225,56,Center,3986171227,140,63.3,3986171231,212,13.2,,,,,,,,,,4nkd85hpwiiqtieuslhcrc2ga,C. Staring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498937081,466,49,2,52,37,59t7flioj4w4mpwnrwbm0m8ck,1,63.3,75,2023-01-20T20:08:27.777Z,2023-01-20T20:08:28Z,,,,,,,,,,,,,,,,,,,,,,,,,emaf4mjxn2255qlcn1pcxn36x,J. Herrmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498937095,467,1,2,52,37,59t7flioj4w4mpwnrwbm0m8ck,1,63.3,75,2023-01-20T20:08:28.015Z,2023-01-20T20:08:29Z,3986171319,56,Center,3986171323,141,61.7,3986171325,212,9.0,3986171327,213,4.7,3986171321,140,63.6,,,,,,,,,,emaf4mjxn2255qlcn1pcxn36x,J. Herrmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498937103,468,1,2,52,39,59t7flioj4w4mpwnrwbm0m8ck,1,63.6,61.7,2023-01-20T20:08:29.279Z,2023-01-20T20:08:30Z,3986171375,140,62.8,3986171377,141,76.3,3986171373,56,Center,3986171379,212,10.0,3986171381,213,1.7,,,,,,,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498937139,469,1,2,52,40,59t7flioj4w4mpwnrwbm0m8ck,1,62.8,76.3,2023-01-20T20:08:30.303Z,2023-01-20T20:08:34Z,3986171597,140,64.4,3986171595,56,Left,3986171599,141,95.1,3986171601,212,12.9,3986171603,213,1.4,,,,,,,,,,emaf4mjxn2255qlcn1pcxn36x,J. Herrmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498937155,470,1,2,52,44,59t7flioj4w4mpwnrwbm0m8ck,1,70.8,92.9,2023-01-20T20:08:34.735Z,2023-01-20T20:08:37Z,3986171713,141,63.6,3986171709,56,Center,3986171711,140,87.0,3986171715,212,26.2,3986171717,213,5.4,,,,,,,,,,f48jetdaq8dttcdo11mugaxnt,T. Marijnissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498937161,471,61,2,52,45,59t7flioj4w4mpwnrwbm0m8ck,0,87,63.6,2023-01-20T20:08:36.087Z,2023-01-20T21:01:10Z,3986171737,56,Center,,,,,,,,,,,,,,,,,,,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498937171,516,12,2,52,46,dnzj0iv5qtaemm9kthh9pos8q,1,13.5,40.1,2023-01-20T20:08:36.375Z,2023-01-20T20:08:39Z,3986171791,213,5.9,3986171785,140,30.6,3986171787,141,29.4,3986171783,56,Back,3986171789,212,19.4,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498937173,517,49,2,52,48,dnzj0iv5qtaemm9kthh9pos8q,1,32,41,2023-01-20T20:08:38.978Z,2023-01-20T20:08:39Z,,,,,,,,,,,,,,,,,,,,,,,,,au91rqig6uyyi1zdmlxydk38q,A. Allemeersch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498937205,518,1,2,52,49,dnzj0iv5qtaemm9kthh9pos8q,1,30.2,45.7,2023-01-20T20:08:39.361Z,2023-01-20T20:08:42Z,3986171993,140,26.5,3986171991,56,Back,3986171999,213,1.7,3986171995,141,77.6,3986171997,212,22.0,,,,,,,,,,au91rqig6uyyi1zdmlxydk38q,A. Allemeersch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498937209,519,61,2,52,52,dnzj0iv5qtaemm9kthh9pos8q,0,29.8,88.4,2023-01-20T20:08:42.331Z,2023-01-20T20:08:42Z,3986172015,56,Back,,,,,,,,,,,,,,,,,,,,,,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498937325,472,5,2,52,52,59t7flioj4w4mpwnrwbm0m8ck,1,63.6,-1.5,2023-01-20T20:08:42.944Z,2023-01-20T20:08:55Z,3986172631,56,Right,3986172639,233,520,3986172633,347,,,,,,,,,,,,,,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498937217,520,5,2,52,52,dnzj0iv5qtaemm9kthh9pos8q,0,36.4,101.5,2023-01-20T20:08:42.944Z,2023-01-20T20:12:24Z,3986172045,347,,3986172043,56,Back,3986172653,233,472,,,,,,,,,,,,,,,,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498937333,473,1,2,53,4,59t7flioj4w4mpwnrwbm0m8ck,1,63.2,0,2023-01-20T20:08:54.479Z,2023-01-20T20:08:55Z,3986172697,212,18.6,3986172695,141,23.3,3986172699,213,1.1,3986172691,56,Center,3986172689,107,,3986172693,140,71.4,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498937347,474,1,2,53,5,59t7flioj4w4mpwnrwbm0m8ck,1,71.4,23.3,2023-01-20T20:08:55.823Z,2023-01-20T20:08:57Z,3986172775,140,75.2,3986172777,141,7.6,3986172773,56,Right,3986172779,212,11.4,3986172781,213,5.1,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498937373,475,1,2,53,6,59t7flioj4w4mpwnrwbm0m8ck,1,75.2,7.6,2023-01-20T20:08:56.974Z,2023-01-20T20:08:59Z,3986172905,140,75.0,3986172907,141,18.6,3986172909,212,7.5,3986172911,213,1.6,3986172903,56,Right,,,,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498937397,476,1,2,53,8,59t7flioj4w4mpwnrwbm0m8ck,0,75,18.6,2023-01-20T20:08:59.054Z,2023-01-20T20:09:00Z,3986173027,141,13.2,3986173025,140,86.9,3986173029,212,13.0,3986173031,213,6.0,3986173023,56,Right,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498937387,521,61,2,53,9,dnzj0iv5qtaemm9kthh9pos8q,0,11.5,86.2,2023-01-20T20:08:59.904Z,2023-01-20T20:09:00Z,3986172985,56,Back,,,,,,,,,,,,,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498937441,477,6,2,53,10,59t7flioj4w4mpwnrwbm0m8ck,1,100,18.4,2023-01-20T20:09:00.982Z,2023-01-20T20:11:34Z,3986173259,56,Right,3986173263,75,,3986173277,233,522,,,,,,,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498937401,522,6,2,53,10,dnzj0iv5qtaemm9kthh9pos8q,0,0,81.6,2023-01-20T20:09:00.982Z,2023-01-20T20:09:05Z,3986173043,56,Back,3986173053,73,,3986173287,233,477,,,,,,,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498937667,478,1,2,53,35,59t7flioj4w4mpwnrwbm0m8ck,1,99.5,0.5,2023-01-20T20:09:25.648Z,2023-01-20T20:10:02Z,3986174513,56,Center,3986174509,155,,3986174519,212,32.6,3986174523,1,,3986176259,154,,3986174505,2,,3986174521,213,2.0,3986174507,6,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,3986174511,224,3986176257,210,15,3986174517,141,44.9,3986174515,140,,,,,,,,,,87.7,1,,,,,,,,,,,,,,,,
2498937675,479,44,2,53,37,59t7flioj4w4mpwnrwbm0m8ck,1,89.5,45.6,2023-01-20T20:09:27.807Z,2023-01-20T20:09:30Z,3986174607,233,523,3986174561,286,,3986174559,56,Center,,,,,,,,,,,,,,,,emaf4mjxn2255qlcn1pcxn36x,J. Herrmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498937661,523,44,2,53,37,dnzj0iv5qtaemm9kthh9pos8q,0,10.5,54.4,2023-01-20T20:09:27.808Z,2023-01-20T20:09:30Z,3986174615,233,479,3986174491,56,Back,3986174499,285,,,,,,,,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498937679,480,15,2,53,38,59t7flioj4w4mpwnrwbm0m8ck,1,87.7,44.9,2023-01-20T20:09:28.975Z,2023-01-20T20:10:02Z,3986176265,154,,3986176267,55,478,3986175553,25,,3986176261,78,,3986176275,146,98.9,3986174583,56,Center,3986176277,147,49.3,3986175559,328,,emaf4mjxn2255qlcn1pcxn36x,J. Herrmann,,3986176271,102,3986174581,17,,3986176273,103,17.1,3986175555,15,3986176263,29,3986175581,233,,,,,,,,,50.7,525,,,,,,,,,,,,,
2498937693,525,10,2,53,38,dnzj0iv5qtaemm9kthh9pos8q,1,2.7,50.3,2023-01-20T20:09:29.075Z,2023-01-20T20:10:39Z,3986175643,233,480,3986174665,56,Back,3986174661,178,,3986174659,177,,3986174663,182,,,,,,,,,,,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498937687,524,52,2,53,39,dnzj0iv5qtaemm9kthh9pos8q,1,5.2,48.7,2023-01-20T20:09:29.302Z,2023-01-20T20:09:30Z,,,,,,,,,,,,,,,,,,,,,,,,,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498937739,526,1,2,53,41,dnzj0iv5qtaemm9kthh9pos8q,0,15.8,49.6,2023-01-20T20:09:32.049Z,2023-01-20T20:09:36Z,3986174911,1,,3986174899,199,,3986174903,140,62.2,3986174907,212,55.0,3986174905,141,87.1,3986174901,56,Left,3986174909,213,0.5,,,,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498937769,481,12,2,53,49,59t7flioj4w4mpwnrwbm0m8ck,1,30.5,15.8,2023-01-20T20:09:39.519Z,2023-01-20T20:09:44Z,3986175229,15,,3986175073,141,0.0,3986175069,56,Back,3986175233,167,,3986175071,140,33.6,3986175075,212,11.6,3986175077,213,5.0,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498937773,482,5,2,53,49,59t7flioj4w4mpwnrwbm0m8ck,0,35.1,-1.2,2023-01-20T20:09:39.894Z,2023-01-20T20:12:24Z,3986175091,56,Back,3986175517,233,527,3986175093,347,,,,,,,,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498937843,527,5,2,53,49,dnzj0iv5qtaemm9kthh9pos8q,1,64.9,101.2,2023-01-20T20:09:39.894Z,2023-01-20T20:10:28Z,3986175483,347,,3986175497,233,482,3986175481,56,Left,,,,,,,,,,,,,,,,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498937891,528,1,2,53,59,dnzj0iv5qtaemm9kthh9pos8q,1,59.9,100,2023-01-20T20:09:49.439Z,2023-01-20T20:09:52Z,3986175727,140,47.7,3986175721,107,,3986175735,212,14.3,3986175731,141,91.7,3986175739,213,3.6,3986175723,56,Back,,,,,,,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498937933,529,1,2,54,2,dnzj0iv5qtaemm9kthh9pos8q,1,47.3,86.5,2023-01-20T20:09:52.173Z,2023-01-20T20:09:55Z,3986175991,56,Back,3986175999,213,3.9,3986176001,1,,3986175993,140,21.6,3986175997,212,35.5,3986175995,141,52.5,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498937949,530,1,2,54,5,dnzj0iv5qtaemm9kthh9pos8q,1,21.6,52.5,2023-01-20T20:09:55.203Z,2023-01-20T20:09:57Z,3986176109,212,15.9,3986176107,141,38.8,3986176105,140,33.9,3986176103,56,Back,3986176111,213,5.7,,,,,,,,,,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498937971,531,1,2,54,8,dnzj0iv5qtaemm9kthh9pos8q,0,35,38.9,2023-01-20T20:09:58.936Z,2023-01-20T20:10:01Z,3986176209,155,,3986176221,213,1.1,3986176213,56,Left,3986176217,141,100.0,3986176215,140,56.6,3986176219,212,48.4,3986176211,196,,3986176223,1,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498938017,483,5,2,54,11,59t7flioj4w4mpwnrwbm0m8ck,1,42.2,-1.5,2023-01-20T20:10:01.733Z,2023-01-20T20:12:25Z,3986176467,347,,3986176465,56,Back,3986176469,233,532,,,,,,,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498937975,532,5,2,54,11,dnzj0iv5qtaemm9kthh9pos8q,0,57.8,101.5,2023-01-20T20:10:01.733Z,2023-01-20T20:10:06Z,3986176231,56,Left,3986176235,347,,3986176473,233,483,,,,,,,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498938099,484,1,2,54,15,59t7flioj4w4mpwnrwbm0m8ck,1,40.9,0,2023-01-20T20:10:05.422Z,2023-01-20T20:10:14Z,3986176853,107,,3986176863,213,1.0,3986176861,212,15.8,3986176859,141,18.2,3986176855,56,Back,3986176857,140,48.9,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498938109,485,43,2,54,23,59t7flioj4w4mpwnrwbm0m8ck,1,0,0,2023-01-20T20:10:14.015Z,2023-01-20T20:10:24Z,3986176893,56,Center,3986177493,144,61,,,,,,,,,,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498938179,486,4,2,54,27,59t7flioj4w4mpwnrwbm0m8ck,1,62.4,29.4,2023-01-20T20:10:18.129Z,2023-01-20T20:10:37Z,3986177195,286,,3986178223,233,533,3986178107,294,,3986177189,152,,3986177187,56,Center,3986177185,13,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498938195,533,4,2,54,28,dnzj0iv5qtaemm9kthh9pos8q,0,37.6,70.6,2023-01-20T20:10:18.130Z,2023-01-20T20:10:37Z,3986177275,294,,3986178217,285,,3986177277,56,Back,3986177279,152,,3986178227,233,486,3986177273,13,,,,,,,,1mroid71v9bwpx0iaospei9gq,R. Margaret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498938267,487,1,2,54,36,59t7flioj4w4mpwnrwbm0m8ck,1,62,21.9,2023-01-20T20:10:26.462Z,2023-01-20T20:10:27Z,3986177685,213,2.4,3986177675,152,,3986177677,56,Center,3986177683,212,13.0,3986177673,5,,3986177679,140,53.1,3986177681,141,35.2,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498938301,488,1,2,54,37,59t7flioj4w4mpwnrwbm0m8ck,1,53.1,35.2,2023-01-20T20:10:27.598Z,2023-01-20T20:10:30Z,3986177851,56,Back,3986177859,213,3.1,3986177855,141,37.4,3986177857,212,16.9,3986177853,140,37.1,,,,,,,,,,4nkd85hpwiiqtieuslhcrc2ga,C. Staring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498938349,489,1,2,54,40,59t7flioj4w4mpwnrwbm0m8ck,1,34.6,33.7,2023-01-20T20:10:30.446Z,2023-01-20T20:10:34Z,3986178069,141,38.6,3986178071,212,28.6,3986178073,213,3.0,3986178067,140,7.5,3986178065,56,Back,,,,,,,,,,9urh0cy0a8ni61fuxmiqosnis,R. Besselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498938383,490,1,2,54,44,59t7flioj4w4mpwnrwbm0m8ck,1,7.5,38.6,2023-01-20T20:10:34.175Z,2023-01-20T20:10:38Z,3986178283,213,5.3,3986178279,141,13.7,3986178281,212,19.9,3986178275,56,Back,3986178277,140,17.4,,,,,,,,,,8jml2tgzk1am30cy4gkgx0wd1,R. Kortsmit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498938433,491,1,2,54,47,59t7flioj4w4mpwnrwbm0m8ck,1,30.1,12.9,2023-01-20T20:10:37.902Z,2023-01-20T20:10:41Z,3986178553,141,21.9,3986178549,140,40.8,3986178559,213,0.5,3986178557,212,12.8,3986178545,56,Back,,,,,,,,,,9urh0cy0a8ni61fuxmiqosnis,R. Besselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498938455,492,1,2,54,51,59t7flioj4w4mpwnrwbm0m8ck,1,40.8,21.9,2023-01-20T20:10:41.406Z,2023-01-20T20:10:42Z,3986178653,141,4.9,3986178651,140,42.9,3986178649,56,Back,3986178657,213,4.9,3986178655,212,11.8,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498938467,493,1,2,54,52,59t7flioj4w4mpwnrwbm0m8ck,0,42.9,4.9,2023-01-20T20:10:42.718Z,2023-01-20T20:10:47Z,3986178721,141,9.2,3986178725,213,0.5,3986178893,233,534,3986178719,140,48.5,3986178723,212,6.6,3986178897,286,,3986178717,56,Back,3986178891,236,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
