id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/15/value,qualifier/12/value,assist,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2484345113,547,1,2,52,27,xcevba75jfkrg4s6tl89zl3y,1,7.9,30,2022-11-11T20:12:50.549Z,2022-11-11T20:12:54Z,3909142029,212,12.6,3909142027,141,46.3,3909142031,213,2.1,3909142025,140,2.2,3909142023,56,Back,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484345197,548,1,2,52,30,xcevba75jfkrg4s6tl89zl3y,1,4.6,54.2,2022-11-11T20:12:54.215Z,2022-11-11T20:12:59Z,3909142437,213,0.9,3909142431,140,20.3,3909142433,141,86.6,3909142435,212,27.5,3909142429,56,Back,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484345231,549,2,2,52,35,xcevba75jfkrg4s6tl89zl3y,1,39.4,88.3,2022-11-11T20:12:59.283Z,2022-11-11T20:13:06Z,3909142609,140,61.2,3909142611,141,54.9,3909142607,56,Center,3909142971,7,11sxalz1nikiipmp7bxvz33rp,3909142617,1,,,,,,,,,,,78t5clx87mnpzn7c5ynoa37x1,R. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484345277,453,55,2,52,35,2xlnfgrl6r18ftv38unwp7h4s,1,26.1,44.2,2022-11-11T20:12:59.284Z,2022-11-11T20:13:10Z,3909143063,189,,,,,,,,,,,,,,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484345237,550,43,2,52,38,xcevba75jfkrg4s6tl89zl3y,1,0,0,2022-11-11T20:13:01.783Z,2022-11-11T20:13:05Z,3909142893,144,44,3909142635,56,Center,3909142637,286,0,,,,,,,,,,,,,,,,11sxalz1nikiipmp7bxvz33rp,D. Gravenberch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484345369,454,1,2,52,45,2xlnfgrl6r18ftv38unwp7h4s,1,33.3,41.9,2022-11-11T20:13:08.915Z,2022-11-11T20:13:12Z,3909143335,56,Back,3909143331,5,,3909143333,241,,3909143337,140,43.3,3909143343,213,5.5,3909143341,212,15.4,3909143339,141,25.3,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484345403,455,1,2,52,48,2xlnfgrl6r18ftv38unwp7h4s,1,56.5,11.1,2022-11-11T20:13:12.067Z,2022-11-11T20:13:15Z,3909143549,141,7.9,3909143545,56,Right,3909143553,213,6.1,3909143547,140,70.0,3909143551,212,14.3,,,,,,,,,,cvbasfoccmz0tijnkxyf57n8q,A. Doudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484345429,456,1,2,52,52,2xlnfgrl6r18ftv38unwp7h4s,1,77.4,21.2,2022-11-11T20:13:15.746Z,2022-11-11T20:13:17Z,3909143689,212,12.7,3909143687,141,37.4,3909143685,140,71.4,3909143691,213,2.1,3909143683,56,Center,,,,,,,,,,6nwn2522yescgrx57wkcxjhwq,Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484345481,457,1,2,52,54,2xlnfgrl6r18ftv38unwp7h4s,1,70.6,34.5,2022-11-11T20:13:17.843Z,2022-11-11T20:13:23Z,3909143977,141,13.8,3909143973,56,Right,3909143981,213,5.6,3909143979,212,22.2,3909143975,140,86.9,,,,,,,,,,2x8ywg6gxd17rqfo5a3iharfu,F. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484345489,458,1,2,52,59,2xlnfgrl6r18ftv38unwp7h4s,0,86.6,25.3,2022-11-11T20:13:23.253Z,2022-11-11T20:13:23Z,3909144015,56,Center,3909144019,141,47.5,3909144013,155,,3909144017,140,90.1,3909144021,212,15.5,3909144023,213,1.3,,,,,,,cvbasfoccmz0tijnkxyf57n8q,A. Doudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484345505,551,12,2,53,0,xcevba75jfkrg4s6tl89zl3y,1,7.7,47.6,2022-11-11T20:13:24.430Z,2022-11-11T20:13:26Z,3909144125,141,42.2,3909144121,56,Back,3909144123,140,26.0,3909144147,15,,3909144127,212,19.6,3909144129,213,6.1,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484345553,459,1,2,53,3,2xlnfgrl6r18ftv38unwp7h4s,1,69.9,59.4,2022-11-11T20:13:27.043Z,2022-11-11T20:13:29Z,3909144347,213,0.9,3909144343,141,76.1,3909144341,140,78.8,3909144345,212,14.7,3909144339,56,Center,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484345589,460,1,2,53,6,2xlnfgrl6r18ftv38unwp7h4s,1,79.2,77.2,2022-11-11T20:13:29.779Z,2022-11-11T20:13:32Z,3909144509,140,68.9,3909144511,141,72.7,3909144513,212,11.2,3909144515,213,3.4,3909144507,56,Center,,,,,,,,,,cm78w42nflwgvshpnok680mlm,F. Oppegård,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484345679,461,1,2,53,8,2xlnfgrl6r18ftv38unwp7h4s,1,67.6,69.3,2022-11-11T20:13:32.211Z,2022-11-11T20:13:44Z,3909145035,212,10.4,3909145033,141,54.5,3909145029,140,70.2,3909145609,210,13,3909145039,213,5.0,3909145025,56,Center,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2484345693,462,13,2,53,14,2xlnfgrl6r18ftv38unwp7h4s,1,68.7,55.8,2022-11-11T20:13:37.491Z,2022-11-11T20:13:44Z,3909145101,18,,3909145611,72,,3909145615,29,,3909145623,103,87.5,3909145617,55,461,3909145629,231,49.8,3909145103,56,Center,3909145613,74,,2x8ywg6gxd17rqfo5a3iharfu,F. Fofana,3909145627,230,97.8,,3909145621,102,55.6,3909145625,215,,3909145099,22,,,,,,,,,,,,,,,,,
2484345709,463,5,2,53,15,2xlnfgrl6r18ftv38unwp7h4s,0,101,52.6,2022-11-11T20:13:38.927Z,2022-11-11T20:14:56Z,3909145159,346,,3909145195,233,552,3909145157,56,Center,,,,,,,,,,,,,,,,2x8ywg6gxd17rqfo5a3iharfu,F. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484345699,552,5,2,53,15,xcevba75jfkrg4s6tl89zl3y,1,-1,47.4,2022-11-11T20:13:38.927Z,2022-11-11T20:13:39Z,3909145131,346,,3909145127,56,Back,3909145167,233,463,,,,,,,,,,,,,,,,cglskkkycbja9rjybhui9hdrd,M. Kaandorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484345807,553,1,2,53,20,xcevba75jfkrg4s6tl89zl3y,1,5.2,49.3,2022-11-11T20:13:44.048Z,2022-11-11T20:13:46Z,3909145703,124,,3909145711,212,16.3,3909145709,141,69.7,3909145713,213,1.0,3909145705,56,Back,3909145717,237,,3909145707,140,13.3,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484345855,554,1,2,53,23,xcevba75jfkrg4s6tl89zl3y,1,13.3,69.7,2022-11-11T20:13:46.589Z,2022-11-11T20:13:51Z,3909145965,140,5.2,3909145963,56,Back,3909145971,213,4.2,3909145967,141,46.9,3909145969,212,17.7,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484345911,555,1,2,53,27,xcevba75jfkrg4s6tl89zl3y,1,13.1,27,2022-11-11T20:13:51.414Z,2022-11-11T20:13:54Z,3909146233,56,Back,3909146235,140,19.2,3909146239,141,8.2,3909146245,213,5.2,3909146243,212,14.3,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484345927,556,1,2,53,31,xcevba75jfkrg4s6tl89zl3y,1,19.2,9.2,2022-11-11T20:13:54.856Z,2022-11-11T20:13:56Z,3909146311,141,3.5,3909146309,140,27.3,3909146313,212,9.3,3909146315,213,5.9,3909146307,56,Back,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484345939,557,1,2,53,33,xcevba75jfkrg4s6tl89zl3y,0,32.3,5.3,2022-11-11T20:13:56.556Z,2022-11-11T20:13:57Z,3909146385,56,Right,3909146393,212,24.8,3909146391,141,13.7,3909146383,157,,3909146399,213,0.2,3909146405,1,,3909146387,140,55.3,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484345965,464,1,2,53,35,2xlnfgrl6r18ftv38unwp7h4s,0,40.8,75.7,2022-11-11T20:13:58.722Z,2022-11-11T20:13:59Z,3909146501,213,6.2,3909146497,141,73.3,3909146499,212,17.3,3909146491,3,,3909146493,56,Center,3909146495,140,57.2,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484345999,558,1,2,53,38,xcevba75jfkrg4s6tl89zl3y,1,40,19.4,2022-11-11T20:14:01.588Z,2022-11-11T20:14:02Z,3909146675,56,Back,3909146679,141,4.3,3909146681,212,10.3,3909146683,213,4.8,3909146677,140,41.0,,,,,,,,,,cglskkkycbja9rjybhui9hdrd,M. Kaandorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484346023,559,1,2,53,38,xcevba75jfkrg4s6tl89zl3y,1,41,4.3,2022-11-11T20:14:02.425Z,2022-11-11T20:14:03Z,3909146811,56,Right,3909146813,140,52.0,3909146819,213,0.6,3909146815,141,15.5,3909146817,212,13.8,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484346059,560,1,2,53,40,xcevba75jfkrg4s6tl89zl3y,1,46.2,12,2022-11-11T20:14:03.867Z,2022-11-11T20:14:07Z,3909147003,213,3.4,3909146997,140,26.6,3909147001,212,21.2,3909146999,141,4.3,3909146995,56,Back,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484346131,561,1,2,53,44,xcevba75jfkrg4s6tl89zl3y,1,26.6,10,2022-11-11T20:14:07.517Z,2022-11-11T20:14:14Z,3909147349,140,21.3,3909147347,56,Back,3909147353,212,30.6,3909147351,141,54.3,3909147355,213,1.8,,,,,,,,,,cglskkkycbja9rjybhui9hdrd,M. Kaandorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484346181,562,1,2,53,51,xcevba75jfkrg4s6tl89zl3y,1,42.2,69.4,2022-11-11T20:14:14.485Z,2022-11-11T20:14:18Z,3909147615,212,22.9,3909147613,141,96.2,3909147609,56,Left,3909147611,140,55.4,3909147617,213,0.9,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484346243,563,1,2,53,54,xcevba75jfkrg4s6tl89zl3y,1,55.4,96.8,2022-11-11T20:14:18.413Z,2022-11-11T20:14:23Z,3909147927,212,16.1,3909147925,141,84.8,3909147923,140,68.6,3909147929,213,5.8,3909147921,56,Left,,,,,,,,,,78t5clx87mnpzn7c5ynoa37x1,R. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484346247,564,4,2,53,59,xcevba75jfkrg4s6tl89zl3y,1,70.6,85.7,2022-11-11T20:14:22.784Z,2022-11-11T20:14:26Z,3909147949,152,,3909147945,13,,3909148121,233,465,3909147951,265,,3909147953,286,,3909147947,56,Left,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484346277,465,4,2,53,59,2xlnfgrl6r18ftv38unwp7h4s,0,29.4,14.3,2022-11-11T20:14:22.785Z,2022-11-11T20:14:26Z,3909148065,13,,3909148069,152,,3909148137,233,564,3909148071,265,,3909148073,285,,3909148067,56,Back,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484346313,466,17,2,54,3,2xlnfgrl6r18ftv38unwp7h4s,1,0,0,2022-11-11T20:14:27.282Z,2022-11-11T20:15:52Z,3909148255,392,,3909148253,31,,3909148257,13,243,,,,,,,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484346857,565,1,2,54,51,xcevba75jfkrg4s6tl89zl3y,0,76.7,84.4,2022-11-11T20:15:15.388Z,2022-11-11T20:15:16Z,3909151371,56,Center,3909151373,140,91.0,3909151367,155,,3909151375,141,53.1,3909151369,152,,3909151379,213,5.3,3909151365,5,,3909151363,2,,cglskkkycbja9rjybhui9hdrd,M. Kaandorp,3909151377,212,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2484346895,467,12,2,54,55,2xlnfgrl6r18ftv38unwp7h4s,1,11,43,2022-11-11T20:15:18.995Z,2022-11-11T20:15:20Z,3909151603,56,Back,3909151619,213,5.3,3909151615,212,24.3,3909151611,141,12.8,3909151635,15,,3909151607,140,23.3,,,,,,,2x0hbry9gpcq5cbujdee5u904,E. van de Blaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484346923,468,49,2,54,58,2xlnfgrl6r18ftv38unwp7h4s,1,23,12.8,2022-11-11T20:15:21.939Z,2022-11-11T20:15:22Z,,,,,,,,,,,,,,,,,,,,,,,,,6nwn2522yescgrx57wkcxjhwq,Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484346987,469,1,2,54,58,2xlnfgrl6r18ftv38unwp7h4s,1,23,12.8,2022-11-11T20:15:22.274Z,2022-11-11T20:15:25Z,3909152065,212,9.8,3909152061,140,28.6,3909152063,141,24.3,3909152059,56,Back,3909152067,213,0.9,,,,,,,,,,6nwn2522yescgrx57wkcxjhwq,Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484347045,470,1,2,55,2,2xlnfgrl6r18ftv38unwp7h4s,1,29.1,25.5,2022-11-11T20:15:25.843Z,2022-11-11T20:15:28Z,3909152329,212,8.0,3909152331,213,4.1,3909152327,141,15.6,3909152323,56,Back,3909152325,140,24.9,,,,,,,,,,ix6hcbfujuw3mgefzpsnp2zu,J. Antonisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484347053,471,61,2,55,3,2xlnfgrl6r18ftv38unwp7h4s,0,27.6,12.8,2022-11-11T20:15:27.419Z,2022-11-11T20:17:33Z,3909152363,56,Back,,,,,,,,,,,,,,,,,,,,,,6nwn2522yescgrx57wkcxjhwq,Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484346979,566,49,2,55,4,xcevba75jfkrg4s6tl89zl3y,1,61.1,94.2,2022-11-11T20:15:28.235Z,2022-11-11T20:17:31Z,,,,,,,,,,,,,,,,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484347057,567,50,2,55,5,xcevba75jfkrg4s6tl89zl3y,1,66.8,75.4,2022-11-11T20:15:28.811Z,2022-11-11T20:15:32Z,3909152375,286,,3909152371,56,Center,3909152575,233,472,,,,,,,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484347091,472,7,2,55,5,2xlnfgrl6r18ftv38unwp7h4s,1,33.2,24.6,2022-11-11T20:15:28.812Z,2022-11-11T20:15:32Z,3909152557,233,567,3909152529,285,,3909152527,56,Back,,,,,,,,,,,,,,,,2x8ywg6gxd17rqfo5a3iharfu,F. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484347093,473,49,2,55,8,2xlnfgrl6r18ftv38unwp7h4s,1,27.2,18.2,2022-11-11T20:15:32.035Z,2022-11-11T20:15:32Z,,,,,,,,,,,,,,,,,,,,,,,,,ix6hcbfujuw3mgefzpsnp2zu,J. Antonisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484347105,474,1,2,55,8,2xlnfgrl6r18ftv38unwp7h4s,1,27.2,18.2,2022-11-11T20:15:32.291Z,2022-11-11T20:15:33Z,3909152587,141,11.3,3909152589,212,5.1,3909152591,213,5.1,3909152585,140,29.2,3909152583,56,Back,,,,,,,,,,ix6hcbfujuw3mgefzpsnp2zu,J. Antonisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484347209,475,1,2,55,9,2xlnfgrl6r18ftv38unwp7h4s,1,29.2,11.3,2022-11-11T20:15:33.107Z,2022-11-11T20:15:44Z,3909153141,56,Back,3909153143,140,38.3,3909153149,213,0.4,3909153145,141,17.0,3909153147,212,10.3,,,,,,,,,,2x8ywg6gxd17rqfo5a3iharfu,F. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484347219,476,1,2,55,20,2xlnfgrl6r18ftv38unwp7h4s,0,89.8,9.7,2022-11-11T20:15:43.987Z,2022-11-11T20:15:45Z,3909153197,56,Center,3909153205,213,1.7,3909153203,212,22.5,3909153199,140,87.9,3909153201,141,42.7,3909153193,2,,,,,,,,ix6hcbfujuw3mgefzpsnp2zu,J. Antonisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484347249,568,12,2,55,23,xcevba75jfkrg4s6tl89zl3y,1,9.3,55.4,2022-11-11T20:15:46.877Z,2022-11-11T20:15:48Z,3909153445,213,1.5,3909153441,141,84.4,3909153437,56,Back,3909153443,212,19.8,3909153439,140,10.8,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484347253,569,49,2,55,24,xcevba75jfkrg4s6tl89zl3y,1,11.4,83.3,2022-11-11T20:15:48.322Z,2022-11-11T20:15:48Z,,,,,,,,,,,,,,,,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484347277,570,1,2,55,24,xcevba75jfkrg4s6tl89zl3y,1,11.4,83.3,2022-11-11T20:15:48.415Z,2022-11-11T20:15:50Z,3909153539,56,Back,3909153543,141,71.8,3909153541,140,5.6,3909153545,212,9.9,3909153547,213,4.1,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484347291,571,1,2,55,26,xcevba75jfkrg4s6tl89zl3y,1,5.7,71.8,2022-11-11T20:15:50.030Z,2022-11-11T20:15:51Z,3909153605,56,Back,3909153609,140,2.3,3909153613,141,92.4,3909153619,213,1.8,3909153617,212,14.5,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484347321,572,1,2,55,27,xcevba75jfkrg4s6tl89zl3y,1,3.8,92.1,2022-11-11T20:15:51.067Z,2022-11-11T20:15:54Z,3909153769,157,,3909153781,1,,3909153773,140,37.3,3909153771,56,Back,3909153775,141,73.6,3909153777,212,37.4,3909153779,213,5.9,,,,78t5clx87mnpzn7c5ynoa37x1,R. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484347337,573,1,2,55,30,xcevba75jfkrg4s6tl89zl3y,0,34.6,73.8,2022-11-11T20:15:54.234Z,2022-11-11T20:15:57Z,3909153847,140,30.2,3909153849,141,84.4,3909153857,156,,3909153853,213,2.1,3909153851,212,8.6,3909153845,56,Back,,,,,,,11sxalz1nikiipmp7bxvz33rp,D. Gravenberch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484347361,574,43,2,55,33,xcevba75jfkrg4s6tl89zl3y,1,0,0,2022-11-11T20:15:56.989Z,2022-11-11T20:16:00Z,3909154163,144,44,3909153975,285,0,3909153973,56,Back,,,,,,,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484347369,575,3,2,55,33,xcevba75jfkrg4s6tl89zl3y,0,35,85.5,2022-11-11T20:15:57.010Z,2022-11-11T20:16:02Z,3909154039,56,Back,3909154091,233,477,3909154095,286,,,,,,,,,,,,,,,,,85rm5s7x9di62hw3l31y5w8o9,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484347373,477,7,2,55,33,2xlnfgrl6r18ftv38unwp7h4s,1,65,14.5,2022-11-11T20:15:57.011Z,2022-11-11T20:15:58Z,3909154047,56,Right,3909154045,167,,3909154083,233,575,3909154049,285,,,,,,,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484347377,478,5,2,55,34,2xlnfgrl6r18ftv38unwp7h4s,0,65.2,-1.8,2022-11-11T20:15:58.131Z,2022-11-11T20:16:02Z,3909154065,347,,3909154335,233,576,3909154063,56,Right,,,,,,,,,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484347415,576,5,2,55,34,xcevba75jfkrg4s6tl89zl3y,1,34.8,101.8,2022-11-11T20:15:58.131Z,2022-11-11T20:17:14Z,3909154331,233,478,3909154293,56,Back,3909154295,347,,,,,,,,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484347659,577,1,2,55,54,xcevba75jfkrg4s6tl89zl3y,1,33.5,100,2022-11-11T20:16:17.755Z,2022-11-11T20:16:19Z,3909155469,140,52.2,3909155475,213,6.0,3909155467,56,Left,3909155473,212,20.4,3909155471,141,93.6,3909155465,107,,,,,,,,78t5clx87mnpzn7c5ynoa37x1,R. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484347671,578,1,2,55,56,xcevba75jfkrg4s6tl89zl3y,0,53,94.2,2022-11-11T20:16:19.643Z,2022-11-11T20:16:20Z,3909155535,212,7.6,3909155531,140,46.0,3909155533,141,91.5,3909155537,213,3.4,3909155529,56,Back,,,,,,,,,,11sxalz1nikiipmp7bxvz33rp,D. Gravenberch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484347703,479,61,2,55,56,2xlnfgrl6r18ftv38unwp7h4s,1,53.7,7.3,2022-11-11T20:16:20.188Z,2022-11-11T20:17:20Z,3909155703,56,Right,,,,,,,,,,,,,,,,,,,,,,6nwn2522yescgrx57wkcxjhwq,Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484347719,480,5,2,55,57,2xlnfgrl6r18ftv38unwp7h4s,0,54.8,-1.5,2022-11-11T20:16:21.181Z,2022-11-11T20:17:15Z,3909155829,233,579,3909155783,347,,3909155781,56,Right,,,,,,,,,,,,,,,,6nwn2522yescgrx57wkcxjhwq,Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484347723,579,5,2,55,57,xcevba75jfkrg4s6tl89zl3y,1,45.2,101.5,2022-11-11T20:16:21.181Z,2022-11-11T20:16:22Z,3909155821,233,480,3909155793,347,,3909155791,56,Back,,,,,,,,,,,,,,,,11sxalz1nikiipmp7bxvz33rp,D. Gravenberch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484347819,580,1,2,56,4,xcevba75jfkrg4s6tl89zl3y,1,44.4,100,2022-11-11T20:16:28.026Z,2022-11-11T20:16:29Z,3909156327,213,4.4,3909156313,140,41.2,3909156309,56,Back,3909156307,107,,3909156317,141,87.2,3909156323,212,10.6,,,,,,,78t5clx87mnpzn7c5ynoa37x1,R. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484347825,581,1,2,56,6,xcevba75jfkrg4s6tl89zl3y,0,42,88.1,2022-11-11T20:16:29.705Z,2022-11-11T20:16:30Z,3909156357,212,20.4,3909156349,157,,3909156363,1,,3909156359,213,6.0,3909156355,141,78.7,3909156351,56,Center,3909156353,140,60.5,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484347857,481,49,2,56,8,2xlnfgrl6r18ftv38unwp7h4s,1,38.5,21.6,2022-11-11T20:16:32.388Z,2022-11-11T20:16:32Z,,,,,,,,,,,,,,,,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484347867,482,1,2,56,9,2xlnfgrl6r18ftv38unwp7h4s,1,38.5,21.6,2022-11-11T20:16:32.851Z,2022-11-11T20:16:33Z,3909156589,56,Back,3909156597,213,4.2,3909156595,212,7.8,3909156591,140,34.9,3909156593,141,11.6,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484347917,483,1,2,56,9,2xlnfgrl6r18ftv38unwp7h4s,1,34.9,11.6,2022-11-11T20:16:33.283Z,2022-11-11T20:16:37Z,3909156837,141,14.7,3909156841,213,2.8,3909156839,212,6.6,3909156833,56,Back,3909156835,140,28.9,,,,,,,,,,2x0hbry9gpcq5cbujdee5u904,E. van de Blaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484347987,484,3,2,56,13,2xlnfgrl6r18ftv38unwp7h4s,1,31.6,15.1,2022-11-11T20:16:37.283Z,2022-11-11T20:16:42Z,3909157205,56,Back,3909157257,233,582,3909157207,285,,,,,,,,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484347925,582,45,2,56,13,xcevba75jfkrg4s6tl89zl3y,0,68.4,84.9,2022-11-11T20:16:37.283Z,2022-11-11T20:16:42Z,3909156871,56,Left,3909157299,286,,3909157291,233,484,,,,,,,,,,,,,,,,11sxalz1nikiipmp7bxvz33rp,D. Gravenberch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484347993,485,4,2,56,16,2xlnfgrl6r18ftv38unwp7h4s,1,33.2,16.2,2022-11-11T20:16:39.635Z,2022-11-11T20:16:46Z,3909157235,13,,3909157247,152,,3909157433,233,583,3909157237,295,,3909157243,56,Back,3909157251,285,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
