id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/15/value,qualifier/14/value,qualifier/16/value,assist
2459306139,226,5,1,25,46,dvmw7d6jb38qvv7e6ziwu0vyr,0,58.4,101,2022-09-12T18:27:59.362Z,2022-09-12T18:28:13Z,3776534815,347,,3776534813,56,Left,3776535423,233,252,,,,,,,,,,,,,,,,ak5exy1iztbo0mqloqdwiag6i,P. Bogaers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306253,252,5,1,25,46,1fttb31hnskynpku8qd09yhm8,1,41.6,-1,2022-09-12T18:27:59.362Z,2022-09-12T18:31:15Z,3776535403,56,Back,3776535411,233,226,3776535405,347,,,,,,,,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306261,253,1,1,25,59,1fttb31hnskynpku8qd09yhm8,0,40.9,0,2022-09-12T18:28:12.829Z,2022-09-12T18:28:13Z,3776535457,213,0.4,3776535455,212,32.3,3776535447,107,,3776535449,56,Right,3776535453,141,16.1,3776535459,1,,3776535451,140,69.5,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306277,227,1,1,26,1,dvmw7d6jb38qvv7e6ziwu0vyr,0,42.8,98,2022-09-12T18:28:14.975Z,2022-09-12T18:28:15Z,3776535575,140,64.1,3776535581,213,5.9,3776535579,212,23.8,3776535571,3,,3776535577,141,86.1,3776535573,56,Left,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306285,254,1,1,26,3,1fttb31hnskynpku8qd09yhm8,0,36.9,14.6,2022-09-12T18:28:16.318Z,2022-09-12T18:28:17Z,3776535631,140,71.4,3776535639,1,,3776535627,157,,3776535633,141,34.3,3776535635,212,38.6,3776535629,56,Center,3776535637,213,0.4,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306305,228,1,1,26,5,dvmw7d6jb38qvv7e6ziwu0vyr,0,30.9,67.7,2022-09-12T18:28:18.943Z,2022-09-12T18:28:19Z,3776535745,212,33.8,3776535747,213,0.1,3776535737,3,,3776535739,56,Center,3776535749,1,,3776535741,140,63.0,3776535743,141,71.9,,,,9e70uun80bdi4hedu45mo5vxl,M. Peijnenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306329,255,1,1,26,6,1fttb31hnskynpku8qd09yhm8,1,58.9,28,2022-09-12T18:28:19.933Z,2022-09-12T18:28:22Z,3776535887,212,12.1,3776535885,141,42.2,3776535883,140,65.9,3776535881,56,Center,3776535889,213,0.9,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306357,256,1,1,26,8,1fttb31hnskynpku8qd09yhm8,1,58.6,45.7,2022-09-12T18:28:22.014Z,2022-09-12T18:28:26Z,3776536077,141,91.7,3776536073,56,Left,3776536075,140,56.6,3776536079,212,31.4,3776536081,213,1.6,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306379,229,45,1,26,13,dvmw7d6jb38qvv7e6ziwu0vyr,0,40.6,10.1,2022-09-12T18:28:26.333Z,2022-09-12T18:28:30Z,3776536307,233,257,3776536211,285,,3776536209,56,Back,,,,,,,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306395,257,3,1,26,13,1fttb31hnskynpku8qd09yhm8,1,59.4,89.9,2022-09-12T18:28:26.333Z,2022-09-12T18:28:30Z,3776536299,233,229,3776536269,56,Left,3776536271,286,,,,,,,,,,,,,,,,,c46xp363o8m76eswzfmlsel4a,T. Poll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306407,258,1,1,26,16,1fttb31hnskynpku8qd09yhm8,0,84.6,92.9,2022-09-12T18:28:29.646Z,2022-09-12T18:28:31Z,3776536327,56,Center,3776536331,141,62.9,3776536333,212,21.1,3776536335,213,5.0,3776536323,2,,3776536329,140,89.9,,,,,,,c46xp363o8m76eswzfmlsel4a,T. Poll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306419,230,8,1,26,19,dvmw7d6jb38qvv7e6ziwu0vyr,1,8.9,35.3,2022-09-12T18:28:32.127Z,2022-09-12T18:28:32Z,3776536419,56,Back,,,,,,,,,,,,,,,,,,,,,,9e70uun80bdi4hedu45mo5vxl,M. Peijnenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306497,259,1,1,26,24,1fttb31hnskynpku8qd09yhm8,1,86,90.3,2022-09-12T18:28:37.886Z,2022-09-12T18:28:52Z,3776536835,56,Center,3776537383,210,13,3776536837,140,86.7,3776536839,141,60.8,3776536841,212,20.1,3776537385,154,,3776536843,213,4.7,,,,c46xp363o8m76eswzfmlsel4a,T. Poll,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306499,260,13,1,26,26,1fttb31hnskynpku8qd09yhm8,1,86.7,58.5,2022-09-12T18:28:39.582Z,2022-09-12T18:28:53Z,3776536853,56,Center,3776537397,102,56.0,3776537403,230,98.6,3776536849,22,,3776536851,17,,3776537401,328,,3776537387,77,,3776537389,29,,bs14utcyx2am6s46cuv52nf56,J. Hilterman,,3776537393,55,259,3776537031,72,,3776537405,231,50.2,3776537399,103,73.6,3776537391,154,,,,,,,,,,,,,,,,,
2459306501,231,5,1,26,27,dvmw7d6jb38qvv7e6ziwu0vyr,1,-1.2,46.8,2022-09-12T18:28:40.543Z,2022-09-12T18:28:41Z,3776536865,56,Back,3776536955,233,261,3776536867,346,,,,,,,,,,,,,,,,,9e70uun80bdi4hedu45mo5vxl,M. Peijnenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306507,261,5,1,26,27,1fttb31hnskynpku8qd09yhm8,0,101.2,53.2,2022-09-12T18:28:40.543Z,2022-09-12T18:31:15Z,3776536901,346,,3776536965,233,231,3776536899,56,Center,,,,,,,,,,,,,,,,bs14utcyx2am6s46cuv52nf56,J. Hilterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306713,232,1,1,26,51,dvmw7d6jb38qvv7e6ziwu0vyr,1,4.2,54,2022-09-12T18:29:04.959Z,2022-09-12T18:29:08Z,3776538055,212,20.2,3776538047,124,,3776538061,237,,3776538057,213,5.1,3776538051,140,11.0,3776538049,56,Back,3776538053,141,26.2,,,,3oduk9niyqml47z7wramkxhw5,N. Bertrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306739,233,1,1,26,54,dvmw7d6jb38qvv7e6ziwu0vyr,1,14.1,18.5,2022-09-12T18:29:08.016Z,2022-09-12T18:29:11Z,3776538223,212,26.7,3776538217,56,Back,3776538219,140,38.0,3776538225,213,5.9,3776538221,141,5.3,,,,,,,,,,9e70uun80bdi4hedu45mo5vxl,M. Peijnenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306755,234,1,1,26,58,dvmw7d6jb38qvv7e6ziwu0vyr,1,36.8,7.9,2022-09-12T18:29:11.199Z,2022-09-12T18:29:13Z,3776538329,213,1.6,3776538321,56,Back,3776538325,141,25.3,3776538323,140,36.4,3776538327,212,11.8,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306771,235,1,1,27,0,dvmw7d6jb38qvv7e6ziwu0vyr,1,38,23.3,2022-09-12T18:29:13.567Z,2022-09-12T18:29:14Z,3776538403,140,47.1,3776538409,213,5.7,3776538401,56,Back,3776538407,212,11.8,3776538405,141,13.1,,,,,,,,,,8o2hk1hy097osczjijmq4bsh5,K. Oostenbrink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306787,236,1,1,27,1,dvmw7d6jb38qvv7e6ziwu0vyr,1,47.1,13.1,2022-09-12T18:29:14.591Z,2022-09-12T18:29:16Z,3776538507,213,3.0,3776538499,56,Back,3776538505,212,11.0,3776538503,141,14.6,3776538501,140,36.7,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306827,237,1,1,27,3,dvmw7d6jb38qvv7e6ziwu0vyr,1,37.7,13.4,2022-09-12T18:29:16.688Z,2022-09-12T18:29:21Z,3776538693,212,7.7,3776538689,140,36.0,3776538691,141,24.4,3776538687,56,Back,3776538695,213,1.8,,,,,,,,,,8o2hk1hy097osczjijmq4bsh5,K. Oostenbrink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306853,238,1,1,27,8,dvmw7d6jb38qvv7e6ziwu0vyr,1,45.3,46.9,2022-09-12T18:29:21.471Z,2022-09-12T18:29:24Z,3776538913,140,45.6,3776538917,212,18.3,3776538919,213,1.6,3776538911,56,Back,3776538915,141,73.8,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306903,239,1,1,27,11,dvmw7d6jb38qvv7e6ziwu0vyr,1,59.4,83,2022-09-12T18:29:24.462Z,2022-09-12T18:29:29Z,3776539191,212,22.4,3776539187,140,79.3,3776539189,141,95.0,3776539185,56,Left,3776539193,213,0.4,,,,,,,,,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306949,240,1,1,27,16,dvmw7d6jb38qvv7e6ziwu0vyr,1,72,79.4,2022-09-12T18:29:29.695Z,2022-09-12T18:29:34Z,3776539443,213,4.3,3776539439,141,57.2,3776539441,212,16.6,3776539437,140,65.4,3776539435,56,Center,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306965,241,1,1,27,21,dvmw7d6jb38qvv7e6ziwu0vyr,1,70.6,58.1,2022-09-12T18:29:34.159Z,2022-09-12T18:29:36Z,3776539533,213,5.6,3776539525,56,Center,3776539531,212,6.3,3776539527,140,75.2,3776539529,141,52.2,,,,,,,,,,c3j7ddqg0yzporam6gieibgiy,C. Brym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306987,242,1,1,27,22,dvmw7d6jb38qvv7e6ziwu0vyr,1,75.2,52.2,2022-09-12T18:29:35.967Z,2022-09-12T18:29:37Z,3776539629,140,61.0,3776539635,213,3.5,3776539633,212,15.9,3776539627,56,Center,3776539639,156,,3776539631,141,43.9,,,,,,,dej8tywq0npvbm25sfgtqur1m,O. Kökcü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459307019,243,1,1,27,24,dvmw7d6jb38qvv7e6ziwu0vyr,0,61,43.9,2022-09-12T18:29:37.743Z,2022-09-12T18:29:40Z,3776539783,56,Right,3776539791,213,5.7,3776539787,141,1.1,3776539789,212,51.4,3776539785,140,100.0,3776539793,1,,,,,,,,8o2hk1hy097osczjijmq4bsh5,K. Oostenbrink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459307023,244,5,1,27,27,dvmw7d6jb38qvv7e6ziwu0vyr,0,101.4,1.7,2022-09-12T18:29:40.777Z,2022-09-12T18:29:41Z,3776539801,346,,3776539811,233,262,3776539799,56,Right,,,,,,,,,,,,,,,,8o2hk1hy097osczjijmq4bsh5,K. Oostenbrink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459307021,262,5,1,27,27,1fttb31hnskynpku8qd09yhm8,1,-1.4,98.3,2022-09-12T18:29:40.777Z,2022-09-12T18:31:16Z,3776539797,346,,3776539803,233,244,3776539795,56,Back,,,,,,,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459307241,263,1,1,27,48,1fttb31hnskynpku8qd09yhm8,0,5,55.5,2022-09-12T18:30:01.601Z,2022-09-12T18:30:09Z,3776541163,1,,3776541157,141,85.1,3776541161,213,0.3,3776541155,140,61.4,3776541153,56,Left,3776541167,74,,3776541151,124,,3776541159,212,62.5,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459307247,245,44,1,27,54,dvmw7d6jb38qvv7e6ziwu0vyr,1,37.6,15.1,2022-09-12T18:30:07.680Z,2022-09-12T18:30:08Z,3776541181,285,,3776541197,233,264,3776541179,56,Back,,,,,,,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459307245,264,44,1,27,54,1fttb31hnskynpku8qd09yhm8,0,62.4,84.9,2022-09-12T18:30:07.681Z,2022-09-12T18:30:09Z,3776541177,286,,3776541253,233,245,3776541175,56,Left,,,,,,,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459307253,246,1,1,27,55,dvmw7d6jb38qvv7e6ziwu0vyr,0,36.7,15.2,2022-09-12T18:30:08.142Z,2022-09-12T18:30:10Z,3776541227,213,6.2,3776541223,141,14.6,3776541217,3,,3776541219,56,Back,3776541225,212,5.1,3776541221,140,41.5,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459307263,265,61,1,27,56,1fttb31hnskynpku8qd09yhm8,1,64.4,86.3,2022-09-12T18:30:09.635Z,2022-09-12T18:30:14Z,3776541289,56,Left,,,,,,,,,,,,,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459307375,247,5,1,27,58,dvmw7d6jb38qvv7e6ziwu0vyr,1,40.8,-1.8,2022-09-12T18:30:11.313Z,2022-09-12T18:31:16Z,3776541887,233,266,3776541863,56,Back,3776541865,347,,,,,,,,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459307269,266,5,1,27,58,1fttb31hnskynpku8qd09yhm8,0,59.2,101.8,2022-09-12T18:30:11.313Z,2022-09-12T18:30:23Z,3776541315,347,,3776541891,233,247,3776541313,56,Left,,,,,,,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459307385,248,1,1,28,9,dvmw7d6jb38qvv7e6ziwu0vyr,1,44.8,0,2022-09-12T18:30:23.022Z,2022-09-12T18:30:25Z,3776541943,141,18.5,3776541939,140,48.4,3776541947,213,1.3,3776541937,56,Back,3776541945,212,14.2,3776541935,107,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459307391,249,1,1,28,12,dvmw7d6jb38qvv7e6ziwu0vyr,0,46.4,17.8,2022-09-12T18:30:25.088Z,2022-09-12T18:30:26Z,3776541961,155,,3776541969,212,29.7,3776541963,56,Right,3776541965,140,74.6,3776541971,213,6.2,3776541967,141,14.9,,,,,,,8o2hk1hy097osczjijmq4bsh5,K. Oostenbrink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459307409,267,1,1,28,13,1fttb31hnskynpku8qd09yhm8,1,26.4,90.2,2022-09-12T18:30:26.417Z,2022-09-12T18:30:28Z,3776542075,141,88.4,3776542069,3,,3776542077,212,13.3,3776542079,213,6.2,3776542071,56,Back,3776542073,140,39.0,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459307413,268,1,1,28,15,1fttb31hnskynpku8qd09yhm8,1,39,88.4,2022-09-12T18:30:28.818Z,2022-09-12T18:30:31Z,3776542107,3,,3776542113,140,43.9,3776542119,213,6.2,3776542111,56,Back,3776542117,212,5.2,3776542115,141,87.5,3776542109,168,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459307417,269,50,1,28,18,1fttb31hnskynpku8qd09yhm8,1,42.2,84.6,2022-09-12T18:30:31.149Z,2022-09-12T18:30:32Z,3776542185,233,250,3776542129,286,,3776542127,56,Back,,,,,,,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459307415,250,7,1,28,18,dvmw7d6jb38qvv7e6ziwu0vyr,0,57.8,15.4,2022-09-12T18:30:31.150Z,2022-09-12T18:30:32Z,3776542125,285,,3776542161,233,269,3776542123,56,Right,,,,,,,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459307431,270,49,1,28,20,1fttb31hnskynpku8qd09yhm8,1,40.2,79,2022-09-12T18:30:33.366Z,2022-09-12T18:30:33Z,,,,,,,,,,,,,,,,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459307453,271,1,1,28,20,1fttb31hnskynpku8qd09yhm8,1,40.8,75.6,2022-09-12T18:30:33.793Z,2022-09-12T18:30:39Z,3776542359,56,Back,3776542365,212,30.1,3776542367,213,4.8,3776542361,140,43.5,3776542363,141,31.6,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459307479,272,1,1,28,25,1fttb31hnskynpku8qd09yhm8,1,53.2,28.9,2022-09-12T18:30:38.977Z,2022-09-12T18:30:42Z,3776542559,141,59.9,3776542561,212,21.1,3776542555,56,Center,3776542563,213,1.6,3776542557,140,53.5,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459307517,273,1,1,28,29,1fttb31hnskynpku8qd09yhm8,1,55.1,57.9,2022-09-12T18:30:42.545Z,2022-09-12T18:30:45Z,3776542807,141,85.4,3776542801,56,Left,3776542811,213,1.5,3776542809,212,18.7,3776542805,140,55.7,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459307531,274,1,1,28,32,1fttb31hnskynpku8qd09yhm8,1,56.3,84.8,2022-09-12T18:30:45.585Z,2022-09-12T18:30:47Z,3776542871,213,1.0,3776542869,212,9.5,3776542859,56,Left,3776542867,141,96.8,3776542863,140,60.9,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459307551,275,1,1,28,34,1fttb31hnskynpku8qd09yhm8,1,61,96.8,2022-09-12T18:30:47.281Z,2022-09-12T18:30:49Z,3776543015,212,19.9,3776543011,140,55.6,3776543009,56,Center,3776543017,213,4.4,3776543013,141,68.8,,,,,,,,,,c46xp363o8m76eswzfmlsel4a,T. Poll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459307603,276,1,1,28,36,1fttb31hnskynpku8qd09yhm8,1,55.4,69,2022-09-12T18:30:49.714Z,2022-09-12T18:30:53Z,3776543255,212,29.8,3776543257,213,4.4,3776543251,140,47.3,3776543253,141,27.0,3776543249,56,Back,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459307643,277,1,1,28,40,1fttb31hnskynpku8qd09yhm8,1,45.7,27,2022-09-12T18:30:53.521Z,2022-09-12T18:30:56Z,3776543507,56,Right,3776543515,212,17.2,3776543509,140,53.4,3776543519,213,5.2,3776543511,141,4.7,,,,,,,,,,cx3fqj7odbuc6i0kppcie4jmy,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459307697,278,1,1,28,43,1fttb31hnskynpku8qd09yhm8,1,45.5,7.7,2022-09-12T18:30:56.610Z,2022-09-12T18:31:02Z,3776543847,1,,3776543837,56,Back,3776543845,213,2.5,3776543843,212,40.1,3776543839,140,14.1,3776543841,141,41.2,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459307747,279,1,1,28,49,1fttb31hnskynpku8qd09yhm8,1,19.6,36.1,2022-09-12T18:31:02.674Z,2022-09-12T18:57:29Z,3776544129,212,20.0,3776544123,56,Back,3776544133,213,1.5,3776544125,140,20.6,3776544127,141,65.4,,,,,,,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459307847,280,1,1,28,54,1fttb31hnskynpku8qd09yhm8,1,25.6,65.8,2022-09-12T18:31:07.634Z,2022-09-12T18:31:16Z,3776544701,56,Back,3776544709,213,4.7,3776544703,140,25.9,3776544705,141,36.6,3776544707,212,19.9,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459307861,281,1,1,29,3,1fttb31hnskynpku8qd09yhm8,1,27.8,31.8,2022-09-12T18:31:16.610Z,2022-09-12T18:31:19Z,3776544791,213,1.9,3776544787,141,57.0,3776544783,56,Back,3776544785,140,23.1,3776544789,212,17.8,,,,,,,,,,cx3fqj7odbuc6i0kppcie4jmy,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459307881,282,1,1,29,5,1fttb31hnskynpku8qd09yhm8,1,23.1,57,2022-09-12T18:31:18.898Z,2022-09-12T18:31:21Z,3776544955,213,1.3,3776544943,56,Back,3776544947,140,27.7,3776544951,141,84.8,3776544953,212,19.5,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459307911,283,1,1,29,8,1fttb31hnskynpku8qd09yhm8,1,27.3,84.8,2022-09-12T18:31:21.714Z,2022-09-12T18:31:25Z,3776545103,140,24.6,3776545099,56,Back,3776545109,213,4.5,3776545107,212,16.5,3776545105,141,60.9,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459307961,284,1,1,29,12,1fttb31hnskynpku8qd09yhm8,1,24.3,56.3,2022-09-12T18:31:25.715Z,2022-09-12T18:31:29Z,3776545353,56,Back,3776545359,212,20.3,3776545357,141,26.7,3776545361,213,4.9,3776545355,140,27.0,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459307981,285,1,1,29,16,1fttb31hnskynpku8qd09yhm8,1,28.9,23.6,2022-09-12T18:31:29.667Z,2022-09-12T18:31:32Z,3776545503,56,Back,3776545509,212,16.8,3776545507,141,7.0,3776545511,213,5.5,3776545505,140,40.8,,,,,,,,,,cx3fqj7odbuc6i0kppcie4jmy,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459308023,286,1,1,29,18,1fttb31hnskynpku8qd09yhm8,1,41.7,5.5,2022-09-12T18:31:31.891Z,2022-09-12T18:31:36Z,3776545715,140,62.2,3776545721,213,0.6,3776545717,141,28.2,3776545719,212,26.5,3776545713,56,Center,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459308035,287,1,1,29,23,1fttb31hnskynpku8qd09yhm8,1,64.8,26.1,2022-09-12T18:31:36.147Z,2022-09-12T18:31:37Z,3776545757,56,Right,3776545763,212,11.3,3776545761,141,18.5,3776545765,213,3.6,3776545759,140,55.2,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459308057,288,1,1,29,23,1fttb31hnskynpku8qd09yhm8,1,55.2,18.5,2022-09-12T18:31:37.043Z,2022-09-12T18:31:39Z,3776545867,213,5.9,3776545865,212,8.7,3776545859,56,Right,3776545863,141,13.4,3776545861,140,62.8,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459308099,289,1,1,29,25,1fttb31hnskynpku8qd09yhm8,1,62.7,12.9,2022-09-12T18:31:38.915Z,2022-09-12T18:31:43Z,3776546141,140,67.6,3776546139,56,Center,3776546143,141,27.9,3776546145,212,11.4,3776546147,213,1.1,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459308155,290,1,1,29,30,1fttb31hnskynpku8qd09yhm8,1,83.2,33.6,2022-09-12T18:31:43.731Z,2022-09-12T18:31:49Z,3776546457,141,38.8,3776546461,213,2.7,3776546455,140,76.4,3776546453,56,Center,3776546459,212,8.0,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459308185,291,1,1,29,36,1fttb31hnskynpku8qd09yhm8,1,75.8,33,2022-09-12T18:31:49.283Z,2022-09-12T18:31:53Z,3776546633,141,68.2,3776546631,140,68.3,3776546629,56,Center,3776546637,213,1.9,3776546635,212,25.2,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459308211,292,1,1,29,40,1fttb31hnskynpku8qd09yhm8,0,65.5,72.6,2022-09-12T18:31:53.491Z,2022-09-12T18:31:56Z,3776546749,140,80.1,3776546753,212,24.7,3776546755,213,0.9,3776546747,56,Left,3776546751,141,100.0,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459308401,251,5,1,29,43,dvmw7d6jb38qvv7e6ziwu0vyr,1,23.8,-1.2,2022-09-12T18:31:56.135Z,2022-09-12T18:40:52Z,3776547845,347,,3776547843,56,Back,3776547871,233,293,,,,,,,,,,,,,,,,c3j7ddqg0yzporam6gieibgiy,C. Brym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
